# event_ticker=KXATPMATCH-26MAY08STRLEH
# final_score=7-6(4) 6-3
# score_resolution=7-6 6-3
# match_winner=Jiri Lehecka
# fav_player=Jiri Lehecka
# dog_player=Jan-Lennard Struff
# kalshi_date=2026-05-08
timestamp,Jan-Lennard Struff,Jiri Lehecka
2026-05-08T07:20:00Z,22.00,79.00
2026-05-08T07:25:00Z,22.00,79.00
2026-05-08T07:31:00Z,22.00,79.00
2026-05-08T07:35:00Z,22.00,79.00
2026-05-08T07:39:00Z,22.00,79.00
2026-05-08T07:43:00Z,22.00,79.00
2026-05-08T07:51:00Z,22.00,79.00
2026-05-08T07:59:00Z,22.00,79.00
2026-05-08T08:05:00Z,22.00,79.00
2026-05-08T08:10:00Z,22.00,79.00
2026-05-08T08:12:00Z,22.00,79.00
2026-05-08T08:13:00Z,22.00,79.00
2026-05-08T08:26:00Z,22.00,79.00
2026-05-08T08:38:00Z,22.00,79.00
2026-05-08T08:48:00Z,22.00,79.00
2026-05-08T08:52:00Z,22.00,79.00
2026-05-08T09:01:00Z,22.00,79.00
2026-05-08T09:05:00Z,22.00,79.00
2026-05-08T09:09:00Z,22.00,79.00
2026-05-08T09:10:00Z,22.00,79.00
2026-05-08T09:13:00Z,22.00,79.00
2026-05-08T09:29:00Z,22.00,79.00
2026-05-08T09:30:00Z,22.00,79.00
2026-05-08T09:31:00Z,22.00,79.00
2026-05-08T09:37:00Z,22.00,79.00
2026-05-08T09:40:00Z,22.00,79.00
2026-05-08T09:43:00Z,22.00,79.00
2026-05-08T09:45:00Z,22.00,79.00
2026-05-08T09:51:00Z,22.00,79.00
2026-05-08T10:02:00Z,21.00,79.00
2026-05-08T10:04:00Z,21.00,79.00
2026-05-08T10:07:00Z,21.00,79.00
2026-05-08T10:09:00Z,21.00,79.00
2026-05-08T10:10:00Z,21.00,79.00
2026-05-08T10:11:00Z,21.00,79.00
2026-05-08T10:13:00Z,21.00,79.00
2026-05-08T10:14:00Z,21.00,79.00
2026-05-08T10:16:00Z,21.00,79.00
2026-05-08T10:17:00Z,22.00,79.00
2026-05-08T10:18:00Z,22.00,79.00
2026-05-08T10:19:00Z,22.00,78.65
2026-05-08T10:20:00Z,22.00,79.00
2026-05-08T10:21:00Z,22.00,79.00
2026-05-08T10:22:00Z,22.00,79.00
2026-05-08T10:23:00Z,22.00,79.00
2026-05-08T10:24:00Z,22.00,79.00
2026-05-08T10:30:00Z,22.00,78.00
2026-05-08T10:31:00Z,22.00,79.00
2026-05-08T10:34:00Z,22.00,79.00
2026-05-08T10:35:00Z,22.00,79.00
2026-05-08T10:37:00Z,22.00,79.00
2026-05-08T10:39:00Z,22.00,79.00
2026-05-08T10:42:00Z,22.00,80.00
2026-05-08T10:43:00Z,22.00,80.00
2026-05-08T10:44:00Z,22.00,80.00
2026-05-08T10:46:00Z,22.00,80.00
2026-05-08T10:47:00Z,22.00,80.00
2026-05-08T10:48:00Z,22.00,80.00
2026-05-08T10:49:00Z,22.00,80.00
2026-05-08T10:50:00Z,22.00,80.00
2026-05-08T10:52:00Z,22.00,80.00
2026-05-08T10:53:00Z,22.00,80.00
2026-05-08T10:54:00Z,21.00,80.00
2026-05-08T10:55:00Z,21.00,80.00
2026-05-08T10:56:00Z,21.00,79.00
2026-05-08T10:57:00Z,22.38,75.36
2026-05-08T10:58:00Z,26.01,74.00
2026-05-08T10:59:00Z,26.00,76.94
2026-05-08T11:00:00Z,24.05,77.93
2026-05-08T11:01:00Z,24.77,76.84
2026-05-08T11:02:00Z,25.95,75.75
2026-05-08T11:03:00Z,25.95,79.29
2026-05-08T11:04:00Z,20.72,81.83
2026-05-08T11:05:00Z,19.83,81.52
2026-05-08T11:06:00Z,23.52,76.25
2026-05-08T11:07:00Z,25.00,76.00
2026-05-08T11:08:00Z,25.00,76.00
2026-05-08T11:09:00Z,23.81,77.01
2026-05-08T11:10:00Z,24.00,77.97
2026-05-08T11:11:00Z,24.00,77.24
2026-05-08T11:12:00Z,23.91,77.00
2026-05-08T11:13:00Z,21.10,80.83
2026-05-08T11:14:00Z,23.92,78.79
2026-05-08T11:15:00Z,24.29,77.00
2026-05-08T11:16:00Z,25.00,75.37
2026-05-08T11:17:00Z,25.78,74.08
2026-05-08T11:18:00Z,26.63,73.91
2026-05-08T11:19:00Z,27.94,75.10
2026-05-08T11:20:00Z,25.90,76.02
2026-05-08T11:21:00Z,24.34,76.02
2026-05-08T11:22:00Z,26.00,74.72
2026-05-08T11:23:00Z,28.96,73.07
2026-05-08T11:24:00Z,28.96,73.00
2026-05-08T11:25:00Z,27.71,73.01
2026-05-08T11:26:00Z,26.95,74.92
2026-05-08T11:27:00Z,26.60,75.70
2026-05-08T11:28:00Z,26.54,73.10
2026-05-08T11:29:00Z,28.10,72.00
2026-05-08T11:30:00Z,29.86,71.00
2026-05-08T11:31:00Z,30.00,71.00
2026-05-08T11:32:00Z,28.00,71.84
2026-05-08T11:33:00Z,27.99,72.00
2026-05-08T11:34:00Z,29.30,72.13
2026-05-08T11:35:00Z,30.00,69.97
2026-05-08T11:36:00Z,32.91,69.00
2026-05-08T11:37:00Z,29.96,69.00
2026-05-08T11:38:00Z,29.96,71.83
2026-05-08T11:39:00Z,29.15,70.97
2026-05-08T11:40:00Z,36.67,65.33
2026-05-08T11:41:00Z,31.75,67.11
2026-05-08T11:42:00Z,31.26,69.04
2026-05-08T11:43:00Z,27.63,73.14
2026-05-08T11:44:00Z,23.70,75.05
2026-05-08T11:45:00Z,15.64,84.38
2026-05-08T11:46:00Z,13.42,88.99
2026-05-08T11:47:00Z,11.00,89.40
2026-05-08T11:48:00Z,10.79,90.00
2026-05-08T11:49:00Z,10.97,90.00
2026-05-08T11:50:00Z,10.99,90.14
2026-05-08T11:51:00Z,9.67,90.89
2026-05-08T11:52:00Z,8.08,91.93
2026-05-08T11:53:00Z,9.16,91.61
2026-05-08T11:54:00Z,9.99,91.35
2026-05-08T11:55:00Z,10.07,90.79
2026-05-08T11:56:00Z,12.73,88.65
2026-05-08T11:57:00Z,16.48,83.92
2026-05-08T11:58:00Z,22.31,79.79
2026-05-08T11:59:00Z,22.96,79.00
2026-05-08T12:00:00Z,20.58,80.00
2026-05-08T12:01:00Z,15.05,82.31
2026-05-08T12:02:00Z,11.00,88.11
2026-05-08T12:03:00Z,9.23,91.92
2026-05-08T12:04:00Z,8.84,92.01
2026-05-08T12:05:00Z,8.00,91.70
2026-05-08T12:06:00Z,8.80,92.99
2026-05-08T12:07:00Z,7.61,92.06
2026-05-08T12:08:00Z,9.73,90.73
2026-05-08T12:09:00Z,10.73,90.58
2026-05-08T12:10:00Z,9.01,91.20
2026-05-08T12:11:00Z,8.93,91.82
2026-05-08T12:12:00Z,8.93,92.59
2026-05-08T12:13:00Z,7.98,91.01
2026-05-08T12:14:00Z,8.84,92.79
2026-05-08T12:15:00Z,9.00,92.46
2026-05-08T12:16:00Z,7.06,91.46
2026-05-08T12:17:00Z,7.07,92.63
2026-05-08T12:18:00Z,8.59,93.32
2026-05-08T12:19:00Z,8.87,92.23
2026-05-08T12:20:00Z,8.87,92.22
2026-05-08T12:21:00Z,7.19,91.29
2026-05-08T12:22:00Z,7.60,91.91
2026-05-08T12:23:00Z,9.00,91.33
2026-05-08T12:24:00Z,7.01,92.98
2026-05-08T12:25:00Z,9.00,93.00
2026-05-08T12:26:00Z,7.23,93.00
2026-05-08T12:27:00Z,7.23,93.00
2026-05-08T12:28:00Z,7.89,91.00
2026-05-08T12:29:00Z,9.00,93.00
2026-05-08T12:30:00Z,8.56,93.00
2026-05-08T12:31:00Z,7.23,91.52
2026-05-08T12:32:00Z,9.00,92.00
2026-05-08T12:33:00Z,8.14,91.89
2026-05-08T12:34:00Z,8.14,91.70
2026-05-08T12:35:00Z,8.05,91.17
2026-05-08T12:36:00Z,8.00,92.00
2026-05-08T12:37:00Z,8.00,92.00
2026-05-08T12:38:00Z,9.00,91.85
2026-05-08T12:39:00Z,8.65,91.01
2026-05-08T12:40:00Z,8.86,91.70
2026-05-08T12:41:00Z,9.00,92.00
2026-05-08T12:42:00Z,9.00,92.00
2026-05-08T12:43:00Z,9.00,91.99
2026-05-08T12:44:00Z,8.00,92.00
2026-05-08T12:45:00Z,8.00,92.00
2026-05-08T12:46:00Z,8.00,90.76
2026-05-08T12:47:00Z,9.00,92.00
2026-05-08T12:48:00Z,8.66,90.05
2026-05-08T12:49:00Z,9.00,91.93
2026-05-08T12:50:00Z,8.83,92.00
2026-05-08T12:51:00Z,8.00,92.00
2026-05-08T12:52:00Z,9.00,92.00
2026-05-08T12:53:00Z,8.00,91.25
2026-05-08T12:54:00Z,8.00,92.00
2026-05-08T12:55:00Z,8.03,91.99
2026-05-08T12:56:00Z,9.00,92.13
2026-05-08T12:57:00Z,9.00,92.00
2026-05-08T12:58:00Z,8.87,91.01
2026-05-08T12:59:00Z,8.26,91.00
2026-05-08T13:00:00Z,9.00,91.71
2026-05-08T13:01:00Z,9.00,91.71
2026-05-08T13:02:00Z,9.00,90.75
2026-05-08T13:03:00Z,9.00,92.00
2026-05-08T13:04:00Z,9.00,91.67
2026-05-08T13:05:00Z,9.00,92.00
2026-05-08T13:06:00Z,8.01,92.00
2026-05-08T13:07:00Z,8.01,91.30
2026-05-08T13:08:00Z,9.00,91.43
2026-05-08T13:09:00Z,9.00,92.00
2026-05-08T13:10:00Z,9.00,92.00
2026-05-08T13:11:00Z,9.00,92.00
2026-05-08T13:12:00Z,9.00,92.00
2026-05-08T13:13:00Z,8.77,91.11
2026-05-08T13:14:00Z,8.77,92.00
2026-05-08T13:15:00Z,8.09,91.77
2026-05-08T13:16:00Z,9.00,92.00
2026-05-08T13:17:00Z,8.20,91.10
2026-05-08T13:18:00Z,8.12,91.18
2026-05-08T13:19:00Z,9.00,91.00
2026-05-08T13:20:00Z,8.98,92.00
2026-05-08T13:21:00Z,9.00,91.52
2026-05-08T13:22:00Z,8.00,92.00
2026-05-08T13:23:00Z,9.00,91.03
2026-05-08T13:24:00Z,9.00,92.00
2026-05-08T13:25:00Z,8.50,92.00
2026-05-08T13:26:00Z,8.00,92.47
2026-05-08T13:27:00Z,8.14,93.00
2026-05-08T13:28:00Z,8.08,93.00
2026-05-08T13:29:00Z,9.00,93.00
2026-05-08T13:30:00Z,8.00,93.00
2026-05-08T13:31:00Z,9.00,92.76
2026-05-08T13:32:00Z,8.42,92.47
2026-05-08T13:33:00Z,8.98,93.00
2026-05-08T13:34:00Z,9.00,93.00
2026-05-08T13:35:00Z,9.00,92.81
2026-05-08T13:36:00Z,7.86,93.00
2026-05-08T13:37:00Z,9.00,92.42
2026-05-08T13:38:00Z,9.00,91.11
2026-05-08T13:39:00Z,9.00,93.00
2026-05-08T13:40:00Z,9.00,93.00
2026-05-08T13:41:00Z,8.00,92.00
2026-05-08T13:42:00Z,9.00,91.00
2026-05-08T13:43:00Z,9.00,91.00
2026-05-08T13:44:00Z,8.00,91.00
2026-05-08T13:45:00Z,9.00,91.00
2026-05-08T13:46:00Z,8.60,91.98
2026-05-08T13:47:00Z,9.00,91.00
2026-05-08T13:48:00Z,9.00,92.00
2026-05-08T13:49:00Z,8.00,93.00
2026-05-08T13:50:00Z,9.00,91.00
2026-05-08T13:51:00Z,8.23,91.00
2026-05-08T13:52:00Z,7.19,93.00
2026-05-08T13:53:00Z,8.01,92.98
2026-05-08T13:54:00Z,6.38,94.76
2026-05-08T13:55:00Z,5.00,95.22
2026-05-08T13:56:00Z,1.22,98.63
2026-05-08T13:57:00Z,1.00,99.00
2026-05-08T13:58:00Z,1.94,98.10
2026-05-08T13:59:00Z,3.27,97.59
2026-05-08T14:00:00Z,2.20,98.91
2026-05-08T14:01:00Z,1.00,99.00
2026-05-08T14:02:00Z,1.00,99.00
2026-05-08T14:03:00Z,1.00,99.00
