# event_ticker=KXATPMATCH-26APR22ZHAKOP
# final_score=6-2 6-0
# match_winner=Vit Kopriva
# fav_player=Vit Kopriva
# dog_player=Zhizhen Zhang
# kalshi_date=2026-04-22
timestamp,Zhizhen Zhang,Vit Kopriva
2026-04-21T21:31:00Z,50.00,
2026-04-21T22:14:00Z,50.00,51.00
2026-04-21T22:34:00Z,50.00,51.00
2026-04-21T22:39:00Z,50.00,50.00
2026-04-21T22:54:00Z,51.00,50.00
2026-04-21T22:57:00Z,51.00,50.00
2026-04-21T23:00:00Z,51.16,50.00
2026-04-21T23:01:00Z,51.00,49.00
2026-04-21T23:06:00Z,51.00,48.00
2026-04-21T23:12:00Z,52.00,48.00
2026-04-21T23:20:00Z,52.74,48.00
2026-04-21T23:21:00Z,51.00,48.00
2026-04-21T23:24:00Z,53.00,48.00
2026-04-21T23:27:00Z,53.00,49.00
2026-04-21T23:44:00Z,53.00,49.00
2026-04-21T23:52:00Z,53.00,49.00
2026-04-21T23:56:00Z,53.00,49.00
2026-04-21T23:59:00Z,53.00,49.00
2026-04-22T00:05:00Z,53.00,49.00
2026-04-22T00:07:00Z,53.00,49.00
2026-04-22T00:25:00Z,53.00,48.00
2026-04-22T00:26:00Z,53.00,49.00
2026-04-22T00:29:00Z,53.00,49.00
2026-04-22T00:34:00Z,53.00,49.00
2026-04-22T00:35:00Z,53.00,49.00
2026-04-22T00:55:00Z,53.00,49.00
2026-04-22T00:56:00Z,53.00,49.00
2026-04-22T00:57:00Z,53.00,49.00
2026-04-22T01:01:00Z,53.00,49.00
2026-04-22T01:03:00Z,53.00,49.00
2026-04-22T01:07:00Z,53.00,49.00
2026-04-22T01:10:00Z,53.00,49.00
2026-04-22T01:20:00Z,53.00,49.00
2026-04-22T01:28:00Z,53.00,49.00
2026-04-22T01:34:00Z,53.00,49.00
2026-04-22T01:35:00Z,53.67,49.00
2026-04-22T01:37:00Z,52.00,49.00
2026-04-22T01:41:00Z,53.00,49.00
2026-04-22T01:43:00Z,53.00,48.00
2026-04-22T01:44:00Z,53.00,48.00
2026-04-22T01:46:00Z,54.64,48.00
2026-04-22T01:49:00Z,54.64,49.00
2026-04-22T01:51:00Z,53.55,49.00
2026-04-22T01:52:00Z,54.43,49.00
2026-04-22T01:53:00Z,54.00,49.00
2026-04-22T01:57:00Z,54.00,49.00
2026-04-22T02:00:00Z,54.00,49.00
2026-04-22T02:07:00Z,54.00,49.00
2026-04-22T02:09:00Z,54.00,48.00
2026-04-22T02:14:00Z,54.00,47.00
2026-04-22T02:15:00Z,54.00,47.00
2026-04-22T02:18:00Z,54.00,47.00
2026-04-22T02:20:00Z,54.99,47.00
2026-04-22T02:23:00Z,55.00,47.00
2026-04-22T02:24:00Z,55.00,47.00
2026-04-22T02:28:00Z,55.00,47.00
2026-04-22T02:30:00Z,55.00,47.00
2026-04-22T02:31:00Z,55.00,47.00
2026-04-22T02:37:00Z,55.00,47.00
2026-04-22T02:38:00Z,55.00,47.78
2026-04-22T02:44:00Z,55.00,48.00
2026-04-22T02:45:00Z,54.00,48.00
2026-04-22T02:49:00Z,54.00,48.00
2026-04-22T02:50:00Z,54.00,48.00
2026-04-22T02:52:00Z,54.00,48.00
2026-04-22T02:53:00Z,54.87,48.00
2026-04-22T02:56:00Z,55.00,48.00
2026-04-22T02:57:00Z,55.00,48.00
2026-04-22T02:58:00Z,55.00,47.00
2026-04-22T03:01:00Z,55.00,47.00
2026-04-22T03:03:00Z,55.00,47.00
2026-04-22T03:04:00Z,55.00,47.00
2026-04-22T03:05:00Z,55.00,47.00
2026-04-22T03:07:00Z,55.00,47.00
2026-04-22T03:09:00Z,55.00,47.00
2026-04-22T03:10:00Z,55.00,47.00
2026-04-22T03:12:00Z,55.00,47.00
2026-04-22T03:13:00Z,55.00,47.00
2026-04-22T03:14:00Z,55.00,47.00
2026-04-22T03:15:00Z,55.00,47.00
2026-04-22T03:18:00Z,55.00,47.00
2026-04-22T03:20:00Z,55.00,47.00
2026-04-22T03:27:00Z,55.00,47.00
2026-04-22T03:29:00Z,55.00,47.00
2026-04-22T03:32:00Z,55.00,47.00
2026-04-22T03:33:00Z,55.00,47.00
2026-04-22T03:37:00Z,55.00,47.00
2026-04-22T03:40:00Z,55.00,47.00
2026-04-22T03:41:00Z,55.00,47.00
2026-04-22T03:42:00Z,55.00,47.00
2026-04-22T03:43:00Z,55.00,46.00
2026-04-22T03:44:00Z,55.00,46.00
2026-04-22T03:45:00Z,55.00,46.00
2026-04-22T03:48:00Z,55.00,47.00
2026-04-22T03:50:00Z,55.00,47.00
2026-04-22T03:52:00Z,55.00,47.00
2026-04-22T03:55:00Z,55.00,47.00
2026-04-22T03:56:00Z,55.00,47.00
2026-04-22T03:57:00Z,55.00,47.00
2026-04-22T03:59:00Z,55.00,47.00
2026-04-22T04:01:00Z,55.00,47.00
2026-04-22T04:02:00Z,55.00,47.00
2026-04-22T04:03:00Z,55.00,47.00
2026-04-22T04:05:00Z,55.00,47.00
2026-04-22T04:07:00Z,55.00,47.00
2026-04-22T04:08:00Z,55.00,47.00
2026-04-22T04:11:00Z,55.00,47.00
2026-04-22T04:12:00Z,55.00,47.00
2026-04-22T04:13:00Z,55.00,47.00
2026-04-22T04:15:00Z,55.00,46.00
2026-04-22T04:16:00Z,55.00,47.00
2026-04-22T04:17:00Z,55.00,47.00
2026-04-22T04:19:00Z,55.00,47.00
2026-04-22T04:21:00Z,55.00,47.00
2026-04-22T04:23:00Z,53.00,47.00
2026-04-22T04:25:00Z,55.00,47.00
2026-04-22T04:26:00Z,54.83,47.00
2026-04-22T04:27:00Z,55.00,46.00
2026-04-22T04:30:00Z,55.00,46.00
2026-04-22T04:31:00Z,55.00,47.00
2026-04-22T04:32:00Z,55.00,47.00
2026-04-22T04:33:00Z,55.00,47.00
2026-04-22T04:47:00Z,55.00,47.00
2026-04-22T04:48:00Z,53.72,47.00
2026-04-22T04:49:00Z,55.00,47.00
2026-04-22T04:51:00Z,55.00,47.00
2026-04-22T04:54:00Z,55.00,46.00
2026-04-22T04:55:00Z,55.00,46.00
2026-04-22T04:56:00Z,55.00,47.00
2026-04-22T04:58:00Z,55.00,47.00
2026-04-22T04:59:00Z,55.00,47.00
2026-04-22T05:05:00Z,55.00,47.00
2026-04-22T05:08:00Z,55.00,47.00
2026-04-22T05:10:00Z,54.01,47.00
2026-04-22T05:11:00Z,54.00,47.00
2026-04-22T05:12:00Z,54.98,47.00
2026-04-22T05:13:00Z,54.98,46.00
2026-04-22T05:14:00Z,55.00,46.00
2026-04-22T05:15:00Z,55.00,46.00
2026-04-22T05:16:00Z,55.00,46.00
2026-04-22T05:17:00Z,55.00,47.00
2026-04-22T05:19:00Z,54.14,47.00
2026-04-22T05:20:00Z,55.95,47.00
2026-04-22T05:21:00Z,56.00,47.00
2026-04-22T05:22:00Z,56.00,47.00
2026-04-22T05:23:00Z,55.83,47.00
2026-04-22T05:24:00Z,56.00,47.00
2026-04-22T05:25:00Z,56.00,47.00
2026-04-22T05:26:00Z,56.00,47.00
2026-04-22T05:27:00Z,56.00,47.00
2026-04-22T05:28:00Z,56.00,47.00
2026-04-22T05:29:00Z,56.00,47.00
2026-04-22T05:30:00Z,55.91,47.00
2026-04-22T05:31:00Z,55.91,46.67
2026-04-22T05:32:00Z,55.00,46.67
2026-04-22T05:33:00Z,56.00,46.67
2026-04-22T05:34:00Z,56.00,47.00
2026-04-22T05:35:00Z,55.00,47.00
2026-04-22T05:36:00Z,56.00,47.00
2026-04-22T05:37:00Z,56.00,47.00
2026-04-22T05:38:00Z,56.00,47.00
2026-04-22T05:39:00Z,56.00,47.00
2026-04-22T05:40:00Z,56.00,47.00
2026-04-22T05:41:00Z,56.00,46.00
2026-04-22T05:42:00Z,56.00,47.00
2026-04-22T05:43:00Z,56.00,47.00
2026-04-22T05:44:00Z,56.00,47.00
2026-04-22T05:45:00Z,56.00,47.00
2026-04-22T05:46:00Z,56.00,47.00
2026-04-22T05:47:00Z,54.00,47.00
2026-04-22T05:49:00Z,56.00,47.00
2026-04-22T05:50:00Z,54.00,47.00
2026-04-22T05:51:00Z,54.00,46.00
2026-04-22T05:53:00Z,54.00,47.00
2026-04-22T05:54:00Z,54.00,47.00
2026-04-22T05:55:00Z,54.00,47.00
2026-04-22T05:56:00Z,54.00,47.00
2026-04-22T05:57:00Z,56.00,47.00
2026-04-22T05:58:00Z,56.00,47.00
2026-04-22T05:59:00Z,56.00,47.00
2026-04-22T06:00:00Z,56.00,47.00
2026-04-22T06:01:00Z,56.00,47.00
2026-04-22T06:02:00Z,56.00,47.00
2026-04-22T06:04:00Z,56.00,47.00
2026-04-22T06:05:00Z,56.00,47.00
2026-04-22T06:06:00Z,56.00,47.00
2026-04-22T06:07:00Z,56.00,47.00
2026-04-22T06:08:00Z,56.00,47.00
2026-04-22T06:10:00Z,56.00,47.00
2026-04-22T06:12:00Z,54.41,47.00
2026-04-22T06:13:00Z,53.00,47.00
2026-04-22T06:14:00Z,53.00,47.00
2026-04-22T06:15:00Z,56.00,47.00
2026-04-22T06:18:00Z,56.00,47.00
2026-04-22T06:19:00Z,56.00,47.00
2026-04-22T06:22:00Z,56.00,47.00
2026-04-22T06:24:00Z,56.00,47.00
2026-04-22T06:25:00Z,56.00,47.00
2026-04-22T06:26:00Z,56.00,47.00
2026-04-22T06:29:00Z,56.00,47.00
2026-04-22T06:30:00Z,56.00,47.00
2026-04-22T06:32:00Z,56.00,47.00
2026-04-22T06:33:00Z,56.00,47.00
2026-04-22T06:35:00Z,56.00,47.00
2026-04-22T06:36:00Z,55.46,47.00
2026-04-22T06:37:00Z,55.46,47.00
2026-04-22T06:39:00Z,55.46,47.00
2026-04-22T06:40:00Z,55.00,47.00
2026-04-22T06:41:00Z,55.00,47.00
2026-04-22T06:42:00Z,55.00,47.00
2026-04-22T06:44:00Z,55.00,47.00
2026-04-22T06:45:00Z,55.00,47.00
2026-04-22T06:46:00Z,55.00,47.00
2026-04-22T06:47:00Z,55.00,47.00
2026-04-22T06:48:00Z,55.00,47.00
2026-04-22T06:49:00Z,55.00,47.00
2026-04-22T06:51:00Z,53.05,46.00
2026-04-22T06:52:00Z,53.05,46.00
2026-04-22T06:53:00Z,53.05,46.00
2026-04-22T06:54:00Z,54.00,46.00
2026-04-22T06:55:00Z,54.00,46.00
2026-04-22T06:56:00Z,54.00,46.00
2026-04-22T06:57:00Z,55.00,46.00
2026-04-22T06:59:00Z,55.00,46.00
2026-04-22T07:00:00Z,55.00,46.00
2026-04-22T07:01:00Z,54.00,46.00
2026-04-22T07:02:00Z,55.00,46.00
2026-04-22T07:04:00Z,55.00,46.00
2026-04-22T07:05:00Z,55.00,46.00
2026-04-22T07:06:00Z,55.00,46.00
2026-04-22T07:07:00Z,54.75,46.00
2026-04-22T07:09:00Z,55.00,46.00
2026-04-22T07:10:00Z,55.00,46.00
2026-04-22T07:13:00Z,54.98,46.00
2026-04-22T07:14:00Z,54.98,46.00
2026-04-22T07:18:00Z,54.00,46.00
2026-04-22T07:19:00Z,54.00,46.00
2026-04-22T07:20:00Z,54.00,46.00
2026-04-22T07:21:00Z,54.00,46.00
2026-04-22T07:22:00Z,54.00,46.00
2026-04-22T07:24:00Z,54.00,46.00
2026-04-22T07:27:00Z,54.00,46.00
2026-04-22T07:35:00Z,54.00,46.00
2026-04-22T07:36:00Z,54.00,46.00
2026-04-22T07:37:00Z,54.00,46.00
2026-04-22T07:38:00Z,55.00,46.00
2026-04-22T07:40:00Z,55.00,46.00
2026-04-22T07:43:00Z,55.00,46.00
2026-04-22T07:44:00Z,55.00,46.00
2026-04-22T07:45:00Z,55.00,46.00
2026-04-22T07:47:00Z,55.00,46.00
2026-04-22T07:48:00Z,55.00,46.00
2026-04-22T07:49:00Z,55.00,46.00
2026-04-22T07:50:00Z,55.00,46.00
2026-04-22T07:54:00Z,54.00,46.00
2026-04-22T07:55:00Z,54.00,46.00
2026-04-22T07:56:00Z,55.00,46.00
2026-04-22T07:57:00Z,55.00,46.00
2026-04-22T08:00:00Z,55.00,46.00
2026-04-22T08:01:00Z,55.00,46.00
2026-04-22T08:03:00Z,55.00,44.02
2026-04-22T08:05:00Z,56.00,44.02
2026-04-22T08:07:00Z,56.00,46.00
2026-04-22T08:08:00Z,56.00,46.00
2026-04-22T08:09:00Z,56.00,46.00
2026-04-22T08:10:00Z,56.00,46.00
2026-04-22T08:11:00Z,56.00,46.00
2026-04-22T08:13:00Z,56.00,46.00
2026-04-22T08:15:00Z,56.00,46.00
2026-04-22T08:16:00Z,56.00,46.00
2026-04-22T08:17:00Z,56.00,46.00
2026-04-22T08:18:00Z,56.00,46.00
2026-04-22T08:20:00Z,56.00,46.00
2026-04-22T08:21:00Z,56.00,45.73
2026-04-22T08:22:00Z,56.00,46.00
2026-04-22T08:23:00Z,55.00,46.00
2026-04-22T08:24:00Z,54.73,46.00
2026-04-22T08:25:00Z,54.73,46.00
2026-04-22T08:26:00Z,54.00,46.00
2026-04-22T08:27:00Z,55.00,46.00
2026-04-22T08:28:00Z,55.00,46.00
2026-04-22T08:29:00Z,55.00,46.00
2026-04-22T08:31:00Z,54.00,46.89
2026-04-22T08:32:00Z,54.00,46.89
