# event_ticker=KXATPMATCH-26MAR22BERVAC
# final_score=7-6(5) 6-4
# score_resolution=7-6 6-4
# match_winner=Valentin Vacherot
# fav_player=Valentin Vacherot
# dog_player=Matteo Berrettini
# kalshi_date=2026-03-22
timestamp,Valentin Vacherot,Matteo Berrettini
2026-03-22T14:41:00Z,44.00,56.00
2026-03-22T14:44:00Z,44.00,56.00
2026-03-22T14:45:00Z,44.00,56.00
2026-03-22T14:46:00Z,44.00,56.00
2026-03-22T14:47:00Z,44.00,56.00
2026-03-22T14:48:00Z,44.00,56.00
2026-03-22T14:49:00Z,44.00,56.00
2026-03-22T14:53:00Z,44.00,56.00
2026-03-22T14:56:00Z,44.00,56.00
2026-03-22T14:59:00Z,44.00,56.00
2026-03-22T15:01:00Z,44.00,56.00
2026-03-22T15:06:00Z,44.00,56.00
2026-03-22T15:07:00Z,44.00,56.00
2026-03-22T15:08:00Z,44.00,56.00
2026-03-22T15:09:00Z,44.00,56.00
2026-03-22T15:17:00Z,44.00,56.00
2026-03-22T15:21:00Z,44.00,56.00
2026-03-22T15:32:00Z,44.00,56.00
2026-03-22T15:33:00Z,44.00,56.00
2026-03-22T15:34:00Z,44.00,56.00
2026-03-22T15:38:00Z,44.00,56.00
2026-03-22T15:42:00Z,44.00,56.00
2026-03-22T15:45:00Z,44.00,56.00
2026-03-22T15:47:00Z,44.00,56.00
2026-03-22T15:48:00Z,44.00,56.00
2026-03-22T15:50:00Z,44.00,56.00
2026-03-22T15:51:00Z,44.00,56.00
2026-03-22T15:53:00Z,44.00,56.00
2026-03-22T15:54:00Z,44.00,56.00
2026-03-22T15:55:00Z,44.00,56.00
2026-03-22T15:56:00Z,44.00,56.00
2026-03-22T15:58:00Z,44.00,56.00
2026-03-22T15:59:00Z,44.00,56.00
2026-03-22T16:00:00Z,44.00,56.00
2026-03-22T16:06:00Z,44.00,56.00
2026-03-22T16:10:00Z,44.00,56.00
2026-03-22T16:11:00Z,44.00,56.00
2026-03-22T16:12:00Z,44.00,56.00
2026-03-22T16:18:00Z,44.00,56.00
2026-03-22T16:23:00Z,44.00,55.00
2026-03-22T16:28:00Z,44.00,55.00
2026-03-22T16:35:00Z,44.00,55.01
2026-03-22T16:38:00Z,44.00,56.00
2026-03-22T16:39:00Z,45.00,56.00
2026-03-22T16:40:00Z,45.00,56.00
2026-03-22T16:41:00Z,45.00,56.00
2026-03-22T16:44:00Z,45.00,56.00
2026-03-22T16:46:00Z,45.00,56.00
2026-03-22T16:48:00Z,45.00,56.00
2026-03-22T16:50:00Z,45.00,56.00
2026-03-22T16:53:00Z,45.00,56.00
2026-03-22T17:03:00Z,45.00,56.00
2026-03-22T17:04:00Z,45.00,56.00
2026-03-22T17:05:00Z,45.00,56.00
2026-03-22T17:07:00Z,45.00,56.00
2026-03-22T17:11:00Z,45.00,56.00
2026-03-22T17:17:00Z,45.00,56.00
2026-03-22T17:20:00Z,45.00,56.00
2026-03-22T17:23:00Z,45.00,56.00
2026-03-22T17:25:00Z,45.00,56.00
2026-03-22T17:27:00Z,45.00,56.00
2026-03-22T17:30:00Z,45.00,56.00
2026-03-22T17:35:00Z,45.00,56.00
2026-03-22T17:43:00Z,45.00,56.00
2026-03-22T17:44:00Z,45.00,56.00
2026-03-22T17:45:00Z,45.00,56.00
2026-03-22T17:46:00Z,45.00,56.00
2026-03-22T17:54:00Z,45.00,56.00
2026-03-22T17:56:00Z,45.00,56.00
2026-03-22T18:00:00Z,45.00,56.00
2026-03-22T18:02:00Z,45.00,56.00
2026-03-22T18:05:00Z,45.00,56.00
2026-03-22T18:07:00Z,45.00,56.00
2026-03-22T18:10:00Z,45.00,56.00
2026-03-22T18:13:00Z,45.00,56.00
2026-03-22T18:14:00Z,45.00,56.00
2026-03-22T18:15:00Z,45.00,56.00
2026-03-22T18:20:00Z,45.00,56.00
2026-03-22T18:21:00Z,45.00,56.00
2026-03-22T18:22:00Z,45.00,56.62
2026-03-22T18:23:00Z,44.00,56.62
2026-03-22T18:25:00Z,44.00,57.00
2026-03-22T18:27:00Z,44.00,57.00
2026-03-22T18:32:00Z,44.00,57.00
2026-03-22T18:35:00Z,44.00,57.00
2026-03-22T18:36:00Z,44.00,57.00
2026-03-22T18:39:00Z,44.00,57.00
2026-03-22T18:40:00Z,44.00,57.00
2026-03-22T18:42:00Z,44.00,57.00
2026-03-22T18:44:00Z,44.00,57.00
2026-03-22T18:48:00Z,44.00,57.00
2026-03-22T18:49:00Z,44.00,57.00
2026-03-22T18:50:00Z,44.00,57.00
2026-03-22T18:52:00Z,44.00,57.00
2026-03-22T18:55:00Z,44.00,57.00
2026-03-22T18:56:00Z,44.00,57.00
2026-03-22T18:57:00Z,44.00,57.00
2026-03-22T18:58:00Z,44.00,57.00
2026-03-22T19:01:00Z,44.00,56.00
2026-03-22T19:02:00Z,44.00,56.00
2026-03-22T19:09:00Z,44.00,56.00
2026-03-22T19:13:00Z,44.00,56.00
2026-03-22T19:16:00Z,44.00,57.00
2026-03-22T19:20:00Z,44.00,57.00
2026-03-22T19:22:00Z,44.00,57.00
2026-03-22T19:23:00Z,44.00,57.00
2026-03-22T19:24:00Z,44.00,57.00
2026-03-22T19:31:00Z,44.00,57.00
2026-03-22T19:32:00Z,44.00,57.00
2026-03-22T19:38:00Z,44.00,57.00
2026-03-22T19:41:00Z,44.00,57.00
2026-03-22T19:42:00Z,44.00,57.00
2026-03-22T19:43:00Z,44.00,57.00
2026-03-22T19:46:00Z,44.00,57.00
2026-03-22T19:48:00Z,44.00,57.00
2026-03-22T19:50:00Z,44.00,57.00
2026-03-22T19:53:00Z,44.00,56.00
2026-03-22T20:01:00Z,44.00,57.00
2026-03-22T20:02:00Z,44.00,57.00
2026-03-22T20:03:00Z,44.00,57.00
2026-03-22T20:04:00Z,44.00,57.00
2026-03-22T20:05:00Z,43.00,57.00
2026-03-22T20:06:00Z,44.00,57.00
2026-03-22T20:08:00Z,44.00,57.00
2026-03-22T20:09:00Z,44.00,57.00
2026-03-22T20:11:00Z,44.00,56.93
2026-03-22T20:14:00Z,44.00,56.93
2026-03-22T20:16:00Z,44.00,57.00
2026-03-22T20:17:00Z,44.00,57.00
2026-03-22T20:18:00Z,44.00,57.00
2026-03-22T20:20:00Z,44.00,57.00
2026-03-22T20:21:00Z,44.00,57.00
2026-03-22T20:23:00Z,44.00,57.00
2026-03-22T20:24:00Z,44.00,57.00
2026-03-22T20:31:00Z,43.09,57.00
2026-03-22T20:35:00Z,43.06,57.00
2026-03-22T20:38:00Z,43.06,57.00
2026-03-22T20:41:00Z,43.06,57.00
2026-03-22T20:43:00Z,43.06,57.00
2026-03-22T20:44:00Z,44.00,57.00
2026-03-22T20:45:00Z,44.00,57.00
2026-03-22T20:48:00Z,44.00,57.00
2026-03-22T20:51:00Z,44.00,58.00
2026-03-22T20:53:00Z,44.00,58.00
2026-03-22T20:54:00Z,44.00,57.00
2026-03-22T20:55:00Z,44.00,58.00
2026-03-22T20:56:00Z,44.00,58.00
2026-03-22T21:00:00Z,44.00,58.00
2026-03-22T21:01:00Z,44.00,58.00
2026-03-22T21:02:00Z,44.00,58.00
2026-03-22T21:08:00Z,44.00,57.00
2026-03-22T21:09:00Z,44.00,55.63
2026-03-22T21:10:00Z,44.00,57.00
2026-03-22T21:16:00Z,45.00,57.00
2026-03-22T21:17:00Z,45.00,57.00
2026-03-22T21:22:00Z,45.00,57.00
2026-03-22T21:23:00Z,45.00,57.00
2026-03-22T21:24:00Z,45.00,57.00
2026-03-22T21:25:00Z,45.00,57.00
2026-03-22T21:26:00Z,45.00,57.00
2026-03-22T21:27:00Z,43.61,57.00
2026-03-22T21:28:00Z,45.00,57.00
2026-03-22T21:29:00Z,45.00,57.00
2026-03-22T21:30:00Z,45.00,57.00
2026-03-22T21:31:00Z,45.00,57.00
2026-03-22T21:32:00Z,45.00,57.00
2026-03-22T21:34:00Z,45.00,57.00
2026-03-22T21:36:00Z,45.00,57.00
2026-03-22T21:37:00Z,45.00,57.00
2026-03-22T21:38:00Z,45.00,57.00
2026-03-22T21:39:00Z,45.00,57.00
2026-03-22T21:40:00Z,45.00,57.00
2026-03-22T21:41:00Z,45.00,56.00
2026-03-22T21:43:00Z,45.00,56.00
2026-03-22T21:44:00Z,45.00,56.00
2026-03-22T21:45:00Z,45.00,56.00
2026-03-22T21:47:00Z,45.00,56.00
2026-03-22T21:48:00Z,45.00,56.00
2026-03-22T21:50:00Z,45.00,56.00
2026-03-22T21:51:00Z,45.00,56.00
2026-03-22T21:52:00Z,45.00,56.00
2026-03-22T21:53:00Z,45.00,56.00
2026-03-22T21:55:00Z,45.00,56.00
2026-03-22T21:57:00Z,45.00,56.00
2026-03-22T22:00:00Z,45.00,56.00
2026-03-22T22:01:00Z,45.00,56.00
2026-03-22T22:02:00Z,45.00,56.00
2026-03-22T22:04:00Z,45.00,57.00
2026-03-22T22:07:00Z,45.00,57.00
2026-03-22T22:08:00Z,44.99,57.00
2026-03-22T22:10:00Z,44.99,57.00
2026-03-22T22:11:00Z,44.99,57.00
2026-03-22T22:12:00Z,44.99,57.00
2026-03-22T22:13:00Z,45.00,57.00
2026-03-22T22:15:00Z,45.00,56.99
2026-03-22T22:16:00Z,44.00,56.99
2026-03-22T22:17:00Z,45.00,56.99
2026-03-22T22:20:00Z,45.00,56.99
2026-03-22T22:22:00Z,45.00,57.00
2026-03-22T22:23:00Z,45.00,57.00
2026-03-22T22:24:00Z,44.00,57.00
2026-03-22T22:25:00Z,44.00,57.00
2026-03-22T22:26:00Z,44.00,56.08
2026-03-22T22:29:00Z,44.00,57.00
2026-03-22T22:30:00Z,45.00,57.00
2026-03-22T22:31:00Z,44.00,57.00
2026-03-22T22:34:00Z,44.00,57.00
2026-03-22T22:35:00Z,44.95,57.00
2026-03-22T22:36:00Z,45.00,57.00
2026-03-22T22:37:00Z,45.00,57.00
2026-03-22T22:38:00Z,45.00,57.00
2026-03-22T22:39:00Z,45.00,57.00
2026-03-22T22:40:00Z,45.00,57.00
2026-03-22T22:41:00Z,45.00,57.00
2026-03-22T22:42:00Z,44.00,57.00
2026-03-22T22:43:00Z,45.00,57.00
2026-03-22T22:44:00Z,43.00,57.00
2026-03-22T22:45:00Z,43.00,57.00
2026-03-22T22:46:00Z,43.00,57.00
2026-03-22T22:47:00Z,45.00,57.00
2026-03-22T22:48:00Z,44.78,57.00
2026-03-22T22:49:00Z,45.00,57.00
2026-03-22T22:50:00Z,45.00,57.00
2026-03-22T22:52:00Z,45.00,57.00
2026-03-22T22:53:00Z,45.00,57.00
2026-03-22T22:54:00Z,45.00,57.00
2026-03-22T22:55:00Z,45.00,57.00
2026-03-22T22:56:00Z,45.00,57.00
2026-03-22T22:57:00Z,45.00,57.00
2026-03-22T22:59:00Z,45.00,57.00
2026-03-22T23:00:00Z,45.00,57.00
2026-03-22T23:01:00Z,45.00,57.00
2026-03-22T23:02:00Z,44.19,57.00
2026-03-22T23:03:00Z,44.00,57.00
2026-03-22T23:04:00Z,44.00,57.00
2026-03-22T23:05:00Z,44.00,57.00
2026-03-22T23:06:00Z,44.00,57.00
2026-03-22T23:07:00Z,44.00,57.00
2026-03-22T23:08:00Z,44.00,57.00
2026-03-22T23:09:00Z,44.93,57.00
2026-03-22T23:10:00Z,45.00,57.00
2026-03-22T23:11:00Z,45.00,57.00
2026-03-22T23:12:00Z,45.00,57.00
2026-03-22T23:13:00Z,45.00,57.00
2026-03-22T23:14:00Z,45.00,57.00
2026-03-22T23:15:00Z,45.00,57.00
2026-03-22T23:16:00Z,44.75,57.00
2026-03-22T23:17:00Z,45.00,57.00
2026-03-22T23:18:00Z,45.00,57.00
2026-03-22T23:20:00Z,45.00,57.00
2026-03-22T23:21:00Z,45.00,57.00
2026-03-22T23:22:00Z,45.00,57.00
2026-03-22T23:23:00Z,45.00,57.00
2026-03-22T23:24:00Z,45.00,57.00
2026-03-22T23:25:00Z,45.00,56.89
2026-03-22T23:27:00Z,45.00,57.00
2026-03-22T23:28:00Z,44.00,57.00
2026-03-22T23:30:00Z,45.00,57.00
2026-03-22T23:31:00Z,45.00,56.00
2026-03-22T23:33:00Z,45.00,57.00
2026-03-22T23:36:00Z,45.00,57.00
2026-03-22T23:38:00Z,45.00,57.00
2026-03-22T23:41:00Z,45.00,57.00
2026-03-22T23:42:00Z,45.00,57.00
2026-03-22T23:43:00Z,45.00,57.00
2026-03-22T23:44:00Z,45.00,57.00
2026-03-22T23:45:00Z,45.00,57.00
2026-03-22T23:46:00Z,45.00,57.00
2026-03-22T23:47:00Z,45.00,56.00
2026-03-22T23:48:00Z,45.00,57.00
2026-03-22T23:49:00Z,45.00,57.00
2026-03-22T23:52:00Z,45.00,57.00
2026-03-22T23:53:00Z,45.00,57.00
2026-03-22T23:54:00Z,45.00,57.00
2026-03-22T23:55:00Z,45.00,57.00
2026-03-22T23:56:00Z,45.00,57.00
2026-03-22T23:57:00Z,44.89,57.00
2026-03-22T23:58:00Z,45.00,57.78
2026-03-22T23:59:00Z,43.51,56.37
2026-03-23T00:00:00Z,45.57,56.34
2026-03-23T00:01:00Z,47.86,55.00
2026-03-23T00:02:00Z,47.27,55.00
2026-03-23T00:03:00Z,44.15,56.65
2026-03-23T00:04:00Z,46.61,54.66
2026-03-23T00:05:00Z,48.94,53.00
2026-03-23T00:06:00Z,49.00,52.01
2026-03-23T00:07:00Z,49.07,52.00
2026-03-23T00:08:00Z,52.14,48.89
2026-03-23T00:09:00Z,55.10,44.53
2026-03-23T00:10:00Z,61.64,36.09
2026-03-23T00:11:00Z,71.96,29.75
2026-03-23T00:12:00Z,74.02,25.94
2026-03-23T00:13:00Z,74.83,25.94
2026-03-23T00:14:00Z,74.25,26.09
2026-03-23T00:15:00Z,72.98,28.37
2026-03-23T00:16:00Z,72.98,28.83
2026-03-23T00:17:00Z,72.74,28.03
2026-03-23T00:18:00Z,75.00,25.49
2026-03-23T00:19:00Z,73.79,26.87
2026-03-23T00:20:00Z,71.63,31.02
2026-03-23T00:21:00Z,65.84,36.73
2026-03-23T00:22:00Z,63.03,36.89
2026-03-23T00:23:00Z,52.32,46.27
2026-03-23T00:24:00Z,52.32,49.69
2026-03-23T00:25:00Z,50.06,51.89
2026-03-23T00:26:00Z,49.30,50.04
2026-03-23T00:27:00Z,46.59,53.49
2026-03-23T00:28:00Z,49.70,51.80
2026-03-23T00:29:00Z,51.37,47.84
2026-03-23T00:30:00Z,53.00,47.96
2026-03-23T00:31:00Z,53.06,48.04
2026-03-23T00:32:00Z,56.45,44.93
2026-03-23T00:33:00Z,53.24,50.10
2026-03-23T00:34:00Z,50.45,50.65
2026-03-23T00:35:00Z,52.59,48.61
2026-03-23T00:36:00Z,55.87,45.45
2026-03-23T00:37:00Z,55.78,45.14
2026-03-23T00:38:00Z,54.97,45.87
2026-03-23T00:39:00Z,55.39,44.59
2026-03-23T00:40:00Z,55.78,46.02
2026-03-23T00:41:00Z,53.96,48.75
2026-03-23T00:42:00Z,52.00,48.94
2026-03-23T00:43:00Z,53.40,47.42
2026-03-23T00:44:00Z,60.19,37.03
2026-03-23T00:45:00Z,66.85,38.72
2026-03-23T00:46:00Z,56.90,42.80
2026-03-23T00:47:00Z,51.42,48.63
2026-03-23T00:48:00Z,52.71,43.71
2026-03-23T00:49:00Z,66.59,34.75
2026-03-23T00:50:00Z,68.91,29.38
2026-03-23T00:51:00Z,68.78,32.98
2026-03-23T00:52:00Z,73.09,25.81
2026-03-23T00:53:00Z,73.98,26.93
2026-03-23T00:54:00Z,72.85,27.34
2026-03-23T00:55:00Z,71.13,28.73
2026-03-23T00:56:00Z,71.00,30.92
2026-03-23T00:57:00Z,71.54,29.91
2026-03-23T00:58:00Z,73.61,26.77
2026-03-23T00:59:00Z,74.01,25.70
2026-03-23T01:00:00Z,73.54,27.59
2026-03-23T01:01:00Z,72.65,29.39
2026-03-23T01:02:00Z,70.71,31.00
2026-03-23T01:03:00Z,71.00,30.76
2026-03-23T01:04:00Z,70.33,32.02
2026-03-23T01:05:00Z,68.64,28.78
2026-03-23T01:06:00Z,73.94,27.13
2026-03-23T01:07:00Z,73.14,26.16
2026-03-23T01:08:00Z,70.12,30.21
2026-03-23T01:09:00Z,69.76,31.00
2026-03-23T01:10:00Z,69.83,31.05
2026-03-23T01:11:00Z,72.03,28.20
2026-03-23T01:12:00Z,73.07,27.00
2026-03-23T01:13:00Z,74.29,25.31
2026-03-23T01:14:00Z,75.25,25.50
2026-03-23T01:15:00Z,82.33,15.82
2026-03-23T01:16:00Z,93.78,5.27
2026-03-23T01:17:00Z,95.60,4.53
2026-03-23T01:18:00Z,94.42,6.66
2026-03-23T01:19:00Z,94.74,7.31
2026-03-23T01:20:00Z,93.66,6.60
2026-03-23T01:21:00Z,97.67,3.32
2026-03-23T01:22:00Z,95.96,2.37
2026-03-23T01:23:00Z,97.88,2.84
2026-03-23T01:24:00Z,97.66,2.08
2026-03-23T01:25:00Z,97.26,2.87
2026-03-23T01:26:00Z,97.66,2.99
2026-03-23T01:27:00Z,98.01,2.46
2026-03-23T01:28:00Z,98.94,1.05
2026-03-23T01:29:00Z,99.00,1.00
2026-03-23T01:30:00Z,99.00,1.00
2026-03-23T01:31:00Z,99.00,1.00
2026-03-23T01:32:00Z,99.00,1.00
