# event_ticker=KXATPMATCH-26FEB27RUBGRI
# final_score=7-5 7-6(6)
# score_resolution=5-7 6-7
# match_winner=Tallon Griekspoor
# fav_player=Andrey Rublev
# dog_player=Tallon Griekspoor
# kalshi_date=2026-02-27
timestamp,Andrey Rublev,Tallon Griekspoor
2026-02-27T03:25:00Z,71.00,
2026-02-27T03:27:00Z,71.00,31.00
2026-02-27T03:30:00Z,71.00,31.00
2026-02-27T03:36:00Z,71.00,31.00
2026-02-27T03:39:00Z,71.00,31.00
2026-02-27T03:45:00Z,71.00,31.00
2026-02-27T03:48:00Z,71.00,31.00
2026-02-27T03:51:00Z,71.00,31.00
2026-02-27T03:52:00Z,71.00,31.00
2026-02-27T03:53:00Z,71.00,31.00
2026-02-27T03:56:00Z,71.00,31.00
2026-02-27T03:59:00Z,71.00,31.00
2026-02-27T04:03:00Z,71.00,30.00
2026-02-27T04:05:00Z,71.00,29.00
2026-02-27T04:07:00Z,71.00,29.00
2026-02-27T04:08:00Z,71.00,30.00
2026-02-27T04:09:00Z,71.00,30.00
2026-02-27T04:11:00Z,71.00,30.00
2026-02-27T04:12:00Z,71.00,30.00
2026-02-27T04:16:00Z,71.00,30.00
2026-02-27T04:19:00Z,71.00,30.00
2026-02-27T04:26:00Z,71.00,30.00
2026-02-27T04:34:00Z,71.00,30.00
2026-02-27T04:35:00Z,71.00,30.00
2026-02-27T04:37:00Z,71.00,31.00
2026-02-27T04:41:00Z,71.00,31.00
2026-02-27T04:42:00Z,71.00,31.00
2026-02-27T04:43:00Z,71.00,31.00
2026-02-27T04:44:00Z,71.00,31.00
2026-02-27T04:47:00Z,71.00,31.00
2026-02-27T04:50:00Z,71.00,31.00
2026-02-27T04:51:00Z,71.00,30.00
2026-02-27T04:53:00Z,71.00,30.00
2026-02-27T04:56:00Z,71.00,30.00
2026-02-27T05:03:00Z,71.00,30.00
2026-02-27T05:04:00Z,71.00,30.00
2026-02-27T05:06:00Z,71.00,30.00
2026-02-27T05:07:00Z,71.00,30.00
2026-02-27T05:08:00Z,71.00,30.00
2026-02-27T05:09:00Z,71.00,30.00
2026-02-27T05:11:00Z,71.00,30.00
2026-02-27T05:12:00Z,71.00,30.00
2026-02-27T05:14:00Z,71.00,30.00
2026-02-27T05:16:00Z,71.00,30.00
2026-02-27T05:17:00Z,71.00,31.00
2026-02-27T05:19:00Z,71.00,31.00
2026-02-27T05:21:00Z,71.00,31.00
2026-02-27T05:23:00Z,71.00,31.00
2026-02-27T05:29:00Z,71.00,31.00
2026-02-27T05:30:00Z,71.00,31.00
2026-02-27T05:34:00Z,71.00,31.00
2026-02-27T05:35:00Z,71.00,31.00
2026-02-27T05:39:00Z,71.00,31.00
2026-02-27T05:43:00Z,71.00,31.00
2026-02-27T05:44:00Z,71.00,31.00
2026-02-27T05:45:00Z,71.00,31.00
2026-02-27T05:46:00Z,71.00,31.00
2026-02-27T05:48:00Z,71.00,31.00
2026-02-27T05:49:00Z,71.00,31.00
2026-02-27T05:50:00Z,71.00,31.00
2026-02-27T05:51:00Z,71.00,31.00
2026-02-27T05:52:00Z,71.00,31.00
2026-02-27T05:53:00Z,71.00,31.00
2026-02-27T05:54:00Z,71.00,31.00
2026-02-27T05:55:00Z,71.00,31.00
2026-02-27T05:57:00Z,71.00,31.00
2026-02-27T05:59:00Z,71.00,31.00
2026-02-27T06:00:00Z,71.00,31.00
2026-02-27T06:01:00Z,71.00,31.00
2026-02-27T06:03:00Z,70.02,31.00
2026-02-27T06:04:00Z,71.00,31.00
2026-02-27T06:05:00Z,71.00,31.00
2026-02-27T06:06:00Z,71.00,31.00
2026-02-27T06:07:00Z,71.00,30.00
2026-02-27T06:10:00Z,71.00,30.00
2026-02-27T06:12:00Z,71.00,30.00
2026-02-27T06:13:00Z,71.00,30.00
2026-02-27T06:15:00Z,71.00,30.00
2026-02-27T06:16:00Z,71.85,30.00
2026-02-27T06:17:00Z,72.00,30.00
2026-02-27T06:19:00Z,72.00,30.00
2026-02-27T06:23:00Z,72.00,30.00
2026-02-27T06:24:00Z,72.00,30.00
2026-02-27T06:25:00Z,71.95,30.00
2026-02-27T06:26:00Z,72.00,30.00
2026-02-27T06:27:00Z,72.00,30.00
2026-02-27T06:30:00Z,72.00,30.00
2026-02-27T06:31:00Z,71.00,30.00
2026-02-27T06:37:00Z,71.00,30.00
2026-02-27T06:38:00Z,71.00,30.00
2026-02-27T06:40:00Z,72.00,30.00
2026-02-27T06:41:00Z,72.00,30.00
2026-02-27T06:42:00Z,72.00,30.00
2026-02-27T06:43:00Z,72.00,30.00
2026-02-27T06:47:00Z,72.00,30.00
2026-02-27T06:50:00Z,71.00,30.00
2026-02-27T06:51:00Z,71.00,30.00
2026-02-27T06:52:00Z,71.00,30.00
2026-02-27T06:54:00Z,72.00,30.00
2026-02-27T06:55:00Z,72.00,30.00
2026-02-27T06:57:00Z,72.00,30.00
2026-02-27T06:58:00Z,72.00,30.00
2026-02-27T07:00:00Z,72.00,30.00
2026-02-27T07:06:00Z,72.00,30.00
2026-02-27T07:07:00Z,72.00,30.00
2026-02-27T07:09:00Z,72.00,30.00
2026-02-27T07:13:00Z,72.00,30.00
2026-02-27T07:15:00Z,71.00,30.00
2026-02-27T07:19:00Z,71.00,30.00
2026-02-27T07:23:00Z,71.00,30.00
2026-02-27T07:26:00Z,71.00,30.00
2026-02-27T07:28:00Z,71.00,30.00
2026-02-27T07:31:00Z,71.00,30.00
2026-02-27T07:32:00Z,71.00,30.69
2026-02-27T07:33:00Z,71.00,30.69
2026-02-27T07:34:00Z,71.00,30.69
2026-02-27T07:36:00Z,71.00,30.69
2026-02-27T07:38:00Z,71.00,30.69
2026-02-27T07:39:00Z,71.00,30.69
2026-02-27T07:40:00Z,71.00,30.00
2026-02-27T07:42:00Z,71.00,30.00
2026-02-27T07:47:00Z,71.00,30.00
2026-02-27T07:48:00Z,71.00,30.00
2026-02-27T07:52:00Z,71.00,30.00
2026-02-27T07:53:00Z,71.00,30.00
2026-02-27T07:54:00Z,71.00,30.00
2026-02-27T07:56:00Z,71.00,30.00
2026-02-27T07:57:00Z,71.00,30.00
2026-02-27T07:58:00Z,71.00,30.00
2026-02-27T08:01:00Z,71.00,30.00
2026-02-27T08:02:00Z,71.00,31.00
2026-02-27T08:06:00Z,70.44,31.00
2026-02-27T08:07:00Z,70.44,30.00
2026-02-27T08:08:00Z,70.44,30.00
2026-02-27T08:10:00Z,70.44,30.00
2026-02-27T08:14:00Z,71.00,30.00
2026-02-27T08:19:00Z,71.00,30.00
2026-02-27T08:23:00Z,71.12,30.00
2026-02-27T08:24:00Z,72.00,30.00
2026-02-27T08:29:00Z,72.00,30.00
2026-02-27T08:34:00Z,72.00,30.00
2026-02-27T08:36:00Z,72.00,29.54
2026-02-27T08:38:00Z,72.00,29.54
2026-02-27T08:41:00Z,72.00,29.54
2026-02-27T08:55:00Z,72.00,29.00
2026-02-27T08:59:00Z,72.00,29.00
2026-02-27T09:02:00Z,71.90,29.00
2026-02-27T09:04:00Z,72.00,29.00
2026-02-27T09:09:00Z,72.00,29.00
2026-02-27T09:11:00Z,72.00,29.00
2026-02-27T09:13:00Z,72.00,29.00
2026-02-27T09:14:00Z,72.00,30.00
2026-02-27T09:15:00Z,72.00,30.00
2026-02-27T09:22:00Z,72.00,30.00
2026-02-27T09:23:00Z,72.00,30.00
2026-02-27T09:27:00Z,72.00,28.00
2026-02-27T09:40:00Z,72.00,28.00
2026-02-27T09:44:00Z,72.00,29.00
2026-02-27T09:46:00Z,72.00,29.00
2026-02-27T09:55:00Z,72.00,29.00
2026-02-27T09:57:00Z,72.00,29.00
2026-02-27T09:58:00Z,72.00,29.00
2026-02-27T09:59:00Z,72.00,29.00
2026-02-27T10:03:00Z,72.00,29.00
2026-02-27T10:04:00Z,72.00,29.00
2026-02-27T10:05:00Z,72.00,29.00
2026-02-27T10:06:00Z,72.00,29.00
2026-02-27T10:07:00Z,72.00,29.00
2026-02-27T10:16:00Z,72.00,29.00
2026-02-27T10:22:00Z,72.00,29.00
2026-02-27T10:29:00Z,72.00,29.00
2026-02-27T10:30:00Z,72.00,29.00
2026-02-27T10:34:00Z,72.00,29.00
2026-02-27T10:37:00Z,72.00,29.00
2026-02-27T10:40:00Z,71.00,29.00
2026-02-27T10:42:00Z,72.00,29.00
2026-02-27T10:48:00Z,72.00,29.00
2026-02-27T10:53:00Z,72.00,29.00
2026-02-27T10:54:00Z,72.00,29.00
2026-02-27T10:55:00Z,72.00,30.00
2026-02-27T10:58:00Z,72.00,29.00
2026-02-27T11:01:00Z,72.00,29.00
2026-02-27T11:02:00Z,72.00,29.00
2026-02-27T11:04:00Z,72.00,29.00
2026-02-27T11:14:00Z,72.00,29.00
2026-02-27T11:22:00Z,72.00,29.00
2026-02-27T11:23:00Z,72.00,29.00
2026-02-27T11:27:00Z,72.00,29.00
2026-02-27T11:29:00Z,72.00,30.00
2026-02-27T11:32:00Z,72.00,30.00
2026-02-27T11:33:00Z,72.00,30.00
2026-02-27T11:34:00Z,72.00,30.00
2026-02-27T11:35:00Z,72.00,30.00
2026-02-27T11:37:00Z,72.00,30.00
2026-02-27T11:39:00Z,72.00,30.00
2026-02-27T11:40:00Z,72.00,30.00
2026-02-27T11:41:00Z,72.00,30.00
2026-02-27T11:42:00Z,72.00,30.00
2026-02-27T11:45:00Z,72.00,30.00
2026-02-27T11:46:00Z,72.00,30.00
2026-02-27T11:47:00Z,72.00,30.00
2026-02-27T11:48:00Z,72.00,30.00
2026-02-27T11:51:00Z,72.00,30.00
2026-02-27T11:55:00Z,72.00,30.00
2026-02-27T11:56:00Z,72.00,30.00
2026-02-27T11:58:00Z,72.00,30.00
2026-02-27T12:01:00Z,72.00,30.00
2026-02-27T12:11:00Z,72.00,30.00
2026-02-27T12:12:00Z,72.00,29.00
2026-02-27T12:14:00Z,72.00,29.00
2026-02-27T12:16:00Z,72.00,29.00
2026-02-27T12:19:00Z,72.00,29.00
2026-02-27T12:21:00Z,72.00,30.00
2026-02-27T12:24:00Z,72.00,30.00
2026-02-27T12:25:00Z,72.00,30.00
2026-02-27T12:27:00Z,72.00,30.00
2026-02-27T12:29:00Z,72.00,30.00
2026-02-27T12:30:00Z,72.00,30.00
2026-02-27T12:31:00Z,72.00,30.00
2026-02-27T12:34:00Z,72.00,30.00
2026-02-27T12:35:00Z,72.00,30.00
2026-02-27T12:36:00Z,72.00,30.00
2026-02-27T12:39:00Z,72.00,30.00
2026-02-27T12:42:00Z,72.00,30.00
2026-02-27T12:43:00Z,72.00,30.00
2026-02-27T12:45:00Z,72.00,30.00
2026-02-27T12:48:00Z,72.00,30.00
2026-02-27T12:52:00Z,72.00,30.00
2026-02-27T12:53:00Z,72.00,30.00
2026-02-27T12:55:00Z,72.00,30.00
2026-02-27T12:56:00Z,72.00,30.00
2026-02-27T12:58:00Z,72.00,30.00
2026-02-27T12:59:00Z,72.00,30.00
2026-02-27T13:01:00Z,72.00,30.00
2026-02-27T13:02:00Z,72.00,30.00
2026-02-27T13:03:00Z,72.00,30.00
2026-02-27T13:04:00Z,72.00,30.00
2026-02-27T13:05:00Z,72.00,30.00
2026-02-27T13:07:00Z,72.00,29.00
2026-02-27T13:08:00Z,72.00,29.00
2026-02-27T13:09:00Z,72.00,29.00
2026-02-27T13:10:00Z,72.00,29.00
2026-02-27T13:11:00Z,72.00,28.14
2026-02-27T13:12:00Z,72.00,29.00
2026-02-27T13:13:00Z,72.00,29.00
2026-02-27T13:14:00Z,72.00,29.00
2026-02-27T13:15:00Z,72.00,29.00
2026-02-27T13:16:00Z,72.00,29.00
2026-02-27T13:17:00Z,72.00,29.00
2026-02-27T13:19:00Z,72.00,29.00
2026-02-27T13:22:00Z,72.00,29.00
2026-02-27T13:24:00Z,72.00,29.00
2026-02-27T13:25:00Z,72.00,29.00
2026-02-27T13:26:00Z,72.00,29.00
2026-02-27T13:27:00Z,72.00,29.00
2026-02-27T13:28:00Z,72.00,29.00
2026-02-27T13:29:00Z,72.00,29.00
2026-02-27T13:31:00Z,72.00,29.00
2026-02-27T13:33:00Z,72.00,29.00
2026-02-27T13:34:00Z,73.00,28.95
2026-02-27T13:35:00Z,73.00,29.00
2026-02-27T13:36:00Z,73.00,29.00
2026-02-27T13:37:00Z,73.00,29.00
2026-02-27T13:38:00Z,73.00,29.00
2026-02-27T13:39:00Z,73.00,29.00
2026-02-27T13:40:00Z,71.00,29.00
2026-02-27T13:41:00Z,73.00,29.00
2026-02-27T13:42:00Z,73.00,29.00
2026-02-27T13:43:00Z,73.00,29.00
2026-02-27T13:45:00Z,73.00,29.00
2026-02-27T13:48:00Z,73.00,29.00
2026-02-27T13:49:00Z,73.00,29.00
2026-02-27T13:50:00Z,73.00,29.00
2026-02-27T13:53:00Z,73.00,29.00
2026-02-27T13:54:00Z,73.00,29.00
2026-02-27T13:55:00Z,73.00,29.00
2026-02-27T13:56:00Z,73.00,29.00
2026-02-27T13:57:00Z,73.00,29.00
2026-02-27T13:58:00Z,72.00,29.00
2026-02-27T14:00:00Z,72.00,29.00
2026-02-27T14:01:00Z,72.00,29.00
2026-02-27T14:02:00Z,72.00,29.00
2026-02-27T14:03:00Z,72.00,29.00
2026-02-27T14:04:00Z,72.00,29.00
2026-02-27T14:05:00Z,72.00,29.00
2026-02-27T14:06:00Z,72.76,29.00
2026-02-27T14:07:00Z,73.00,29.00
2026-02-27T14:08:00Z,73.00,29.00
2026-02-27T14:09:00Z,73.00,29.00
2026-02-27T14:11:00Z,73.00,29.00
2026-02-27T14:12:00Z,73.00,29.00
2026-02-27T14:13:00Z,71.14,29.00
2026-02-27T14:14:00Z,71.00,29.00
2026-02-27T14:15:00Z,73.00,29.00
2026-02-27T14:16:00Z,73.00,29.00
2026-02-27T14:17:00Z,73.00,29.00
2026-02-27T14:18:00Z,73.00,29.00
2026-02-27T14:19:00Z,73.00,29.00
2026-02-27T14:21:00Z,73.00,29.00
2026-02-27T14:22:00Z,73.00,29.00
2026-02-27T14:23:00Z,73.00,29.00
2026-02-27T14:24:00Z,73.00,29.00
2026-02-27T14:25:00Z,73.00,29.00
2026-02-27T14:26:00Z,73.00,29.00
2026-02-27T14:27:00Z,73.00,29.00
2026-02-27T14:28:00Z,73.00,29.00
