# event_ticker=KXATPMATCH-26MAR09NORDE
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Cameron Norrie
# fav_player=Alex de Minaur
# dog_player=Cameron Norrie
# kalshi_date=2026-03-09
timestamp,Alex de Minaur,Cameron Norrie
2026-03-09T06:31:00Z,82.00,20.00
2026-03-09T06:33:00Z,82.00,20.00
2026-03-09T06:44:00Z,82.00,20.00
2026-03-09T06:48:00Z,82.00,20.00
2026-03-09T06:49:00Z,82.00,20.00
2026-03-09T06:55:00Z,82.00,20.00
2026-03-09T06:56:00Z,82.00,20.00
2026-03-09T06:59:00Z,82.00,20.00
2026-03-09T07:10:00Z,82.00,20.00
2026-03-09T07:15:00Z,82.00,20.00
2026-03-09T07:16:00Z,82.00,20.00
2026-03-09T07:26:00Z,82.00,20.00
2026-03-09T07:35:00Z,82.00,20.00
2026-03-09T07:41:00Z,82.00,20.00
2026-03-09T07:43:00Z,82.00,20.00
2026-03-09T07:55:00Z,82.00,20.00
2026-03-09T08:23:00Z,82.00,20.00
2026-03-09T08:28:00Z,82.00,20.00
2026-03-09T08:29:00Z,82.00,20.00
2026-03-09T08:36:00Z,82.00,20.00
2026-03-09T08:52:00Z,82.00,20.00
2026-03-09T09:46:00Z,82.00,20.00
2026-03-09T09:49:00Z,81.00,20.00
2026-03-09T09:51:00Z,81.00,20.00
2026-03-09T09:55:00Z,81.00,20.00
2026-03-09T09:57:00Z,81.00,20.00
2026-03-09T10:09:00Z,81.00,20.00
2026-03-09T10:15:00Z,81.00,20.00
2026-03-09T10:38:00Z,82.00,20.00
2026-03-09T11:12:00Z,82.00,20.00
2026-03-09T11:23:00Z,82.00,20.00
2026-03-09T11:35:00Z,82.00,20.00
2026-03-09T11:39:00Z,82.00,20.00
2026-03-09T11:46:00Z,82.00,20.00
2026-03-09T11:48:00Z,83.00,20.00
2026-03-09T11:49:00Z,83.00,20.00
2026-03-09T11:50:00Z,83.00,20.00
2026-03-09T12:04:00Z,82.00,20.00
2026-03-09T12:09:00Z,82.00,20.00
2026-03-09T12:12:00Z,82.00,20.00
2026-03-09T12:14:00Z,82.00,20.00
2026-03-09T12:18:00Z,83.00,20.00
2026-03-09T12:22:00Z,83.00,20.00
2026-03-09T12:38:00Z,83.00,20.00
2026-03-09T12:40:00Z,83.00,20.00
2026-03-09T12:56:00Z,83.00,20.00
2026-03-09T13:11:00Z,83.00,20.00
2026-03-09T13:12:00Z,83.00,20.00
2026-03-09T13:22:00Z,83.00,20.00
2026-03-09T13:24:00Z,83.00,20.00
2026-03-09T13:27:00Z,83.00,20.00
2026-03-09T13:28:00Z,83.00,20.00
2026-03-09T13:30:00Z,83.00,20.00
2026-03-09T13:33:00Z,83.00,20.00
2026-03-09T13:34:00Z,83.00,20.00
2026-03-09T13:38:00Z,83.00,20.00
2026-03-09T13:43:00Z,82.00,20.00
2026-03-09T13:47:00Z,83.00,20.00
2026-03-09T13:48:00Z,83.00,20.00
