# event_ticker=KXATPMATCH-26APR09BERZVE
# final_score=6-2 7-5
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Zizou Bergs
# kalshi_date=2026-04-09
timestamp,Alexander Zverev,Zizou Bergs
2026-04-09T00:44:00Z,82.75,20.00
2026-04-09T00:45:00Z,80.00,20.00
2026-04-09T00:46:00Z,83.00,20.00
2026-04-09T00:51:00Z,83.00,20.00
2026-04-09T00:52:00Z,83.00,20.00
2026-04-09T00:56:00Z,83.00,20.00
2026-04-09T00:59:00Z,83.00,20.00
2026-04-09T01:00:00Z,83.00,20.00
2026-04-09T01:05:00Z,82.00,20.00
2026-04-09T01:06:00Z,82.00,20.00
2026-04-09T01:10:00Z,83.00,20.00
2026-04-09T01:19:00Z,83.00,20.00
2026-04-09T01:23:00Z,83.00,20.00
2026-04-09T01:24:00Z,83.00,20.00
2026-04-09T01:29:00Z,83.00,20.00
2026-04-09T01:30:00Z,82.00,20.00
2026-04-09T01:31:00Z,82.00,18.00
2026-04-09T01:36:00Z,83.00,18.00
2026-04-09T01:42:00Z,83.00,18.00
2026-04-09T01:43:00Z,83.00,18.00
2026-04-09T01:44:00Z,83.00,18.00
2026-04-09T01:45:00Z,83.00,19.00
2026-04-09T01:46:00Z,83.00,19.00
2026-04-09T01:49:00Z,83.00,19.00
2026-04-09T01:50:00Z,82.00,19.00
2026-04-09T02:02:00Z,83.00,19.00
2026-04-09T02:05:00Z,83.00,19.00
2026-04-09T02:06:00Z,83.00,19.00
2026-04-09T02:07:00Z,83.00,19.00
2026-04-09T02:09:00Z,83.00,19.00
2026-04-09T02:10:00Z,83.00,19.00
2026-04-09T02:11:00Z,83.00,19.00
2026-04-09T02:15:00Z,83.00,19.00
2026-04-09T02:16:00Z,83.00,19.00
2026-04-09T02:17:00Z,83.00,19.00
2026-04-09T02:18:00Z,83.00,19.00
2026-04-09T02:20:00Z,83.00,19.00
2026-04-09T02:22:00Z,83.00,19.00
2026-04-09T02:24:00Z,83.00,19.00
2026-04-09T02:30:00Z,83.00,19.00
2026-04-09T02:33:00Z,83.00,17.00
2026-04-09T02:35:00Z,83.00,17.00
2026-04-09T02:36:00Z,83.00,17.00
2026-04-09T02:37:00Z,82.50,17.00
2026-04-09T02:39:00Z,82.50,17.00
2026-04-09T02:40:00Z,82.50,17.00
2026-04-09T02:41:00Z,82.50,17.00
2026-04-09T02:50:00Z,83.00,17.00
2026-04-09T02:52:00Z,83.00,17.00
2026-04-09T02:56:00Z,83.00,17.00
2026-04-09T02:59:00Z,83.00,17.00
2026-04-09T03:00:00Z,83.00,19.00
2026-04-09T03:01:00Z,83.00,19.00
2026-04-09T03:03:00Z,83.00,19.00
2026-04-09T03:05:00Z,82.00,19.00
2026-04-09T03:07:00Z,83.00,19.00
2026-04-09T03:08:00Z,82.34,19.00
2026-04-09T03:10:00Z,83.00,19.00
2026-04-09T03:13:00Z,83.00,19.00
2026-04-09T03:18:00Z,83.00,19.00
2026-04-09T03:20:00Z,83.00,19.00
2026-04-09T03:21:00Z,83.00,19.00
2026-04-09T03:24:00Z,83.00,19.00
2026-04-09T03:27:00Z,83.00,19.00
2026-04-09T03:32:00Z,83.00,19.00
2026-04-09T03:37:00Z,82.00,19.00
2026-04-09T03:38:00Z,82.00,19.00
2026-04-09T03:43:00Z,83.00,19.00
2026-04-09T03:44:00Z,83.00,19.00
2026-04-09T03:50:00Z,83.00,19.00
2026-04-09T03:51:00Z,83.00,19.00
2026-04-09T03:54:00Z,83.00,19.00
2026-04-09T03:57:00Z,83.00,19.00
2026-04-09T04:01:00Z,83.00,19.00
2026-04-09T04:06:00Z,83.00,19.00
2026-04-09T04:09:00Z,83.00,19.00
2026-04-09T04:11:00Z,83.00,19.00
2026-04-09T04:12:00Z,83.00,19.00
2026-04-09T04:15:00Z,83.00,19.00
2026-04-09T04:18:00Z,82.90,19.00
2026-04-09T04:20:00Z,82.90,19.00
2026-04-09T04:22:00Z,83.00,19.00
2026-04-09T04:24:00Z,83.00,19.00
2026-04-09T04:25:00Z,83.00,19.00
2026-04-09T04:26:00Z,83.00,19.00
2026-04-09T04:27:00Z,83.00,19.00
2026-04-09T04:28:00Z,83.00,19.00
2026-04-09T04:29:00Z,83.00,19.00
2026-04-09T04:30:00Z,83.00,19.00
2026-04-09T04:31:00Z,83.00,19.00
2026-04-09T04:32:00Z,83.00,19.00
2026-04-09T04:33:00Z,83.00,19.00
2026-04-09T04:34:00Z,83.00,19.00
2026-04-09T04:35:00Z,83.00,19.00
2026-04-09T04:36:00Z,83.00,19.00
2026-04-09T04:37:00Z,83.00,19.00
2026-04-09T04:38:00Z,83.00,19.00
2026-04-09T04:39:00Z,83.00,19.00
2026-04-09T04:40:00Z,83.00,19.00
2026-04-09T04:41:00Z,83.00,17.00
2026-04-09T04:42:00Z,83.00,17.00
2026-04-09T04:43:00Z,83.00,17.00
2026-04-09T04:44:00Z,83.00,17.00
2026-04-09T04:45:00Z,83.00,17.00
2026-04-09T04:46:00Z,83.00,17.00
2026-04-09T04:47:00Z,83.00,17.00
2026-04-09T04:48:00Z,83.00,19.00
2026-04-09T04:49:00Z,83.00,19.00
2026-04-09T04:50:00Z,82.51,19.00
2026-04-09T04:52:00Z,83.00,19.00
2026-04-09T04:54:00Z,83.00,19.00
2026-04-09T04:55:00Z,83.00,19.00
2026-04-09T04:56:00Z,83.00,19.02
2026-04-09T04:57:00Z,83.02,20.00
2026-04-09T04:58:00Z,83.02,20.00
2026-04-09T04:59:00Z,83.86,20.00
2026-04-09T05:00:00Z,84.00,19.00
2026-04-09T05:01:00Z,84.00,19.00
2026-04-09T05:02:00Z,83.33,17.00
2026-04-09T05:04:00Z,84.00,17.00
2026-04-09T05:05:00Z,84.00,19.00
2026-04-09T05:06:00Z,84.00,19.00
2026-04-09T05:08:00Z,83.00,19.00
2026-04-09T05:09:00Z,83.00,19.00
2026-04-09T05:10:00Z,84.00,19.00
2026-04-09T05:11:00Z,84.00,19.00
2026-04-09T05:12:00Z,84.00,19.00
2026-04-09T05:13:00Z,83.16,19.00
2026-04-09T05:14:00Z,84.00,19.00
2026-04-09T05:15:00Z,84.00,19.00
2026-04-09T05:16:00Z,84.00,19.00
2026-04-09T05:17:00Z,84.00,19.00
2026-04-09T05:18:00Z,84.00,19.00
2026-04-09T05:19:00Z,84.00,19.00
2026-04-09T05:20:00Z,84.00,19.00
2026-04-09T05:21:00Z,84.00,19.00
2026-04-09T05:22:00Z,84.00,19.00
2026-04-09T05:23:00Z,84.00,19.00
2026-04-09T05:25:00Z,84.00,19.00
2026-04-09T05:26:00Z,84.00,19.00
2026-04-09T05:27:00Z,84.00,19.00
2026-04-09T05:30:00Z,84.00,19.00
2026-04-09T05:31:00Z,84.00,19.00
2026-04-09T05:32:00Z,84.00,19.00
2026-04-09T05:33:00Z,83.15,19.00
2026-04-09T05:34:00Z,83.00,19.00
2026-04-09T05:35:00Z,83.00,18.00
2026-04-09T05:36:00Z,84.00,18.00
2026-04-09T05:37:00Z,84.00,18.00
2026-04-09T05:38:00Z,84.00,18.00
2026-04-09T05:41:00Z,84.00,18.00
2026-04-09T05:42:00Z,83.99,18.00
2026-04-09T05:43:00Z,84.00,18.00
2026-04-09T05:44:00Z,84.00,18.00
2026-04-09T05:45:00Z,84.00,18.00
2026-04-09T05:46:00Z,84.00,18.00
2026-04-09T05:47:00Z,84.00,18.00
2026-04-09T05:48:00Z,84.00,18.00
2026-04-09T05:49:00Z,84.00,18.00
2026-04-09T05:50:00Z,84.00,18.00
2026-04-09T05:51:00Z,83.73,17.00
2026-04-09T05:52:00Z,83.73,18.00
2026-04-09T05:53:00Z,84.00,18.00
2026-04-09T05:54:00Z,84.00,18.00
2026-04-09T05:55:00Z,84.00,18.00
2026-04-09T05:56:00Z,83.06,18.00
2026-04-09T05:57:00Z,84.00,18.00
2026-04-09T05:58:00Z,84.00,18.00
2026-04-09T06:00:00Z,84.00,18.00
2026-04-09T06:02:00Z,84.00,18.00
2026-04-09T06:03:00Z,83.02,18.00
2026-04-09T06:04:00Z,83.02,17.99
2026-04-09T06:05:00Z,83.02,18.00
2026-04-09T06:07:00Z,83.02,17.00
2026-04-09T06:09:00Z,84.00,18.00
2026-04-09T06:10:00Z,84.00,18.00
2026-04-09T06:13:00Z,84.00,18.00
2026-04-09T06:15:00Z,84.00,18.00
2026-04-09T06:17:00Z,84.00,18.00
2026-04-09T06:20:00Z,83.31,18.00
2026-04-09T06:21:00Z,83.31,18.00
2026-04-09T06:22:00Z,84.00,18.00
2026-04-09T06:23:00Z,83.00,18.00
2026-04-09T06:24:00Z,83.00,18.00
2026-04-09T06:26:00Z,83.00,18.00
2026-04-09T06:27:00Z,83.00,18.00
2026-04-09T06:28:00Z,83.00,18.00
2026-04-09T06:29:00Z,83.00,18.00
2026-04-09T06:30:00Z,83.00,18.00
2026-04-09T06:31:00Z,83.00,18.00
2026-04-09T06:32:00Z,83.00,18.00
2026-04-09T06:33:00Z,83.00,18.00
2026-04-09T06:34:00Z,83.00,18.00
2026-04-09T06:35:00Z,83.00,18.00
2026-04-09T06:36:00Z,83.00,18.00
2026-04-09T06:37:00Z,83.00,18.00
2026-04-09T06:38:00Z,83.00,18.00
2026-04-09T06:39:00Z,83.00,18.00
2026-04-09T06:40:00Z,83.00,18.00
2026-04-09T06:43:00Z,83.00,19.00
2026-04-09T06:46:00Z,83.00,19.00
2026-04-09T06:49:00Z,83.00,18.08
2026-04-09T06:50:00Z,83.00,18.08
2026-04-09T06:51:00Z,83.00,19.00
2026-04-09T06:52:00Z,83.00,19.00
2026-04-09T06:53:00Z,83.00,19.00
2026-04-09T06:54:00Z,83.00,19.00
2026-04-09T06:55:00Z,83.00,19.00
2026-04-09T06:56:00Z,83.00,19.00
2026-04-09T06:57:00Z,83.00,19.00
2026-04-09T06:59:00Z,83.00,18.82
2026-04-09T07:00:00Z,83.00,18.82
2026-04-09T09:01:00Z,86.15,17.42
2026-04-09T09:02:00Z,81.49,19.54
2026-04-09T09:03:00Z,82.77,17.91
2026-04-09T09:04:00Z,83.00,18.23
2026-04-09T09:05:00Z,83.00,18.10
2026-04-09T09:06:00Z,82.01,18.00
2026-04-09T09:07:00Z,83.00,18.00
2026-04-09T09:08:00Z,83.00,18.00
2026-04-09T09:09:00Z,83.00,18.00
2026-04-09T09:10:00Z,83.02,18.00
2026-04-09T09:11:00Z,83.00,18.00
2026-04-09T09:12:00Z,83.00,18.00
2026-04-09T09:13:00Z,83.00,18.80
2026-04-09T09:14:00Z,82.88,16.91
2026-04-09T09:15:00Z,89.81,13.75
2026-04-09T09:16:00Z,87.03,13.11
2026-04-09T09:17:00Z,91.00,11.06
2026-04-09T09:18:00Z,90.00,10.97
2026-04-09T09:19:00Z,91.00,10.98
2026-04-09T09:20:00Z,89.15,12.22
2026-04-09T09:21:00Z,92.43,12.20
2026-04-09T09:22:00Z,91.30,9.74
2026-04-09T09:23:00Z,91.00,12.09
2026-04-09T09:24:00Z,90.24,13.00
2026-04-09T09:25:00Z,90.77,10.37
2026-04-09T09:26:00Z,89.10,11.70
2026-04-09T09:27:00Z,83.36,16.29
2026-04-09T09:28:00Z,83.05,17.45
2026-04-09T09:29:00Z,88.84,14.56
2026-04-09T09:30:00Z,84.87,18.15
2026-04-09T09:31:00Z,85.45,17.02
2026-04-09T09:32:00Z,85.43,15.26
2026-04-09T09:33:00Z,89.78,11.07
2026-04-09T09:34:00Z,90.98,10.96
2026-04-09T09:35:00Z,90.00,10.23
2026-04-09T09:36:00Z,92.00,9.64
2026-04-09T09:37:00Z,92.00,9.48
2026-04-09T09:38:00Z,92.00,9.63
2026-04-09T09:39:00Z,91.96,10.00
2026-04-09T09:40:00Z,92.00,10.03
2026-04-09T09:41:00Z,92.00,9.44
2026-04-09T09:42:00Z,94.58,7.44
2026-04-09T09:43:00Z,94.87,6.00
2026-04-09T09:44:00Z,95.00,6.00
2026-04-09T09:45:00Z,95.00,5.98
2026-04-09T09:46:00Z,96.00,5.14
2026-04-09T09:47:00Z,96.41,3.76
2026-04-09T09:48:00Z,95.98,3.79
2026-04-09T09:49:00Z,96.08,4.82
2026-04-09T09:50:00Z,96.77,4.80
2026-04-09T09:51:00Z,98.00,4.40
2026-04-09T09:52:00Z,95.31,6.00
2026-04-09T09:53:00Z,95.02,5.80
2026-04-09T09:54:00Z,96.00,5.16
2026-04-09T09:55:00Z,96.00,5.16
2026-04-09T09:56:00Z,96.00,6.00
2026-04-09T09:57:00Z,94.96,6.28
2026-04-09T09:58:00Z,96.21,6.00
2026-04-09T09:59:00Z,94.00,6.00
2026-04-09T10:00:00Z,95.04,5.38
2026-04-09T10:01:00Z,95.00,5.00
2026-04-09T10:02:00Z,94.00,5.99
2026-04-09T10:03:00Z,94.00,6.00
2026-04-09T10:04:00Z,95.00,6.00
2026-04-09T10:05:00Z,94.12,6.51
2026-04-09T10:06:00Z,93.01,7.16
2026-04-09T10:07:00Z,93.00,6.92
2026-04-09T10:08:00Z,95.00,4.28
2026-04-09T10:09:00Z,94.00,6.67
2026-04-09T10:10:00Z,93.01,7.00
2026-04-09T10:11:00Z,93.05,6.88
2026-04-09T10:12:00Z,95.00,5.41
2026-04-09T10:13:00Z,95.00,4.69
2026-04-09T10:14:00Z,95.00,6.01
2026-04-09T10:15:00Z,95.00,5.98
2026-04-09T10:16:00Z,95.00,6.35
2026-04-09T10:17:00Z,94.40,5.23
2026-04-09T10:18:00Z,95.00,4.35
2026-04-09T10:19:00Z,95.00,4.85
2026-04-09T10:20:00Z,94.09,5.61
2026-04-09T10:21:00Z,94.00,6.97
2026-04-09T10:22:00Z,94.00,6.53
2026-04-09T10:23:00Z,94.84,6.00
2026-04-09T10:24:00Z,95.00,6.03
2026-04-09T10:25:00Z,94.38,6.82
2026-04-09T10:26:00Z,93.99,7.22
2026-04-09T10:27:00Z,94.00,7.92
2026-04-09T10:28:00Z,95.00,6.00
2026-04-09T10:29:00Z,95.98,6.72
2026-04-09T10:30:00Z,93.16,7.29
2026-04-09T10:31:00Z,93.00,7.03
2026-04-09T10:32:00Z,92.47,8.00
2026-04-09T10:33:00Z,93.01,6.10
2026-04-09T10:34:00Z,94.82,6.08
2026-04-09T10:35:00Z,95.00,6.41
2026-04-09T10:36:00Z,94.00,6.61
2026-04-09T10:37:00Z,96.00,5.53
2026-04-09T10:38:00Z,97.27,2.83
2026-04-09T10:39:00Z,98.95,1.26
2026-04-09T10:40:00Z,99.00,1.99
2026-04-09T10:41:00Z,98.00,1.96
2026-04-09T10:42:00Z,98.95,2.00
2026-04-09T10:43:00Z,99.00,1.21
2026-04-09T10:44:00Z,98.30,1.09
2026-04-09T10:45:00Z,98.00,1.00
2026-04-09T10:47:00Z,98.00,1.00
2026-04-09T10:48:00Z,99.00,1.00
2026-04-09T10:49:00Z,99.00,1.00
2026-04-09T10:50:00Z,99.00,1.00
2026-04-09T10:51:00Z,99.00,1.31
2026-04-09T10:52:00Z,97.00,2.85
2026-04-09T10:53:00Z,94.48,5.51
2026-04-09T10:54:00Z,91.30,7.99
2026-04-09T10:55:00Z,91.88,9.81
2026-04-09T10:56:00Z,90.12,10.31
2026-04-09T10:57:00Z,93.11,8.20
2026-04-09T10:58:00Z,93.90,5.88
2026-04-09T10:59:00Z,98.00,1.95
2026-04-09T11:00:00Z,99.00,1.93
2026-04-09T11:01:00Z,99.00,1.04
2026-04-09T11:02:00Z,99.00,1.00
2026-04-09T11:03:00Z,99.00,1.00
2026-04-09T11:04:00Z,99.00,1.00
2026-04-09T11:05:00Z,99.00,1.00
2026-04-09T11:06:00Z,99.00,1.00
2026-04-09T11:08:00Z,99.00,1.00
