# event_ticker=KXATPMATCH-25NOV14ZVEAUG
# final_score=6-4 7-6(4)
# score_resolution=4-6 6-7
# match_winner=Felix Auger-Aliassime
# fav_player=Alexander Zverev
# dog_player=Felix Auger-Aliassime
# kalshi_date=2025-11-14
timestamp,Alexander Zverev,Felix Auger-Aliassime
2025-11-14T13:41:00Z,62.00,39.00
2025-11-14T13:43:00Z,62.00,39.00
2025-11-14T13:44:00Z,62.00,39.00
2025-11-14T13:45:00Z,62.00,39.00
2025-11-14T13:48:00Z,62.00,39.00
2025-11-14T13:51:00Z,62.00,39.00
2025-11-14T13:52:00Z,62.00,39.00
2025-11-14T13:53:00Z,62.00,39.00
2025-11-14T13:54:00Z,62.00,39.00
2025-11-14T13:56:00Z,61.33,39.00
2025-11-14T13:57:00Z,62.00,39.00
2025-11-14T13:58:00Z,62.00,39.00
2025-11-14T13:59:00Z,62.00,39.00
2025-11-14T14:00:00Z,62.00,38.96
2025-11-14T14:01:00Z,62.00,38.96
2025-11-14T14:02:00Z,62.00,39.00
2025-11-14T14:03:00Z,62.00,39.00
2025-11-14T14:04:00Z,62.00,39.00
2025-11-14T14:07:00Z,62.00,39.00
2025-11-14T14:08:00Z,62.00,39.00
2025-11-14T14:09:00Z,62.00,39.00
2025-11-14T14:10:00Z,62.00,39.00
2025-11-14T14:11:00Z,62.00,39.00
2025-11-14T14:12:00Z,61.64,39.00
2025-11-14T14:13:00Z,62.00,39.00
2025-11-14T14:14:00Z,61.72,39.00
2025-11-14T14:15:00Z,62.00,39.00
2025-11-14T14:16:00Z,62.00,39.00
2025-11-14T14:17:00Z,62.00,39.00
2025-11-14T14:18:00Z,62.00,39.00
2025-11-14T14:19:00Z,62.00,39.00
2025-11-14T14:20:00Z,62.00,39.00
2025-11-14T14:21:00Z,62.00,39.00
2025-11-14T14:22:00Z,62.00,39.00
2025-11-14T14:23:00Z,62.00,39.00
2025-11-14T14:25:00Z,62.00,39.00
2025-11-14T14:26:00Z,62.00,39.00
2025-11-14T14:27:00Z,62.00,39.00
2025-11-14T14:28:00Z,62.00,39.00
2025-11-14T14:29:00Z,62.00,39.00
2025-11-14T14:30:00Z,62.00,39.00
2025-11-14T14:31:00Z,62.00,39.00
2025-11-14T14:32:00Z,62.00,39.00
2025-11-14T14:33:00Z,62.00,39.00
2025-11-14T14:34:00Z,62.00,39.00
2025-11-14T14:35:00Z,62.00,39.00
2025-11-14T14:36:00Z,62.00,39.00
2025-11-14T14:37:00Z,62.00,39.00
2025-11-14T14:39:00Z,62.00,39.00
2025-11-14T14:40:00Z,62.00,39.00
2025-11-14T14:41:00Z,62.00,39.00
2025-11-14T14:42:00Z,62.00,39.00
2025-11-14T14:43:00Z,62.00,39.00
2025-11-14T14:44:00Z,62.00,39.00
2025-11-14T14:45:00Z,62.00,39.00
2025-11-14T14:46:00Z,62.00,39.00
2025-11-14T14:48:00Z,61.00,39.00
2025-11-14T14:49:00Z,61.00,39.00
2025-11-14T14:51:00Z,62.00,39.00
2025-11-14T14:52:00Z,62.00,39.00
2025-11-14T14:53:00Z,62.00,39.00
2025-11-14T14:54:00Z,62.00,39.00
2025-11-14T14:55:00Z,62.00,39.00
2025-11-14T14:57:00Z,62.00,39.00
2025-11-14T14:58:00Z,62.00,39.00
2025-11-14T14:59:00Z,62.00,39.00
2025-11-14T15:00:00Z,62.00,39.00
2025-11-14T15:01:00Z,62.00,39.00
2025-11-14T15:02:00Z,62.00,39.00
2025-11-14T15:03:00Z,62.00,39.00
2025-11-14T15:04:00Z,62.00,39.00
2025-11-14T15:05:00Z,62.00,39.00
2025-11-14T15:06:00Z,62.00,39.00
2025-11-14T15:07:00Z,62.00,39.00
2025-11-14T15:08:00Z,60.31,39.00
2025-11-14T15:09:00Z,58.02,39.00
2025-11-14T15:10:00Z,59.96,40.00
2025-11-14T15:11:00Z,60.28,40.00
2025-11-14T15:12:00Z,59.60,40.00
2025-11-14T15:13:00Z,59.00,40.00
2025-11-14T15:14:00Z,59.33,39.79
2025-11-14T15:15:00Z,60.72,40.00
2025-11-14T15:16:00Z,61.00,40.00
2025-11-14T15:17:00Z,61.00,40.00
2025-11-14T15:18:00Z,61.00,40.00
2025-11-14T15:19:00Z,61.00,40.00
2025-11-14T15:20:00Z,61.00,40.00
2025-11-14T15:21:00Z,61.00,40.00
2025-11-14T15:22:00Z,61.00,40.00
2025-11-14T15:23:00Z,61.00,40.00
2025-11-14T15:24:00Z,61.00,39.00
2025-11-14T15:25:00Z,61.00,40.00
2025-11-14T15:26:00Z,61.00,40.00
2025-11-14T15:27:00Z,61.00,40.00
2025-11-14T15:28:00Z,61.00,40.00
2025-11-14T15:29:00Z,61.00,40.00
2025-11-14T15:30:00Z,61.00,40.00
2025-11-14T15:31:00Z,61.00,40.00
2025-11-14T15:32:00Z,61.00,40.00
2025-11-14T15:33:00Z,61.00,40.00
2025-11-14T15:34:00Z,61.00,40.00
2025-11-14T15:35:00Z,61.00,40.00
2025-11-14T15:36:00Z,61.00,40.00
2025-11-14T15:37:00Z,61.00,40.00
2025-11-14T15:38:00Z,61.00,40.00
2025-11-14T15:39:00Z,61.00,40.00
2025-11-14T15:40:00Z,61.00,40.00
2025-11-14T15:41:00Z,61.00,40.00
2025-11-14T15:42:00Z,61.00,40.00
2025-11-14T15:43:00Z,61.00,40.00
2025-11-14T15:45:00Z,60.13,40.00
2025-11-14T15:46:00Z,61.00,40.00
2025-11-14T15:47:00Z,61.00,40.00
2025-11-14T15:48:00Z,61.00,40.00
2025-11-14T15:49:00Z,61.00,40.00
2025-11-14T15:50:00Z,60.66,40.00
2025-11-14T15:51:00Z,61.00,40.00
2025-11-14T15:52:00Z,61.00,40.00
2025-11-14T15:53:00Z,61.00,40.00
2025-11-14T15:54:00Z,61.00,40.00
2025-11-14T15:55:00Z,61.00,40.00
2025-11-14T15:56:00Z,61.00,40.00
2025-11-14T15:57:00Z,61.00,40.00
2025-11-14T15:58:00Z,61.00,40.00
2025-11-14T15:59:00Z,61.00,40.00
2025-11-14T16:00:00Z,61.00,40.00
2025-11-14T16:01:00Z,61.00,40.00
2025-11-14T16:02:00Z,61.00,40.00
2025-11-14T16:03:00Z,61.00,40.00
2025-11-14T16:04:00Z,61.00,40.00
2025-11-14T16:05:00Z,61.00,40.00
2025-11-14T16:06:00Z,61.00,40.00
2025-11-14T16:07:00Z,61.00,40.00
2025-11-14T16:08:00Z,61.00,40.00
2025-11-14T16:09:00Z,61.00,40.00
2025-11-14T16:10:00Z,60.80,40.00
2025-11-14T16:11:00Z,61.00,40.00
2025-11-14T16:12:00Z,61.00,40.00
2025-11-14T16:13:00Z,61.00,40.00
2025-11-14T16:14:00Z,61.00,40.00
2025-11-14T16:15:00Z,61.00,40.00
2025-11-14T16:16:00Z,61.00,40.00
2025-11-14T16:17:00Z,61.00,40.00
2025-11-14T16:18:00Z,61.00,40.00
2025-11-14T16:19:00Z,61.00,40.00
2025-11-14T16:20:00Z,61.00,40.00
2025-11-14T16:21:00Z,61.00,40.00
2025-11-14T16:22:00Z,61.00,40.00
2025-11-14T16:23:00Z,61.00,40.00
2025-11-14T16:24:00Z,61.00,39.00
2025-11-14T16:25:00Z,61.00,39.98
2025-11-14T16:26:00Z,61.00,39.98
2025-11-14T16:27:00Z,61.00,40.00
2025-11-14T16:28:00Z,61.00,40.00
2025-11-14T16:29:00Z,60.97,40.00
2025-11-14T16:30:00Z,61.00,39.51
2025-11-14T16:31:00Z,60.89,39.51
2025-11-14T16:32:00Z,61.00,40.00
2025-11-14T16:33:00Z,61.00,40.00
2025-11-14T16:34:00Z,61.00,40.00
2025-11-14T16:35:00Z,61.00,40.00
2025-11-14T16:36:00Z,60.00,39.15
2025-11-14T16:37:00Z,60.00,39.15
2025-11-14T16:38:00Z,61.00,40.00
2025-11-14T16:39:00Z,61.00,40.00
2025-11-14T16:40:00Z,61.00,40.00
2025-11-14T16:41:00Z,61.00,40.00
2025-11-14T16:42:00Z,61.00,40.00
2025-11-14T16:43:00Z,60.72,40.00
2025-11-14T16:44:00Z,61.00,40.00
2025-11-14T16:45:00Z,61.00,41.00
2025-11-14T16:46:00Z,61.00,40.00
2025-11-14T16:47:00Z,61.00,40.00
2025-11-14T16:48:00Z,61.00,40.00
2025-11-14T16:49:00Z,61.00,40.00
2025-11-14T16:50:00Z,61.00,40.00
2025-11-14T16:51:00Z,61.00,40.00
2025-11-14T16:52:00Z,61.00,40.00
2025-11-14T16:53:00Z,61.00,40.00
2025-11-14T16:54:00Z,61.00,39.00
2025-11-14T16:55:00Z,61.00,40.00
2025-11-14T16:56:00Z,60.62,40.00
2025-11-14T16:57:00Z,61.00,40.00
2025-11-14T16:58:00Z,61.00,40.00
2025-11-14T16:59:00Z,61.00,40.00
2025-11-14T17:00:00Z,61.00,40.00
2025-11-14T17:01:00Z,61.00,40.00
2025-11-14T17:02:00Z,61.00,40.00
2025-11-14T17:03:00Z,61.00,40.00
2025-11-14T17:04:00Z,61.00,40.00
2025-11-14T17:05:00Z,61.00,40.00
2025-11-14T17:06:00Z,61.00,40.00
2025-11-14T17:07:00Z,61.00,40.00
2025-11-14T17:08:00Z,61.00,40.00
2025-11-14T17:09:00Z,61.00,40.00
2025-11-14T17:10:00Z,61.00,40.00
2025-11-14T17:11:00Z,61.00,39.98
2025-11-14T17:12:00Z,61.00,39.98
2025-11-14T17:13:00Z,61.00,40.00
2025-11-14T17:14:00Z,61.00,40.00
2025-11-14T17:15:00Z,61.00,40.00
2025-11-14T17:16:00Z,61.00,40.00
2025-11-14T17:17:00Z,61.00,40.00
2025-11-14T17:18:00Z,61.00,40.00
2025-11-14T17:19:00Z,61.00,40.00
2025-11-14T17:20:00Z,60.99,40.00
2025-11-14T17:21:00Z,61.00,40.00
2025-11-14T17:22:00Z,61.00,40.00
2025-11-14T17:23:00Z,61.00,40.00
2025-11-14T17:24:00Z,61.00,40.00
2025-11-14T17:25:00Z,61.00,40.00
2025-11-14T17:26:00Z,60.37,40.00
2025-11-14T17:27:00Z,61.00,40.00
2025-11-14T17:28:00Z,61.00,40.00
2025-11-14T17:29:00Z,61.00,40.00
2025-11-14T17:30:00Z,61.00,40.00
2025-11-14T17:31:00Z,61.00,40.00
2025-11-14T17:32:00Z,61.00,39.69
2025-11-14T17:33:00Z,61.00,40.00
2025-11-14T17:34:00Z,60.95,40.00
2025-11-14T17:35:00Z,60.88,40.00
2025-11-14T17:36:00Z,61.00,40.00
2025-11-14T17:37:00Z,61.00,40.00
2025-11-14T17:38:00Z,61.00,40.00
2025-11-14T17:39:00Z,61.00,40.00
2025-11-14T17:40:00Z,61.00,40.00
2025-11-14T17:41:00Z,60.56,40.00
2025-11-14T17:42:00Z,61.00,40.00
2025-11-14T17:43:00Z,61.00,40.00
2025-11-14T17:44:00Z,61.00,39.00
2025-11-14T17:45:00Z,61.00,40.00
2025-11-14T17:46:00Z,61.00,39.96
2025-11-14T17:47:00Z,61.00,39.96
2025-11-14T17:48:00Z,61.00,39.96
2025-11-14T17:49:00Z,61.00,40.00
2025-11-14T17:50:00Z,60.00,40.00
2025-11-14T17:51:00Z,61.00,40.00
2025-11-14T17:52:00Z,60.98,39.95
2025-11-14T17:53:00Z,61.00,40.00
2025-11-14T17:54:00Z,61.00,40.00
2025-11-14T17:55:00Z,61.00,40.00
2025-11-14T17:56:00Z,61.00,40.00
2025-11-14T17:57:00Z,60.97,40.00
2025-11-14T17:58:00Z,61.00,39.00
2025-11-14T17:59:00Z,61.00,40.00
2025-11-14T18:00:00Z,60.48,40.00
2025-11-14T18:01:00Z,61.00,40.00
2025-11-14T18:02:00Z,60.99,40.00
2025-11-14T18:03:00Z,61.00,40.00
2025-11-14T18:04:00Z,61.00,40.00
2025-11-14T18:05:00Z,60.93,40.00
2025-11-14T18:06:00Z,60.91,39.92
2025-11-14T18:07:00Z,61.00,40.00
2025-11-14T18:08:00Z,61.00,40.00
2025-11-14T18:09:00Z,61.00,40.00
2025-11-14T18:10:00Z,61.00,40.00
2025-11-14T18:11:00Z,61.00,40.00
2025-11-14T18:12:00Z,61.00,40.00
2025-11-14T18:14:00Z,61.00,40.00
2025-11-14T18:15:00Z,61.00,40.00
2025-11-14T18:16:00Z,61.00,40.00
2025-11-14T18:17:00Z,61.00,40.00
2025-11-14T18:18:00Z,61.00,40.00
2025-11-14T18:19:00Z,61.00,39.47
2025-11-14T18:20:00Z,61.00,39.58
2025-11-14T18:21:00Z,61.00,39.58
2025-11-14T18:22:00Z,61.00,40.00
2025-11-14T18:23:00Z,61.00,40.00
2025-11-14T18:24:00Z,61.00,39.05
2025-11-14T18:25:00Z,61.00,40.00
2025-11-14T18:26:00Z,61.00,40.00
2025-11-14T18:27:00Z,61.00,40.00
2025-11-14T18:28:00Z,60.62,40.00
2025-11-14T18:29:00Z,60.86,39.87
2025-11-14T18:30:00Z,61.00,40.00
2025-11-14T18:31:00Z,61.00,40.00
2025-11-14T18:32:00Z,61.00,40.00
2025-11-14T18:33:00Z,60.48,40.00
2025-11-14T18:34:00Z,61.00,40.00
2025-11-14T18:35:00Z,61.00,40.00
2025-11-14T18:36:00Z,61.00,40.00
2025-11-14T18:37:00Z,61.00,40.00
2025-11-14T18:38:00Z,61.00,39.80
2025-11-14T18:39:00Z,61.00,40.00
2025-11-14T18:40:00Z,61.00,40.00
2025-11-14T18:41:00Z,61.00,40.00
2025-11-14T18:42:00Z,61.00,40.00
2025-11-14T18:43:00Z,60.97,40.00
2025-11-14T18:44:00Z,60.19,40.00
2025-11-14T18:45:00Z,61.00,39.83
2025-11-14T18:46:00Z,61.00,40.00
2025-11-14T18:47:00Z,61.00,40.00
2025-11-14T18:48:00Z,61.00,40.00
2025-11-14T18:49:00Z,61.00,40.00
2025-11-14T18:50:00Z,61.00,40.00
2025-11-14T18:51:00Z,61.00,40.00
2025-11-14T18:52:00Z,61.00,40.00
2025-11-14T18:53:00Z,61.00,40.00
2025-11-14T18:54:00Z,61.00,40.00
2025-11-14T18:55:00Z,61.00,40.00
2025-11-14T18:56:00Z,61.00,40.00
2025-11-14T18:57:00Z,61.00,40.00
2025-11-14T18:58:00Z,61.00,40.00
2025-11-14T18:59:00Z,61.00,40.00
2025-11-14T19:00:00Z,60.97,40.00
2025-11-14T19:01:00Z,61.00,40.00
2025-11-14T19:02:00Z,61.00,40.00
2025-11-14T19:03:00Z,61.00,40.00
2025-11-14T19:04:00Z,61.00,39.69
2025-11-14T19:05:00Z,61.00,40.00
2025-11-14T19:06:00Z,61.00,40.00
2025-11-14T19:07:00Z,61.00,40.00
2025-11-14T19:08:00Z,60.97,40.00
2025-11-14T19:09:00Z,61.00,40.00
2025-11-14T19:10:00Z,61.00,40.00
2025-11-14T19:11:00Z,61.00,39.00
2025-11-14T19:12:00Z,61.00,39.00
2025-11-14T19:13:00Z,61.00,39.00
2025-11-14T19:14:00Z,61.00,39.00
2025-11-14T19:15:00Z,60.17,39.00
2025-11-14T19:16:00Z,61.00,39.00
2025-11-14T19:17:00Z,61.00,39.00
2025-11-14T19:18:00Z,60.33,39.00
2025-11-14T19:19:00Z,60.99,39.00
2025-11-14T19:20:00Z,61.00,39.00
2025-11-14T19:21:00Z,62.00,39.00
2025-11-14T19:22:00Z,62.50,39.00
2025-11-14T19:23:00Z,63.00,39.00
2025-11-14T19:24:00Z,62.01,39.00
2025-11-14T19:25:00Z,63.00,38.99
2025-11-14T19:26:00Z,63.00,38.95
2025-11-14T19:27:00Z,63.00,39.00
2025-11-14T19:28:00Z,62.31,38.52
2025-11-14T19:29:00Z,62.00,39.00
2025-11-14T19:30:00Z,62.00,39.00
2025-11-14T19:31:00Z,63.00,39.00
2025-11-14T19:32:00Z,63.00,39.00
2025-11-14T19:33:00Z,62.97,39.00
2025-11-14T19:34:00Z,62.98,38.50
2025-11-14T19:35:00Z,62.87,39.00
2025-11-14T19:36:00Z,62.53,38.50
2025-11-14T19:37:00Z,62.89,39.00
2025-11-14T19:38:00Z,62.02,39.00
2025-11-14T19:39:00Z,63.00,38.90
2025-11-14T19:40:00Z,62.00,39.00
2025-11-14T19:41:00Z,62.02,38.94
2025-11-14T19:42:00Z,63.00,38.34
2025-11-14T19:43:00Z,63.00,39.00
2025-11-14T19:44:00Z,63.00,38.88
2025-11-14T19:45:00Z,62.99,39.00
2025-11-14T19:46:00Z,63.00,39.00
2025-11-14T19:47:00Z,64.08,37.76
2025-11-14T19:48:00Z,62.83,38.57
2025-11-14T19:49:00Z,60.02,41.01
2025-11-14T19:50:00Z,59.10,41.34
2025-11-14T19:51:00Z,59.31,41.65
2025-11-14T19:52:00Z,59.53,42.23
2025-11-14T19:53:00Z,60.89,44.68
2025-11-14T19:54:00Z,59.78,41.19
2025-11-14T19:55:00Z,59.32,42.64
2025-11-14T19:56:00Z,59.00,41.93
2025-11-14T19:57:00Z,58.81,41.94
2025-11-14T19:58:00Z,58.05,42.96
2025-11-14T19:59:00Z,57.92,43.36
2025-11-14T20:00:00Z,57.38,44.28
2025-11-14T20:01:00Z,59.56,41.79
2025-11-14T20:02:00Z,60.99,40.70
2025-11-14T20:03:00Z,60.24,40.00
2025-11-14T20:04:00Z,60.00,40.85
2025-11-14T20:05:00Z,60.20,39.68
2025-11-14T20:06:00Z,62.50,38.26
2025-11-14T20:07:00Z,66.27,34.44
2025-11-14T20:08:00Z,61.34,43.00
2025-11-14T20:09:00Z,58.56,41.63
2025-11-14T20:10:00Z,58.04,42.52
2025-11-14T20:11:00Z,60.47,38.33
2025-11-14T20:12:00Z,62.40,38.45
2025-11-14T20:13:00Z,60.71,41.08
2025-11-14T20:14:00Z,58.97,43.46
2025-11-14T20:15:00Z,59.07,40.83
2025-11-14T20:16:00Z,61.45,39.95
2025-11-14T20:17:00Z,59.93,40.88
2025-11-14T20:18:00Z,59.01,41.05
2025-11-14T20:19:00Z,59.00,38.36
2025-11-14T20:20:00Z,59.98,39.83
2025-11-14T20:21:00Z,60.48,39.93
2025-11-14T20:22:00Z,60.38,41.39
2025-11-14T20:23:00Z,61.05,39.20
2025-11-14T20:24:00Z,61.56,39.00
2025-11-14T20:25:00Z,59.24,40.46
2025-11-14T20:26:00Z,60.99,40.04
2025-11-14T20:27:00Z,65.59,33.55
2025-11-14T20:28:00Z,67.85,31.99
2025-11-14T20:29:00Z,60.20,40.09
2025-11-14T20:30:00Z,60.17,39.25
2025-11-14T20:31:00Z,59.28,40.71
2025-11-14T20:32:00Z,55.70,48.26
2025-11-14T20:33:00Z,41.58,58.86
2025-11-14T20:34:00Z,42.31,58.00
2025-11-14T20:35:00Z,46.67,54.35
2025-11-14T20:36:00Z,54.86,47.05
2025-11-14T20:37:00Z,45.12,55.14
2025-11-14T20:38:00Z,33.35,67.59
2025-11-14T20:39:00Z,33.86,66.28
2025-11-14T20:40:00Z,34.41,66.59
2025-11-14T20:41:00Z,35.62,66.45
2025-11-14T20:42:00Z,35.35,65.82
2025-11-14T20:43:00Z,33.19,67.53
2025-11-14T20:44:00Z,30.72,69.91
2025-11-14T20:45:00Z,32.47,68.83
2025-11-14T20:46:00Z,35.01,65.37
2025-11-14T20:47:00Z,36.26,65.10
2025-11-14T20:48:00Z,34.27,66.61
2025-11-14T20:49:00Z,33.03,68.80
2025-11-14T20:50:00Z,30.69,70.41
2025-11-14T20:51:00Z,29.69,70.89
2025-11-14T20:52:00Z,28.16,72.07
2025-11-14T20:53:00Z,27.48,72.93
2025-11-14T20:54:00Z,18.95,81.38
2025-11-14T20:55:00Z,24.17,76.22
2025-11-14T20:56:00Z,29.71,71.26
2025-11-14T20:57:00Z,31.45,68.39
2025-11-14T20:58:00Z,38.27,62.91
2025-11-14T20:59:00Z,41.77,57.53
2025-11-14T21:00:00Z,37.34,65.01
2025-11-14T21:01:00Z,30.94,69.42
2025-11-14T21:02:00Z,28.86,72.75
2025-11-14T21:03:00Z,28.48,72.50
2025-11-14T21:04:00Z,25.53,75.21
2025-11-14T21:05:00Z,19.07,81.91
2025-11-14T21:06:00Z,19.33,80.07
2025-11-14T21:07:00Z,22.08,78.65
2025-11-14T21:08:00Z,22.43,78.42
2025-11-14T21:09:00Z,26.05,74.22
2025-11-14T21:10:00Z,25.26,75.85
2025-11-14T21:11:00Z,25.42,70.23
2025-11-14T21:12:00Z,25.37,75.42
2025-11-14T21:13:00Z,23.07,77.52
2025-11-14T21:14:00Z,25.24,76.87
2025-11-14T21:15:00Z,27.74,72.64
2025-11-14T21:16:00Z,26.52,74.38
2025-11-14T21:17:00Z,24.60,76.02
2025-11-14T21:18:00Z,27.97,71.17
2025-11-14T21:19:00Z,24.67,73.68
2025-11-14T21:20:00Z,24.29,75.35
2025-11-14T21:21:00Z,24.89,76.77
2025-11-14T21:22:00Z,20.31,79.26
2025-11-14T21:23:00Z,17.23,83.75
2025-11-14T21:24:00Z,20.37,81.65
2025-11-14T21:25:00Z,23.75,76.58
2025-11-14T21:26:00Z,27.66,72.82
2025-11-14T21:27:00Z,29.52,70.48
2025-11-14T21:28:00Z,25.07,75.62
2025-11-14T21:29:00Z,24.24,75.98
2025-11-14T21:30:00Z,23.65,77.17
2025-11-14T21:31:00Z,23.76,77.23
2025-11-14T21:32:00Z,21.80,79.74
2025-11-14T21:33:00Z,25.26,75.01
2025-11-14T21:34:00Z,22.99,77.61
2025-11-14T21:35:00Z,25.35,74.50
2025-11-14T21:36:00Z,25.40,74.38
2025-11-14T21:37:00Z,27.04,74.31
2025-11-14T21:38:00Z,25.64,74.03
2025-11-14T21:39:00Z,23.20,77.19
2025-11-14T21:40:00Z,23.49,77.34
2025-11-14T21:41:00Z,18.96,80.44
2025-11-14T21:42:00Z,20.72,80.41
2025-11-14T21:43:00Z,18.58,81.15
2025-11-14T21:44:00Z,23.93,78.38
