# event_ticker=KXATPCHALLENGERMATCH-26MAR26SANCAR
# final_score=3-6 7-5 6-3
# match_winner=Pablo Carreno Busta
# fav_player=Pablo Carreno Busta
# dog_player=Alejo Sanchez Quilez
# kalshi_date=2026-03-26
timestamp,Pablo Carreno Busta,Alejo Sanchez Quilez
2026-03-26T13:54:00Z,89.00,14.00
2026-03-26T13:57:00Z,89.00,14.00
2026-03-26T14:03:00Z,89.00,13.00
2026-03-26T14:05:00Z,89.00,13.00
2026-03-26T14:07:00Z,89.00,12.00
2026-03-26T14:08:00Z,89.00,13.00
2026-03-26T14:09:00Z,89.00,13.00
2026-03-26T14:13:00Z,89.00,14.00
2026-03-26T14:19:00Z,86.00,14.00
2026-03-26T14:21:00Z,86.00,14.00
2026-03-26T14:26:00Z,86.00,14.00
2026-03-26T14:29:00Z,86.00,14.00
2026-03-26T14:39:00Z,86.00,14.00
2026-03-26T14:41:00Z,86.00,14.00
2026-03-26T14:44:00Z,86.00,14.00
2026-03-26T14:45:00Z,88.00,14.00
2026-03-26T14:47:00Z,88.52,12.00
2026-03-26T14:48:00Z,88.52,14.00
2026-03-26T14:49:00Z,89.98,11.96
2026-03-26T14:50:00Z,89.00,11.96
2026-03-26T14:51:00Z,89.00,15.00
2026-03-26T14:52:00Z,86.00,14.88
2026-03-26T14:53:00Z,86.00,15.00
2026-03-26T14:54:00Z,86.00,14.00
2026-03-26T14:55:00Z,86.00,14.00
2026-03-26T15:00:00Z,86.00,14.00
2026-03-26T15:01:00Z,88.00,14.00
2026-03-26T15:02:00Z,88.00,14.00
2026-03-26T15:03:00Z,86.25,14.94
2026-03-26T15:04:00Z,87.43,13.90
2026-03-26T15:05:00Z,87.43,14.09
2026-03-26T15:07:00Z,89.00,14.09
2026-03-26T15:08:00Z,89.00,13.95
2026-03-26T15:10:00Z,89.00,13.00
2026-03-26T15:12:00Z,89.00,13.95
2026-03-26T15:15:00Z,89.54,13.92
2026-03-26T15:19:00Z,89.00,13.92
2026-03-26T15:20:00Z,86.00,13.92
2026-03-26T15:22:00Z,86.00,14.00
2026-03-26T15:23:00Z,86.00,14.00
2026-03-26T15:24:00Z,89.00,14.00
2026-03-26T15:25:00Z,89.00,14.00
2026-03-26T15:27:00Z,89.00,14.00
2026-03-26T15:30:00Z,89.00,14.00
2026-03-26T15:31:00Z,89.00,13.00
2026-03-26T15:33:00Z,89.00,13.00
2026-03-26T15:35:00Z,89.00,14.00
2026-03-26T15:36:00Z,89.00,14.00
2026-03-26T15:37:00Z,86.00,14.00
2026-03-26T15:41:00Z,89.00,13.00
2026-03-26T15:42:00Z,89.00,13.97
2026-03-26T15:43:00Z,89.00,13.97
2026-03-26T15:44:00Z,89.00,13.97
2026-03-26T15:47:00Z,89.00,13.81
2026-03-26T15:48:00Z,89.00,14.00
2026-03-26T15:49:00Z,89.00,13.06
2026-03-26T15:50:00Z,89.00,11.00
2026-03-26T15:51:00Z,89.00,13.57
2026-03-26T15:52:00Z,89.00,13.48
2026-03-26T15:53:00Z,88.89,13.00
2026-03-26T15:54:00Z,88.81,13.54
2026-03-26T15:55:00Z,88.00,13.54
2026-03-26T15:56:00Z,88.00,13.12
2026-03-26T15:58:00Z,88.00,13.00
2026-03-26T15:59:00Z,88.00,13.00
2026-03-26T16:01:00Z,88.00,13.00
2026-03-26T16:02:00Z,88.00,13.00
2026-03-26T16:03:00Z,88.00,12.98
2026-03-26T16:04:00Z,88.00,13.56
2026-03-26T16:05:00Z,88.00,13.70
2026-03-26T16:06:00Z,88.00,13.86
2026-03-26T16:08:00Z,87.00,13.86
2026-03-26T16:09:00Z,87.00,14.00
2026-03-26T16:10:00Z,87.00,14.00
2026-03-26T16:11:00Z,88.00,14.00
2026-03-26T16:13:00Z,88.00,14.00
2026-03-26T16:15:00Z,87.00,14.00
2026-03-26T16:16:00Z,87.00,14.00
2026-03-26T16:17:00Z,87.00,14.00
2026-03-26T16:18:00Z,87.00,13.37
2026-03-26T16:19:00Z,87.00,14.00
2026-03-26T16:20:00Z,88.00,13.69
2026-03-26T16:21:00Z,88.00,14.00
2026-03-26T16:22:00Z,88.00,14.00
2026-03-26T16:23:00Z,88.22,14.95
2026-03-26T16:24:00Z,86.06,15.00
2026-03-26T16:25:00Z,88.00,14.99
2026-03-26T16:26:00Z,88.00,14.46
2026-03-26T16:27:00Z,88.00,14.27
2026-03-26T16:28:00Z,88.00,14.77
2026-03-26T16:29:00Z,88.00,14.71
2026-03-26T16:30:00Z,88.00,14.00
2026-03-26T16:31:00Z,86.30,14.65
2026-03-26T16:32:00Z,88.00,14.91
2026-03-26T16:33:00Z,88.00,14.00
2026-03-26T16:34:00Z,87.00,14.15
2026-03-26T16:35:00Z,86.39,15.40
2026-03-26T16:36:00Z,86.02,15.45
2026-03-26T16:37:00Z,85.50,16.54
2026-03-26T16:38:00Z,86.04,16.05
2026-03-26T16:39:00Z,83.02,18.37
2026-03-26T16:40:00Z,82.31,19.99
2026-03-26T16:41:00Z,80.08,21.82
2026-03-26T16:42:00Z,75.73,25.34
2026-03-26T16:43:00Z,77.62,25.37
2026-03-26T16:44:00Z,82.93,18.01
2026-03-26T16:45:00Z,79.18,20.55
2026-03-26T16:46:00Z,77.07,22.94
2026-03-26T16:47:00Z,76.46,25.10
2026-03-26T16:48:00Z,75.10,25.33
2026-03-26T16:49:00Z,77.88,22.65
2026-03-26T16:50:00Z,74.48,24.96
2026-03-26T16:51:00Z,69.50,34.56
2026-03-26T16:52:00Z,63.63,39.95
2026-03-26T16:53:00Z,67.28,32.01
2026-03-26T16:54:00Z,68.63,33.46
2026-03-26T16:55:00Z,66.14,35.59
2026-03-26T16:56:00Z,66.01,35.04
2026-03-26T16:57:00Z,62.88,39.07
2026-03-26T16:58:00Z,63.27,37.88
2026-03-26T16:59:00Z,59.97,41.16
2026-03-26T17:00:00Z,58.93,41.81
2026-03-26T17:01:00Z,55.74,44.34
2026-03-26T17:02:00Z,51.13,48.64
2026-03-26T17:03:00Z,56.76,44.31
2026-03-26T17:04:00Z,60.64,39.90
2026-03-26T17:05:00Z,57.47,43.75
2026-03-26T17:06:00Z,56.96,43.02
2026-03-26T17:07:00Z,56.48,45.08
2026-03-26T17:08:00Z,53.97,46.78
2026-03-26T17:09:00Z,54.14,46.46
2026-03-26T17:10:00Z,54.15,47.47
2026-03-26T17:11:00Z,58.72,42.26
2026-03-26T17:12:00Z,62.47,39.99
2026-03-26T17:13:00Z,58.46,41.86
2026-03-26T17:14:00Z,57.19,41.42
2026-03-26T17:15:00Z,52.10,47.04
2026-03-26T17:16:00Z,52.28,47.03
2026-03-26T17:17:00Z,53.10,47.18
2026-03-26T17:18:00Z,52.94,47.88
2026-03-26T17:19:00Z,51.22,51.56
2026-03-26T17:20:00Z,53.35,45.46
2026-03-26T17:21:00Z,47.14,53.48
2026-03-26T17:22:00Z,50.26,50.44
2026-03-26T17:23:00Z,50.97,52.50
2026-03-26T17:24:00Z,37.00,63.46
2026-03-26T17:25:00Z,34.55,66.40
2026-03-26T17:26:00Z,34.18,67.40
2026-03-26T17:27:00Z,32.86,67.99
2026-03-26T17:28:00Z,31.10,69.30
2026-03-26T17:29:00Z,36.00,63.38
2026-03-26T17:30:00Z,26.48,70.58
2026-03-26T17:31:00Z,26.71,72.63
2026-03-26T17:32:00Z,31.55,69.10
2026-03-26T17:33:00Z,33.74,69.84
2026-03-26T17:34:00Z,34.04,67.22
2026-03-26T17:35:00Z,33.31,67.60
2026-03-26T17:36:00Z,40.66,56.56
2026-03-26T17:37:00Z,43.69,60.36
2026-03-26T17:38:00Z,32.60,69.39
2026-03-26T17:39:00Z,37.33,65.19
2026-03-26T17:40:00Z,30.05,69.20
2026-03-26T17:41:00Z,38.81,61.55
2026-03-26T17:42:00Z,50.61,49.05
2026-03-26T17:43:00Z,52.06,48.60
2026-03-26T17:44:00Z,45.47,54.53
2026-03-26T17:45:00Z,49.76,51.63
2026-03-26T17:46:00Z,47.11,53.76
2026-03-26T17:47:00Z,43.85,56.94
2026-03-26T17:48:00Z,53.08,48.65
2026-03-26T17:49:00Z,53.50,46.38
2026-03-26T17:50:00Z,53.86,46.64
2026-03-26T17:51:00Z,48.98,50.52
2026-03-26T17:52:00Z,44.82,54.62
2026-03-26T17:53:00Z,47.91,53.90
2026-03-26T17:54:00Z,50.38,50.61
2026-03-26T17:55:00Z,51.79,48.60
2026-03-26T17:56:00Z,51.58,47.70
2026-03-26T17:57:00Z,50.73,48.79
2026-03-26T17:58:00Z,49.21,51.40
2026-03-26T17:59:00Z,49.21,51.59
2026-03-26T18:00:00Z,47.09,53.85
2026-03-26T18:01:00Z,48.74,52.48
2026-03-26T18:02:00Z,50.52,49.61
2026-03-26T18:03:00Z,51.34,49.33
2026-03-26T18:04:00Z,52.26,49.83
2026-03-26T18:05:00Z,50.77,47.95
2026-03-26T18:06:00Z,44.35,55.73
2026-03-26T18:07:00Z,50.27,50.30
2026-03-26T18:08:00Z,49.39,50.61
2026-03-26T18:09:00Z,51.95,47.37
2026-03-26T18:10:00Z,49.68,50.66
2026-03-26T18:11:00Z,48.55,50.79
2026-03-26T18:12:00Z,52.27,47.87
2026-03-26T18:13:00Z,53.20,47.77
2026-03-26T18:14:00Z,48.07,52.38
2026-03-26T18:15:00Z,42.42,56.93
2026-03-26T18:16:00Z,40.14,59.59
2026-03-26T18:17:00Z,27.84,70.42
2026-03-26T18:18:00Z,33.50,66.13
2026-03-26T18:19:00Z,48.11,55.13
2026-03-26T18:20:00Z,48.27,51.01
2026-03-26T18:21:00Z,50.54,49.97
2026-03-26T18:22:00Z,58.91,38.32
2026-03-26T18:23:00Z,70.14,30.27
2026-03-26T18:24:00Z,71.74,28.00
2026-03-26T18:25:00Z,69.49,29.77
2026-03-26T18:26:00Z,68.44,29.76
2026-03-26T18:27:00Z,65.99,35.82
2026-03-26T18:28:00Z,60.71,37.49
2026-03-26T18:29:00Z,54.80,45.27
2026-03-26T18:30:00Z,54.38,45.71
2026-03-26T18:31:00Z,46.06,53.69
2026-03-26T18:32:00Z,53.80,47.39
2026-03-26T18:33:00Z,58.81,43.80
2026-03-26T18:34:00Z,63.40,36.27
2026-03-26T18:35:00Z,69.87,30.45
2026-03-26T18:36:00Z,56.76,28.74
2026-03-26T18:37:00Z,74.97,24.46
2026-03-26T18:38:00Z,74.38,25.79
2026-03-26T18:39:00Z,69.09,30.38
2026-03-26T18:40:00Z,72.43,27.58
2026-03-26T18:41:00Z,63.65,36.10
2026-03-26T18:42:00Z,63.87,36.47
2026-03-26T18:43:00Z,72.31,29.22
2026-03-26T18:44:00Z,69.61,29.10
2026-03-26T18:45:00Z,69.68,29.82
2026-03-26T18:46:00Z,71.55,28.47
2026-03-26T18:47:00Z,78.12,22.35
2026-03-26T18:48:00Z,86.25,12.63
2026-03-26T18:49:00Z,87.30,12.59
2026-03-26T18:50:00Z,78.50,20.58
2026-03-26T18:51:00Z,86.20,9.05
2026-03-26T18:52:00Z,92.45,8.20
2026-03-26T18:53:00Z,94.36,6.39
2026-03-26T18:54:00Z,92.17,9.00
2026-03-26T18:55:00Z,78.45,20.07
2026-03-26T18:56:00Z,71.44,27.40
2026-03-26T18:57:00Z,72.14,27.51
2026-03-26T18:58:00Z,80.04,18.73
2026-03-26T18:59:00Z,79.30,23.39
2026-03-26T19:00:00Z,79.67,23.67
2026-03-26T19:01:00Z,89.28,10.95
2026-03-26T19:02:00Z,94.24,5.40
2026-03-26T19:03:00Z,94.39,5.84
2026-03-26T19:04:00Z,98.47,2.19
2026-03-26T19:05:00Z,99.00,1.00
2026-03-26T19:06:00Z,99.00,1.00
2026-03-26T19:07:00Z,99.00,1.00
2026-03-26T19:08:00Z,99.00,1.00
2026-03-26T19:09:00Z,99.00,1.00
2026-03-26T19:10:00Z,99.00,1.00
2026-03-26T19:11:00Z,99.00,1.00
2026-03-26T19:12:00Z,99.00,1.00
