# event_ticker=KXATPMATCH-26APR28SINNOR
# final_score=6-2 7-5
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Cameron Norrie
# kalshi_date=2026-04-28
timestamp,Jannik Sinner,Cameron Norrie
2026-04-27T23:20:00Z,96.00,5.00
2026-04-27T23:23:00Z,96.00,5.00
2026-04-27T23:24:00Z,95.00,5.00
2026-04-27T23:25:00Z,95.00,5.00
2026-04-27T23:27:00Z,95.00,5.00
2026-04-27T23:28:00Z,95.00,5.00
2026-04-27T23:30:00Z,95.00,5.00
2026-04-27T23:33:00Z,95.00,5.00
2026-04-27T23:36:00Z,95.00,5.00
2026-04-27T23:39:00Z,96.00,5.00
2026-04-27T23:40:00Z,96.00,5.00
2026-04-27T23:42:00Z,95.00,5.00
2026-04-27T23:46:00Z,95.00,5.00
2026-04-27T23:47:00Z,96.00,5.00
2026-04-27T23:51:00Z,96.00,5.00
2026-04-27T23:52:00Z,95.07,5.00
2026-04-27T23:53:00Z,96.00,5.00
2026-04-27T23:55:00Z,96.00,5.00
2026-04-27T23:59:00Z,96.00,5.00
2026-04-28T00:00:00Z,96.00,5.00
2026-04-28T00:05:00Z,96.00,5.00
2026-04-28T00:06:00Z,96.00,5.00
2026-04-28T00:11:00Z,96.00,5.00
2026-04-28T00:12:00Z,96.00,5.00
2026-04-28T00:15:00Z,96.00,5.00
2026-04-28T00:18:00Z,96.00,5.00
2026-04-28T00:20:00Z,96.00,5.00
2026-04-28T00:24:00Z,96.00,5.00
2026-04-28T00:33:00Z,96.00,5.00
2026-04-28T00:37:00Z,96.00,5.00
2026-04-28T00:39:00Z,96.00,5.00
2026-04-28T00:44:00Z,96.00,5.00
2026-04-28T00:49:00Z,96.00,5.00
2026-04-28T00:50:00Z,96.00,5.00
2026-04-28T00:51:00Z,96.00,5.00
2026-04-28T00:55:00Z,96.00,5.00
2026-04-28T00:57:00Z,96.00,5.00
2026-04-28T00:59:00Z,96.00,5.00
2026-04-28T01:03:00Z,96.00,5.00
2026-04-28T01:04:00Z,96.00,5.00
2026-04-28T01:07:00Z,96.00,5.00
2026-04-28T01:08:00Z,96.00,5.00
2026-04-28T01:11:00Z,96.00,5.00
2026-04-28T01:13:00Z,96.00,5.00
2026-04-28T01:17:00Z,95.00,5.00
2026-04-28T01:21:00Z,96.00,5.00
2026-04-28T01:22:00Z,96.00,5.00
2026-04-28T01:24:00Z,96.00,5.00
2026-04-28T01:26:00Z,96.00,5.00
2026-04-28T01:27:00Z,96.00,5.00
2026-04-28T01:31:00Z,96.00,5.00
2026-04-28T01:32:00Z,96.00,5.00
2026-04-28T01:36:00Z,96.00,5.00
2026-04-28T01:43:00Z,96.00,5.00
2026-04-28T01:48:00Z,96.00,5.00
2026-04-28T01:49:00Z,96.00,5.00
2026-04-28T01:51:00Z,96.00,5.00
2026-04-28T01:53:00Z,96.00,5.00
2026-04-28T01:56:00Z,96.00,5.00
2026-04-28T01:57:00Z,96.00,5.00
2026-04-28T01:58:00Z,96.00,5.00
2026-04-28T02:01:00Z,96.00,5.00
2026-04-28T02:02:00Z,96.00,5.00
2026-04-28T02:05:00Z,96.00,5.00
2026-04-28T02:06:00Z,96.00,5.00
2026-04-28T02:10:00Z,96.00,5.00
2026-04-28T02:11:00Z,96.00,5.00
2026-04-28T02:13:00Z,96.00,5.00
2026-04-28T02:14:00Z,96.00,5.00
2026-04-28T02:19:00Z,96.00,5.00
2026-04-28T02:20:00Z,96.00,5.00
2026-04-28T02:22:00Z,96.00,5.00
2026-04-28T02:23:00Z,96.00,5.00
2026-04-28T02:27:00Z,96.00,5.00
2026-04-28T02:28:00Z,96.00,5.00
2026-04-28T02:29:00Z,96.00,5.00
2026-04-28T02:30:00Z,96.00,5.00
2026-04-28T02:31:00Z,96.00,5.00
2026-04-28T02:39:00Z,96.00,5.00
2026-04-28T02:41:00Z,96.00,5.00
2026-04-28T02:44:00Z,96.00,5.00
2026-04-28T02:46:00Z,96.00,5.00
2026-04-28T02:49:00Z,96.00,5.00
2026-04-28T02:52:00Z,96.00,5.00
2026-04-28T02:55:00Z,96.00,5.00
2026-04-28T02:58:00Z,96.00,5.00
2026-04-28T02:59:00Z,96.00,5.00
2026-04-28T03:02:00Z,96.00,5.00
2026-04-28T03:04:00Z,96.00,5.00
2026-04-28T03:12:00Z,96.00,5.00
2026-04-28T03:16:00Z,96.00,5.00
2026-04-28T03:21:00Z,96.00,5.00
2026-04-28T03:22:00Z,96.00,4.05
2026-04-28T03:23:00Z,96.00,5.00
2026-04-28T03:26:00Z,96.00,5.00
2026-04-28T03:28:00Z,96.00,5.00
2026-04-28T03:32:00Z,96.00,5.00
2026-04-28T03:37:00Z,96.00,5.00
2026-04-28T03:43:00Z,96.00,5.00
2026-04-28T03:44:00Z,96.00,5.00
2026-04-28T03:46:00Z,96.00,5.00
2026-04-28T03:47:00Z,96.00,5.00
2026-04-28T03:48:00Z,96.00,5.00
2026-04-28T03:49:00Z,96.00,5.00
2026-04-28T03:50:00Z,96.00,5.00
2026-04-28T03:52:00Z,95.00,5.00
2026-04-28T03:55:00Z,95.00,5.00
2026-04-28T03:56:00Z,95.00,5.00
2026-04-28T03:59:00Z,95.00,5.00
2026-04-28T04:00:00Z,95.00,5.00
2026-04-28T04:03:00Z,96.00,5.00
2026-04-28T04:05:00Z,96.00,5.00
2026-04-28T04:08:00Z,95.00,5.00
2026-04-28T04:09:00Z,95.00,5.00
2026-04-28T04:11:00Z,95.00,4.31
2026-04-28T04:12:00Z,95.00,5.00
2026-04-28T04:13:00Z,95.00,5.00
2026-04-28T04:14:00Z,95.00,5.00
2026-04-28T04:15:00Z,95.00,5.00
2026-04-28T04:16:00Z,95.00,5.00
2026-04-28T04:19:00Z,96.00,5.00
2026-04-28T04:20:00Z,96.00,5.00
2026-04-28T04:21:00Z,96.00,5.00
2026-04-28T04:24:00Z,96.00,5.00
2026-04-28T04:27:00Z,96.00,5.00
2026-04-28T04:28:00Z,96.00,5.00
2026-04-28T04:30:00Z,96.00,5.00
2026-04-28T04:33:00Z,96.00,5.00
2026-04-28T04:34:00Z,96.00,5.00
2026-04-28T04:35:00Z,96.00,5.00
2026-04-28T04:36:00Z,96.00,5.00
2026-04-28T04:37:00Z,96.00,5.00
2026-04-28T04:39:00Z,96.00,5.00
2026-04-28T04:43:00Z,96.00,5.00
2026-04-28T04:44:00Z,96.00,4.00
2026-04-28T04:45:00Z,96.00,5.00
2026-04-28T04:46:00Z,96.00,5.00
2026-04-28T04:50:00Z,96.00,5.00
2026-04-28T04:53:00Z,96.00,5.00
2026-04-28T04:56:00Z,96.00,5.00
2026-04-28T04:58:00Z,96.00,5.00
2026-04-28T05:01:00Z,96.00,5.00
2026-04-28T05:02:00Z,96.00,5.00
2026-04-28T05:05:00Z,96.00,5.00
2026-04-28T05:07:00Z,96.00,5.00
2026-04-28T05:11:00Z,96.00,5.00
2026-04-28T05:13:00Z,96.00,5.00
2026-04-28T05:14:00Z,96.00,5.00
2026-04-28T05:15:00Z,96.00,5.00
2026-04-28T05:16:00Z,96.00,5.00
2026-04-28T05:17:00Z,96.00,5.00
2026-04-28T05:18:00Z,96.00,5.00
2026-04-28T05:19:00Z,96.00,5.00
2026-04-28T05:20:00Z,96.00,5.00
2026-04-28T05:21:00Z,96.00,5.00
2026-04-28T05:22:00Z,96.00,5.00
2026-04-28T05:23:00Z,96.00,5.00
2026-04-28T05:24:00Z,96.00,5.44
2026-04-28T05:25:00Z,96.00,5.44
2026-04-28T05:26:00Z,96.00,5.00
2026-04-28T05:27:00Z,96.00,5.03
2026-04-28T05:28:00Z,96.00,5.00
2026-04-28T05:29:00Z,96.00,5.31
2026-04-28T05:30:00Z,96.00,5.31
2026-04-28T05:31:00Z,96.00,5.00
2026-04-28T05:32:00Z,96.00,5.00
2026-04-28T05:33:00Z,96.00,5.00
2026-04-28T05:34:00Z,96.00,5.00
2026-04-28T05:35:00Z,96.00,5.00
2026-04-28T05:36:00Z,96.00,5.03
2026-04-28T05:37:00Z,96.00,5.00
2026-04-28T05:38:00Z,96.00,5.00
2026-04-28T05:39:00Z,96.00,5.00
2026-04-28T05:40:00Z,96.00,5.00
2026-04-28T05:41:00Z,96.00,5.00
2026-04-28T05:42:00Z,96.00,5.00
2026-04-28T05:43:00Z,96.00,5.00
2026-04-28T05:44:00Z,96.00,5.00
2026-04-28T05:45:00Z,96.00,5.00
2026-04-28T05:47:00Z,96.00,5.31
2026-04-28T05:48:00Z,96.00,5.79
2026-04-28T05:49:00Z,96.00,5.62
2026-04-28T05:50:00Z,96.00,5.40
2026-04-28T05:51:00Z,95.00,5.00
2026-04-28T05:52:00Z,95.00,5.00
2026-04-28T05:54:00Z,95.00,5.00
2026-04-28T05:55:00Z,96.00,5.00
2026-04-28T05:56:00Z,96.00,5.99
2026-04-28T05:57:00Z,96.00,5.00
2026-04-28T05:58:00Z,96.00,5.00
2026-04-28T05:59:00Z,95.00,5.52
2026-04-28T06:01:00Z,95.00,5.00
2026-04-28T06:03:00Z,95.00,5.72
2026-04-28T06:06:00Z,96.00,6.00
2026-04-28T06:09:00Z,96.00,6.00
2026-04-28T06:12:00Z,96.00,6.00
2026-04-28T06:13:00Z,96.00,6.00
2026-04-28T06:14:00Z,96.00,6.00
2026-04-28T06:16:00Z,96.00,6.00
2026-04-28T06:17:00Z,96.00,6.00
2026-04-28T06:19:00Z,96.00,6.00
2026-04-28T06:20:00Z,96.00,6.00
2026-04-28T06:21:00Z,96.00,6.00
2026-04-28T06:22:00Z,96.00,6.00
2026-04-28T06:23:00Z,96.00,6.00
2026-04-28T06:24:00Z,96.00,6.00
2026-04-28T06:25:00Z,96.00,6.00
2026-04-28T06:26:00Z,96.00,6.00
2026-04-28T06:28:00Z,95.02,5.00
2026-04-28T06:29:00Z,95.02,6.00
2026-04-28T06:30:00Z,95.02,6.00
2026-04-28T06:31:00Z,96.00,4.93
2026-04-28T06:32:00Z,96.00,5.00
2026-04-28T06:33:00Z,96.00,5.00
2026-04-28T06:35:00Z,96.00,4.00
2026-04-28T06:36:00Z,96.00,5.00
2026-04-28T06:37:00Z,96.00,5.00
2026-04-28T06:38:00Z,96.00,5.00
2026-04-28T06:39:00Z,96.00,5.00
2026-04-28T06:40:00Z,96.00,5.00
2026-04-28T06:41:00Z,96.00,5.00
2026-04-28T06:42:00Z,95.00,5.00
2026-04-28T06:43:00Z,96.00,5.00
2026-04-28T06:44:00Z,96.00,5.00
2026-04-28T06:45:00Z,96.00,5.00
2026-04-28T06:47:00Z,96.00,6.00
2026-04-28T06:48:00Z,96.00,6.00
2026-04-28T06:49:00Z,96.00,6.00
2026-04-28T06:52:00Z,96.00,6.00
2026-04-28T06:57:00Z,96.00,6.00
2026-04-28T06:58:00Z,96.00,6.00
2026-04-28T07:01:00Z,96.00,6.00
2026-04-28T07:02:00Z,96.00,6.00
2026-04-28T07:03:00Z,96.00,6.00
2026-04-28T07:07:00Z,96.00,6.00
2026-04-28T07:09:00Z,96.00,6.00
2026-04-28T07:10:00Z,96.00,6.00
2026-04-28T07:11:00Z,96.00,6.00
2026-04-28T07:12:00Z,95.64,6.00
2026-04-28T07:13:00Z,96.00,6.00
2026-04-28T07:18:00Z,96.00,6.00
2026-04-28T07:20:00Z,96.00,6.00
2026-04-28T07:29:00Z,95.00,6.00
2026-04-28T07:30:00Z,95.00,6.00
2026-04-28T07:31:00Z,95.00,6.00
2026-04-28T07:32:00Z,95.00,6.00
2026-04-28T07:34:00Z,95.00,6.00
2026-04-28T07:38:00Z,94.00,6.00
2026-04-28T07:39:00Z,95.00,6.00
2026-04-28T07:45:00Z,95.00,5.16
2026-04-28T07:46:00Z,95.00,6.00
2026-04-28T07:47:00Z,95.00,6.00
2026-04-28T07:48:00Z,95.00,6.00
2026-04-28T07:51:00Z,95.00,6.00
2026-04-28T07:52:00Z,95.00,6.00
2026-04-28T07:54:00Z,95.00,6.00
2026-04-28T07:55:00Z,95.00,6.00
2026-04-28T07:58:00Z,95.00,6.00
2026-04-28T07:59:00Z,95.00,6.00
2026-04-28T08:00:00Z,95.00,6.00
2026-04-28T08:01:00Z,95.00,6.00
2026-04-28T08:04:00Z,95.00,6.00
2026-04-28T08:05:00Z,95.00,6.00
2026-04-28T08:06:00Z,95.00,6.00
2026-04-28T08:09:00Z,95.00,6.00
2026-04-28T08:13:00Z,95.00,6.00
2026-04-28T08:14:00Z,95.00,6.00
2026-04-28T08:17:00Z,95.00,6.00
2026-04-28T08:18:00Z,95.00,6.00
2026-04-28T08:19:00Z,95.00,6.00
2026-04-28T08:20:00Z,95.00,6.00
2026-04-28T08:24:00Z,95.00,6.00
2026-04-28T08:25:00Z,95.00,6.00
2026-04-28T08:26:00Z,95.00,6.00
2026-04-28T08:27:00Z,95.00,6.00
2026-04-28T08:28:00Z,95.00,6.00
2026-04-28T08:29:00Z,95.00,6.00
2026-04-28T08:30:00Z,95.00,6.00
2026-04-28T08:32:00Z,95.00,6.00
2026-04-28T08:33:00Z,95.00,6.00
2026-04-28T08:34:00Z,95.00,6.00
2026-04-28T08:37:00Z,95.00,6.00
2026-04-28T08:39:00Z,95.00,6.00
2026-04-28T08:41:00Z,95.00,6.00
2026-04-28T08:43:00Z,95.00,6.00
2026-04-28T08:44:00Z,95.00,6.00
2026-04-28T08:45:00Z,95.00,6.00
2026-04-28T08:46:00Z,95.00,6.00
2026-04-28T08:47:00Z,95.00,6.00
2026-04-28T08:48:00Z,95.00,6.00
2026-04-28T08:49:00Z,95.00,6.00
2026-04-28T08:50:00Z,95.00,6.00
2026-04-28T08:51:00Z,95.00,6.00
2026-04-28T08:53:00Z,95.00,6.00
2026-04-28T08:54:00Z,95.00,6.00
2026-04-28T08:55:00Z,95.00,6.00
2026-04-28T08:56:00Z,95.00,6.00
2026-04-28T08:57:00Z,95.00,6.00
2026-04-28T08:58:00Z,95.00,6.00
2026-04-28T08:59:00Z,95.00,6.00
2026-04-28T09:00:00Z,95.00,6.00
2026-04-28T09:01:00Z,94.46,6.00
2026-04-28T09:02:00Z,94.46,5.00
2026-04-28T09:03:00Z,94.00,6.00
2026-04-28T09:04:00Z,95.05,6.00
2026-04-28T09:05:00Z,96.00,6.00
2026-04-28T09:06:00Z,96.00,6.00
2026-04-28T09:07:00Z,96.00,6.00
2026-04-28T09:08:00Z,96.00,5.91
2026-04-28T09:09:00Z,96.00,6.00
2026-04-28T09:10:00Z,96.00,6.00
2026-04-28T09:11:00Z,96.00,5.75
2026-04-28T09:12:00Z,95.83,6.00
2026-04-28T09:13:00Z,96.00,6.00
2026-04-28T09:14:00Z,96.00,6.00
2026-04-28T09:15:00Z,95.97,4.93
2026-04-28T09:16:00Z,95.00,5.54
2026-04-28T09:17:00Z,95.00,6.20
2026-04-28T09:18:00Z,94.84,6.63
2026-04-28T09:19:00Z,93.84,7.16
2026-04-28T09:20:00Z,93.60,5.96
2026-04-28T09:21:00Z,94.82,6.77
2026-04-28T09:22:00Z,95.04,6.13
2026-04-28T09:23:00Z,95.85,5.13
2026-04-28T09:24:00Z,96.03,4.03
2026-04-28T09:25:00Z,97.00,3.49
2026-04-28T09:26:00Z,97.00,3.75
2026-04-28T09:27:00Z,96.94,3.98
2026-04-28T09:28:00Z,97.00,3.55
2026-04-28T09:29:00Z,96.52,4.00
2026-04-28T09:30:00Z,97.00,4.01
2026-04-28T09:31:00Z,97.30,4.00
2026-04-28T09:32:00Z,97.33,3.81
2026-04-28T09:33:00Z,97.00,3.26
2026-04-28T09:34:00Z,96.64,4.00
2026-04-28T09:35:00Z,97.00,4.00
2026-04-28T09:36:00Z,97.31,3.99
2026-04-28T09:37:00Z,98.00,2.24
2026-04-28T09:38:00Z,98.00,2.47
2026-04-28T09:39:00Z,98.01,2.02
2026-04-28T09:40:00Z,98.01,2.96
2026-04-28T09:41:00Z,97.00,3.00
2026-04-28T09:42:00Z,98.00,2.87
2026-04-28T09:43:00Z,97.00,2.40
2026-04-28T09:44:00Z,97.00,3.00
2026-04-28T09:45:00Z,98.00,2.10
2026-04-28T09:46:00Z,98.00,2.28
2026-04-28T09:47:00Z,97.93,3.00
2026-04-28T09:48:00Z,98.00,3.00
2026-04-28T09:49:00Z,98.00,3.00
2026-04-28T09:50:00Z,98.00,3.00
2026-04-28T09:51:00Z,98.14,2.32
2026-04-28T09:52:00Z,97.10,2.20
2026-04-28T09:53:00Z,98.00,3.00
2026-04-28T09:54:00Z,97.39,2.74
2026-04-28T09:55:00Z,97.78,3.00
2026-04-28T09:56:00Z,98.00,3.01
2026-04-28T09:57:00Z,97.17,3.41
2026-04-28T09:58:00Z,97.04,3.15
2026-04-28T09:59:00Z,97.04,3.99
2026-04-28T10:00:00Z,97.91,4.00
2026-04-28T10:01:00Z,98.00,3.60
2026-04-28T10:02:00Z,97.00,3.19
2026-04-28T10:03:00Z,97.00,4.00
2026-04-28T10:04:00Z,97.40,3.66
2026-04-28T10:05:00Z,97.06,3.47
2026-04-28T10:06:00Z,98.00,2.12
2026-04-28T10:07:00Z,98.00,2.99
2026-04-28T10:08:00Z,97.00,3.98
2026-04-28T10:09:00Z,98.05,2.02
2026-04-28T10:10:00Z,98.00,2.93
2026-04-28T10:11:00Z,98.00,2.95
2026-04-28T10:12:00Z,98.78,1.96
2026-04-28T10:13:00Z,99.00,1.30
2026-04-28T10:14:00Z,99.00,1.08
2026-04-28T10:15:00Z,99.00,1.08
2026-04-28T10:16:00Z,98.80,1.74
2026-04-28T10:17:00Z,98.01,2.98
2026-04-28T10:18:00Z,97.00,3.29
2026-04-28T10:19:00Z,97.00,3.84
2026-04-28T10:20:00Z,96.03,4.69
2026-04-28T10:21:00Z,96.02,4.10
2026-04-28T10:22:00Z,96.02,4.74
2026-04-28T10:23:00Z,96.94,4.98
2026-04-28T10:24:00Z,96.54,4.57
2026-04-28T10:25:00Z,97.10,3.89
2026-04-28T10:26:00Z,96.00,5.05
2026-04-28T10:27:00Z,95.55,5.09
2026-04-28T10:28:00Z,95.88,4.82
2026-04-28T10:29:00Z,95.71,4.53
2026-04-28T10:30:00Z,97.00,4.00
2026-04-28T10:31:00Z,97.00,3.09
2026-04-28T10:32:00Z,97.00,4.05
2026-04-28T10:33:00Z,98.07,1.76
2026-04-28T10:34:00Z,98.78,1.48
2026-04-28T10:35:00Z,98.01,3.06
2026-04-28T10:36:00Z,98.11,2.09
2026-04-28T10:37:00Z,99.00,1.00
2026-04-28T10:38:00Z,99.00,1.00
2026-04-28T10:39:00Z,99.00,1.00
2026-04-28T10:40:00Z,99.00,1.00
2026-04-28T10:41:00Z,99.00,1.00
2026-04-28T10:43:00Z,99.00,1.00
2026-04-28T10:47:00Z,99.00,1.00
