# event_ticker=KXATPMATCH-26MAY12TIRMED
# final_score=6-3 6-2
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Thiago Agustin Tirante
# kalshi_date=2026-05-12
timestamp,Thiago Agustin Tirante,Daniil Medvedev
2026-05-12T10:59:00Z,42.00,59.00
2026-05-12T11:01:00Z,42.00,59.00
2026-05-12T11:03:00Z,42.00,59.00
2026-05-12T11:09:00Z,42.00,59.00
2026-05-12T11:10:00Z,42.00,59.00
2026-05-12T11:11:00Z,42.00,59.00
2026-05-12T11:13:00Z,41.34,59.00
2026-05-12T11:14:00Z,41.34,59.00
2026-05-12T11:15:00Z,41.34,59.00
2026-05-12T11:17:00Z,42.00,59.00
2026-05-12T11:20:00Z,42.00,59.00
2026-05-12T11:21:00Z,42.00,59.00
2026-05-12T11:22:00Z,42.00,59.00
2026-05-12T11:23:00Z,42.00,59.00
2026-05-12T11:31:00Z,42.00,59.00
2026-05-12T11:32:00Z,41.00,59.00
2026-05-12T11:34:00Z,42.00,59.00
2026-05-12T11:36:00Z,42.00,59.00
2026-05-12T11:37:00Z,42.00,59.00
2026-05-12T11:40:00Z,42.00,59.00
2026-05-12T11:45:00Z,42.00,59.00
2026-05-12T11:46:00Z,42.00,59.00
2026-05-12T11:47:00Z,42.00,59.00
2026-05-12T11:48:00Z,42.00,59.00
2026-05-12T11:56:00Z,42.00,59.00
2026-05-12T12:00:00Z,42.00,59.00
2026-05-12T12:03:00Z,42.00,59.00
2026-05-12T12:04:00Z,42.00,59.00
2026-05-12T12:08:00Z,42.00,59.00
2026-05-12T12:13:00Z,42.00,59.00
2026-05-12T12:15:00Z,42.00,59.00
2026-05-12T12:17:00Z,42.00,59.00
2026-05-12T12:18:00Z,42.00,59.00
2026-05-12T12:21:00Z,42.00,59.00
2026-05-12T12:22:00Z,42.00,59.00
2026-05-12T12:23:00Z,42.00,59.00
2026-05-12T12:24:00Z,42.00,59.00
2026-05-12T12:25:00Z,42.00,59.00
2026-05-12T12:32:00Z,42.00,58.00
2026-05-12T12:34:00Z,42.00,58.00
2026-05-12T12:35:00Z,42.00,59.00
2026-05-12T12:36:00Z,42.00,59.00
2026-05-12T12:37:00Z,42.00,59.00
2026-05-12T12:40:00Z,42.00,59.00
2026-05-12T12:41:00Z,42.00,59.00
2026-05-12T12:43:00Z,42.00,59.00
2026-05-12T12:45:00Z,42.00,59.00
2026-05-12T12:48:00Z,42.00,59.00
2026-05-12T12:49:00Z,42.00,59.00
2026-05-12T12:50:00Z,42.00,59.00
2026-05-12T12:51:00Z,42.00,59.00
2026-05-12T12:54:00Z,42.00,59.00
2026-05-12T12:56:00Z,42.00,59.00
2026-05-12T12:58:00Z,42.00,59.00
2026-05-12T12:59:00Z,42.00,59.00
2026-05-12T13:00:00Z,42.00,59.00
2026-05-12T13:01:00Z,42.00,59.00
2026-05-12T13:02:00Z,42.00,59.00
2026-05-12T13:03:00Z,42.00,59.00
2026-05-12T13:04:00Z,42.00,59.00
2026-05-12T13:08:00Z,41.00,59.00
2026-05-12T13:09:00Z,42.00,59.00
2026-05-12T13:10:00Z,42.00,59.00
2026-05-12T13:11:00Z,42.00,59.00
2026-05-12T13:12:00Z,42.00,59.00
2026-05-12T13:13:00Z,42.00,59.00
2026-05-12T13:14:00Z,42.00,58.00
2026-05-12T13:15:00Z,42.00,59.00
2026-05-12T13:16:00Z,42.00,59.00
2026-05-12T13:17:00Z,42.00,59.00
2026-05-12T13:20:00Z,42.00,59.00
2026-05-12T13:22:00Z,42.00,59.00
2026-05-12T13:24:00Z,42.00,59.00
2026-05-12T13:25:00Z,42.00,58.25
2026-05-12T13:28:00Z,42.00,59.00
2026-05-12T13:30:00Z,42.00,59.00
2026-05-12T13:31:00Z,42.00,59.00
2026-05-12T13:35:00Z,42.00,59.00
2026-05-12T13:36:00Z,42.00,59.00
2026-05-12T13:39:00Z,41.00,59.00
2026-05-12T13:40:00Z,42.00,59.00
2026-05-12T13:41:00Z,42.00,59.00
2026-05-12T13:43:00Z,42.00,59.00
2026-05-12T13:44:00Z,42.00,59.00
2026-05-12T13:45:00Z,42.00,59.00
2026-05-12T13:50:00Z,42.00,59.00
2026-05-12T13:51:00Z,42.00,59.00
2026-05-12T13:52:00Z,42.00,59.00
2026-05-12T13:53:00Z,42.00,59.00
2026-05-12T13:55:00Z,42.00,59.00
2026-05-12T13:56:00Z,42.00,59.00
2026-05-12T13:58:00Z,42.00,59.00
2026-05-12T13:59:00Z,42.00,59.00
2026-05-12T14:00:00Z,42.00,59.00
2026-05-12T14:02:00Z,42.00,59.00
2026-05-12T14:05:00Z,42.00,59.00
2026-05-12T14:06:00Z,42.00,59.00
2026-05-12T14:07:00Z,41.00,59.00
2026-05-12T14:08:00Z,42.00,58.43
2026-05-12T14:09:00Z,42.00,59.00
2026-05-12T14:10:00Z,42.00,58.00
2026-05-12T14:11:00Z,42.00,59.00
2026-05-12T14:14:00Z,42.00,59.00
2026-05-12T14:15:00Z,42.00,59.00
2026-05-12T14:16:00Z,42.00,59.00
2026-05-12T14:17:00Z,42.00,59.00
2026-05-12T14:18:00Z,42.00,59.00
2026-05-12T14:20:00Z,42.00,59.00
2026-05-12T14:22:00Z,42.00,59.00
2026-05-12T14:23:00Z,41.00,58.91
2026-05-12T14:24:00Z,42.00,58.91
2026-05-12T14:25:00Z,42.00,59.00
2026-05-12T14:29:00Z,42.00,59.00
2026-05-12T14:30:00Z,42.00,59.00
2026-05-12T14:31:00Z,42.00,59.00
2026-05-12T14:32:00Z,42.00,59.00
2026-05-12T14:33:00Z,41.98,59.00
2026-05-12T14:34:00Z,42.00,59.00
2026-05-12T14:35:00Z,42.00,59.00
2026-05-12T14:36:00Z,42.00,59.00
2026-05-12T14:37:00Z,42.00,59.00
2026-05-12T14:38:00Z,42.00,59.00
2026-05-12T14:39:00Z,42.00,59.00
2026-05-12T14:41:00Z,42.00,59.00
2026-05-12T14:42:00Z,42.00,59.00
2026-05-12T14:43:00Z,42.00,59.00
2026-05-12T14:45:00Z,42.00,59.00
2026-05-12T14:46:00Z,42.00,59.00
2026-05-12T14:47:00Z,42.00,59.00
2026-05-12T14:48:00Z,42.00,59.00
2026-05-12T14:49:00Z,42.00,58.95
2026-05-12T14:50:00Z,42.00,58.95
2026-05-12T14:51:00Z,42.00,59.00
2026-05-12T14:53:00Z,42.00,59.00
2026-05-12T14:54:00Z,42.00,59.00
2026-05-12T14:55:00Z,42.00,59.00
2026-05-12T14:56:00Z,42.00,59.00
2026-05-12T14:57:00Z,42.00,59.00
2026-05-12T14:58:00Z,42.00,59.00
2026-05-12T14:59:00Z,42.00,58.44
2026-05-12T15:00:00Z,42.00,58.44
2026-05-12T15:01:00Z,42.00,59.00
2026-05-12T15:02:00Z,42.00,59.00
2026-05-12T15:03:00Z,41.00,59.00
2026-05-12T15:05:00Z,41.00,59.00
2026-05-12T15:06:00Z,41.00,59.00
2026-05-12T15:09:00Z,42.00,59.00
2026-05-12T15:13:00Z,42.00,59.00
2026-05-12T15:15:00Z,42.00,58.00
2026-05-12T15:16:00Z,42.00,59.00
2026-05-12T15:17:00Z,42.00,59.00
2026-05-12T15:18:00Z,42.00,59.00
2026-05-12T15:20:00Z,42.00,59.00
2026-05-12T15:21:00Z,42.00,59.00
2026-05-12T15:23:00Z,42.00,59.00
2026-05-12T15:25:00Z,42.00,59.00
2026-05-12T15:26:00Z,42.00,59.00
2026-05-12T15:27:00Z,42.00,59.00
2026-05-12T15:28:00Z,42.00,59.00
2026-05-12T15:30:00Z,42.00,59.00
2026-05-12T15:31:00Z,42.00,59.00
2026-05-12T15:32:00Z,42.00,59.00
2026-05-12T15:33:00Z,42.00,59.00
2026-05-12T15:34:00Z,42.00,59.00
2026-05-12T15:35:00Z,42.00,59.00
2026-05-12T15:36:00Z,42.00,59.00
2026-05-12T15:37:00Z,42.00,59.00
2026-05-12T15:38:00Z,42.00,59.00
2026-05-12T15:39:00Z,42.00,59.00
2026-05-12T15:41:00Z,42.00,59.00
2026-05-12T15:42:00Z,42.00,59.00
2026-05-12T15:43:00Z,42.00,59.00
2026-05-12T15:44:00Z,42.00,59.00
2026-05-12T15:46:00Z,42.00,59.00
2026-05-12T15:47:00Z,42.00,59.00
2026-05-12T15:48:00Z,42.00,59.00
2026-05-12T15:49:00Z,42.00,59.00
2026-05-12T15:51:00Z,42.00,59.00
2026-05-12T15:52:00Z,42.00,59.00
2026-05-12T15:53:00Z,42.00,59.00
2026-05-12T15:54:00Z,42.00,59.00
2026-05-12T15:55:00Z,42.00,59.00
2026-05-12T15:56:00Z,42.00,59.00
2026-05-12T15:57:00Z,42.00,59.00
2026-05-12T15:58:00Z,42.00,59.00
2026-05-12T15:59:00Z,42.00,59.00
2026-05-12T16:00:00Z,42.00,59.00
2026-05-12T16:03:00Z,42.00,59.00
2026-05-12T16:04:00Z,42.00,59.00
2026-05-12T16:05:00Z,42.00,59.00
2026-05-12T16:06:00Z,42.00,59.00
2026-05-12T16:07:00Z,42.00,59.00
2026-05-12T16:08:00Z,42.00,59.00
2026-05-12T16:09:00Z,42.00,59.00
2026-05-12T16:10:00Z,42.00,59.00
2026-05-12T16:11:00Z,41.00,58.83
2026-05-12T16:12:00Z,42.00,59.00
2026-05-12T16:13:00Z,42.00,59.00
2026-05-12T16:14:00Z,42.00,59.00
2026-05-12T16:15:00Z,42.00,59.00
2026-05-12T16:16:00Z,42.00,59.00
2026-05-12T16:17:00Z,42.00,59.00
2026-05-12T16:18:00Z,42.00,59.00
2026-05-12T16:20:00Z,42.00,59.00
2026-05-12T16:21:00Z,42.00,59.00
2026-05-12T16:22:00Z,42.00,59.00
2026-05-12T16:23:00Z,42.00,59.00
2026-05-12T16:24:00Z,42.00,59.00
2026-05-12T16:25:00Z,42.00,59.00
2026-05-12T16:26:00Z,42.00,59.00
2026-05-12T16:27:00Z,42.00,59.00
2026-05-12T16:28:00Z,42.00,59.00
2026-05-12T16:30:00Z,42.00,58.35
2026-05-12T16:32:00Z,42.00,58.35
2026-05-12T16:33:00Z,42.00,59.00
2026-05-12T16:34:00Z,42.00,59.00
2026-05-12T16:35:00Z,42.00,59.00
2026-05-12T16:36:00Z,42.00,59.00
2026-05-12T16:37:00Z,42.00,59.00
2026-05-12T16:38:00Z,42.00,58.00
2026-05-12T16:39:00Z,42.00,59.00
2026-05-12T16:40:00Z,42.00,59.00
2026-05-12T16:41:00Z,41.64,59.00
2026-05-12T16:43:00Z,42.00,59.00
2026-05-12T16:44:00Z,42.00,59.00
2026-05-12T16:45:00Z,42.00,59.00
2026-05-12T16:46:00Z,42.00,59.00
2026-05-12T16:47:00Z,42.00,59.00
2026-05-12T16:48:00Z,42.00,58.00
2026-05-12T16:49:00Z,42.00,59.00
2026-05-12T16:50:00Z,42.00,59.00
2026-05-12T16:51:00Z,41.02,59.00
2026-05-12T16:52:00Z,42.00,59.00
2026-05-12T16:53:00Z,42.00,59.00
2026-05-12T16:54:00Z,42.00,59.00
2026-05-12T16:55:00Z,41.00,59.00
2026-05-12T16:56:00Z,41.00,59.00
2026-05-12T16:57:00Z,42.00,59.00
2026-05-12T16:58:00Z,42.00,59.00
2026-05-12T16:59:00Z,42.00,59.00
2026-05-12T17:00:00Z,42.00,59.00
2026-05-12T17:01:00Z,42.00,59.00
2026-05-12T17:02:00Z,42.00,59.00
2026-05-12T17:03:00Z,42.00,58.22
2026-05-12T17:04:00Z,42.00,59.00
2026-05-12T17:05:00Z,42.00,59.00
2026-05-12T17:06:00Z,42.00,59.00
2026-05-12T17:07:00Z,42.00,59.00
2026-05-12T17:08:00Z,42.00,59.00
2026-05-12T17:09:00Z,42.00,59.00
2026-05-12T17:10:00Z,42.00,59.00
2026-05-12T17:11:00Z,42.00,59.00
2026-05-12T17:12:00Z,42.00,59.00
2026-05-12T17:13:00Z,42.00,59.00
2026-05-12T17:14:00Z,42.00,59.00
2026-05-12T17:16:00Z,42.00,59.00
2026-05-12T17:18:00Z,42.00,59.00
2026-05-12T17:19:00Z,42.00,59.00
2026-05-12T17:20:00Z,42.00,59.00
2026-05-12T17:21:00Z,42.00,59.00
2026-05-12T17:22:00Z,42.00,59.00
2026-05-12T17:23:00Z,42.00,59.00
2026-05-12T17:24:00Z,42.00,59.00
2026-05-12T17:25:00Z,42.00,59.00
2026-05-12T17:26:00Z,42.00,59.00
2026-05-12T17:27:00Z,42.00,59.00
2026-05-12T17:28:00Z,42.00,59.00
2026-05-12T17:29:00Z,42.00,58.78
2026-05-12T17:30:00Z,42.00,59.00
2026-05-12T17:31:00Z,42.00,59.00
2026-05-12T17:32:00Z,42.00,58.28
2026-05-12T17:34:00Z,42.00,58.28
2026-05-12T17:35:00Z,42.00,59.00
2026-05-12T17:36:00Z,42.00,58.97
2026-05-12T17:37:00Z,41.97,59.00
2026-05-12T17:38:00Z,42.00,59.00
2026-05-12T17:39:00Z,42.00,59.00
2026-05-12T17:40:00Z,42.00,59.00
2026-05-12T17:41:00Z,42.00,59.00
2026-05-12T17:42:00Z,41.72,58.93
2026-05-12T17:43:00Z,42.00,59.00
2026-05-12T17:45:00Z,42.00,59.00
2026-05-12T17:46:00Z,42.00,59.00
2026-05-12T17:47:00Z,42.00,59.00
2026-05-12T17:48:00Z,42.00,59.00
2026-05-12T17:49:00Z,42.00,59.00
2026-05-12T17:50:00Z,42.00,59.00
2026-05-12T17:51:00Z,42.00,59.00
2026-05-12T17:52:00Z,42.00,59.00
2026-05-12T17:53:00Z,41.00,59.00
2026-05-12T17:54:00Z,42.00,59.00
2026-05-12T17:55:00Z,42.00,59.00
2026-05-12T17:56:00Z,42.00,59.00
2026-05-12T17:57:00Z,42.00,59.00
2026-05-12T17:58:00Z,42.00,59.00
2026-05-12T18:00:00Z,42.00,59.00
2026-05-12T18:01:00Z,42.00,59.00
2026-05-12T18:02:00Z,41.35,59.00
2026-05-12T18:03:00Z,42.00,59.00
2026-05-12T18:04:00Z,42.00,58.83
2026-05-12T18:05:00Z,42.00,59.00
2026-05-12T18:06:00Z,42.00,59.00
2026-05-12T18:07:00Z,42.00,59.00
2026-05-12T18:08:00Z,42.00,59.00
2026-05-12T18:09:00Z,42.00,59.00
2026-05-12T18:10:00Z,41.90,59.00
2026-05-12T18:11:00Z,42.00,59.00
2026-05-12T18:12:00Z,41.94,58.05
2026-05-12T18:13:00Z,42.00,59.00
2026-05-12T18:14:00Z,42.00,59.00
2026-05-12T18:15:00Z,42.00,59.00
2026-05-12T18:16:00Z,42.00,59.00
2026-05-12T18:17:00Z,42.00,59.00
2026-05-12T18:18:00Z,42.00,59.00
2026-05-12T18:19:00Z,42.00,58.96
2026-05-12T18:20:00Z,42.00,58.00
2026-05-12T18:21:00Z,41.99,58.00
2026-05-12T18:22:00Z,42.00,58.00
2026-05-12T18:23:00Z,42.00,58.00
2026-05-12T18:24:00Z,41.85,58.02
2026-05-12T18:25:00Z,42.00,59.00
2026-05-12T18:26:00Z,42.00,59.00
2026-05-12T18:27:00Z,42.00,59.00
2026-05-12T18:28:00Z,41.95,59.00
2026-05-12T18:29:00Z,41.99,59.00
2026-05-12T18:30:00Z,42.00,59.00
2026-05-12T18:31:00Z,41.95,59.00
2026-05-12T18:32:00Z,42.00,59.00
2026-05-12T18:33:00Z,41.87,59.00
2026-05-12T18:34:00Z,42.00,59.00
2026-05-12T18:35:00Z,41.82,59.00
2026-05-12T18:36:00Z,42.95,59.00
2026-05-12T18:37:00Z,43.00,59.00
2026-05-12T18:38:00Z,43.00,59.00
2026-05-12T18:39:00Z,43.00,58.89
2026-05-12T18:40:00Z,42.96,59.00
2026-05-12T18:41:00Z,43.00,59.00
2026-05-12T18:42:00Z,42.42,59.00
2026-05-12T18:43:00Z,43.00,59.00
2026-05-12T18:44:00Z,43.00,59.00
2026-05-12T18:45:00Z,43.00,59.00
2026-05-12T18:46:00Z,43.00,59.00
2026-05-12T18:47:00Z,43.00,58.99
2026-05-12T18:48:00Z,43.00,59.00
2026-05-12T18:49:00Z,43.00,59.00
2026-05-12T18:50:00Z,43.00,59.00
2026-05-12T18:51:00Z,43.00,59.00
2026-05-12T18:52:00Z,43.00,59.00
2026-05-12T18:53:00Z,43.00,59.00
2026-05-12T18:54:00Z,42.83,58.87
2026-05-12T18:55:00Z,42.97,58.98
2026-05-12T18:56:00Z,43.00,58.56
2026-05-12T18:57:00Z,43.00,58.95
2026-05-12T18:58:00Z,43.00,58.80
2026-05-12T18:59:00Z,42.95,58.99
2026-05-12T19:00:00Z,43.00,59.00
2026-05-12T19:01:00Z,43.00,59.00
2026-05-12T19:02:00Z,43.34,58.96
2026-05-12T19:03:00Z,44.00,59.00
2026-05-12T19:04:00Z,44.00,58.87
2026-05-12T19:05:00Z,44.00,58.87
2026-05-12T19:06:00Z,44.00,58.22
2026-05-12T19:07:00Z,44.00,59.00
2026-05-12T19:08:00Z,44.00,58.98
2026-05-12T19:09:00Z,44.00,58.25
2026-05-12T19:10:00Z,44.00,57.46
2026-05-12T19:11:00Z,43.59,58.00
2026-05-12T19:12:00Z,43.96,58.00
2026-05-12T19:13:00Z,44.00,57.11
2026-05-12T19:14:00Z,44.00,58.00
2026-05-12T19:15:00Z,43.95,58.00
2026-05-12T19:16:00Z,43.95,57.75
2026-05-12T19:17:00Z,43.90,58.00
2026-05-12T19:18:00Z,43.95,57.77
2026-05-12T19:19:00Z,44.00,57.88
2026-05-12T19:20:00Z,43.98,57.01
2026-05-12T19:21:00Z,44.00,58.00
2026-05-12T19:22:00Z,43.00,58.00
2026-05-12T19:23:00Z,44.00,58.00
2026-05-12T19:24:00Z,44.00,58.00
2026-05-12T19:25:00Z,44.00,58.00
2026-05-12T19:26:00Z,44.00,57.00
2026-05-12T19:27:00Z,43.96,57.00
2026-05-12T19:28:00Z,43.93,57.00
2026-05-12T19:29:00Z,43.98,57.00
2026-05-12T19:30:00Z,44.00,57.00
2026-05-12T19:31:00Z,43.51,57.00
2026-05-12T19:32:00Z,44.00,57.00
2026-05-12T19:33:00Z,44.34,57.00
2026-05-12T19:34:00Z,44.87,57.00
2026-05-12T19:35:00Z,44.37,57.09
2026-05-12T19:36:00Z,44.54,57.00
2026-05-12T19:37:00Z,44.07,57.00
2026-05-12T19:38:00Z,44.11,56.98
2026-05-12T19:39:00Z,44.22,57.00
2026-05-12T19:40:00Z,44.98,56.82
2026-05-12T19:41:00Z,45.00,57.00
2026-05-12T19:42:00Z,45.00,56.92
2026-05-12T19:43:00Z,45.00,57.00
2026-05-12T19:44:00Z,45.00,57.00
2026-05-12T19:45:00Z,44.97,57.00
2026-05-12T19:46:00Z,43.76,57.00
2026-05-12T19:47:00Z,44.92,57.00
2026-05-12T19:48:00Z,44.79,56.94
2026-05-12T19:49:00Z,44.90,57.00
2026-05-12T19:50:00Z,44.00,57.00
2026-05-12T19:51:00Z,44.23,57.00
2026-05-12T19:52:00Z,44.97,57.00
2026-05-12T19:53:00Z,44.99,56.99
2026-05-12T19:54:00Z,44.91,57.00
2026-05-12T19:55:00Z,44.62,57.00
2026-05-12T19:56:00Z,44.80,57.85
2026-05-12T19:57:00Z,45.00,57.94
2026-05-12T19:58:00Z,44.86,57.86
2026-05-12T19:59:00Z,44.49,58.01
2026-05-12T20:00:00Z,48.07,55.77
2026-05-12T20:01:00Z,54.44,49.09
2026-05-12T20:02:00Z,55.13,46.27
2026-05-12T20:03:00Z,59.83,41.34
2026-05-12T20:04:00Z,59.88,41.89
2026-05-12T20:05:00Z,59.00,42.73
2026-05-12T20:06:00Z,56.25,44.02
2026-05-12T20:07:00Z,52.71,51.13
2026-05-12T20:08:00Z,45.34,56.44
2026-05-12T20:09:00Z,41.49,58.78
2026-05-12T20:10:00Z,42.18,58.73
2026-05-12T20:11:00Z,41.91,59.97
2026-05-12T20:12:00Z,40.28,61.85
2026-05-12T20:13:00Z,38.75,63.15
2026-05-12T20:14:00Z,35.94,65.29
2026-05-12T20:15:00Z,39.72,61.75
2026-05-12T20:16:00Z,43.34,58.71
2026-05-12T20:17:00Z,42.82,58.26
2026-05-12T20:18:00Z,47.42,57.35
2026-05-12T20:19:00Z,45.21,57.29
2026-05-12T20:20:00Z,43.31,58.28
2026-05-12T20:21:00Z,40.94,59.99
2026-05-12T20:22:00Z,40.99,60.05
2026-05-12T20:23:00Z,37.78,63.59
2026-05-12T20:24:00Z,29.38,71.45
2026-05-12T20:25:00Z,26.30,74.35
2026-05-12T20:26:00Z,31.57,68.66
2026-05-12T20:27:00Z,25.77,75.69
2026-05-12T20:28:00Z,23.77,77.18
2026-05-12T20:29:00Z,21.33,78.90
2026-05-12T20:30:00Z,21.00,79.09
2026-05-12T20:31:00Z,21.06,79.61
2026-05-12T20:32:00Z,20.73,79.85
2026-05-12T20:33:00Z,20.99,79.26
2026-05-12T20:34:00Z,20.84,79.92
2026-05-12T20:35:00Z,19.51,81.62
2026-05-12T20:36:00Z,19.71,80.07
2026-05-12T20:37:00Z,20.48,80.57
2026-05-12T20:38:00Z,19.53,81.04
2026-05-12T20:39:00Z,17.88,82.56
2026-05-12T20:40:00Z,18.00,82.32
2026-05-12T20:41:00Z,17.98,82.55
2026-05-12T20:42:00Z,18.12,81.98
2026-05-12T20:43:00Z,20.24,80.03
2026-05-12T20:44:00Z,18.84,82.15
2026-05-12T20:45:00Z,14.40,86.73
2026-05-12T20:46:00Z,7.76,92.32
2026-05-12T20:47:00Z,9.09,91.78
2026-05-12T20:48:00Z,6.86,93.55
2026-05-12T20:49:00Z,5.35,94.85
2026-05-12T20:50:00Z,6.01,94.65
2026-05-12T20:51:00Z,4.33,95.29
2026-05-12T20:52:00Z,5.87,95.64
2026-05-12T20:53:00Z,5.00,95.41
2026-05-12T20:54:00Z,4.64,95.57
2026-05-12T20:55:00Z,6.05,94.60
2026-05-12T20:56:00Z,6.82,93.88
2026-05-12T20:57:00Z,7.47,91.72
2026-05-12T20:58:00Z,7.27,92.88
2026-05-12T20:59:00Z,5.52,94.90
2026-05-12T21:00:00Z,5.25,95.40
2026-05-12T21:01:00Z,3.98,95.83
2026-05-12T21:02:00Z,4.36,96.03
2026-05-12T21:03:00Z,2.36,98.00
2026-05-12T21:04:00Z,1.17,98.86
2026-05-12T21:05:00Z,1.00,99.00
2026-05-12T21:06:00Z,1.84,99.00
2026-05-12T21:07:00Z,1.93,97.86
2026-05-12T21:08:00Z,2.73,98.03
2026-05-12T21:09:00Z,1.04,98.97
2026-05-12T21:10:00Z,1.95,98.14
2026-05-12T21:11:00Z,2.23,98.63
2026-05-12T21:12:00Z,1.00,99.00
2026-05-12T21:13:00Z,1.00,99.00
2026-05-12T21:14:00Z,1.00,99.00
2026-05-12T21:15:00Z,1.00,99.00
2026-05-12T21:16:00Z,1.00,99.00
2026-05-12T21:17:00Z,1.00,99.00
2026-05-12T21:18:00Z,1.00,99.00
2026-05-12T21:19:00Z,1.00,99.00
2026-05-12T21:20:00Z,1.00,99.00
2026-05-12T21:21:00Z,1.00,99.00
2026-05-12T21:22:00Z,1.00,99.00
2026-05-12T21:23:00Z,1.00,99.00
2026-05-12T21:24:00Z,1.00,99.00
2026-05-12T21:25:00Z,1.00,99.00
2026-05-12T21:26:00Z,1.00,99.00
