# event_ticker=KXATPMATCH-25OCT03BONDIA
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Gabriel Diallo
# fav_player=Benjamin Bonzi
# dog_player=Gabriel Diallo
# kalshi_date=2025-10-03
timestamp,Benjamin Bonzi,Gabriel Diallo
2025-10-02T18:43:00Z,45.00,61.00
2025-10-02T18:50:00Z,45.00,64.00
2025-10-02T18:52:00Z,45.00,64.00
2025-10-02T18:58:00Z,45.00,64.00
2025-10-02T19:11:00Z,39.00,64.00
2025-10-02T19:16:00Z,39.00,63.00
2025-10-02T19:20:00Z,39.00,63.00
2025-10-02T19:21:00Z,38.00,63.00
2025-10-02T19:24:00Z,38.00,63.00
2025-10-02T19:27:00Z,38.00,63.00
2025-10-02T19:39:00Z,38.00,63.00
2025-10-02T19:40:00Z,38.00,63.00
2025-10-02T19:42:00Z,38.00,63.00
2025-10-02T19:44:00Z,38.00,63.00
2025-10-02T19:57:00Z,38.00,63.00
2025-10-02T20:01:00Z,38.00,63.00
2025-10-02T20:07:00Z,38.00,63.00
2025-10-02T20:15:00Z,38.00,63.00
2025-10-02T20:34:00Z,38.00,63.00
2025-10-02T20:42:00Z,38.00,64.00
2025-10-02T20:50:00Z,38.00,64.00
2025-10-02T21:00:00Z,38.00,64.00
2025-10-02T21:35:00Z,38.00,63.30
2025-10-02T21:37:00Z,38.00,64.00
2025-10-02T21:39:00Z,38.00,64.00
2025-10-02T22:00:00Z,38.00,64.00
2025-10-02T22:04:00Z,38.00,64.00
2025-10-02T22:10:00Z,38.00,64.00
2025-10-02T22:43:00Z,37.00,64.00
2025-10-02T22:44:00Z,37.00,64.00
2025-10-02T22:51:00Z,36.91,64.00
2025-10-02T22:54:00Z,36.00,64.00
2025-10-02T22:58:00Z,36.00,64.00
2025-10-02T23:01:00Z,36.00,64.00
2025-10-02T23:24:00Z,36.00,64.00
2025-10-02T23:38:00Z,36.00,66.00
2025-10-02T23:50:00Z,36.00,66.00
2025-10-02T23:52:00Z,36.00,66.00
2025-10-03T00:14:00Z,36.00,66.00
2025-10-03T00:15:00Z,36.00,66.00
2025-10-03T00:25:00Z,36.00,66.00
2025-10-03T00:27:00Z,36.00,66.00
2025-10-03T00:36:00Z,36.00,66.00
2025-10-03T00:58:00Z,36.00,66.00
2025-10-03T00:59:00Z,36.00,66.00
2025-10-03T01:00:00Z,36.00,65.00
2025-10-03T01:03:00Z,36.00,65.00
2025-10-03T01:14:00Z,36.00,65.00
2025-10-03T01:19:00Z,36.00,65.00
2025-10-03T01:21:00Z,36.00,65.00
2025-10-03T01:28:00Z,36.00,65.00
2025-10-03T01:31:00Z,36.03,65.00
2025-10-03T01:32:00Z,36.83,65.00
2025-10-03T01:40:00Z,37.00,65.00
2025-10-03T01:42:00Z,37.00,65.00
2025-10-03T01:51:00Z,37.00,65.00
2025-10-03T01:55:00Z,36.00,65.00
2025-10-03T01:59:00Z,36.00,65.00
2025-10-03T02:01:00Z,36.00,65.00
2025-10-03T02:05:00Z,36.00,65.00
2025-10-03T02:14:00Z,36.00,65.00
2025-10-03T02:16:00Z,36.00,65.00
2025-10-03T02:20:00Z,36.00,65.00
2025-10-03T02:25:00Z,36.00,65.00
2025-10-03T02:27:00Z,36.00,65.00
2025-10-03T02:28:00Z,36.00,65.00
2025-10-03T02:31:00Z,35.43,65.00
2025-10-03T02:34:00Z,36.00,65.00
2025-10-03T02:42:00Z,35.81,65.00
2025-10-03T02:45:00Z,36.00,65.00
2025-10-03T02:46:00Z,36.00,65.00
2025-10-03T02:53:00Z,36.00,65.00
2025-10-03T03:02:00Z,36.00,65.00
2025-10-03T03:05:00Z,36.00,65.00
2025-10-03T03:07:00Z,36.00,65.00
2025-10-03T03:12:00Z,36.00,66.40
2025-10-03T03:16:00Z,36.00,66.40
2025-10-03T03:18:00Z,36.00,65.00
2025-10-03T03:20:00Z,36.00,65.00
2025-10-03T03:22:00Z,36.00,65.00
2025-10-03T03:25:00Z,36.00,65.00
2025-10-03T03:26:00Z,36.00,65.00
2025-10-03T03:27:00Z,36.00,65.00
2025-10-03T03:29:00Z,36.00,65.00
2025-10-03T03:30:00Z,36.00,65.00
2025-10-03T03:35:00Z,36.00,65.00
2025-10-03T03:38:00Z,36.00,65.00
2025-10-03T03:39:00Z,36.00,65.00
2025-10-03T03:40:00Z,36.00,65.00
2025-10-03T03:41:00Z,36.01,65.00
2025-10-03T03:42:00Z,36.01,65.00
2025-10-03T03:43:00Z,36.79,65.00
2025-10-03T03:44:00Z,36.88,65.00
2025-10-03T03:45:00Z,36.00,65.00
2025-10-03T03:46:00Z,36.00,65.00
2025-10-03T03:47:00Z,36.79,65.00
2025-10-03T03:48:00Z,37.10,64.00
2025-10-03T03:49:00Z,38.00,64.00
2025-10-03T03:50:00Z,37.00,64.00
2025-10-03T03:51:00Z,37.00,63.76
2025-10-03T03:52:00Z,37.00,64.00
2025-10-03T03:53:00Z,37.00,64.00
2025-10-03T03:55:00Z,37.00,64.00
2025-10-03T03:56:00Z,37.00,64.00
2025-10-03T03:57:00Z,37.00,64.00
2025-10-03T03:58:00Z,37.00,64.00
2025-10-03T03:59:00Z,37.00,64.00
2025-10-03T04:00:00Z,37.00,64.00
2025-10-03T04:01:00Z,37.89,63.00
2025-10-03T04:03:00Z,38.00,63.00
2025-10-03T04:04:00Z,38.53,63.00
2025-10-03T04:05:00Z,37.17,62.32
2025-10-03T04:06:00Z,38.23,62.91
2025-10-03T04:07:00Z,38.72,63.24
2025-10-03T04:08:00Z,38.00,63.00
2025-10-03T04:09:00Z,38.00,63.00
2025-10-03T04:10:00Z,38.00,63.00
2025-10-03T04:11:00Z,38.00,63.42
2025-10-03T04:12:00Z,36.48,63.96
2025-10-03T04:13:00Z,37.13,63.96
2025-10-03T04:14:00Z,37.97,64.00
2025-10-03T04:15:00Z,37.00,64.00
2025-10-03T04:16:00Z,37.00,63.50
2025-10-03T04:17:00Z,37.80,63.50
2025-10-03T04:18:00Z,36.55,64.00
2025-10-03T04:19:00Z,37.00,64.00
2025-10-03T04:20:00Z,37.00,64.00
2025-10-03T04:21:00Z,37.88,63.70
2025-10-03T04:22:00Z,38.00,63.00
2025-10-03T04:23:00Z,38.00,63.00
2025-10-03T04:24:00Z,38.00,63.00
2025-10-03T04:25:00Z,38.00,63.00
2025-10-03T04:26:00Z,38.00,63.00
2025-10-03T04:27:00Z,38.00,63.00
2025-10-03T04:28:00Z,38.68,63.00
2025-10-03T04:29:00Z,38.99,63.00
2025-10-03T04:30:00Z,39.00,63.00
2025-10-03T04:31:00Z,39.00,63.64
2025-10-03T04:32:00Z,39.94,63.00
2025-10-03T04:33:00Z,40.00,63.00
2025-10-03T04:34:00Z,40.57,63.00
2025-10-03T04:35:00Z,40.00,63.00
2025-10-03T04:36:00Z,40.47,63.00
2025-10-03T04:37:00Z,40.25,62.03
2025-10-03T04:38:00Z,40.65,61.94
2025-10-03T04:39:00Z,39.59,61.94
2025-10-03T04:40:00Z,34.63,69.13
2025-10-03T04:41:00Z,29.29,70.26
2025-10-03T04:42:00Z,24.89,78.00
2025-10-03T04:43:00Z,22.99,78.98
2025-10-03T04:44:00Z,22.48,77.84
2025-10-03T04:45:00Z,20.97,79.22
2025-10-03T04:46:00Z,21.12,78.95
2025-10-03T04:47:00Z,22.89,78.46
2025-10-03T04:48:00Z,25.86,78.00
2025-10-03T04:49:00Z,25.89,74.00
2025-10-03T04:50:00Z,30.65,73.02
2025-10-03T04:51:00Z,24.00,75.23
2025-10-03T04:52:00Z,21.82,80.00
2025-10-03T04:53:00Z,19.12,80.79
2025-10-03T04:54:00Z,21.27,80.50
2025-10-03T04:55:00Z,18.34,81.03
2025-10-03T04:56:00Z,22.14,80.34
2025-10-03T04:57:00Z,22.00,81.00
2025-10-03T04:58:00Z,22.26,80.00
2025-10-03T04:59:00Z,23.37,77.13
2025-10-03T05:00:00Z,24.89,74.99
2025-10-03T05:01:00Z,24.07,76.06
2025-10-03T05:02:00Z,22.01,79.99
2025-10-03T05:03:00Z,24.00,78.67
2025-10-03T05:04:00Z,21.73,80.00
2025-10-03T05:05:00Z,20.38,81.00
2025-10-03T05:06:00Z,20.52,80.00
2025-10-03T05:07:00Z,21.19,80.67
2025-10-03T05:08:00Z,20.48,82.00
2025-10-03T05:09:00Z,20.00,83.91
2025-10-03T05:10:00Z,17.40,84.00
2025-10-03T05:11:00Z,16.83,86.18
2025-10-03T05:12:00Z,16.05,85.00
2025-10-03T05:13:00Z,18.80,81.34
2025-10-03T05:14:00Z,18.94,83.00
2025-10-03T05:15:00Z,18.85,83.00
2025-10-03T05:16:00Z,17.08,85.00
2025-10-03T05:17:00Z,15.74,85.74
2025-10-03T05:18:00Z,14.63,87.00
2025-10-03T05:19:00Z,15.54,87.00
2025-10-03T05:20:00Z,15.31,86.00
2025-10-03T05:21:00Z,15.61,87.00
2025-10-03T05:22:00Z,15.17,87.73
2025-10-03T05:23:00Z,17.44,84.00
2025-10-03T05:24:00Z,19.31,82.08
2025-10-03T05:25:00Z,18.66,81.06
2025-10-03T05:26:00Z,18.81,85.00
2025-10-03T05:27:00Z,17.26,86.66
2025-10-03T05:28:00Z,17.64,85.00
2025-10-03T05:29:00Z,16.41,84.62
2025-10-03T05:30:00Z,16.42,87.00
2025-10-03T05:31:00Z,16.64,86.76
2025-10-03T05:32:00Z,17.32,83.00
2025-10-03T05:33:00Z,18.00,83.00
2025-10-03T05:34:00Z,17.98,85.00
2025-10-03T05:36:00Z,15.79,85.00
2025-10-03T05:37:00Z,19.94,82.00
2025-10-03T05:39:00Z,19.84,78.60
2025-10-03T05:40:00Z,22.88,79.00
2025-10-03T05:41:00Z,20.15,80.00
2025-10-03T05:42:00Z,18.00,84.98
2025-10-03T05:43:00Z,14.31,85.00
2025-10-03T05:44:00Z,10.61,85.59
2025-10-03T05:45:00Z,9.33,93.74
2025-10-03T05:46:00Z,5.17,94.77
2025-10-03T05:47:00Z,3.24,97.96
2025-10-03T05:48:00Z,2.99,97.92
2025-10-03T05:49:00Z,3.00,97.05
2025-10-03T05:50:00Z,3.00,97.43
2025-10-03T05:51:00Z,3.06,97.00
2025-10-03T05:52:00Z,3.00,97.00
2025-10-03T05:53:00Z,3.19,97.00
2025-10-03T05:54:00Z,3.49,97.00
2025-10-03T05:55:00Z,2.99,98.00
2025-10-03T05:56:00Z,2.99,97.96
2025-10-03T05:57:00Z,2.22,97.91
2025-10-03T05:58:00Z,3.00,98.00
2025-10-03T05:59:00Z,2.00,99.00
2025-10-03T06:00:00Z,1.27,99.00
2025-10-03T06:01:00Z,1.54,97.40
2025-10-03T06:02:00Z,2.14,97.40
2025-10-03T06:03:00Z,3.16,96.00
2025-10-03T06:04:00Z,2.94,98.88
2025-10-03T06:05:00Z,4.62,98.69
2025-10-03T06:06:00Z,4.77,97.00
2025-10-03T06:07:00Z,3.12,98.69
2025-10-03T06:08:00Z,1.00,99.00
2025-10-03T06:10:00Z,1.00,99.00
2025-10-03T06:13:00Z,1.00,99.00
2025-10-03T06:14:00Z,1.00,99.00
