# event_ticker=KXATPCHALLENGERMATCH-26JUN01LEGAND
# final_score=7-5 7-5
# score_resolution=5-7 5-7
# match_winner=Timo Legout
# fav_player=Andres Andrade
# dog_player=Timo Legout
# kalshi_date=2026-06-01
timestamp,Timo Legout,Andres Andrade
2026-06-03T05:50:00Z,46.00,52.40
2026-06-03T05:51:00Z,43.99,55.00
2026-06-03T05:52:00Z,44.98,55.21
2026-06-03T05:53:00Z,45.00,54.00
2026-06-03T05:54:00Z,44.90,54.00
2026-06-03T05:55:00Z,44.90,55.00
2026-06-03T05:56:00Z,45.01,55.00
2026-06-03T05:57:00Z,45.99,55.00
2026-06-03T05:58:00Z,46.00,55.00
2026-06-03T05:59:00Z,46.00,55.98
2026-06-03T06:00:00Z,45.66,56.32
2026-06-03T06:01:00Z,46.34,55.45
2026-06-03T06:02:00Z,44.42,55.92
2026-06-03T06:03:00Z,44.00,55.00
2026-06-03T06:04:00Z,44.00,56.00
2026-06-03T06:05:00Z,45.73,54.23
2026-06-03T06:06:00Z,46.00,56.00
2026-06-03T06:07:00Z,44.00,56.00
2026-06-03T06:08:00Z,46.00,56.00
2026-06-03T06:09:00Z,46.00,55.00
2026-06-03T06:10:00Z,46.00,54.23
2026-06-03T06:11:00Z,45.69,55.55
2026-06-03T06:12:00Z,45.09,56.00
2026-06-03T06:13:00Z,44.29,56.91
2026-06-03T06:14:00Z,44.88,54.40
2026-06-03T06:15:00Z,45.77,56.59
2026-06-03T06:16:00Z,45.09,55.78
2026-06-03T06:17:00Z,46.00,53.12
2026-06-03T06:18:00Z,45.53,52.73
2026-06-03T06:19:00Z,46.00,56.00
2026-06-03T06:20:00Z,46.16,55.74
2026-06-03T06:21:00Z,46.36,55.74
2026-06-03T06:22:00Z,46.54,55.74
2026-06-03T06:23:00Z,45.74,55.95
2026-06-03T06:24:00Z,45.95,56.00
2026-06-03T06:25:00Z,46.00,56.64
2026-06-03T06:26:00Z,46.00,53.14
2026-06-03T06:27:00Z,45.71,55.93
2026-06-03T06:28:00Z,45.61,54.10
2026-06-03T06:29:00Z,46.47,55.77
2026-06-03T06:30:00Z,45.22,56.00
2026-06-03T06:31:00Z,46.00,55.85
2026-06-03T06:32:00Z,45.78,54.66
2026-06-03T06:33:00Z,46.00,56.00
2026-06-03T06:34:00Z,46.00,56.00
2026-06-03T06:35:00Z,46.00,54.00
2026-06-03T06:36:00Z,45.28,54.00
2026-06-03T06:37:00Z,46.00,55.62
2026-06-03T06:38:00Z,44.08,54.05
2026-06-03T06:39:00Z,45.28,54.09
2026-06-03T06:40:00Z,45.44,54.00
2026-06-03T06:41:00Z,46.00,55.00
2026-06-03T06:42:00Z,45.78,55.00
2026-06-03T06:43:00Z,45.78,56.00
2026-06-03T06:44:00Z,45.78,56.00
2026-06-03T06:45:00Z,45.58,55.33
2026-06-03T06:46:00Z,46.00,55.33
2026-06-03T06:47:00Z,46.00,55.33
2026-06-03T06:48:00Z,44.31,56.00
2026-06-03T06:49:00Z,46.00,56.00
2026-06-03T06:50:00Z,46.00,56.00
2026-06-03T06:51:00Z,44.77,56.00
2026-06-03T06:52:00Z,44.77,56.00
2026-06-03T06:53:00Z,46.00,56.00
2026-06-03T06:54:00Z,44.63,56.00
2026-06-03T06:55:00Z,44.63,55.91
2026-06-03T06:56:00Z,45.10,53.00
2026-06-03T06:57:00Z,45.66,55.00
2026-06-03T06:59:00Z,45.66,54.12
2026-06-03T07:00:00Z,46.00,55.11
2026-06-03T07:01:00Z,45.50,55.59
2026-06-03T07:02:00Z,45.50,54.40
2026-06-03T07:04:00Z,46.00,56.00
2026-06-03T07:05:00Z,46.00,56.00
2026-06-03T07:06:00Z,46.00,56.00
2026-06-03T07:07:00Z,46.00,53.86
2026-06-03T07:08:00Z,46.00,55.58
2026-06-03T07:09:00Z,45.00,55.58
2026-06-03T07:10:00Z,45.00,55.02
2026-06-03T07:11:00Z,46.00,55.02
2026-06-03T07:12:00Z,45.00,55.02
2026-06-03T07:13:00Z,45.00,55.02
2026-06-03T07:14:00Z,45.00,56.00
2026-06-03T07:15:00Z,46.00,55.00
2026-06-03T07:16:00Z,46.00,55.99
2026-06-03T07:17:00Z,46.74,57.00
2026-06-03T07:18:00Z,46.74,55.60
2026-06-03T07:19:00Z,45.85,56.19
2026-06-03T07:20:00Z,45.85,54.60
2026-06-03T07:21:00Z,45.00,56.07
2026-06-03T07:22:00Z,45.88,56.02
2026-06-03T07:23:00Z,45.00,56.00
2026-06-03T07:24:00Z,44.00,56.02
2026-06-03T07:25:00Z,45.00,56.00
2026-06-03T07:26:00Z,45.00,57.00
2026-06-03T07:27:00Z,45.00,55.63
2026-06-03T07:28:00Z,44.53,56.00
2026-06-03T07:29:00Z,45.29,56.00
2026-06-03T07:30:00Z,46.00,56.00
2026-06-03T07:32:00Z,46.00,54.00
2026-06-03T07:33:00Z,46.00,56.65
2026-06-03T07:34:00Z,46.00,54.90
2026-06-03T07:35:00Z,44.78,54.90
2026-06-03T07:36:00Z,45.97,54.90
2026-06-03T07:37:00Z,45.97,54.00
2026-06-03T07:38:00Z,46.00,54.86
2026-06-03T07:39:00Z,46.00,54.00
2026-06-03T07:40:00Z,44.00,55.86
2026-06-03T07:41:00Z,44.01,56.00
2026-06-03T07:42:00Z,44.00,54.53
2026-06-03T07:43:00Z,44.00,54.53
2026-06-03T07:44:00Z,46.00,54.00
2026-06-03T07:46:00Z,46.37,54.00
2026-06-03T07:48:00Z,44.18,56.00
2026-06-03T07:49:00Z,46.00,54.24
2026-06-03T07:52:00Z,44.00,54.00
2026-06-03T07:53:00Z,44.00,56.00
2026-06-03T07:54:00Z,46.00,54.00
2026-06-03T07:56:00Z,46.00,54.00
2026-06-03T07:57:00Z,46.00,56.00
2026-06-03T07:59:00Z,46.00,54.90
2026-06-03T08:01:00Z,46.00,56.00
2026-06-03T08:02:00Z,46.00,56.00
2026-06-03T08:03:00Z,46.00,54.95
2026-06-03T08:04:00Z,46.00,54.95
2026-06-03T08:05:00Z,45.79,54.95
2026-06-03T08:06:00Z,44.00,55.00
2026-06-03T08:07:00Z,44.05,54.04
2026-06-03T08:08:00Z,45.16,56.00
2026-06-03T08:09:00Z,45.79,54.00
2026-06-03T08:10:00Z,45.79,56.00
2026-06-03T08:12:00Z,46.00,54.30
2026-06-03T08:13:00Z,46.00,55.00
2026-06-03T08:14:00Z,45.00,54.00
2026-06-03T08:16:00Z,44.00,54.00
2026-06-03T08:17:00Z,44.09,54.00
2026-06-03T08:19:00Z,44.09,54.21
2026-06-03T08:20:00Z,45.00,54.69
2026-06-03T08:21:00Z,44.08,54.69
2026-06-03T08:22:00Z,45.00,55.48
2026-06-03T08:23:00Z,45.00,56.00
2026-06-03T08:24:00Z,45.00,56.00
2026-06-03T08:26:00Z,46.00,56.00
2026-06-03T08:27:00Z,45.69,56.00
2026-06-03T08:28:00Z,45.69,56.00
2026-06-03T08:29:00Z,46.00,56.00
2026-06-03T08:30:00Z,46.00,56.00
2026-06-03T08:31:00Z,46.00,56.00
2026-06-03T08:32:00Z,46.00,56.00
2026-06-03T08:33:00Z,44.37,56.00
2026-06-03T08:34:00Z,45.49,56.00
2026-06-03T08:36:00Z,46.00,56.00
2026-06-03T08:37:00Z,44.00,56.00
2026-06-03T08:39:00Z,44.00,56.00
2026-06-03T08:40:00Z,44.00,55.86
2026-06-03T08:41:00Z,45.00,55.86
2026-06-03T08:43:00Z,45.00,56.05
2026-06-03T08:45:00Z,45.91,56.00
2026-06-03T08:46:00Z,45.91,56.00
2026-06-03T08:47:00Z,45.91,56.00
2026-06-03T08:48:00Z,44.00,57.00
2026-06-03T08:49:00Z,45.00,57.00
2026-06-03T08:50:00Z,44.00,57.00
2026-06-03T08:51:00Z,44.00,57.00
2026-06-03T08:53:00Z,45.00,57.00
2026-06-03T08:56:00Z,43.05,56.96
2026-06-03T08:57:00Z,43.05,57.00
2026-06-03T08:59:00Z,44.00,57.00
2026-06-03T09:00:00Z,44.00,57.00
2026-06-03T09:01:00Z,46.31,57.00
2026-06-03T09:02:00Z,44.54,56.00
2026-06-03T09:03:00Z,44.54,55.00
2026-06-03T09:04:00Z,44.12,55.00
2026-06-03T09:05:00Z,44.12,56.00
2026-06-03T09:06:00Z,44.00,54.12
2026-06-03T09:07:00Z,44.00,56.00
2026-06-03T09:08:00Z,45.00,56.00
2026-06-03T09:09:00Z,45.00,55.00
2026-06-03T09:10:00Z,43.12,56.00
2026-06-03T09:11:00Z,45.01,56.00
2026-06-03T09:12:00Z,44.00,55.56
2026-06-03T09:13:00Z,44.00,55.56
2026-06-03T09:14:00Z,45.00,55.00
2026-06-03T09:15:00Z,45.00,54.00
2026-06-03T09:18:00Z,46.00,54.00
2026-06-03T09:19:00Z,46.00,54.00
2026-06-03T09:20:00Z,44.00,54.00
2026-06-03T09:22:00Z,44.00,55.23
2026-06-03T09:26:00Z,44.00,54.00
2026-06-03T09:27:00Z,46.00,54.00
2026-06-03T09:30:00Z,46.00,54.00
2026-06-03T09:31:00Z,46.00,54.00
2026-06-03T09:32:00Z,46.92,57.24
2026-06-03T09:35:00Z,45.00,57.00
2026-06-03T09:36:00Z,44.00,57.00
2026-06-03T09:37:00Z,45.00,57.00
2026-06-03T09:38:00Z,44.00,57.00
2026-06-03T09:39:00Z,43.30,57.43
2026-06-03T09:43:00Z,46.86,57.43
2026-06-03T09:44:00Z,43.01,55.00
2026-06-03T09:46:00Z,43.01,55.00
2026-06-03T09:47:00Z,44.00,55.00
2026-06-03T09:48:00Z,44.00,57.00
2026-06-03T09:49:00Z,44.00,57.41
2026-06-03T09:50:00Z,44.00,58.00
2026-06-03T09:52:00Z,44.00,55.42
2026-06-03T09:53:00Z,44.00,58.00
2026-06-03T09:55:00Z,44.00,58.00
2026-06-03T09:56:00Z,44.00,54.99
2026-06-03T09:57:00Z,42.00,54.99
2026-06-03T09:59:00Z,45.46,54.99
2026-06-03T10:00:00Z,45.00,54.99
2026-06-03T10:01:00Z,43.00,54.99
2026-06-03T10:03:00Z,42.00,54.99
2026-06-03T10:04:00Z,44.81,54.99
2026-06-03T10:05:00Z,44.81,53.54
2026-06-03T10:07:00Z,44.81,56.44
2026-06-03T10:08:00Z,44.81,53.52
2026-06-03T10:09:00Z,44.81,54.66
2026-06-03T10:10:00Z,46.00,54.66
2026-06-03T10:11:00Z,46.99,56.00
2026-06-03T10:12:00Z,45.00,56.00
2026-06-03T10:13:00Z,45.00,57.00
2026-06-03T10:14:00Z,45.00,57.57
2026-06-03T10:15:00Z,43.00,57.00
2026-06-03T10:16:00Z,45.00,53.08
2026-06-03T10:17:00Z,45.00,53.08
2026-06-03T10:18:00Z,45.00,55.00
2026-06-03T10:19:00Z,43.65,55.00
2026-06-03T10:20:00Z,43.65,57.15
2026-06-03T10:21:00Z,45.00,57.15
2026-06-03T10:22:00Z,45.00,57.00
2026-06-03T10:23:00Z,43.00,57.00
2026-06-03T10:24:00Z,45.00,57.00
2026-06-03T10:25:00Z,45.00,55.00
2026-06-03T10:26:00Z,45.00,54.47
2026-06-03T10:27:00Z,43.66,56.88
2026-06-03T10:28:00Z,43.00,56.88
2026-06-03T10:29:00Z,43.00,57.00
2026-06-03T10:30:00Z,45.00,52.74
2026-06-03T10:31:00Z,45.74,52.88
2026-06-03T10:32:00Z,42.61,52.88
2026-06-03T10:33:00Z,42.61,57.00
2026-06-03T10:34:00Z,42.61,57.62
2026-06-03T10:35:00Z,42.61,57.04
2026-06-03T10:36:00Z,42.61,57.00
2026-06-03T10:37:00Z,43.00,54.71
2026-06-03T10:39:00Z,45.00,54.71
2026-06-03T10:40:00Z,46.64,54.71
2026-06-03T10:42:00Z,45.00,54.71
2026-06-03T10:43:00Z,46.00,55.71
2026-06-03T10:44:00Z,45.00,56.00
2026-06-03T10:46:00Z,45.00,56.17
2026-06-03T10:47:00Z,46.00,54.00
2026-06-03T10:48:00Z,44.82,53.44
2026-06-03T10:49:00Z,44.82,56.00
2026-06-03T10:50:00Z,43.04,57.00
2026-06-03T10:51:00Z,45.80,57.00
2026-06-03T10:53:00Z,46.00,57.00
2026-06-03T10:55:00Z,46.00,57.00
2026-06-03T10:56:00Z,46.00,56.16
2026-06-03T10:57:00Z,43.00,56.16
2026-06-03T10:58:00Z,44.01,57.00
2026-06-03T10:59:00Z,45.00,57.00
2026-06-03T11:00:00Z,45.55,57.99
2026-06-03T11:01:00Z,43.00,57.99
2026-06-03T11:02:00Z,42.38,56.00
2026-06-03T11:03:00Z,45.00,55.00
2026-06-03T11:04:00Z,45.00,55.00
2026-06-03T11:06:00Z,45.00,57.00
2026-06-03T11:07:00Z,45.00,57.93
2026-06-03T11:08:00Z,44.00,55.32
2026-06-03T11:10:00Z,44.47,55.16
2026-06-03T11:11:00Z,43.01,57.60
2026-06-03T11:12:00Z,44.00,58.38
2026-06-03T11:13:00Z,44.00,58.00
2026-06-03T11:14:00Z,44.00,55.00
2026-06-03T11:15:00Z,44.00,55.00
2026-06-03T11:16:00Z,44.80,56.50
2026-06-03T11:17:00Z,44.08,58.00
2026-06-03T11:18:00Z,44.00,58.00
2026-06-03T11:19:00Z,44.00,57.72
2026-06-03T11:20:00Z,44.00,58.15
2026-06-03T11:21:00Z,44.08,54.93
2026-06-03T11:22:00Z,45.00,54.93
2026-06-03T11:23:00Z,45.00,58.00
2026-06-03T11:24:00Z,45.00,54.70
2026-06-03T11:26:00Z,43.00,56.00
2026-06-03T11:27:00Z,43.00,56.00
2026-06-03T11:28:00Z,45.00,56.00
2026-06-03T11:29:00Z,45.00,56.00
2026-06-03T11:30:00Z,45.00,56.00
2026-06-03T11:31:00Z,45.00,55.11
2026-06-03T11:32:00Z,45.00,56.88
2026-06-03T11:33:00Z,42.05,56.88
2026-06-03T11:34:00Z,43.00,57.77
2026-06-03T11:35:00Z,43.00,58.00
2026-06-03T11:36:00Z,44.00,58.00
2026-06-03T11:37:00Z,43.45,58.00
2026-06-03T11:38:00Z,44.33,54.21
2026-06-03T11:39:00Z,45.00,57.00
2026-06-03T11:40:00Z,43.73,55.73
2026-06-03T11:41:00Z,44.24,56.22
2026-06-03T11:42:00Z,43.00,56.22
2026-06-03T11:43:00Z,44.96,54.48
2026-06-03T11:44:00Z,44.00,59.36
2026-06-03T11:45:00Z,44.00,56.00
2026-06-03T11:46:00Z,44.14,56.77
2026-06-03T11:47:00Z,45.00,56.77
2026-06-03T11:50:00Z,45.00,58.00
2026-06-03T11:51:00Z,43.13,58.00
2026-06-03T11:52:00Z,45.00,58.00
2026-06-03T11:53:00Z,42.58,55.00
2026-06-03T11:55:00Z,42.11,58.95
2026-06-03T11:57:00Z,43.69,59.00
2026-06-03T11:58:00Z,43.69,59.00
2026-06-03T11:59:00Z,44.00,59.00
2026-06-03T12:00:00Z,42.21,59.59
2026-06-03T12:01:00Z,43.00,54.48
2026-06-03T12:02:00Z,43.62,58.77
2026-06-03T12:03:00Z,44.00,59.00
2026-06-03T12:04:00Z,44.00,59.00
2026-06-03T12:05:00Z,44.00,60.00
2026-06-03T12:06:00Z,43.00,55.82
2026-06-03T12:07:00Z,44.00,56.93
2026-06-03T12:08:00Z,44.00,59.35
2026-06-03T12:09:00Z,44.00,59.35
2026-06-03T12:10:00Z,44.08,59.35
2026-06-03T12:11:00Z,44.00,56.41
2026-06-03T12:12:00Z,45.31,56.41
2026-06-03T12:13:00Z,41.00,56.41
2026-06-03T12:14:00Z,41.00,59.00
2026-06-03T12:15:00Z,41.00,59.00
2026-06-03T12:16:00Z,44.84,59.00
2026-06-03T12:18:00Z,41.09,59.00
2026-06-03T12:19:00Z,41.00,59.00
2026-06-03T12:20:00Z,45.00,59.14
2026-06-03T12:21:00Z,45.00,55.00
2026-06-03T12:22:00Z,44.91,54.44
2026-06-03T12:23:00Z,44.99,56.00
2026-06-03T12:24:00Z,44.99,58.00
2026-06-03T12:25:00Z,44.99,56.56
2026-06-03T12:26:00Z,44.16,56.56
2026-06-03T12:27:00Z,44.16,58.00
2026-06-03T12:29:00Z,44.16,58.00
2026-06-03T12:30:00Z,42.00,58.27
2026-06-03T12:31:00Z,44.00,58.86
2026-06-03T12:32:00Z,44.05,59.00
2026-06-03T12:33:00Z,45.00,59.00
2026-06-03T12:34:00Z,45.00,59.00
2026-06-03T12:35:00Z,45.00,58.91
2026-06-03T12:36:00Z,45.00,58.91
2026-06-03T12:37:00Z,45.00,55.43
2026-06-03T12:38:00Z,45.00,58.00
2026-06-03T12:39:00Z,45.00,58.00
2026-06-03T12:40:00Z,45.00,55.00
2026-06-03T12:41:00Z,42.00,55.00
2026-06-03T12:42:00Z,44.26,55.00
2026-06-03T12:43:00Z,45.14,55.00
2026-06-03T12:44:00Z,45.00,55.00
2026-06-03T12:45:00Z,45.00,57.00
2026-06-03T12:46:00Z,45.00,57.00
2026-06-03T12:47:00Z,44.97,57.00
2026-06-03T12:48:00Z,44.51,57.00
2026-06-03T12:49:00Z,45.00,57.00
2026-06-03T12:50:00Z,45.00,55.20
2026-06-03T12:51:00Z,43.00,55.00
2026-06-03T12:52:00Z,42.00,55.00
2026-06-03T12:53:00Z,44.04,57.00
2026-06-03T12:54:00Z,42.23,57.00
2026-06-03T12:55:00Z,43.35,57.00
2026-06-03T12:56:00Z,46.33,57.00
2026-06-03T12:57:00Z,45.00,57.00
2026-06-03T12:58:00Z,44.24,57.00
2026-06-03T12:59:00Z,45.00,57.00
2026-06-03T13:00:00Z,42.34,56.28
2026-06-03T13:01:00Z,42.50,56.56
2026-06-03T13:02:00Z,42.50,57.00
2026-06-03T13:03:00Z,44.00,57.00
2026-06-03T13:04:00Z,42.86,57.22
2026-06-03T13:05:00Z,42.18,57.82
2026-06-03T13:06:00Z,43.70,58.00
2026-06-03T13:07:00Z,42.29,58.00
2026-06-03T13:08:00Z,42.31,58.00
2026-06-03T13:09:00Z,43.83,56.00
2026-06-03T13:10:00Z,42.20,58.00
2026-06-03T13:11:00Z,41.48,57.00
2026-06-03T13:12:00Z,43.51,58.00
2026-06-03T13:13:00Z,43.51,57.00
2026-06-03T13:14:00Z,43.51,55.93
2026-06-03T13:15:00Z,43.51,57.00
2026-06-03T13:16:00Z,43.51,54.29
2026-06-03T13:17:00Z,45.00,54.29
2026-06-03T13:18:00Z,46.33,54.00
2026-06-03T13:19:00Z,46.33,56.27
2026-06-03T13:20:00Z,45.00,54.00
2026-06-03T13:21:00Z,45.00,55.00
2026-06-03T13:22:00Z,44.46,55.15
2026-06-03T13:23:00Z,44.00,57.00
2026-06-03T13:24:00Z,44.00,57.00
2026-06-03T13:25:00Z,44.00,57.00
2026-06-03T13:26:00Z,44.83,57.00
2026-06-03T13:27:00Z,44.22,55.00
2026-06-03T13:28:00Z,45.00,55.00
2026-06-03T13:29:00Z,45.84,55.14
2026-06-03T13:30:00Z,43.19,57.00
2026-06-03T13:31:00Z,46.00,57.00
2026-06-03T13:32:00Z,43.50,57.00
2026-06-03T13:33:00Z,45.40,56.57
2026-06-03T13:34:00Z,45.40,55.00
2026-06-03T13:35:00Z,45.78,55.00
2026-06-03T13:36:00Z,46.00,55.00
2026-06-03T13:37:00Z,46.00,57.00
2026-06-03T13:38:00Z,43.00,57.00
