# event_ticker=KXATPMATCH-25OCT22MEDBOR
# final_score=6-4 6-7(7) 6-2
# score_resolution=6-4 6-7 6-2
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Nuno Borges
# kalshi_date=2025-10-22
timestamp,Daniil Medvedev,Nuno Borges
2025-10-22T08:18:00Z,81.00,21.00
2025-10-22T08:25:00Z,81.00,21.00
2025-10-22T08:29:00Z,81.00,21.00
2025-10-22T08:37:00Z,81.00,21.00
2025-10-22T08:44:00Z,81.00,21.00
2025-10-22T08:48:00Z,81.00,21.00
2025-10-22T08:51:00Z,81.00,21.00
2025-10-22T08:53:00Z,81.00,21.00
2025-10-22T09:08:00Z,81.00,21.00
2025-10-22T09:44:00Z,81.00,20.00
2025-10-22T09:47:00Z,81.00,20.00
2025-10-22T09:58:00Z,81.00,20.00
2025-10-22T09:59:00Z,81.00,20.00
2025-10-22T10:00:00Z,81.00,20.00
2025-10-22T10:12:00Z,80.00,20.00
2025-10-22T10:18:00Z,81.00,20.00
2025-10-22T10:20:00Z,81.00,20.00
2025-10-22T10:21:00Z,81.00,20.00
2025-10-22T10:24:00Z,81.00,20.00
2025-10-22T10:25:00Z,81.00,21.00
2025-10-22T10:32:00Z,81.00,21.00
2025-10-22T10:45:00Z,81.00,21.00
2025-10-22T10:46:00Z,81.00,21.00
2025-10-22T11:06:00Z,81.00,21.00
2025-10-22T11:10:00Z,81.00,20.00
2025-10-22T11:12:00Z,81.00,20.00
2025-10-22T11:19:00Z,81.00,20.00
2025-10-22T11:21:00Z,81.00,20.00
2025-10-22T11:25:00Z,81.00,20.00
2025-10-22T11:26:00Z,81.00,20.00
2025-10-22T11:27:00Z,81.00,20.00
2025-10-22T11:29:00Z,81.00,20.00
2025-10-22T11:37:00Z,81.00,20.00
2025-10-22T11:38:00Z,81.00,20.00
2025-10-22T11:45:00Z,81.00,20.00
2025-10-22T11:46:00Z,81.00,20.00
2025-10-22T11:47:00Z,81.00,20.00
2025-10-22T11:51:00Z,81.00,20.00
2025-10-22T11:54:00Z,81.00,20.00
2025-10-22T11:56:00Z,81.00,20.00
2025-10-22T12:01:00Z,81.00,20.00
2025-10-22T12:02:00Z,81.00,20.00
2025-10-22T12:04:00Z,81.00,20.00
2025-10-22T12:05:00Z,81.00,20.00
2025-10-22T12:06:00Z,81.00,20.00
2025-10-22T12:13:00Z,81.00,20.00
2025-10-22T12:19:00Z,81.00,20.00
2025-10-22T12:21:00Z,81.00,20.00
2025-10-22T12:24:00Z,81.00,21.00
2025-10-22T12:28:00Z,81.00,21.00
2025-10-22T12:31:00Z,81.00,21.00
2025-10-22T12:32:00Z,81.00,21.00
2025-10-22T12:33:00Z,81.00,21.00
2025-10-22T12:34:00Z,81.00,21.00
2025-10-22T12:35:00Z,81.00,21.00
2025-10-22T12:36:00Z,81.00,21.00
2025-10-22T12:37:00Z,81.00,21.00
2025-10-22T12:38:00Z,81.00,21.00
2025-10-22T12:39:00Z,80.14,21.00
2025-10-22T12:40:00Z,80.82,21.00
2025-10-22T12:41:00Z,82.00,20.00
2025-10-22T12:42:00Z,81.35,20.00
2025-10-22T12:43:00Z,81.35,20.00
2025-10-22T12:45:00Z,82.00,20.00
2025-10-22T12:46:00Z,82.00,20.00
2025-10-22T12:47:00Z,82.00,20.00
2025-10-22T12:48:00Z,82.00,20.00
2025-10-22T12:49:00Z,82.00,20.00
2025-10-22T12:52:00Z,82.00,20.00
2025-10-22T12:54:00Z,82.00,20.00
2025-10-22T12:56:00Z,82.00,20.00
2025-10-22T12:57:00Z,82.00,20.00
2025-10-22T12:59:00Z,82.00,20.00
2025-10-22T13:00:00Z,82.00,20.00
2025-10-22T13:02:00Z,82.00,20.00
2025-10-22T13:03:00Z,82.00,20.00
2025-10-22T13:04:00Z,82.00,20.00
2025-10-22T13:05:00Z,82.00,20.00
2025-10-22T13:06:00Z,82.00,20.00
2025-10-22T13:07:00Z,82.00,20.00
2025-10-22T13:08:00Z,82.00,20.00
2025-10-22T13:09:00Z,82.00,20.00
2025-10-22T13:11:00Z,82.00,20.00
2025-10-22T13:12:00Z,82.00,20.00
2025-10-22T13:13:00Z,82.00,20.00
2025-10-22T13:14:00Z,82.00,20.00
2025-10-22T13:15:00Z,82.00,20.00
2025-10-22T13:16:00Z,82.00,20.00
2025-10-22T13:17:00Z,82.00,20.00
2025-10-22T13:18:00Z,86.29,20.00
2025-10-22T13:19:00Z,83.00,20.00
2025-10-22T13:20:00Z,83.00,18.11
2025-10-22T13:21:00Z,83.00,18.00
2025-10-22T13:22:00Z,83.00,18.00
2025-10-22T13:23:00Z,83.00,18.00
2025-10-22T13:24:00Z,83.00,18.00
2025-10-22T13:25:00Z,83.32,18.00
2025-10-22T13:27:00Z,83.00,18.00
2025-10-22T13:28:00Z,83.00,18.00
2025-10-22T13:29:00Z,84.00,18.00
2025-10-22T13:30:00Z,84.00,18.00
2025-10-22T13:31:00Z,84.00,18.72
2025-10-22T13:32:00Z,83.00,18.72
2025-10-22T13:33:00Z,83.00,18.03
2025-10-22T13:34:00Z,84.00,18.59
2025-10-22T13:35:00Z,84.00,18.59
2025-10-22T13:36:00Z,83.18,17.44
2025-10-22T13:37:00Z,84.17,17.44
2025-10-22T13:38:00Z,84.64,17.00
2025-10-22T13:39:00Z,86.00,14.23
2025-10-22T13:40:00Z,87.70,13.00
2025-10-22T13:41:00Z,89.69,11.05
2025-10-22T13:42:00Z,84.69,17.10
2025-10-22T13:43:00Z,84.83,21.88
2025-10-22T13:44:00Z,84.00,17.09
2025-10-22T13:45:00Z,82.01,19.16
2025-10-22T13:46:00Z,81.49,21.43
2025-10-22T13:47:00Z,80.51,21.42
2025-10-22T13:48:00Z,83.71,18.00
2025-10-22T13:49:00Z,84.00,17.36
2025-10-22T13:50:00Z,84.01,17.40
2025-10-22T13:51:00Z,81.96,19.93
2025-10-22T13:52:00Z,80.00,21.14
2025-10-22T13:53:00Z,79.14,22.25
2025-10-22T13:54:00Z,78.62,23.71
2025-10-22T13:55:00Z,79.22,22.39
2025-10-22T13:56:00Z,81.00,20.20
2025-10-22T13:57:00Z,81.00,20.00
2025-10-22T13:58:00Z,78.00,24.65
2025-10-22T13:59:00Z,76.76,24.00
2025-10-22T14:00:00Z,77.66,22.93
2025-10-22T14:01:00Z,77.00,24.17
2025-10-22T14:02:00Z,76.98,24.96
2025-10-22T14:03:00Z,77.91,22.53
2025-10-22T14:04:00Z,79.00,21.53
2025-10-22T14:05:00Z,81.27,19.00
2025-10-22T14:06:00Z,82.49,20.87
2025-10-22T14:07:00Z,80.38,22.58
2025-10-22T14:08:00Z,79.14,26.18
2025-10-22T14:09:00Z,79.82,22.98
2025-10-22T14:10:00Z,79.09,23.39
2025-10-22T14:11:00Z,79.00,23.57
2025-10-22T14:12:00Z,78.77,24.47
2025-10-22T14:13:00Z,80.17,21.08
2025-10-22T14:14:00Z,82.33,19.31
2025-10-22T14:15:00Z,85.87,11.73
2025-10-22T14:16:00Z,92.71,9.42
2025-10-22T14:17:00Z,93.51,8.04
2025-10-22T14:18:00Z,90.30,9.87
2025-10-22T14:19:00Z,92.29,8.14
2025-10-22T14:20:00Z,92.73,8.02
2025-10-22T14:21:00Z,92.96,8.75
2025-10-22T14:22:00Z,94.55,5.67
2025-10-22T14:23:00Z,94.25,7.51
2025-10-22T14:24:00Z,92.95,9.11
2025-10-22T14:25:00Z,94.65,8.60
2025-10-22T14:26:00Z,91.61,8.96
2025-10-22T14:27:00Z,88.93,10.73
2025-10-22T14:28:00Z,88.79,12.30
2025-10-22T14:29:00Z,91.26,9.66
2025-10-22T14:30:00Z,93.69,8.05
2025-10-22T14:31:00Z,94.39,7.85
2025-10-22T14:32:00Z,93.63,8.16
2025-10-22T14:33:00Z,92.84,8.82
2025-10-22T14:34:00Z,93.72,10.00
2025-10-22T14:35:00Z,93.40,6.18
2025-10-22T14:36:00Z,95.00,7.16
2025-10-22T14:37:00Z,94.23,6.62
2025-10-22T14:38:00Z,93.06,5.78
2025-10-22T14:39:00Z,92.71,7.28
2025-10-22T14:40:00Z,91.82,9.80
2025-10-22T14:41:00Z,92.08,9.48
2025-10-22T14:42:00Z,94.29,7.00
2025-10-22T14:43:00Z,94.00,7.00
2025-10-22T14:44:00Z,94.00,7.00
2025-10-22T14:45:00Z,92.68,7.77
2025-10-22T14:46:00Z,91.00,10.00
2025-10-22T14:47:00Z,93.29,6.71
2025-10-22T14:48:00Z,94.09,6.15
2025-10-22T14:49:00Z,95.31,6.15
2025-10-22T14:50:00Z,93.89,7.10
2025-10-22T14:51:00Z,93.00,8.78
2025-10-22T14:52:00Z,92.58,7.92
2025-10-22T14:53:00Z,91.58,9.89
2025-10-22T14:54:00Z,93.20,9.19
2025-10-22T14:55:00Z,94.54,7.90
2025-10-22T14:56:00Z,95.00,7.00
2025-10-22T14:57:00Z,92.79,7.87
2025-10-22T14:58:00Z,90.19,9.00
2025-10-22T14:59:00Z,92.00,11.39
2025-10-22T15:00:00Z,87.96,13.65
2025-10-22T15:01:00Z,84.58,16.94
2025-10-22T15:02:00Z,82.32,19.73
2025-10-22T15:03:00Z,82.91,17.55
2025-10-22T15:04:00Z,90.13,10.53
2025-10-22T15:05:00Z,92.04,8.44
2025-10-22T15:06:00Z,92.58,8.98
2025-10-22T15:07:00Z,90.94,11.46
2025-10-22T15:08:00Z,90.75,11.13
2025-10-22T15:09:00Z,88.79,11.29
2025-10-22T15:10:00Z,90.88,11.92
2025-10-22T15:11:00Z,84.56,14.82
2025-10-22T15:12:00Z,83.97,16.56
2025-10-22T15:13:00Z,87.76,12.17
2025-10-22T15:14:00Z,92.57,5.87
2025-10-22T15:15:00Z,91.23,10.28
2025-10-22T15:16:00Z,93.67,8.09
2025-10-22T15:17:00Z,87.75,10.93
2025-10-22T15:18:00Z,91.06,10.28
2025-10-22T15:19:00Z,90.62,10.62
2025-10-22T15:20:00Z,77.33,26.90
2025-10-22T15:21:00Z,68.35,33.07
2025-10-22T15:22:00Z,66.95,35.44
2025-10-22T15:23:00Z,69.14,32.97
2025-10-22T15:24:00Z,70.99,28.13
2025-10-22T15:25:00Z,78.02,19.71
2025-10-22T15:26:00Z,78.58,24.13
2025-10-22T15:27:00Z,86.57,15.27
2025-10-22T15:28:00Z,89.78,12.18
2025-10-22T15:29:00Z,90.09,9.68
2025-10-22T15:30:00Z,91.50,6.86
2025-10-22T15:31:00Z,92.30,9.46
2025-10-22T15:32:00Z,93.41,6.26
2025-10-22T15:33:00Z,95.00,8.52
2025-10-22T15:34:00Z,96.90,5.88
2025-10-22T15:35:00Z,98.01,2.36
2025-10-22T15:36:00Z,98.14,2.08
2025-10-22T15:37:00Z,97.70,3.98
2025-10-22T15:38:00Z,96.64,3.81
2025-10-22T15:39:00Z,96.86,1.83
2025-10-22T15:40:00Z,97.41,2.16
2025-10-22T15:41:00Z,98.83,1.64
2025-10-22T15:42:00Z,98.68,1.14
2025-10-22T15:43:00Z,98.98,1.05
2025-10-22T15:44:00Z,99.00,2.19
2025-10-22T15:45:00Z,97.88,2.54
2025-10-22T15:46:00Z,97.88,2.37
2025-10-22T15:47:00Z,98.84,1.08
2025-10-22T15:48:00Z,98.73,1.54
2025-10-22T15:49:00Z,99.00,1.00
2025-10-22T15:50:00Z,99.00,1.03
2025-10-22T15:51:00Z,99.00,1.94
2025-10-22T15:52:00Z,99.00,2.01
2025-10-22T15:53:00Z,99.00,1.67
2025-10-22T15:54:00Z,99.00,1.67
2025-10-22T15:55:00Z,99.00,1.67
2025-10-22T15:56:00Z,99.00,1.67
2025-10-22T15:57:00Z,99.00,1.67
2025-10-22T15:59:00Z,99.00,1.67
2025-10-22T16:00:00Z,99.00,1.67
2025-10-22T16:01:00Z,99.00,1.67
