# event_ticker=KXATPMATCH-25OCT21GIRSHA
# final_score=6-7(3) 6-0 7-6(4)
# score_resolution=6-7 6-0 7-6
# match_winner=Denis Shapovalov
# fav_player=Denis Shapovalov
# dog_player=Marcos Giron
# kalshi_date=2025-10-21
timestamp,Denis Shapovalov,Marcos Giron
2025-10-21T13:13:00Z,54.00,47.00
2025-10-21T13:14:00Z,54.00,47.00
2025-10-21T13:18:00Z,54.00,47.00
2025-10-21T13:19:00Z,54.00,47.00
2025-10-21T13:23:00Z,55.00,47.00
2025-10-21T13:33:00Z,56.00,47.00
2025-10-21T13:37:00Z,56.00,47.00
2025-10-21T13:40:00Z,56.00,47.00
2025-10-21T13:41:00Z,56.00,45.00
2025-10-21T13:42:00Z,56.00,45.00
2025-10-21T13:57:00Z,56.00,45.00
2025-10-21T13:59:00Z,56.00,45.00
2025-10-21T14:00:00Z,56.00,44.00
2025-10-21T14:01:00Z,56.00,44.00
2025-10-21T14:02:00Z,56.00,44.00
2025-10-21T14:04:00Z,56.00,44.00
2025-10-21T14:06:00Z,56.68,44.00
2025-10-21T14:07:00Z,57.00,44.00
2025-10-21T14:11:00Z,56.00,44.00
2025-10-21T14:12:00Z,55.00,44.00
2025-10-21T14:13:00Z,57.00,45.00
2025-10-21T14:14:00Z,56.00,45.00
2025-10-21T14:15:00Z,56.00,45.00
2025-10-21T14:17:00Z,56.00,46.00
2025-10-21T14:18:00Z,56.00,46.00
2025-10-21T14:19:00Z,56.00,46.00
2025-10-21T14:20:00Z,56.00,46.00
2025-10-21T14:21:00Z,56.00,46.00
2025-10-21T14:22:00Z,56.00,46.00
2025-10-21T14:26:00Z,56.00,46.00
2025-10-21T14:27:00Z,56.00,46.00
2025-10-21T14:28:00Z,56.00,46.00
2025-10-21T14:29:00Z,56.00,46.00
2025-10-21T14:30:00Z,56.00,46.00
2025-10-21T14:37:00Z,56.00,46.00
2025-10-21T14:38:00Z,56.00,46.00
2025-10-21T14:43:00Z,57.00,46.00
2025-10-21T14:44:00Z,57.00,46.00
2025-10-21T14:45:00Z,57.00,46.00
2025-10-21T14:47:00Z,57.00,46.00
2025-10-21T14:55:00Z,56.00,46.00
2025-10-21T14:56:00Z,56.00,46.00
2025-10-21T14:57:00Z,56.00,46.00
2025-10-21T14:58:00Z,56.00,46.00
2025-10-21T14:59:00Z,56.00,46.00
2025-10-21T15:00:00Z,56.00,46.00
2025-10-21T15:01:00Z,56.00,44.00
2025-10-21T15:03:00Z,56.00,46.00
2025-10-21T15:04:00Z,55.74,46.00
2025-10-21T15:05:00Z,56.00,46.00
2025-10-21T15:06:00Z,56.00,46.00
2025-10-21T15:07:00Z,56.00,46.00
2025-10-21T15:08:00Z,56.00,46.00
2025-10-21T15:09:00Z,56.00,46.00
2025-10-21T15:10:00Z,56.00,46.00
2025-10-21T15:11:00Z,56.00,46.00
2025-10-21T15:13:00Z,56.00,46.00
2025-10-21T15:14:00Z,56.00,46.00
2025-10-21T15:15:00Z,56.00,46.00
2025-10-21T15:17:00Z,56.37,46.00
2025-10-21T15:18:00Z,57.00,46.00
2025-10-21T15:19:00Z,57.00,46.00
2025-10-21T15:20:00Z,57.00,45.80
2025-10-21T15:21:00Z,57.00,45.00
2025-10-21T15:22:00Z,57.00,45.00
2025-10-21T15:23:00Z,57.00,45.00
2025-10-21T15:24:00Z,57.00,45.00
2025-10-21T15:25:00Z,57.00,45.00
2025-10-21T15:26:00Z,57.00,44.99
2025-10-21T15:27:00Z,57.00,44.03
2025-10-21T15:28:00Z,57.00,44.03
2025-10-21T15:29:00Z,57.48,45.00
2025-10-21T15:30:00Z,57.00,45.00
2025-10-21T15:31:00Z,57.00,45.00
2025-10-21T15:32:00Z,57.00,45.00
2025-10-21T15:33:00Z,57.24,45.00
2025-10-21T15:34:00Z,57.00,45.00
2025-10-21T15:35:00Z,57.00,45.00
2025-10-21T15:36:00Z,56.13,45.00
2025-10-21T15:37:00Z,60.29,36.23
2025-10-21T15:38:00Z,62.40,41.00
2025-10-21T15:39:00Z,60.35,41.36
2025-10-21T15:40:00Z,58.39,41.02
2025-10-21T15:41:00Z,55.81,46.00
2025-10-21T15:42:00Z,49.25,49.34
2025-10-21T15:43:00Z,53.00,51.72
2025-10-21T15:44:00Z,53.35,46.00
2025-10-21T15:45:00Z,54.00,46.00
2025-10-21T15:46:00Z,53.80,47.03
2025-10-21T15:47:00Z,53.15,47.34
2025-10-21T15:48:00Z,55.40,44.98
2025-10-21T15:49:00Z,52.21,48.54
2025-10-21T15:50:00Z,50.57,51.10
2025-10-21T15:51:00Z,52.26,47.90
2025-10-21T15:52:00Z,55.00,47.52
2025-10-21T15:53:00Z,54.62,45.00
2025-10-21T15:54:00Z,53.63,48.94
2025-10-21T15:55:00Z,49.20,52.98
2025-10-21T15:56:00Z,44.72,58.95
2025-10-21T15:57:00Z,45.53,57.33
2025-10-21T15:58:00Z,41.13,59.89
2025-10-21T15:59:00Z,46.19,54.82
2025-10-21T16:00:00Z,45.20,60.78
2025-10-21T16:01:00Z,41.01,59.08
2025-10-21T16:02:00Z,45.26,59.96
2025-10-21T16:03:00Z,51.45,51.42
2025-10-21T16:04:00Z,51.21,50.00
2025-10-21T16:05:00Z,53.86,48.87
2025-10-21T16:06:00Z,47.34,53.65
2025-10-21T16:07:00Z,50.76,51.61
2025-10-21T16:08:00Z,51.76,52.20
2025-10-21T16:09:00Z,52.28,48.70
2025-10-21T16:10:00Z,54.17,44.59
2025-10-21T16:11:00Z,51.59,47.00
2025-10-21T16:12:00Z,53.07,47.14
2025-10-21T16:13:00Z,50.34,47.14
2025-10-21T16:14:00Z,49.82,51.00
2025-10-21T16:15:00Z,53.45,51.00
2025-10-21T16:16:00Z,49.87,54.38
2025-10-21T16:17:00Z,31.48,68.90
2025-10-21T16:18:00Z,27.86,74.39
2025-10-21T16:19:00Z,26.11,74.56
2025-10-21T16:20:00Z,25.70,73.98
2025-10-21T16:21:00Z,33.66,74.91
2025-10-21T16:22:00Z,33.40,66.05
2025-10-21T16:23:00Z,39.99,64.96
2025-10-21T16:24:00Z,48.78,55.80
2025-10-21T16:25:00Z,34.00,62.93
2025-10-21T16:26:00Z,26.18,74.54
2025-10-21T16:27:00Z,34.91,67.94
2025-10-21T16:28:00Z,34.40,69.60
2025-10-21T16:29:00Z,25.57,75.86
2025-10-21T16:30:00Z,25.40,75.77
2025-10-21T16:31:00Z,26.00,77.00
2025-10-21T16:32:00Z,24.90,75.41
2025-10-21T16:33:00Z,27.00,74.81
2025-10-21T16:34:00Z,26.81,74.00
2025-10-21T16:35:00Z,26.65,74.61
2025-10-21T16:36:00Z,27.66,72.37
2025-10-21T16:37:00Z,31.23,68.86
2025-10-21T16:38:00Z,36.02,68.25
2025-10-21T16:39:00Z,42.40,58.94
2025-10-21T16:40:00Z,43.87,58.78
2025-10-21T16:41:00Z,45.98,54.10
2025-10-21T16:42:00Z,48.60,51.99
2025-10-21T16:43:00Z,51.66,50.23
2025-10-21T16:44:00Z,55.73,45.71
2025-10-21T16:45:00Z,56.85,42.54
2025-10-21T16:46:00Z,57.90,40.04
2025-10-21T16:47:00Z,61.15,39.92
2025-10-21T16:48:00Z,60.77,38.89
2025-10-21T16:49:00Z,64.84,35.34
2025-10-21T16:50:00Z,68.42,34.00
2025-10-21T16:51:00Z,66.96,33.32
2025-10-21T16:52:00Z,68.39,32.00
2025-10-21T16:53:00Z,69.38,30.58
2025-10-21T16:54:00Z,69.35,32.00
2025-10-21T16:55:00Z,69.15,32.00
2025-10-21T16:56:00Z,68.64,34.55
2025-10-21T16:57:00Z,62.49,38.34
2025-10-21T16:58:00Z,62.34,40.77
2025-10-21T16:59:00Z,64.75,38.12
2025-10-21T17:00:00Z,68.01,36.86
2025-10-21T17:01:00Z,67.70,38.12
2025-10-21T17:02:00Z,58.80,41.90
2025-10-21T17:03:00Z,60.71,39.00
2025-10-21T17:04:00Z,57.64,45.58
2025-10-21T17:05:00Z,50.28,47.69
2025-10-21T17:06:00Z,54.22,48.33
2025-10-21T17:07:00Z,60.77,41.24
2025-10-21T17:08:00Z,60.94,43.58
2025-10-21T17:09:00Z,61.94,43.41
2025-10-21T17:10:00Z,67.33,36.03
2025-10-21T17:11:00Z,82.64,18.63
2025-10-21T17:12:00Z,88.13,13.53
2025-10-21T17:13:00Z,84.15,19.30
2025-10-21T17:14:00Z,68.38,31.48
2025-10-21T17:15:00Z,65.70,40.21
2025-10-21T17:16:00Z,48.61,46.57
2025-10-21T17:17:00Z,47.00,53.93
2025-10-21T17:18:00Z,47.98,53.41
2025-10-21T17:19:00Z,48.30,55.65
2025-10-21T17:20:00Z,45.28,54.93
2025-10-21T17:21:00Z,54.57,51.63
2025-10-21T17:22:00Z,50.96,50.39
2025-10-21T17:23:00Z,46.50,53.95
2025-10-21T17:24:00Z,40.48,56.39
2025-10-21T17:25:00Z,46.25,55.48
2025-10-21T17:26:00Z,37.40,58.32
2025-10-21T17:27:00Z,38.71,59.79
2025-10-21T17:28:00Z,52.89,55.18
2025-10-21T17:29:00Z,57.36,39.97
2025-10-21T17:30:00Z,61.10,40.57
2025-10-21T17:31:00Z,62.96,37.65
2025-10-21T17:32:00Z,71.61,37.01
2025-10-21T17:33:00Z,58.56,44.48
2025-10-21T17:34:00Z,55.48,45.11
2025-10-21T17:35:00Z,57.78,41.81
2025-10-21T17:36:00Z,48.05,55.28
2025-10-21T17:37:00Z,47.47,52.57
2025-10-21T17:38:00Z,46.61,52.35
2025-10-21T17:39:00Z,54.31,42.62
2025-10-21T17:40:00Z,49.05,52.73
2025-10-21T17:41:00Z,27.14,68.96
2025-10-21T17:42:00Z,32.89,66.10
2025-10-21T17:43:00Z,53.94,49.74
2025-10-21T17:44:00Z,65.23,38.93
2025-10-21T17:45:00Z,85.05,19.15
2025-10-21T17:46:00Z,92.34,6.59
2025-10-21T17:47:00Z,94.87,8.01
2025-10-21T17:48:00Z,94.45,6.24
2025-10-21T17:49:00Z,91.10,15.48
2025-10-21T17:50:00Z,98.30,3.93
2025-10-21T17:51:00Z,93.44,2.50
2025-10-21T17:52:00Z,99.00,1.00
2025-10-21T17:53:00Z,99.00,1.00
2025-10-21T17:54:00Z,99.00,1.00
2025-10-21T17:55:00Z,99.00,1.00
2025-10-21T17:56:00Z,99.00,1.00
