# event_ticker=KXATPCHALLENGERMATCH-26MAY14CERBUR
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Juan Manuel Cerundolo
# fav_player=Roman Andres Burruchaga
# dog_player=Juan Manuel Cerundolo
# kalshi_date=2026-05-14
timestamp,Juan Manuel Cerundolo,Roman Andres Burruchaga
2026-05-14T09:04:00Z,,50.00
2026-05-14T09:25:00Z,,50.00
2026-05-14T09:29:00Z,,50.00
2026-05-14T09:43:00Z,,50.00
2026-05-14T09:51:00Z,,50.00
2026-05-14T10:11:00Z,51.00,50.00
2026-05-14T10:30:00Z,51.00,49.00
2026-05-14T10:57:00Z,51.00,50.00
2026-05-14T10:59:00Z,51.00,50.00
2026-05-14T11:17:00Z,51.00,50.00
2026-05-14T11:19:00Z,50.00,50.00
2026-05-14T11:24:00Z,50.00,50.00
2026-05-14T11:27:00Z,51.00,50.00
2026-05-14T11:35:00Z,51.00,50.00
2026-05-14T12:00:00Z,50.00,50.00
2026-05-14T12:03:00Z,49.00,50.00
2026-05-14T12:04:00Z,49.00,50.00
2026-05-14T12:07:00Z,49.00,50.00
2026-05-14T12:13:00Z,49.00,50.00
2026-05-14T12:14:00Z,49.00,50.00
2026-05-14T12:15:00Z,49.00,50.00
2026-05-14T12:17:00Z,49.00,50.00
2026-05-14T12:19:00Z,49.00,50.00
2026-05-14T12:21:00Z,49.00,50.00
2026-05-14T12:26:00Z,49.00,50.00
2026-05-14T12:45:00Z,49.00,50.00
2026-05-14T13:01:00Z,49.00,52.00
2026-05-14T13:04:00Z,49.00,52.00
2026-05-14T13:09:00Z,49.00,52.00
2026-05-14T13:12:00Z,49.00,52.00
2026-05-14T13:27:00Z,49.12,52.00
2026-05-14T13:55:00Z,49.12,52.00
2026-05-14T13:56:00Z,49.12,52.00
2026-05-14T14:02:00Z,48.00,52.00
2026-05-14T14:04:00Z,48.00,52.00
2026-05-14T14:08:00Z,48.00,52.00
2026-05-14T14:10:00Z,48.00,52.00
2026-05-14T14:14:00Z,48.00,52.00
2026-05-14T14:43:00Z,48.00,52.00
2026-05-14T14:44:00Z,48.00,52.00
2026-05-14T14:45:00Z,48.00,52.90
2026-05-14T14:47:00Z,48.00,52.90
2026-05-14T14:49:00Z,48.00,54.00
2026-05-14T14:50:00Z,48.00,54.00
2026-05-14T14:51:00Z,48.00,54.00
2026-05-14T14:57:00Z,48.00,54.00
2026-05-14T15:00:00Z,48.00,54.00
2026-05-14T15:01:00Z,48.00,54.00
2026-05-14T15:02:00Z,48.00,54.00
2026-05-14T15:03:00Z,48.00,54.27
2026-05-14T15:04:00Z,48.00,54.00
2026-05-14T15:05:00Z,48.00,54.00
2026-05-14T15:06:00Z,48.00,54.00
2026-05-14T15:07:00Z,48.00,55.10
2026-05-14T15:09:00Z,48.00,54.00
2026-05-14T15:10:00Z,48.00,54.00
2026-05-14T15:11:00Z,48.00,54.00
2026-05-14T15:12:00Z,47.00,55.47
2026-05-14T15:14:00Z,47.00,55.00
2026-05-14T15:19:00Z,47.00,55.00
2026-05-14T15:20:00Z,47.00,55.00
2026-05-14T15:22:00Z,47.00,55.00
2026-05-14T15:24:00Z,47.28,55.00
2026-05-14T15:26:00Z,48.00,55.00
2026-05-14T15:27:00Z,48.00,55.00
2026-05-14T15:28:00Z,48.00,55.05
2026-05-14T15:29:00Z,48.00,55.00
2026-05-14T15:30:00Z,48.00,55.00
2026-05-14T15:31:00Z,48.00,55.00
2026-05-14T15:32:00Z,48.00,55.00
2026-05-14T15:33:00Z,48.00,55.00
2026-05-14T15:35:00Z,48.00,55.00
2026-05-14T15:37:00Z,44.76,55.00
2026-05-14T15:38:00Z,47.00,55.00
2026-05-14T15:39:00Z,47.00,55.00
2026-05-14T15:40:00Z,48.01,52.00
2026-05-14T15:41:00Z,49.00,52.00
2026-05-14T15:42:00Z,49.00,52.00
2026-05-14T15:43:00Z,48.95,52.00
2026-05-14T15:44:00Z,48.95,52.00
2026-05-14T15:45:00Z,53.50,45.54
2026-05-14T15:46:00Z,56.81,45.57
2026-05-14T15:47:00Z,56.00,51.16
2026-05-14T15:48:00Z,57.65,47.00
2026-05-14T15:49:00Z,53.88,44.14
2026-05-14T15:50:00Z,57.03,45.81
2026-05-14T15:51:00Z,58.49,49.36
2026-05-14T15:52:00Z,58.09,47.63
2026-05-14T15:53:00Z,54.00,47.47
2026-05-14T15:54:00Z,57.46,45.00
2026-05-14T15:55:00Z,58.26,45.65
2026-05-14T15:56:00Z,58.00,46.41
2026-05-14T15:57:00Z,56.31,46.32
2026-05-14T15:58:00Z,56.19,46.68
2026-05-14T15:59:00Z,56.95,46.06
2026-05-14T16:00:00Z,55.93,46.05
2026-05-14T16:01:00Z,56.23,46.36
2026-05-14T16:02:00Z,58.83,41.02
2026-05-14T16:03:00Z,57.40,41.40
2026-05-14T16:04:00Z,57.82,42.47
2026-05-14T16:05:00Z,56.89,44.76
2026-05-14T16:06:00Z,57.00,45.43
2026-05-14T16:07:00Z,57.13,45.64
2026-05-14T16:08:00Z,57.00,42.29
2026-05-14T16:09:00Z,58.21,43.00
2026-05-14T16:10:00Z,58.00,43.39
2026-05-14T16:11:00Z,58.07,43.94
2026-05-14T16:12:00Z,58.04,43.85
2026-05-14T16:13:00Z,56.71,45.44
2026-05-14T16:14:00Z,59.65,40.99
2026-05-14T16:15:00Z,59.37,40.79
2026-05-14T16:16:00Z,60.00,40.80
2026-05-14T16:17:00Z,60.00,44.25
2026-05-14T16:18:00Z,57.72,44.25
2026-05-14T16:19:00Z,57.99,45.56
2026-05-14T16:20:00Z,57.98,42.35
2026-05-14T16:21:00Z,56.38,43.86
2026-05-14T16:22:00Z,56.30,43.30
2026-05-14T16:23:00Z,57.71,42.23
2026-05-14T16:24:00Z,58.01,42.02
2026-05-14T16:25:00Z,58.79,42.00
2026-05-14T16:26:00Z,58.79,42.00
2026-05-14T16:27:00Z,59.00,41.51
2026-05-14T16:28:00Z,59.00,41.72
2026-05-14T16:29:00Z,59.00,42.00
2026-05-14T16:30:00Z,59.00,41.29
2026-05-14T16:31:00Z,59.00,41.87
2026-05-14T16:32:00Z,58.55,41.41
2026-05-14T16:33:00Z,59.00,41.74
2026-05-14T16:34:00Z,59.00,41.20
2026-05-14T16:35:00Z,59.77,41.77
2026-05-14T16:36:00Z,59.42,40.38
2026-05-14T16:37:00Z,58.19,42.00
2026-05-14T16:38:00Z,60.00,42.00
2026-05-14T16:39:00Z,60.00,40.93
2026-05-14T16:40:00Z,60.00,42.00
2026-05-14T16:41:00Z,58.40,41.63
2026-05-14T16:42:00Z,60.00,42.00
2026-05-14T16:43:00Z,59.83,42.07
2026-05-14T16:44:00Z,59.48,40.41
2026-05-14T16:45:00Z,60.00,40.92
2026-05-14T16:46:00Z,60.00,42.00
2026-05-14T16:47:00Z,58.76,40.09
2026-05-14T16:48:00Z,60.88,42.97
2026-05-14T16:49:00Z,58.02,40.84
2026-05-14T16:50:00Z,60.00,41.32
2026-05-14T16:51:00Z,60.17,39.65
2026-05-14T16:52:00Z,60.17,42.00
2026-05-14T16:53:00Z,60.00,42.00
2026-05-14T16:54:00Z,60.00,38.29
2026-05-14T16:55:00Z,59.79,41.00
2026-05-14T16:56:00Z,58.13,40.82
2026-05-14T16:57:00Z,60.95,41.46
2026-05-14T16:58:00Z,61.00,41.20
2026-05-14T16:59:00Z,61.00,41.20
2026-05-14T17:00:00Z,61.51,41.20
2026-05-14T17:01:00Z,62.00,40.28
2026-05-14T17:02:00Z,61.00,40.00
2026-05-14T17:03:00Z,61.05,40.41
2026-05-14T17:04:00Z,61.00,41.00
2026-05-14T17:05:00Z,61.00,41.00
2026-05-14T17:06:00Z,62.00,40.09
2026-05-14T17:08:00Z,62.00,40.80
2026-05-14T17:09:00Z,61.46,39.69
2026-05-14T17:10:00Z,61.00,40.98
2026-05-14T17:11:00Z,61.19,40.98
2026-05-14T17:12:00Z,61.67,41.02
2026-05-14T17:13:00Z,61.00,41.05
2026-05-14T17:14:00Z,61.00,41.00
2026-05-14T17:15:00Z,61.11,39.65
2026-05-14T17:16:00Z,62.00,39.00
2026-05-14T17:17:00Z,61.00,40.95
2026-05-14T17:18:00Z,61.00,41.48
2026-05-14T17:19:00Z,61.76,39.18
2026-05-14T17:20:00Z,60.56,41.18
2026-05-14T17:21:00Z,61.00,41.28
2026-05-14T17:22:00Z,58.20,41.75
2026-05-14T17:23:00Z,58.59,42.12
2026-05-14T17:24:00Z,60.00,38.72
2026-05-14T17:26:00Z,60.51,38.72
2026-05-14T17:27:00Z,61.00,40.79
2026-05-14T17:28:00Z,61.00,38.00
2026-05-14T17:29:00Z,61.00,40.29
2026-05-14T17:30:00Z,61.00,40.29
2026-05-14T17:31:00Z,61.00,38.79
2026-05-14T17:32:00Z,61.00,39.67
2026-05-14T17:33:00Z,61.00,41.00
2026-05-14T17:34:00Z,61.00,39.11
2026-05-14T17:35:00Z,57.96,40.55
2026-05-14T17:36:00Z,58.00,40.55
2026-05-14T17:37:00Z,57.03,39.30
2026-05-14T17:38:00Z,60.58,39.60
2026-05-14T17:39:00Z,60.93,41.00
2026-05-14T17:40:00Z,60.93,41.00
2026-05-14T17:41:00Z,60.93,41.00
2026-05-14T17:42:00Z,61.00,41.00
2026-05-14T17:43:00Z,61.00,41.00
2026-05-14T17:44:00Z,61.00,40.96
2026-05-14T17:47:00Z,61.00,39.47
2026-05-14T17:48:00Z,61.00,41.00
2026-05-14T17:49:00Z,61.00,37.76
2026-05-14T17:51:00Z,58.11,41.00
2026-05-14T17:52:00Z,60.98,40.53
2026-05-14T17:53:00Z,58.44,40.00
2026-05-14T17:54:00Z,60.00,40.00
2026-05-14T17:55:00Z,57.16,40.00
2026-05-14T17:57:00Z,60.00,40.00
2026-05-14T17:58:00Z,58.00,41.05
2026-05-14T17:59:00Z,60.00,39.10
2026-05-14T18:00:00Z,60.00,39.08
2026-05-14T18:01:00Z,58.27,39.02
2026-05-14T18:02:00Z,58.52,41.00
2026-05-14T18:03:00Z,58.52,41.00
2026-05-14T18:04:00Z,57.11,40.08
2026-05-14T18:05:00Z,59.98,39.26
2026-05-14T18:06:00Z,59.85,39.26
2026-05-14T18:07:00Z,60.00,39.19
2026-05-14T18:08:00Z,60.00,39.02
2026-05-14T18:09:00Z,57.27,42.89
2026-05-14T18:10:00Z,59.89,43.37
2026-05-14T18:11:00Z,58.00,45.85
2026-05-14T18:12:00Z,59.00,43.00
2026-05-14T18:13:00Z,58.20,44.00
2026-05-14T18:14:00Z,58.20,44.00
2026-05-14T18:15:00Z,58.20,44.00
2026-05-14T18:16:00Z,57.00,44.00
2026-05-14T18:17:00Z,60.44,41.88
2026-05-14T18:18:00Z,60.44,39.55
2026-05-14T18:19:00Z,60.44,43.00
2026-05-14T18:20:00Z,58.00,41.43
2026-05-14T18:21:00Z,60.00,40.65
2026-05-14T18:22:00Z,60.00,42.82
2026-05-14T18:23:00Z,59.17,43.65
2026-05-14T18:24:00Z,59.61,39.86
2026-05-14T18:25:00Z,58.05,42.55
2026-05-14T18:26:00Z,58.05,41.82
2026-05-14T18:27:00Z,58.18,43.65
2026-05-14T18:28:00Z,60.00,43.65
2026-05-14T18:29:00Z,60.00,42.21
2026-05-14T18:30:00Z,60.00,43.00
2026-05-14T18:31:00Z,58.17,40.22
2026-05-14T18:32:00Z,59.06,39.70
2026-05-14T18:33:00Z,60.00,39.70
2026-05-14T18:34:00Z,60.00,39.00
2026-05-14T18:35:00Z,60.00,42.83
2026-05-14T18:36:00Z,59.20,41.34
2026-05-14T18:37:00Z,60.00,41.34
2026-05-14T18:38:00Z,58.01,40.00
2026-05-14T18:39:00Z,60.00,42.00
2026-05-14T18:40:00Z,58.59,42.92
2026-05-14T18:41:00Z,58.60,42.68
2026-05-14T18:42:00Z,58.60,39.19
2026-05-14T18:43:00Z,60.74,41.32
2026-05-14T18:44:00Z,60.74,40.98
2026-05-14T18:45:00Z,60.74,42.00
2026-05-14T18:46:00Z,57.33,41.92
2026-05-14T18:47:00Z,60.00,42.00
2026-05-14T18:48:00Z,60.00,40.62
2026-05-14T18:49:00Z,60.56,41.00
2026-05-14T18:50:00Z,61.00,38.33
2026-05-14T18:51:00Z,61.00,38.33
2026-05-14T18:53:00Z,60.01,37.89
2026-05-14T18:54:00Z,60.01,40.00
2026-05-14T18:55:00Z,60.01,39.16
2026-05-14T18:56:00Z,61.00,39.16
2026-05-14T18:57:00Z,61.00,37.63
2026-05-14T18:58:00Z,61.00,39.00
2026-05-14T18:59:00Z,60.33,37.91
2026-05-14T19:00:00Z,59.56,39.13
2026-05-14T19:01:00Z,62.00,40.00
2026-05-14T19:02:00Z,62.00,39.45
2026-05-14T19:03:00Z,62.00,38.99
2026-05-14T19:04:00Z,62.00,39.34
2026-05-14T19:05:00Z,62.00,40.17
2026-05-14T19:06:00Z,62.00,39.05
2026-05-14T19:07:00Z,62.00,38.00
2026-05-14T19:09:00Z,62.00,38.21
2026-05-14T19:10:00Z,59.91,41.00
2026-05-14T19:11:00Z,59.91,40.50
2026-05-14T19:12:00Z,59.91,41.30
2026-05-14T19:13:00Z,58.00,40.00
2026-05-14T19:14:00Z,61.00,38.60
2026-05-14T19:15:00Z,58.34,42.00
2026-05-14T19:16:00Z,58.34,42.14
2026-05-14T19:17:00Z,60.00,42.41
2026-05-14T19:18:00Z,59.00,38.69
2026-05-14T19:19:00Z,59.00,39.43
2026-05-14T19:20:00Z,61.00,41.00
2026-05-14T19:21:00Z,58.58,41.20
2026-05-14T19:22:00Z,58.58,41.54
2026-05-14T19:23:00Z,58.00,42.25
2026-05-14T19:24:00Z,58.00,41.62
2026-05-14T19:25:00Z,58.00,41.74
2026-05-14T19:26:00Z,60.00,39.84
2026-05-14T19:28:00Z,60.00,37.93
2026-05-14T19:29:00Z,60.00,36.60
2026-05-14T19:30:00Z,58.41,41.25
2026-05-14T19:31:00Z,58.41,42.00
2026-05-14T19:32:00Z,58.30,39.33
2026-05-14T19:33:00Z,60.00,37.95
2026-05-14T19:34:00Z,59.00,39.00
2026-05-14T19:35:00Z,60.00,41.00
2026-05-14T19:36:00Z,59.32,41.75
2026-05-14T19:37:00Z,60.00,41.00
2026-05-14T19:38:00Z,60.00,39.05
2026-05-14T19:39:00Z,60.00,39.00
2026-05-14T19:40:00Z,60.00,41.33
2026-05-14T19:41:00Z,58.04,41.00
2026-05-14T19:42:00Z,59.27,41.00
2026-05-14T19:43:00Z,60.00,42.00
2026-05-14T19:44:00Z,60.00,39.09
2026-05-14T19:45:00Z,58.10,39.00
2026-05-14T19:46:00Z,59.78,39.00
2026-05-14T19:47:00Z,58.03,39.10
2026-05-14T19:48:00Z,58.16,40.40
2026-05-14T19:49:00Z,58.16,40.34
2026-05-14T19:50:00Z,59.59,40.63
2026-05-14T19:51:00Z,59.60,41.91
2026-05-14T19:52:00Z,58.75,41.84
2026-05-14T19:53:00Z,58.13,38.80
2026-05-14T19:54:00Z,59.25,41.93
2026-05-14T19:55:00Z,59.99,41.97
