# event_ticker=KXATPCHALLENGERMATCH-26JUN01YUNHAR
# final_score=7-6(5) 1-6 6-1
# score_resolution=6-7 6-1 1-6
# match_winner=Yunchaokete Bu
# fav_player=Lloyd Harris
# dog_player=Yunchaokete Bu
# kalshi_date=2026-06-01
timestamp,Yunchaokete Bu,Lloyd Harris
2026-06-02T00:53:00Z,46.49,50.00
2026-06-02T00:54:00Z,49.00,51.36
2026-06-02T00:55:00Z,46.96,51.36
2026-06-02T00:56:00Z,49.00,51.36
2026-06-02T00:57:00Z,46.00,51.36
2026-06-02T00:58:00Z,46.00,53.02
2026-06-02T00:59:00Z,46.00,51.04
2026-06-02T01:00:00Z,46.00,53.86
2026-06-02T01:01:00Z,49.99,52.01
2026-06-02T01:02:00Z,49.99,54.85
2026-06-02T01:03:00Z,48.93,54.00
2026-06-02T01:04:00Z,48.00,54.00
2026-06-02T01:05:00Z,48.49,54.06
2026-06-02T01:06:00Z,48.49,54.06
2026-06-02T01:07:00Z,48.00,54.00
2026-06-02T01:08:00Z,47.00,52.00
2026-06-02T01:10:00Z,47.00,52.00
2026-06-02T01:11:00Z,47.19,52.00
2026-06-02T01:12:00Z,48.00,51.80
2026-06-02T01:13:00Z,48.57,54.97
2026-06-02T01:14:00Z,49.00,54.58
2026-06-02T01:15:00Z,49.00,53.68
2026-06-02T01:16:00Z,47.17,53.68
2026-06-02T01:17:00Z,48.49,54.00
2026-06-02T01:18:00Z,48.04,54.00
2026-06-02T01:19:00Z,46.06,54.00
2026-06-02T01:20:00Z,45.04,51.00
2026-06-02T01:21:00Z,49.00,51.77
2026-06-02T01:22:00Z,49.00,52.54
2026-06-02T01:23:00Z,49.00,55.00
2026-06-02T01:24:00Z,48.95,55.00
2026-06-02T01:25:00Z,48.95,51.95
2026-06-02T01:26:00Z,48.00,52.00
2026-06-02T01:27:00Z,46.00,52.00
2026-06-02T01:28:00Z,47.56,52.00
2026-06-02T01:30:00Z,48.51,52.00
2026-06-02T01:31:00Z,45.00,52.00
2026-06-02T01:32:00Z,45.00,52.33
2026-06-02T01:33:00Z,45.61,55.00
2026-06-02T01:34:00Z,45.00,55.00
2026-06-02T01:35:00Z,49.00,51.98
2026-06-02T01:36:00Z,45.00,51.98
2026-06-02T01:37:00Z,45.63,51.98
2026-06-02T01:38:00Z,44.81,56.28
2026-06-02T01:39:00Z,49.00,55.38
2026-06-02T01:41:00Z,49.00,54.73
2026-06-02T01:42:00Z,48.22,55.94
2026-06-02T01:43:00Z,50.98,55.94
2026-06-02T01:44:00Z,48.99,55.94
2026-06-02T01:45:00Z,44.34,55.94
2026-06-02T01:46:00Z,48.00,55.94
2026-06-02T01:47:00Z,48.00,55.00
2026-06-02T01:50:00Z,48.00,55.46
2026-06-02T01:51:00Z,48.12,55.00
2026-06-02T01:53:00Z,48.00,55.00
2026-06-02T01:54:00Z,45.56,55.00
2026-06-02T01:55:00Z,45.00,55.00
2026-06-02T01:56:00Z,48.00,55.00
2026-06-02T01:57:00Z,45.06,55.00
2026-06-02T01:58:00Z,43.12,55.00
2026-06-02T01:59:00Z,48.81,55.00
2026-06-02T02:00:00Z,48.81,55.00
2026-06-02T02:01:00Z,48.00,55.00
2026-06-02T02:02:00Z,48.00,56.00
2026-06-02T02:03:00Z,48.00,54.00
2026-06-02T02:04:00Z,47.96,54.00
2026-06-02T02:05:00Z,48.00,54.00
2026-06-02T02:06:00Z,48.00,54.00
2026-06-02T02:09:00Z,48.00,54.00
2026-06-02T02:10:00Z,48.00,54.00
2026-06-02T02:11:00Z,45.00,55.00
2026-06-02T02:12:00Z,48.00,55.77
2026-06-02T02:13:00Z,48.00,52.27
2026-06-02T02:14:00Z,48.00,52.00
2026-06-02T02:16:00Z,48.00,52.69
2026-06-02T02:17:00Z,48.00,55.86
2026-06-02T02:18:00Z,48.00,54.00
2026-06-02T02:19:00Z,48.00,54.00
2026-06-02T02:20:00Z,48.00,52.00
2026-06-02T02:21:00Z,43.91,55.00
2026-06-02T02:23:00Z,47.84,55.00
2026-06-02T02:24:00Z,48.00,55.00
2026-06-02T02:25:00Z,48.00,55.00
2026-06-02T02:26:00Z,44.18,55.00
2026-06-02T02:27:00Z,46.05,53.16
2026-06-02T02:28:00Z,46.00,53.16
2026-06-02T02:29:00Z,47.00,53.64
2026-06-02T02:30:00Z,47.00,55.00
2026-06-02T02:31:00Z,46.00,55.00
2026-06-02T02:32:00Z,46.00,55.00
2026-06-02T02:33:00Z,46.00,55.00
2026-06-02T02:34:00Z,46.00,53.00
2026-06-02T02:35:00Z,47.00,53.00
2026-06-02T02:37:00Z,47.00,53.99
2026-06-02T02:38:00Z,45.00,55.00
2026-06-02T02:39:00Z,46.00,55.00
2026-06-02T02:40:00Z,44.13,55.00
2026-06-02T02:41:00Z,46.62,55.00
2026-06-02T02:42:00Z,44.68,54.58
2026-06-02T02:43:00Z,44.82,53.00
2026-06-02T02:44:00Z,44.82,52.74
2026-06-02T02:45:00Z,45.55,55.00
2026-06-02T02:46:00Z,47.63,55.00
2026-06-02T02:47:00Z,48.00,54.76
2026-06-02T02:48:00Z,44.00,55.00
2026-06-02T02:49:00Z,44.00,55.00
2026-06-02T02:50:00Z,46.00,55.00
2026-06-02T02:51:00Z,46.26,52.00
2026-06-02T02:52:00Z,47.00,52.00
2026-06-02T02:53:00Z,47.00,55.00
2026-06-02T02:54:00Z,46.16,55.00
2026-06-02T02:55:00Z,44.18,55.06
2026-06-02T02:56:00Z,46.79,52.34
2026-06-02T02:57:00Z,45.53,52.34
2026-06-02T02:58:00Z,46.16,52.34
2026-06-02T03:00:00Z,47.00,52.34
2026-06-02T03:01:00Z,47.00,53.00
2026-06-02T03:02:00Z,45.00,53.00
2026-06-02T03:03:00Z,47.00,54.65
2026-06-02T03:04:00Z,44.00,54.65
2026-06-02T03:06:00Z,47.00,54.65
2026-06-02T03:07:00Z,48.11,52.77
2026-06-02T03:08:00Z,45.23,54.00
2026-06-02T03:09:00Z,45.00,54.00
2026-06-02T03:10:00Z,48.14,54.00
2026-06-02T03:11:00Z,48.14,54.34
2026-06-02T03:12:00Z,46.95,51.46
2026-06-02T03:13:00Z,44.79,51.46
2026-06-02T03:14:00Z,47.00,54.16
2026-06-02T03:15:00Z,48.59,53.05
2026-06-02T03:16:00Z,48.00,54.00
2026-06-02T03:17:00Z,48.51,54.00
2026-06-02T03:18:00Z,48.51,54.00
2026-06-02T03:19:00Z,48.00,54.00
2026-06-02T03:20:00Z,46.32,54.00
2026-06-02T03:21:00Z,44.78,52.00
2026-06-02T03:22:00Z,44.73,54.00
2026-06-02T03:23:00Z,48.00,54.00
2026-06-02T03:24:00Z,43.30,55.52
2026-06-02T03:25:00Z,47.57,52.00
2026-06-02T03:26:00Z,46.00,52.00
2026-06-02T03:27:00Z,44.43,54.00
2026-06-02T03:29:00Z,46.00,52.00
2026-06-02T03:30:00Z,44.67,52.00
2026-06-02T03:31:00Z,44.12,52.00
2026-06-02T03:33:00Z,43.95,52.00
2026-06-02T03:34:00Z,43.95,54.00
2026-06-02T03:35:00Z,43.04,54.89
2026-06-02T03:36:00Z,43.19,54.89
2026-06-02T03:37:00Z,43.19,54.00
2026-06-02T03:38:00Z,43.19,55.00
2026-06-02T03:39:00Z,44.00,55.00
2026-06-02T03:40:00Z,45.84,55.00
2026-06-02T03:41:00Z,45.84,52.36
2026-06-02T03:42:00Z,46.06,55.20
2026-06-02T03:43:00Z,44.00,55.00
2026-06-02T03:45:00Z,43.62,55.00
2026-06-02T03:46:00Z,43.62,54.03
2026-06-02T03:48:00Z,48.53,54.03
2026-06-02T03:49:00Z,46.00,53.88
2026-06-02T03:50:00Z,47.00,53.88
2026-06-02T03:51:00Z,47.22,53.88
2026-06-02T03:52:00Z,45.42,54.00
2026-06-02T03:53:00Z,47.02,54.00
2026-06-02T03:54:00Z,45.33,54.00
2026-06-02T03:55:00Z,48.00,55.75
2026-06-02T03:56:00Z,47.89,55.75
2026-06-02T03:57:00Z,48.00,54.23
2026-06-02T03:58:00Z,48.00,54.23
2026-06-02T03:59:00Z,48.00,55.42
2026-06-02T04:00:00Z,41.53,55.63
2026-06-02T04:01:00Z,48.00,53.45
2026-06-02T04:02:00Z,48.00,54.00
2026-06-02T04:03:00Z,48.00,55.03
2026-06-02T04:04:00Z,44.88,55.00
2026-06-02T04:05:00Z,48.00,52.00
2026-06-02T04:06:00Z,45.00,55.25
2026-06-02T04:07:00Z,48.00,55.00
2026-06-02T04:08:00Z,48.00,55.00
2026-06-02T04:09:00Z,48.00,54.71
2026-06-02T04:10:00Z,47.00,52.00
2026-06-02T04:11:00Z,47.00,54.00
2026-06-02T04:12:00Z,47.00,54.00
2026-06-02T04:13:00Z,46.12,53.00
2026-06-02T04:14:00Z,45.00,54.00
2026-06-02T04:15:00Z,47.00,54.73
2026-06-02T04:16:00Z,45.88,54.37
2026-06-02T04:17:00Z,47.00,54.00
2026-06-02T04:18:00Z,46.27,54.18
2026-06-02T04:19:00Z,47.00,54.30
2026-06-02T04:20:00Z,47.00,54.30
2026-06-02T04:21:00Z,47.00,54.60
2026-06-02T04:22:00Z,46.15,53.34
2026-06-02T04:23:00Z,45.00,54.00
2026-06-02T04:24:00Z,47.00,54.64
2026-06-02T04:25:00Z,45.80,54.19
2026-06-02T04:26:00Z,45.76,53.23
2026-06-02T04:27:00Z,44.40,55.00
2026-06-02T04:28:00Z,46.55,52.00
2026-06-02T04:29:00Z,46.26,55.00
2026-06-02T04:30:00Z,47.00,52.28
2026-06-02T04:31:00Z,47.00,55.00
2026-06-02T04:32:00Z,46.99,55.00
2026-06-02T04:33:00Z,47.00,54.29
2026-06-02T04:34:00Z,46.96,54.29
2026-06-02T04:35:00Z,44.25,54.64
2026-06-02T04:36:00Z,47.00,55.00
2026-06-02T04:37:00Z,44.44,52.00
2026-06-02T04:38:00Z,47.00,55.00
2026-06-02T04:39:00Z,45.73,54.95
2026-06-02T04:40:00Z,46.23,54.00
2026-06-02T04:41:00Z,45.00,52.02
2026-06-02T04:42:00Z,45.29,52.00
2026-06-02T04:43:00Z,47.70,54.00
2026-06-02T04:44:00Z,44.69,55.00
2026-06-02T04:45:00Z,47.17,54.00
2026-06-02T04:46:00Z,47.64,54.00
2026-06-02T04:47:00Z,46.52,54.00
2026-06-02T04:48:00Z,46.40,54.00
2026-06-02T04:49:00Z,47.72,54.00
2026-06-02T04:50:00Z,47.72,52.00
2026-06-02T04:51:00Z,47.53,54.15
2026-06-02T04:52:00Z,47.31,52.07
2026-06-02T04:53:00Z,47.00,54.41
2026-06-02T04:54:00Z,47.03,54.39
2026-06-02T04:55:00Z,46.79,54.98
2026-06-02T04:56:00Z,47.14,55.00
2026-06-02T04:57:00Z,46.97,54.00
2026-06-02T04:58:00Z,47.65,54.91
2026-06-02T04:59:00Z,47.91,53.92
2026-06-02T05:00:00Z,45.00,54.00
2026-06-02T05:01:00Z,47.00,54.00
2026-06-02T05:02:00Z,47.00,54.00
2026-06-02T05:03:00Z,47.78,55.00
2026-06-02T05:04:00Z,47.91,54.18
2026-06-02T05:05:00Z,46.97,55.00
2026-06-02T05:06:00Z,47.89,54.41
2026-06-02T05:07:00Z,47.58,53.86
2026-06-02T05:08:00Z,47.88,55.00
2026-06-02T05:09:00Z,48.00,54.88
2026-06-02T05:10:00Z,48.00,54.98
2026-06-02T05:11:00Z,48.00,55.00
2026-06-02T05:12:00Z,47.73,55.00
2026-06-02T05:13:00Z,47.73,55.00
2026-06-02T05:14:00Z,48.00,54.73
2026-06-02T05:15:00Z,48.00,54.64
2026-06-02T05:16:00Z,48.00,55.00
2026-06-02T05:17:00Z,46.42,55.00
2026-06-02T05:18:00Z,48.00,54.87
2026-06-02T05:19:00Z,48.00,54.94
2026-06-02T05:20:00Z,47.83,52.17
2026-06-02T05:21:00Z,45.53,54.79
2026-06-02T05:22:00Z,46.20,55.00
2026-06-02T05:23:00Z,47.98,53.82
2026-06-02T05:24:00Z,47.98,55.00
2026-06-02T05:25:00Z,47.98,55.00
2026-06-02T05:26:00Z,47.92,55.00
2026-06-02T05:27:00Z,45.16,55.00
2026-06-02T05:28:00Z,46.18,52.33
2026-06-02T05:29:00Z,48.00,52.40
2026-06-02T05:30:00Z,48.00,55.00
2026-06-02T05:31:00Z,46.59,54.00
2026-06-02T05:32:00Z,46.85,54.07
2026-06-02T05:33:00Z,46.87,53.61
2026-06-02T05:34:00Z,47.00,54.00
2026-06-02T05:35:00Z,47.00,53.65
2026-06-02T05:36:00Z,46.47,53.65
2026-06-02T05:37:00Z,47.00,54.01
2026-06-02T05:38:00Z,45.55,52.00
2026-06-02T05:39:00Z,45.66,52.00
2026-06-02T05:40:00Z,47.00,52.00
2026-06-02T05:41:00Z,45.44,54.00
2026-06-02T05:42:00Z,47.00,52.00
2026-06-02T05:43:00Z,47.00,52.00
2026-06-02T05:44:00Z,45.00,54.00
2026-06-02T05:45:00Z,47.00,54.99
2026-06-02T05:46:00Z,46.67,55.00
2026-06-02T05:47:00Z,47.00,54.00
2026-06-02T05:48:00Z,46.93,52.94
2026-06-02T05:49:00Z,46.98,53.68
2026-06-02T05:50:00Z,47.00,53.68
2026-06-02T05:51:00Z,47.00,53.68
2026-06-02T05:52:00Z,47.00,54.00
2026-06-02T05:53:00Z,47.12,54.00
2026-06-02T05:54:00Z,48.00,54.00
2026-06-02T05:55:00Z,48.00,53.21
2026-06-02T05:56:00Z,47.92,52.03
2026-06-02T05:57:00Z,46.74,54.00
2026-06-02T05:58:00Z,48.00,54.00
2026-06-02T05:59:00Z,48.00,54.00
2026-06-02T06:00:00Z,47.77,52.45
2026-06-02T06:01:00Z,47.84,54.21
2026-06-02T06:02:00Z,46.63,54.74
2026-06-02T06:03:00Z,46.63,52.00
2026-06-02T06:04:00Z,48.00,52.00
2026-06-02T06:05:00Z,48.00,55.00
2026-06-02T06:06:00Z,46.00,55.00
2026-06-02T06:08:00Z,46.33,55.00
2026-06-02T06:09:00Z,48.00,54.74
2026-06-02T06:10:00Z,47.39,52.78
2026-06-02T06:11:00Z,48.00,55.00
2026-06-02T06:12:00Z,47.71,55.00
2026-06-02T06:13:00Z,47.71,52.00
2026-06-02T06:14:00Z,45.37,55.00
2026-06-02T06:15:00Z,45.00,55.00
2026-06-02T06:16:00Z,46.53,55.00
2026-06-02T06:17:00Z,47.00,52.00
2026-06-02T06:18:00Z,47.00,55.00
2026-06-02T06:19:00Z,47.00,55.00
2026-06-02T06:20:00Z,47.00,55.00
2026-06-02T06:21:00Z,47.00,55.00
2026-06-02T06:22:00Z,46.97,54.00
2026-06-02T06:23:00Z,47.00,53.60
2026-06-02T06:24:00Z,47.00,54.00
2026-06-02T06:26:00Z,45.19,54.00
2026-06-02T06:27:00Z,46.21,54.00
2026-06-02T06:28:00Z,47.00,54.00
2026-06-02T06:29:00Z,47.00,54.00
2026-06-02T06:30:00Z,47.00,54.00
2026-06-02T06:31:00Z,45.00,54.54
2026-06-02T06:32:00Z,46.27,55.00
2026-06-02T06:33:00Z,45.03,55.00
2026-06-02T06:34:00Z,47.00,52.00
2026-06-02T06:35:00Z,47.00,54.89
2026-06-02T06:36:00Z,47.00,54.89
2026-06-02T06:37:00Z,47.00,54.21
2026-06-02T06:38:00Z,47.00,55.00
2026-06-02T06:39:00Z,46.00,52.00
2026-06-02T06:40:00Z,46.00,55.00
2026-06-02T06:41:00Z,46.88,55.00
2026-06-02T06:42:00Z,47.00,55.00
2026-06-02T06:43:00Z,47.00,53.68
2026-06-02T06:44:00Z,45.00,53.68
2026-06-02T06:46:00Z,47.00,52.00
2026-06-02T06:47:00Z,46.89,55.00
2026-06-02T06:48:00Z,45.15,55.00
2026-06-02T06:49:00Z,46.20,55.00
2026-06-02T06:50:00Z,47.00,55.00
2026-06-02T06:51:00Z,47.00,55.00
2026-06-02T06:52:00Z,47.00,55.00
2026-06-02T06:53:00Z,47.00,55.00
2026-06-02T06:54:00Z,47.00,55.00
2026-06-02T06:55:00Z,45.00,52.82
2026-06-02T06:56:00Z,46.36,55.00
2026-06-02T06:58:00Z,46.36,55.00
2026-06-02T06:59:00Z,47.00,54.89
2026-06-02T07:00:00Z,45.47,54.89
2026-06-02T07:01:00Z,47.00,54.89
2026-06-02T07:02:00Z,47.00,52.00
2026-06-02T07:03:00Z,47.00,52.00
2026-06-02T07:04:00Z,45.00,55.00
2026-06-02T07:05:00Z,45.00,55.00
2026-06-02T07:06:00Z,47.00,52.00
2026-06-02T07:07:00Z,47.00,52.00
2026-06-02T07:08:00Z,47.00,52.00
2026-06-02T07:09:00Z,45.83,52.00
2026-06-02T07:10:00Z,45.00,52.00
2026-06-02T07:11:00Z,47.00,52.00
2026-06-02T07:12:00Z,47.00,54.00
2026-06-02T07:13:00Z,47.00,54.00
2026-06-02T07:14:00Z,47.00,54.00
2026-06-02T07:15:00Z,47.00,54.00
2026-06-02T07:16:00Z,46.00,55.25
2026-06-02T07:17:00Z,47.00,55.25
2026-06-02T07:18:00Z,46.73,55.25
2026-06-02T07:19:00Z,45.00,55.25
2026-06-02T07:21:00Z,46.09,55.25
2026-06-02T07:22:00Z,47.00,55.00
2026-06-02T07:23:00Z,47.00,55.00
2026-06-02T07:24:00Z,47.00,55.00
2026-06-02T07:25:00Z,47.00,55.00
2026-06-02T07:26:00Z,47.00,53.40
2026-06-02T07:27:00Z,47.00,55.22
2026-06-02T07:28:00Z,46.93,55.22
2026-06-02T07:30:00Z,46.93,52.45
2026-06-02T07:31:00Z,47.00,54.69
2026-06-02T07:32:00Z,45.00,55.00
2026-06-02T07:33:00Z,45.00,53.00
2026-06-02T07:34:00Z,47.00,53.00
2026-06-02T07:35:00Z,45.06,53.00
2026-06-02T07:36:00Z,47.00,53.00
2026-06-02T07:37:00Z,47.00,53.00
2026-06-02T07:38:00Z,45.00,53.00
2026-06-02T07:39:00Z,45.00,53.00
2026-06-02T07:40:00Z,45.48,53.00
2026-06-02T07:41:00Z,45.00,53.00
2026-06-02T07:44:00Z,45.00,55.00
2026-06-02T07:46:00Z,47.00,55.00
2026-06-02T07:47:00Z,47.00,55.00
2026-06-02T07:48:00Z,47.00,55.97
2026-06-02T07:49:00Z,47.00,55.97
2026-06-02T07:50:00Z,45.27,55.94
2026-06-02T07:51:00Z,45.27,55.00
2026-06-02T07:52:00Z,47.00,53.16
2026-06-02T07:53:00Z,47.00,53.16
2026-06-02T07:54:00Z,47.00,55.00
2026-06-02T07:57:00Z,45.74,55.00
2026-06-02T07:58:00Z,45.74,55.00
2026-06-02T07:59:00Z,45.00,55.00
2026-06-02T08:00:00Z,45.00,55.90
2026-06-02T08:01:00Z,45.00,53.00
2026-06-02T08:02:00Z,45.00,55.00
2026-06-02T08:03:00Z,45.49,52.82
2026-06-02T08:04:00Z,46.69,52.39
2026-06-02T08:05:00Z,47.00,52.39
2026-06-02T08:06:00Z,47.00,53.00
2026-06-02T08:09:00Z,47.00,55.00
2026-06-02T08:10:00Z,47.00,55.00
2026-06-02T08:11:00Z,47.00,55.00
2026-06-02T08:12:00Z,45.66,55.00
2026-06-02T08:13:00Z,47.00,55.00
2026-06-02T08:14:00Z,46.71,55.00
2026-06-02T08:15:00Z,46.71,55.00
2026-06-02T08:16:00Z,46.32,55.00
2026-06-02T08:18:00Z,47.00,55.00
2026-06-02T08:19:00Z,45.00,56.00
2026-06-02T08:21:00Z,47.00,56.00
2026-06-02T08:22:00Z,47.41,53.00
2026-06-02T08:23:00Z,45.00,53.00
2026-06-02T08:26:00Z,45.00,55.00
2026-06-02T08:27:00Z,46.20,55.00
2026-06-02T08:29:00Z,47.00,54.65
2026-06-02T08:30:00Z,45.06,55.00
2026-06-02T08:32:00Z,47.00,55.00
2026-06-02T08:33:00Z,45.88,55.00
2026-06-02T08:35:00Z,47.00,53.95
2026-06-02T08:36:00Z,46.89,55.00
2026-06-02T08:37:00Z,46.89,55.00
2026-06-02T08:38:00Z,46.89,55.00
2026-06-02T08:39:00Z,47.00,55.00
2026-06-02T08:40:00Z,47.00,55.00
2026-06-02T08:41:00Z,47.00,55.00
2026-06-02T08:42:00Z,47.00,52.00
2026-06-02T08:43:00Z,47.00,54.30
2026-06-02T08:44:00Z,46.34,54.00
2026-06-02T08:45:00Z,46.34,54.89
2026-06-02T08:46:00Z,47.00,54.89
2026-06-02T08:48:00Z,47.00,54.47
2026-06-02T08:49:00Z,47.00,55.00
2026-06-02T08:53:00Z,47.00,55.00
2026-06-02T08:54:00Z,47.00,52.00
2026-06-02T08:55:00Z,47.93,52.00
2026-06-02T08:56:00Z,47.00,52.00
2026-06-02T08:57:00Z,47.00,52.00
2026-06-02T08:58:00Z,47.26,52.00
2026-06-02T08:59:00Z,45.05,54.00
2026-06-02T09:00:00Z,48.00,54.00
2026-06-02T09:01:00Z,45.00,52.56
2026-06-02T09:02:00Z,48.00,52.56
2026-06-02T09:05:00Z,48.00,52.00
2026-06-02T09:07:00Z,46.98,52.00
2026-06-02T09:08:00Z,45.00,52.00
2026-06-02T09:09:00Z,48.00,52.00
2026-06-02T09:10:00Z,48.00,50.29
2026-06-02T09:14:00Z,48.00,50.29
2026-06-02T09:15:00Z,48.00,50.29
2026-06-02T09:16:00Z,48.00,50.29
2026-06-02T09:18:00Z,48.00,50.29
2026-06-02T09:19:00Z,46.00,50.00
2026-06-02T09:21:00Z,46.00,52.00
2026-06-02T09:22:00Z,46.00,52.00
2026-06-02T09:23:00Z,45.41,52.00
2026-06-02T09:24:00Z,48.00,52.38
2026-06-02T09:26:00Z,48.00,52.38
2026-06-02T09:27:00Z,45.00,50.00
2026-06-02T09:28:00Z,48.00,53.00
2026-06-02T09:31:00Z,48.00,53.00
2026-06-02T09:32:00Z,45.00,53.00
2026-06-02T09:36:00Z,48.00,53.00
2026-06-02T09:37:00Z,48.00,53.00
2026-06-02T09:40:00Z,48.00,53.00
2026-06-02T09:42:00Z,48.00,53.00
2026-06-02T09:43:00Z,48.00,53.00
2026-06-02T09:44:00Z,48.00,54.00
2026-06-02T09:45:00Z,48.00,53.84
2026-06-02T09:48:00Z,48.00,51.00
2026-06-02T09:50:00Z,48.00,51.00
2026-06-02T09:51:00Z,48.00,51.00
2026-06-02T09:53:00Z,45.11,51.00
2026-06-02T09:54:00Z,45.11,54.00
2026-06-02T09:55:00Z,48.00,54.00
2026-06-02T09:56:00Z,45.00,54.00
2026-06-02T09:57:00Z,45.00,51.00
2026-06-02T10:02:00Z,46.00,51.00
2026-06-02T10:04:00Z,47.06,51.00
2026-06-02T10:05:00Z,47.06,51.00
2026-06-02T10:06:00Z,47.06,52.00
2026-06-02T10:07:00Z,46.00,52.00
2026-06-02T10:09:00Z,48.00,52.00
2026-06-02T10:10:00Z,47.33,52.00
2026-06-02T10:11:00Z,47.73,52.00
2026-06-02T10:12:00Z,47.73,52.00
2026-06-02T10:15:00Z,47.73,51.00
2026-06-02T10:17:00Z,48.00,51.00
2026-06-02T10:18:00Z,47.01,51.00
2026-06-02T10:19:00Z,47.01,51.03
2026-06-02T10:20:00Z,47.01,52.75
2026-06-02T10:23:00Z,48.00,52.75
2026-06-02T10:24:00Z,46.00,53.00
2026-06-02T10:26:00Z,46.00,53.00
2026-06-02T10:27:00Z,46.00,53.00
2026-06-02T10:28:00Z,48.00,53.00
2026-06-02T10:29:00Z,46.00,53.00
2026-06-02T10:30:00Z,48.00,53.00
2026-06-02T10:31:00Z,48.00,53.00
2026-06-02T10:32:00Z,46.00,53.00
2026-06-02T10:34:00Z,46.00,51.00
2026-06-02T10:35:00Z,48.00,51.00
2026-06-02T10:36:00Z,46.00,51.00
2026-06-02T10:39:00Z,46.00,51.00
2026-06-02T10:40:00Z,47.93,51.00
2026-06-02T10:41:00Z,48.00,51.00
2026-06-02T10:42:00Z,47.49,52.29
2026-06-02T10:43:00Z,46.95,52.29
2026-06-02T10:44:00Z,46.28,52.29
2026-06-02T10:45:00Z,46.00,52.29
2026-06-02T10:46:00Z,47.76,52.29
2026-06-02T10:47:00Z,47.74,52.29
2026-06-02T10:48:00Z,46.00,52.29
2026-06-02T10:49:00Z,46.00,53.00
2026-06-02T10:50:00Z,46.00,51.00
2026-06-02T10:52:00Z,48.00,51.00
2026-06-02T10:53:00Z,46.00,53.00
2026-06-02T10:54:00Z,46.00,52.71
2026-06-02T10:55:00Z,47.42,52.77
2026-06-02T10:56:00Z,46.19,51.00
2026-06-02T10:57:00Z,48.00,51.00
2026-06-02T10:58:00Z,48.00,51.00
2026-06-02T11:00:00Z,48.00,53.00
2026-06-02T11:01:00Z,47.42,53.00
2026-06-02T11:02:00Z,48.00,50.12
2026-06-02T11:03:00Z,47.00,50.12
2026-06-02T11:06:00Z,48.00,50.12
2026-06-02T11:07:00Z,48.00,50.12
2026-06-02T11:09:00Z,47.75,50.27
2026-06-02T11:10:00Z,47.75,50.40
2026-06-02T11:12:00Z,48.00,50.40
2026-06-02T11:13:00Z,46.00,53.00
2026-06-02T11:15:00Z,46.00,50.56
2026-06-02T11:16:00Z,48.00,50.56
2026-06-02T11:17:00Z,48.00,50.00
2026-06-02T11:18:00Z,48.00,53.00
2026-06-02T11:19:00Z,48.00,53.00
2026-06-02T11:21:00Z,48.00,53.00
2026-06-02T11:22:00Z,48.00,50.76
2026-06-02T11:23:00Z,48.00,51.78
2026-06-02T11:24:00Z,48.00,53.00
2026-06-02T11:25:00Z,48.00,50.00
2026-06-02T11:27:00Z,48.00,53.00
2026-06-02T11:29:00Z,48.00,53.00
2026-06-02T11:33:00Z,48.00,53.00
2026-06-02T11:35:00Z,48.00,53.00
2026-06-02T11:36:00Z,46.00,53.00
2026-06-02T11:37:00Z,46.00,50.00
2026-06-02T11:38:00Z,48.00,50.00
2026-06-02T11:40:00Z,48.00,53.15
