# event_ticker=KXATPCHALLENGERMATCH-26APR18ROYHOU
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Valentin Royer
# fav_player=Max Houkes
# dog_player=Valentin Royer
# kalshi_date=2026-04-18
timestamp,Valentin Royer,Max Houkes
2026-04-18T02:45:00Z,71.00,
2026-04-18T02:57:00Z,69.00,
2026-04-18T02:58:00Z,69.00,32.00
2026-04-18T03:08:00Z,69.91,32.00
2026-04-18T03:11:00Z,71.00,32.00
2026-04-18T03:15:00Z,71.00,32.00
2026-04-18T03:18:00Z,71.00,32.00
2026-04-18T03:29:00Z,69.00,32.00
2026-04-18T03:30:00Z,69.00,32.00
2026-04-18T03:37:00Z,69.00,32.00
2026-04-18T03:58:00Z,71.00,32.00
2026-04-18T04:04:00Z,71.00,32.00
2026-04-18T04:09:00Z,71.00,32.00
2026-04-18T04:14:00Z,71.00,32.00
2026-04-18T04:41:00Z,71.00,32.00
2026-04-18T04:59:00Z,71.29,32.00
2026-04-18T05:09:00Z,72.00,32.00
2026-04-18T05:19:00Z,71.00,31.91
2026-04-18T05:31:00Z,72.00,31.91
2026-04-18T05:38:00Z,71.28,31.91
2026-04-18T05:42:00Z,68.00,31.91
2026-04-18T05:45:00Z,71.93,31.91
2026-04-18T05:53:00Z,72.00,31.91
2026-04-18T06:03:00Z,72.00,29.00
2026-04-18T06:11:00Z,72.00,29.00
2026-04-18T06:12:00Z,72.00,29.00
2026-04-18T06:19:00Z,72.00,29.00
2026-04-18T06:22:00Z,72.00,29.00
2026-04-18T06:34:00Z,69.00,29.00
2026-04-18T06:35:00Z,72.00,29.00
2026-04-18T06:37:00Z,72.00,29.00
2026-04-18T06:40:00Z,72.00,29.00
2026-04-18T07:04:00Z,72.00,29.00
2026-04-18T07:48:00Z,72.00,29.00
2026-04-18T08:43:00Z,71.13,29.00
2026-04-18T08:44:00Z,72.00,29.00
2026-04-18T09:17:00Z,72.00,30.00
2026-04-18T09:31:00Z,72.00,30.00
2026-04-18T09:35:00Z,72.00,30.00
2026-04-18T09:58:00Z,72.00,29.00
2026-04-18T10:03:00Z,72.00,29.00
2026-04-18T10:30:00Z,72.00,29.00
2026-04-18T10:40:00Z,72.00,29.00
2026-04-18T10:49:00Z,72.00,29.00
2026-04-18T10:53:00Z,72.00,29.00
2026-04-18T10:58:00Z,72.00,29.00
2026-04-18T11:00:00Z,72.00,29.00
2026-04-18T11:01:00Z,72.00,28.00
2026-04-18T11:23:00Z,72.00,28.00
2026-04-18T11:27:00Z,72.38,28.00
2026-04-18T11:28:00Z,73.00,28.00
2026-04-18T11:35:00Z,74.00,28.00
2026-04-18T11:50:00Z,73.00,28.00
2026-04-18T11:55:00Z,73.00,29.00
2026-04-18T11:57:00Z,74.00,29.00
2026-04-18T11:58:00Z,74.00,29.00
2026-04-18T11:59:00Z,74.00,29.00
2026-04-18T12:00:00Z,74.00,29.00
2026-04-18T12:02:00Z,74.00,29.00
2026-04-18T12:09:00Z,74.00,29.00
2026-04-18T12:13:00Z,74.00,29.00
2026-04-18T12:20:00Z,74.00,29.00
2026-04-18T12:23:00Z,74.00,29.00
2026-04-18T12:29:00Z,73.00,29.00
2026-04-18T12:34:00Z,73.00,29.00
2026-04-18T12:45:00Z,73.00,29.00
2026-04-18T12:46:00Z,73.00,29.00
2026-04-18T12:49:00Z,73.00,29.00
2026-04-18T12:51:00Z,73.00,29.00
2026-04-18T12:56:00Z,73.00,29.00
2026-04-18T12:57:00Z,73.00,29.00
2026-04-18T13:01:00Z,73.00,29.00
2026-04-18T13:03:00Z,73.00,29.00
2026-04-18T13:04:00Z,73.00,29.00
2026-04-18T13:05:00Z,73.00,29.00
2026-04-18T13:06:00Z,72.78,29.00
2026-04-18T13:11:00Z,73.00,29.00
2026-04-18T13:17:00Z,73.00,29.00
2026-04-18T13:19:00Z,73.00,29.00
2026-04-18T13:20:00Z,73.00,29.00
2026-04-18T13:23:00Z,73.00,29.00
2026-04-18T13:26:00Z,73.00,29.00
2026-04-18T13:34:00Z,73.00,29.00
2026-04-18T13:35:00Z,73.00,29.00
2026-04-18T13:36:00Z,73.00,29.00
2026-04-18T13:37:00Z,73.00,29.00
2026-04-18T13:38:00Z,73.00,29.59
2026-04-18T13:39:00Z,73.00,29.59
2026-04-18T13:41:00Z,73.00,29.00
2026-04-18T13:44:00Z,73.00,29.00
2026-04-18T13:45:00Z,73.00,29.00
2026-04-18T13:48:00Z,73.00,29.00
2026-04-18T13:49:00Z,70.52,29.00
2026-04-18T13:50:00Z,73.00,29.00
2026-04-18T13:52:00Z,73.00,29.00
2026-04-18T13:53:00Z,73.00,29.00
2026-04-18T13:55:00Z,73.00,29.00
2026-04-18T13:56:00Z,73.00,29.00
2026-04-18T13:57:00Z,73.00,29.00
2026-04-18T14:01:00Z,73.00,29.00
2026-04-18T14:03:00Z,73.00,29.00
2026-04-18T14:04:00Z,73.00,29.00
2026-04-18T14:05:00Z,73.00,29.00
2026-04-18T14:09:00Z,71.00,29.00
2026-04-18T14:10:00Z,73.00,29.00
2026-04-18T14:11:00Z,73.00,29.00
2026-04-18T14:12:00Z,73.00,29.00
2026-04-18T14:14:00Z,73.00,30.00
2026-04-18T14:17:00Z,70.26,30.00
2026-04-18T14:18:00Z,72.00,30.00
2026-04-18T14:20:00Z,71.25,30.00
2026-04-18T14:21:00Z,72.00,30.00
2026-04-18T14:22:00Z,72.00,30.00
2026-04-18T14:24:00Z,72.00,30.00
2026-04-18T14:25:00Z,72.96,30.00
2026-04-18T14:26:00Z,74.00,29.00
2026-04-18T14:27:00Z,74.00,28.00
2026-04-18T14:28:00Z,74.00,28.00
2026-04-18T14:29:00Z,75.00,27.00
2026-04-18T14:30:00Z,75.00,27.64
2026-04-18T14:32:00Z,75.75,26.00
2026-04-18T14:33:00Z,73.44,26.81
2026-04-18T14:34:00Z,73.00,27.65
2026-04-18T14:35:00Z,73.00,28.00
2026-04-18T14:36:00Z,73.00,27.00
2026-04-18T14:37:00Z,73.00,27.00
2026-04-18T14:38:00Z,73.96,26.68
2026-04-18T14:39:00Z,76.34,25.00
2026-04-18T14:40:00Z,75.54,24.08
2026-04-18T14:41:00Z,76.00,24.95
2026-04-18T14:42:00Z,75.97,24.72
2026-04-18T14:43:00Z,79.64,20.51
2026-04-18T14:44:00Z,80.98,21.91
2026-04-18T14:45:00Z,80.96,20.46
2026-04-18T14:46:00Z,77.10,22.91
2026-04-18T14:47:00Z,82.51,20.83
2026-04-18T14:48:00Z,84.90,15.93
2026-04-18T14:49:00Z,86.88,13.41
2026-04-18T14:50:00Z,88.00,12.80
2026-04-18T14:51:00Z,88.00,12.15
2026-04-18T14:52:00Z,88.35,11.79
2026-04-18T14:53:00Z,87.13,12.58
2026-04-18T14:54:00Z,87.94,13.00
2026-04-18T14:55:00Z,86.05,14.65
2026-04-18T14:56:00Z,85.89,15.03
2026-04-18T14:57:00Z,82.20,17.92
2026-04-18T14:58:00Z,76.50,23.81
2026-04-18T14:59:00Z,74.00,27.00
2026-04-18T15:00:00Z,74.00,26.65
2026-04-18T15:01:00Z,75.09,25.30
2026-04-18T15:02:00Z,79.65,19.70
2026-04-18T15:03:00Z,83.04,16.51
2026-04-18T15:04:00Z,87.07,13.41
2026-04-18T15:05:00Z,87.00,14.76
2026-04-18T15:06:00Z,87.00,14.00
2026-04-18T15:07:00Z,86.98,14.00
2026-04-18T15:08:00Z,86.98,14.00
2026-04-18T15:09:00Z,86.68,14.00
2026-04-18T15:10:00Z,87.00,13.00
2026-04-18T15:11:00Z,88.38,13.25
2026-04-18T15:12:00Z,88.00,11.85
2026-04-18T15:13:00Z,89.17,11.31
2026-04-18T15:14:00Z,89.93,10.88
2026-04-18T15:15:00Z,90.00,11.00
2026-04-18T15:16:00Z,90.04,10.21
2026-04-18T15:17:00Z,91.00,10.00
2026-04-18T15:18:00Z,91.00,10.00
2026-04-18T15:19:00Z,91.00,9.98
2026-04-18T15:20:00Z,91.71,10.00
2026-04-18T15:21:00Z,92.63,8.99
2026-04-18T15:22:00Z,92.30,8.09
2026-04-18T15:23:00Z,93.98,7.19
2026-04-18T15:24:00Z,93.22,6.61
2026-04-18T15:25:00Z,96.14,4.07
2026-04-18T15:26:00Z,97.71,2.76
2026-04-18T15:27:00Z,97.94,2.35
2026-04-18T15:28:00Z,97.35,2.68
2026-04-18T15:29:00Z,98.51,2.41
2026-04-18T15:30:00Z,97.99,2.42
2026-04-18T15:31:00Z,99.00,1.93
2026-04-18T15:32:00Z,99.00,1.15
2026-04-18T15:33:00Z,98.81,1.03
2026-04-18T15:34:00Z,98.00,2.00
2026-04-18T15:35:00Z,98.00,2.03
2026-04-18T15:36:00Z,98.02,2.67
2026-04-18T15:37:00Z,99.00,1.63
2026-04-18T15:38:00Z,98.01,1.92
2026-04-18T15:39:00Z,98.00,1.33
2026-04-18T15:40:00Z,98.38,1.73
2026-04-18T15:41:00Z,98.88,2.00
2026-04-18T15:42:00Z,98.90,2.00
2026-04-18T15:43:00Z,98.04,1.98
2026-04-18T15:44:00Z,98.04,2.00
2026-04-18T15:45:00Z,97.39,2.12
2026-04-18T15:46:00Z,95.76,5.14
2026-04-18T15:47:00Z,98.17,2.58
2026-04-18T15:48:00Z,98.33,1.95
2026-04-18T15:49:00Z,98.42,1.00
2026-04-18T15:50:00Z,98.06,2.00
2026-04-18T15:51:00Z,98.55,2.00
2026-04-18T15:52:00Z,98.82,2.00
2026-04-18T15:53:00Z,99.00,1.02
2026-04-18T15:54:00Z,99.00,1.00
2026-04-18T15:55:00Z,99.00,1.00
2026-04-18T15:56:00Z,99.00,1.00
2026-04-18T15:57:00Z,99.00,1.00
2026-04-18T15:58:00Z,99.00,1.00
2026-04-18T15:59:00Z,99.00,1.00
2026-04-18T16:00:00Z,99.00,1.01
2026-04-18T16:01:00Z,99.00,1.48
2026-04-18T16:02:00Z,98.19,2.18
2026-04-18T16:03:00Z,99.00,1.55
2026-04-18T16:04:00Z,99.00,1.03
2026-04-18T16:05:00Z,99.00,1.00
2026-04-18T16:06:00Z,99.00,1.00
