# event_ticker=KXATPMATCH-26MAY08POPMEN
# final_score=6-3 2-6 6-4
# score_resolution=3-6 6-2 4-6
# match_winner=Alexei Popyrin
# fav_player=Jakub Mensik
# dog_player=Alexei Popyrin
# kalshi_date=2026-05-08
timestamp,Alexei Popyrin,Jakub Mensik
2026-05-09T09:13:00Z,,71.00
2026-05-09T09:28:00Z,,71.00
2026-05-09T09:33:00Z,,71.00
2026-05-09T09:34:00Z,,71.00
2026-05-09T09:55:00Z,,71.00
2026-05-09T10:13:00Z,,71.00
2026-05-09T10:20:00Z,30.00,71.00
2026-05-09T10:21:00Z,30.00,71.00
2026-05-09T10:31:00Z,30.00,71.00
2026-05-09T10:34:00Z,30.00,71.00
2026-05-09T10:40:00Z,30.00,71.00
2026-05-09T10:54:00Z,31.00,71.00
2026-05-09T11:01:00Z,31.00,71.00
2026-05-09T11:12:00Z,31.00,71.00
2026-05-09T11:15:00Z,31.00,71.00
2026-05-09T11:20:00Z,31.00,71.00
2026-05-09T11:24:00Z,31.00,71.00
2026-05-09T11:25:00Z,30.00,71.00
2026-05-09T11:30:00Z,30.00,71.00
2026-05-09T11:32:00Z,30.00,71.00
2026-05-09T11:38:00Z,30.00,71.00
2026-05-09T11:43:00Z,30.00,71.00
2026-05-09T11:46:00Z,30.00,71.00
2026-05-09T11:54:00Z,30.00,71.00
2026-05-09T12:07:00Z,30.00,71.00
2026-05-09T12:10:00Z,30.00,71.00
2026-05-09T12:16:00Z,30.00,71.00
2026-05-09T12:18:00Z,30.00,71.00
2026-05-09T12:28:00Z,30.00,71.00
2026-05-09T12:30:00Z,30.00,70.00
2026-05-09T12:32:00Z,30.00,71.00
2026-05-09T12:42:00Z,30.00,71.00
2026-05-09T12:50:00Z,30.00,71.00
2026-05-09T12:52:00Z,30.00,71.00
2026-05-09T12:53:00Z,30.00,71.00
2026-05-09T13:09:00Z,30.00,71.00
2026-05-09T13:11:00Z,30.00,71.00
2026-05-09T13:13:00Z,30.00,71.00
2026-05-09T13:19:00Z,30.00,71.00
2026-05-09T13:22:00Z,30.00,71.00
2026-05-09T13:26:00Z,30.00,71.00
2026-05-09T13:27:00Z,30.00,71.00
2026-05-09T13:39:00Z,30.00,71.00
2026-05-09T13:42:00Z,30.00,71.00
2026-05-09T13:45:00Z,30.00,71.00
2026-05-09T13:48:00Z,31.00,71.00
2026-05-09T13:49:00Z,31.00,71.00
2026-05-09T14:04:00Z,31.00,71.00
2026-05-09T14:08:00Z,31.00,71.00
2026-05-09T14:14:00Z,30.98,71.00
2026-05-09T14:19:00Z,30.98,71.00
2026-05-09T14:21:00Z,30.98,71.00
2026-05-09T14:22:00Z,30.98,71.00
2026-05-09T14:33:00Z,30.98,71.00
2026-05-09T14:37:00Z,30.98,71.00
2026-05-09T14:44:00Z,30.98,71.00
2026-05-09T14:48:00Z,31.00,71.00
2026-05-09T14:49:00Z,31.00,71.00
2026-05-09T14:53:00Z,31.00,71.00
2026-05-09T14:56:00Z,31.00,71.00
2026-05-09T14:59:00Z,30.00,71.00
2026-05-09T15:01:00Z,31.00,71.00
2026-05-09T15:07:00Z,31.00,71.00
2026-05-09T15:09:00Z,31.00,71.00
2026-05-09T15:14:00Z,31.00,70.00
2026-05-09T15:19:00Z,31.00,71.00
2026-05-09T15:20:00Z,31.00,71.00
2026-05-09T15:23:00Z,31.00,71.00
2026-05-09T15:24:00Z,30.00,71.00
2026-05-09T15:27:00Z,30.00,71.00
2026-05-09T15:29:00Z,30.00,71.00
2026-05-09T15:30:00Z,30.00,70.00
2026-05-09T15:32:00Z,30.00,71.00
2026-05-09T15:35:00Z,30.00,71.00
2026-05-09T15:37:00Z,30.00,71.00
2026-05-09T15:41:00Z,30.00,71.00
2026-05-09T15:43:00Z,30.00,71.00
2026-05-09T15:44:00Z,30.00,71.00
2026-05-09T15:48:00Z,30.00,71.00
2026-05-09T15:50:00Z,31.00,71.00
2026-05-09T15:55:00Z,31.00,71.00
2026-05-09T15:57:00Z,31.00,71.00
2026-05-09T16:05:00Z,31.00,70.00
2026-05-09T16:09:00Z,31.00,71.00
2026-05-09T16:10:00Z,31.00,71.00
2026-05-09T16:11:00Z,30.00,71.00
2026-05-09T16:12:00Z,30.00,71.00
2026-05-09T16:13:00Z,30.00,71.00
2026-05-09T16:14:00Z,31.00,71.00
2026-05-09T16:15:00Z,31.00,71.00
2026-05-09T16:16:00Z,31.00,71.00
2026-05-09T16:18:00Z,31.00,71.00
2026-05-09T16:19:00Z,31.00,70.00
2026-05-09T16:20:00Z,31.00,71.00
2026-05-09T16:22:00Z,31.00,71.00
2026-05-09T16:24:00Z,31.00,70.00
2026-05-09T16:26:00Z,31.00,70.00
2026-05-09T16:27:00Z,31.00,70.00
2026-05-09T16:30:00Z,31.00,70.00
2026-05-09T16:33:00Z,31.00,70.00
2026-05-09T16:34:00Z,31.00,70.00
2026-05-09T16:38:00Z,31.00,70.00
2026-05-09T16:39:00Z,31.00,70.00
2026-05-09T16:42:00Z,31.00,70.00
2026-05-09T16:45:00Z,31.00,70.00
2026-05-09T16:48:00Z,31.00,70.00
2026-05-09T16:50:00Z,31.00,70.00
2026-05-09T16:53:00Z,31.00,70.00
2026-05-09T16:54:00Z,31.00,69.00
2026-05-09T16:55:00Z,31.00,70.00
2026-05-09T16:58:00Z,31.00,70.00
2026-05-09T16:59:00Z,31.00,70.00
2026-05-09T17:00:00Z,31.00,70.00
2026-05-09T17:01:00Z,31.00,70.00
2026-05-09T17:03:00Z,31.00,70.00
2026-05-09T17:06:00Z,31.00,70.00
2026-05-09T17:07:00Z,31.00,70.00
2026-05-09T17:09:00Z,31.00,70.00
2026-05-09T17:10:00Z,31.00,70.00
2026-05-09T17:11:00Z,30.00,70.00
2026-05-09T17:15:00Z,31.00,70.00
2026-05-09T17:19:00Z,31.00,70.00
2026-05-09T17:23:00Z,31.00,70.00
2026-05-09T17:30:00Z,31.00,70.00
2026-05-09T17:31:00Z,31.00,70.00
2026-05-09T17:32:00Z,31.00,70.00
2026-05-09T17:33:00Z,31.00,70.00
2026-05-09T17:34:00Z,31.00,70.00
2026-05-09T17:35:00Z,31.00,70.00
2026-05-09T17:36:00Z,31.00,70.00
2026-05-09T17:37:00Z,31.00,70.00
2026-05-09T17:38:00Z,31.00,70.00
2026-05-09T17:40:00Z,31.00,69.44
2026-05-09T17:43:00Z,31.00,70.00
2026-05-09T17:44:00Z,31.00,70.00
2026-05-09T17:45:00Z,31.00,70.00
2026-05-09T17:46:00Z,31.00,70.00
2026-05-09T17:53:00Z,31.00,70.00
2026-05-09T17:54:00Z,31.00,70.00
2026-05-09T17:55:00Z,31.00,70.00
2026-05-09T17:57:00Z,31.00,70.00
2026-05-09T17:58:00Z,31.00,70.00
2026-05-09T17:59:00Z,31.00,70.00
2026-05-09T18:00:00Z,31.00,70.00
2026-05-09T18:02:00Z,31.00,70.00
2026-05-09T18:06:00Z,31.00,70.00
2026-05-09T18:07:00Z,31.00,70.00
2026-05-09T18:08:00Z,31.00,70.00
2026-05-09T18:11:00Z,31.00,70.00
2026-05-09T18:14:00Z,31.00,70.00
2026-05-09T18:16:00Z,31.00,70.00
2026-05-09T18:22:00Z,31.00,70.00
2026-05-09T18:24:00Z,31.00,70.00
2026-05-09T18:25:00Z,31.00,70.00
2026-05-09T18:26:00Z,31.00,70.00
2026-05-09T18:29:00Z,31.00,70.00
2026-05-09T18:31:00Z,31.00,70.00
2026-05-09T18:39:00Z,31.00,70.00
2026-05-09T18:40:00Z,31.00,70.00
2026-05-09T18:41:00Z,31.00,70.00
2026-05-09T18:42:00Z,31.00,70.00
2026-05-09T18:44:00Z,31.00,70.00
2026-05-09T18:46:00Z,31.00,70.00
2026-05-09T18:47:00Z,31.00,70.00
2026-05-09T18:48:00Z,31.00,70.00
2026-05-09T18:51:00Z,31.00,70.00
2026-05-09T18:52:00Z,31.00,70.00
2026-05-09T18:53:00Z,31.00,70.00
2026-05-09T18:54:00Z,31.00,70.00
2026-05-09T18:56:00Z,31.00,70.00
2026-05-09T18:57:00Z,31.00,70.00
2026-05-09T18:58:00Z,31.00,70.00
2026-05-09T18:59:00Z,31.00,70.00
2026-05-09T19:00:00Z,31.00,70.00
2026-05-09T19:01:00Z,31.00,70.00
2026-05-09T19:02:00Z,31.00,70.00
2026-05-09T19:03:00Z,31.00,70.00
2026-05-09T19:04:00Z,31.00,70.00
2026-05-09T19:05:00Z,31.00,70.00
2026-05-09T19:06:00Z,31.00,70.00
2026-05-09T19:07:00Z,31.00,70.00
2026-05-09T19:08:00Z,31.00,70.00
2026-05-09T19:09:00Z,31.00,70.00
2026-05-09T19:10:00Z,31.00,70.00
2026-05-09T19:11:00Z,31.00,70.00
2026-05-09T19:12:00Z,31.00,69.42
2026-05-09T19:13:00Z,31.00,70.00
2026-05-09T19:14:00Z,31.00,70.00
2026-05-09T19:15:00Z,31.00,70.00
2026-05-09T19:16:00Z,31.00,70.00
2026-05-09T19:17:00Z,31.00,70.00
2026-05-09T19:18:00Z,31.00,70.00
2026-05-09T19:19:00Z,31.00,70.00
2026-05-09T19:20:00Z,31.00,70.00
2026-05-09T19:21:00Z,31.00,70.00
2026-05-09T19:22:00Z,30.64,70.00
2026-05-09T19:23:00Z,30.64,70.00
2026-05-09T19:24:00Z,30.64,70.00
2026-05-09T19:25:00Z,31.00,70.00
2026-05-09T19:26:00Z,31.00,70.00
2026-05-09T19:28:00Z,31.00,70.00
2026-05-09T19:29:00Z,31.00,70.00
2026-05-09T19:30:00Z,31.00,70.00
2026-05-09T19:31:00Z,30.00,70.00
2026-05-09T19:32:00Z,31.00,70.00
2026-05-09T19:33:00Z,31.00,70.00
2026-05-09T19:34:00Z,31.00,70.00
2026-05-09T19:35:00Z,30.00,70.00
2026-05-09T19:36:00Z,31.00,70.00
2026-05-09T19:37:00Z,31.00,70.00
2026-05-09T19:38:00Z,31.00,70.00
2026-05-09T19:39:00Z,31.00,70.00
2026-05-09T19:40:00Z,31.00,70.00
2026-05-09T19:41:00Z,31.00,69.09
2026-05-09T19:45:00Z,31.00,70.00
2026-05-09T19:46:00Z,31.00,70.00
2026-05-09T19:47:00Z,31.00,69.00
2026-05-09T19:49:00Z,31.00,69.00
2026-05-09T19:50:00Z,31.00,69.00
2026-05-09T19:51:00Z,31.00,71.00
2026-05-09T19:52:00Z,31.00,70.00
2026-05-09T19:53:00Z,31.00,69.63
2026-05-09T19:54:00Z,31.00,69.63
2026-05-09T19:55:00Z,31.00,69.63
2026-05-09T19:56:00Z,31.00,70.00
2026-05-09T19:57:00Z,31.00,71.00
2026-05-09T19:58:00Z,31.00,71.00
2026-05-09T19:59:00Z,31.00,71.00
2026-05-09T20:00:00Z,30.80,71.00
2026-05-09T20:01:00Z,30.80,70.00
2026-05-09T20:02:00Z,30.80,71.00
2026-05-09T20:04:00Z,31.00,70.00
2026-05-09T20:05:00Z,31.00,71.00
2026-05-09T20:06:00Z,31.00,71.00
2026-05-09T20:07:00Z,31.00,71.00
2026-05-09T20:08:00Z,31.00,71.00
2026-05-09T20:09:00Z,31.00,70.89
2026-05-09T20:10:00Z,31.00,71.00
2026-05-09T20:11:00Z,31.00,71.00
2026-05-09T20:12:00Z,31.00,71.00
2026-05-09T20:13:00Z,31.00,71.00
2026-05-09T20:14:00Z,31.00,71.00
2026-05-09T20:15:00Z,31.00,71.00
2026-05-09T20:16:00Z,31.00,71.00
2026-05-09T20:18:00Z,31.00,71.00
2026-05-09T20:20:00Z,31.00,71.00
2026-05-09T20:21:00Z,31.00,71.00
2026-05-09T20:22:00Z,31.00,71.00
2026-05-09T20:23:00Z,31.00,71.00
2026-05-09T20:24:00Z,31.00,71.00
2026-05-09T20:25:00Z,31.00,71.00
2026-05-09T20:27:00Z,31.00,71.00
2026-05-09T20:29:00Z,31.00,71.00
2026-05-09T20:30:00Z,30.00,71.00
2026-05-09T20:31:00Z,30.96,71.00
2026-05-09T20:32:00Z,31.00,71.00
2026-05-09T20:33:00Z,29.36,71.00
2026-05-09T20:34:00Z,30.00,72.00
2026-05-09T20:35:00Z,30.00,72.00
2026-05-09T20:36:00Z,29.05,71.99
2026-05-09T20:37:00Z,29.00,72.00
2026-05-09T20:38:00Z,29.57,72.00
2026-05-09T20:39:00Z,31.00,70.61
2026-05-09T20:40:00Z,31.02,70.00
2026-05-09T20:41:00Z,32.00,70.00
2026-05-09T20:42:00Z,31.09,68.24
2026-05-09T20:43:00Z,32.00,70.00
2026-05-09T20:44:00Z,32.00,69.02
2026-05-09T20:45:00Z,32.00,70.00
2026-05-09T20:46:00Z,32.00,70.22
2026-05-09T20:47:00Z,32.03,70.00
2026-05-09T20:48:00Z,32.00,70.54
2026-05-09T20:49:00Z,32.00,71.00
2026-05-09T20:50:00Z,31.21,70.00
2026-05-09T20:51:00Z,30.94,70.82
2026-05-09T20:52:00Z,29.98,71.00
2026-05-09T20:53:00Z,29.84,71.00
2026-05-09T20:54:00Z,27.94,73.06
2026-05-09T20:55:00Z,26.94,74.00
2026-05-09T20:56:00Z,27.30,73.00
2026-05-09T20:57:00Z,29.44,71.20
2026-05-09T20:58:00Z,29.45,71.30
2026-05-09T20:59:00Z,30.13,69.44
2026-05-09T21:00:00Z,30.02,71.87
2026-05-09T21:01:00Z,34.00,66.21
2026-05-09T21:02:00Z,44.91,55.82
2026-05-09T21:03:00Z,45.38,55.08
2026-05-09T21:04:00Z,48.47,52.22
2026-05-09T21:05:00Z,49.98,51.27
2026-05-09T21:06:00Z,50.18,50.75
2026-05-09T21:07:00Z,50.03,51.87
2026-05-09T21:08:00Z,48.48,52.28
2026-05-09T21:09:00Z,48.79,52.00
2026-05-09T21:10:00Z,51.55,50.88
2026-05-09T21:11:00Z,54.04,47.64
2026-05-09T21:12:00Z,55.92,46.66
2026-05-09T21:13:00Z,55.66,45.48
2026-05-09T21:14:00Z,54.11,47.85
2026-05-09T21:15:00Z,52.95,48.00
2026-05-09T21:16:00Z,52.69,47.99
2026-05-09T21:17:00Z,54.49,47.37
2026-05-09T21:18:00Z,56.90,44.59
2026-05-09T21:19:00Z,57.02,43.95
2026-05-09T21:20:00Z,59.01,40.33
2026-05-09T21:21:00Z,69.53,31.07
2026-05-09T21:22:00Z,84.66,20.92
2026-05-09T21:23:00Z,83.77,17.98
2026-05-09T21:24:00Z,85.99,16.20
2026-05-09T21:25:00Z,83.24,19.00
2026-05-09T21:26:00Z,81.90,21.11
2026-05-09T21:27:00Z,81.31,19.34
2026-05-09T21:28:00Z,84.67,18.87
2026-05-09T21:29:00Z,79.28,20.20
2026-05-09T21:30:00Z,79.64,22.32
2026-05-09T21:31:00Z,85.88,15.69
2026-05-09T21:32:00Z,86.60,13.75
2026-05-09T21:33:00Z,85.00,16.62
