# event_ticker=KXATPCHALLENGERMATCH-26MAY09LAJKWON
# final_score=7-6(5) 6-3
# score_resolution=6-7 3-6
# match_winner=Soonwoo Kwon
# fav_player=Mark Lajal
# dog_player=Soonwoo Kwon
# kalshi_date=2026-05-09
timestamp,Mark Lajal,Soonwoo Kwon
2026-05-09T04:30:00Z,38.00,62.00
2026-05-09T04:34:00Z,39.00,62.00
2026-05-09T04:37:00Z,39.00,62.96
2026-05-09T04:40:00Z,39.00,63.00
2026-05-09T04:43:00Z,39.00,63.00
2026-05-09T04:44:00Z,37.00,63.00
2026-05-09T04:47:00Z,37.00,63.00
2026-05-09T04:52:00Z,37.00,63.00
2026-05-09T04:54:00Z,39.00,63.44
2026-05-09T04:57:00Z,39.00,63.00
2026-05-09T04:59:00Z,39.00,63.00
2026-05-09T05:02:00Z,39.00,63.00
2026-05-09T05:14:00Z,39.00,63.00
2026-05-09T05:15:00Z,39.00,63.00
2026-05-09T05:17:00Z,39.00,63.00
2026-05-09T05:18:00Z,39.00,63.00
2026-05-09T05:22:00Z,39.00,64.18
2026-05-09T05:24:00Z,39.00,64.00
2026-05-09T05:27:00Z,39.00,64.00
2026-05-09T05:28:00Z,39.00,64.00
2026-05-09T05:29:00Z,38.00,64.00
2026-05-09T05:31:00Z,38.00,64.00
2026-05-09T05:34:00Z,38.00,64.00
2026-05-09T05:38:00Z,38.00,64.00
2026-05-09T05:42:00Z,38.00,64.00
2026-05-09T05:44:00Z,38.00,64.00
2026-05-09T05:45:00Z,38.00,64.00
2026-05-09T05:49:00Z,38.00,64.00
2026-05-09T05:50:00Z,38.00,64.00
2026-05-09T05:51:00Z,38.00,64.00
2026-05-09T05:52:00Z,38.00,64.00
2026-05-09T05:53:00Z,39.00,64.00
2026-05-09T05:54:00Z,39.00,64.00
2026-05-09T05:55:00Z,39.00,64.00
2026-05-09T05:56:00Z,39.00,64.00
2026-05-09T05:59:00Z,39.00,64.00
2026-05-09T06:01:00Z,39.00,64.00
2026-05-09T06:02:00Z,39.00,64.00
2026-05-09T06:03:00Z,39.00,64.00
2026-05-09T06:05:00Z,39.00,64.00
2026-05-09T06:06:00Z,39.00,64.00
2026-05-09T06:07:00Z,39.00,64.00
2026-05-09T06:09:00Z,38.00,64.00
2026-05-09T06:10:00Z,39.00,64.00
2026-05-09T06:11:00Z,39.00,64.00
2026-05-09T06:12:00Z,38.00,64.00
2026-05-09T06:13:00Z,38.00,64.00
2026-05-09T06:15:00Z,39.00,64.00
2026-05-09T06:16:00Z,39.00,64.00
2026-05-09T06:18:00Z,39.00,64.00
2026-05-09T06:20:00Z,39.00,64.00
2026-05-09T06:24:00Z,39.00,64.00
2026-05-09T06:26:00Z,39.00,64.00
2026-05-09T06:30:00Z,37.26,64.00
2026-05-09T06:32:00Z,38.00,64.00
2026-05-09T06:33:00Z,37.11,64.00
2026-05-09T06:34:00Z,37.11,64.00
2026-05-09T06:35:00Z,38.00,64.00
2026-05-09T06:36:00Z,38.00,64.00
2026-05-09T06:38:00Z,38.00,64.00
2026-05-09T06:39:00Z,38.00,64.00
2026-05-09T06:40:00Z,38.00,64.00
2026-05-09T06:41:00Z,38.00,64.00
2026-05-09T06:42:00Z,38.00,64.00
2026-05-09T06:46:00Z,37.00,64.00
2026-05-09T06:47:00Z,37.00,64.00
2026-05-09T06:49:00Z,38.00,64.00
2026-05-09T06:50:00Z,38.00,64.00
2026-05-09T06:51:00Z,38.00,64.00
2026-05-09T06:52:00Z,38.00,64.00
2026-05-09T06:53:00Z,38.53,64.00
2026-05-09T06:54:00Z,38.73,63.00
2026-05-09T06:55:00Z,38.00,64.00
2026-05-09T06:56:00Z,39.00,64.00
2026-05-09T06:57:00Z,39.00,64.00
2026-05-09T06:59:00Z,39.00,62.40
2026-05-09T07:00:00Z,39.00,62.74
2026-05-09T07:01:00Z,39.01,62.75
2026-05-09T07:02:00Z,39.74,62.36
2026-05-09T07:04:00Z,39.53,63.00
2026-05-09T07:05:00Z,39.00,62.94
2026-05-09T07:06:00Z,40.00,62.00
2026-05-09T07:07:00Z,40.00,62.00
2026-05-09T07:08:00Z,38.16,62.87
2026-05-09T07:09:00Z,32.99,68.19
2026-05-09T07:10:00Z,27.96,72.96
2026-05-09T07:11:00Z,26.26,76.19
2026-05-09T07:12:00Z,26.66,74.14
2026-05-09T07:13:00Z,29.02,73.59
2026-05-09T07:14:00Z,35.36,67.00
2026-05-09T07:15:00Z,35.31,64.97
2026-05-09T07:16:00Z,38.89,63.43
2026-05-09T07:17:00Z,37.42,64.03
2026-05-09T07:18:00Z,30.27,69.99
2026-05-09T07:19:00Z,24.97,76.99
2026-05-09T07:20:00Z,27.99,74.43
2026-05-09T07:21:00Z,30.55,70.01
2026-05-09T07:22:00Z,27.97,71.95
2026-05-09T07:23:00Z,22.63,77.75
2026-05-09T07:24:00Z,21.36,79.57
2026-05-09T07:25:00Z,19.04,81.11
2026-05-09T07:26:00Z,18.22,83.64
2026-05-09T07:27:00Z,19.30,80.38
2026-05-09T07:28:00Z,22.12,78.01
2026-05-09T07:29:00Z,23.01,78.00
2026-05-09T07:30:00Z,25.33,75.20
2026-05-09T07:31:00Z,25.78,73.77
2026-05-09T07:32:00Z,27.15,69.86
2026-05-09T07:33:00Z,33.75,69.09
2026-05-09T07:34:00Z,34.24,65.35
2026-05-09T07:35:00Z,41.11,62.78
2026-05-09T07:36:00Z,41.65,58.83
2026-05-09T07:37:00Z,41.12,58.91
2026-05-09T07:38:00Z,37.95,62.56
2026-05-09T07:39:00Z,35.96,65.35
2026-05-09T07:40:00Z,40.63,59.94
2026-05-09T07:41:00Z,30.62,64.82
2026-05-09T07:42:00Z,31.05,70.18
2026-05-09T07:43:00Z,28.68,71.00
2026-05-09T07:44:00Z,37.47,62.84
2026-05-09T07:45:00Z,38.67,62.00
2026-05-09T07:46:00Z,34.53,64.23
2026-05-09T07:47:00Z,36.04,63.92
2026-05-09T07:48:00Z,35.00,66.99
2026-05-09T07:49:00Z,37.43,66.32
2026-05-09T07:50:00Z,39.93,60.00
2026-05-09T07:51:00Z,39.32,63.93
2026-05-09T07:52:00Z,33.75,68.22
2026-05-09T07:53:00Z,35.94,64.23
2026-05-09T07:54:00Z,37.82,62.00
2026-05-09T07:55:00Z,37.74,63.52
2026-05-09T07:56:00Z,38.69,62.38
2026-05-09T07:57:00Z,34.02,67.33
2026-05-09T07:58:00Z,35.10,66.01
2026-05-09T07:59:00Z,44.26,57.17
2026-05-09T08:00:00Z,41.06,60.89
2026-05-09T08:01:00Z,27.64,72.04
2026-05-09T08:02:00Z,32.31,68.49
2026-05-09T08:03:00Z,30.93,70.01
2026-05-09T08:04:00Z,35.41,63.42
2026-05-09T08:05:00Z,33.45,69.15
2026-05-09T08:06:00Z,24.42,76.01
2026-05-09T08:07:00Z,14.28,85.13
2026-05-09T08:08:00Z,16.46,84.95
2026-05-09T08:09:00Z,17.08,84.38
2026-05-09T08:10:00Z,16.05,86.52
2026-05-09T08:11:00Z,15.70,85.86
2026-05-09T08:12:00Z,16.72,84.00
2026-05-09T08:13:00Z,17.78,84.06
2026-05-09T08:14:00Z,17.04,85.21
2026-05-09T08:15:00Z,14.64,87.13
2026-05-09T08:16:00Z,14.75,87.42
2026-05-09T08:17:00Z,13.86,87.42
2026-05-09T08:18:00Z,15.99,84.28
2026-05-09T08:19:00Z,14.86,86.00
2026-05-09T08:20:00Z,15.93,85.01
2026-05-09T08:21:00Z,14.00,86.99
2026-05-09T08:22:00Z,15.48,86.99
2026-05-09T08:23:00Z,14.91,85.86
2026-05-09T08:24:00Z,19.62,82.68
2026-05-09T08:25:00Z,19.55,81.63
2026-05-09T08:26:00Z,17.99,84.00
2026-05-09T08:27:00Z,17.07,83.26
2026-05-09T08:28:00Z,16.42,84.48
2026-05-09T08:29:00Z,15.76,84.99
2026-05-09T08:30:00Z,17.03,83.06
2026-05-09T08:31:00Z,16.78,85.09
2026-05-09T08:32:00Z,19.03,82.29
2026-05-09T08:33:00Z,20.07,79.46
2026-05-09T08:34:00Z,18.00,82.17
2026-05-09T08:35:00Z,15.97,85.63
2026-05-09T08:36:00Z,15.99,85.49
2026-05-09T08:37:00Z,14.17,87.16
2026-05-09T08:38:00Z,10.43,90.81
2026-05-09T08:39:00Z,11.78,92.35
2026-05-09T08:40:00Z,11.37,89.92
2026-05-09T08:41:00Z,10.00,91.89
2026-05-09T08:42:00Z,14.89,87.76
2026-05-09T08:43:00Z,14.02,86.95
2026-05-09T08:44:00Z,11.03,88.52
2026-05-09T08:45:00Z,13.20,90.34
2026-05-09T08:46:00Z,14.07,86.12
2026-05-09T08:47:00Z,10.81,89.60
2026-05-09T08:48:00Z,10.81,91.00
2026-05-09T08:49:00Z,15.11,85.63
2026-05-09T08:50:00Z,13.81,87.33
2026-05-09T08:51:00Z,16.94,82.81
2026-05-09T08:52:00Z,21.61,80.04
2026-05-09T08:53:00Z,21.22,81.70
2026-05-09T08:54:00Z,27.29,72.14
2026-05-09T08:55:00Z,26.30,75.08
2026-05-09T08:56:00Z,18.61,81.05
2026-05-09T08:57:00Z,15.58,85.02
2026-05-09T08:58:00Z,14.81,87.09
2026-05-09T08:59:00Z,9.40,90.28
2026-05-09T09:00:00Z,12.71,94.10
2026-05-09T09:01:00Z,10.87,90.70
2026-05-09T09:02:00Z,10.26,92.19
2026-05-09T09:03:00Z,10.37,89.99
2026-05-09T09:04:00Z,5.75,95.96
2026-05-09T09:05:00Z,3.10,97.01
2026-05-09T09:06:00Z,2.61,98.86
2026-05-09T09:07:00Z,1.16,98.92
2026-05-09T09:08:00Z,1.00,99.00
2026-05-09T09:09:00Z,1.00,99.00
2026-05-09T09:10:00Z,1.00,99.00
2026-05-09T09:12:00Z,1.00,99.00
