# event_ticker=KXATPMATCH-26MAR27ZVESIN
# final_score=6-3 7-6(4)
# score_resolution=3-6 6-7
# match_winner=Jannik Sinner
# fav_player=Alexander Zverev
# dog_player=Jannik Sinner
# kalshi_date=2026-03-27
timestamp,Alexander Zverev,Jannik Sinner
2026-03-27T13:24:00Z,15.00,86.00
2026-03-27T13:26:00Z,15.00,86.00
2026-03-27T13:27:00Z,15.00,86.00
2026-03-27T13:29:00Z,15.00,86.00
2026-03-27T13:30:00Z,14.00,86.00
2026-03-27T13:31:00Z,15.00,86.00
2026-03-27T13:32:00Z,15.00,86.00
2026-03-27T13:36:00Z,15.00,86.00
2026-03-27T13:37:00Z,15.00,86.00
2026-03-27T13:40:00Z,15.00,86.00
2026-03-27T13:43:00Z,15.00,86.00
2026-03-27T13:45:00Z,15.00,86.00
2026-03-27T13:46:00Z,15.00,86.00
2026-03-27T13:47:00Z,15.00,85.68
2026-03-27T13:48:00Z,15.00,85.68
2026-03-27T13:50:00Z,15.00,86.00
2026-03-27T13:51:00Z,15.00,86.00
2026-03-27T13:52:00Z,15.00,86.00
2026-03-27T13:55:00Z,15.00,86.00
2026-03-27T13:57:00Z,15.00,86.00
2026-03-27T13:59:00Z,15.00,86.00
2026-03-27T14:00:00Z,15.00,86.00
2026-03-27T14:01:00Z,15.00,85.00
2026-03-27T14:02:00Z,15.00,86.00
2026-03-27T14:04:00Z,15.00,86.00
2026-03-27T14:07:00Z,15.00,86.00
2026-03-27T14:08:00Z,14.00,86.00
2026-03-27T14:13:00Z,14.00,86.00
2026-03-27T14:14:00Z,14.00,86.00
2026-03-27T14:15:00Z,14.00,86.00
2026-03-27T14:17:00Z,15.00,86.00
2026-03-27T14:20:00Z,15.00,86.00
2026-03-27T14:22:00Z,15.00,86.00
2026-03-27T14:23:00Z,15.00,85.00
2026-03-27T14:24:00Z,15.00,85.00
2026-03-27T14:25:00Z,15.00,85.00
2026-03-27T14:26:00Z,15.00,86.00
2026-03-27T14:29:00Z,15.00,86.00
2026-03-27T14:33:00Z,15.00,86.00
2026-03-27T14:36:00Z,15.00,86.00
2026-03-27T14:37:00Z,15.00,86.00
2026-03-27T14:39:00Z,15.00,86.00
2026-03-27T14:40:00Z,15.00,86.00
2026-03-27T14:45:00Z,15.00,86.00
2026-03-27T14:46:00Z,15.00,86.00
2026-03-27T14:48:00Z,15.00,86.00
2026-03-27T14:49:00Z,15.00,86.00
2026-03-27T14:51:00Z,15.00,86.00
2026-03-27T14:55:00Z,15.00,86.00
2026-03-27T14:57:00Z,15.00,86.00
2026-03-27T14:58:00Z,15.00,86.00
2026-03-27T15:02:00Z,15.00,86.00
2026-03-27T15:03:00Z,15.00,86.00
2026-03-27T15:04:00Z,15.00,86.00
2026-03-27T15:06:00Z,15.00,86.00
2026-03-27T15:07:00Z,15.00,86.00
2026-03-27T15:09:00Z,15.00,86.00
2026-03-27T15:11:00Z,15.00,86.00
2026-03-27T15:13:00Z,15.00,86.00
2026-03-27T15:14:00Z,15.00,86.00
2026-03-27T15:16:00Z,15.00,86.00
2026-03-27T15:20:00Z,15.00,86.00
2026-03-27T15:21:00Z,15.00,86.00
2026-03-27T15:23:00Z,15.00,86.00
2026-03-27T15:26:00Z,15.00,86.00
2026-03-27T15:27:00Z,15.00,86.00
2026-03-27T15:28:00Z,15.00,86.00
2026-03-27T15:29:00Z,15.00,86.00
2026-03-27T15:30:00Z,15.00,86.00
2026-03-27T15:33:00Z,15.00,86.00
2026-03-27T15:35:00Z,15.00,86.00
2026-03-27T15:36:00Z,15.00,86.00
2026-03-27T15:38:00Z,15.00,86.00
2026-03-27T15:39:00Z,15.00,86.00
2026-03-27T15:40:00Z,15.00,86.00
2026-03-27T15:42:00Z,15.00,86.00
2026-03-27T15:48:00Z,15.00,86.00
2026-03-27T15:51:00Z,15.00,86.00
2026-03-27T15:53:00Z,15.00,86.00
2026-03-27T15:54:00Z,15.00,86.00
2026-03-27T15:55:00Z,15.00,86.00
2026-03-27T15:57:00Z,14.50,85.50
2026-03-27T15:59:00Z,14.50,86.00
2026-03-27T16:00:00Z,15.00,86.00
2026-03-27T16:01:00Z,15.00,86.00
2026-03-27T16:02:00Z,15.00,86.00
2026-03-27T16:03:00Z,15.00,86.00
2026-03-27T16:04:00Z,15.00,86.00
2026-03-27T16:06:00Z,15.00,86.00
2026-03-27T16:07:00Z,15.00,86.00
2026-03-27T16:08:00Z,15.00,86.00
2026-03-27T16:09:00Z,15.00,86.00
2026-03-27T16:10:00Z,15.00,86.00
2026-03-27T16:12:00Z,15.00,86.00
2026-03-27T16:13:00Z,15.00,86.00
2026-03-27T16:14:00Z,15.00,86.00
2026-03-27T16:15:00Z,15.00,86.00
2026-03-27T16:17:00Z,15.00,86.00
2026-03-27T16:18:00Z,15.00,86.00
2026-03-27T16:19:00Z,15.00,86.00
2026-03-27T16:21:00Z,15.00,86.00
2026-03-27T16:23:00Z,15.00,86.00
2026-03-27T16:28:00Z,15.00,86.00
2026-03-27T16:31:00Z,15.00,86.00
2026-03-27T16:32:00Z,15.00,86.00
2026-03-27T16:34:00Z,15.00,86.00
2026-03-27T16:35:00Z,15.00,86.00
2026-03-27T16:36:00Z,15.00,86.00
2026-03-27T16:38:00Z,15.00,86.00
2026-03-27T16:39:00Z,15.00,86.00
2026-03-27T16:41:00Z,15.00,86.00
2026-03-27T16:44:00Z,15.00,86.00
2026-03-27T16:45:00Z,15.00,86.00
2026-03-27T16:46:00Z,15.00,86.00
2026-03-27T16:48:00Z,14.86,86.00
2026-03-27T16:49:00Z,15.00,86.00
2026-03-27T16:50:00Z,15.00,86.00
2026-03-27T16:51:00Z,15.00,86.00
2026-03-27T16:52:00Z,15.00,86.00
2026-03-27T16:54:00Z,15.00,86.00
2026-03-27T16:55:00Z,15.00,86.00
2026-03-27T16:58:00Z,15.00,86.00
2026-03-27T16:59:00Z,15.00,85.00
2026-03-27T17:00:00Z,15.00,85.00
2026-03-27T17:01:00Z,15.00,86.00
2026-03-27T17:02:00Z,15.00,86.00
2026-03-27T17:03:00Z,15.00,86.00
2026-03-27T17:04:00Z,15.00,86.00
2026-03-27T17:06:00Z,15.00,86.00
2026-03-27T17:07:00Z,15.00,86.00
2026-03-27T17:09:00Z,15.00,86.00
2026-03-27T17:13:00Z,15.00,85.02
2026-03-27T17:14:00Z,15.00,86.00
2026-03-27T17:15:00Z,15.00,86.00
2026-03-27T17:16:00Z,15.00,86.00
2026-03-27T17:18:00Z,15.00,86.00
2026-03-27T17:20:00Z,15.00,86.00
2026-03-27T17:21:00Z,15.00,86.00
2026-03-27T17:22:00Z,15.00,86.00
2026-03-27T17:23:00Z,15.00,86.00
2026-03-27T17:25:00Z,15.00,86.00
2026-03-27T17:28:00Z,15.00,86.00
2026-03-27T17:29:00Z,15.00,86.00
2026-03-27T17:30:00Z,15.00,86.00
2026-03-27T17:32:00Z,15.00,86.00
2026-03-27T17:35:00Z,15.00,86.00
2026-03-27T17:36:00Z,15.00,86.00
2026-03-27T17:38:00Z,15.00,86.00
2026-03-27T17:39:00Z,15.00,86.00
2026-03-27T17:40:00Z,15.00,86.00
2026-03-27T17:41:00Z,15.00,86.00
2026-03-27T17:43:00Z,15.00,86.00
2026-03-27T17:44:00Z,15.00,86.00
2026-03-27T17:46:00Z,15.00,86.00
2026-03-27T17:49:00Z,15.00,86.00
2026-03-27T17:50:00Z,15.00,86.00
2026-03-27T17:52:00Z,15.00,86.00
2026-03-27T17:53:00Z,15.00,86.00
2026-03-27T17:54:00Z,15.00,86.00
2026-03-27T17:55:00Z,15.00,86.00
2026-03-27T17:56:00Z,15.00,86.00
2026-03-27T17:57:00Z,15.00,86.00
2026-03-27T17:58:00Z,15.00,86.00
2026-03-27T17:59:00Z,15.00,86.00
2026-03-27T18:01:00Z,15.00,86.00
2026-03-27T18:02:00Z,15.00,86.00
2026-03-27T18:03:00Z,15.00,86.00
2026-03-27T18:04:00Z,15.00,86.00
2026-03-27T18:05:00Z,15.00,86.00
2026-03-27T18:08:00Z,15.00,86.00
2026-03-27T18:09:00Z,15.00,86.00
2026-03-27T18:12:00Z,15.00,86.00
2026-03-27T18:13:00Z,15.00,86.00
2026-03-27T18:15:00Z,15.00,86.00
2026-03-27T18:16:00Z,15.00,86.00
2026-03-27T18:18:00Z,15.00,86.00
2026-03-27T18:19:00Z,15.00,86.00
2026-03-27T18:20:00Z,15.00,86.00
2026-03-27T18:23:00Z,15.00,86.00
2026-03-27T18:24:00Z,15.00,86.00
2026-03-27T18:25:00Z,15.00,86.00
2026-03-27T18:26:00Z,15.00,86.00
2026-03-27T18:27:00Z,15.00,86.00
2026-03-27T18:29:00Z,15.00,86.00
2026-03-27T18:30:00Z,15.00,86.00
2026-03-27T18:31:00Z,15.00,86.00
2026-03-27T18:32:00Z,15.00,86.00
2026-03-27T18:33:00Z,15.00,86.00
2026-03-27T18:34:00Z,15.00,86.00
2026-03-27T18:35:00Z,15.00,86.00
2026-03-27T18:36:00Z,15.00,86.00
2026-03-27T18:37:00Z,15.00,86.00
2026-03-27T18:38:00Z,15.00,86.00
2026-03-27T18:39:00Z,14.00,86.00
2026-03-27T18:40:00Z,14.00,86.00
2026-03-27T18:41:00Z,15.00,86.00
2026-03-27T18:43:00Z,15.00,86.00
2026-03-27T18:44:00Z,15.00,86.00
2026-03-27T18:45:00Z,15.00,86.00
2026-03-27T18:46:00Z,15.00,86.00
2026-03-27T18:47:00Z,15.00,86.00
2026-03-27T18:48:00Z,15.00,86.00
2026-03-27T18:49:00Z,15.00,86.00
2026-03-27T18:50:00Z,14.00,86.00
2026-03-27T18:51:00Z,15.00,86.00
2026-03-27T18:52:00Z,15.58,86.00
2026-03-27T18:53:00Z,15.58,86.00
2026-03-27T18:54:00Z,16.00,86.00
2026-03-27T18:57:00Z,16.00,86.00
2026-03-27T18:58:00Z,15.92,86.00
2026-03-27T18:59:00Z,15.92,86.00
2026-03-27T19:00:00Z,16.00,86.00
2026-03-27T19:01:00Z,16.00,86.00
2026-03-27T19:02:00Z,16.00,86.00
2026-03-27T19:03:00Z,16.00,86.00
2026-03-27T19:04:00Z,16.00,86.00
2026-03-27T19:06:00Z,16.00,86.00
2026-03-27T19:07:00Z,16.00,86.00
2026-03-27T19:08:00Z,16.00,86.00
2026-03-27T19:12:00Z,16.00,86.00
2026-03-27T19:13:00Z,16.00,86.00
2026-03-27T19:14:00Z,16.00,86.00
2026-03-27T19:16:00Z,16.00,86.00
2026-03-27T19:19:00Z,16.00,86.00
2026-03-27T19:22:00Z,16.00,86.00
2026-03-27T19:23:00Z,16.00,86.00
2026-03-27T19:24:00Z,16.00,86.00
2026-03-27T19:25:00Z,16.00,86.00
2026-03-27T19:26:00Z,16.00,86.00
2026-03-27T19:27:00Z,16.00,85.00
2026-03-27T19:28:00Z,16.00,86.00
2026-03-27T19:29:00Z,16.00,85.99
2026-03-27T19:33:00Z,16.00,86.00
2026-03-27T19:34:00Z,16.00,86.00
2026-03-27T19:35:00Z,16.00,86.00
2026-03-27T19:36:00Z,16.00,86.00
2026-03-27T19:38:00Z,16.00,86.00
2026-03-27T19:41:00Z,16.00,86.00
2026-03-27T19:43:00Z,16.00,86.00
2026-03-27T19:44:00Z,16.00,86.00
2026-03-27T19:45:00Z,16.00,86.00
2026-03-27T19:46:00Z,16.00,86.00
2026-03-27T19:47:00Z,16.00,86.00
2026-03-27T19:48:00Z,16.00,86.00
2026-03-27T19:49:00Z,16.00,85.38
2026-03-27T19:51:00Z,16.00,86.00
2026-03-27T19:52:00Z,16.00,86.00
2026-03-27T19:53:00Z,16.00,86.00
2026-03-27T19:54:00Z,16.00,86.00
2026-03-27T19:55:00Z,16.00,86.00
2026-03-27T19:56:00Z,16.00,86.00
2026-03-27T19:58:00Z,16.00,86.00
2026-03-27T20:00:00Z,16.00,86.00
2026-03-27T20:01:00Z,16.00,86.00
2026-03-27T20:03:00Z,16.00,86.00
2026-03-27T20:04:00Z,16.00,85.00
2026-03-27T20:06:00Z,16.00,85.00
2026-03-27T20:09:00Z,16.00,86.00
2026-03-27T20:10:00Z,16.00,86.00
2026-03-27T20:11:00Z,16.00,86.00
2026-03-27T20:12:00Z,16.00,86.00
2026-03-27T20:13:00Z,16.00,86.00
2026-03-27T20:14:00Z,16.00,86.00
2026-03-27T20:15:00Z,16.00,86.00
2026-03-27T20:16:00Z,16.00,86.00
2026-03-27T20:17:00Z,16.00,85.00
2026-03-27T20:18:00Z,16.00,85.00
2026-03-27T20:19:00Z,16.00,85.00
2026-03-27T20:20:00Z,16.00,85.00
2026-03-27T20:21:00Z,16.00,85.00
2026-03-27T20:22:00Z,16.00,85.00
2026-03-27T20:23:00Z,16.00,85.00
2026-03-27T20:24:00Z,16.00,85.00
2026-03-27T20:26:00Z,16.00,85.00
2026-03-27T20:27:00Z,15.80,85.00
2026-03-27T20:28:00Z,16.00,85.00
2026-03-27T20:29:00Z,16.00,85.00
2026-03-27T20:30:00Z,16.00,85.00
2026-03-27T20:31:00Z,16.00,85.00
2026-03-27T20:32:00Z,16.00,85.00
2026-03-27T20:33:00Z,15.65,85.00
2026-03-27T20:34:00Z,15.80,85.00
2026-03-27T20:35:00Z,16.00,85.00
2026-03-27T20:36:00Z,16.00,85.00
2026-03-27T20:37:00Z,15.00,85.00
2026-03-27T20:38:00Z,15.00,85.00
2026-03-27T20:39:00Z,16.00,84.00
2026-03-27T20:40:00Z,16.00,85.00
2026-03-27T20:41:00Z,16.00,85.00
2026-03-27T20:42:00Z,15.00,85.00
2026-03-27T20:43:00Z,15.00,85.00
2026-03-27T20:44:00Z,15.67,85.00
2026-03-27T20:45:00Z,16.00,85.00
2026-03-27T20:46:00Z,16.00,85.00
2026-03-27T20:47:00Z,16.00,85.00
2026-03-27T20:48:00Z,16.00,85.00
2026-03-27T20:49:00Z,16.00,85.00
2026-03-27T20:50:00Z,16.00,85.00
2026-03-27T20:51:00Z,15.23,85.00
2026-03-27T20:52:00Z,16.00,85.00
2026-03-27T20:53:00Z,16.00,85.00
2026-03-27T20:54:00Z,16.00,85.00
2026-03-27T20:55:00Z,16.00,85.00
2026-03-27T20:56:00Z,16.00,85.00
2026-03-27T20:57:00Z,16.00,84.00
2026-03-27T20:58:00Z,15.99,85.00
2026-03-27T20:59:00Z,16.00,85.00
2026-03-27T21:00:00Z,16.00,85.00
2026-03-27T21:02:00Z,16.00,84.00
2026-03-27T21:03:00Z,16.00,85.00
2026-03-27T21:04:00Z,16.00,85.00
2026-03-27T21:05:00Z,15.97,85.00
2026-03-27T21:06:00Z,16.00,85.00
2026-03-27T21:07:00Z,16.00,85.00
2026-03-27T21:08:00Z,16.00,85.00
2026-03-27T21:09:00Z,16.00,85.00
2026-03-27T21:10:00Z,15.00,85.00
2026-03-27T21:11:00Z,16.00,84.15
2026-03-27T21:12:00Z,16.00,84.00
2026-03-27T21:13:00Z,16.00,84.00
2026-03-27T21:14:00Z,16.00,85.00
2026-03-27T21:15:00Z,16.00,85.00
2026-03-27T21:16:00Z,16.00,85.00
2026-03-27T21:17:00Z,16.00,84.00
2026-03-27T21:18:00Z,15.29,85.00
2026-03-27T21:19:00Z,16.00,85.00
2026-03-27T21:21:00Z,16.00,85.00
2026-03-27T21:22:00Z,16.00,85.00
2026-03-27T21:23:00Z,16.00,85.00
2026-03-27T21:24:00Z,16.00,85.00
2026-03-27T21:25:00Z,16.00,85.00
2026-03-27T21:26:00Z,16.00,85.00
2026-03-27T21:27:00Z,16.00,84.00
2026-03-27T21:28:00Z,16.00,85.00
2026-03-27T21:29:00Z,16.00,85.00
2026-03-27T21:30:00Z,16.00,85.00
2026-03-27T21:31:00Z,16.00,85.00
2026-03-27T21:32:00Z,16.00,85.00
2026-03-27T21:34:00Z,14.00,85.00
2026-03-27T21:35:00Z,16.00,85.00
2026-03-27T21:36:00Z,16.00,85.00
2026-03-27T21:37:00Z,16.00,85.00
2026-03-27T21:38:00Z,16.00,85.00
2026-03-27T21:39:00Z,16.00,85.00
2026-03-27T21:40:00Z,16.00,85.00
2026-03-27T21:41:00Z,16.00,85.00
2026-03-27T21:42:00Z,16.00,85.00
2026-03-27T21:43:00Z,16.00,85.00
2026-03-27T21:44:00Z,16.00,85.00
2026-03-27T21:45:00Z,16.00,85.00
2026-03-27T21:46:00Z,16.00,85.00
2026-03-27T21:47:00Z,16.00,85.00
2026-03-27T21:48:00Z,16.00,85.00
2026-03-27T21:51:00Z,16.00,85.00
2026-03-27T21:52:00Z,16.00,85.00
2026-03-27T21:53:00Z,16.00,85.00
2026-03-27T21:54:00Z,16.00,85.00
2026-03-27T21:55:00Z,16.00,85.00
2026-03-27T21:56:00Z,16.00,85.00
2026-03-27T21:57:00Z,16.00,85.00
2026-03-27T21:58:00Z,15.82,85.00
2026-03-27T21:59:00Z,15.99,85.00
2026-03-27T22:00:00Z,16.00,85.00
2026-03-27T22:01:00Z,16.00,85.00
2026-03-27T22:02:00Z,15.90,85.00
2026-03-27T22:03:00Z,16.00,85.98
2026-03-27T22:04:00Z,16.00,85.00
2026-03-27T22:05:00Z,15.95,85.00
2026-03-27T22:06:00Z,16.00,85.00
2026-03-27T22:07:00Z,15.99,85.00
2026-03-27T22:08:00Z,16.00,85.00
2026-03-27T22:09:00Z,16.00,86.00
2026-03-27T22:10:00Z,16.00,85.00
2026-03-27T22:11:00Z,15.96,85.00
2026-03-27T22:12:00Z,16.00,86.00
2026-03-27T22:13:00Z,16.00,85.00
2026-03-27T22:14:00Z,16.00,85.00
2026-03-27T22:16:00Z,15.82,85.00
2026-03-27T22:17:00Z,16.00,85.00
2026-03-27T22:18:00Z,16.00,85.00
2026-03-27T22:19:00Z,16.00,85.00
2026-03-27T22:20:00Z,16.00,85.00
2026-03-27T22:21:00Z,16.00,85.00
2026-03-27T22:22:00Z,16.00,85.00
2026-03-27T22:23:00Z,16.00,85.00
2026-03-27T22:24:00Z,16.00,85.00
2026-03-27T22:26:00Z,16.00,85.00
2026-03-27T22:27:00Z,16.00,84.10
2026-03-27T22:28:00Z,16.00,85.00
2026-03-27T22:29:00Z,16.00,85.00
2026-03-27T22:30:00Z,16.00,84.00
2026-03-27T22:31:00Z,16.00,85.00
2026-03-27T22:32:00Z,15.42,85.00
2026-03-27T22:33:00Z,16.00,85.00
2026-03-27T22:34:00Z,16.00,85.00
2026-03-27T22:35:00Z,16.00,85.00
2026-03-27T22:36:00Z,16.00,85.00
2026-03-27T22:37:00Z,14.21,85.00
2026-03-27T22:38:00Z,15.00,84.02
2026-03-27T22:39:00Z,14.82,85.00
2026-03-27T22:40:00Z,15.00,85.00
2026-03-27T22:41:00Z,15.00,85.00
2026-03-27T22:42:00Z,15.33,85.00
2026-03-27T22:43:00Z,16.00,85.00
2026-03-27T22:44:00Z,16.00,85.00
2026-03-27T22:45:00Z,16.00,85.00
2026-03-27T22:46:00Z,16.00,85.00
2026-03-27T22:47:00Z,16.00,85.01
2026-03-27T22:48:00Z,16.00,86.00
2026-03-27T22:49:00Z,16.00,86.00
2026-03-27T22:50:00Z,16.00,86.00
2026-03-27T22:51:00Z,16.00,86.00
2026-03-27T22:52:00Z,16.00,86.00
2026-03-27T22:53:00Z,16.00,85.99
2026-03-27T22:54:00Z,16.00,86.00
2026-03-27T22:55:00Z,16.00,85.01
2026-03-27T22:56:00Z,15.78,85.00
2026-03-27T22:57:00Z,15.90,85.00
2026-03-27T22:58:00Z,16.00,85.00
2026-03-27T22:59:00Z,16.00,85.00
2026-03-27T23:00:00Z,16.00,85.00
2026-03-27T23:01:00Z,16.00,85.00
2026-03-27T23:02:00Z,16.00,85.00
2026-03-27T23:03:00Z,16.00,85.00
2026-03-27T23:04:00Z,16.00,84.99
2026-03-27T23:05:00Z,16.00,85.00
2026-03-27T23:06:00Z,16.00,85.00
2026-03-27T23:07:00Z,16.00,84.99
2026-03-27T23:08:00Z,16.00,85.00
2026-03-27T23:09:00Z,16.00,84.68
2026-03-27T23:10:00Z,16.00,85.00
2026-03-27T23:11:00Z,16.00,84.92
2026-03-27T23:12:00Z,16.00,85.00
2026-03-27T23:13:00Z,17.01,83.42
2026-03-27T23:14:00Z,23.12,77.28
2026-03-27T23:15:00Z,18.76,83.76
2026-03-27T23:16:00Z,16.04,83.33
2026-03-27T23:17:00Z,15.63,85.88
2026-03-27T23:18:00Z,16.89,83.86
2026-03-27T23:19:00Z,18.00,83.00
2026-03-27T23:20:00Z,18.27,82.60
2026-03-27T23:21:00Z,20.55,78.98
2026-03-27T23:22:00Z,22.80,79.15
2026-03-27T23:23:00Z,23.55,77.81
2026-03-27T23:24:00Z,22.96,80.03
2026-03-27T23:25:00Z,20.81,79.32
2026-03-27T23:26:00Z,19.23,81.39
2026-03-27T23:27:00Z,19.04,81.99
2026-03-27T23:28:00Z,19.11,82.00
2026-03-27T23:29:00Z,16.21,84.67
2026-03-27T23:30:00Z,15.30,85.42
2026-03-27T23:31:00Z,18.43,83.77
2026-03-27T23:32:00Z,15.69,85.41
2026-03-27T23:33:00Z,9.14,90.86
2026-03-27T23:34:00Z,8.59,92.05
2026-03-27T23:35:00Z,9.24,91.93
2026-03-27T23:36:00Z,9.51,91.35
2026-03-27T23:37:00Z,10.13,90.63
2026-03-27T23:38:00Z,10.28,90.32
2026-03-27T23:39:00Z,9.59,90.76
2026-03-27T23:40:00Z,8.90,91.72
2026-03-27T23:41:00Z,8.50,91.57
2026-03-27T23:42:00Z,9.41,91.03
2026-03-27T23:43:00Z,8.98,92.18
2026-03-27T23:44:00Z,9.08,91.51
2026-03-27T23:45:00Z,9.67,90.99
2026-03-27T23:46:00Z,9.59,90.35
2026-03-27T23:47:00Z,7.75,92.63
2026-03-27T23:48:00Z,7.35,92.99
2026-03-27T23:49:00Z,7.53,92.90
2026-03-27T23:50:00Z,7.47,92.78
2026-03-27T23:51:00Z,8.98,92.00
2026-03-27T23:52:00Z,10.02,90.09
2026-03-27T23:53:00Z,10.93,89.98
2026-03-27T23:54:00Z,9.79,90.05
2026-03-27T23:55:00Z,8.07,91.99
2026-03-27T23:56:00Z,8.92,91.95
2026-03-27T23:57:00Z,8.88,91.70
2026-03-27T23:58:00Z,9.47,91.54
2026-03-27T23:59:00Z,10.00,91.00
2026-03-28T00:00:00Z,10.56,91.00
2026-03-28T00:01:00Z,9.12,91.33
2026-03-28T00:02:00Z,9.62,90.31
2026-03-28T00:03:00Z,10.65,90.06
2026-03-28T00:04:00Z,9.08,91.43
2026-03-28T00:05:00Z,10.00,91.20
2026-03-28T00:06:00Z,10.85,90.05
2026-03-28T00:07:00Z,11.15,89.08
2026-03-28T00:08:00Z,10.95,90.00
2026-03-28T00:09:00Z,10.54,90.88
2026-03-28T00:10:00Z,11.81,89.16
2026-03-28T00:11:00Z,10.27,90.01
2026-03-28T00:12:00Z,9.43,91.03
2026-03-28T00:13:00Z,8.57,92.00
2026-03-28T00:14:00Z,10.16,90.96
2026-03-28T00:15:00Z,7.13,92.95
2026-03-28T00:16:00Z,7.00,92.72
2026-03-28T00:17:00Z,9.45,91.39
2026-03-28T00:18:00Z,10.60,89.48
2026-03-28T00:19:00Z,11.93,89.86
2026-03-28T00:20:00Z,11.95,89.98
2026-03-28T00:21:00Z,9.73,91.00
2026-03-28T00:22:00Z,10.80,90.77
2026-03-28T00:23:00Z,11.31,88.90
2026-03-28T00:24:00Z,9.75,90.13
2026-03-28T00:25:00Z,9.27,90.78
2026-03-28T00:26:00Z,9.77,91.61
2026-03-28T00:27:00Z,9.04,91.76
2026-03-28T00:28:00Z,9.98,90.01
2026-03-28T00:29:00Z,11.50,89.12
2026-03-28T00:30:00Z,11.93,88.31
2026-03-28T00:31:00Z,11.46,89.02
2026-03-28T00:32:00Z,11.03,89.30
2026-03-28T00:33:00Z,10.99,89.26
2026-03-28T00:34:00Z,13.47,87.47
2026-03-28T00:35:00Z,17.75,83.52
2026-03-28T00:36:00Z,14.51,85.53
2026-03-28T00:37:00Z,10.23,89.44
2026-03-28T00:38:00Z,10.39,90.52
2026-03-28T00:39:00Z,8.38,93.19
2026-03-28T00:40:00Z,4.65,95.28
2026-03-28T00:41:00Z,7.98,92.49
2026-03-28T00:42:00Z,10.69,89.49
2026-03-28T00:43:00Z,10.86,90.47
2026-03-28T00:44:00Z,11.09,88.54
2026-03-28T00:45:00Z,12.25,88.00
2026-03-28T00:46:00Z,12.98,87.95
2026-03-28T00:47:00Z,12.82,88.09
2026-03-28T00:48:00Z,10.94,88.26
2026-03-28T00:49:00Z,10.05,91.00
2026-03-28T00:50:00Z,8.48,91.46
2026-03-28T00:51:00Z,11.25,89.48
2026-03-28T00:52:00Z,12.87,87.07
2026-03-28T00:53:00Z,12.78,87.48
2026-03-28T00:54:00Z,11.79,88.11
2026-03-28T00:55:00Z,10.45,89.09
2026-03-28T00:56:00Z,11.13,89.96
2026-03-28T00:57:00Z,13.56,87.39
2026-03-28T00:58:00Z,10.66,89.90
2026-03-28T00:59:00Z,8.35,91.02
2026-03-28T01:00:00Z,11.54,89.99
2026-03-28T01:01:00Z,11.62,87.87
2026-03-28T01:02:00Z,10.01,90.63
2026-03-28T01:03:00Z,10.59,90.19
2026-03-28T01:04:00Z,4.23,96.07
