# event_ticker=KXATPMATCH-26MAY12MEDLAN
# final_score=7-5 6-4
# score_resolution=5-7 4-6
# match_winner=Martin Landaluce
# fav_player=Hamad Medjedovic
# dog_player=Martin Landaluce
# kalshi_date=2026-05-12
timestamp,Hamad Medjedovic,Martin Landaluce
2026-05-12T07:20:00Z,60.00,41.00
2026-05-12T07:21:00Z,60.00,41.00
2026-05-12T07:22:00Z,60.00,41.00
2026-05-12T07:25:00Z,60.00,41.00
2026-05-12T07:33:00Z,60.00,41.00
2026-05-12T07:39:00Z,60.00,41.00
2026-05-12T07:43:00Z,60.00,41.00
2026-05-12T07:49:00Z,60.00,41.00
2026-05-12T07:51:00Z,60.00,41.00
2026-05-12T07:52:00Z,60.00,41.00
2026-05-12T07:54:00Z,60.00,41.00
2026-05-12T07:56:00Z,60.00,41.00
2026-05-12T08:12:00Z,60.00,41.00
2026-05-12T08:14:00Z,61.00,41.00
2026-05-12T08:15:00Z,61.00,40.00
2026-05-12T08:23:00Z,61.00,40.00
2026-05-12T08:36:00Z,61.00,41.00
2026-05-12T08:41:00Z,61.00,41.00
2026-05-12T08:53:00Z,61.00,41.00
2026-05-12T09:08:00Z,61.00,41.00
2026-05-12T09:10:00Z,61.00,41.00
2026-05-12T09:13:00Z,61.00,41.00
2026-05-12T09:14:00Z,61.00,41.00
2026-05-12T09:16:00Z,61.00,41.00
2026-05-12T09:18:00Z,60.00,41.00
2026-05-12T09:25:00Z,61.00,41.00
2026-05-12T09:29:00Z,61.00,41.00
2026-05-12T09:38:00Z,61.00,41.00
2026-05-12T09:42:00Z,61.00,41.00
2026-05-12T09:44:00Z,61.00,41.00
2026-05-12T09:48:00Z,61.00,41.00
2026-05-12T09:56:00Z,61.00,41.00
2026-05-12T10:08:00Z,61.00,41.00
2026-05-12T10:20:00Z,61.00,41.00
2026-05-12T10:24:00Z,61.00,41.00
2026-05-12T10:27:00Z,61.00,41.00
2026-05-12T10:29:00Z,61.00,41.00
2026-05-12T10:42:00Z,61.00,41.00
2026-05-12T10:45:00Z,61.00,41.00
2026-05-12T10:59:00Z,61.00,41.00
2026-05-12T11:02:00Z,61.00,41.00
2026-05-12T11:05:00Z,61.00,41.00
2026-05-12T11:09:00Z,61.00,41.00
2026-05-12T11:11:00Z,61.00,41.00
2026-05-12T11:17:00Z,61.00,40.00
2026-05-12T11:18:00Z,61.00,40.00
2026-05-12T11:19:00Z,61.00,41.00
2026-05-12T11:21:00Z,60.00,41.00
2026-05-12T11:22:00Z,61.00,41.00
2026-05-12T11:23:00Z,61.00,41.00
2026-05-12T11:24:00Z,61.00,41.00
2026-05-12T11:30:00Z,61.00,41.00
2026-05-12T11:31:00Z,61.00,40.00
2026-05-12T11:34:00Z,61.00,40.00
2026-05-12T11:35:00Z,61.00,40.00
2026-05-12T11:37:00Z,61.00,40.00
2026-05-12T11:42:00Z,61.00,40.00
2026-05-12T11:44:00Z,61.00,40.00
2026-05-12T11:45:00Z,61.00,40.00
2026-05-12T11:46:00Z,61.00,40.00
2026-05-12T11:51:00Z,61.00,40.00
2026-05-12T11:52:00Z,61.00,40.00
2026-05-12T11:56:00Z,61.00,40.00
2026-05-12T11:57:00Z,61.00,40.00
2026-05-12T12:00:00Z,61.00,40.00
2026-05-12T12:01:00Z,61.00,40.00
2026-05-12T12:03:00Z,61.00,40.00
2026-05-12T12:04:00Z,61.00,40.00
2026-05-12T12:06:00Z,61.00,40.00
2026-05-12T12:11:00Z,61.00,40.00
2026-05-12T12:12:00Z,61.00,39.75
2026-05-12T12:13:00Z,61.00,39.75
2026-05-12T12:17:00Z,61.00,39.75
2026-05-12T12:21:00Z,61.00,39.75
2026-05-12T12:22:00Z,61.00,39.75
2026-05-12T12:23:00Z,61.00,40.00
2026-05-12T12:25:00Z,61.00,40.00
2026-05-12T12:26:00Z,61.00,40.00
2026-05-12T12:33:00Z,61.00,40.00
2026-05-12T12:37:00Z,61.00,39.00
2026-05-12T12:39:00Z,61.00,39.00
2026-05-12T12:40:00Z,61.00,40.00
2026-05-12T12:41:00Z,61.00,40.00
2026-05-12T12:43:00Z,61.00,39.01
2026-05-12T12:45:00Z,61.00,40.00
2026-05-12T12:46:00Z,61.00,40.00
2026-05-12T12:48:00Z,61.00,40.00
2026-05-12T12:49:00Z,61.00,40.00
2026-05-12T12:51:00Z,61.00,40.00
2026-05-12T12:52:00Z,61.00,40.00
2026-05-12T12:53:00Z,61.00,40.00
2026-05-12T12:54:00Z,61.00,40.00
2026-05-12T12:55:00Z,61.00,40.00
2026-05-12T12:56:00Z,61.00,40.00
2026-05-12T12:57:00Z,61.00,40.00
2026-05-12T12:58:00Z,61.00,40.00
2026-05-12T12:59:00Z,61.00,40.00
2026-05-12T13:00:00Z,61.00,40.00
2026-05-12T13:01:00Z,61.00,40.00
2026-05-12T13:02:00Z,61.00,40.00
2026-05-12T13:03:00Z,61.00,40.00
2026-05-12T13:04:00Z,61.00,40.00
2026-05-12T13:05:00Z,61.00,40.00
2026-05-12T13:06:00Z,61.00,40.00
2026-05-12T13:08:00Z,61.00,40.00
2026-05-12T13:10:00Z,61.00,40.00
2026-05-12T13:11:00Z,61.00,40.00
2026-05-12T13:12:00Z,60.91,40.00
2026-05-12T13:13:00Z,60.91,40.00
2026-05-12T13:14:00Z,61.00,40.00
2026-05-12T13:15:00Z,61.00,40.00
2026-05-12T13:16:00Z,61.00,40.00
2026-05-12T13:19:00Z,61.00,40.00
2026-05-12T13:20:00Z,61.00,40.00
2026-05-12T13:21:00Z,61.00,40.00
2026-05-12T13:23:00Z,61.00,40.00
2026-05-12T13:25:00Z,61.00,40.00
2026-05-12T13:27:00Z,61.00,40.00
2026-05-12T13:28:00Z,61.00,40.00
2026-05-12T13:30:00Z,61.00,40.00
2026-05-12T13:31:00Z,61.00,40.00
2026-05-12T13:32:00Z,61.00,40.00
2026-05-12T13:34:00Z,61.00,40.00
2026-05-12T13:36:00Z,61.00,40.00
2026-05-12T13:37:00Z,61.00,40.00
2026-05-12T13:39:00Z,61.00,40.00
2026-05-12T13:40:00Z,61.00,40.00
2026-05-12T13:41:00Z,61.00,40.00
2026-05-12T13:42:00Z,61.00,40.00
2026-05-12T13:43:00Z,61.00,40.00
2026-05-12T13:44:00Z,61.00,40.00
2026-05-12T13:45:00Z,61.00,40.00
2026-05-12T13:46:00Z,61.00,40.00
2026-05-12T13:47:00Z,61.00,40.00
2026-05-12T13:48:00Z,61.00,40.00
2026-05-12T13:49:00Z,61.00,40.00
2026-05-12T13:50:00Z,61.00,40.00
2026-05-12T13:51:00Z,61.00,40.00
2026-05-12T13:52:00Z,61.00,40.00
2026-05-12T13:53:00Z,61.00,40.00
2026-05-12T13:54:00Z,61.00,40.00
2026-05-12T13:55:00Z,61.00,40.00
2026-05-12T13:56:00Z,61.00,40.00
2026-05-12T13:58:00Z,61.00,40.00
2026-05-12T13:59:00Z,61.00,40.00
2026-05-12T14:00:00Z,61.00,40.00
2026-05-12T14:01:00Z,61.00,40.00
2026-05-12T14:02:00Z,61.00,40.00
2026-05-12T14:03:00Z,61.00,40.00
2026-05-12T14:05:00Z,61.00,40.00
2026-05-12T14:06:00Z,61.00,40.00
2026-05-12T14:08:00Z,61.00,40.00
2026-05-12T14:10:00Z,61.00,39.97
2026-05-12T14:11:00Z,61.00,39.97
2026-05-12T14:12:00Z,61.00,39.97
2026-05-12T14:13:00Z,61.00,40.00
2026-05-12T14:14:00Z,61.00,40.00
2026-05-12T14:15:00Z,61.00,40.00
2026-05-12T14:16:00Z,61.00,40.00
2026-05-12T14:19:00Z,61.00,40.00
2026-05-12T14:20:00Z,61.00,40.00
2026-05-12T14:21:00Z,61.00,40.00
2026-05-12T14:22:00Z,61.00,40.00
2026-05-12T14:23:00Z,61.00,40.00
2026-05-12T14:24:00Z,61.00,40.00
2026-05-12T14:25:00Z,61.00,40.00
2026-05-12T14:29:00Z,61.00,40.00
2026-05-12T14:30:00Z,61.00,40.00
2026-05-12T14:31:00Z,61.00,40.00
2026-05-12T14:32:00Z,61.00,40.00
2026-05-12T14:33:00Z,61.00,40.00
2026-05-12T14:34:00Z,61.00,40.00
2026-05-12T14:35:00Z,61.00,40.00
2026-05-12T14:36:00Z,61.00,40.00
2026-05-12T14:37:00Z,61.00,40.00
2026-05-12T14:38:00Z,60.72,40.00
2026-05-12T14:39:00Z,61.00,40.00
2026-05-12T14:40:00Z,61.00,40.00
2026-05-12T14:41:00Z,61.00,40.00
2026-05-12T14:42:00Z,61.00,40.00
2026-05-12T14:43:00Z,61.00,40.00
2026-05-12T14:44:00Z,60.33,40.00
2026-05-12T14:45:00Z,61.00,40.00
2026-05-12T14:46:00Z,61.00,40.00
2026-05-12T14:47:00Z,61.00,40.00
2026-05-12T14:48:00Z,61.00,40.00
2026-05-12T14:49:00Z,62.00,40.00
2026-05-12T14:50:00Z,62.00,40.00
2026-05-12T14:51:00Z,62.00,39.00
2026-05-12T14:52:00Z,62.00,39.00
2026-05-12T14:53:00Z,61.00,39.00
2026-05-12T14:54:00Z,61.00,39.00
2026-05-12T14:55:00Z,62.00,39.00
2026-05-12T14:56:00Z,61.90,39.00
2026-05-12T14:57:00Z,62.00,39.00
2026-05-12T14:58:00Z,61.99,38.03
2026-05-12T14:59:00Z,62.00,39.00
2026-05-12T15:00:00Z,62.00,39.00
2026-05-12T15:01:00Z,62.00,39.00
2026-05-12T15:02:00Z,62.00,39.00
2026-05-12T15:03:00Z,62.00,39.00
2026-05-12T15:05:00Z,62.00,39.00
2026-05-12T15:06:00Z,62.00,39.00
2026-05-12T15:07:00Z,62.00,39.00
2026-05-12T15:08:00Z,62.00,38.05
2026-05-12T15:10:00Z,62.00,38.05
2026-05-12T15:11:00Z,62.00,38.05
2026-05-12T15:13:00Z,62.00,39.00
2026-05-12T15:14:00Z,62.00,39.00
2026-05-12T15:15:00Z,62.00,39.00
2026-05-12T15:16:00Z,62.00,39.00
2026-05-12T15:17:00Z,62.00,39.00
2026-05-12T15:18:00Z,62.00,39.00
2026-05-12T15:19:00Z,62.00,39.00
2026-05-12T15:20:00Z,61.86,39.00
2026-05-12T15:22:00Z,62.00,39.00
2026-05-12T15:23:00Z,62.00,39.00
2026-05-12T15:24:00Z,62.00,39.00
2026-05-12T15:25:00Z,62.00,39.00
2026-05-12T15:26:00Z,62.00,39.00
2026-05-12T15:27:00Z,62.00,39.00
2026-05-12T15:28:00Z,62.00,39.00
2026-05-12T15:29:00Z,62.00,39.00
2026-05-12T15:30:00Z,62.00,39.00
2026-05-12T15:31:00Z,62.00,39.00
2026-05-12T15:33:00Z,62.00,39.00
2026-05-12T15:34:00Z,62.00,39.00
2026-05-12T15:35:00Z,62.00,39.00
2026-05-12T15:37:00Z,62.00,39.00
2026-05-12T15:38:00Z,62.00,39.00
2026-05-12T15:39:00Z,62.00,39.00
2026-05-12T15:40:00Z,62.00,39.00
2026-05-12T15:41:00Z,62.00,39.00
2026-05-12T15:42:00Z,62.00,39.00
2026-05-12T15:43:00Z,61.97,39.00
2026-05-12T15:44:00Z,62.00,39.00
2026-05-12T15:45:00Z,62.00,39.00
2026-05-12T15:46:00Z,62.00,39.00
2026-05-12T15:47:00Z,62.00,39.00
2026-05-12T15:48:00Z,62.00,39.00
2026-05-12T15:49:00Z,62.00,39.00
2026-05-12T15:50:00Z,62.00,38.00
2026-05-12T15:51:00Z,61.21,39.00
2026-05-12T15:52:00Z,62.00,38.48
2026-05-12T15:53:00Z,62.00,38.48
2026-05-12T15:54:00Z,62.00,38.48
2026-05-12T15:55:00Z,62.00,39.00
2026-05-12T15:56:00Z,62.00,39.00
2026-05-12T15:57:00Z,61.01,39.00
2026-05-12T15:58:00Z,62.15,39.00
2026-05-12T15:59:00Z,63.00,39.00
2026-05-12T16:00:00Z,63.00,38.49
2026-05-12T16:01:00Z,63.00,39.00
2026-05-12T16:02:00Z,63.00,39.00
2026-05-12T16:03:00Z,63.00,39.00
2026-05-12T16:04:00Z,63.00,38.84
2026-05-12T16:05:00Z,62.80,39.00
2026-05-12T16:06:00Z,63.00,38.98
2026-05-12T16:07:00Z,63.00,38.98
2026-05-12T16:08:00Z,63.00,39.00
2026-05-12T16:09:00Z,63.00,39.00
2026-05-12T16:10:00Z,63.00,39.00
2026-05-12T16:11:00Z,62.03,39.00
2026-05-12T16:12:00Z,63.00,39.00
2026-05-12T16:13:00Z,62.80,39.00
2026-05-12T16:14:00Z,63.00,39.00
2026-05-12T16:15:00Z,63.00,39.00
2026-05-12T16:16:00Z,63.00,39.00
2026-05-12T16:17:00Z,62.15,39.00
2026-05-12T16:18:00Z,62.00,39.00
2026-05-12T16:19:00Z,63.00,39.00
2026-05-12T16:20:00Z,63.00,39.00
2026-05-12T16:21:00Z,63.00,39.00
2026-05-12T16:22:00Z,61.49,38.55
2026-05-12T16:23:00Z,61.00,39.00
2026-05-12T16:24:00Z,61.04,39.00
2026-05-12T16:25:00Z,61.00,39.00
2026-05-12T16:26:00Z,62.00,39.00
2026-05-12T16:27:00Z,61.19,39.00
2026-05-12T16:28:00Z,62.00,39.00
2026-05-12T16:29:00Z,62.00,39.00
2026-05-12T16:30:00Z,62.00,39.00
2026-05-12T16:31:00Z,61.00,38.95
2026-05-12T16:32:00Z,62.00,38.74
2026-05-12T16:33:00Z,60.93,39.94
2026-05-12T16:34:00Z,60.03,42.45
2026-05-12T16:35:00Z,60.04,40.72
2026-05-12T16:36:00Z,59.02,42.03
2026-05-12T16:37:00Z,57.01,43.88
2026-05-12T16:38:00Z,58.36,43.45
2026-05-12T16:39:00Z,59.57,42.84
2026-05-12T16:40:00Z,60.82,41.62
2026-05-12T16:41:00Z,60.02,39.98
2026-05-12T16:42:00Z,59.55,41.20
2026-05-12T16:43:00Z,60.27,39.73
2026-05-12T16:44:00Z,66.39,34.39
2026-05-12T16:45:00Z,64.04,35.98
2026-05-12T16:46:00Z,59.26,41.33
2026-05-12T16:47:00Z,58.94,42.16
2026-05-12T16:48:00Z,58.99,44.89
2026-05-12T16:49:00Z,59.09,43.70
2026-05-12T16:50:00Z,55.10,45.05
2026-05-12T16:51:00Z,59.79,42.62
2026-05-12T16:52:00Z,59.95,41.49
2026-05-12T16:53:00Z,56.62,43.67
2026-05-12T16:54:00Z,60.70,39.89
2026-05-12T16:55:00Z,65.91,35.03
2026-05-12T16:56:00Z,62.31,40.34
2026-05-12T16:57:00Z,59.90,40.77
2026-05-12T16:58:00Z,60.00,41.00
2026-05-12T16:59:00Z,60.77,40.24
2026-05-12T17:00:00Z,61.19,40.84
2026-05-12T17:01:00Z,62.10,38.66
2026-05-12T17:02:00Z,61.10,40.05
2026-05-12T17:03:00Z,58.45,41.44
2026-05-12T17:04:00Z,57.02,43.72
2026-05-12T17:05:00Z,57.77,43.27
2026-05-12T17:06:00Z,59.77,41.42
2026-05-12T17:07:00Z,61.92,39.02
2026-05-12T17:08:00Z,59.04,40.69
2026-05-12T17:09:00Z,59.94,41.40
2026-05-12T17:10:00Z,62.03,39.62
2026-05-12T17:11:00Z,60.06,42.01
2026-05-12T17:12:00Z,56.59,44.11
2026-05-12T17:13:00Z,57.41,43.12
2026-05-12T17:14:00Z,56.93,44.79
2026-05-12T17:15:00Z,57.00,44.99
2026-05-12T17:16:00Z,56.03,44.71
2026-05-12T17:17:00Z,54.18,46.13
2026-05-12T17:18:00Z,47.57,51.26
2026-05-12T17:19:00Z,48.50,50.96
2026-05-12T17:20:00Z,55.04,45.72
2026-05-12T17:21:00Z,54.62,47.29
2026-05-12T17:22:00Z,53.53,47.71
2026-05-12T17:23:00Z,53.74,47.05
2026-05-12T17:24:00Z,55.52,45.78
2026-05-12T17:25:00Z,52.00,47.67
2026-05-12T17:26:00Z,51.80,49.19
2026-05-12T17:27:00Z,51.77,49.96
2026-05-12T17:28:00Z,52.32,49.72
2026-05-12T17:29:00Z,49.13,53.35
2026-05-12T17:30:00Z,46.93,55.13
2026-05-12T17:31:00Z,45.24,55.39
2026-05-12T17:32:00Z,47.67,53.36
2026-05-12T17:33:00Z,49.79,49.05
2026-05-12T17:34:00Z,40.94,67.24
2026-05-12T17:35:00Z,29.38,71.39
2026-05-12T17:36:00Z,29.93,70.06
2026-05-12T17:37:00Z,30.34,70.29
2026-05-12T17:38:00Z,33.98,67.38
2026-05-12T17:39:00Z,39.54,59.40
2026-05-12T17:40:00Z,45.86,55.14
2026-05-12T17:41:00Z,45.48,54.89
2026-05-12T17:42:00Z,42.62,57.88
2026-05-12T17:43:00Z,39.47,62.24
2026-05-12T17:44:00Z,46.32,55.15
2026-05-12T17:45:00Z,49.53,50.92
2026-05-12T17:46:00Z,48.78,51.89
2026-05-12T17:47:00Z,49.04,51.97
2026-05-12T17:48:00Z,47.91,52.54
2026-05-12T17:49:00Z,47.61,52.98
2026-05-12T17:50:00Z,47.49,53.76
2026-05-12T17:51:00Z,47.99,53.78
2026-05-12T17:52:00Z,47.39,53.79
2026-05-12T17:53:00Z,47.66,52.90
2026-05-12T17:54:00Z,47.26,53.41
2026-05-12T17:55:00Z,45.46,55.48
2026-05-12T17:56:00Z,43.90,56.65
2026-05-12T17:57:00Z,43.67,56.70
2026-05-12T17:58:00Z,45.77,56.36
2026-05-12T17:59:00Z,37.86,61.70
2026-05-12T18:00:00Z,31.37,69.49
2026-05-12T18:01:00Z,25.14,74.02
2026-05-12T18:02:00Z,26.99,73.73
2026-05-12T18:03:00Z,27.37,72.28
2026-05-12T18:04:00Z,23.09,77.65
2026-05-12T18:05:00Z,21.88,78.94
2026-05-12T18:06:00Z,21.61,78.86
2026-05-12T18:07:00Z,25.33,76.54
2026-05-12T18:08:00Z,24.66,75.89
2026-05-12T18:09:00Z,26.62,73.76
2026-05-12T18:10:00Z,25.97,75.79
2026-05-12T18:11:00Z,21.25,79.03
2026-05-12T18:12:00Z,21.56,79.19
2026-05-12T18:13:00Z,24.69,75.33
2026-05-12T18:14:00Z,28.19,75.53
2026-05-12T18:15:00Z,21.95,78.80
2026-05-12T18:16:00Z,20.95,79.72
2026-05-12T18:17:00Z,20.30,80.70
2026-05-12T18:18:00Z,18.14,81.56
2026-05-12T18:19:00Z,9.00,91.07
2026-05-12T18:20:00Z,3.64,97.81
2026-05-12T18:21:00Z,1.00,99.00
2026-05-12T18:22:00Z,1.00,99.00
