# event_ticker=KXATPMATCH-26FEB16HIJTIA
# final_score=6-4 6-4
# match_winner=Frances Tiafoe
# fav_player=Frances Tiafoe
# dog_player=Rinky Hijikata
# kalshi_date=2026-02-16
timestamp,Frances Tiafoe,Rinky Hijikata
2026-02-16T19:13:00Z,74.00,27.00
2026-02-16T19:15:00Z,74.00,27.00
2026-02-16T19:16:00Z,74.00,27.00
2026-02-16T19:20:00Z,74.00,27.00
2026-02-16T19:21:00Z,74.00,27.00
2026-02-16T19:23:00Z,74.00,27.00
2026-02-16T19:24:00Z,74.00,26.00
2026-02-16T19:27:00Z,74.00,27.00
2026-02-16T19:28:00Z,74.00,27.00
2026-02-16T19:30:00Z,74.00,27.00
2026-02-16T19:31:00Z,74.00,27.00
2026-02-16T19:33:00Z,74.00,27.00
2026-02-16T19:34:00Z,74.00,27.00
2026-02-16T19:35:00Z,74.00,27.00
2026-02-16T19:36:00Z,74.00,27.00
2026-02-16T19:40:00Z,74.00,27.00
2026-02-16T19:41:00Z,74.00,27.00
2026-02-16T19:42:00Z,74.00,27.00
2026-02-16T19:43:00Z,74.00,27.00
2026-02-16T19:45:00Z,75.00,27.00
2026-02-16T19:53:00Z,75.00,27.00
2026-02-16T19:55:00Z,75.00,27.00
2026-02-16T19:59:00Z,75.00,27.00
2026-02-16T20:00:00Z,75.00,27.00
2026-02-16T20:01:00Z,75.00,27.00
2026-02-16T20:04:00Z,74.00,27.00
2026-02-16T20:07:00Z,74.00,27.00
2026-02-16T20:09:00Z,74.00,27.00
2026-02-16T20:12:00Z,74.00,27.00
2026-02-16T20:13:00Z,74.00,27.00
2026-02-16T20:14:00Z,74.00,27.00
2026-02-16T20:17:00Z,74.00,27.00
2026-02-16T20:20:00Z,74.00,27.00
2026-02-16T20:22:00Z,74.00,27.00
2026-02-16T20:26:00Z,75.00,27.00
2026-02-16T20:28:00Z,75.00,27.00
2026-02-16T20:30:00Z,75.00,27.00
2026-02-16T20:33:00Z,75.00,27.00
2026-02-16T20:34:00Z,75.00,26.00
2026-02-16T20:36:00Z,75.00,26.00
2026-02-16T20:37:00Z,75.00,26.00
2026-02-16T20:40:00Z,75.00,26.00
2026-02-16T20:41:00Z,75.00,26.00
2026-02-16T20:42:00Z,75.00,26.00
2026-02-16T20:44:00Z,75.00,26.00
2026-02-16T20:48:00Z,75.00,26.00
2026-02-16T20:49:00Z,75.00,27.00
2026-02-16T20:54:00Z,75.00,27.00
2026-02-16T20:55:00Z,75.00,27.00
2026-02-16T20:56:00Z,75.00,27.00
2026-02-16T21:02:00Z,75.00,27.00
2026-02-16T21:03:00Z,75.00,26.00
2026-02-16T21:07:00Z,75.00,26.00
2026-02-16T21:08:00Z,75.00,26.00
2026-02-16T21:12:00Z,75.00,27.00
2026-02-16T21:16:00Z,75.00,27.00
2026-02-16T21:24:00Z,75.00,27.00
2026-02-16T21:25:00Z,75.00,27.00
2026-02-16T21:28:00Z,75.00,27.00
2026-02-16T21:31:00Z,75.00,26.00
2026-02-16T21:33:00Z,75.00,26.00
2026-02-16T21:34:00Z,75.00,26.00
2026-02-16T21:35:00Z,75.00,26.00
2026-02-16T21:36:00Z,75.00,26.00
2026-02-16T21:39:00Z,75.00,26.00
2026-02-16T21:40:00Z,75.00,26.00
2026-02-16T21:42:00Z,75.00,26.00
2026-02-16T21:44:00Z,76.00,25.00
2026-02-16T21:45:00Z,76.00,25.00
2026-02-16T21:46:00Z,76.00,25.00
2026-02-16T21:47:00Z,75.00,25.00
2026-02-16T21:48:00Z,76.00,25.00
2026-02-16T21:49:00Z,76.00,26.00
2026-02-16T21:50:00Z,76.00,26.00
2026-02-16T21:52:00Z,76.00,26.00
2026-02-16T21:55:00Z,74.05,26.00
2026-02-16T21:57:00Z,74.05,26.00
2026-02-16T21:58:00Z,75.00,26.00
2026-02-16T22:02:00Z,74.00,26.00
2026-02-16T22:03:00Z,76.00,26.00
2026-02-16T22:04:00Z,76.00,26.00
2026-02-16T22:06:00Z,76.00,26.00
2026-02-16T22:08:00Z,76.00,26.00
2026-02-16T22:09:00Z,76.00,26.00
2026-02-16T22:11:00Z,76.00,26.00
2026-02-16T22:12:00Z,76.00,26.00
2026-02-16T22:14:00Z,76.00,26.00
2026-02-16T22:16:00Z,76.00,26.00
2026-02-16T22:17:00Z,74.00,26.00
2026-02-16T22:20:00Z,75.74,26.00
2026-02-16T22:21:00Z,76.00,26.00
2026-02-16T22:24:00Z,75.12,26.00
2026-02-16T22:25:00Z,76.00,26.00
2026-02-16T22:28:00Z,76.00,26.00
2026-02-16T22:38:00Z,76.00,26.00
2026-02-16T22:41:00Z,76.00,26.00
2026-02-16T22:44:00Z,76.00,26.00
2026-02-16T22:45:00Z,76.00,26.00
2026-02-16T22:46:00Z,76.00,26.00
2026-02-16T22:47:00Z,76.00,26.00
2026-02-16T22:50:00Z,76.00,25.98
2026-02-16T22:53:00Z,76.00,26.00
2026-02-16T22:54:00Z,76.00,25.00
2026-02-16T22:55:00Z,76.00,25.00
2026-02-16T22:56:00Z,76.00,25.00
2026-02-16T22:57:00Z,76.00,26.00
2026-02-16T22:58:00Z,76.00,26.00
2026-02-16T22:59:00Z,76.00,26.00
2026-02-16T23:00:00Z,76.00,26.00
2026-02-16T23:01:00Z,76.00,26.00
2026-02-16T23:04:00Z,76.53,26.00
2026-02-16T23:07:00Z,76.53,26.00
2026-02-16T23:09:00Z,76.32,26.00
2026-02-16T23:10:00Z,76.00,26.00
2026-02-16T23:11:00Z,77.00,26.00
2026-02-16T23:12:00Z,75.27,26.00
2026-02-16T23:13:00Z,75.27,26.00
2026-02-16T23:14:00Z,76.16,26.00
2026-02-16T23:15:00Z,76.00,26.00
2026-02-16T23:16:00Z,77.00,26.00
2026-02-16T23:18:00Z,77.00,26.00
2026-02-16T23:19:00Z,77.00,26.00
2026-02-16T23:21:00Z,76.56,26.00
2026-02-16T23:23:00Z,77.00,26.00
2026-02-16T23:24:00Z,77.00,26.00
2026-02-16T23:25:00Z,75.00,26.00
2026-02-16T23:26:00Z,77.00,26.00
2026-02-16T23:31:00Z,76.00,26.00
2026-02-16T23:34:00Z,76.00,26.00
2026-02-16T23:35:00Z,76.00,26.00
2026-02-16T23:36:00Z,76.00,26.00
2026-02-16T23:38:00Z,76.00,26.00
2026-02-16T23:39:00Z,76.00,26.00
2026-02-16T23:41:00Z,76.00,26.00
2026-02-16T23:42:00Z,76.00,26.00
2026-02-16T23:43:00Z,76.00,26.00
2026-02-16T23:45:00Z,77.00,26.00
2026-02-16T23:46:00Z,77.00,26.00
2026-02-16T23:47:00Z,77.00,26.00
2026-02-16T23:48:00Z,77.00,26.00
2026-02-16T23:50:00Z,77.00,26.00
2026-02-16T23:53:00Z,77.00,26.00
2026-02-16T23:54:00Z,77.00,26.00
2026-02-16T23:55:00Z,76.00,26.00
2026-02-16T23:56:00Z,77.00,26.00
2026-02-16T23:57:00Z,75.00,26.00
2026-02-16T23:58:00Z,77.00,26.00
2026-02-16T23:59:00Z,77.00,26.00
2026-02-17T00:00:00Z,77.00,26.00
2026-02-17T00:01:00Z,76.99,26.00
2026-02-17T00:02:00Z,76.99,26.00
2026-02-17T00:03:00Z,77.00,26.00
2026-02-17T00:04:00Z,77.00,26.00
2026-02-17T00:05:00Z,77.00,26.00
2026-02-17T00:06:00Z,77.00,26.00
2026-02-17T00:08:00Z,77.00,26.00
2026-02-17T00:09:00Z,77.00,25.00
2026-02-17T00:10:00Z,76.00,25.00
2026-02-17T00:11:00Z,77.00,25.00
2026-02-17T00:13:00Z,77.00,25.00
2026-02-17T00:14:00Z,77.00,25.00
2026-02-17T00:15:00Z,77.00,25.00
2026-02-17T00:18:00Z,77.00,25.00
2026-02-17T00:19:00Z,78.00,25.00
2026-02-17T00:21:00Z,78.00,25.00
2026-02-17T00:22:00Z,78.00,25.00
2026-02-17T00:23:00Z,77.99,25.00
2026-02-17T00:24:00Z,78.00,25.00
2026-02-17T00:25:00Z,78.00,24.00
2026-02-17T00:26:00Z,78.00,24.00
2026-02-17T00:27:00Z,78.00,24.00
2026-02-17T00:29:00Z,78.00,24.00
2026-02-17T00:30:00Z,78.00,24.00
2026-02-17T00:31:00Z,78.00,23.28
2026-02-17T00:32:00Z,78.00,24.00
2026-02-17T00:33:00Z,78.00,24.00
2026-02-17T00:34:00Z,78.00,24.00
2026-02-17T00:35:00Z,78.00,24.00
2026-02-17T00:36:00Z,78.00,24.00
2026-02-17T00:37:00Z,77.94,24.00
2026-02-17T00:38:00Z,78.00,24.00
2026-02-17T00:39:00Z,78.00,24.00
2026-02-17T00:40:00Z,78.00,22.76
2026-02-17T00:41:00Z,78.00,22.76
2026-02-17T00:42:00Z,78.00,23.00
2026-02-17T00:43:00Z,78.00,23.00
2026-02-17T00:44:00Z,78.00,23.00
2026-02-17T00:45:00Z,78.17,23.00
2026-02-17T00:46:00Z,79.00,23.00
2026-02-17T00:47:00Z,79.00,23.00
2026-02-17T00:48:00Z,79.00,23.00
2026-02-17T00:49:00Z,79.00,23.00
2026-02-17T00:50:00Z,79.00,22.99
2026-02-17T00:51:00Z,78.75,23.86
2026-02-17T00:52:00Z,79.00,23.87
2026-02-17T00:53:00Z,79.00,23.86
2026-02-17T00:54:00Z,79.00,23.86
2026-02-17T00:55:00Z,79.00,23.86
2026-02-17T00:56:00Z,79.00,23.05
2026-02-17T00:57:00Z,78.83,24.00
2026-02-17T00:58:00Z,79.00,24.00
2026-02-17T00:59:00Z,78.74,22.03
2026-02-17T01:00:00Z,79.00,22.04
2026-02-17T01:01:00Z,79.00,23.00
2026-02-17T01:02:00Z,79.00,22.00
2026-02-17T01:03:00Z,79.00,22.00
2026-02-17T01:04:00Z,78.98,22.00
2026-02-17T01:05:00Z,80.98,20.12
2026-02-17T01:06:00Z,79.98,21.00
2026-02-17T01:07:00Z,79.08,21.01
2026-02-17T01:08:00Z,79.81,21.82
2026-02-17T01:09:00Z,79.86,21.90
2026-02-17T01:10:00Z,80.00,22.00
2026-02-17T01:11:00Z,80.00,20.03
2026-02-17T01:12:00Z,80.00,21.00
2026-02-17T01:13:00Z,78.89,21.26
2026-02-17T01:14:00Z,78.00,22.84
2026-02-17T01:15:00Z,77.68,22.69
2026-02-17T01:16:00Z,76.99,24.68
2026-02-17T01:17:00Z,77.98,24.54
2026-02-17T01:18:00Z,78.63,21.97
2026-02-17T01:19:00Z,81.12,18.89
2026-02-17T01:20:00Z,83.52,16.49
2026-02-17T01:21:00Z,86.88,16.62
2026-02-17T01:22:00Z,85.08,15.69
2026-02-17T01:23:00Z,86.56,13.15
2026-02-17T01:24:00Z,89.08,12.93
2026-02-17T01:25:00Z,89.37,11.01
2026-02-17T01:26:00Z,88.50,11.70
2026-02-17T01:27:00Z,89.73,10.99
2026-02-17T01:28:00Z,89.97,11.57
2026-02-17T01:29:00Z,88.19,12.09
2026-02-17T01:30:00Z,87.00,13.83
2026-02-17T01:31:00Z,86.70,13.43
2026-02-17T01:32:00Z,90.00,11.22
2026-02-17T01:33:00Z,89.00,11.80
2026-02-17T01:34:00Z,88.51,12.75
2026-02-17T01:35:00Z,87.98,13.48
2026-02-17T01:36:00Z,86.98,13.78
2026-02-17T01:37:00Z,85.14,15.78
2026-02-17T01:38:00Z,83.61,16.77
2026-02-17T01:39:00Z,85.84,17.38
2026-02-17T01:40:00Z,88.06,12.24
2026-02-17T01:41:00Z,91.00,11.11
2026-02-17T01:42:00Z,87.87,12.27
2026-02-17T01:43:00Z,87.01,12.89
2026-02-17T01:44:00Z,86.66,14.00
2026-02-17T01:45:00Z,88.06,11.88
2026-02-17T01:46:00Z,89.47,10.70
2026-02-17T01:47:00Z,88.50,10.33
2026-02-17T01:48:00Z,89.00,10.23
2026-02-17T01:49:00Z,88.99,11.00
2026-02-17T01:50:00Z,91.94,8.83
2026-02-17T01:51:00Z,92.81,6.82
2026-02-17T01:52:00Z,95.43,6.55
2026-02-17T01:53:00Z,96.33,4.10
2026-02-17T01:54:00Z,96.20,3.16
2026-02-17T01:55:00Z,97.28,2.13
2026-02-17T01:56:00Z,97.76,1.58
2026-02-17T01:57:00Z,98.66,1.90
2026-02-17T01:58:00Z,98.37,1.34
2026-02-17T01:59:00Z,97.75,2.37
2026-02-17T02:00:00Z,96.93,3.36
2026-02-17T02:01:00Z,96.51,4.00
2026-02-17T02:02:00Z,96.99,3.96
2026-02-17T02:03:00Z,97.01,2.33
2026-02-17T02:04:00Z,98.00,3.00
2026-02-17T02:05:00Z,98.00,3.15
2026-02-17T02:06:00Z,97.06,3.02
2026-02-17T02:07:00Z,98.00,3.00
2026-02-17T02:08:00Z,97.88,3.00
2026-02-17T02:09:00Z,98.00,3.50
2026-02-17T02:10:00Z,98.00,2.44
2026-02-17T02:11:00Z,97.46,2.00
2026-02-17T02:12:00Z,99.00,1.73
2026-02-17T02:13:00Z,98.00,2.00
2026-02-17T02:14:00Z,98.00,2.05
2026-02-17T02:15:00Z,98.04,2.78
2026-02-17T02:16:00Z,98.00,2.68
2026-02-17T02:17:00Z,98.72,1.57
2026-02-17T02:18:00Z,98.00,1.81
2026-02-17T02:19:00Z,98.84,1.32
2026-02-17T02:20:00Z,98.48,1.18
2026-02-17T02:21:00Z,98.90,2.00
2026-02-17T02:22:00Z,98.10,1.82
2026-02-17T02:23:00Z,98.66,1.35
2026-02-17T02:24:00Z,98.35,1.27
2026-02-17T02:25:00Z,98.23,1.15
2026-02-17T02:26:00Z,98.23,1.00
2026-02-17T02:27:00Z,99.00,1.00
2026-02-17T02:29:00Z,99.00,1.00
2026-02-17T02:30:00Z,99.00,1.00
2026-02-17T02:32:00Z,99.00,1.00
