# event_ticker=KXATPCHALLENGERMATCH-26MAY26SWEAGU
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Enzo Aguiard
# fav_player=Dane Sweeny
# dog_player=Enzo Aguiard
# kalshi_date=2026-05-26
timestamp,Dane Sweeny,Enzo Aguiard
2026-05-27T00:18:00Z,78.00,23.00
2026-05-27T00:19:00Z,78.00,21.99
2026-05-27T00:20:00Z,78.00,23.00
2026-05-27T00:21:00Z,78.00,23.00
2026-05-27T00:22:00Z,78.00,23.00
2026-05-27T00:23:00Z,78.00,23.00
2026-05-27T00:25:00Z,78.51,23.00
2026-05-27T00:26:00Z,78.79,23.00
2026-05-27T00:27:00Z,79.00,23.00
2026-05-27T00:28:00Z,79.00,23.00
2026-05-27T00:29:00Z,76.00,23.00
2026-05-27T00:34:00Z,78.00,23.00
2026-05-27T00:35:00Z,76.00,23.00
2026-05-27T00:37:00Z,78.00,23.00
2026-05-27T00:40:00Z,78.00,23.00
2026-05-27T00:41:00Z,78.00,23.00
2026-05-27T00:43:00Z,78.00,23.84
2026-05-27T00:44:00Z,78.71,23.84
2026-05-27T00:45:00Z,78.00,22.00
2026-05-27T00:46:00Z,78.00,22.00
2026-05-27T00:47:00Z,79.00,22.00
2026-05-27T00:48:00Z,79.00,23.00
2026-05-27T00:49:00Z,79.04,23.00
2026-05-27T00:50:00Z,79.00,23.00
2026-05-27T00:51:00Z,79.00,23.00
2026-05-27T00:52:00Z,75.56,24.71
2026-05-27T00:53:00Z,74.10,26.13
2026-05-27T00:54:00Z,74.33,25.40
2026-05-27T00:55:00Z,75.00,26.00
2026-05-27T00:56:00Z,79.13,23.00
2026-05-27T00:57:00Z,74.93,26.86
2026-05-27T00:58:00Z,73.00,27.89
2026-05-27T00:59:00Z,74.45,27.89
2026-05-27T01:00:00Z,72.12,28.67
2026-05-27T01:01:00Z,66.92,32.40
2026-05-27T01:02:00Z,59.12,41.15
2026-05-27T01:03:00Z,57.14,44.89
2026-05-27T01:04:00Z,55.00,46.49
2026-05-27T01:05:00Z,56.19,43.29
2026-05-27T01:06:00Z,60.20,40.67
2026-05-27T01:07:00Z,57.66,43.89
2026-05-27T01:08:00Z,56.00,45.00
2026-05-27T01:09:00Z,56.28,44.68
2026-05-27T01:10:00Z,57.89,43.19
2026-05-27T01:11:00Z,57.78,43.02
2026-05-27T01:12:00Z,57.00,43.01
2026-05-27T01:13:00Z,58.45,44.95
2026-05-27T01:14:00Z,54.33,46.96
2026-05-27T01:15:00Z,56.00,45.02
2026-05-27T01:16:00Z,57.85,41.48
2026-05-27T01:17:00Z,52.77,45.42
2026-05-27T01:18:00Z,53.00,48.00
2026-05-27T01:19:00Z,52.18,48.66
2026-05-27T01:20:00Z,54.92,48.75
2026-05-27T01:21:00Z,54.43,46.59
2026-05-27T01:22:00Z,52.85,46.98
2026-05-27T01:23:00Z,53.56,46.69
2026-05-27T01:24:00Z,56.92,43.54
2026-05-27T01:25:00Z,55.57,42.91
2026-05-27T01:26:00Z,57.44,45.18
2026-05-27T01:27:00Z,52.17,49.58
2026-05-27T01:28:00Z,51.00,50.00
2026-05-27T01:29:00Z,50.65,49.47
2026-05-27T01:30:00Z,51.74,49.00
2026-05-27T01:31:00Z,50.39,50.10
2026-05-27T01:32:00Z,51.35,49.59
2026-05-27T01:33:00Z,51.43,50.14
2026-05-27T01:34:00Z,54.51,44.23
2026-05-27T01:35:00Z,51.26,49.64
2026-05-27T01:36:00Z,46.75,52.67
2026-05-27T01:37:00Z,46.00,53.93
2026-05-27T01:38:00Z,46.31,54.40
2026-05-27T01:39:00Z,44.14,58.67
2026-05-27T01:40:00Z,44.64,55.82
2026-05-27T01:41:00Z,44.98,56.48
2026-05-27T01:42:00Z,32.49,66.60
2026-05-27T01:43:00Z,26.58,73.75
2026-05-27T01:44:00Z,24.89,75.86
2026-05-27T01:45:00Z,31.67,72.02
2026-05-27T01:46:00Z,38.48,64.57
2026-05-27T01:47:00Z,39.70,63.22
2026-05-27T01:48:00Z,43.14,58.33
2026-05-27T01:49:00Z,44.76,54.38
2026-05-27T01:50:00Z,44.64,56.30
2026-05-27T01:51:00Z,37.40,65.08
2026-05-27T01:52:00Z,30.84,71.10
2026-05-27T01:53:00Z,24.88,74.93
2026-05-27T01:54:00Z,26.10,75.62
2026-05-27T01:55:00Z,32.50,67.45
2026-05-27T01:56:00Z,39.12,61.42
2026-05-27T01:57:00Z,39.23,62.99
2026-05-27T01:58:00Z,43.84,57.21
2026-05-27T01:59:00Z,41.54,64.96
2026-05-27T02:00:00Z,26.00,72.51
2026-05-27T02:01:00Z,23.12,77.56
2026-05-27T02:02:00Z,21.99,78.84
2026-05-27T02:03:00Z,20.95,81.50
2026-05-27T02:04:00Z,16.45,82.91
2026-05-27T02:05:00Z,13.41,86.44
2026-05-27T02:06:00Z,8.08,92.58
2026-05-27T02:07:00Z,7.30,93.24
2026-05-27T02:08:00Z,2.82,96.42
2026-05-27T02:09:00Z,2.56,97.82
2026-05-27T02:10:00Z,2.52,98.43
2026-05-27T02:11:00Z,2.34,97.85
2026-05-27T02:12:00Z,2.05,98.24
2026-05-27T02:13:00Z,3.04,97.58
2026-05-27T02:14:00Z,4.98,95.94
2026-05-27T02:15:00Z,7.80,92.44
2026-05-27T02:16:00Z,7.09,93.31
2026-05-27T02:17:00Z,8.43,91.12
2026-05-27T02:18:00Z,9.97,89.93
2026-05-27T02:19:00Z,10.37,89.59
2026-05-27T02:20:00Z,11.99,88.87
2026-05-27T02:21:00Z,10.67,90.26
2026-05-27T02:22:00Z,8.86,90.78
2026-05-27T02:23:00Z,2.41,98.40
2026-05-27T02:24:00Z,2.41,99.00
2026-05-27T02:25:00Z,2.41,99.00
2026-05-27T02:26:00Z,2.41,99.00
