# event_ticker=KXATPMATCH-26JUN12MPEBUB
# final_score=7-6(5) 7-6(3)
# score_resolution=7-6 7-6
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Giovanni Mpetshi Perricard
# kalshi_date=2026-06-12
timestamp,Giovanni Mpetshi Perricard,Alexander Bublik
2026-06-12T01:58:00Z,38.00,
2026-06-12T01:59:00Z,38.00,64.00
2026-06-12T02:00:00Z,38.00,64.00
2026-06-12T02:01:00Z,38.00,64.00
2026-06-12T02:02:00Z,38.00,64.00
2026-06-12T02:03:00Z,38.00,63.00
2026-06-12T02:04:00Z,38.00,63.57
2026-06-12T02:07:00Z,38.00,64.00
2026-06-12T02:09:00Z,38.00,63.00
2026-06-12T02:11:00Z,38.00,64.00
2026-06-12T02:12:00Z,38.00,64.00
2026-06-12T02:14:00Z,38.00,64.00
2026-06-12T02:16:00Z,38.00,64.00
2026-06-12T02:17:00Z,38.00,64.00
2026-06-12T02:18:00Z,38.00,64.00
2026-06-12T02:20:00Z,38.00,64.00
2026-06-12T02:21:00Z,38.00,64.00
2026-06-12T02:25:00Z,38.00,64.00
2026-06-12T02:26:00Z,36.70,64.00
2026-06-12T02:27:00Z,36.70,65.00
2026-06-12T02:28:00Z,37.00,65.00
2026-06-12T02:29:00Z,37.00,65.00
2026-06-12T02:30:00Z,37.00,65.00
2026-06-12T02:31:00Z,37.00,65.00
2026-06-12T02:32:00Z,37.00,65.00
2026-06-12T02:33:00Z,37.00,65.00
2026-06-12T02:34:00Z,37.00,65.00
2026-06-12T02:35:00Z,37.00,65.00
2026-06-12T02:36:00Z,37.00,64.00
2026-06-12T02:38:00Z,36.00,64.00
2026-06-12T02:39:00Z,36.00,64.00
2026-06-12T02:40:00Z,37.00,65.00
2026-06-12T02:42:00Z,37.00,65.00
2026-06-12T02:43:00Z,37.00,65.00
2026-06-12T02:44:00Z,37.00,65.00
2026-06-12T02:45:00Z,37.00,65.00
2026-06-12T02:48:00Z,37.00,65.00
2026-06-12T02:49:00Z,37.00,65.00
2026-06-12T02:50:00Z,37.00,64.71
2026-06-12T02:51:00Z,37.00,65.00
2026-06-12T02:52:00Z,37.00,65.00
2026-06-12T02:53:00Z,37.00,64.79
2026-06-12T02:54:00Z,37.00,65.00
2026-06-12T02:55:00Z,37.00,65.00
2026-06-12T02:56:00Z,37.00,65.00
2026-06-12T02:57:00Z,37.00,65.00
2026-06-12T02:58:00Z,37.00,65.00
2026-06-12T02:59:00Z,37.00,64.07
2026-06-12T03:01:00Z,37.00,65.00
2026-06-12T03:02:00Z,37.00,65.00
2026-06-12T03:04:00Z,37.00,65.00
2026-06-12T03:06:00Z,37.00,65.00
2026-06-12T03:07:00Z,37.00,64.00
2026-06-12T03:09:00Z,36.00,65.00
2026-06-12T03:10:00Z,36.00,65.00
2026-06-12T03:11:00Z,36.00,65.00
2026-06-12T03:13:00Z,36.00,65.00
2026-06-12T03:16:00Z,36.00,65.00
2026-06-12T03:17:00Z,36.00,65.00
2026-06-12T03:19:00Z,36.00,65.00
2026-06-12T03:21:00Z,36.00,65.00
2026-06-12T03:23:00Z,36.00,65.00
2026-06-12T03:24:00Z,36.00,65.00
2026-06-12T03:26:00Z,36.00,65.00
2026-06-12T03:30:00Z,36.00,65.00
2026-06-12T03:31:00Z,36.00,65.00
2026-06-12T03:32:00Z,36.00,65.00
2026-06-12T03:33:00Z,35.00,65.00
2026-06-12T03:35:00Z,36.00,65.00
2026-06-12T03:37:00Z,36.00,65.00
2026-06-12T03:38:00Z,36.00,63.86
2026-06-12T03:39:00Z,36.00,65.00
2026-06-12T03:40:00Z,36.12,65.00
2026-06-12T03:41:00Z,36.12,65.00
2026-06-12T03:43:00Z,36.12,65.00
2026-06-12T03:44:00Z,37.00,65.00
2026-06-12T03:45:00Z,37.00,65.00
2026-06-12T03:46:00Z,37.00,65.00
2026-06-12T03:47:00Z,37.00,65.00
2026-06-12T03:48:00Z,37.00,65.00
2026-06-12T03:50:00Z,37.00,65.00
2026-06-12T03:51:00Z,37.00,65.00
2026-06-12T03:52:00Z,37.00,65.00
2026-06-12T03:56:00Z,37.00,65.00
2026-06-12T03:57:00Z,37.00,65.00
2026-06-12T03:58:00Z,37.00,65.00
2026-06-12T03:59:00Z,37.00,65.00
2026-06-12T04:00:00Z,37.00,65.00
2026-06-12T04:01:00Z,37.00,65.00
2026-06-12T04:02:00Z,37.00,65.00
2026-06-12T04:03:00Z,37.00,65.00
2026-06-12T04:04:00Z,37.00,65.00
2026-06-12T04:05:00Z,37.00,65.00
2026-06-12T04:06:00Z,37.00,65.00
2026-06-12T04:07:00Z,35.00,65.00
2026-06-12T04:08:00Z,37.00,65.00
2026-06-12T04:09:00Z,37.00,64.00
2026-06-12T04:10:00Z,37.00,64.00
2026-06-12T04:11:00Z,37.00,64.51
2026-06-12T04:12:00Z,37.00,65.00
2026-06-12T04:13:00Z,37.00,64.12
2026-06-12T04:14:00Z,37.00,64.00
2026-06-12T04:15:00Z,37.00,64.52
2026-06-12T04:16:00Z,37.00,65.00
2026-06-12T04:17:00Z,37.00,65.00
2026-06-12T04:18:00Z,37.00,65.00
2026-06-12T04:19:00Z,37.00,65.00
2026-06-12T04:20:00Z,37.00,65.00
2026-06-12T04:21:00Z,37.00,65.00
2026-06-12T04:22:00Z,37.00,65.00
2026-06-12T04:23:00Z,37.00,65.00
2026-06-12T04:24:00Z,37.00,65.00
2026-06-12T04:25:00Z,37.00,64.27
2026-06-12T04:26:00Z,37.00,65.00
2026-06-12T04:27:00Z,37.00,65.00
2026-06-12T04:28:00Z,37.00,65.00
2026-06-12T04:29:00Z,37.00,65.00
2026-06-12T04:30:00Z,37.00,65.00
2026-06-12T04:31:00Z,37.00,65.00
2026-06-12T04:32:00Z,37.00,65.00
2026-06-12T04:33:00Z,37.00,65.00
2026-06-12T04:34:00Z,37.00,65.00
2026-06-12T04:35:00Z,37.00,64.95
2026-06-12T04:36:00Z,35.95,65.00
2026-06-12T04:37:00Z,35.95,65.00
2026-06-12T04:38:00Z,37.00,65.00
2026-06-12T04:39:00Z,37.00,63.43
2026-06-12T04:40:00Z,36.16,65.00
2026-06-12T04:41:00Z,36.16,65.00
2026-06-12T04:42:00Z,37.00,65.00
2026-06-12T04:43:00Z,37.00,65.00
2026-06-12T04:44:00Z,37.00,65.00
2026-06-12T04:45:00Z,37.00,65.00
2026-06-12T04:46:00Z,37.00,65.00
2026-06-12T04:47:00Z,37.00,63.26
2026-06-12T04:48:00Z,37.00,65.00
2026-06-12T04:49:00Z,37.00,65.00
2026-06-12T04:50:00Z,37.00,65.00
2026-06-12T04:52:00Z,37.00,64.95
2026-06-12T04:53:00Z,37.00,65.00
2026-06-12T04:54:00Z,37.00,64.00
2026-06-12T04:55:00Z,37.00,64.00
2026-06-12T04:56:00Z,37.00,64.00
2026-06-12T04:59:00Z,37.00,64.00
2026-06-12T05:00:00Z,37.00,64.00
2026-06-12T05:01:00Z,37.00,64.00
2026-06-12T05:02:00Z,37.00,65.00
2026-06-12T05:04:00Z,37.00,65.00
2026-06-12T05:05:00Z,37.00,64.81
2026-06-12T05:06:00Z,37.00,63.89
2026-06-12T05:07:00Z,36.00,65.00
2026-06-12T05:08:00Z,36.00,65.00
2026-06-12T05:09:00Z,36.98,65.00
2026-06-12T05:10:00Z,36.98,65.00
2026-06-12T05:11:00Z,37.00,65.00
2026-06-12T05:12:00Z,37.00,65.00
2026-06-12T05:13:00Z,37.00,65.00
2026-06-12T05:14:00Z,37.00,65.00
2026-06-12T05:15:00Z,36.97,65.00
2026-06-12T05:16:00Z,37.00,65.00
2026-06-12T05:17:00Z,37.00,65.58
2026-06-12T05:18:00Z,36.16,65.00
2026-06-12T05:19:00Z,37.00,65.00
2026-06-12T05:20:00Z,37.00,65.00
2026-06-12T05:21:00Z,37.00,65.14
2026-06-12T05:22:00Z,37.00,65.78
2026-06-12T05:23:00Z,37.00,66.00
2026-06-12T05:24:00Z,37.00,65.48
2026-06-12T05:25:00Z,36.07,66.00
2026-06-12T05:28:00Z,36.07,66.00
2026-06-12T05:29:00Z,36.00,66.00
2026-06-12T05:30:00Z,36.00,66.00
2026-06-12T05:31:00Z,36.00,66.00
2026-06-12T05:32:00Z,36.00,66.00
2026-06-12T05:34:00Z,36.00,66.00
2026-06-12T05:35:00Z,36.00,66.00
2026-06-12T05:36:00Z,36.00,65.00
2026-06-12T05:37:00Z,36.00,65.00
2026-06-12T05:38:00Z,36.00,65.00
2026-06-12T05:40:00Z,36.00,65.00
2026-06-12T05:42:00Z,36.00,65.00
2026-06-12T05:43:00Z,36.00,65.00
2026-06-12T05:44:00Z,36.00,65.00
2026-06-12T05:47:00Z,36.00,65.00
2026-06-12T05:48:00Z,35.50,65.00
2026-06-12T05:49:00Z,35.50,65.00
2026-06-12T05:50:00Z,37.00,65.00
2026-06-12T05:52:00Z,37.00,65.00
2026-06-12T05:53:00Z,37.00,65.00
2026-06-12T05:56:00Z,37.00,65.00
2026-06-12T05:58:00Z,37.00,65.00
2026-06-12T05:59:00Z,37.00,65.00
2026-06-12T06:01:00Z,37.00,66.00
2026-06-12T06:02:00Z,37.00,66.00
2026-06-12T06:03:00Z,37.00,65.79
2026-06-12T06:04:00Z,37.00,65.99
2026-06-12T06:05:00Z,37.00,65.58
2026-06-12T06:06:00Z,37.00,65.58
2026-06-12T06:07:00Z,37.00,65.58
2026-06-12T06:08:00Z,36.00,65.58
2026-06-12T06:09:00Z,37.48,65.00
2026-06-12T06:10:00Z,36.00,64.00
2026-06-12T06:11:00Z,37.00,64.00
2026-06-12T06:12:00Z,37.00,64.00
2026-06-12T06:13:00Z,37.00,64.00
2026-06-12T06:14:00Z,37.00,64.00
2026-06-12T06:15:00Z,37.00,64.00
2026-06-12T06:16:00Z,37.00,64.00
2026-06-12T06:18:00Z,37.00,64.00
2026-06-12T06:19:00Z,37.00,64.00
2026-06-12T06:20:00Z,37.00,64.00
2026-06-12T06:21:00Z,37.00,64.00
2026-06-12T06:22:00Z,37.38,64.00
2026-06-12T06:23:00Z,37.38,64.00
2026-06-12T06:24:00Z,37.38,64.00
2026-06-12T06:25:00Z,37.38,64.00
2026-06-12T06:26:00Z,37.38,64.00
2026-06-12T06:29:00Z,36.00,64.00
2026-06-12T06:30:00Z,36.00,64.00
2026-06-12T06:34:00Z,36.00,64.00
2026-06-12T06:35:00Z,36.99,64.00
2026-06-12T06:36:00Z,37.00,64.00
2026-06-12T06:37:00Z,37.00,64.00
2026-06-12T06:38:00Z,37.00,64.00
2026-06-12T06:39:00Z,37.00,64.00
2026-06-12T06:41:00Z,37.44,64.00
2026-06-12T06:42:00Z,38.00,64.00
2026-06-12T06:43:00Z,38.00,63.00
2026-06-12T06:44:00Z,38.00,63.00
2026-06-12T06:45:00Z,38.00,63.00
2026-06-12T06:46:00Z,38.96,63.00
2026-06-12T06:47:00Z,39.00,63.00
2026-06-12T06:48:00Z,39.00,63.00
2026-06-12T06:49:00Z,38.00,63.00
2026-06-12T06:50:00Z,38.00,63.00
2026-06-12T06:53:00Z,38.00,63.00
2026-06-12T06:54:00Z,38.00,63.00
2026-06-12T06:57:00Z,38.00,63.00
2026-06-12T06:58:00Z,38.00,63.00
2026-06-12T06:59:00Z,39.00,63.00
2026-06-12T07:00:00Z,39.00,63.00
2026-06-12T07:01:00Z,38.00,63.00
2026-06-12T07:03:00Z,37.00,63.00
2026-06-12T07:04:00Z,38.00,63.00
2026-06-12T07:06:00Z,38.80,63.00
2026-06-12T07:07:00Z,38.80,63.00
2026-06-12T07:09:00Z,38.80,63.00
2026-06-12T07:11:00Z,38.80,63.00
2026-06-12T07:12:00Z,38.80,63.00
2026-06-12T07:13:00Z,38.80,63.00
2026-06-12T07:14:00Z,38.80,63.00
2026-06-12T07:17:00Z,38.00,63.00
2026-06-12T07:19:00Z,38.00,63.00
2026-06-12T07:20:00Z,39.00,63.00
2026-06-12T07:21:00Z,39.00,63.10
2026-06-12T07:26:00Z,37.00,63.10
2026-06-12T07:28:00Z,37.00,63.10
2026-06-12T07:29:00Z,37.00,64.00
2026-06-12T07:31:00Z,37.00,64.00
2026-06-12T07:32:00Z,37.00,64.00
2026-06-12T07:33:00Z,37.00,64.00
2026-06-12T07:34:00Z,37.81,64.00
2026-06-12T07:35:00Z,38.00,62.00
2026-06-12T07:38:00Z,38.00,63.00
2026-06-12T07:39:00Z,38.00,63.00
2026-06-12T07:40:00Z,38.00,63.00
2026-06-12T07:41:00Z,38.00,63.00
2026-06-12T07:43:00Z,38.00,64.00
2026-06-12T07:44:00Z,38.00,64.00
2026-06-12T07:45:00Z,38.00,64.00
2026-06-12T07:46:00Z,38.00,64.00
2026-06-12T07:47:00Z,38.00,64.00
2026-06-12T07:48:00Z,38.00,62.00
2026-06-12T07:52:00Z,38.00,64.00
2026-06-12T07:53:00Z,36.00,64.00
2026-06-12T07:54:00Z,36.00,63.96
2026-06-12T07:55:00Z,37.00,63.96
2026-06-12T07:56:00Z,38.00,64.00
2026-06-12T07:57:00Z,38.00,64.00
2026-06-12T07:58:00Z,38.00,64.00
2026-06-12T08:01:00Z,38.00,64.00
2026-06-12T08:02:00Z,38.00,64.00
2026-06-12T08:04:00Z,38.00,64.00
2026-06-12T08:06:00Z,37.00,64.00
2026-06-12T08:07:00Z,37.00,64.00
2026-06-12T08:09:00Z,37.00,64.00
2026-06-12T08:10:00Z,37.00,64.00
2026-06-12T08:11:00Z,37.00,64.00
2026-06-12T08:12:00Z,37.00,64.00
2026-06-12T08:13:00Z,37.00,64.00
2026-06-12T08:15:00Z,37.00,64.00
2026-06-12T08:17:00Z,37.00,64.00
2026-06-12T08:18:00Z,37.00,64.00
2026-06-12T08:20:00Z,37.00,64.00
2026-06-12T08:21:00Z,37.00,64.00
2026-06-12T08:22:00Z,37.00,64.00
2026-06-12T08:23:00Z,37.00,64.00
2026-06-12T08:25:00Z,37.00,64.00
2026-06-12T08:26:00Z,37.00,64.00
2026-06-12T08:27:00Z,37.00,64.00
2026-06-12T08:28:00Z,37.00,64.00
2026-06-12T08:30:00Z,37.00,64.00
2026-06-12T08:31:00Z,37.00,64.00
2026-06-12T08:33:00Z,37.00,64.00
2026-06-12T08:34:00Z,37.00,64.00
2026-06-12T08:35:00Z,37.00,64.00
2026-06-12T08:36:00Z,37.00,64.00
2026-06-12T08:37:00Z,37.00,63.93
2026-06-12T08:40:00Z,37.00,64.00
2026-06-12T08:42:00Z,37.00,64.00
2026-06-12T08:43:00Z,37.00,64.00
2026-06-12T08:44:00Z,37.00,64.00
2026-06-12T08:45:00Z,37.00,63.23
2026-06-12T08:46:00Z,37.00,64.00
2026-06-12T08:47:00Z,38.00,64.00
2026-06-12T08:48:00Z,38.00,64.00
2026-06-12T08:49:00Z,38.00,64.00
2026-06-12T08:51:00Z,38.00,64.00
2026-06-12T08:52:00Z,38.00,64.00
2026-06-12T08:53:00Z,38.00,64.00
2026-06-12T08:54:00Z,38.00,64.00
2026-06-12T08:55:00Z,38.00,64.00
2026-06-12T08:56:00Z,38.00,63.87
2026-06-12T08:57:00Z,38.00,64.00
2026-06-12T08:58:00Z,38.00,64.00
2026-06-12T08:59:00Z,38.00,64.00
2026-06-12T09:00:00Z,38.00,64.00
2026-06-12T09:01:00Z,38.00,64.00
2026-06-12T09:02:00Z,38.00,64.00
2026-06-12T09:03:00Z,38.00,64.00
2026-06-12T09:04:00Z,38.00,64.00
2026-06-12T09:05:00Z,38.00,64.00
2026-06-12T09:06:00Z,37.00,64.00
2026-06-12T09:07:00Z,37.00,63.00
2026-06-12T09:08:00Z,37.98,63.00
2026-06-12T09:09:00Z,38.00,63.00
2026-06-12T09:10:00Z,38.00,64.15
2026-06-12T09:11:00Z,38.00,64.00
2026-06-12T09:12:00Z,38.00,64.00
2026-06-12T09:13:00Z,38.00,64.00
2026-06-12T09:15:00Z,38.00,64.00
2026-06-12T09:16:00Z,38.00,64.00
2026-06-12T09:19:00Z,38.00,64.00
2026-06-12T09:20:00Z,38.00,64.00
2026-06-12T09:22:00Z,38.00,64.00
2026-06-12T09:23:00Z,38.00,64.00
2026-06-12T09:24:00Z,38.00,64.00
2026-06-12T09:25:00Z,36.53,64.00
2026-06-12T09:26:00Z,36.53,64.00
2026-06-12T09:27:00Z,36.53,64.00
2026-06-12T09:28:00Z,36.53,64.00
2026-06-12T09:29:00Z,36.53,63.00
2026-06-12T09:30:00Z,38.00,64.00
2026-06-12T09:34:00Z,38.00,64.00
2026-06-12T09:35:00Z,38.00,64.00
2026-06-12T09:37:00Z,38.00,64.00
2026-06-12T09:38:00Z,38.00,64.00
2026-06-12T09:40:00Z,38.00,64.00
2026-06-12T09:42:00Z,38.00,63.12
2026-06-12T09:43:00Z,38.00,64.00
2026-06-12T09:45:00Z,38.00,64.00
2026-06-12T09:46:00Z,38.00,64.00
2026-06-12T09:49:00Z,38.00,64.00
2026-06-12T09:50:00Z,38.00,64.00
2026-06-12T09:52:00Z,37.00,63.44
2026-06-12T09:53:00Z,37.00,64.00
2026-06-12T09:54:00Z,36.00,64.00
2026-06-12T09:55:00Z,35.00,64.32
2026-06-12T09:56:00Z,35.00,65.00
2026-06-12T09:57:00Z,35.00,65.00
2026-06-12T09:58:00Z,38.00,65.00
2026-06-12T09:59:00Z,38.00,65.00
2026-06-12T10:00:00Z,38.00,63.65
2026-06-12T10:01:00Z,38.00,63.65
2026-06-12T10:04:00Z,38.00,65.00
2026-06-12T10:07:00Z,38.00,65.00
2026-06-12T10:10:00Z,38.00,65.00
2026-06-12T10:16:00Z,38.00,65.00
2026-06-12T10:18:00Z,38.00,65.00
2026-06-12T10:19:00Z,38.00,64.00
2026-06-12T10:22:00Z,38.00,64.00
2026-06-12T10:23:00Z,38.00,64.00
2026-06-12T10:24:00Z,38.00,64.00
2026-06-12T10:25:00Z,38.00,64.00
2026-06-12T10:27:00Z,38.00,64.00
2026-06-12T10:28:00Z,38.00,64.00
2026-06-12T10:29:00Z,36.00,64.00
2026-06-12T10:31:00Z,36.00,65.00
2026-06-12T10:33:00Z,36.00,65.00
2026-06-12T10:34:00Z,36.00,64.68
2026-06-12T10:37:00Z,36.71,65.00
2026-06-12T10:39:00Z,36.71,63.10
2026-06-12T10:40:00Z,37.00,63.00
2026-06-12T10:41:00Z,37.00,64.00
2026-06-12T10:44:00Z,37.00,64.00
2026-06-12T10:47:00Z,37.57,63.32
2026-06-12T10:48:00Z,38.00,63.32
2026-06-12T10:49:00Z,38.00,64.00
2026-06-12T10:52:00Z,38.00,64.00
2026-06-12T10:53:00Z,38.00,62.37
2026-06-12T10:54:00Z,38.00,64.00
2026-06-12T10:55:00Z,38.00,64.00
2026-06-12T10:56:00Z,36.00,64.00
2026-06-12T10:57:00Z,38.00,63.96
2026-06-12T10:59:00Z,38.00,64.00
2026-06-12T11:00:00Z,38.00,62.47
2026-06-12T11:01:00Z,38.00,64.00
2026-06-12T11:03:00Z,38.00,64.00
2026-06-12T11:04:00Z,38.00,64.00
2026-06-12T11:05:00Z,36.00,64.00
2026-06-12T11:06:00Z,36.00,64.00
2026-06-12T11:07:00Z,38.00,64.00
2026-06-12T11:08:00Z,38.34,64.00
2026-06-12T11:09:00Z,38.00,64.00
2026-06-12T11:10:00Z,38.00,64.94
2026-06-12T11:11:00Z,38.00,65.00
2026-06-12T11:12:00Z,38.00,65.00
2026-06-12T11:14:00Z,38.00,64.97
2026-06-12T11:15:00Z,38.00,64.00
2026-06-12T11:16:00Z,37.98,62.00
2026-06-12T11:17:00Z,39.00,65.00
2026-06-12T11:18:00Z,37.00,63.00
2026-06-12T11:21:00Z,37.00,65.00
2026-06-12T11:23:00Z,37.00,65.00
2026-06-12T11:24:00Z,37.85,64.52
2026-06-12T11:25:00Z,35.13,64.55
2026-06-12T11:26:00Z,35.41,65.00
2026-06-12T11:27:00Z,35.41,65.00
2026-06-12T11:28:00Z,35.00,65.00
2026-06-12T11:29:00Z,37.00,64.94
2026-06-12T11:30:00Z,37.00,65.00
2026-06-12T11:31:00Z,37.00,65.00
2026-06-12T11:32:00Z,37.00,65.00
2026-06-12T11:34:00Z,37.00,65.00
2026-06-12T11:35:00Z,37.00,65.00
2026-06-12T11:38:00Z,37.00,65.00
2026-06-12T11:39:00Z,37.00,65.00
2026-06-12T11:41:00Z,37.00,65.00
2026-06-12T11:44:00Z,37.00,65.00
2026-06-12T11:45:00Z,37.00,65.00
2026-06-12T11:48:00Z,37.00,65.00
2026-06-12T11:50:00Z,37.00,65.00
2026-06-12T11:51:00Z,37.00,65.00
2026-06-12T11:52:00Z,36.79,65.00
2026-06-12T11:53:00Z,36.79,65.00
2026-06-12T11:54:00Z,36.79,65.00
2026-06-12T11:56:00Z,35.00,63.00
2026-06-12T11:58:00Z,35.00,65.00
2026-06-12T11:59:00Z,35.00,63.33
2026-06-12T12:00:00Z,37.00,65.00
2026-06-12T12:01:00Z,37.00,65.00
2026-06-12T12:02:00Z,35.00,65.00
2026-06-12T12:03:00Z,35.00,64.00
2026-06-12T12:04:00Z,35.00,64.00
2026-06-12T12:05:00Z,35.00,63.93
2026-06-12T12:06:00Z,35.00,65.00
2026-06-12T12:08:00Z,37.00,65.00
2026-06-12T12:10:00Z,37.00,65.00
2026-06-12T12:11:00Z,37.00,65.00
2026-06-12T12:12:00Z,37.00,65.00
2026-06-12T12:13:00Z,37.00,65.00
2026-06-12T12:15:00Z,37.00,63.50
2026-06-12T12:16:00Z,37.00,63.22
2026-06-12T12:17:00Z,37.00,64.00
2026-06-12T12:18:00Z,36.00,64.00
2026-06-12T12:19:00Z,36.00,64.00
2026-06-12T12:20:00Z,37.00,64.00
2026-06-12T12:21:00Z,35.03,64.00
2026-06-12T12:22:00Z,35.03,65.00
2026-06-12T12:24:00Z,37.00,65.00
2026-06-12T12:25:00Z,37.00,63.01
2026-06-12T12:27:00Z,37.00,63.03
2026-06-12T12:29:00Z,38.00,64.00
2026-06-12T12:31:00Z,38.00,64.00
2026-06-12T12:32:00Z,38.00,63.71
2026-06-12T12:33:00Z,38.00,64.00
2026-06-12T12:34:00Z,38.00,63.00
2026-06-12T12:36:00Z,38.00,64.00
2026-06-12T12:37:00Z,38.00,64.00
2026-06-12T12:38:00Z,38.00,63.00
2026-06-12T12:40:00Z,38.00,63.00
2026-06-12T12:42:00Z,35.00,64.00
2026-06-12T12:43:00Z,36.21,64.00
2026-06-12T12:44:00Z,37.00,63.00
2026-06-12T12:45:00Z,37.00,64.82
2026-06-12T12:46:00Z,35.00,63.00
2026-06-12T12:48:00Z,37.00,63.00
2026-06-12T12:49:00Z,37.00,63.85
2026-06-12T12:50:00Z,35.00,65.00
2026-06-12T12:51:00Z,35.00,65.00
2026-06-12T12:52:00Z,37.00,65.00
2026-06-12T12:53:00Z,37.00,65.00
2026-06-12T12:54:00Z,37.00,65.00
2026-06-12T12:55:00Z,37.00,65.00
2026-06-12T12:57:00Z,37.00,65.00
2026-06-12T12:58:00Z,37.58,64.82
2026-06-12T12:59:00Z,37.58,65.00
2026-06-12T13:00:00Z,36.00,64.00
2026-06-12T13:01:00Z,38.00,64.00
2026-06-12T13:02:00Z,38.00,63.25
2026-06-12T13:03:00Z,36.98,63.88
2026-06-12T13:04:00Z,36.00,65.00
2026-06-12T13:05:00Z,36.64,65.00
2026-06-12T13:06:00Z,35.00,65.00
2026-06-12T13:08:00Z,35.00,63.05
2026-06-12T13:09:00Z,37.00,64.99
2026-06-12T13:10:00Z,35.50,64.00
2026-06-12T13:11:00Z,36.00,65.71
2026-06-12T13:12:00Z,36.00,64.00
2026-06-12T13:13:00Z,36.00,64.64
2026-06-12T13:14:00Z,36.00,65.00
2026-06-12T13:15:00Z,36.00,64.19
2026-06-12T13:16:00Z,36.00,65.00
2026-06-12T13:17:00Z,36.00,64.04
2026-06-12T13:18:00Z,36.00,64.70
2026-06-12T13:19:00Z,36.00,65.00
2026-06-12T13:20:00Z,35.12,65.00
2026-06-12T13:21:00Z,36.00,65.00
2026-06-12T13:22:00Z,36.67,65.00
2026-06-12T13:23:00Z,36.00,65.00
2026-06-12T13:24:00Z,36.00,65.00
2026-06-12T13:25:00Z,36.00,65.50
2026-06-12T13:26:00Z,36.00,66.00
2026-06-12T13:27:00Z,36.00,66.00
2026-06-12T13:28:00Z,36.00,65.76
2026-06-12T13:29:00Z,36.31,66.00
2026-06-12T13:30:00Z,37.00,63.69
2026-06-12T13:31:00Z,34.02,65.39
2026-06-12T13:32:00Z,34.00,65.26
2026-06-12T13:33:00Z,34.00,64.59
2026-06-12T13:34:00Z,34.00,66.00
2026-06-12T13:35:00Z,36.00,66.00
2026-06-12T13:36:00Z,36.00,64.18
2026-06-12T13:37:00Z,36.00,66.00
2026-06-12T13:38:00Z,36.00,64.00
2026-06-12T13:39:00Z,35.74,64.17
2026-06-12T13:40:00Z,36.00,65.70
2026-06-12T13:41:00Z,36.00,65.61
2026-06-12T13:42:00Z,36.00,64.27
2026-06-12T13:43:00Z,36.00,65.00
2026-06-12T13:44:00Z,36.00,65.61
2026-06-12T13:45:00Z,33.63,67.03
2026-06-12T13:46:00Z,32.03,67.36
2026-06-12T13:47:00Z,33.68,67.19
2026-06-12T13:48:00Z,34.21,65.48
2026-06-12T13:49:00Z,37.27,63.10
2026-06-12T13:50:00Z,39.88,61.92
2026-06-12T13:51:00Z,39.83,60.52
2026-06-12T13:52:00Z,40.17,59.91
2026-06-12T13:53:00Z,39.00,60.30
2026-06-12T13:54:00Z,38.27,61.92
2026-06-12T13:55:00Z,38.99,61.04
2026-06-12T13:56:00Z,39.55,61.27
2026-06-12T13:57:00Z,40.71,61.00
2026-06-12T13:58:00Z,39.22,61.00
2026-06-12T13:59:00Z,41.52,60.04
2026-06-12T14:00:00Z,40.32,60.37
2026-06-12T14:01:00Z,39.00,61.43
2026-06-12T14:02:00Z,40.85,59.37
2026-06-12T14:03:00Z,40.03,59.61
2026-06-12T14:04:00Z,41.00,61.21
2026-06-12T14:05:00Z,39.78,60.97
2026-06-12T14:06:00Z,37.89,62.96
2026-06-12T14:07:00Z,37.94,63.01
2026-06-12T14:08:00Z,35.81,64.88
2026-06-12T14:09:00Z,33.70,66.44
2026-06-12T14:10:00Z,38.85,62.16
2026-06-12T14:11:00Z,38.01,62.97
2026-06-12T14:12:00Z,35.99,64.33
2026-06-12T14:13:00Z,35.42,65.11
2026-06-12T14:14:00Z,35.70,65.85
2026-06-12T14:15:00Z,27.34,72.31
