# event_ticker=KXATPCHALLENGERMATCH-26APR20DRABOS
# final_score=6-7(12) 6-4 7-6(4)
# score_resolution=7-6 4-6 6-7
# match_winner=Liam Draxl
# fav_player=Pedro Boscardin Dias
# dog_player=Liam Draxl
# kalshi_date=2026-04-20
timestamp,Liam Draxl,Pedro Boscardin Dias
2026-04-20T19:36:00Z,62.00,41.00
2026-04-20T19:38:00Z,62.00,41.00
2026-04-20T19:39:00Z,62.00,41.00
2026-04-20T19:40:00Z,62.00,41.00
2026-04-20T19:41:00Z,59.00,41.00
2026-04-20T19:42:00Z,59.00,41.00
2026-04-20T19:43:00Z,62.00,41.00
2026-04-20T19:44:00Z,62.00,40.89
2026-04-20T19:45:00Z,61.35,40.89
2026-04-20T19:46:00Z,61.00,40.89
2026-04-20T19:47:00Z,61.00,41.00
2026-04-20T19:48:00Z,61.00,41.00
2026-04-20T19:49:00Z,61.00,41.00
2026-04-20T19:51:00Z,61.00,41.00
2026-04-20T19:52:00Z,61.32,41.00
2026-04-20T19:53:00Z,61.32,41.00
2026-04-20T19:54:00Z,61.91,41.00
2026-04-20T19:55:00Z,61.00,41.00
2026-04-20T19:56:00Z,62.44,41.00
2026-04-20T19:57:00Z,63.00,41.00
2026-04-20T19:58:00Z,59.00,41.00
2026-04-20T19:59:00Z,62.00,41.00
2026-04-20T20:00:00Z,62.00,41.00
2026-04-20T20:02:00Z,62.00,40.00
2026-04-20T20:05:00Z,62.00,41.00
2026-04-20T20:06:00Z,61.98,41.00
2026-04-20T20:07:00Z,61.00,41.00
2026-04-20T20:08:00Z,61.86,41.00
2026-04-20T20:09:00Z,60.49,41.00
2026-04-20T20:10:00Z,61.46,41.00
2026-04-20T20:11:00Z,62.00,41.00
2026-04-20T20:12:00Z,62.00,41.00
2026-04-20T20:13:00Z,62.00,41.00
2026-04-20T20:14:00Z,62.73,38.47
2026-04-20T20:15:00Z,61.63,37.87
2026-04-20T20:16:00Z,62.00,40.00
2026-04-20T20:17:00Z,62.00,40.00
2026-04-20T20:18:00Z,63.00,40.00
2026-04-20T20:19:00Z,63.07,38.39
2026-04-20T20:20:00Z,64.00,39.00
2026-04-20T20:21:00Z,63.00,38.00
2026-04-20T20:22:00Z,64.55,37.00
2026-04-20T20:23:00Z,64.93,37.09
2026-04-20T20:24:00Z,65.15,38.00
2026-04-20T20:25:00Z,64.95,38.00
2026-04-20T20:26:00Z,61.29,38.00
2026-04-20T20:27:00Z,58.23,41.78
2026-04-20T20:28:00Z,54.67,47.53
2026-04-20T20:29:00Z,54.01,46.52
2026-04-20T20:30:00Z,50.93,51.11
2026-04-20T20:31:00Z,47.51,54.52
2026-04-20T20:32:00Z,43.49,56.74
2026-04-20T20:33:00Z,38.76,60.83
2026-04-20T20:34:00Z,41.59,60.10
2026-04-20T20:35:00Z,39.29,60.40
2026-04-20T20:36:00Z,37.97,61.41
2026-04-20T20:37:00Z,32.87,67.27
2026-04-20T20:38:00Z,32.88,67.54
2026-04-20T20:39:00Z,33.38,66.69
2026-04-20T20:40:00Z,33.18,68.92
2026-04-20T20:41:00Z,32.82,67.33
2026-04-20T20:42:00Z,31.93,69.23
2026-04-20T20:43:00Z,30.63,69.91
2026-04-20T20:44:00Z,30.74,69.77
2026-04-20T20:45:00Z,29.43,69.96
2026-04-20T20:46:00Z,29.34,70.28
2026-04-20T20:47:00Z,30.96,68.41
2026-04-20T20:48:00Z,31.46,69.00
2026-04-20T20:49:00Z,32.51,66.18
2026-04-20T20:50:00Z,35.49,65.53
2026-04-20T20:51:00Z,37.10,63.35
2026-04-20T20:52:00Z,39.72,60.66
2026-04-20T20:53:00Z,42.55,57.63
2026-04-20T20:54:00Z,43.06,57.19
2026-04-20T20:55:00Z,43.24,57.17
2026-04-20T20:56:00Z,43.98,56.37
2026-04-20T20:57:00Z,43.32,57.15
2026-04-20T20:58:00Z,45.65,57.37
2026-04-20T20:59:00Z,52.68,49.84
2026-04-20T21:00:00Z,56.14,45.83
2026-04-20T21:01:00Z,48.95,51.45
2026-04-20T21:02:00Z,54.44,48.38
2026-04-20T21:03:00Z,49.62,52.29
2026-04-20T21:04:00Z,44.34,56.88
2026-04-20T21:05:00Z,40.66,59.33
2026-04-20T21:06:00Z,41.14,59.26
2026-04-20T21:07:00Z,38.20,62.02
2026-04-20T21:08:00Z,38.76,62.67
2026-04-20T21:09:00Z,40.07,60.32
2026-04-20T21:10:00Z,37.93,62.58
2026-04-20T21:11:00Z,42.93,58.23
2026-04-20T21:12:00Z,44.56,56.62
2026-04-20T21:13:00Z,47.84,54.04
2026-04-20T21:14:00Z,48.42,53.02
2026-04-20T21:15:00Z,53.41,43.75
2026-04-20T21:16:00Z,55.65,41.99
2026-04-20T21:17:00Z,65.50,34.72
2026-04-20T21:18:00Z,69.44,32.52
2026-04-20T21:19:00Z,68.16,31.95
2026-04-20T21:20:00Z,69.94,29.33
2026-04-20T21:21:00Z,70.28,29.48
2026-04-20T21:22:00Z,65.61,33.36
2026-04-20T21:23:00Z,62.15,36.76
2026-04-20T21:24:00Z,58.72,44.23
2026-04-20T21:25:00Z,57.28,45.78
2026-04-20T21:26:00Z,63.33,39.91
2026-04-20T21:27:00Z,66.79,33.90
2026-04-20T21:28:00Z,63.29,38.18
2026-04-20T21:29:00Z,65.46,32.98
2026-04-20T21:30:00Z,73.62,26.37
2026-04-20T21:31:00Z,69.04,31.04
2026-04-20T21:32:00Z,63.71,37.86
2026-04-20T21:33:00Z,58.04,43.44
2026-04-20T21:34:00Z,62.79,38.04
2026-04-20T21:35:00Z,69.75,31.00
2026-04-20T21:36:00Z,62.15,39.65
2026-04-20T21:37:00Z,59.92,42.62
2026-04-20T21:38:00Z,69.01,29.58
2026-04-20T21:39:00Z,67.80,37.44
2026-04-20T21:40:00Z,61.15,39.48
2026-04-20T21:41:00Z,55.48,44.50
2026-04-20T21:42:00Z,67.81,31.36
2026-04-20T21:43:00Z,69.34,33.40
2026-04-20T21:44:00Z,64.24,34.61
2026-04-20T21:45:00Z,49.94,46.37
2026-04-20T21:46:00Z,40.01,58.82
2026-04-20T21:47:00Z,39.87,59.96
2026-04-20T21:48:00Z,42.61,60.26
2026-04-20T21:49:00Z,43.95,60.34
2026-04-20T21:50:00Z,43.55,58.08
2026-04-20T21:51:00Z,45.19,58.61
2026-04-20T21:52:00Z,43.68,57.67
2026-04-20T21:53:00Z,44.83,56.66
2026-04-20T21:54:00Z,47.05,51.28
2026-04-20T21:55:00Z,43.73,57.22
2026-04-20T21:56:00Z,41.85,58.80
2026-04-20T21:57:00Z,46.57,55.84
2026-04-20T21:58:00Z,48.55,53.22
2026-04-20T21:59:00Z,46.88,54.69
2026-04-20T22:00:00Z,43.12,57.88
2026-04-20T22:01:00Z,49.17,52.42
2026-04-20T22:02:00Z,56.64,42.93
2026-04-20T22:03:00Z,58.69,43.61
2026-04-20T22:04:00Z,57.31,43.11
2026-04-20T22:05:00Z,52.86,50.50
2026-04-20T22:06:00Z,43.01,58.71
2026-04-20T22:07:00Z,44.09,55.72
2026-04-20T22:08:00Z,41.29,59.26
2026-04-20T22:09:00Z,40.06,59.42
2026-04-20T22:10:00Z,45.28,55.59
2026-04-20T22:11:00Z,54.60,47.41
2026-04-20T22:12:00Z,55.63,44.84
2026-04-20T22:13:00Z,54.42,46.37
2026-04-20T22:14:00Z,56.80,46.00
2026-04-20T22:15:00Z,55.89,44.69
2026-04-20T22:16:00Z,52.97,45.23
2026-04-20T22:17:00Z,43.20,56.17
2026-04-20T22:18:00Z,37.81,62.16
2026-04-20T22:19:00Z,44.43,56.68
2026-04-20T22:20:00Z,44.99,56.08
2026-04-20T22:21:00Z,38.79,60.93
2026-04-20T22:22:00Z,35.52,63.80
2026-04-20T22:23:00Z,38.50,64.15
2026-04-20T22:24:00Z,39.94,60.21
2026-04-20T22:25:00Z,41.62,59.34
2026-04-20T22:26:00Z,41.15,58.37
2026-04-20T22:27:00Z,43.82,56.16
2026-04-20T22:28:00Z,51.26,47.95
2026-04-20T22:29:00Z,57.21,42.39
2026-04-20T22:30:00Z,54.01,46.19
2026-04-20T22:31:00Z,49.51,53.47
2026-04-20T22:32:00Z,56.28,43.17
2026-04-20T22:33:00Z,58.37,40.98
2026-04-20T22:34:00Z,59.46,39.64
2026-04-20T22:35:00Z,60.94,40.45
2026-04-20T22:36:00Z,65.45,34.39
2026-04-20T22:37:00Z,65.79,33.46
2026-04-20T22:38:00Z,67.63,30.90
2026-04-20T22:39:00Z,67.56,31.79
2026-04-20T22:40:00Z,63.64,37.50
2026-04-20T22:41:00Z,61.56,37.93
2026-04-20T22:42:00Z,63.65,36.09
2026-04-20T22:43:00Z,66.94,34.93
2026-04-20T22:44:00Z,67.89,32.88
2026-04-20T22:45:00Z,68.30,31.13
2026-04-20T22:46:00Z,66.69,33.23
2026-04-20T22:47:00Z,66.18,33.84
2026-04-20T22:48:00Z,69.64,34.02
2026-04-20T22:49:00Z,68.01,31.78
2026-04-20T22:50:00Z,68.73,31.56
2026-04-20T22:51:00Z,68.03,33.24
2026-04-20T22:52:00Z,66.48,34.70
2026-04-20T22:53:00Z,63.93,35.28
2026-04-20T22:54:00Z,59.81,40.34
2026-04-20T22:55:00Z,57.73,42.81
2026-04-20T22:56:00Z,53.71,46.03
2026-04-20T22:57:00Z,58.90,42.00
2026-04-20T22:58:00Z,64.64,36.56
2026-04-20T22:59:00Z,65.35,34.78
2026-04-20T23:00:00Z,68.65,31.76
2026-04-20T23:01:00Z,69.57,32.24
2026-04-20T23:02:00Z,63.15,35.18
2026-04-20T23:03:00Z,57.44,42.17
2026-04-20T23:04:00Z,58.39,42.02
2026-04-20T23:05:00Z,62.78,39.55
2026-04-20T23:06:00Z,67.23,32.60
2026-04-20T23:07:00Z,74.47,26.49
2026-04-20T23:08:00Z,77.64,23.06
2026-04-20T23:09:00Z,74.85,26.15
2026-04-20T23:10:00Z,61.79,37.67
2026-04-20T23:11:00Z,67.29,31.09
2026-04-20T23:12:00Z,81.62,17.47
2026-04-20T23:13:00Z,83.64,16.28
2026-04-20T23:14:00Z,85.20,14.84
2026-04-20T23:15:00Z,84.12,15.41
2026-04-20T23:16:00Z,84.53,14.42
2026-04-20T23:17:00Z,76.27,22.09
2026-04-20T23:18:00Z,87.24,12.54
2026-04-20T23:19:00Z,91.29,8.73
2026-04-20T23:20:00Z,94.09,5.90
2026-04-20T23:21:00Z,91.29,11.75
2026-04-20T23:22:00Z,92.70,7.68
2026-04-20T23:23:00Z,87.95,11.37
2026-04-20T23:24:00Z,85.58,14.80
2026-04-20T23:25:00Z,83.84,15.40
2026-04-20T23:26:00Z,76.58,23.02
2026-04-20T23:27:00Z,76.41,25.68
2026-04-20T23:28:00Z,61.87,36.59
2026-04-20T23:29:00Z,61.39,40.97
2026-04-20T23:30:00Z,75.39,26.98
2026-04-20T23:31:00Z,65.55,35.04
2026-04-20T23:32:00Z,47.36,50.16
2026-04-20T23:33:00Z,44.35,55.42
2026-04-20T23:34:00Z,46.94,52.03
2026-04-20T23:35:00Z,45.68,52.57
2026-04-20T23:36:00Z,54.27,46.03
2026-04-20T23:37:00Z,61.58,38.27
2026-04-20T23:38:00Z,58.08,41.16
2026-04-20T23:39:00Z,58.96,43.22
2026-04-20T23:40:00Z,44.23,54.51
2026-04-20T23:41:00Z,41.72,58.31
2026-04-20T23:42:00Z,44.22,55.18
2026-04-20T23:43:00Z,45.56,52.21
2026-04-20T23:44:00Z,48.16,49.64
2026-04-20T23:45:00Z,44.99,54.69
2026-04-20T23:46:00Z,46.97,54.33
2026-04-20T23:47:00Z,45.43,53.61
2026-04-20T23:48:00Z,55.22,45.21
2026-04-20T23:49:00Z,54.92,49.38
2026-04-20T23:50:00Z,67.44,31.91
2026-04-20T23:51:00Z,56.18,45.74
2026-04-20T23:52:00Z,50.92,49.93
2026-04-20T23:53:00Z,65.65,38.66
2026-04-20T23:54:00Z,80.84,16.89
2026-04-20T23:55:00Z,79.36,19.91
2026-04-20T23:56:00Z,86.90,13.29
2026-04-20T23:57:00Z,98.19,3.43
2026-04-20T23:58:00Z,99.00,3.43
2026-04-20T23:59:00Z,99.00,1.00
2026-04-21T00:00:00Z,99.00,1.00
