# event_ticker=KXATPMATCH-26JUN13MANDE
# final_score=6-4 6-0
# score_resolution=4-6 0-6
# match_winner=Alex De Minaur
# fav_player=Adrian Mannarino
# dog_player=Alex de Minaur
# kalshi_date=2026-06-13
timestamp,Adrian Mannarino,Alex de Minaur
2026-06-13T02:02:00Z,,78.00
2026-06-13T02:05:00Z,,78.00
2026-06-13T02:06:00Z,23.00,78.00
2026-06-13T02:09:00Z,23.00,78.00
2026-06-13T02:11:00Z,23.00,78.00
2026-06-13T02:14:00Z,23.00,78.00
2026-06-13T02:16:00Z,23.00,78.00
2026-06-13T02:19:00Z,23.00,78.00
2026-06-13T02:25:00Z,23.00,78.00
2026-06-13T02:34:00Z,23.00,78.00
2026-06-13T02:40:00Z,23.00,78.00
2026-06-13T02:49:00Z,23.00,78.00
2026-06-13T02:52:00Z,23.00,78.00
2026-06-13T03:05:00Z,23.00,78.00
2026-06-13T03:06:00Z,23.00,78.00
2026-06-13T03:09:00Z,23.00,78.00
2026-06-13T03:10:00Z,23.00,78.00
2026-06-13T03:12:00Z,23.00,78.00
2026-06-13T03:15:00Z,23.00,78.00
2026-06-13T03:16:00Z,23.00,77.00
2026-06-13T03:17:00Z,23.00,77.00
2026-06-13T03:18:00Z,23.00,78.00
2026-06-13T03:19:00Z,23.00,78.00
2026-06-13T03:26:00Z,23.00,78.00
2026-06-13T03:27:00Z,23.00,78.00
2026-06-13T03:28:00Z,23.00,78.00
2026-06-13T03:29:00Z,23.00,78.00
2026-06-13T03:30:00Z,23.00,78.00
2026-06-13T03:31:00Z,23.00,78.00
2026-06-13T03:33:00Z,23.00,78.00
2026-06-13T03:34:00Z,23.00,78.00
2026-06-13T03:41:00Z,23.00,78.00
2026-06-13T03:44:00Z,23.00,78.00
2026-06-13T03:47:00Z,23.00,78.00
2026-06-13T03:51:00Z,23.00,77.30
2026-06-13T03:54:00Z,23.00,77.30
2026-06-13T03:56:00Z,23.00,77.30
2026-06-13T03:57:00Z,23.00,78.00
2026-06-13T04:06:00Z,23.00,78.00
2026-06-13T04:09:00Z,23.00,78.00
2026-06-13T04:11:00Z,23.00,78.00
2026-06-13T04:12:00Z,23.00,78.00
2026-06-13T04:16:00Z,23.00,78.00
2026-06-13T04:18:00Z,23.00,78.00
2026-06-13T04:19:00Z,23.00,78.00
2026-06-13T04:28:00Z,23.00,78.00
2026-06-13T04:34:00Z,23.00,78.00
2026-06-13T04:35:00Z,23.00,78.00
2026-06-13T04:36:00Z,23.00,78.00
2026-06-13T04:38:00Z,23.00,78.00
2026-06-13T04:40:00Z,23.00,77.00
2026-06-13T04:41:00Z,23.00,78.00
2026-06-13T04:42:00Z,23.00,78.00
2026-06-13T04:43:00Z,23.00,78.00
2026-06-13T04:44:00Z,23.00,78.00
2026-06-13T04:46:00Z,23.00,78.00
2026-06-13T04:49:00Z,23.00,78.00
2026-06-13T04:51:00Z,23.00,78.00
2026-06-13T04:52:00Z,23.00,78.00
2026-06-13T04:53:00Z,23.00,78.00
2026-06-13T04:54:00Z,23.00,78.00
2026-06-13T04:55:00Z,23.00,78.00
2026-06-13T04:59:00Z,23.00,78.00
2026-06-13T05:01:00Z,23.00,78.00
2026-06-13T05:02:00Z,23.00,78.00
2026-06-13T05:03:00Z,22.00,77.00
2026-06-13T05:04:00Z,23.00,78.00
2026-06-13T05:05:00Z,23.00,78.00
2026-06-13T05:06:00Z,23.00,78.00
2026-06-13T05:07:00Z,23.00,78.00
2026-06-13T05:08:00Z,23.00,78.51
2026-06-13T05:09:00Z,23.00,79.00
2026-06-13T05:10:00Z,23.00,79.00
2026-06-13T05:12:00Z,23.00,79.00
2026-06-13T05:13:00Z,23.00,79.00
2026-06-13T05:14:00Z,23.00,78.00
2026-06-13T05:16:00Z,23.00,79.00
2026-06-13T05:20:00Z,23.00,79.00
2026-06-13T05:21:00Z,23.00,78.00
2026-06-13T05:26:00Z,23.00,79.00
2026-06-13T05:27:00Z,23.00,79.00
2026-06-13T05:30:00Z,23.00,79.00
2026-06-13T05:31:00Z,23.00,79.00
2026-06-13T05:34:00Z,23.00,79.00
2026-06-13T05:37:00Z,23.00,79.00
2026-06-13T05:38:00Z,22.00,79.00
2026-06-13T05:40:00Z,23.00,79.00
2026-06-13T05:41:00Z,23.00,79.00
2026-06-13T05:42:00Z,23.00,79.00
2026-06-13T05:45:00Z,23.00,79.00
2026-06-13T05:49:00Z,23.00,79.00
2026-06-13T05:51:00Z,23.00,79.00
2026-06-13T05:53:00Z,23.00,79.00
2026-06-13T05:55:00Z,23.00,79.00
2026-06-13T05:59:00Z,23.00,79.00
2026-06-13T06:02:00Z,23.00,79.00
2026-06-13T06:03:00Z,23.00,79.00
2026-06-13T06:07:00Z,23.00,79.00
2026-06-13T06:10:00Z,23.00,79.00
2026-06-13T06:12:00Z,23.00,79.00
2026-06-13T06:21:00Z,23.00,79.00
2026-06-13T06:25:00Z,23.00,79.00
2026-06-13T06:26:00Z,23.00,79.00
2026-06-13T06:28:00Z,23.00,79.00
2026-06-13T06:29:00Z,23.00,79.00
2026-06-13T06:36:00Z,23.00,79.02
2026-06-13T06:44:00Z,23.00,80.00
2026-06-13T06:48:00Z,23.00,78.00
2026-06-13T06:49:00Z,23.00,79.86
2026-06-13T06:50:00Z,23.00,79.86
2026-06-13T06:52:00Z,23.00,79.86
2026-06-13T06:55:00Z,23.00,79.05
2026-06-13T06:59:00Z,23.00,79.05
2026-06-13T07:08:00Z,23.00,79.05
2026-06-13T07:11:00Z,23.00,79.00
2026-06-13T07:12:00Z,23.00,79.00
2026-06-13T07:13:00Z,22.00,79.00
2026-06-13T07:16:00Z,22.00,79.00
2026-06-13T07:21:00Z,22.00,79.00
2026-06-13T07:25:00Z,23.00,79.00
2026-06-13T07:29:00Z,22.00,79.00
2026-06-13T07:36:00Z,22.00,79.00
2026-06-13T07:37:00Z,22.00,79.00
2026-06-13T07:50:00Z,22.00,79.00
2026-06-13T07:54:00Z,22.00,79.00
2026-06-13T08:05:00Z,22.00,80.00
2026-06-13T08:06:00Z,22.00,80.00
2026-06-13T08:07:00Z,22.00,79.00
2026-06-13T08:17:00Z,21.00,79.00
2026-06-13T08:18:00Z,20.00,79.00
2026-06-13T08:27:00Z,21.00,79.00
2026-06-13T08:28:00Z,21.00,80.00
2026-06-13T08:30:00Z,21.00,80.00
2026-06-13T08:33:00Z,21.00,80.00
2026-06-13T08:37:00Z,21.00,80.00
2026-06-13T08:38:00Z,20.00,80.00
2026-06-13T08:51:00Z,21.00,80.00
2026-06-13T08:54:00Z,21.00,80.00
2026-06-13T08:56:00Z,21.00,80.00
2026-06-13T08:58:00Z,21.00,81.00
2026-06-13T09:01:00Z,21.00,81.00
2026-06-13T09:16:00Z,21.00,81.00
2026-06-13T09:17:00Z,21.00,81.00
2026-06-13T09:21:00Z,21.00,81.00
2026-06-13T09:25:00Z,21.00,81.00
2026-06-13T09:30:00Z,21.00,81.00
2026-06-13T09:44:00Z,21.00,81.00
2026-06-13T09:45:00Z,21.00,81.00
2026-06-13T09:49:00Z,21.00,81.00
2026-06-13T09:54:00Z,21.00,81.00
2026-06-13T09:55:00Z,21.00,81.00
2026-06-13T10:02:00Z,21.00,81.00
2026-06-13T10:05:00Z,21.00,80.00
2026-06-13T10:10:00Z,20.00,81.00
2026-06-13T10:11:00Z,19.00,81.00
2026-06-13T10:15:00Z,19.00,81.00
2026-06-13T10:19:00Z,20.00,81.00
2026-06-13T10:22:00Z,20.00,81.00
2026-06-13T10:24:00Z,20.00,81.00
2026-06-13T10:25:00Z,20.00,81.00
2026-06-13T10:27:00Z,20.00,81.00
2026-06-13T10:28:00Z,20.00,81.00
2026-06-13T10:36:00Z,20.00,82.00
2026-06-13T10:37:00Z,20.00,81.00
2026-06-13T10:39:00Z,20.00,80.00
2026-06-13T10:40:00Z,20.00,81.00
2026-06-13T10:41:00Z,20.00,81.00
2026-06-13T10:51:00Z,20.00,82.00
2026-06-13T11:01:00Z,20.00,82.00
2026-06-13T11:09:00Z,20.00,82.00
2026-06-13T11:10:00Z,20.00,82.00
2026-06-13T11:11:00Z,20.00,82.00
2026-06-13T11:12:00Z,20.00,82.00
2026-06-13T11:15:00Z,20.00,82.00
2026-06-13T11:18:00Z,20.00,82.00
2026-06-13T11:19:00Z,20.00,82.00
2026-06-13T11:21:00Z,20.00,82.00
2026-06-13T11:24:00Z,20.00,82.00
2026-06-13T11:25:00Z,20.00,82.00
2026-06-13T11:30:00Z,20.00,82.00
2026-06-13T11:31:00Z,20.00,82.00
2026-06-13T11:38:00Z,20.00,82.00
2026-06-13T11:41:00Z,20.00,82.00
2026-06-13T11:42:00Z,20.00,81.00
2026-06-13T11:44:00Z,20.00,81.00
2026-06-13T11:46:00Z,20.00,81.00
2026-06-13T11:52:00Z,20.00,81.00
2026-06-13T11:53:00Z,20.00,81.00
2026-06-13T11:54:00Z,20.00,81.00
2026-06-13T11:55:00Z,20.00,81.00
2026-06-13T11:56:00Z,20.00,81.00
2026-06-13T11:57:00Z,20.00,81.00
2026-06-13T12:01:00Z,20.00,81.00
2026-06-13T12:05:00Z,20.00,81.00
2026-06-13T12:06:00Z,20.00,81.00
2026-06-13T12:07:00Z,20.00,81.00
2026-06-13T12:08:00Z,20.00,81.00
2026-06-13T12:09:00Z,20.00,81.00
2026-06-13T12:10:00Z,20.00,81.00
2026-06-13T12:11:00Z,20.00,81.00
2026-06-13T12:12:00Z,20.00,81.00
2026-06-13T12:13:00Z,20.00,81.00
2026-06-13T12:14:00Z,20.00,81.00
2026-06-13T12:15:00Z,19.00,81.00
2026-06-13T12:17:00Z,19.00,80.00
2026-06-13T12:18:00Z,20.00,81.00
2026-06-13T12:19:00Z,20.00,81.00
2026-06-13T12:21:00Z,20.00,81.00
2026-06-13T12:22:00Z,20.00,81.00
2026-06-13T12:25:00Z,20.00,81.00
2026-06-13T12:26:00Z,20.00,81.00
2026-06-13T12:27:00Z,20.00,81.00
2026-06-13T12:30:00Z,20.00,81.00
2026-06-13T12:31:00Z,20.00,81.00
2026-06-13T12:34:00Z,20.00,81.00
2026-06-13T12:37:00Z,20.00,81.00
2026-06-13T12:38:00Z,20.00,81.00
2026-06-13T12:39:00Z,20.00,81.00
2026-06-13T12:40:00Z,20.00,81.00
2026-06-13T12:43:00Z,20.00,81.00
2026-06-13T12:44:00Z,20.00,81.00
2026-06-13T12:48:00Z,20.00,81.00
2026-06-13T12:49:00Z,20.00,81.00
2026-06-13T12:50:00Z,20.00,81.00
2026-06-13T12:51:00Z,20.00,80.00
2026-06-13T12:52:00Z,20.00,80.00
2026-06-13T12:53:00Z,20.00,80.00
2026-06-13T12:54:00Z,20.00,81.00
2026-06-13T12:55:00Z,20.00,81.00
2026-06-13T12:56:00Z,20.00,81.00
2026-06-13T12:57:00Z,20.00,81.00
2026-06-13T12:58:00Z,20.00,81.00
2026-06-13T12:59:00Z,20.00,81.00
2026-06-13T13:00:00Z,20.00,81.00
2026-06-13T13:01:00Z,20.00,81.00
2026-06-13T13:02:00Z,20.00,81.00
2026-06-13T13:05:00Z,20.00,81.00
2026-06-13T13:06:00Z,20.00,81.00
2026-06-13T13:07:00Z,20.00,81.00
2026-06-13T13:09:00Z,20.00,81.00
2026-06-13T13:10:00Z,20.00,81.00
2026-06-13T13:13:00Z,20.00,81.00
2026-06-13T13:14:00Z,20.00,81.00
2026-06-13T13:15:00Z,20.00,81.00
2026-06-13T13:16:00Z,20.00,81.00
2026-06-13T13:17:00Z,20.00,81.00
2026-06-13T13:18:00Z,20.00,81.00
2026-06-13T13:19:00Z,20.00,81.00
2026-06-13T13:20:00Z,20.00,81.00
2026-06-13T13:21:00Z,20.00,81.00
2026-06-13T13:22:00Z,20.00,81.00
2026-06-13T13:23:00Z,20.00,81.00
2026-06-13T13:25:00Z,20.00,81.00
2026-06-13T13:27:00Z,20.00,81.00
2026-06-13T13:28:00Z,20.00,81.00
2026-06-13T13:29:00Z,20.00,81.00
2026-06-13T13:30:00Z,20.00,81.00
2026-06-13T13:31:00Z,20.00,81.00
2026-06-13T13:32:00Z,20.00,81.00
2026-06-13T13:33:00Z,20.00,81.00
2026-06-13T13:34:00Z,19.00,81.00
2026-06-13T13:36:00Z,20.00,81.00
2026-06-13T13:37:00Z,20.00,81.00
2026-06-13T13:38:00Z,20.00,81.00
2026-06-13T13:39:00Z,19.00,81.00
2026-06-13T13:40:00Z,20.00,81.00
2026-06-13T13:41:00Z,20.00,81.00
2026-06-13T13:43:00Z,20.00,81.00
2026-06-13T13:44:00Z,20.00,81.00
2026-06-13T13:45:00Z,20.00,81.00
2026-06-13T13:46:00Z,20.00,81.00
2026-06-13T13:47:00Z,20.00,81.00
2026-06-13T13:48:00Z,20.00,81.00
2026-06-13T13:49:00Z,20.00,81.00
2026-06-13T13:50:00Z,20.00,81.06
2026-06-13T13:51:00Z,18.34,84.18
2026-06-13T13:52:00Z,19.00,83.78
2026-06-13T13:53:00Z,19.00,82.00
2026-06-13T13:54:00Z,19.00,80.12
2026-06-13T13:55:00Z,19.94,83.78
2026-06-13T13:56:00Z,15.59,84.90
2026-06-13T13:57:00Z,18.56,81.03
2026-06-13T13:58:00Z,19.42,81.04
2026-06-13T13:59:00Z,21.00,80.00
2026-06-13T14:00:00Z,20.95,80.08
2026-06-13T14:01:00Z,24.08,77.10
2026-06-13T14:02:00Z,28.68,75.30
2026-06-13T14:03:00Z,32.90,67.42
2026-06-13T14:04:00Z,34.30,67.03
2026-06-13T14:05:00Z,33.93,66.87
2026-06-13T14:06:00Z,33.08,67.76
2026-06-13T14:07:00Z,33.47,70.69
2026-06-13T14:08:00Z,33.46,66.99
2026-06-13T14:09:00Z,35.95,64.28
2026-06-13T14:10:00Z,35.89,64.29
2026-06-13T14:11:00Z,35.48,66.29
2026-06-13T14:12:00Z,33.00,67.71
2026-06-13T14:13:00Z,31.74,70.65
2026-06-13T14:14:00Z,26.33,74.19
2026-06-13T14:15:00Z,27.74,73.68
2026-06-13T14:16:00Z,19.51,80.81
2026-06-13T14:17:00Z,18.30,82.19
2026-06-13T14:18:00Z,19.86,80.98
2026-06-13T14:19:00Z,18.80,82.81
2026-06-13T14:20:00Z,20.67,79.64
2026-06-13T14:21:00Z,27.56,69.46
2026-06-13T14:22:00Z,33.43,67.26
2026-06-13T14:23:00Z,31.82,68.28
2026-06-13T14:24:00Z,24.26,76.61
2026-06-13T14:25:00Z,19.56,79.98
2026-06-13T14:26:00Z,19.52,81.59
2026-06-13T14:27:00Z,19.19,80.63
2026-06-13T14:28:00Z,18.88,82.16
2026-06-13T14:29:00Z,18.14,82.28
2026-06-13T14:30:00Z,19.16,82.00
2026-06-13T14:31:00Z,19.10,81.73
2026-06-13T14:32:00Z,18.87,82.90
2026-06-13T14:33:00Z,9.82,86.66
2026-06-13T14:34:00Z,7.79,92.33
2026-06-13T14:35:00Z,7.94,92.72
2026-06-13T14:36:00Z,7.45,92.96
2026-06-13T14:37:00Z,8.34,92.73
2026-06-13T14:38:00Z,12.32,90.33
2026-06-13T14:39:00Z,7.36,92.74
2026-06-13T14:40:00Z,6.50,93.11
2026-06-13T14:41:00Z,6.42,93.88
2026-06-13T14:42:00Z,5.05,94.15
2026-06-13T14:43:00Z,5.03,95.74
2026-06-13T14:44:00Z,4.29,97.00
2026-06-13T14:45:00Z,3.16,97.88
2026-06-13T14:46:00Z,2.60,97.18
2026-06-13T14:47:00Z,3.00,97.85
2026-06-13T14:48:00Z,2.89,98.00
2026-06-13T14:49:00Z,4.00,97.97
2026-06-13T14:50:00Z,2.08,98.00
2026-06-13T14:51:00Z,2.15,98.89
2026-06-13T14:52:00Z,2.92,98.89
2026-06-13T14:53:00Z,2.01,97.97
2026-06-13T14:54:00Z,1.05,99.00
2026-06-13T14:55:00Z,1.24,99.00
2026-06-13T14:56:00Z,1.01,99.00
2026-06-13T14:57:00Z,1.08,99.00
2026-06-13T14:58:00Z,1.58,99.00
2026-06-13T14:59:00Z,1.58,99.00
2026-06-13T15:00:00Z,1.00,99.00
2026-06-13T15:01:00Z,1.00,99.00
2026-06-13T15:02:00Z,1.00,99.00
2026-06-13T15:03:00Z,1.00,99.00
2026-06-13T15:04:00Z,1.24,99.00
2026-06-13T15:05:00Z,1.00,99.00
2026-06-13T15:06:00Z,1.00,99.00
2026-06-13T15:07:00Z,1.00,99.00
2026-06-13T15:09:00Z,1.00,99.00
2026-06-13T15:11:00Z,1.00,99.00
