# event_ticker=KXATPMATCH-25JUL31MUSMIC
# final_score=3-6 7-6(4) 6-4
# score_resolution=3-6 7-6 6-4
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Lorenzo Musetti
# kalshi_date=2025-07-31
timestamp,Alex Michelsen,Lorenzo Musetti
2025-07-31T16:38:00Z,36.00,65.00
2025-07-31T16:39:00Z,36.00,64.00
2025-07-31T16:40:00Z,35.00,65.00
2025-07-31T16:41:00Z,35.00,68.04
2025-07-31T16:42:00Z,35.00,70.00
2025-07-31T16:43:00Z,31.00,70.03
2025-07-31T16:44:00Z,33.11,67.76
2025-07-31T16:45:00Z,33.04,67.00
2025-07-31T16:46:00Z,37.00,67.96
2025-07-31T16:47:00Z,32.83,70.64
2025-07-31T16:48:00Z,32.83,70.01
2025-07-31T16:49:00Z,32.83,72.62
2025-07-31T16:50:00Z,29.00,72.62
2025-07-31T16:51:00Z,26.38,76.91
2025-07-31T16:52:00Z,28.24,73.35
2025-07-31T16:53:00Z,21.12,82.38
2025-07-31T16:54:00Z,18.32,82.00
2025-07-31T16:55:00Z,18.32,81.57
2025-07-31T16:56:00Z,18.05,86.47
2025-07-31T16:57:00Z,15.00,87.65
2025-07-31T16:58:00Z,15.73,87.47
2025-07-31T16:59:00Z,11.00,85.00
2025-07-31T17:00:00Z,17.17,84.00
2025-07-31T17:01:00Z,20.00,88.86
2025-07-31T17:03:00Z,20.00,85.00
2025-07-31T17:04:00Z,20.00,85.99
2025-07-31T17:05:00Z,20.00,87.86
2025-07-31T17:06:00Z,21.00,85.92
2025-07-31T17:07:00Z,22.00,86.00
2025-07-31T17:08:00Z,14.82,86.00
2025-07-31T17:09:00Z,14.00,85.00
2025-07-31T17:10:00Z,14.00,86.68
2025-07-31T17:11:00Z,14.00,87.00
2025-07-31T17:13:00Z,18.15,87.06
2025-07-31T17:15:00Z,18.15,89.40
2025-07-31T17:16:00Z,18.15,89.99
2025-07-31T17:17:00Z,20.96,93.00
2025-07-31T17:18:00Z,16.00,92.44
2025-07-31T17:19:00Z,16.00,84.00
2025-07-31T17:20:00Z,19.00,84.00
2025-07-31T17:21:00Z,16.00,92.00
2025-07-31T17:22:00Z,16.00,91.48
2025-07-31T17:23:00Z,15.00,87.23
2025-07-31T17:24:00Z,13.00,87.23
2025-07-31T17:25:00Z,12.73,87.23
2025-07-31T17:26:00Z,13.81,91.00
2025-07-31T17:27:00Z,13.81,89.00
2025-07-31T17:28:00Z,19.00,89.69
2025-07-31T17:29:00Z,16.00,87.74
2025-07-31T17:30:00Z,16.00,93.82
2025-07-31T17:31:00Z,16.00,97.00
2025-07-31T17:32:00Z,9.00,88.07
2025-07-31T17:33:00Z,14.00,88.07
2025-07-31T17:34:00Z,14.39,88.00
2025-07-31T17:35:00Z,14.90,86.00
2025-07-31T17:36:00Z,15.82,86.29
2025-07-31T17:37:00Z,15.00,89.93
2025-07-31T17:38:00Z,16.00,88.00
2025-07-31T17:39:00Z,17.00,86.99
2025-07-31T17:40:00Z,16.86,86.54
2025-07-31T17:41:00Z,16.69,86.00
2025-07-31T17:42:00Z,25.11,81.54
2025-07-31T17:43:00Z,26.00,81.54
2025-07-31T17:44:00Z,29.00,75.89
2025-07-31T17:45:00Z,28.00,79.83
2025-07-31T17:46:00Z,19.99,85.33
2025-07-31T17:47:00Z,22.52,88.60
2025-07-31T17:48:00Z,24.03,72.22
2025-07-31T17:49:00Z,23.00,86.92
2025-07-31T17:50:00Z,21.40,86.26
2025-07-31T17:51:00Z,19.48,85.88
2025-07-31T17:52:00Z,13.04,87.98
2025-07-31T17:53:00Z,16.00,90.09
2025-07-31T17:54:00Z,13.25,86.00
2025-07-31T17:55:00Z,15.97,81.00
2025-07-31T17:56:00Z,17.00,86.83
2025-07-31T17:57:00Z,18.00,86.83
2025-07-31T17:58:00Z,17.00,86.83
2025-07-31T17:59:00Z,15.71,88.40
2025-07-31T18:00:00Z,13.00,87.57
2025-07-31T18:01:00Z,14.32,87.47
2025-07-31T18:02:00Z,21.66,81.72
2025-07-31T18:03:00Z,21.00,79.94
2025-07-31T18:04:00Z,24.62,79.30
2025-07-31T18:05:00Z,29.90,75.39
2025-07-31T18:06:00Z,32.74,70.00
2025-07-31T18:07:00Z,35.18,65.82
2025-07-31T18:08:00Z,44.70,67.95
2025-07-31T18:09:00Z,35.12,69.14
2025-07-31T18:10:00Z,35.23,68.18
2025-07-31T18:11:00Z,34.24,75.44
2025-07-31T18:12:00Z,36.15,68.65
2025-07-31T18:13:00Z,41.64,62.18
2025-07-31T18:14:00Z,44.40,64.99
2025-07-31T18:15:00Z,42.00,69.07
2025-07-31T18:16:00Z,42.00,74.60
2025-07-31T18:17:00Z,19.89,82.62
2025-07-31T18:18:00Z,20.76,84.09
2025-07-31T18:19:00Z,13.00,84.50
2025-07-31T18:20:00Z,18.93,77.00
2025-07-31T18:21:00Z,32.38,75.00
2025-07-31T18:22:00Z,28.00,67.96
2025-07-31T18:23:00Z,34.08,69.81
2025-07-31T18:24:00Z,27.98,66.03
2025-07-31T18:25:00Z,26.56,82.00
2025-07-31T18:26:00Z,26.56,83.83
2025-07-31T18:27:00Z,29.33,70.21
2025-07-31T18:28:00Z,31.20,74.95
2025-07-31T18:29:00Z,33.13,69.32
2025-07-31T18:30:00Z,35.89,72.30
2025-07-31T18:31:00Z,25.00,72.30
2025-07-31T18:32:00Z,27.84,71.95
2025-07-31T18:33:00Z,34.00,67.11
2025-07-31T18:34:00Z,36.85,61.35
2025-07-31T18:35:00Z,36.85,64.51
2025-07-31T18:36:00Z,36.85,53.36
2025-07-31T18:37:00Z,53.79,43.22
2025-07-31T18:38:00Z,47.86,56.36
2025-07-31T18:39:00Z,52.45,39.15
2025-07-31T18:40:00Z,66.11,23.21
2025-07-31T18:41:00Z,66.11,33.00
2025-07-31T18:42:00Z,76.90,30.88
2025-07-31T18:43:00Z,82.05,12.38
2025-07-31T18:44:00Z,80.69,16.92
2025-07-31T18:45:00Z,81.96,22.27
2025-07-31T18:46:00Z,72.89,25.22
2025-07-31T18:47:00Z,74.00,25.88
2025-07-31T18:48:00Z,83.72,21.84
2025-07-31T18:49:00Z,75.31,25.63
2025-07-31T18:50:00Z,66.77,31.91
2025-07-31T18:51:00Z,73.04,23.32
2025-07-31T18:52:00Z,88.00,10.18
2025-07-31T18:53:00Z,87.65,9.07
2025-07-31T18:54:00Z,83.04,12.85
2025-07-31T18:55:00Z,97.94,6.06
2025-07-31T18:56:00Z,97.90,4.35
2025-07-31T18:57:00Z,98.94,7.58
2025-07-31T18:58:00Z,94.02,9.00
2025-07-31T18:59:00Z,89.32,6.39
2025-07-31T19:00:00Z,84.00,14.88
2025-07-31T19:01:00Z,83.35,12.40
2025-07-31T19:02:00Z,94.71,9.51
2025-07-31T19:03:00Z,98.90,5.39
2025-07-31T19:04:00Z,99.00,1.84
2025-07-31T19:05:00Z,92.00,18.96
2025-07-31T19:06:00Z,73.90,24.82
2025-07-31T19:07:00Z,57.26,36.87
2025-07-31T19:08:00Z,73.21,21.60
2025-07-31T19:09:00Z,68.94,27.78
2025-07-31T19:10:00Z,95.38,5.84
2025-07-31T19:11:00Z,99.00,1.00
2025-07-31T19:12:00Z,99.00,1.00
2025-07-31T19:13:00Z,99.00,1.00
