# event_ticker=KXATPMATCH-26FEB21ETCKOP
# final_score=4-6 7-6(2) 7-6(4)
# score_resolution=4-6 7-6 7-6
# match_winner=Tomas Martin Etcheverry
# fav_player=Tomas Martin Etcheverry
# dog_player=Vit Kopriva
# kalshi_date=2026-02-21
timestamp,Tomas Martin Etcheverry,Vit Kopriva
2026-02-22T03:17:00Z,40.00,59.00
2026-02-22T03:18:00Z,40.00,59.00
2026-02-22T03:21:00Z,38.00,59.00
2026-02-22T03:22:00Z,38.00,59.00
2026-02-22T03:23:00Z,39.32,59.00
2026-02-22T03:24:00Z,39.32,59.00
2026-02-22T03:25:00Z,38.00,59.00
2026-02-22T03:26:00Z,38.32,59.00
2026-02-22T03:27:00Z,38.32,59.00
2026-02-22T03:28:00Z,38.32,60.00
2026-02-22T03:29:00Z,38.32,59.89
2026-02-22T03:30:00Z,38.00,59.89
2026-02-22T03:31:00Z,38.12,59.00
2026-02-22T03:32:00Z,38.12,59.00
2026-02-22T03:33:00Z,41.00,59.00
2026-02-22T03:34:00Z,40.00,59.22
2026-02-22T03:35:00Z,38.00,59.22
2026-02-22T03:36:00Z,38.00,60.00
2026-02-22T03:37:00Z,39.00,59.30
2026-02-22T03:38:00Z,39.58,59.00
2026-02-22T03:39:00Z,41.00,59.00
2026-02-22T03:40:00Z,38.00,59.00
2026-02-22T03:41:00Z,38.00,62.00
2026-02-22T03:43:00Z,38.00,58.00
2026-02-22T03:44:00Z,38.00,59.00
2026-02-22T03:46:00Z,38.55,58.76
2026-02-22T03:47:00Z,38.02,58.76
2026-02-22T03:48:00Z,38.00,58.76
2026-02-22T03:49:00Z,38.00,61.97
2026-02-22T03:50:00Z,38.00,59.00
2026-02-22T03:51:00Z,38.00,61.00
2026-02-22T03:52:00Z,40.00,59.00
2026-02-22T03:53:00Z,40.00,61.98
2026-02-22T03:54:00Z,41.00,61.98
2026-02-22T03:55:00Z,40.00,59.00
2026-02-22T03:56:00Z,39.63,58.84
2026-02-22T03:58:00Z,39.41,59.00
2026-02-22T03:59:00Z,39.00,61.00
2026-02-22T04:00:00Z,39.00,59.00
2026-02-22T04:01:00Z,41.00,59.00
2026-02-22T04:03:00Z,40.00,59.00
2026-02-22T04:04:00Z,41.84,59.00
2026-02-22T04:05:00Z,42.00,59.00
2026-02-22T04:06:00Z,39.92,61.00
2026-02-22T04:07:00Z,40.10,61.00
2026-02-22T04:08:00Z,40.10,61.19
2026-02-22T04:09:00Z,40.10,59.40
2026-02-22T04:10:00Z,40.10,61.96
2026-02-22T04:11:00Z,40.10,58.00
2026-02-22T04:12:00Z,42.00,58.00
2026-02-22T04:13:00Z,39.30,62.00
2026-02-22T04:14:00Z,39.30,62.00
2026-02-22T04:15:00Z,40.00,61.97
2026-02-22T04:16:00Z,39.05,61.98
2026-02-22T04:17:00Z,39.05,60.00
2026-02-22T04:18:00Z,39.05,60.03
2026-02-22T04:19:00Z,41.00,61.00
2026-02-22T04:20:00Z,39.00,61.00
2026-02-22T04:21:00Z,39.00,60.01
2026-02-22T04:22:00Z,39.00,59.00
2026-02-22T04:23:00Z,39.00,61.00
2026-02-22T04:24:00Z,39.00,61.00
2026-02-22T04:25:00Z,41.00,61.00
2026-02-22T04:26:00Z,40.04,61.00
2026-02-22T04:27:00Z,40.79,61.00
2026-02-22T04:29:00Z,41.00,61.00
2026-02-22T04:30:00Z,41.00,61.00
2026-02-22T04:31:00Z,41.00,60.00
2026-02-22T04:32:00Z,41.00,60.00
2026-02-22T04:33:00Z,40.00,60.83
2026-02-22T04:34:00Z,40.00,60.80
2026-02-22T04:36:00Z,40.00,61.00
2026-02-22T04:37:00Z,40.00,61.00
2026-02-22T04:38:00Z,39.00,61.00
2026-02-22T04:39:00Z,39.03,60.75
2026-02-22T04:40:00Z,39.03,59.00
2026-02-22T04:41:00Z,39.03,61.00
2026-02-22T04:42:00Z,39.00,61.00
2026-02-22T04:43:00Z,39.00,61.00
2026-02-22T04:44:00Z,40.68,61.00
2026-02-22T04:45:00Z,40.00,61.00
2026-02-22T04:46:00Z,40.00,61.00
2026-02-22T04:47:00Z,39.00,61.00
2026-02-22T04:48:00Z,39.00,60.40
2026-02-22T04:50:00Z,40.00,60.40
2026-02-22T04:53:00Z,40.00,60.40
2026-02-22T04:54:00Z,41.00,60.40
2026-02-22T04:56:00Z,41.00,59.33
2026-02-22T04:57:00Z,41.00,59.33
2026-02-22T04:58:00Z,40.00,60.00
2026-02-22T04:59:00Z,39.00,60.37
2026-02-22T05:00:00Z,40.00,60.37
2026-02-22T05:01:00Z,40.00,60.50
2026-02-22T05:02:00Z,40.00,61.00
2026-02-22T05:04:00Z,40.00,61.00
2026-02-22T05:06:00Z,40.00,61.00
2026-02-22T05:07:00Z,39.00,61.00
2026-02-22T05:08:00Z,39.00,61.00
2026-02-22T05:09:00Z,39.00,61.00
2026-02-22T05:11:00Z,40.00,61.00
2026-02-22T05:12:00Z,40.00,61.00
2026-02-22T05:13:00Z,40.00,61.00
2026-02-22T05:15:00Z,38.00,61.00
2026-02-22T05:17:00Z,38.00,61.00
2026-02-22T05:18:00Z,40.00,62.00
2026-02-22T05:19:00Z,40.00,62.00
2026-02-22T05:20:00Z,40.00,62.00
2026-02-22T05:21:00Z,40.00,60.10
2026-02-22T05:22:00Z,39.60,62.00
2026-02-22T05:26:00Z,39.59,62.00
2026-02-22T05:27:00Z,39.59,62.00
2026-02-22T05:28:00Z,39.59,62.00
2026-02-22T05:29:00Z,38.00,61.89
2026-02-22T05:30:00Z,40.00,61.89
2026-02-22T05:31:00Z,39.39,62.00
2026-02-22T05:32:00Z,40.00,62.00
2026-02-22T05:33:00Z,40.00,62.00
2026-02-22T05:34:00Z,40.00,62.00
2026-02-22T05:35:00Z,40.00,62.00
2026-02-22T05:36:00Z,39.84,60.00
2026-02-22T05:37:00Z,38.05,60.00
2026-02-22T05:38:00Z,40.00,61.92
2026-02-22T05:39:00Z,40.00,59.29
2026-02-22T05:40:00Z,40.00,59.02
2026-02-22T05:41:00Z,39.17,61.38
2026-02-22T05:42:00Z,39.66,62.00
2026-02-22T05:43:00Z,40.00,61.70
2026-02-22T05:44:00Z,39.63,61.70
2026-02-22T05:46:00Z,40.00,62.00
2026-02-22T05:47:00Z,38.00,62.00
2026-02-22T05:48:00Z,38.04,62.00
2026-02-22T05:49:00Z,39.89,62.00
2026-02-22T05:50:00Z,39.57,62.00
2026-02-22T05:51:00Z,39.57,62.00
2026-02-22T05:52:00Z,38.05,62.00
2026-02-22T05:53:00Z,40.00,60.91
2026-02-22T05:54:00Z,38.00,62.00
2026-02-22T05:55:00Z,40.00,62.00
2026-02-22T05:56:00Z,38.04,60.00
2026-02-22T05:57:00Z,40.00,62.00
2026-02-22T05:58:00Z,40.00,60.00
2026-02-22T05:59:00Z,40.00,60.21
2026-02-22T06:00:00Z,40.00,60.21
2026-02-22T06:01:00Z,38.00,62.84
2026-02-22T06:02:00Z,37.28,63.00
2026-02-22T06:03:00Z,40.00,63.00
2026-02-22T06:05:00Z,40.00,63.00
2026-02-22T06:06:00Z,40.00,63.00
2026-02-22T06:07:00Z,40.00,63.00
2026-02-22T06:08:00Z,40.00,59.10
2026-02-22T06:09:00Z,40.00,61.50
2026-02-22T06:10:00Z,40.00,59.05
2026-02-22T06:11:00Z,39.10,59.05
2026-02-22T06:15:00Z,37.00,63.00
2026-02-22T06:16:00Z,37.00,62.84
2026-02-22T06:17:00Z,40.00,63.00
2026-02-22T06:18:00Z,40.00,62.99
2026-02-22T06:19:00Z,40.00,60.00
2026-02-22T06:20:00Z,40.00,62.75
2026-02-22T06:21:00Z,39.00,62.00
2026-02-22T06:22:00Z,39.21,63.00
2026-02-22T06:23:00Z,39.21,62.96
2026-02-22T06:24:00Z,39.69,61.18
2026-02-22T06:25:00Z,40.00,62.00
2026-02-22T06:26:00Z,40.00,62.00
2026-02-22T06:27:00Z,38.00,62.00
2026-02-22T06:29:00Z,40.00,62.00
2026-02-22T06:30:00Z,40.00,62.00
2026-02-22T06:31:00Z,40.00,62.00
2026-02-22T06:32:00Z,38.02,62.00
2026-02-22T06:33:00Z,40.00,61.95
2026-02-22T06:34:00Z,38.00,62.00
2026-02-22T06:35:00Z,38.00,62.00
2026-02-22T06:36:00Z,39.00,62.00
2026-02-22T06:37:00Z,39.00,62.00
2026-02-22T06:38:00Z,39.00,61.97
2026-02-22T06:39:00Z,39.00,61.43
2026-02-22T06:40:00Z,38.00,61.43
2026-02-22T06:41:00Z,38.00,60.00
2026-02-22T06:42:00Z,37.98,60.00
2026-02-22T06:43:00Z,40.00,60.00
2026-02-22T06:44:00Z,37.41,60.00
2026-02-22T06:45:00Z,39.00,60.00
2026-02-22T06:46:00Z,39.00,60.00
2026-02-22T06:47:00Z,40.00,59.00
2026-02-22T06:49:00Z,40.00,59.00
2026-02-22T06:50:00Z,40.00,59.00
2026-02-22T06:51:00Z,38.00,61.92
2026-02-22T06:52:00Z,38.00,62.00
2026-02-22T06:53:00Z,40.00,62.00
2026-02-22T06:54:00Z,40.00,62.00
2026-02-22T06:55:00Z,38.32,62.00
2026-02-22T06:56:00Z,37.00,62.00
2026-02-22T06:57:00Z,37.00,62.00
2026-02-22T06:58:00Z,37.00,62.00
2026-02-22T06:59:00Z,40.00,62.00
2026-02-22T07:00:00Z,40.00,60.32
2026-02-22T07:01:00Z,40.00,62.00
2026-02-22T07:02:00Z,38.00,62.00
2026-02-22T07:03:00Z,39.99,62.00
2026-02-22T07:04:00Z,39.99,62.59
2026-02-22T07:05:00Z,37.00,59.52
2026-02-22T07:06:00Z,37.00,63.00
2026-02-22T07:08:00Z,40.00,63.00
2026-02-22T07:09:00Z,40.00,63.00
2026-02-22T07:10:00Z,40.00,59.93
2026-02-22T07:13:00Z,40.00,63.00
2026-02-22T07:14:00Z,40.00,63.00
2026-02-22T07:15:00Z,40.00,63.00
2026-02-22T07:16:00Z,37.00,63.00
2026-02-22T07:17:00Z,40.00,59.32
2026-02-22T07:19:00Z,40.00,59.32
2026-02-22T07:20:00Z,37.13,59.32
2026-02-22T07:22:00Z,37.00,59.32
2026-02-22T07:23:00Z,40.00,63.00
2026-02-22T07:24:00Z,39.96,61.96
2026-02-22T07:26:00Z,40.00,59.10
2026-02-22T07:27:00Z,40.00,60.17
2026-02-22T07:29:00Z,39.75,60.17
2026-02-22T07:30:00Z,40.00,60.17
2026-02-22T07:31:00Z,37.00,60.17
2026-02-22T07:32:00Z,40.00,58.82
2026-02-22T07:33:00Z,40.00,58.82
2026-02-22T07:34:00Z,38.00,62.66
2026-02-22T07:35:00Z,38.00,62.71
2026-02-22T07:36:00Z,40.00,62.00
2026-02-22T07:38:00Z,40.00,63.00
2026-02-22T07:39:00Z,40.00,63.00
2026-02-22T07:40:00Z,39.89,59.10
2026-02-22T07:41:00Z,40.00,59.10
2026-02-22T07:42:00Z,40.00,59.10
2026-02-22T07:44:00Z,40.00,62.00
2026-02-22T07:45:00Z,40.00,62.00
2026-02-22T07:46:00Z,40.00,62.78
2026-02-22T07:48:00Z,40.00,60.00
2026-02-22T07:49:00Z,40.00,59.13
2026-02-22T07:50:00Z,39.61,59.00
2026-02-22T07:52:00Z,38.00,59.00
2026-02-22T07:53:00Z,38.00,59.00
2026-02-22T07:54:00Z,40.00,62.00
2026-02-22T07:55:00Z,40.00,62.92
2026-02-22T07:56:00Z,40.00,62.00
2026-02-22T07:57:00Z,40.00,62.99
2026-02-22T07:59:00Z,40.00,62.99
2026-02-22T08:00:00Z,40.00,63.00
2026-02-22T08:02:00Z,40.00,62.42
2026-02-22T08:03:00Z,40.00,62.92
2026-02-22T08:04:00Z,40.00,62.98
2026-02-22T08:06:00Z,40.00,63.00
2026-02-22T08:07:00Z,38.00,63.00
2026-02-22T08:09:00Z,38.00,63.00
2026-02-22T08:10:00Z,38.00,63.00
2026-02-22T08:11:00Z,38.00,63.00
2026-02-22T08:15:00Z,40.00,59.07
2026-02-22T08:16:00Z,40.00,62.73
2026-02-22T08:17:00Z,40.00,62.73
2026-02-22T08:19:00Z,38.00,62.95
2026-02-22T08:23:00Z,38.00,62.86
2026-02-22T08:25:00Z,38.00,63.00
2026-02-22T08:29:00Z,38.00,63.00
2026-02-22T08:37:00Z,38.00,63.00
2026-02-22T08:38:00Z,38.00,63.00
2026-02-22T08:39:00Z,38.00,61.00
2026-02-22T08:40:00Z,40.00,63.00
2026-02-22T08:41:00Z,40.00,63.00
2026-02-22T08:45:00Z,40.00,63.00
2026-02-22T08:49:00Z,40.00,59.01
2026-02-22T08:52:00Z,40.00,62.00
2026-02-22T09:00:00Z,40.00,62.00
2026-02-22T09:01:00Z,40.00,60.00
2026-02-22T09:03:00Z,39.02,62.00
2026-02-22T09:04:00Z,40.00,62.76
2026-02-22T09:08:00Z,40.00,62.76
2026-02-22T09:09:00Z,40.00,62.76
2026-02-22T09:11:00Z,39.00,62.76
2026-02-22T09:12:00Z,38.11,62.76
2026-02-22T09:14:00Z,38.11,63.04
2026-02-22T09:15:00Z,40.00,58.02
2026-02-22T09:16:00Z,40.00,63.98
2026-02-22T09:17:00Z,38.00,63.97
2026-02-22T09:18:00Z,38.00,64.00
2026-02-22T09:19:00Z,37.00,64.00
2026-02-22T09:20:00Z,37.00,64.00
2026-02-22T09:21:00Z,37.06,64.00
2026-02-22T09:22:00Z,37.06,58.72
2026-02-22T09:24:00Z,37.06,62.00
2026-02-22T09:25:00Z,40.00,62.00
2026-02-22T09:26:00Z,40.00,63.00
2026-02-22T09:27:00Z,40.00,64.00
2026-02-22T09:28:00Z,39.00,64.00
2026-02-22T09:31:00Z,39.00,63.94
2026-02-22T09:35:00Z,40.00,63.94
2026-02-22T09:36:00Z,40.00,58.98
2026-02-22T09:42:00Z,39.31,58.98
2026-02-22T09:43:00Z,40.00,62.00
2026-02-22T09:45:00Z,38.00,62.00
2026-02-22T09:46:00Z,38.00,63.00
2026-02-22T09:47:00Z,38.00,63.80
2026-02-22T09:48:00Z,38.00,59.37
2026-02-22T09:49:00Z,38.00,62.00
2026-02-22T09:50:00Z,40.00,62.00
2026-02-22T09:52:00Z,38.00,62.00
2026-02-22T09:53:00Z,40.00,63.00
2026-02-22T09:54:00Z,38.00,63.00
2026-02-22T09:55:00Z,38.00,63.00
2026-02-22T09:56:00Z,38.00,59.29
2026-02-22T10:01:00Z,40.00,59.29
2026-02-22T10:02:00Z,39.99,59.29
2026-02-22T10:04:00Z,40.00,59.29
2026-02-22T10:05:00Z,40.00,59.29
2026-02-22T10:06:00Z,38.00,62.00
2026-02-22T10:22:00Z,38.00,60.37
2026-02-22T10:25:00Z,40.00,60.37
2026-02-22T10:30:00Z,40.00,63.53
2026-02-22T10:39:00Z,40.00,63.53
2026-02-22T10:42:00Z,40.00,62.00
2026-02-22T10:43:00Z,39.00,62.00
2026-02-22T10:44:00Z,39.00,59.18
2026-02-22T10:45:00Z,39.00,62.00
2026-02-22T10:46:00Z,39.00,62.33
2026-02-22T10:47:00Z,39.00,63.00
2026-02-22T10:49:00Z,38.56,63.00
2026-02-22T10:50:00Z,38.56,63.75
2026-02-22T10:52:00Z,38.00,64.00
2026-02-22T10:57:00Z,40.00,64.00
2026-02-22T10:58:00Z,40.00,64.00
2026-02-22T11:00:00Z,40.00,64.00
2026-02-22T11:02:00Z,40.00,60.12
2026-02-22T11:03:00Z,40.00,59.22
2026-02-22T11:04:00Z,40.00,59.00
2026-02-22T11:06:00Z,40.00,59.00
2026-02-22T11:08:00Z,40.00,59.00
2026-02-22T11:12:00Z,40.00,59.00
2026-02-22T11:14:00Z,40.00,59.00
2026-02-22T11:15:00Z,40.00,59.00
2026-02-22T11:16:00Z,40.00,59.00
2026-02-22T11:19:00Z,40.00,59.00
2026-02-22T11:20:00Z,40.00,62.00
2026-02-22T11:25:00Z,40.00,62.00
2026-02-22T11:28:00Z,40.00,62.00
2026-02-22T11:29:00Z,40.00,62.00
2026-02-22T11:30:00Z,39.65,62.00
2026-02-22T11:31:00Z,40.00,62.00
2026-02-22T11:35:00Z,40.00,62.00
2026-02-22T11:37:00Z,40.00,62.00
2026-02-22T11:42:00Z,40.00,62.00
2026-02-22T11:44:00Z,37.00,62.00
2026-02-22T11:45:00Z,36.00,60.00
2026-02-22T11:49:00Z,36.00,62.00
2026-02-22T11:50:00Z,37.57,62.00
2026-02-22T11:51:00Z,36.00,62.00
2026-02-22T11:52:00Z,36.00,62.00
2026-02-22T11:53:00Z,40.00,62.00
2026-02-22T11:57:00Z,40.00,62.00
2026-02-22T11:59:00Z,40.00,60.00
2026-02-22T12:01:00Z,40.00,60.00
2026-02-22T12:04:00Z,39.38,64.00
2026-02-22T12:05:00Z,36.00,64.00
2026-02-22T12:06:00Z,36.00,63.00
2026-02-22T12:07:00Z,36.00,59.03
2026-02-22T12:08:00Z,36.00,59.00
2026-02-22T12:10:00Z,40.00,59.00
2026-02-22T12:11:00Z,40.00,63.00
2026-02-22T12:14:00Z,36.00,63.00
2026-02-22T12:16:00Z,36.00,63.00
2026-02-22T12:17:00Z,40.00,63.00
2026-02-22T12:20:00Z,40.00,60.00
2026-02-22T12:21:00Z,40.00,59.00
2026-02-22T12:24:00Z,40.00,59.00
2026-02-22T12:25:00Z,40.00,63.00
2026-02-22T12:27:00Z,36.00,63.00
2026-02-22T12:28:00Z,36.00,63.00
2026-02-22T12:29:00Z,36.00,64.00
2026-02-22T12:30:00Z,40.00,64.00
2026-02-22T12:31:00Z,40.00,59.00
2026-02-22T12:32:00Z,40.00,59.00
2026-02-22T12:33:00Z,36.00,59.00
2026-02-22T12:34:00Z,36.00,59.00
2026-02-22T12:35:00Z,36.00,59.00
2026-02-22T12:37:00Z,40.00,59.00
2026-02-22T12:38:00Z,40.00,59.00
2026-02-22T12:41:00Z,40.00,63.00
2026-02-22T12:42:00Z,36.14,59.18
2026-02-22T12:43:00Z,40.00,59.18
2026-02-22T12:45:00Z,40.00,63.93
2026-02-22T12:46:00Z,40.00,63.00
2026-02-22T12:47:00Z,40.00,63.00
2026-02-22T12:48:00Z,40.00,63.00
2026-02-22T12:49:00Z,36.01,63.00
2026-02-22T12:50:00Z,36.01,64.00
2026-02-22T12:51:00Z,36.01,60.00
2026-02-22T12:53:00Z,40.00,60.00
2026-02-22T12:54:00Z,40.00,59.10
2026-02-22T12:55:00Z,36.75,59.10
2026-02-22T12:56:00Z,36.75,59.00
2026-02-22T12:58:00Z,40.00,59.00
2026-02-22T12:59:00Z,40.00,59.00
2026-02-22T13:00:00Z,40.00,59.00
2026-02-22T13:03:00Z,39.73,59.00
2026-02-22T13:04:00Z,39.69,64.00
2026-02-22T13:06:00Z,39.69,59.00
2026-02-22T13:07:00Z,39.69,63.99
2026-02-22T13:08:00Z,36.00,63.99
2026-02-22T13:09:00Z,36.00,63.99
2026-02-22T13:12:00Z,39.00,63.99
2026-02-22T13:14:00Z,39.00,63.99
2026-02-22T13:15:00Z,39.00,63.86
2026-02-22T13:18:00Z,39.00,59.00
2026-02-22T13:23:00Z,39.00,59.00
2026-02-22T13:24:00Z,39.00,59.00
2026-02-22T13:25:00Z,39.00,59.62
2026-02-22T13:26:00Z,39.00,59.00
2026-02-22T13:27:00Z,39.00,59.00
2026-02-22T13:30:00Z,39.00,59.00
2026-02-22T13:32:00Z,39.00,59.00
2026-02-22T13:33:00Z,39.99,59.00
2026-02-22T13:34:00Z,39.92,59.00
2026-02-22T13:35:00Z,40.00,63.65
2026-02-22T13:36:00Z,36.00,64.00
2026-02-22T13:37:00Z,40.00,64.00
2026-02-22T13:38:00Z,40.00,64.00
2026-02-22T13:39:00Z,40.00,65.78
2026-02-22T13:40:00Z,40.00,60.00
2026-02-22T13:42:00Z,40.00,60.00
2026-02-22T13:44:00Z,40.00,63.73
2026-02-22T13:45:00Z,38.41,59.75
2026-02-22T13:46:00Z,38.41,64.05
2026-02-22T13:47:00Z,38.48,64.05
2026-02-22T13:48:00Z,39.95,64.05
2026-02-22T13:52:00Z,39.95,64.97
2026-02-22T13:55:00Z,39.96,64.97
2026-02-22T13:56:00Z,40.00,64.97
2026-02-22T13:58:00Z,40.00,62.00
2026-02-22T13:59:00Z,40.00,63.63
2026-02-22T14:00:00Z,40.00,63.63
2026-02-22T14:01:00Z,40.89,58.00
2026-02-22T14:02:00Z,41.66,62.95
2026-02-22T14:04:00Z,41.66,62.00
2026-02-22T14:05:00Z,41.00,62.00
2026-02-22T14:06:00Z,42.00,63.00
2026-02-22T14:07:00Z,42.00,63.00
2026-02-22T14:08:00Z,42.00,63.99
2026-02-22T14:09:00Z,42.00,63.99
2026-02-22T14:10:00Z,42.00,62.00
2026-02-22T14:11:00Z,38.31,62.00
2026-02-22T14:12:00Z,40.00,63.83
2026-02-22T14:13:00Z,45.62,55.57
2026-02-22T14:14:00Z,36.06,64.44
2026-02-22T14:15:00Z,34.00,67.64
2026-02-22T14:16:00Z,33.69,68.40
2026-02-22T14:17:00Z,33.67,68.16
2026-02-22T14:18:00Z,40.38,67.56
2026-02-22T14:19:00Z,40.16,66.85
2026-02-22T14:20:00Z,32.10,72.22
2026-02-22T14:21:00Z,37.41,68.10
2026-02-22T14:22:00Z,31.92,71.34
2026-02-22T14:23:00Z,34.22,66.79
2026-02-22T14:24:00Z,35.00,66.00
2026-02-22T14:25:00Z,34.39,69.29
2026-02-22T14:26:00Z,33.89,69.34
2026-02-22T14:27:00Z,33.02,69.03
2026-02-22T14:28:00Z,30.32,70.07
2026-02-22T14:29:00Z,33.48,67.22
2026-02-22T14:30:00Z,34.26,67.12
2026-02-22T14:31:00Z,36.39,66.40
2026-02-22T14:32:00Z,36.25,66.00
2026-02-22T14:33:00Z,37.00,64.51
2026-02-22T14:34:00Z,35.59,66.24
2026-02-22T14:35:00Z,34.00,67.92
2026-02-22T14:36:00Z,33.83,69.45
2026-02-22T14:37:00Z,31.69,71.19
2026-02-22T14:38:00Z,28.62,74.52
2026-02-22T14:39:00Z,32.61,68.24
2026-02-22T14:40:00Z,36.21,65.52
2026-02-22T14:41:00Z,37.00,64.43
2026-02-22T14:42:00Z,36.66,66.29
2026-02-22T14:43:00Z,32.70,70.19
2026-02-22T14:44:00Z,29.67,70.27
2026-02-22T14:45:00Z,30.50,69.08
2026-02-22T14:46:00Z,29.39,70.38
2026-02-22T14:47:00Z,33.24,66.03
2026-02-22T14:48:00Z,34.86,65.93
2026-02-22T14:49:00Z,33.64,65.84
2026-02-22T14:50:00Z,33.15,65.55
2026-02-22T14:51:00Z,30.65,68.69
2026-02-22T14:52:00Z,29.14,70.12
2026-02-22T14:53:00Z,29.16,70.23
2026-02-22T14:54:00Z,33.41,67.08
2026-02-22T14:55:00Z,35.98,65.11
2026-02-22T14:56:00Z,35.06,67.97
2026-02-22T14:57:00Z,32.32,66.59
2026-02-22T14:58:00Z,34.00,67.54
2026-02-22T14:59:00Z,34.22,66.10
2026-02-22T15:00:00Z,34.04,67.52
2026-02-22T15:01:00Z,32.16,66.27
2026-02-22T15:02:00Z,39.20,64.57
2026-02-22T15:03:00Z,31.37,69.56
2026-02-22T15:04:00Z,30.26,71.13
2026-02-22T15:05:00Z,34.54,66.15
2026-02-22T15:06:00Z,36.65,64.03
2026-02-22T15:07:00Z,37.19,63.38
2026-02-22T15:08:00Z,38.32,63.86
2026-02-22T15:09:00Z,44.69,58.28
2026-02-22T15:10:00Z,41.04,59.34
2026-02-22T15:11:00Z,34.07,67.44
2026-02-22T15:12:00Z,40.29,59.58
2026-02-22T15:13:00Z,45.20,54.08
2026-02-22T15:14:00Z,40.82,59.44
2026-02-22T15:15:00Z,46.49,54.31
2026-02-22T15:16:00Z,41.59,57.59
2026-02-22T15:17:00Z,47.08,55.39
2026-02-22T15:18:00Z,37.35,66.64
2026-02-22T15:19:00Z,32.59,68.68
2026-02-22T15:20:00Z,22.97,78.16
2026-02-22T15:21:00Z,20.55,80.97
2026-02-22T15:22:00Z,29.04,70.85
2026-02-22T15:23:00Z,38.49,64.39
2026-02-22T15:24:00Z,45.93,51.64
2026-02-22T15:25:00Z,49.52,45.76
2026-02-22T15:26:00Z,56.99,42.84
2026-02-22T15:27:00Z,60.60,39.90
2026-02-22T15:28:00Z,61.28,38.61
2026-02-22T15:29:00Z,61.12,39.83
2026-02-22T15:30:00Z,60.70,39.65
2026-02-22T15:31:00Z,60.06,38.89
2026-02-22T15:32:00Z,60.52,39.70
2026-02-22T15:33:00Z,60.32,39.01
2026-02-22T15:34:00Z,60.85,39.45
2026-02-22T15:35:00Z,60.50,39.98
2026-02-22T15:36:00Z,60.38,39.96
2026-02-22T15:37:00Z,60.57,40.00
2026-02-22T15:38:00Z,60.19,39.84
2026-02-22T15:39:00Z,60.40,39.81
2026-02-22T15:40:00Z,60.40,40.00
2026-02-22T15:41:00Z,60.36,39.08
2026-02-22T15:42:00Z,60.68,39.97
2026-02-22T15:43:00Z,60.61,39.57
2026-02-22T15:44:00Z,60.04,39.14
2026-02-22T15:45:00Z,60.77,39.65
2026-02-22T15:46:00Z,60.00,39.50
2026-02-22T15:47:00Z,60.91,39.08
2026-02-22T15:48:00Z,60.16,39.77
2026-02-22T15:49:00Z,60.24,39.82
2026-02-22T15:50:00Z,60.12,39.98
2026-02-22T15:51:00Z,60.44,39.27
2026-02-22T15:52:00Z,59.56,39.33
2026-02-22T15:53:00Z,60.72,39.50
2026-02-22T15:54:00Z,60.93,39.28
2026-02-22T15:55:00Z,60.51,40.29
2026-02-22T15:56:00Z,60.76,40.17
2026-02-22T15:57:00Z,60.10,40.94
2026-02-22T15:58:00Z,58.90,40.82
