# event_ticker=KXATPMATCH-26MAY20DARHAN
# final_score=7-6(7) 7-5
# score_resolution=6-7 5-7
# match_winner=Luciano Darderi
# fav_player=Yannick Hanfmann
# dog_player=Luciano Darderi
# kalshi_date=2026-05-20
timestamp,Luciano Darderi,Yannick Hanfmann
2026-05-20T16:55:00Z,67.00,34.00
2026-05-20T16:58:00Z,67.00,35.00
2026-05-20T16:59:00Z,67.00,35.00
2026-05-20T17:00:00Z,65.57,35.32
2026-05-20T17:01:00Z,66.00,35.86
2026-05-20T17:02:00Z,65.75,35.94
2026-05-20T17:03:00Z,65.10,36.00
2026-05-20T17:04:00Z,66.00,35.00
2026-05-20T17:05:00Z,66.00,35.00
2026-05-20T17:06:00Z,66.00,35.00
2026-05-20T17:07:00Z,66.00,35.00
2026-05-20T17:08:00Z,66.00,34.00
2026-05-20T17:09:00Z,66.00,34.00
2026-05-20T17:11:00Z,66.00,34.00
2026-05-20T17:12:00Z,66.00,34.00
2026-05-20T17:13:00Z,66.00,36.00
2026-05-20T17:15:00Z,64.00,36.00
2026-05-20T17:16:00Z,66.00,36.00
2026-05-20T17:18:00Z,66.00,36.00
2026-05-20T17:19:00Z,66.00,36.00
2026-05-20T17:20:00Z,66.00,36.00
2026-05-20T17:21:00Z,66.00,36.00
2026-05-20T17:22:00Z,66.00,36.00
2026-05-20T17:23:00Z,66.00,36.00
2026-05-20T17:24:00Z,66.00,36.00
2026-05-20T17:27:00Z,66.00,36.00
2026-05-20T17:29:00Z,66.00,36.00
2026-05-20T17:30:00Z,66.00,36.00
2026-05-20T17:31:00Z,66.00,36.00
2026-05-20T17:32:00Z,66.00,36.00
2026-05-20T17:33:00Z,66.00,34.00
2026-05-20T17:35:00Z,64.37,36.00
2026-05-20T17:37:00Z,64.37,36.00
2026-05-20T17:40:00Z,66.00,36.00
2026-05-20T17:41:00Z,66.00,36.00
2026-05-20T17:43:00Z,66.00,36.00
2026-05-20T17:45:00Z,66.00,36.00
2026-05-20T17:46:00Z,66.00,36.00
2026-05-20T17:47:00Z,66.00,36.00
2026-05-20T17:48:00Z,66.00,36.00
2026-05-20T17:49:00Z,66.00,36.00
2026-05-20T17:50:00Z,66.00,36.00
2026-05-20T17:51:00Z,66.00,36.00
2026-05-20T17:52:00Z,66.00,36.00
2026-05-20T17:53:00Z,66.00,36.00
2026-05-20T17:54:00Z,66.00,36.00
2026-05-20T17:55:00Z,65.06,36.00
2026-05-20T17:56:00Z,66.00,36.00
2026-05-20T17:57:00Z,65.04,36.23
2026-05-20T17:58:00Z,64.46,37.00
2026-05-20T18:00:00Z,64.63,37.00
2026-05-20T18:01:00Z,65.41,37.00
2026-05-20T18:03:00Z,65.14,37.00
2026-05-20T18:04:00Z,65.42,35.00
2026-05-20T18:05:00Z,65.11,36.00
2026-05-20T18:06:00Z,66.00,36.00
2026-05-20T18:07:00Z,65.39,36.00
2026-05-20T18:08:00Z,65.00,36.00
2026-05-20T18:09:00Z,66.00,36.85
2026-05-20T18:10:00Z,66.00,36.87
2026-05-20T18:11:00Z,65.00,36.87
2026-05-20T18:12:00Z,66.00,36.87
2026-05-20T18:13:00Z,66.00,36.00
2026-05-20T18:14:00Z,66.00,36.00
2026-05-20T18:16:00Z,65.38,36.00
2026-05-20T18:17:00Z,66.00,36.00
2026-05-20T18:18:00Z,66.00,36.00
2026-05-20T18:19:00Z,66.00,36.00
2026-05-20T18:20:00Z,66.00,36.00
2026-05-20T18:21:00Z,66.00,36.00
2026-05-20T18:22:00Z,64.79,36.00
2026-05-20T18:23:00Z,63.01,36.00
2026-05-20T18:24:00Z,63.01,37.00
2026-05-20T18:25:00Z,65.00,37.00
2026-05-20T18:26:00Z,65.00,37.00
2026-05-20T18:27:00Z,65.00,37.00
2026-05-20T18:28:00Z,65.00,37.00
2026-05-20T18:30:00Z,65.00,37.00
2026-05-20T18:31:00Z,65.00,35.00
2026-05-20T18:32:00Z,65.00,37.00
2026-05-20T18:33:00Z,65.00,37.00
2026-05-20T18:34:00Z,63.03,37.00
2026-05-20T18:37:00Z,65.00,37.00
2026-05-20T18:38:00Z,64.47,37.00
2026-05-20T18:40:00Z,65.00,37.00
2026-05-20T18:41:00Z,65.00,37.00
2026-05-20T18:42:00Z,65.00,37.00
2026-05-20T18:43:00Z,65.00,37.00
2026-05-20T18:44:00Z,65.00,37.00
2026-05-20T18:45:00Z,65.00,36.00
2026-05-20T18:46:00Z,65.00,36.00
2026-05-20T18:47:00Z,65.00,36.00
2026-05-20T18:48:00Z,65.00,36.00
2026-05-20T18:49:00Z,64.81,36.00
2026-05-20T18:50:00Z,65.00,36.00
2026-05-20T18:51:00Z,65.00,36.00
2026-05-20T18:53:00Z,65.00,36.00
2026-05-20T18:55:00Z,65.00,36.00
2026-05-20T18:58:00Z,65.00,36.00
2026-05-20T18:59:00Z,65.00,36.00
2026-05-20T19:00:00Z,65.00,36.00
2026-05-20T19:01:00Z,65.00,36.00
2026-05-20T19:02:00Z,65.00,36.00
2026-05-20T19:03:00Z,65.00,36.00
2026-05-20T19:04:00Z,65.00,36.00
2026-05-20T19:06:00Z,65.00,36.00
2026-05-20T19:07:00Z,65.00,36.00
2026-05-20T19:08:00Z,66.00,36.00
2026-05-20T19:09:00Z,66.00,36.00
2026-05-20T19:10:00Z,66.00,36.00
2026-05-20T19:11:00Z,66.00,36.00
2026-05-20T19:12:00Z,66.00,36.00
2026-05-20T19:13:00Z,66.00,36.00
2026-05-20T19:14:00Z,66.00,36.00
2026-05-20T19:15:00Z,66.00,36.00
2026-05-20T19:16:00Z,65.84,36.00
2026-05-20T19:17:00Z,66.00,36.00
2026-05-20T19:18:00Z,66.00,36.00
2026-05-20T19:19:00Z,66.00,36.00
2026-05-20T19:20:00Z,66.00,36.00
2026-05-20T19:21:00Z,66.00,36.00
2026-05-20T19:22:00Z,66.00,36.00
2026-05-20T19:23:00Z,66.00,36.00
2026-05-20T19:24:00Z,66.00,36.00
2026-05-20T19:25:00Z,66.00,36.00
2026-05-20T19:26:00Z,66.00,36.00
2026-05-20T19:27:00Z,65.87,36.00
2026-05-20T19:28:00Z,66.00,36.00
2026-05-20T19:29:00Z,66.00,36.00
2026-05-20T19:30:00Z,66.00,35.49
2026-05-20T19:31:00Z,66.27,35.00
2026-05-20T19:32:00Z,66.92,35.00
2026-05-20T19:33:00Z,66.80,35.00
2026-05-20T19:34:00Z,66.97,35.00
2026-05-20T19:35:00Z,66.95,35.00
2026-05-20T19:36:00Z,66.93,34.00
2026-05-20T19:37:00Z,66.94,35.00
2026-05-20T19:38:00Z,66.58,35.00
2026-05-20T19:39:00Z,65.97,35.00
2026-05-20T19:40:00Z,65.99,35.00
2026-05-20T19:41:00Z,65.99,34.63
2026-05-20T19:42:00Z,65.89,35.02
2026-05-20T19:43:00Z,66.59,33.88
2026-05-20T19:44:00Z,68.69,33.08
2026-05-20T19:45:00Z,67.50,35.06
2026-05-20T19:46:00Z,65.08,36.71
2026-05-20T19:47:00Z,63.75,38.00
2026-05-20T19:48:00Z,60.49,41.38
2026-05-20T19:49:00Z,58.30,42.60
2026-05-20T19:50:00Z,50.15,51.20
2026-05-20T19:51:00Z,52.00,51.33
2026-05-20T19:52:00Z,57.21,43.54
2026-05-20T19:53:00Z,60.27,41.29
2026-05-20T19:54:00Z,63.81,37.04
2026-05-20T19:55:00Z,63.97,36.97
2026-05-20T19:56:00Z,64.66,36.07
2026-05-20T19:57:00Z,67.02,33.41
2026-05-20T19:58:00Z,67.93,32.96
2026-05-20T19:59:00Z,72.20,29.20
2026-05-20T20:00:00Z,67.93,33.61
2026-05-20T20:01:00Z,65.13,35.64
2026-05-20T20:02:00Z,65.00,35.98
2026-05-20T20:03:00Z,63.25,38.98
2026-05-20T20:04:00Z,62.81,38.57
2026-05-20T20:05:00Z,64.78,36.33
2026-05-20T20:06:00Z,67.87,32.84
2026-05-20T20:07:00Z,69.40,31.70
2026-05-20T20:08:00Z,66.26,34.40
2026-05-20T20:09:00Z,64.01,36.98
2026-05-20T20:10:00Z,63.30,37.52
2026-05-20T20:11:00Z,64.53,36.12
2026-05-20T20:12:00Z,67.02,32.95
2026-05-20T20:13:00Z,66.94,34.56
2026-05-20T20:14:00Z,64.05,37.24
2026-05-20T20:15:00Z,67.57,35.13
2026-05-20T20:16:00Z,64.57,36.62
2026-05-20T20:17:00Z,62.09,38.40
2026-05-20T20:18:00Z,60.97,40.40
2026-05-20T20:19:00Z,60.97,39.16
2026-05-20T20:20:00Z,65.59,35.38
2026-05-20T20:21:00Z,65.22,34.94
2026-05-20T20:22:00Z,62.97,37.11
2026-05-20T20:23:00Z,60.67,40.05
2026-05-20T20:24:00Z,62.20,38.96
2026-05-20T20:25:00Z,62.00,38.74
2026-05-20T20:26:00Z,62.78,38.92
2026-05-20T20:27:00Z,64.17,37.76
2026-05-20T20:28:00Z,66.03,34.52
2026-05-20T20:29:00Z,67.00,34.08
2026-05-20T20:30:00Z,71.40,30.52
2026-05-20T20:31:00Z,67.04,35.02
2026-05-20T20:32:00Z,63.29,34.17
2026-05-20T20:33:00Z,71.73,28.99
2026-05-20T20:34:00Z,68.66,32.71
2026-05-20T20:35:00Z,60.53,41.17
2026-05-20T20:36:00Z,51.42,49.79
2026-05-20T20:37:00Z,63.76,40.35
2026-05-20T20:38:00Z,66.29,38.28
2026-05-20T20:39:00Z,61.37,40.72
2026-05-20T20:40:00Z,76.86,22.46
2026-05-20T20:41:00Z,85.35,14.70
2026-05-20T20:42:00Z,85.20,14.75
2026-05-20T20:43:00Z,85.18,14.59
2026-05-20T20:44:00Z,85.06,15.00
2026-05-20T20:45:00Z,85.57,14.98
2026-05-20T20:46:00Z,85.30,14.83
2026-05-20T20:47:00Z,87.15,13.46
2026-05-20T20:48:00Z,86.15,13.49
2026-05-20T20:49:00Z,87.20,13.31
2026-05-20T20:50:00Z,90.77,9.32
2026-05-20T20:51:00Z,89.71,9.45
2026-05-20T20:52:00Z,86.73,13.37
2026-05-20T20:53:00Z,85.91,15.05
2026-05-20T20:54:00Z,87.19,14.10
2026-05-20T20:55:00Z,87.96,12.89
2026-05-20T20:56:00Z,88.41,12.27
2026-05-20T20:57:00Z,87.64,13.54
2026-05-20T20:58:00Z,86.96,13.95
2026-05-20T20:59:00Z,86.27,14.42
2026-05-20T21:00:00Z,85.34,14.97
2026-05-20T21:01:00Z,86.35,14.21
2026-05-20T21:02:00Z,86.75,14.25
2026-05-20T21:03:00Z,87.87,12.78
2026-05-20T21:04:00Z,87.09,12.91
2026-05-20T21:05:00Z,87.66,12.89
2026-05-20T21:06:00Z,87.85,12.85
2026-05-20T21:07:00Z,89.79,11.09
2026-05-20T21:08:00Z,87.84,13.91
2026-05-20T21:09:00Z,85.89,13.44
2026-05-20T21:10:00Z,86.97,12.95
2026-05-20T21:11:00Z,87.81,12.77
2026-05-20T21:12:00Z,87.16,13.86
2026-05-20T21:13:00Z,86.50,13.35
2026-05-20T21:14:00Z,86.86,14.00
2026-05-20T21:15:00Z,91.42,10.48
2026-05-20T21:16:00Z,91.99,7.57
2026-05-20T21:17:00Z,94.16,6.86
2026-05-20T21:18:00Z,89.06,11.64
2026-05-20T21:19:00Z,86.32,14.89
2026-05-20T21:20:00Z,84.59,15.83
2026-05-20T21:21:00Z,85.55,15.36
2026-05-20T21:22:00Z,87.94,13.83
2026-05-20T21:23:00Z,87.70,12.46
2026-05-20T21:24:00Z,87.34,12.79
2026-05-20T21:25:00Z,87.55,12.81
2026-05-20T21:26:00Z,86.00,15.04
2026-05-20T21:27:00Z,89.30,11.76
2026-05-20T21:28:00Z,86.83,14.63
2026-05-20T21:29:00Z,84.75,15.98
2026-05-20T21:30:00Z,87.92,13.68
2026-05-20T21:31:00Z,88.03,12.12
2026-05-20T21:32:00Z,88.33,12.64
2026-05-20T21:33:00Z,88.47,11.91
2026-05-20T21:34:00Z,92.36,7.91
2026-05-20T21:35:00Z,96.42,2.67
2026-05-20T21:36:00Z,98.02,2.34
2026-05-20T21:37:00Z,99.00,1.00
