# event_ticker=KXATPCHALLENGERMATCH-26MAR14JUBMRV
# final_score=6-3 6-1
# match_winner=Maxim Mrva
# fav_player=Maxim Mrva
# dog_player=Paul Jubb
# kalshi_date=2026-03-14
timestamp,Maxim Mrva,Paul Jubb
2026-03-13T23:05:00Z,,49.00
2026-03-13T23:20:00Z,53.00,49.00
2026-03-14T00:31:00Z,54.61,49.00
2026-03-14T00:32:00Z,55.00,49.00
2026-03-14T00:45:00Z,55.00,49.00
2026-03-14T01:29:00Z,55.00,49.00
2026-03-14T01:39:00Z,55.00,49.00
2026-03-14T02:17:00Z,55.00,47.00
2026-03-14T02:20:00Z,55.00,47.00
2026-03-14T02:23:00Z,55.00,47.00
2026-03-14T02:29:00Z,55.00,47.00
2026-03-14T02:35:00Z,55.00,47.00
2026-03-14T02:37:00Z,55.00,47.00
2026-03-14T03:01:00Z,55.00,47.00
2026-03-14T03:16:00Z,54.00,47.00
2026-03-14T03:32:00Z,54.00,47.00
2026-03-14T04:22:00Z,54.00,47.38
2026-03-14T04:26:00Z,54.00,48.00
2026-03-14T04:34:00Z,54.52,48.00
2026-03-14T04:36:00Z,55.00,48.00
2026-03-14T04:37:00Z,55.00,48.00
2026-03-14T04:46:00Z,55.00,48.00
2026-03-14T04:54:00Z,55.00,48.00
2026-03-14T04:59:00Z,55.00,48.00
2026-03-14T05:02:00Z,55.00,48.00
2026-03-14T05:03:00Z,55.00,48.00
2026-03-14T05:11:00Z,55.00,48.00
2026-03-14T05:18:00Z,55.00,48.00
2026-03-14T05:20:00Z,55.00,48.00
2026-03-14T05:25:00Z,55.00,48.00
2026-03-14T05:30:00Z,55.00,48.00
2026-03-14T05:32:00Z,55.00,48.00
2026-03-14T05:40:00Z,55.00,48.00
2026-03-14T05:43:00Z,55.00,48.00
2026-03-14T05:51:00Z,55.00,48.00
2026-03-14T05:52:00Z,52.00,48.00
2026-03-14T05:54:00Z,52.00,48.00
2026-03-14T05:56:00Z,55.00,48.00
2026-03-14T05:57:00Z,55.00,48.00
2026-03-14T06:01:00Z,55.00,48.00
2026-03-14T06:03:00Z,55.00,48.00
2026-03-14T06:14:00Z,55.00,48.00
2026-03-14T06:20:00Z,55.00,48.00
2026-03-14T06:25:00Z,55.00,48.00
2026-03-14T06:35:00Z,54.00,48.00
2026-03-14T06:36:00Z,54.00,48.00
2026-03-14T06:48:00Z,54.00,48.00
2026-03-14T06:50:00Z,54.46,48.00
2026-03-14T06:51:00Z,54.46,48.00
2026-03-14T07:05:00Z,55.00,48.00
2026-03-14T07:12:00Z,55.00,48.00
2026-03-14T07:21:00Z,55.00,47.02
2026-03-14T07:24:00Z,55.00,48.00
2026-03-14T07:25:00Z,55.00,48.00
2026-03-14T07:27:00Z,55.00,48.00
2026-03-14T07:31:00Z,54.00,48.00
2026-03-14T07:33:00Z,54.00,49.00
2026-03-14T07:37:00Z,54.00,48.00
2026-03-14T07:38:00Z,54.00,48.00
2026-03-14T07:42:00Z,54.00,48.00
2026-03-14T07:44:00Z,54.00,48.00
2026-03-14T07:48:00Z,54.00,48.00
2026-03-14T07:53:00Z,54.00,48.00
2026-03-14T08:01:00Z,53.00,48.42
2026-03-14T08:04:00Z,53.00,50.00
2026-03-14T08:10:00Z,51.00,50.00
2026-03-14T08:15:00Z,51.00,50.00
2026-03-14T08:16:00Z,51.00,50.00
2026-03-14T08:35:00Z,51.00,50.00
2026-03-14T08:42:00Z,51.00,50.00
2026-03-14T08:44:00Z,51.00,51.00
2026-03-14T08:45:00Z,49.00,51.00
2026-03-14T08:49:00Z,50.00,51.00
2026-03-14T08:52:00Z,50.00,51.00
2026-03-14T09:00:00Z,50.00,51.00
2026-03-14T09:05:00Z,50.00,51.00
2026-03-14T09:07:00Z,50.00,51.00
2026-03-14T09:08:00Z,50.00,51.00
2026-03-14T09:12:00Z,50.00,51.00
2026-03-14T09:16:00Z,50.00,51.00
2026-03-14T09:17:00Z,50.00,51.00
2026-03-14T09:23:00Z,50.00,51.80
2026-03-14T09:24:00Z,50.00,52.00
2026-03-14T09:28:00Z,50.00,52.00
2026-03-14T09:30:00Z,50.00,52.00
2026-03-14T09:31:00Z,50.00,52.00
2026-03-14T09:32:00Z,50.00,51.00
2026-03-14T09:34:00Z,50.00,51.00
2026-03-14T09:37:00Z,50.00,51.00
2026-03-14T09:38:00Z,50.00,51.00
2026-03-14T09:39:00Z,50.00,51.00
2026-03-14T09:40:00Z,50.00,51.76
2026-03-14T09:41:00Z,50.00,52.00
2026-03-14T09:46:00Z,50.00,51.00
2026-03-14T09:47:00Z,50.00,52.00
2026-03-14T09:48:00Z,50.00,52.00
2026-03-14T09:49:00Z,50.00,51.00
2026-03-14T09:51:00Z,50.00,51.00
2026-03-14T09:52:00Z,50.00,51.00
2026-03-14T09:53:00Z,50.00,51.00
2026-03-14T09:57:00Z,50.00,51.00
2026-03-14T09:59:00Z,50.00,52.00
2026-03-14T10:00:00Z,50.00,52.00
2026-03-14T10:01:00Z,50.00,51.58
2026-03-14T10:02:00Z,50.00,51.00
2026-03-14T10:05:00Z,50.00,52.00
2026-03-14T10:09:00Z,50.00,52.00
2026-03-14T10:10:00Z,50.00,52.00
2026-03-14T10:14:00Z,50.00,52.00
2026-03-14T10:15:00Z,51.53,51.91
2026-03-14T10:16:00Z,50.36,51.96
2026-03-14T10:17:00Z,51.38,52.00
2026-03-14T10:18:00Z,52.05,51.48
2026-03-14T10:19:00Z,52.05,51.00
2026-03-14T10:20:00Z,52.00,51.00
2026-03-14T10:21:00Z,52.00,52.68
2026-03-14T10:22:00Z,50.86,51.32
2026-03-14T10:23:00Z,52.00,51.84
2026-03-14T10:24:00Z,52.00,49.84
2026-03-14T10:25:00Z,52.00,52.00
2026-03-14T10:26:00Z,52.00,52.00
2026-03-14T10:27:00Z,53.00,52.00
2026-03-14T10:28:00Z,54.00,47.68
2026-03-14T10:29:00Z,50.84,50.78
2026-03-14T10:30:00Z,50.84,51.15
2026-03-14T10:31:00Z,46.00,55.00
2026-03-14T10:32:00Z,40.50,60.00
2026-03-14T10:33:00Z,43.73,61.23
2026-03-14T10:34:00Z,41.07,59.98
2026-03-14T10:35:00Z,49.19,53.94
2026-03-14T10:36:00Z,47.22,56.55
2026-03-14T10:37:00Z,51.00,47.44
2026-03-14T10:38:00Z,56.40,45.75
2026-03-14T10:39:00Z,55.54,45.72
2026-03-14T10:40:00Z,56.00,45.72
2026-03-14T10:41:00Z,59.88,43.82
2026-03-14T10:42:00Z,59.37,41.40
2026-03-14T10:43:00Z,62.93,35.28
2026-03-14T10:44:00Z,68.53,31.37
2026-03-14T10:45:00Z,73.00,25.96
2026-03-14T10:46:00Z,73.78,26.52
2026-03-14T10:47:00Z,74.96,24.62
2026-03-14T10:48:00Z,73.81,27.00
2026-03-14T10:49:00Z,72.21,28.43
2026-03-14T10:50:00Z,66.98,30.42
2026-03-14T10:51:00Z,70.06,35.33
2026-03-14T10:52:00Z,59.50,43.00
2026-03-14T10:53:00Z,60.00,43.91
2026-03-14T10:54:00Z,59.09,39.39
2026-03-14T10:55:00Z,53.37,46.92
2026-03-14T10:56:00Z,55.24,43.43
2026-03-14T10:57:00Z,57.08,44.38
2026-03-14T10:58:00Z,53.50,48.00
2026-03-14T10:59:00Z,60.65,49.25
2026-03-14T11:00:00Z,72.76,27.37
2026-03-14T11:01:00Z,73.91,26.50
2026-03-14T11:02:00Z,70.09,29.06
2026-03-14T11:03:00Z,73.75,25.00
2026-03-14T11:04:00Z,75.78,25.75
2026-03-14T11:05:00Z,75.26,24.94
2026-03-14T11:06:00Z,77.06,25.48
2026-03-14T11:07:00Z,83.79,17.19
2026-03-14T11:08:00Z,85.56,15.70
2026-03-14T11:09:00Z,87.44,15.74
2026-03-14T11:10:00Z,90.68,10.35
2026-03-14T11:11:00Z,91.41,8.64
2026-03-14T11:12:00Z,92.07,8.67
2026-03-14T11:13:00Z,93.29,6.45
2026-03-14T11:14:00Z,95.99,3.34
2026-03-14T11:15:00Z,94.37,6.82
2026-03-14T11:16:00Z,93.74,5.77
2026-03-14T11:17:00Z,92.42,8.50
2026-03-14T11:18:00Z,90.21,9.48
2026-03-14T11:19:00Z,92.56,6.77
2026-03-14T11:20:00Z,95.88,5.24
2026-03-14T11:21:00Z,96.67,3.51
2026-03-14T11:22:00Z,96.78,3.79
2026-03-14T11:23:00Z,95.00,5.61
2026-03-14T11:24:00Z,95.30,5.38
2026-03-14T11:25:00Z,95.63,4.73
2026-03-14T11:26:00Z,98.89,2.04
2026-03-14T11:27:00Z,99.00,1.02
2026-03-14T11:28:00Z,98.52,1.00
2026-03-14T11:29:00Z,99.00,1.72
2026-03-14T11:30:00Z,99.00,2.00
2026-03-14T11:31:00Z,99.00,1.00
2026-03-14T11:32:00Z,99.00,1.00
2026-03-14T11:34:00Z,99.00,1.00
2026-03-14T11:35:00Z,99.00,1.00
2026-03-14T11:36:00Z,99.00,1.00
