# event_ticker=KXATPMATCH-26MAR21DIAHUM
# final_score=6-1 6-4
# match_winner=Ugo Humbert
# fav_player=Ugo Humbert
# dog_player=Gabriel Diallo
# kalshi_date=2026-03-21
timestamp,Ugo Humbert,Gabriel Diallo
2026-03-21T11:01:00Z,53.53,
2026-03-21T11:08:00Z,53.53,48.00
2026-03-21T11:14:00Z,53.53,48.00
2026-03-21T11:26:00Z,55.00,48.00
2026-03-21T11:31:00Z,55.00,47.00
2026-03-21T11:33:00Z,55.00,47.00
2026-03-21T11:42:00Z,55.00,46.00
2026-03-21T11:43:00Z,55.00,45.00
2026-03-21T12:10:00Z,55.00,45.00
2026-03-21T12:15:00Z,55.00,45.00
2026-03-21T12:16:00Z,55.00,45.00
2026-03-21T12:21:00Z,55.00,45.00
2026-03-21T12:25:00Z,56.00,45.00
2026-03-21T12:30:00Z,56.00,45.00
2026-03-21T12:33:00Z,56.00,45.00
2026-03-21T13:02:00Z,56.00,45.00
2026-03-21T13:03:00Z,56.00,45.00
2026-03-21T13:05:00Z,56.00,45.00
2026-03-21T13:21:00Z,56.00,45.00
2026-03-21T13:24:00Z,56.00,45.00
2026-03-21T13:28:00Z,56.00,45.00
2026-03-21T13:39:00Z,56.00,45.00
2026-03-21T13:56:00Z,56.00,44.00
2026-03-21T13:59:00Z,56.00,44.00
2026-03-21T14:00:00Z,56.00,44.00
2026-03-21T14:07:00Z,56.00,44.00
2026-03-21T14:09:00Z,56.00,44.00
2026-03-21T14:12:00Z,56.00,44.00
2026-03-21T14:19:00Z,56.00,44.00
2026-03-21T14:23:00Z,56.00,44.00
2026-03-21T14:25:00Z,56.17,44.00
2026-03-21T14:30:00Z,57.00,44.00
2026-03-21T14:37:00Z,57.00,44.00
2026-03-21T14:38:00Z,57.00,44.00
2026-03-21T14:39:00Z,57.00,44.00
2026-03-21T14:40:00Z,57.00,44.00
2026-03-21T14:42:00Z,57.00,44.00
2026-03-21T14:46:00Z,57.00,44.00
2026-03-21T14:50:00Z,57.00,44.00
2026-03-21T14:53:00Z,57.00,44.00
2026-03-21T14:57:00Z,57.00,43.00
2026-03-21T15:01:00Z,57.00,43.00
2026-03-21T15:02:00Z,57.00,43.00
2026-03-21T15:03:00Z,57.00,45.05
2026-03-21T15:07:00Z,57.00,46.00
2026-03-21T15:09:00Z,57.00,46.00
2026-03-21T15:10:00Z,57.00,46.00
2026-03-21T15:12:00Z,57.00,46.00
2026-03-21T15:16:00Z,57.00,46.00
2026-03-21T15:21:00Z,57.00,46.00
2026-03-21T15:22:00Z,57.00,46.00
2026-03-21T15:24:00Z,56.00,46.00
2026-03-21T15:25:00Z,56.00,46.00
2026-03-21T15:27:00Z,56.00,46.00
2026-03-21T15:34:00Z,56.00,46.00
2026-03-21T15:38:00Z,57.00,46.00
2026-03-21T15:39:00Z,57.00,46.00
2026-03-21T15:40:00Z,57.00,46.00
2026-03-21T15:42:00Z,57.00,46.00
2026-03-21T15:44:00Z,57.00,44.89
2026-03-21T15:48:00Z,56.00,44.89
2026-03-21T15:49:00Z,57.00,45.20
2026-03-21T15:50:00Z,56.00,45.20
2026-03-21T15:51:00Z,57.00,46.00
2026-03-21T15:53:00Z,56.00,46.00
2026-03-21T15:56:00Z,56.00,46.00
2026-03-21T16:03:00Z,57.00,46.00
2026-03-21T16:07:00Z,56.00,46.00
2026-03-21T16:11:00Z,56.00,46.00
2026-03-21T16:12:00Z,56.00,46.00
2026-03-21T16:18:00Z,56.00,46.00
2026-03-21T16:19:00Z,56.00,46.00
2026-03-21T16:24:00Z,55.00,46.00
2026-03-21T16:27:00Z,55.00,46.00
2026-03-21T16:37:00Z,55.00,46.00
2026-03-21T16:51:00Z,56.00,46.00
2026-03-21T16:54:00Z,56.00,46.00
2026-03-21T17:02:00Z,56.00,46.00
2026-03-21T17:09:00Z,56.00,46.00
2026-03-21T17:12:00Z,56.00,46.00
2026-03-21T17:22:00Z,56.00,46.00
2026-03-21T17:24:00Z,56.00,46.00
2026-03-21T17:25:00Z,56.00,46.00
2026-03-21T17:34:00Z,56.00,46.00
2026-03-21T17:35:00Z,57.00,46.00
2026-03-21T17:47:00Z,57.00,46.00
2026-03-21T17:51:00Z,57.00,46.00
2026-03-21T18:02:00Z,57.00,46.00
2026-03-21T18:08:00Z,57.00,46.00
2026-03-21T18:14:00Z,57.00,46.00
2026-03-21T18:15:00Z,57.00,46.00
2026-03-21T18:17:00Z,57.00,46.00
2026-03-21T18:20:00Z,57.00,46.00
2026-03-21T18:21:00Z,57.00,46.00
2026-03-21T18:23:00Z,57.00,46.00
2026-03-21T18:24:00Z,57.00,46.00
2026-03-21T18:27:00Z,57.00,46.00
2026-03-21T18:28:00Z,57.00,46.00
2026-03-21T18:32:00Z,57.00,45.00
2026-03-21T18:33:00Z,57.00,45.00
2026-03-21T18:36:00Z,57.00,45.00
2026-03-21T18:41:00Z,57.00,45.00
2026-03-21T18:45:00Z,57.00,45.00
2026-03-21T18:46:00Z,57.00,45.00
2026-03-21T18:47:00Z,57.00,45.00
2026-03-21T18:51:00Z,57.00,45.00
2026-03-21T18:52:00Z,57.00,45.00
2026-03-21T18:53:00Z,57.00,45.00
2026-03-21T18:56:00Z,57.00,45.00
2026-03-21T19:00:00Z,57.00,45.00
2026-03-21T19:03:00Z,57.00,45.00
2026-03-21T19:08:00Z,56.00,45.00
2026-03-21T19:11:00Z,57.00,45.00
2026-03-21T19:15:00Z,57.00,44.00
2026-03-21T19:18:00Z,57.00,45.00
2026-03-21T19:20:00Z,57.00,45.00
2026-03-21T19:21:00Z,56.00,45.00
2026-03-21T19:22:00Z,56.00,45.00
2026-03-21T19:28:00Z,56.00,45.00
2026-03-21T19:29:00Z,56.00,45.00
2026-03-21T19:30:00Z,57.00,45.00
2026-03-21T19:31:00Z,57.00,44.00
2026-03-21T19:34:00Z,58.00,44.00
2026-03-21T19:39:00Z,58.00,44.00
2026-03-21T19:45:00Z,58.00,44.00
2026-03-21T19:46:00Z,58.00,44.00
2026-03-21T19:50:00Z,58.00,44.00
2026-03-21T19:55:00Z,58.00,44.00
2026-03-21T19:56:00Z,58.00,44.00
2026-03-21T19:57:00Z,58.00,44.00
2026-03-21T19:59:00Z,58.00,44.00
2026-03-21T20:02:00Z,57.00,44.00
2026-03-21T20:05:00Z,57.00,45.00
2026-03-21T20:10:00Z,57.00,44.98
2026-03-21T20:13:00Z,58.00,44.98
2026-03-21T20:15:00Z,58.00,45.00
2026-03-21T20:19:00Z,58.00,44.00
2026-03-21T20:21:00Z,58.00,44.00
2026-03-21T20:22:00Z,58.00,44.00
2026-03-21T20:23:00Z,58.00,44.00
2026-03-21T20:26:00Z,58.00,44.00
2026-03-21T20:28:00Z,58.00,44.00
2026-03-21T20:29:00Z,58.00,44.00
2026-03-21T20:30:00Z,58.00,44.00
2026-03-21T20:31:00Z,58.00,44.00
2026-03-21T20:32:00Z,57.00,44.00
2026-03-21T20:34:00Z,58.00,44.00
2026-03-21T20:35:00Z,58.00,44.00
2026-03-21T20:36:00Z,57.46,44.00
2026-03-21T20:37:00Z,57.46,42.13
2026-03-21T20:41:00Z,58.00,42.13
2026-03-21T20:42:00Z,58.00,44.00
2026-03-21T20:44:00Z,58.00,44.00
2026-03-21T20:46:00Z,57.00,44.00
2026-03-21T20:47:00Z,57.00,44.00
2026-03-21T20:48:00Z,57.00,44.00
2026-03-21T20:50:00Z,57.00,44.00
2026-03-21T20:51:00Z,57.00,44.00
2026-03-21T20:52:00Z,58.00,44.00
2026-03-21T20:54:00Z,58.00,44.00
2026-03-21T21:02:00Z,58.00,44.00
2026-03-21T21:03:00Z,57.00,44.00
2026-03-21T21:05:00Z,58.00,44.00
2026-03-21T21:06:00Z,58.00,44.00
2026-03-21T21:07:00Z,58.00,44.00
2026-03-21T21:08:00Z,58.00,44.00
2026-03-21T21:09:00Z,58.00,44.00
2026-03-21T21:10:00Z,58.00,44.00
2026-03-21T21:11:00Z,58.00,44.00
2026-03-21T21:12:00Z,58.00,44.00
2026-03-21T21:13:00Z,58.00,44.00
2026-03-21T21:14:00Z,58.00,44.00
2026-03-21T21:15:00Z,58.00,44.00
2026-03-21T21:16:00Z,58.00,44.00
2026-03-21T21:19:00Z,57.96,44.00
2026-03-21T21:20:00Z,58.00,44.00
2026-03-21T21:21:00Z,58.00,44.00
2026-03-21T21:22:00Z,56.50,44.00
2026-03-21T21:24:00Z,58.00,44.00
2026-03-21T21:26:00Z,57.00,44.00
2026-03-21T21:28:00Z,57.00,44.00
2026-03-21T21:30:00Z,57.00,44.00
2026-03-21T21:37:00Z,57.00,44.00
2026-03-21T21:38:00Z,57.00,44.00
2026-03-21T21:39:00Z,58.00,44.00
2026-03-21T21:42:00Z,58.00,44.00
2026-03-21T21:43:00Z,58.00,43.99
2026-03-21T21:45:00Z,58.00,42.08
2026-03-21T21:46:00Z,57.00,42.08
2026-03-21T21:50:00Z,57.00,42.08
2026-03-21T21:52:00Z,58.00,42.08
2026-03-21T21:53:00Z,58.00,42.08
2026-03-21T21:54:00Z,58.00,42.00
2026-03-21T21:56:00Z,58.00,42.00
2026-03-21T21:58:00Z,58.00,44.00
2026-03-21T21:59:00Z,58.91,44.00
2026-03-21T22:00:00Z,58.00,44.00
2026-03-21T22:01:00Z,58.00,41.00
2026-03-21T22:02:00Z,58.00,41.00
2026-03-21T22:04:00Z,58.00,43.00
2026-03-21T22:07:00Z,58.00,43.00
2026-03-21T22:10:00Z,60.00,43.00
2026-03-21T22:11:00Z,57.00,43.00
2026-03-21T22:12:00Z,57.00,43.00
2026-03-21T22:13:00Z,57.00,43.00
2026-03-21T22:14:00Z,60.00,43.00
2026-03-21T22:15:00Z,60.00,43.00
2026-03-21T22:16:00Z,60.00,43.00
2026-03-21T22:17:00Z,60.00,43.00
2026-03-21T22:18:00Z,60.00,42.64
2026-03-21T22:21:00Z,60.00,42.30
2026-03-21T22:24:00Z,60.00,42.70
2026-03-21T22:25:00Z,59.00,42.70
2026-03-21T22:26:00Z,59.00,42.00
2026-03-21T22:28:00Z,59.60,42.00
2026-03-21T22:29:00Z,59.60,42.40
2026-03-21T22:30:00Z,59.11,42.40
2026-03-21T22:31:00Z,59.80,42.00
2026-03-21T22:32:00Z,59.91,42.00
2026-03-21T22:33:00Z,59.00,42.00
2026-03-21T22:35:00Z,59.00,42.89
2026-03-21T22:36:00Z,57.05,42.76
2026-03-21T22:37:00Z,57.05,40.51
2026-03-21T22:38:00Z,57.05,42.00
2026-03-21T22:39:00Z,57.05,42.00
2026-03-21T22:40:00Z,59.38,42.00
2026-03-21T22:41:00Z,59.38,42.93
2026-03-21T22:42:00Z,59.38,43.00
2026-03-21T22:43:00Z,59.00,43.00
2026-03-21T22:44:00Z,59.91,43.00
2026-03-21T22:45:00Z,58.60,43.00
