# event_ticker=KXATPCHALLENGERMATCH-26APR09DELFEL
# final_score=6-1 5-7 6-3
# score_resolution=1-6 7-5 3-6
# match_winner=Hugo Dellien
# fav_player=Kilian Feldbausch
# dog_player=Hugo Dellien
# kalshi_date=2026-04-09
timestamp,Kilian Feldbausch,Hugo Dellien
2026-04-09T15:55:00Z,37.00,66.00
2026-04-09T15:56:00Z,37.00,66.00
2026-04-09T16:03:00Z,37.00,66.00
2026-04-09T16:06:00Z,37.00,66.00
2026-04-09T16:09:00Z,37.00,66.00
2026-04-09T16:10:00Z,37.00,66.00
2026-04-09T16:11:00Z,37.00,66.00
2026-04-09T16:12:00Z,37.00,66.00
2026-04-09T16:13:00Z,37.00,66.00
2026-04-09T16:14:00Z,36.00,66.00
2026-04-09T16:15:00Z,36.00,66.00
2026-04-09T16:16:00Z,37.00,65.93
2026-04-09T16:17:00Z,37.00,65.97
2026-04-09T16:18:00Z,37.00,65.97
2026-04-09T16:19:00Z,36.00,66.00
2026-04-09T16:20:00Z,36.00,66.00
2026-04-09T16:21:00Z,37.00,65.97
2026-04-09T16:22:00Z,37.00,66.30
2026-04-09T16:23:00Z,36.00,66.00
2026-04-09T16:24:00Z,36.00,66.00
2026-04-09T16:25:00Z,36.00,64.51
2026-04-09T16:26:00Z,36.00,66.00
2026-04-09T16:27:00Z,37.00,66.00
2026-04-09T16:28:00Z,36.00,66.48
2026-04-09T16:29:00Z,36.00,66.00
2026-04-09T16:30:00Z,36.00,66.00
2026-04-09T16:31:00Z,36.00,66.00
2026-04-09T16:32:00Z,36.00,65.90
2026-04-09T16:33:00Z,36.00,65.54
2026-04-09T16:34:00Z,36.33,65.13
2026-04-09T16:35:00Z,33.00,66.00
2026-04-09T16:36:00Z,33.03,65.22
2026-04-09T16:38:00Z,33.03,66.00
2026-04-09T16:39:00Z,33.03,66.00
2026-04-09T16:40:00Z,35.00,66.00
2026-04-09T16:41:00Z,35.00,66.67
2026-04-09T16:42:00Z,34.00,67.00
2026-04-09T16:43:00Z,34.00,66.11
2026-04-09T16:44:00Z,34.00,67.00
2026-04-09T16:45:00Z,34.00,67.00
2026-04-09T16:46:00Z,34.00,67.00
2026-04-09T16:47:00Z,34.00,67.00
2026-04-09T16:50:00Z,33.87,67.00
2026-04-09T16:51:00Z,33.04,67.00
2026-04-09T16:52:00Z,33.04,67.03
2026-04-09T16:53:00Z,33.04,67.96
2026-04-09T16:54:00Z,33.04,67.89
2026-04-09T16:56:00Z,33.69,67.40
2026-04-09T16:57:00Z,33.69,67.00
2026-04-09T16:58:00Z,34.00,67.00
2026-04-09T16:59:00Z,34.00,67.00
2026-04-09T17:00:00Z,34.00,67.97
2026-04-09T17:01:00Z,34.00,68.00
2026-04-09T17:02:00Z,33.00,67.50
2026-04-09T17:03:00Z,33.00,68.00
2026-04-09T17:04:00Z,33.00,68.00
2026-04-09T17:05:00Z,33.00,68.00
2026-04-09T17:06:00Z,33.00,68.00
2026-04-09T17:11:00Z,32.00,68.00
2026-04-09T17:12:00Z,32.00,68.00
2026-04-09T17:15:00Z,32.00,68.00
2026-04-09T17:16:00Z,32.00,68.00
2026-04-09T17:17:00Z,32.00,67.92
2026-04-09T17:20:00Z,32.00,67.28
2026-04-09T17:21:00Z,32.00,68.00
2026-04-09T17:23:00Z,32.00,68.00
2026-04-09T17:24:00Z,32.00,68.00
2026-04-09T17:25:00Z,33.00,68.00
2026-04-09T17:26:00Z,33.00,68.00
2026-04-09T17:28:00Z,33.00,68.00
2026-04-09T17:29:00Z,33.00,68.00
2026-04-09T17:30:00Z,33.00,68.00
2026-04-09T17:31:00Z,32.00,68.00
2026-04-09T17:32:00Z,33.00,67.99
2026-04-09T17:33:00Z,33.00,68.00
2026-04-09T17:34:00Z,30.20,70.11
2026-04-09T17:35:00Z,32.05,68.57
2026-04-09T17:36:00Z,30.44,73.32
2026-04-09T17:37:00Z,28.99,72.17
2026-04-09T17:38:00Z,29.96,72.79
2026-04-09T17:39:00Z,22.79,76.52
2026-04-09T17:40:00Z,22.00,77.92
2026-04-09T17:41:00Z,24.60,76.85
2026-04-09T17:42:00Z,21.32,81.99
2026-04-09T17:43:00Z,18.16,82.32
2026-04-09T17:44:00Z,15.58,84.84
2026-04-09T17:45:00Z,16.15,84.79
2026-04-09T17:46:00Z,16.00,84.98
2026-04-09T17:47:00Z,16.00,84.46
2026-04-09T17:48:00Z,16.63,83.82
2026-04-09T17:49:00Z,14.85,86.53
2026-04-09T17:50:00Z,13.39,86.43
2026-04-09T17:51:00Z,17.00,84.40
2026-04-09T17:52:00Z,21.63,80.00
2026-04-09T17:53:00Z,21.27,79.35
2026-04-09T17:54:00Z,17.08,82.71
2026-04-09T17:55:00Z,20.95,81.17
2026-04-09T17:56:00Z,18.52,82.05
2026-04-09T17:57:00Z,18.27,84.14
2026-04-09T17:58:00Z,15.61,84.95
2026-04-09T17:59:00Z,15.52,84.93
2026-04-09T18:00:00Z,15.43,85.70
2026-04-09T18:01:00Z,15.00,86.56
2026-04-09T18:02:00Z,15.24,85.22
2026-04-09T18:03:00Z,12.82,88.50
2026-04-09T18:04:00Z,13.12,87.00
2026-04-09T18:05:00Z,14.84,86.42
2026-04-09T18:06:00Z,13.46,86.43
2026-04-09T18:07:00Z,11.07,88.21
2026-04-09T18:08:00Z,9.89,89.49
2026-04-09T18:09:00Z,10.45,90.82
2026-04-09T18:10:00Z,10.00,90.92
2026-04-09T18:11:00Z,9.43,92.26
2026-04-09T18:12:00Z,10.27,91.78
2026-04-09T18:13:00Z,8.79,91.96
2026-04-09T18:14:00Z,4.95,90.94
2026-04-09T18:15:00Z,9.26,91.61
2026-04-09T18:16:00Z,9.58,90.93
2026-04-09T18:17:00Z,9.79,90.97
2026-04-09T18:18:00Z,10.07,91.05
2026-04-09T18:19:00Z,11.64,90.63
2026-04-09T18:20:00Z,11.89,89.99
2026-04-09T18:21:00Z,10.21,90.41
2026-04-09T18:22:00Z,9.03,91.48
2026-04-09T18:23:00Z,8.76,92.04
2026-04-09T18:24:00Z,9.04,91.78
2026-04-09T18:25:00Z,10.40,90.04
2026-04-09T18:26:00Z,9.87,91.09
2026-04-09T18:27:00Z,7.83,93.17
2026-04-09T18:28:00Z,3.84,96.34
2026-04-09T18:29:00Z,4.52,96.21
2026-04-09T18:30:00Z,5.13,97.49
2026-04-09T18:31:00Z,4.17,96.23
2026-04-09T18:32:00Z,4.82,95.34
2026-04-09T18:33:00Z,2.61,96.83
2026-04-09T18:34:00Z,2.03,98.24
2026-04-09T18:35:00Z,1.01,98.98
2026-04-09T18:36:00Z,1.31,99.00
2026-04-09T18:37:00Z,1.31,99.00
2026-04-09T18:38:00Z,1.00,99.00
2026-04-09T18:39:00Z,1.00,99.00
2026-04-09T18:40:00Z,1.04,98.95
2026-04-09T18:41:00Z,1.29,98.74
2026-04-09T18:42:00Z,1.00,99.00
2026-04-09T18:43:00Z,1.00,99.00
2026-04-09T18:45:00Z,1.00,99.00
2026-04-09T18:46:00Z,1.00,99.00
2026-04-09T18:47:00Z,1.38,98.97
2026-04-09T18:48:00Z,1.18,99.00
2026-04-09T18:49:00Z,1.12,98.82
2026-04-09T18:50:00Z,2.00,98.49
2026-04-09T18:51:00Z,2.54,98.04
2026-04-09T18:52:00Z,3.30,97.48
2026-04-09T18:53:00Z,4.73,95.68
2026-04-09T18:54:00Z,10.50,92.66
2026-04-09T18:55:00Z,14.32,86.82
2026-04-09T18:56:00Z,12.79,86.90
2026-04-09T18:57:00Z,12.54,86.84
2026-04-09T18:58:00Z,15.87,84.05
2026-04-09T18:59:00Z,10.72,88.93
2026-04-09T19:00:00Z,19.02,82.00
2026-04-09T19:01:00Z,19.57,79.99
2026-04-09T19:02:00Z,24.08,78.19
2026-04-09T19:03:00Z,31.24,71.70
2026-04-09T19:04:00Z,39.73,60.14
2026-04-09T19:05:00Z,38.95,60.94
2026-04-09T19:06:00Z,40.24,59.99
2026-04-09T19:07:00Z,40.16,60.70
2026-04-09T19:08:00Z,42.18,61.91
2026-04-09T19:09:00Z,46.77,57.52
2026-04-09T19:10:00Z,39.60,62.75
2026-04-09T19:11:00Z,47.06,55.34
2026-04-09T19:12:00Z,49.46,50.45
2026-04-09T19:13:00Z,51.64,51.46
2026-04-09T19:14:00Z,64.80,33.13
2026-04-09T19:15:00Z,67.75,32.09
2026-04-09T19:16:00Z,69.01,33.29
2026-04-09T19:17:00Z,62.83,38.61
2026-04-09T19:18:00Z,62.61,40.34
2026-04-09T19:19:00Z,53.93,48.12
2026-04-09T19:20:00Z,47.68,52.04
2026-04-09T19:21:00Z,43.84,59.59
2026-04-09T19:22:00Z,36.51,64.69
2026-04-09T19:23:00Z,38.30,63.42
2026-04-09T19:24:00Z,32.54,69.40
2026-04-09T19:25:00Z,31.27,69.94
2026-04-09T19:26:00Z,22.79,75.42
2026-04-09T19:27:00Z,31.90,72.99
2026-04-09T19:28:00Z,28.53,75.42
2026-04-09T19:29:00Z,33.08,69.16
2026-04-09T19:30:00Z,38.91,61.76
2026-04-09T19:31:00Z,39.74,61.35
2026-04-09T19:32:00Z,49.35,47.09
2026-04-09T19:33:00Z,52.31,45.70
2026-04-09T19:34:00Z,54.66,46.14
2026-04-09T19:35:00Z,47.18,57.18
2026-04-09T19:36:00Z,45.65,53.52
2026-04-09T19:37:00Z,45.61,54.76
2026-04-09T19:38:00Z,48.64,55.87
2026-04-09T19:39:00Z,31.49,70.32
2026-04-09T19:40:00Z,31.17,67.67
2026-04-09T19:41:00Z,32.72,68.55
2026-04-09T19:42:00Z,30.59,69.35
2026-04-09T19:43:00Z,36.18,63.89
2026-04-09T19:44:00Z,27.84,71.64
2026-04-09T19:45:00Z,24.45,75.47
2026-04-09T19:46:00Z,22.02,79.38
2026-04-09T19:47:00Z,13.41,86.71
2026-04-09T19:48:00Z,13.48,86.32
2026-04-09T19:49:00Z,18.84,86.27
2026-04-09T19:50:00Z,18.17,84.14
2026-04-09T19:51:00Z,17.25,84.42
2026-04-09T19:52:00Z,18.40,83.25
2026-04-09T19:53:00Z,11.78,87.04
2026-04-09T19:54:00Z,17.29,89.64
2026-04-09T19:55:00Z,12.27,87.60
2026-04-09T19:56:00Z,5.82,93.41
2026-04-09T19:57:00Z,3.04,96.61
2026-04-09T19:58:00Z,2.69,97.84
2026-04-09T19:59:00Z,1.06,98.87
2026-04-09T20:00:00Z,1.00,99.00
2026-04-09T20:01:00Z,1.00,99.00
2026-04-09T20:02:00Z,1.00,99.00
