# event_ticker=KXATPMATCH-26JUN10MANRIN
# final_score=7-6(5) 3-6 6-3
# score_resolution=6-7 6-3 3-6
# match_winner=Adrian Mannarino
# fav_player=Arthur Rinderknech
# dog_player=Adrian Mannarino
# kalshi_date=2026-06-10
timestamp,Adrian Mannarino,Arthur Rinderknech
2026-06-11T04:00:00Z,48.00,55.00
2026-06-11T04:01:00Z,47.00,55.00
2026-06-11T04:03:00Z,47.00,55.00
2026-06-11T04:04:00Z,47.58,53.00
2026-06-11T04:05:00Z,47.74,53.00
2026-06-11T04:09:00Z,47.74,54.00
2026-06-11T04:12:00Z,46.00,54.00
2026-06-11T04:13:00Z,47.00,54.00
2026-06-11T04:14:00Z,47.70,55.00
2026-06-11T04:15:00Z,47.70,54.00
2026-06-11T04:16:00Z,47.70,55.00
2026-06-11T04:17:00Z,48.00,55.00
2026-06-11T04:18:00Z,48.00,55.00
2026-06-11T04:19:00Z,47.00,55.00
2026-06-11T04:21:00Z,47.00,54.94
2026-06-11T04:22:00Z,47.00,55.00
2026-06-11T04:23:00Z,47.00,55.00
2026-06-11T04:24:00Z,47.00,55.00
2026-06-11T04:25:00Z,47.00,55.00
2026-06-11T04:26:00Z,47.00,53.00
2026-06-11T04:27:00Z,47.07,53.00
2026-06-11T04:28:00Z,47.07,54.97
2026-06-11T04:29:00Z,48.00,55.00
2026-06-11T04:30:00Z,48.00,54.99
2026-06-11T04:31:00Z,48.00,54.99
2026-06-11T04:32:00Z,48.00,54.99
2026-06-11T04:33:00Z,48.00,54.04
2026-06-11T04:34:00Z,48.00,55.00
2026-06-11T04:35:00Z,48.00,54.06
2026-06-11T04:37:00Z,48.00,54.06
2026-06-11T04:39:00Z,48.00,54.98
2026-06-11T04:40:00Z,48.00,55.00
2026-06-11T04:41:00Z,47.00,55.00
2026-06-11T04:42:00Z,47.00,55.00
2026-06-11T04:43:00Z,47.00,55.00
2026-06-11T04:44:00Z,47.00,55.00
2026-06-11T04:45:00Z,47.00,55.00
2026-06-11T04:46:00Z,47.00,55.00
2026-06-11T04:47:00Z,47.00,54.00
2026-06-11T04:48:00Z,47.00,55.00
2026-06-11T04:49:00Z,47.00,55.00
2026-06-11T04:50:00Z,47.00,55.00
2026-06-11T04:56:00Z,47.00,55.00
2026-06-11T04:57:00Z,47.00,55.00
2026-06-11T04:58:00Z,47.00,55.00
2026-06-11T04:59:00Z,47.00,55.00
2026-06-11T05:00:00Z,47.00,55.00
2026-06-11T05:03:00Z,47.00,55.00
2026-06-11T05:04:00Z,46.13,55.00
2026-06-11T05:05:00Z,47.00,55.00
2026-06-11T05:06:00Z,47.00,55.00
2026-06-11T05:07:00Z,47.00,55.00
2026-06-11T05:08:00Z,47.00,56.00
2026-06-11T05:12:00Z,47.00,56.00
2026-06-11T05:14:00Z,47.00,56.00
2026-06-11T05:21:00Z,47.00,56.00
2026-06-11T05:22:00Z,47.00,56.00
2026-06-11T05:23:00Z,47.00,56.00
2026-06-11T05:24:00Z,47.00,56.00
2026-06-11T05:25:00Z,47.00,56.00
2026-06-11T05:26:00Z,47.00,56.00
2026-06-11T05:28:00Z,47.00,56.00
2026-06-11T05:31:00Z,47.00,56.00
2026-06-11T05:32:00Z,47.00,56.00
2026-06-11T05:33:00Z,47.00,56.00
2026-06-11T05:37:00Z,47.00,56.00
2026-06-11T05:38:00Z,47.00,56.00
2026-06-11T05:40:00Z,47.00,56.00
2026-06-11T05:41:00Z,47.00,56.00
2026-06-11T05:43:00Z,47.00,56.00
2026-06-11T05:46:00Z,47.00,56.00
2026-06-11T05:49:00Z,47.00,56.00
2026-06-11T05:51:00Z,47.00,56.00
2026-06-11T05:53:00Z,47.00,56.00
2026-06-11T05:56:00Z,46.00,56.00
2026-06-11T05:58:00Z,46.00,56.00
2026-06-11T05:59:00Z,46.00,56.00
2026-06-11T06:00:00Z,46.00,56.00
2026-06-11T06:01:00Z,46.00,56.00
2026-06-11T06:02:00Z,46.00,54.00
2026-06-11T06:03:00Z,47.00,56.00
2026-06-11T06:10:00Z,47.00,56.00
2026-06-11T06:11:00Z,47.00,56.00
2026-06-11T06:12:00Z,47.00,56.00
2026-06-11T06:13:00Z,47.00,56.00
2026-06-11T06:15:00Z,47.00,56.00
2026-06-11T06:16:00Z,47.00,56.00
2026-06-11T06:18:00Z,47.00,56.00
2026-06-11T06:20:00Z,47.00,56.00
2026-06-11T06:22:00Z,47.00,56.00
2026-06-11T06:25:00Z,47.00,56.00
2026-06-11T06:26:00Z,47.00,56.00
2026-06-11T06:28:00Z,47.00,56.00
2026-06-11T06:32:00Z,47.00,56.00
2026-06-11T06:34:00Z,46.00,56.00
2026-06-11T06:35:00Z,45.00,56.00
2026-06-11T06:37:00Z,46.00,56.00
2026-06-11T06:39:00Z,46.00,56.00
2026-06-11T06:42:00Z,46.00,56.00
2026-06-11T06:43:00Z,46.00,56.00
2026-06-11T06:44:00Z,46.00,56.00
2026-06-11T06:46:00Z,46.00,56.00
2026-06-11T06:48:00Z,46.00,56.00
2026-06-11T06:50:00Z,46.00,56.00
2026-06-11T06:53:00Z,46.00,56.00
2026-06-11T06:55:00Z,46.00,56.00
2026-06-11T06:57:00Z,45.01,56.00
2026-06-11T06:58:00Z,44.00,56.00
2026-06-11T06:59:00Z,46.00,56.00
2026-06-11T07:00:00Z,46.00,56.00
2026-06-11T09:01:00Z,46.00,54.04
2026-06-11T09:02:00Z,46.00,54.00
2026-06-11T09:04:00Z,46.00,54.00
2026-06-11T09:05:00Z,46.00,54.00
2026-06-11T09:06:00Z,46.00,54.00
2026-06-11T09:07:00Z,46.00,54.00
2026-06-11T09:10:00Z,46.00,54.00
2026-06-11T09:12:00Z,46.00,54.00
2026-06-11T09:15:00Z,46.00,54.00
2026-06-11T09:16:00Z,46.00,54.00
2026-06-11T09:19:00Z,46.00,54.00
2026-06-11T09:21:00Z,46.00,54.00
2026-06-11T09:23:00Z,46.00,54.00
2026-06-11T09:29:00Z,46.00,54.00
2026-06-11T09:31:00Z,46.00,54.00
2026-06-11T09:40:00Z,46.00,54.00
2026-06-11T09:48:00Z,46.00,54.00
2026-06-11T09:55:00Z,46.00,54.00
2026-06-11T09:58:00Z,46.00,54.00
2026-06-11T09:59:00Z,46.00,54.00
2026-06-11T10:06:00Z,46.00,54.00
2026-06-11T10:08:00Z,46.00,54.00
2026-06-11T10:09:00Z,46.00,54.00
2026-06-11T10:10:00Z,46.00,54.00
2026-06-11T10:11:00Z,46.46,54.00
2026-06-11T10:14:00Z,46.46,54.00
2026-06-11T10:20:00Z,46.46,54.00
2026-06-11T10:21:00Z,47.00,54.00
2026-06-11T10:23:00Z,47.00,54.00
2026-06-11T10:24:00Z,47.00,54.00
2026-06-11T10:25:00Z,47.00,54.00
2026-06-11T10:26:00Z,47.00,54.00
2026-06-11T10:27:00Z,47.00,54.00
2026-06-11T10:29:00Z,47.00,54.00
2026-06-11T10:34:00Z,48.00,53.00
2026-06-11T10:37:00Z,48.00,53.00
2026-06-11T10:38:00Z,49.00,53.00
2026-06-11T10:39:00Z,49.00,53.00
2026-06-11T10:40:00Z,49.00,53.00
2026-06-11T10:43:00Z,49.00,53.00
2026-06-11T10:44:00Z,49.00,53.00
2026-06-11T10:46:00Z,50.00,53.00
2026-06-11T10:47:00Z,49.00,52.05
2026-06-11T10:48:00Z,49.00,52.45
2026-06-11T10:49:00Z,48.85,53.88
2026-06-11T10:50:00Z,51.85,50.64
2026-06-11T10:51:00Z,42.52,57.48
2026-06-11T10:52:00Z,46.62,54.11
2026-06-11T10:53:00Z,45.00,55.55
2026-06-11T10:54:00Z,47.00,54.08
2026-06-11T10:55:00Z,46.64,53.90
2026-06-11T10:56:00Z,48.01,52.00
2026-06-11T10:57:00Z,53.41,46.57
2026-06-11T10:58:00Z,56.76,45.18
2026-06-11T10:59:00Z,55.46,45.28
2026-06-11T11:00:00Z,52.61,49.59
2026-06-11T11:01:00Z,54.45,46.23
2026-06-11T11:02:00Z,51.62,49.72
2026-06-11T11:03:00Z,55.89,45.67
2026-06-11T11:04:00Z,51.00,50.92
2026-06-11T11:05:00Z,49.73,51.40
2026-06-11T11:06:00Z,48.00,52.95
2026-06-11T11:07:00Z,50.28,50.46
2026-06-11T11:08:00Z,50.34,52.60
2026-06-11T11:09:00Z,48.39,53.00
2026-06-11T11:10:00Z,51.00,50.00
2026-06-11T11:11:00Z,50.95,50.00
2026-06-11T11:12:00Z,48.00,51.14
2026-06-11T11:13:00Z,47.30,53.90
2026-06-11T11:14:00Z,46.98,54.75
2026-06-11T11:15:00Z,44.49,55.70
2026-06-11T11:16:00Z,42.22,61.84
2026-06-11T11:17:00Z,34.09,66.11
2026-06-11T11:18:00Z,37.18,61.63
2026-06-11T11:19:00Z,35.82,67.08
2026-06-11T11:20:00Z,29.00,71.11
2026-06-11T11:21:00Z,28.87,71.98
2026-06-11T11:22:00Z,27.99,73.01
2026-06-11T11:23:00Z,33.74,67.89
2026-06-11T11:24:00Z,34.64,67.20
2026-06-11T11:25:00Z,33.98,66.31
2026-06-11T11:26:00Z,29.00,72.59
2026-06-11T11:27:00Z,27.00,74.95
2026-06-11T11:28:00Z,26.74,74.80
2026-06-11T11:29:00Z,28.35,72.00
2026-06-11T11:30:00Z,29.00,72.00
2026-06-11T11:31:00Z,28.52,72.58
2026-06-11T11:32:00Z,28.52,73.88
2026-06-11T11:33:00Z,25.00,75.61
2026-06-11T11:34:00Z,24.00,76.10
2026-06-11T11:35:00Z,23.86,76.78
2026-06-11T11:36:00Z,22.86,77.16
2026-06-11T11:37:00Z,23.04,76.00
2026-06-11T11:38:00Z,23.04,77.00
2026-06-11T11:39:00Z,25.17,76.00
2026-06-11T11:40:00Z,24.68,76.23
2026-06-11T11:41:00Z,23.43,74.90
2026-06-11T11:42:00Z,24.94,74.79
2026-06-11T11:43:00Z,28.92,67.56
2026-06-11T11:44:00Z,35.60,55.93
2026-06-11T11:45:00Z,48.53,51.90
2026-06-11T11:46:00Z,51.33,49.27
2026-06-11T11:47:00Z,50.31,49.90
2026-06-11T11:48:00Z,51.84,49.13
2026-06-11T11:49:00Z,50.09,50.00
2026-06-11T11:50:00Z,46.84,53.89
2026-06-11T11:51:00Z,46.14,54.00
2026-06-11T11:52:00Z,47.63,54.81
2026-06-11T11:53:00Z,54.33,44.07
2026-06-11T11:54:00Z,55.57,45.86
2026-06-11T11:55:00Z,62.39,38.32
2026-06-11T11:56:00Z,61.54,39.28
2026-06-11T11:57:00Z,58.24,41.09
2026-06-11T11:58:00Z,50.24,51.49
2026-06-11T11:59:00Z,52.03,50.92
2026-06-11T12:00:00Z,64.14,37.64
2026-06-11T12:01:00Z,65.23,32.38
2026-06-11T12:02:00Z,69.00,31.00
2026-06-11T12:03:00Z,68.54,31.14
2026-06-11T12:04:00Z,69.00,31.99
2026-06-11T12:05:00Z,67.54,33.00
2026-06-11T12:06:00Z,67.44,33.21
2026-06-11T12:07:00Z,65.00,36.23
2026-06-11T12:08:00Z,64.00,36.26
2026-06-11T12:09:00Z,63.28,37.72
2026-06-11T12:10:00Z,65.37,35.94
2026-06-11T12:11:00Z,66.89,34.30
2026-06-11T12:12:00Z,64.10,36.09
2026-06-11T12:13:00Z,66.44,34.23
2026-06-11T12:14:00Z,63.86,37.08
2026-06-11T12:15:00Z,63.00,38.00
2026-06-11T12:16:00Z,59.57,42.86
2026-06-11T12:17:00Z,53.82,44.71
2026-06-11T12:18:00Z,48.27,50.06
2026-06-11T12:19:00Z,43.18,57.95
2026-06-11T12:20:00Z,39.88,60.72
2026-06-11T12:21:00Z,40.01,58.80
2026-06-11T12:22:00Z,44.30,55.08
2026-06-11T12:23:00Z,47.11,54.05
2026-06-11T12:24:00Z,43.42,57.37
2026-06-11T12:25:00Z,43.00,58.00
2026-06-11T12:26:00Z,42.84,59.90
2026-06-11T12:27:00Z,38.17,61.01
2026-06-11T12:28:00Z,39.25,60.76
2026-06-11T12:29:00Z,40.03,62.06
2026-06-11T12:30:00Z,40.94,60.01
2026-06-11T12:31:00Z,42.81,58.00
2026-06-11T12:32:00Z,41.85,59.67
2026-06-11T12:33:00Z,38.18,60.91
2026-06-11T12:34:00Z,38.01,62.00
2026-06-11T12:35:00Z,38.99,61.90
2026-06-11T12:36:00Z,39.29,60.30
2026-06-11T12:37:00Z,40.64,59.73
2026-06-11T12:38:00Z,39.50,61.42
2026-06-11T12:39:00Z,40.20,59.73
2026-06-11T12:40:00Z,40.74,59.85
2026-06-11T12:41:00Z,38.00,62.50
2026-06-11T12:42:00Z,38.29,62.10
2026-06-11T12:43:00Z,38.19,61.99
2026-06-11T12:44:00Z,39.89,61.17
2026-06-11T12:45:00Z,38.77,62.04
2026-06-11T12:46:00Z,41.94,58.70
2026-06-11T12:47:00Z,45.29,55.16
2026-06-11T12:48:00Z,46.75,55.36
2026-06-11T12:49:00Z,43.28,57.21
2026-06-11T12:50:00Z,41.46,58.97
2026-06-11T12:51:00Z,39.86,60.34
2026-06-11T12:52:00Z,36.75,63.11
2026-06-11T12:53:00Z,33.14,67.51
2026-06-11T12:54:00Z,29.51,66.25
2026-06-11T12:55:00Z,35.15,64.87
2026-06-11T12:56:00Z,31.10,71.02
2026-06-11T12:57:00Z,40.64,60.85
2026-06-11T12:58:00Z,39.39,60.75
2026-06-11T12:59:00Z,40.85,60.67
2026-06-11T13:00:00Z,42.87,56.96
2026-06-11T13:01:00Z,44.84,55.85
2026-06-11T13:02:00Z,44.36,56.09
2026-06-11T13:03:00Z,50.75,51.99
2026-06-11T13:04:00Z,44.65,57.83
2026-06-11T13:05:00Z,39.04,61.03
2026-06-11T13:06:00Z,41.12,60.36
2026-06-11T13:07:00Z,40.33,60.83
2026-06-11T13:08:00Z,43.40,55.34
2026-06-11T13:09:00Z,46.00,54.99
2026-06-11T13:10:00Z,44.52,55.90
2026-06-11T13:11:00Z,41.56,57.61
2026-06-11T13:12:00Z,40.56,60.54
2026-06-11T13:13:00Z,40.87,58.57
2026-06-11T13:14:00Z,45.92,56.09
2026-06-11T13:15:00Z,43.72,55.76
2026-06-11T13:16:00Z,46.16,53.74
2026-06-11T13:17:00Z,47.00,53.79
2026-06-11T13:18:00Z,49.82,49.22
2026-06-11T13:19:00Z,51.14,50.69
2026-06-11T13:20:00Z,58.49,40.03
2026-06-11T13:21:00Z,59.97,42.43
2026-06-11T13:22:00Z,90.02,9.36
2026-06-11T13:23:00Z,95.17,6.01
2026-06-11T13:24:00Z,98.73,1.64
2026-06-11T13:25:00Z,98.74,2.79
2026-06-11T13:26:00Z,92.19,5.94
2026-06-11T13:27:00Z,83.79,13.79
2026-06-11T13:28:00Z,94.85,5.29
2026-06-11T13:29:00Z,99.00,1.00
2026-06-11T13:30:00Z,99.00,1.00
2026-06-11T13:31:00Z,99.00,1.00
2026-06-11T13:32:00Z,99.00,1.00
