# event_ticker=KXATPMATCH-25OCT29KHAFON
# final_score=6-1 3-6 6-3
# score_resolution=1-6 6-3 3-6
# match_winner=Karen Khachanov
# fav_player=Joao Fonseca
# dog_player=Karen Khachanov
# kalshi_date=2025-10-29
timestamp,Joao Fonseca,Karen Khachanov
2025-10-29T16:09:00Z,43.00,59.00
2025-10-29T16:13:00Z,43.00,59.00
2025-10-29T16:14:00Z,43.00,59.00
2025-10-29T16:15:00Z,43.00,59.00
2025-10-29T16:16:00Z,43.00,59.00
2025-10-29T16:20:00Z,43.00,58.00
2025-10-29T16:23:00Z,43.00,59.00
2025-10-29T16:26:00Z,43.00,59.00
2025-10-29T16:29:00Z,43.00,59.00
2025-10-29T16:30:00Z,43.54,59.00
2025-10-29T16:33:00Z,43.00,59.00
2025-10-29T16:37:00Z,43.00,59.00
2025-10-29T16:38:00Z,43.00,59.00
2025-10-29T16:39:00Z,43.00,59.00
2025-10-29T16:40:00Z,43.00,59.00
2025-10-29T16:44:00Z,43.00,59.00
2025-10-29T16:46:00Z,43.00,59.00
2025-10-29T16:48:00Z,43.00,58.00
2025-10-29T16:49:00Z,43.00,59.00
2025-10-29T16:57:00Z,43.00,59.00
2025-10-29T17:00:00Z,43.00,59.00
2025-10-29T17:01:00Z,43.00,59.00
2025-10-29T17:02:00Z,43.00,59.00
2025-10-29T17:06:00Z,43.00,59.00
2025-10-29T17:08:00Z,43.00,59.00
2025-10-29T17:11:00Z,43.00,59.00
2025-10-29T17:12:00Z,43.00,59.00
2025-10-29T17:14:00Z,43.00,59.00
2025-10-29T17:15:00Z,43.00,59.00
2025-10-29T17:16:00Z,43.00,59.00
2025-10-29T17:17:00Z,43.00,59.00
2025-10-29T17:18:00Z,43.00,59.00
2025-10-29T17:19:00Z,43.00,59.00
2025-10-29T17:24:00Z,43.00,59.00
2025-10-29T17:25:00Z,43.00,59.00
2025-10-29T17:27:00Z,43.00,59.00
2025-10-29T17:29:00Z,43.00,59.00
2025-10-29T17:30:00Z,43.00,59.00
2025-10-29T17:32:00Z,43.00,59.00
2025-10-29T17:35:00Z,43.00,59.00
2025-10-29T17:36:00Z,43.18,59.00
2025-10-29T17:38:00Z,43.00,59.00
2025-10-29T17:39:00Z,43.00,59.00
2025-10-29T17:41:00Z,43.00,59.00
2025-10-29T17:43:00Z,42.00,59.00
2025-10-29T17:44:00Z,43.00,59.00
2025-10-29T17:45:00Z,43.00,59.00
2025-10-29T17:46:00Z,43.00,59.00
2025-10-29T17:47:00Z,43.82,59.00
2025-10-29T17:48:00Z,43.82,59.00
2025-10-29T17:50:00Z,43.00,59.00
2025-10-29T17:51:00Z,43.00,59.00
2025-10-29T17:52:00Z,43.00,59.00
2025-10-29T17:53:00Z,43.00,59.00
2025-10-29T17:54:00Z,42.00,58.07
2025-10-29T17:55:00Z,43.00,59.00
2025-10-29T17:57:00Z,43.00,59.00
2025-10-29T17:58:00Z,43.00,59.00
2025-10-29T17:59:00Z,43.00,58.00
2025-10-29T18:00:00Z,43.00,59.00
2025-10-29T18:01:00Z,43.00,59.00
2025-10-29T18:03:00Z,43.60,59.00
2025-10-29T18:04:00Z,43.60,59.00
2025-10-29T18:06:00Z,43.00,58.00
2025-10-29T18:07:00Z,43.00,59.00
2025-10-29T18:10:00Z,43.00,59.00
2025-10-29T18:13:00Z,43.00,59.00
2025-10-29T18:14:00Z,43.00,59.00
2025-10-29T18:15:00Z,43.54,59.00
2025-10-29T18:16:00Z,43.54,59.00
2025-10-29T18:17:00Z,43.00,59.00
2025-10-29T18:19:00Z,43.00,59.00
2025-10-29T18:20:00Z,43.00,59.00
2025-10-29T18:22:00Z,43.00,59.00
2025-10-29T18:24:00Z,43.00,59.00
2025-10-29T18:25:00Z,43.00,59.00
2025-10-29T18:26:00Z,43.00,59.00
2025-10-29T18:27:00Z,43.00,59.00
2025-10-29T18:29:00Z,43.00,59.00
2025-10-29T18:30:00Z,43.00,58.68
2025-10-29T18:32:00Z,43.00,58.00
2025-10-29T18:33:00Z,43.28,59.00
2025-10-29T18:34:00Z,43.28,59.00
2025-10-29T18:36:00Z,43.28,59.00
2025-10-29T18:37:00Z,43.28,59.00
2025-10-29T18:39:00Z,44.00,59.00
2025-10-29T18:40:00Z,44.00,59.00
2025-10-29T18:44:00Z,44.00,59.00
2025-10-29T18:46:00Z,44.00,59.00
2025-10-29T18:47:00Z,44.00,58.00
2025-10-29T18:48:00Z,44.00,58.00
2025-10-29T18:49:00Z,44.00,57.00
2025-10-29T18:51:00Z,43.00,57.00
2025-10-29T18:54:00Z,43.00,57.00
2025-10-29T18:55:00Z,43.00,57.00
2025-10-29T18:56:00Z,43.00,57.00
2025-10-29T18:57:00Z,44.00,57.00
2025-10-29T18:59:00Z,44.00,57.00
2025-10-29T19:00:00Z,44.00,57.00
2025-10-29T19:01:00Z,44.00,57.00
2025-10-29T19:04:00Z,44.00,57.00
2025-10-29T19:05:00Z,44.00,57.00
2025-10-29T19:06:00Z,44.00,57.00
2025-10-29T19:07:00Z,44.00,57.00
2025-10-29T19:09:00Z,44.00,57.00
2025-10-29T19:10:00Z,44.00,57.00
2025-10-29T19:11:00Z,44.00,57.00
2025-10-29T19:12:00Z,44.00,57.00
2025-10-29T19:13:00Z,44.00,57.00
2025-10-29T19:14:00Z,44.00,57.00
2025-10-29T19:16:00Z,44.00,57.00
2025-10-29T19:19:00Z,44.00,57.00
2025-10-29T19:20:00Z,44.00,57.00
2025-10-29T19:21:00Z,44.00,57.00
2025-10-29T19:24:00Z,44.00,57.00
2025-10-29T19:25:00Z,44.00,57.00
2025-10-29T19:27:00Z,44.00,57.00
2025-10-29T19:28:00Z,44.00,57.00
2025-10-29T19:30:00Z,44.00,57.00
2025-10-29T19:31:00Z,43.79,57.00
2025-10-29T19:34:00Z,44.00,57.00
2025-10-29T19:35:00Z,44.00,57.00
2025-10-29T19:36:00Z,44.00,57.00
2025-10-29T19:37:00Z,44.00,57.00
2025-10-29T19:38:00Z,44.00,57.00
2025-10-29T19:39:00Z,43.00,57.00
2025-10-29T19:40:00Z,43.00,57.41
2025-10-29T19:41:00Z,44.00,57.41
2025-10-29T19:42:00Z,44.00,57.41
2025-10-29T19:43:00Z,44.00,58.00
2025-10-29T19:44:00Z,44.00,58.00
2025-10-29T19:45:00Z,44.00,58.00
2025-10-29T19:46:00Z,43.00,58.00
2025-10-29T19:47:00Z,43.00,58.00
2025-10-29T19:48:00Z,42.00,58.00
2025-10-29T19:50:00Z,42.00,58.00
2025-10-29T19:51:00Z,42.00,58.00
2025-10-29T19:52:00Z,43.00,58.00
2025-10-29T19:53:00Z,43.00,58.00
2025-10-29T19:54:00Z,43.00,58.00
2025-10-29T19:56:00Z,43.00,58.00
2025-10-29T19:57:00Z,44.00,58.00
2025-10-29T19:59:00Z,43.00,58.00
2025-10-29T20:00:00Z,43.49,58.00
2025-10-29T20:02:00Z,44.00,58.00
2025-10-29T20:03:00Z,44.00,58.00
2025-10-29T20:04:00Z,44.00,58.00
2025-10-29T20:05:00Z,44.00,58.00
2025-10-29T20:06:00Z,44.00,58.00
2025-10-29T20:08:00Z,44.00,58.00
2025-10-29T20:09:00Z,43.90,58.00
2025-10-29T20:10:00Z,44.00,58.00
2025-10-29T20:11:00Z,44.00,58.00
2025-10-29T20:12:00Z,44.00,58.00
2025-10-29T20:13:00Z,44.00,58.00
2025-10-29T20:14:00Z,44.00,58.00
2025-10-29T20:15:00Z,44.00,58.00
2025-10-29T20:16:00Z,44.00,58.00
2025-10-29T20:17:00Z,43.68,58.00
2025-10-29T20:18:00Z,44.00,58.00
2025-10-29T20:19:00Z,44.00,57.29
2025-10-29T20:20:00Z,44.00,57.00
2025-10-29T20:21:00Z,44.00,57.00
2025-10-29T20:22:00Z,44.00,57.00
2025-10-29T20:23:00Z,44.00,57.55
2025-10-29T20:24:00Z,44.00,57.00
2025-10-29T20:25:00Z,44.00,57.18
2025-10-29T20:26:00Z,42.38,57.00
2025-10-29T20:27:00Z,44.00,57.57
2025-10-29T20:28:00Z,43.65,57.83
2025-10-29T20:29:00Z,43.00,58.00
2025-10-29T20:30:00Z,43.00,58.97
2025-10-29T20:31:00Z,43.17,58.07
2025-10-29T20:32:00Z,43.00,58.00
2025-10-29T20:33:00Z,43.00,59.95
2025-10-29T20:34:00Z,43.00,58.99
2025-10-29T20:35:00Z,43.00,59.89
2025-10-29T20:36:00Z,45.79,55.81
2025-10-29T20:37:00Z,44.65,57.43
2025-10-29T20:38:00Z,42.83,58.98
2025-10-29T20:39:00Z,42.05,58.42
2025-10-29T20:40:00Z,44.66,57.02
2025-10-29T20:41:00Z,38.19,62.83
2025-10-29T20:42:00Z,29.83,67.38
2025-10-29T20:43:00Z,26.67,73.96
2025-10-29T20:44:00Z,25.41,76.10
2025-10-29T20:45:00Z,24.91,76.08
2025-10-29T20:46:00Z,26.43,74.51
2025-10-29T20:47:00Z,27.09,74.40
2025-10-29T20:48:00Z,26.10,74.86
2025-10-29T20:49:00Z,24.81,76.35
2025-10-29T20:50:00Z,22.93,79.27
2025-10-29T20:51:00Z,21.31,79.61
2025-10-29T20:52:00Z,18.05,81.17
2025-10-29T20:53:00Z,17.66,81.95
2025-10-29T20:54:00Z,16.34,83.27
2025-10-29T20:55:00Z,17.89,83.65
2025-10-29T20:56:00Z,16.24,82.77
2025-10-29T20:57:00Z,16.24,83.22
2025-10-29T20:58:00Z,15.77,84.29
2025-10-29T20:59:00Z,15.06,83.42
2025-10-29T21:00:00Z,17.00,83.21
2025-10-29T21:01:00Z,17.14,84.42
2025-10-29T21:02:00Z,16.68,83.90
2025-10-29T21:03:00Z,17.21,82.81
2025-10-29T21:04:00Z,16.00,84.88
2025-10-29T21:05:00Z,16.76,83.99
2025-10-29T21:06:00Z,17.07,84.31
2025-10-29T21:07:00Z,16.45,84.97
2025-10-29T21:08:00Z,17.10,85.23
2025-10-29T21:09:00Z,17.52,83.95
2025-10-29T21:10:00Z,11.38,90.99
2025-10-29T21:11:00Z,6.59,92.64
2025-10-29T21:12:00Z,11.42,88.09
2025-10-29T21:13:00Z,12.61,86.85
2025-10-29T21:14:00Z,14.67,85.98
2025-10-29T21:15:00Z,17.00,83.80
2025-10-29T21:16:00Z,18.01,81.97
2025-10-29T21:17:00Z,20.24,82.07
2025-10-29T21:18:00Z,25.13,74.50
2025-10-29T21:19:00Z,32.51,65.63
2025-10-29T21:20:00Z,29.08,70.25
2025-10-29T21:21:00Z,32.33,68.65
2025-10-29T21:22:00Z,35.66,65.06
2025-10-29T21:23:00Z,36.20,64.28
2025-10-29T21:24:00Z,35.96,64.71
2025-10-29T21:25:00Z,35.99,65.74
2025-10-29T21:26:00Z,36.46,63.76
2025-10-29T21:27:00Z,36.08,65.71
2025-10-29T21:28:00Z,36.15,65.42
2025-10-29T21:29:00Z,39.87,62.00
2025-10-29T21:30:00Z,39.51,60.45
2025-10-29T21:31:00Z,41.17,59.90
2025-10-29T21:32:00Z,42.71,60.08
2025-10-29T21:33:00Z,44.42,59.47
2025-10-29T21:34:00Z,43.07,59.27
2025-10-29T21:35:00Z,41.57,59.08
2025-10-29T21:36:00Z,38.27,61.36
2025-10-29T21:37:00Z,35.39,67.40
2025-10-29T21:38:00Z,31.95,66.65
2025-10-29T21:39:00Z,34.09,63.57
2025-10-29T21:40:00Z,36.05,61.93
2025-10-29T21:41:00Z,41.69,58.71
2025-10-29T21:42:00Z,42.53,57.59
2025-10-29T21:43:00Z,42.83,56.51
2025-10-29T21:44:00Z,42.60,57.48
2025-10-29T21:45:00Z,43.68,57.02
2025-10-29T21:46:00Z,42.75,57.09
2025-10-29T21:47:00Z,45.48,55.29
2025-10-29T21:48:00Z,46.70,52.26
2025-10-29T21:49:00Z,47.08,53.35
2025-10-29T21:50:00Z,47.71,54.00
2025-10-29T21:51:00Z,47.20,54.11
2025-10-29T21:52:00Z,46.64,54.00
2025-10-29T21:53:00Z,47.12,54.00
2025-10-29T21:54:00Z,47.12,55.00
2025-10-29T21:55:00Z,45.13,55.96
2025-10-29T21:56:00Z,42.59,57.08
2025-10-29T21:57:00Z,40.89,60.12
2025-10-29T21:58:00Z,43.77,57.74
2025-10-29T21:59:00Z,48.07,54.26
2025-10-29T22:00:00Z,46.34,53.46
2025-10-29T22:01:00Z,43.69,57.56
2025-10-29T22:02:00Z,42.17,59.00
2025-10-29T22:03:00Z,44.13,61.00
2025-10-29T22:04:00Z,44.18,56.55
2025-10-29T22:05:00Z,43.89,56.00
2025-10-29T22:06:00Z,48.34,52.40
2025-10-29T22:07:00Z,43.42,56.33
2025-10-29T22:08:00Z,42.09,58.12
2025-10-29T22:09:00Z,43.00,59.01
2025-10-29T22:10:00Z,42.89,60.14
2025-10-29T22:11:00Z,38.47,61.92
2025-10-29T22:12:00Z,45.51,55.70
2025-10-29T22:13:00Z,47.24,55.00
2025-10-29T22:14:00Z,44.69,53.05
2025-10-29T22:15:00Z,39.36,60.26
2025-10-29T22:16:00Z,41.33,58.97
2025-10-29T22:17:00Z,38.67,61.31
2025-10-29T22:18:00Z,24.41,70.83
2025-10-29T22:19:00Z,29.01,72.68
2025-10-29T22:20:00Z,8.05,91.40
2025-10-29T22:21:00Z,4.71,93.64
2025-10-29T22:22:00Z,7.04,92.99
2025-10-29T22:23:00Z,4.83,96.08
2025-10-29T22:24:00Z,1.72,98.21
2025-10-29T22:25:00Z,1.96,98.64
2025-10-29T22:26:00Z,1.05,98.91
2025-10-29T22:27:00Z,1.05,99.00
2025-10-29T22:28:00Z,1.05,99.00
2025-10-29T22:29:00Z,1.05,99.00
