# event_ticker=KXATPCHALLENGERMATCH-26MAR17KUZGEA
# final_score=4-6 6-2 6-3
# match_winner=Arthur Gea
# fav_player=Arthur Gea
# dog_player=Dimitar Kuzmanov
# kalshi_date=2026-03-17
timestamp,Arthur Gea,Dimitar Kuzmanov
2026-03-17T22:15:00Z,64.42,33.00
2026-03-17T22:16:00Z,66.55,33.87
2026-03-17T22:17:00Z,68.00,33.87
2026-03-17T22:19:00Z,64.00,34.00
2026-03-17T22:20:00Z,65.64,34.00
2026-03-17T22:21:00Z,65.00,30.79
2026-03-17T22:22:00Z,68.71,30.79
2026-03-17T22:23:00Z,65.00,33.00
2026-03-17T22:24:00Z,65.44,33.00
2026-03-17T22:25:00Z,65.44,33.00
2026-03-17T22:26:00Z,65.00,33.00
2026-03-17T22:27:00Z,69.00,33.00
2026-03-17T22:28:00Z,69.00,29.00
2026-03-17T22:31:00Z,68.00,29.00
2026-03-17T22:32:00Z,66.14,33.00
2026-03-17T22:33:00Z,69.00,33.00
2026-03-17T22:34:00Z,66.00,33.00
2026-03-17T22:35:00Z,66.60,33.00
2026-03-17T22:36:00Z,65.82,33.00
2026-03-17T22:38:00Z,68.61,33.00
2026-03-17T22:39:00Z,65.19,32.00
2026-03-17T22:41:00Z,69.00,32.00
2026-03-17T22:43:00Z,65.65,32.00
2026-03-17T22:44:00Z,69.88,32.00
2026-03-17T22:45:00Z,69.94,32.00
2026-03-17T22:47:00Z,67.83,31.00
2026-03-17T22:48:00Z,65.98,31.00
2026-03-17T22:49:00Z,65.25,32.00
2026-03-17T22:50:00Z,66.84,30.91
2026-03-17T22:51:00Z,68.94,31.25
2026-03-17T22:52:00Z,68.94,30.00
2026-03-17T22:53:00Z,68.94,31.97
2026-03-17T22:54:00Z,65.00,31.97
2026-03-17T22:55:00Z,68.64,31.97
2026-03-17T22:57:00Z,69.72,31.97
2026-03-17T22:58:00Z,69.72,30.00
2026-03-17T22:59:00Z,69.64,30.00
2026-03-17T23:00:00Z,65.00,30.00
2026-03-17T23:01:00Z,65.00,33.00
2026-03-17T23:02:00Z,69.00,30.00
2026-03-17T23:03:00Z,65.56,32.00
2026-03-17T23:04:00Z,65.56,32.84
2026-03-17T23:05:00Z,69.86,32.38
2026-03-17T23:07:00Z,68.00,32.38
2026-03-17T23:09:00Z,69.29,32.38
2026-03-17T23:10:00Z,69.21,30.00
2026-03-17T23:11:00Z,66.15,30.81
2026-03-17T23:12:00Z,68.85,32.00
2026-03-17T23:13:00Z,70.00,32.00
2026-03-17T23:15:00Z,66.00,32.00
2026-03-17T23:16:00Z,65.31,31.98
2026-03-17T23:18:00Z,65.31,30.00
2026-03-17T23:20:00Z,69.00,30.00
2026-03-17T23:21:00Z,66.00,32.00
2026-03-17T23:22:00Z,69.00,32.00
2026-03-17T23:23:00Z,69.78,32.00
2026-03-17T23:24:00Z,69.78,32.00
2026-03-17T23:25:00Z,67.33,32.00
2026-03-17T23:26:00Z,65.43,32.00
2026-03-17T23:28:00Z,69.00,32.00
2026-03-17T23:30:00Z,69.00,30.00
2026-03-17T23:32:00Z,69.00,30.00
2026-03-17T23:33:00Z,69.23,30.00
2026-03-17T23:36:00Z,67.17,32.00
2026-03-17T23:38:00Z,69.76,31.64
2026-03-17T23:39:00Z,70.00,31.64
2026-03-17T23:40:00Z,63.94,31.67
2026-03-17T23:41:00Z,69.60,31.67
2026-03-17T23:42:00Z,63.98,32.00
2026-03-17T23:43:00Z,63.98,32.00
2026-03-17T23:44:00Z,67.06,32.00
2026-03-17T23:45:00Z,65.76,32.00
2026-03-17T23:47:00Z,68.11,33.00
2026-03-17T23:49:00Z,66.00,33.00
2026-03-17T23:50:00Z,66.47,33.00
2026-03-17T23:51:00Z,69.47,30.33
2026-03-17T23:57:00Z,69.86,30.00
2026-03-17T23:58:00Z,69.86,32.00
2026-03-17T23:59:00Z,70.00,32.00
2026-03-18T00:00:00Z,67.75,32.00
2026-03-18T00:01:00Z,66.37,32.00
2026-03-18T00:02:00Z,66.00,32.00
2026-03-18T00:03:00Z,69.00,32.58
2026-03-18T00:04:00Z,65.53,32.58
2026-03-18T00:06:00Z,69.00,32.58
2026-03-18T00:07:00Z,69.00,33.00
2026-03-18T00:08:00Z,68.60,33.00
2026-03-18T00:09:00Z,67.56,33.00
2026-03-18T00:10:00Z,69.52,32.54
2026-03-18T00:11:00Z,65.00,32.00
2026-03-18T00:12:00Z,69.29,32.00
2026-03-18T00:13:00Z,69.55,32.00
2026-03-18T00:14:00Z,66.00,32.00
2026-03-18T00:16:00Z,66.00,32.00
2026-03-18T00:17:00Z,70.00,32.00
2026-03-18T00:18:00Z,70.00,32.00
2026-03-18T00:20:00Z,66.00,31.00
2026-03-18T00:21:00Z,64.85,31.62
2026-03-18T00:22:00Z,65.00,32.00
2026-03-18T00:24:00Z,65.00,32.00
2026-03-18T00:28:00Z,66.50,32.00
2026-03-18T00:29:00Z,65.00,32.00
2026-03-18T00:30:00Z,68.00,30.00
2026-03-18T00:31:00Z,68.00,31.33
2026-03-18T00:32:00Z,65.38,33.00
2026-03-18T00:33:00Z,64.00,33.00
2026-03-18T00:34:00Z,65.00,33.00
2026-03-18T00:35:00Z,64.02,33.00
2026-03-18T00:36:00Z,65.00,32.07
2026-03-18T00:37:00Z,68.20,32.07
2026-03-18T00:40:00Z,65.69,33.00
2026-03-18T00:41:00Z,65.69,30.00
2026-03-18T00:42:00Z,65.00,30.48
2026-03-18T00:43:00Z,65.00,33.00
2026-03-18T00:46:00Z,65.00,31.75
2026-03-18T00:48:00Z,69.00,31.75
2026-03-18T00:49:00Z,69.00,31.75
2026-03-18T00:50:00Z,65.74,32.44
2026-03-18T00:51:00Z,65.74,33.00
2026-03-18T00:54:00Z,69.00,33.00
2026-03-18T00:55:00Z,69.00,33.00
2026-03-18T00:56:00Z,65.17,32.65
2026-03-18T00:57:00Z,64.23,33.00
2026-03-18T01:01:00Z,69.88,33.00
2026-03-18T01:02:00Z,69.88,32.00
2026-03-18T01:03:00Z,69.05,32.00
2026-03-18T01:04:00Z,69.92,32.00
2026-03-18T01:05:00Z,65.69,31.92
2026-03-18T01:08:00Z,66.00,31.92
2026-03-18T01:09:00Z,64.16,32.99
2026-03-18T01:10:00Z,69.53,32.61
2026-03-18T01:11:00Z,66.05,32.89
2026-03-18T01:12:00Z,66.05,32.88
2026-03-18T01:13:00Z,69.91,32.92
2026-03-18T01:14:00Z,70.00,33.00
2026-03-18T01:15:00Z,70.00,33.00
2026-03-18T01:16:00Z,70.00,30.00
2026-03-18T01:17:00Z,65.00,30.00
2026-03-18T01:18:00Z,70.00,30.00
2026-03-18T01:19:00Z,70.00,31.13
2026-03-18T01:20:00Z,69.21,32.18
2026-03-18T01:21:00Z,66.00,33.00
2026-03-18T01:22:00Z,70.00,33.00
2026-03-18T01:23:00Z,70.43,32.70
2026-03-18T01:24:00Z,69.55,33.00
2026-03-18T01:25:00Z,69.68,29.24
2026-03-18T01:26:00Z,70.00,32.00
2026-03-18T01:27:00Z,67.34,31.53
2026-03-18T01:28:00Z,69.66,33.00
2026-03-18T01:29:00Z,71.44,33.00
2026-03-18T01:30:00Z,71.82,31.56
2026-03-18T01:31:00Z,67.63,29.56
2026-03-18T01:32:00Z,71.00,32.00
2026-03-18T01:33:00Z,71.55,31.71
2026-03-18T01:34:00Z,72.66,32.00
2026-03-18T01:35:00Z,73.00,31.05
2026-03-18T01:36:00Z,66.00,29.22
2026-03-18T01:37:00Z,70.84,29.22
2026-03-18T01:38:00Z,72.32,32.00
2026-03-18T01:39:00Z,72.00,32.00
2026-03-18T01:40:00Z,71.57,31.00
2026-03-18T01:42:00Z,68.13,31.00
2026-03-18T01:43:00Z,67.24,30.39
2026-03-18T01:44:00Z,71.00,32.00
2026-03-18T01:45:00Z,65.45,32.00
2026-03-18T01:46:00Z,65.45,28.00
2026-03-18T01:47:00Z,69.44,28.00
2026-03-18T01:48:00Z,70.91,28.00
2026-03-18T01:49:00Z,69.54,28.00
2026-03-18T01:50:00Z,71.00,33.00
2026-03-18T01:51:00Z,71.00,33.00
2026-03-18T01:52:00Z,68.07,30.17
2026-03-18T01:53:00Z,70.54,28.00
2026-03-18T01:54:00Z,71.00,28.00
2026-03-18T01:55:00Z,71.00,28.00
2026-03-18T01:56:00Z,70.93,28.00
2026-03-18T01:57:00Z,71.00,33.00
2026-03-18T01:58:00Z,72.00,30.72
2026-03-18T01:59:00Z,72.00,31.22
2026-03-18T02:00:00Z,68.61,32.00
2026-03-18T02:01:00Z,72.00,28.00
2026-03-18T02:02:00Z,68.05,29.14
2026-03-18T02:03:00Z,72.00,32.00
2026-03-18T02:04:00Z,69.58,32.00
2026-03-18T02:05:00Z,65.72,30.12
2026-03-18T02:06:00Z,65.72,32.00
2026-03-18T02:07:00Z,72.00,28.30
2026-03-18T02:08:00Z,72.00,31.26
2026-03-18T02:09:00Z,71.00,33.00
2026-03-18T02:10:00Z,71.00,33.00
2026-03-18T02:11:00Z,71.00,30.76
2026-03-18T02:12:00Z,67.22,30.76
2026-03-18T02:13:00Z,69.57,33.00
2026-03-18T02:14:00Z,67.31,32.14
2026-03-18T02:15:00Z,70.51,29.00
2026-03-18T02:16:00Z,66.00,32.00
2026-03-18T02:17:00Z,67.73,32.00
2026-03-18T02:18:00Z,70.82,32.00
2026-03-18T02:19:00Z,71.00,32.00
2026-03-18T02:20:00Z,71.00,29.00
2026-03-18T02:21:00Z,71.00,29.00
2026-03-18T02:22:00Z,71.00,33.00
2026-03-18T02:23:00Z,71.00,33.00
2026-03-18T02:24:00Z,68.22,32.75
2026-03-18T02:25:00Z,70.00,33.00
2026-03-18T02:26:00Z,70.00,33.00
2026-03-18T02:27:00Z,69.36,29.00
2026-03-18T02:28:00Z,66.83,32.65
2026-03-18T02:29:00Z,68.83,32.00
2026-03-18T02:30:00Z,70.13,30.00
2026-03-18T02:31:00Z,68.84,32.00
2026-03-18T02:32:00Z,71.00,32.00
2026-03-18T02:33:00Z,70.14,32.00
2026-03-18T02:34:00Z,68.03,29.00
2026-03-18T02:35:00Z,72.00,32.00
2026-03-18T02:36:00Z,71.48,32.00
2026-03-18T02:37:00Z,71.48,32.00
2026-03-18T02:38:00Z,69.63,31.93
2026-03-18T02:39:00Z,70.00,32.00
2026-03-18T02:40:00Z,68.00,30.22
2026-03-18T02:41:00Z,69.00,32.00
2026-03-18T02:42:00Z,69.00,32.00
2026-03-18T02:43:00Z,69.00,32.00
2026-03-18T02:44:00Z,68.03,29.82
2026-03-18T02:45:00Z,68.02,29.82
2026-03-18T02:46:00Z,68.76,32.00
2026-03-18T02:47:00Z,68.00,30.00
2026-03-18T02:48:00Z,69.00,30.00
2026-03-18T02:49:00Z,68.02,32.00
2026-03-18T02:50:00Z,69.13,32.00
2026-03-18T02:51:00Z,69.18,32.00
2026-03-18T02:52:00Z,69.31,32.00
2026-03-18T02:53:00Z,68.00,32.00
2026-03-18T02:54:00Z,71.00,30.00
2026-03-18T02:55:00Z,68.48,32.00
2026-03-18T02:56:00Z,71.00,32.00
2026-03-18T02:57:00Z,70.19,32.00
2026-03-18T02:58:00Z,71.00,32.00
2026-03-18T02:59:00Z,71.00,32.00
2026-03-18T03:00:00Z,70.00,31.95
2026-03-18T03:01:00Z,70.00,32.00
2026-03-18T03:02:00Z,70.00,32.00
2026-03-18T03:03:00Z,70.00,30.09
2026-03-18T03:04:00Z,69.81,32.00
2026-03-18T03:05:00Z,70.00,31.30
2026-03-18T03:06:00Z,69.60,31.95
2026-03-18T03:07:00Z,69.51,32.00
2026-03-18T03:08:00Z,70.00,29.13
2026-03-18T03:09:00Z,69.29,32.00
2026-03-18T03:10:00Z,71.00,32.00
2026-03-18T03:11:00Z,69.73,32.00
2026-03-18T03:12:00Z,71.00,32.00
2026-03-18T03:13:00Z,71.00,32.00
2026-03-18T03:14:00Z,71.00,32.00
2026-03-18T03:15:00Z,68.60,31.50
2026-03-18T03:16:00Z,69.25,31.50
2026-03-18T03:17:00Z,69.00,32.00
2026-03-18T03:18:00Z,69.61,29.00
2026-03-18T03:19:00Z,70.71,29.00
2026-03-18T03:20:00Z,68.30,29.00
2026-03-18T03:21:00Z,68.07,29.21
2026-03-18T03:22:00Z,68.00,32.00
2026-03-18T03:23:00Z,70.00,29.00
2026-03-18T03:24:00Z,68.12,29.00
2026-03-18T03:25:00Z,69.84,31.00
2026-03-18T03:26:00Z,71.00,31.00
2026-03-18T03:27:00Z,70.86,30.29
2026-03-18T03:28:00Z,70.95,29.00
2026-03-18T03:29:00Z,68.43,30.00
2026-03-18T03:30:00Z,70.00,30.00
2026-03-18T03:31:00Z,68.66,29.00
2026-03-18T03:32:00Z,70.33,30.00
2026-03-18T03:33:00Z,69.00,32.38
2026-03-18T03:34:00Z,70.00,32.38
2026-03-18T03:35:00Z,70.00,32.00
2026-03-18T03:36:00Z,69.87,32.00
2026-03-18T03:37:00Z,70.00,32.00
2026-03-18T03:38:00Z,69.00,31.10
2026-03-18T03:39:00Z,69.87,30.67
2026-03-18T03:40:00Z,70.26,32.00
2026-03-18T03:41:00Z,71.00,30.96
2026-03-18T03:42:00Z,71.00,32.01
2026-03-18T03:43:00Z,70.77,30.67
2026-03-18T03:44:00Z,70.97,33.00
2026-03-18T03:45:00Z,70.68,33.00
2026-03-18T03:46:00Z,70.45,33.00
2026-03-18T03:47:00Z,69.67,33.00
2026-03-18T03:48:00Z,70.66,33.00
2026-03-18T03:49:00Z,69.00,33.00
2026-03-18T03:50:00Z,69.55,30.60
2026-03-18T03:51:00Z,69.99,30.60
2026-03-18T03:52:00Z,70.00,31.56
2026-03-18T03:53:00Z,69.00,32.00
2026-03-18T03:54:00Z,69.00,30.00
2026-03-18T03:57:00Z,69.35,30.00
2026-03-18T03:58:00Z,69.97,32.65
2026-03-18T03:59:00Z,69.08,33.62
2026-03-18T04:00:00Z,69.46,33.81
2026-03-18T04:01:00Z,70.14,31.48
2026-03-18T04:02:00Z,69.18,34.11
2026-03-18T04:03:00Z,69.75,33.72
2026-03-18T04:04:00Z,69.58,32.96
2026-03-18T04:05:00Z,69.89,33.00
2026-03-18T04:06:00Z,69.92,30.77
2026-03-18T04:07:00Z,69.22,34.50
2026-03-18T04:08:00Z,69.11,32.17
2026-03-18T04:09:00Z,69.31,33.00
2026-03-18T04:10:00Z,70.15,32.43
2026-03-18T04:11:00Z,69.04,36.52
2026-03-18T04:12:00Z,69.28,29.86
2026-03-18T04:13:00Z,70.00,31.61
2026-03-18T04:14:00Z,70.00,30.26
2026-03-18T04:15:00Z,69.97,29.40
2026-03-18T04:16:00Z,69.91,30.36
2026-03-18T04:17:00Z,68.66,31.28
2026-03-18T04:18:00Z,69.70,33.00
2026-03-18T04:19:00Z,69.09,32.99
2026-03-18T04:20:00Z,70.00,32.96
2026-03-18T04:21:00Z,70.00,26.15
2026-03-18T04:22:00Z,70.33,30.12
2026-03-18T04:23:00Z,71.00,31.38
2026-03-18T04:24:00Z,69.08,29.46
2026-03-18T04:25:00Z,70.79,30.91
2026-03-18T04:26:00Z,69.57,29.73
2026-03-18T04:27:00Z,71.00,30.09
2026-03-18T04:28:00Z,70.92,30.80
2026-03-18T04:29:00Z,70.00,29.00
2026-03-18T04:30:00Z,70.17,31.00
2026-03-18T04:31:00Z,70.74,31.00
2026-03-18T04:32:00Z,69.64,30.67
2026-03-18T04:33:00Z,70.66,28.34
2026-03-18T04:34:00Z,70.42,28.00
2026-03-18T04:35:00Z,69.23,30.00
2026-03-18T04:36:00Z,69.44,30.59
2026-03-18T04:37:00Z,69.00,29.11
2026-03-18T04:38:00Z,69.77,31.26
2026-03-18T04:39:00Z,69.58,31.73
2026-03-18T04:40:00Z,68.06,31.33
2026-03-18T04:41:00Z,68.00,31.54
2026-03-18T04:42:00Z,69.11,31.54
2026-03-18T04:43:00Z,68.24,32.00
2026-03-18T04:44:00Z,70.00,31.87
2026-03-18T04:45:00Z,69.47,31.87
2026-03-18T04:46:00Z,70.00,31.00
2026-03-18T04:47:00Z,69.53,31.00
2026-03-18T04:48:00Z,70.00,31.00
2026-03-18T04:49:00Z,69.41,31.00
2026-03-18T04:50:00Z,70.00,31.00
2026-03-18T04:51:00Z,69.41,31.00
2026-03-18T04:52:00Z,68.28,29.16
2026-03-18T04:53:00Z,69.26,30.88
2026-03-18T04:54:00Z,69.32,31.02
2026-03-18T04:55:00Z,69.76,31.25
2026-03-18T04:56:00Z,69.38,31.64
2026-03-18T04:57:00Z,69.77,32.00
2026-03-18T04:58:00Z,69.98,29.03
2026-03-18T04:59:00Z,70.00,28.21
2026-03-18T05:00:00Z,68.53,31.00
2026-03-18T05:01:00Z,69.39,28.62
2026-03-18T05:02:00Z,69.02,31.27
2026-03-18T05:03:00Z,69.10,31.82
2026-03-18T05:04:00Z,70.03,31.98
2026-03-18T05:05:00Z,70.91,28.00
2026-03-18T05:06:00Z,70.41,29.99
2026-03-18T05:07:00Z,70.78,31.00
2026-03-18T05:08:00Z,70.81,31.18
2026-03-18T05:09:00Z,69.21,30.88
2026-03-18T05:10:00Z,70.96,31.00
2026-03-18T05:11:00Z,71.18,29.73
2026-03-18T05:12:00Z,72.00,31.00
2026-03-18T05:13:00Z,71.34,30.20
2026-03-18T05:14:00Z,71.05,30.04
2026-03-18T05:15:00Z,71.19,31.00
2026-03-18T05:16:00Z,71.94,29.98
2026-03-18T05:17:00Z,69.19,30.93
2026-03-18T05:18:00Z,71.96,32.00
2026-03-18T05:19:00Z,69.89,29.97
2026-03-18T05:20:00Z,71.17,30.78
2026-03-18T05:21:00Z,71.18,30.38
2026-03-18T05:22:00Z,71.71,29.03
2026-03-18T05:23:00Z,73.00,29.01
2026-03-18T05:24:00Z,72.59,28.28
2026-03-18T05:25:00Z,72.79,28.63
2026-03-18T05:26:00Z,72.75,29.44
2026-03-18T05:27:00Z,72.65,31.51
2026-03-18T05:28:00Z,72.86,27.97
2026-03-18T05:29:00Z,72.98,28.22
2026-03-18T05:30:00Z,73.42,29.74
2026-03-18T05:31:00Z,73.18,28.46
2026-03-18T05:32:00Z,73.03,29.61
2026-03-18T05:33:00Z,70.91,28.01
2026-03-18T05:34:00Z,70.79,28.13
2026-03-18T05:35:00Z,72.42,29.00
2026-03-18T05:36:00Z,70.38,27.30
2026-03-18T05:37:00Z,71.92,27.85
2026-03-18T05:38:00Z,72.55,29.00
2026-03-18T05:39:00Z,72.12,28.81
2026-03-18T05:40:00Z,73.00,26.49
2026-03-18T05:41:00Z,72.60,28.99
2026-03-18T05:42:00Z,73.00,27.44
2026-03-18T05:43:00Z,72.38,25.74
2026-03-18T05:44:00Z,73.00,27.00
2026-03-18T05:45:00Z,73.87,26.46
2026-03-18T05:46:00Z,74.00,27.96
2026-03-18T05:47:00Z,73.85,26.74
2026-03-18T05:48:00Z,72.65,26.74
2026-03-18T05:49:00Z,73.78,28.00
2026-03-18T05:50:00Z,73.90,28.00
2026-03-18T05:51:00Z,73.87,28.00
2026-03-18T05:52:00Z,72.29,28.00
2026-03-18T05:53:00Z,73.97,27.05
2026-03-18T05:54:00Z,74.00,28.00
2026-03-18T05:55:00Z,73.94,26.13
2026-03-18T05:56:00Z,73.50,28.00
2026-03-18T05:57:00Z,74.00,26.02
2026-03-18T05:58:00Z,73.16,27.15
2026-03-18T05:59:00Z,73.00,27.99
2026-03-18T06:00:00Z,73.63,26.00
2026-03-18T06:01:00Z,73.99,26.06
2026-03-18T06:02:00Z,72.12,26.13
2026-03-18T06:03:00Z,73.15,26.13
2026-03-18T06:04:00Z,74.00,27.00
2026-03-18T06:05:00Z,74.00,26.34
2026-03-18T06:06:00Z,74.00,27.00
2026-03-18T06:07:00Z,73.71,27.00
2026-03-18T06:08:00Z,73.77,27.00
2026-03-18T06:09:00Z,73.54,26.04
2026-03-18T06:10:00Z,74.00,27.00
2026-03-18T06:11:00Z,72.28,26.15
2026-03-18T06:12:00Z,72.68,27.00
2026-03-18T06:13:00Z,72.00,26.39
2026-03-18T06:14:00Z,72.25,27.00
2026-03-18T06:15:00Z,72.50,27.00
2026-03-18T06:16:00Z,73.03,27.00
2026-03-18T06:17:00Z,74.00,26.92
2026-03-18T06:18:00Z,74.95,26.57
2026-03-18T06:19:00Z,75.00,26.98
2026-03-18T06:20:00Z,75.00,27.00
2026-03-18T06:21:00Z,74.79,27.00
2026-03-18T06:22:00Z,73.61,27.00
2026-03-18T06:23:00Z,75.00,27.00
2026-03-18T06:24:00Z,75.00,25.79
2026-03-18T06:25:00Z,74.63,25.63
2026-03-18T06:26:00Z,73.80,27.00
2026-03-18T06:27:00Z,75.00,26.74
2026-03-18T06:28:00Z,74.00,25.00
2026-03-18T06:29:00Z,75.00,25.46
2026-03-18T06:30:00Z,71.42,27.00
2026-03-18T06:31:00Z,75.00,27.00
2026-03-18T06:32:00Z,74.95,27.00
2026-03-18T06:33:00Z,74.63,24.00
2026-03-18T06:34:00Z,74.18,26.84
2026-03-18T06:35:00Z,73.81,27.00
2026-03-18T06:36:00Z,75.00,24.72
2026-03-18T06:37:00Z,72.42,24.25
2026-03-18T06:38:00Z,75.00,27.00
2026-03-18T06:39:00Z,72.00,27.00
2026-03-18T06:40:00Z,74.95,27.00
2026-03-18T06:41:00Z,74.95,24.14
2026-03-18T06:42:00Z,75.00,27.00
2026-03-18T06:43:00Z,74.78,27.00
2026-03-18T06:44:00Z,75.00,27.00
2026-03-18T06:45:00Z,73.55,27.00
2026-03-18T06:46:00Z,75.00,27.00
2026-03-18T06:47:00Z,73.00,27.00
2026-03-18T06:48:00Z,74.23,27.00
2026-03-18T06:49:00Z,75.56,27.00
2026-03-18T06:50:00Z,73.00,27.00
2026-03-18T06:51:00Z,76.00,26.97
2026-03-18T06:52:00Z,76.00,26.16
2026-03-18T06:53:00Z,73.00,25.58
2026-03-18T06:54:00Z,73.63,26.01
2026-03-18T06:55:00Z,75.00,27.00
2026-03-18T06:56:00Z,74.95,27.00
2026-03-18T06:57:00Z,74.95,25.94
2026-03-18T06:58:00Z,74.90,27.00
2026-03-18T06:59:00Z,73.02,27.00
2026-03-18T07:00:00Z,75.00,27.00
2026-03-18T07:01:00Z,75.00,27.00
2026-03-18T07:02:00Z,75.00,27.00
2026-03-18T07:03:00Z,73.23,27.00
2026-03-18T07:04:00Z,73.03,27.00
2026-03-18T07:05:00Z,76.00,27.00
2026-03-18T07:06:00Z,76.00,27.00
2026-03-18T07:07:00Z,73.86,25.00
2026-03-18T07:08:00Z,74.92,27.00
2026-03-18T07:09:00Z,73.00,27.00
2026-03-18T07:10:00Z,74.85,25.45
2026-03-18T07:11:00Z,73.96,24.19
2026-03-18T07:12:00Z,76.00,24.19
2026-03-18T07:13:00Z,76.00,24.19
2026-03-18T07:14:00Z,76.00,26.00
2026-03-18T07:15:00Z,76.00,26.00
2026-03-18T07:16:00Z,73.00,25.91
2026-03-18T07:17:00Z,74.18,23.00
2026-03-18T07:18:00Z,74.18,27.00
2026-03-18T07:19:00Z,73.00,27.00
2026-03-18T07:20:00Z,75.00,25.00
2026-03-18T07:21:00Z,75.00,27.00
2026-03-18T07:22:00Z,74.58,27.00
2026-03-18T07:23:00Z,73.00,26.93
2026-03-18T07:24:00Z,74.86,26.93
2026-03-18T07:25:00Z,75.00,27.00
2026-03-18T07:26:00Z,74.02,27.00
2026-03-18T07:27:00Z,75.00,27.00
2026-03-18T07:28:00Z,75.00,27.00
2026-03-18T07:29:00Z,75.00,24.00
2026-03-18T07:30:00Z,73.00,27.00
2026-03-18T07:31:00Z,74.93,25.98
2026-03-18T07:32:00Z,75.00,27.00
2026-03-18T07:33:00Z,73.06,25.00
2026-03-18T07:34:00Z,73.06,23.46
2026-03-18T07:35:00Z,75.00,25.00
2026-03-18T07:36:00Z,75.00,25.00
2026-03-18T07:37:00Z,75.00,23.79
2026-03-18T07:38:00Z,76.00,24.97
2026-03-18T07:39:00Z,76.00,24.13
2026-03-18T07:40:00Z,73.00,24.13
2026-03-18T07:41:00Z,73.13,24.73
2026-03-18T07:42:00Z,75.86,24.15
2026-03-18T07:43:00Z,76.00,24.15
2026-03-18T07:44:00Z,76.00,25.00
2026-03-18T07:45:00Z,76.00,23.00
2026-03-18T07:46:00Z,76.00,25.00
2026-03-18T07:47:00Z,76.00,25.00
2026-03-18T07:48:00Z,73.61,24.86
2026-03-18T07:49:00Z,76.00,24.86
2026-03-18T07:50:00Z,73.83,25.00
2026-03-18T07:51:00Z,76.84,25.00
2026-03-18T07:52:00Z,76.00,23.92
2026-03-18T07:53:00Z,77.00,23.92
2026-03-18T07:54:00Z,77.00,23.77
2026-03-18T07:55:00Z,77.00,25.00
2026-03-18T07:57:00Z,77.00,25.00
2026-03-18T07:58:00Z,76.35,25.00
2026-03-18T07:59:00Z,76.83,25.00
2026-03-18T08:00:00Z,76.83,23.00
2026-03-18T08:01:00Z,75.60,23.48
2026-03-18T08:02:00Z,77.00,25.00
2026-03-18T08:03:00Z,77.00,23.04
2026-03-18T08:06:00Z,73.00,23.04
2026-03-18T08:07:00Z,77.00,23.04
2026-03-18T08:08:00Z,76.81,23.00
2026-03-18T08:09:00Z,76.00,25.00
2026-03-18T08:10:00Z,76.29,23.01
2026-03-18T08:11:00Z,77.00,25.00
2026-03-18T08:12:00Z,76.00,25.00
2026-03-18T08:13:00Z,77.00,25.00
2026-03-18T08:14:00Z,77.00,23.50
2026-03-18T08:15:00Z,77.00,25.00
2026-03-18T08:16:00Z,77.00,25.00
2026-03-18T08:17:00Z,76.56,25.00
2026-03-18T08:18:00Z,77.00,25.00
2026-03-18T08:19:00Z,77.00,25.00
