# event_ticker=KXATPMATCH-25OCT23ETCMUS
# final_score=6-3 6-4
# match_winner=Lorenzo Musetti
# fav_player=Lorenzo Musetti
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2025-10-23
timestamp,Lorenzo Musetti,Tomas Martin Etcheverry
2025-10-23T09:26:00Z,76.00,26.00
2025-10-23T09:27:00Z,76.00,26.00
2025-10-23T09:34:00Z,76.00,26.00
2025-10-23T09:44:00Z,75.00,26.00
2025-10-23T09:46:00Z,76.00,26.00
2025-10-23T09:49:00Z,76.00,26.00
2025-10-23T10:00:00Z,76.00,26.00
2025-10-23T10:14:00Z,76.00,26.00
2025-10-23T10:23:00Z,76.00,26.00
2025-10-23T10:28:00Z,76.00,26.00
2025-10-23T10:30:00Z,76.00,26.00
2025-10-23T10:31:00Z,76.00,26.00
2025-10-23T10:33:00Z,76.00,26.00
2025-10-23T10:35:00Z,76.73,26.00
2025-10-23T10:45:00Z,77.00,26.00
2025-10-23T10:53:00Z,77.00,26.00
2025-10-23T10:55:00Z,77.00,26.00
2025-10-23T10:59:00Z,77.00,26.00
2025-10-23T11:09:00Z,77.00,26.00
2025-10-23T11:20:00Z,77.00,26.00
2025-10-23T11:27:00Z,77.00,26.00
2025-10-23T11:37:00Z,77.00,26.00
2025-10-23T11:48:00Z,77.00,26.00
2025-10-23T11:49:00Z,77.00,26.00
2025-10-23T12:13:00Z,76.02,26.00
2025-10-23T12:14:00Z,77.00,26.00
2025-10-23T12:21:00Z,77.00,26.00
2025-10-23T12:30:00Z,75.00,26.00
2025-10-23T12:32:00Z,76.88,26.00
2025-10-23T12:51:00Z,77.00,26.00
2025-10-23T12:57:00Z,77.00,26.00
2025-10-23T13:14:00Z,77.00,26.00
2025-10-23T13:21:00Z,77.00,26.00
2025-10-23T13:35:00Z,77.00,26.00
2025-10-23T13:39:00Z,77.00,26.00
2025-10-23T13:40:00Z,77.00,26.00
2025-10-23T13:44:00Z,77.00,26.00
2025-10-23T13:45:00Z,77.00,26.00
2025-10-23T13:47:00Z,77.00,26.00
2025-10-23T13:48:00Z,77.00,26.00
2025-10-23T13:49:00Z,77.00,26.00
2025-10-23T13:55:00Z,77.00,26.00
2025-10-23T14:02:00Z,77.00,26.00
2025-10-23T14:03:00Z,76.00,26.00
2025-10-23T14:04:00Z,76.00,26.00
2025-10-23T14:09:00Z,76.00,26.00
2025-10-23T14:10:00Z,76.00,26.00
2025-10-23T14:14:00Z,76.00,26.00
2025-10-23T14:17:00Z,76.00,26.00
2025-10-23T14:20:00Z,76.00,26.00
2025-10-23T14:21:00Z,76.00,26.00
2025-10-23T14:32:00Z,76.00,26.00
2025-10-23T14:36:00Z,76.00,26.00
2025-10-23T14:37:00Z,76.00,26.00
2025-10-23T14:38:00Z,76.00,26.00
2025-10-23T14:58:00Z,76.00,26.00
2025-10-23T14:59:00Z,76.00,26.00
2025-10-23T15:06:00Z,76.00,26.00
2025-10-23T15:19:00Z,76.00,26.00
2025-10-23T15:23:00Z,76.00,26.00
2025-10-23T15:31:00Z,76.00,26.00
2025-10-23T15:33:00Z,76.00,26.00
2025-10-23T15:35:00Z,76.00,26.00
2025-10-23T15:36:00Z,76.00,26.00
2025-10-23T15:39:00Z,76.00,26.00
2025-10-23T15:47:00Z,76.00,26.00
2025-10-23T16:04:00Z,76.00,26.00
2025-10-23T16:07:00Z,76.00,26.00
2025-10-23T16:09:00Z,76.00,26.00
2025-10-23T16:11:00Z,76.00,26.00
2025-10-23T16:13:00Z,76.00,26.00
2025-10-23T16:18:00Z,77.00,26.00
2025-10-23T16:19:00Z,77.00,26.00
2025-10-23T16:22:00Z,77.00,26.00
2025-10-23T16:23:00Z,77.00,26.00
2025-10-23T16:24:00Z,77.00,26.00
2025-10-23T16:27:00Z,77.00,26.00
2025-10-23T16:28:00Z,76.00,26.00
2025-10-23T16:38:00Z,76.00,26.00
2025-10-23T16:41:00Z,76.00,26.00
2025-10-23T16:44:00Z,75.00,26.00
2025-10-23T16:45:00Z,76.00,26.00
2025-10-23T16:51:00Z,76.00,26.00
2025-10-23T16:54:00Z,76.00,26.00
2025-10-23T17:05:00Z,76.00,26.00
2025-10-23T17:07:00Z,76.00,26.00
2025-10-23T17:09:00Z,76.00,26.00
2025-10-23T17:10:00Z,76.00,26.00
2025-10-23T17:13:00Z,76.00,26.00
2025-10-23T17:15:00Z,76.00,26.00
2025-10-23T17:20:00Z,76.00,26.00
2025-10-23T17:21:00Z,76.00,26.00
2025-10-23T17:22:00Z,76.00,26.00
2025-10-23T17:23:00Z,76.00,26.00
2025-10-23T17:25:00Z,76.00,25.00
2025-10-23T17:27:00Z,76.00,26.00
2025-10-23T17:28:00Z,76.00,26.00
2025-10-23T17:32:00Z,76.00,26.00
2025-10-23T17:34:00Z,76.00,26.00
2025-10-23T17:35:00Z,76.00,26.00
2025-10-23T17:36:00Z,76.00,26.00
2025-10-23T17:37:00Z,76.00,26.00
2025-10-23T17:38:00Z,76.00,26.00
2025-10-23T17:39:00Z,76.00,26.00
2025-10-23T17:40:00Z,76.00,26.00
2025-10-23T17:42:00Z,76.00,26.00
2025-10-23T17:43:00Z,76.00,26.00
2025-10-23T17:45:00Z,76.00,26.00
2025-10-23T17:46:00Z,76.00,26.00
2025-10-23T17:47:00Z,76.00,26.00
2025-10-23T17:49:00Z,76.00,26.00
2025-10-23T17:51:00Z,75.00,26.00
2025-10-23T17:52:00Z,75.00,26.00
2025-10-23T17:53:00Z,76.00,26.00
2025-10-23T17:54:00Z,76.00,26.00
2025-10-23T17:55:00Z,76.00,26.00
2025-10-23T17:56:00Z,76.00,26.00
2025-10-23T17:57:00Z,76.00,26.00
2025-10-23T17:58:00Z,76.00,26.00
2025-10-23T18:00:00Z,76.00,26.00
2025-10-23T18:01:00Z,76.00,26.00
2025-10-23T18:02:00Z,76.00,26.00
2025-10-23T18:03:00Z,76.00,26.00
2025-10-23T18:04:00Z,76.00,26.00
2025-10-23T18:05:00Z,76.00,26.00
2025-10-23T18:06:00Z,76.00,26.00
2025-10-23T18:07:00Z,76.79,24.00
2025-10-23T18:08:00Z,77.00,25.00
2025-10-23T18:10:00Z,77.00,25.00
2025-10-23T18:11:00Z,77.00,25.00
2025-10-23T18:12:00Z,75.66,25.00
2025-10-23T18:14:00Z,77.00,25.00
2025-10-23T18:15:00Z,77.00,24.68
2025-10-23T18:17:00Z,77.00,24.68
2025-10-23T18:18:00Z,77.00,24.68
2025-10-23T18:19:00Z,77.00,24.68
2025-10-23T18:22:00Z,77.00,25.00
2025-10-23T18:24:00Z,77.00,25.00
2025-10-23T18:25:00Z,77.00,25.00
2025-10-23T18:27:00Z,77.00,25.00
2025-10-23T18:28:00Z,77.00,25.00
2025-10-23T18:29:00Z,77.00,25.00
2025-10-23T18:30:00Z,77.00,25.00
2025-10-23T18:31:00Z,77.00,25.00
2025-10-23T18:33:00Z,77.00,25.00
2025-10-23T18:35:00Z,77.00,25.00
2025-10-23T18:36:00Z,77.00,25.00
2025-10-23T18:37:00Z,77.00,25.00
2025-10-23T18:38:00Z,77.00,25.00
2025-10-23T18:39:00Z,77.00,25.00
2025-10-23T18:40:00Z,77.00,25.00
2025-10-23T18:42:00Z,77.00,25.00
2025-10-23T18:44:00Z,77.00,25.00
2025-10-23T18:45:00Z,77.00,25.00
2025-10-23T18:46:00Z,77.00,25.00
2025-10-23T18:47:00Z,77.00,25.00
2025-10-23T18:48:00Z,77.00,25.00
2025-10-23T18:49:00Z,77.00,25.00
2025-10-23T18:50:00Z,77.00,25.00
2025-10-23T18:51:00Z,77.00,25.00
2025-10-23T18:53:00Z,77.00,25.00
2025-10-23T18:54:00Z,77.00,25.00
2025-10-23T18:55:00Z,77.00,25.00
2025-10-23T18:57:00Z,77.00,25.00
2025-10-23T19:00:00Z,77.00,25.00
2025-10-23T19:01:00Z,77.00,25.00
2025-10-23T19:02:00Z,77.00,25.00
2025-10-23T19:03:00Z,77.00,25.00
2025-10-23T19:04:00Z,77.00,25.00
2025-10-23T19:05:00Z,77.00,25.00
2025-10-23T19:06:00Z,77.00,25.00
2025-10-23T19:07:00Z,77.00,25.00
2025-10-23T19:08:00Z,77.00,25.00
2025-10-23T19:09:00Z,77.00,25.00
2025-10-23T19:10:00Z,77.00,25.00
2025-10-23T19:11:00Z,76.52,25.00
2025-10-23T19:12:00Z,77.00,25.00
2025-10-23T19:13:00Z,75.78,25.00
2025-10-23T19:14:00Z,76.00,25.00
2025-10-23T19:15:00Z,76.60,25.00
2025-10-23T19:16:00Z,76.60,25.00
2025-10-23T19:17:00Z,77.00,25.00
2025-10-23T19:18:00Z,76.00,25.00
2025-10-23T19:19:00Z,76.48,25.00
2025-10-23T19:20:00Z,76.00,25.00
2025-10-23T19:21:00Z,76.00,25.06
2025-10-23T19:22:00Z,76.00,25.00
2025-10-23T19:23:00Z,76.00,25.00
2025-10-23T19:24:00Z,76.00,24.94
2025-10-23T19:25:00Z,76.00,25.00
2025-10-23T19:26:00Z,76.00,25.00
2025-10-23T19:27:00Z,76.00,25.00
2025-10-23T19:28:00Z,75.71,24.58
2025-10-23T19:29:00Z,76.00,25.00
2025-10-23T19:30:00Z,76.00,25.00
2025-10-23T19:31:00Z,76.84,25.00
2025-10-23T19:32:00Z,76.30,25.00
2025-10-23T19:33:00Z,76.83,25.00
2025-10-23T19:34:00Z,77.00,25.00
2025-10-23T19:35:00Z,77.00,25.00
2025-10-23T19:36:00Z,77.41,25.00
2025-10-23T19:37:00Z,77.41,25.00
2025-10-23T19:38:00Z,76.99,25.00
2025-10-23T19:39:00Z,77.26,25.00
2025-10-23T19:40:00Z,77.51,25.00
2025-10-23T19:41:00Z,77.00,25.00
2025-10-23T19:42:00Z,77.00,25.00
2025-10-23T19:43:00Z,77.00,24.92
2025-10-23T19:44:00Z,77.00,24.92
2025-10-23T19:45:00Z,77.03,24.00
2025-10-23T19:46:00Z,77.00,24.00
2025-10-23T19:47:00Z,77.00,24.04
2025-10-23T19:48:00Z,78.00,24.00
2025-10-23T19:49:00Z,79.00,24.00
2025-10-23T19:50:00Z,79.00,24.00
2025-10-23T19:51:00Z,79.00,24.00
2025-10-23T19:52:00Z,79.00,24.00
2025-10-23T19:53:00Z,79.00,24.00
2025-10-23T19:54:00Z,79.00,24.00
2025-10-23T19:55:00Z,78.96,24.00
2025-10-23T19:56:00Z,79.00,24.00
2025-10-23T19:57:00Z,79.00,24.00
2025-10-23T19:58:00Z,78.86,24.00
2025-10-23T19:59:00Z,79.00,24.00
2025-10-23T20:00:00Z,79.00,24.00
2025-10-23T20:01:00Z,79.00,24.00
2025-10-23T20:02:00Z,78.44,24.00
2025-10-23T20:03:00Z,79.00,23.47
2025-10-23T20:04:00Z,79.00,23.00
2025-10-23T20:05:00Z,79.00,22.92
2025-10-23T20:06:00Z,79.00,23.00
2025-10-23T20:07:00Z,79.85,23.00
2025-10-23T20:08:00Z,79.31,23.00
2025-10-23T20:09:00Z,79.00,23.00
2025-10-23T20:10:00Z,79.74,23.00
2025-10-23T20:11:00Z,80.00,22.78
2025-10-23T20:12:00Z,79.95,23.00
2025-10-23T20:13:00Z,80.00,23.00
2025-10-23T20:14:00Z,80.00,23.34
2025-10-23T20:15:00Z,80.00,24.00
2025-10-23T20:16:00Z,79.00,24.00
2025-10-23T20:17:00Z,79.00,24.53
2025-10-23T20:18:00Z,79.00,24.00
2025-10-23T20:19:00Z,79.00,24.12
2025-10-23T20:20:00Z,79.31,23.99
2025-10-23T20:21:00Z,79.00,23.00
2025-10-23T20:22:00Z,79.00,23.83
2025-10-23T20:23:00Z,76.81,26.67
2025-10-23T20:24:00Z,75.41,25.46
2025-10-23T20:25:00Z,73.13,29.44
2025-10-23T20:26:00Z,77.42,24.65
2025-10-23T20:27:00Z,77.72,24.28
2025-10-23T20:28:00Z,78.98,23.19
2025-10-23T20:29:00Z,79.08,21.86
2025-10-23T20:30:00Z,80.56,20.41
2025-10-23T20:31:00Z,83.89,16.14
2025-10-23T20:32:00Z,88.14,12.57
2025-10-23T20:33:00Z,89.99,10.52
2025-10-23T20:34:00Z,91.00,9.49
2025-10-23T20:35:00Z,91.00,9.52
2025-10-23T20:36:00Z,91.33,9.91
2025-10-23T20:37:00Z,90.01,11.33
2025-10-23T20:38:00Z,89.99,12.00
2025-10-23T20:39:00Z,89.23,12.12
2025-10-23T20:40:00Z,87.21,14.76
2025-10-23T20:41:00Z,86.49,14.20
2025-10-23T20:42:00Z,90.29,10.81
2025-10-23T20:43:00Z,90.00,11.00
2025-10-23T20:44:00Z,90.00,10.31
2025-10-23T20:45:00Z,89.97,10.94
2025-10-23T20:46:00Z,90.00,10.00
2025-10-23T20:47:00Z,89.96,10.88
2025-10-23T20:48:00Z,90.00,10.20
2025-10-23T20:49:00Z,88.38,14.86
2025-10-23T20:50:00Z,89.41,11.13
2025-10-23T20:51:00Z,90.98,8.92
2025-10-23T20:52:00Z,91.15,8.73
2025-10-23T20:53:00Z,90.90,10.00
2025-10-23T20:54:00Z,91.00,9.72
2025-10-23T20:55:00Z,91.00,9.14
2025-10-23T20:56:00Z,91.00,11.06
2025-10-23T20:57:00Z,91.00,8.61
2025-10-23T20:58:00Z,90.65,9.27
2025-10-23T20:59:00Z,90.65,8.63
2025-10-23T21:00:00Z,91.26,10.00
2025-10-23T21:01:00Z,91.84,8.88
2025-10-23T21:02:00Z,91.80,8.48
2025-10-23T21:03:00Z,90.93,9.58
2025-10-23T21:04:00Z,87.99,12.20
2025-10-23T21:05:00Z,91.08,10.89
2025-10-23T21:06:00Z,91.90,9.71
2025-10-23T21:07:00Z,91.73,9.19
2025-10-23T21:08:00Z,91.86,9.10
2025-10-23T21:09:00Z,92.25,7.56
2025-10-23T21:10:00Z,93.75,7.73
2025-10-23T21:11:00Z,94.08,5.89
2025-10-23T21:12:00Z,96.34,3.54
2025-10-23T21:13:00Z,98.44,3.76
2025-10-23T21:14:00Z,97.11,3.25
2025-10-23T21:15:00Z,97.01,3.76
2025-10-23T21:16:00Z,97.05,3.78
2025-10-23T21:17:00Z,97.86,2.01
2025-10-23T21:18:00Z,97.29,2.00
2025-10-23T21:19:00Z,97.60,1.64
2025-10-23T21:20:00Z,97.99,2.36
2025-10-23T21:21:00Z,98.69,2.97
