# event_ticker=KXATPMATCH-26MAY08HANDAR
# final_score=6-4 6-4
# match_winner=Luciano Darderi
# fav_player=Luciano Darderi
# dog_player=Yannick Hanfmann
# kalshi_date=2026-05-08
timestamp,Yannick Hanfmann,Luciano Darderi
2026-05-08T12:19:00Z,40.00,61.00
2026-05-08T12:25:00Z,40.00,61.00
2026-05-08T12:27:00Z,40.00,61.00
2026-05-08T12:28:00Z,40.00,60.00
2026-05-08T12:40:00Z,40.00,61.00
2026-05-08T12:42:00Z,40.00,61.00
2026-05-08T12:45:00Z,40.00,61.00
2026-05-08T12:50:00Z,40.00,60.00
2026-05-08T12:58:00Z,40.00,61.00
2026-05-08T12:59:00Z,40.00,61.00
2026-05-08T13:05:00Z,40.00,61.00
2026-05-08T13:12:00Z,40.00,61.00
2026-05-08T13:16:00Z,40.00,61.00
2026-05-08T13:18:00Z,40.00,61.00
2026-05-08T13:21:00Z,40.00,61.00
2026-05-08T13:22:00Z,40.00,61.00
2026-05-08T13:23:00Z,40.00,61.00
2026-05-08T13:26:00Z,40.00,61.00
2026-05-08T13:31:00Z,40.00,61.00
2026-05-08T13:33:00Z,40.00,61.00
2026-05-08T13:34:00Z,40.00,61.00
2026-05-08T13:40:00Z,40.00,61.00
2026-05-08T13:41:00Z,40.00,61.00
2026-05-08T13:43:00Z,40.00,61.00
2026-05-08T13:46:00Z,40.00,61.00
2026-05-08T13:51:00Z,40.00,61.00
2026-05-08T13:54:00Z,40.00,61.00
2026-05-08T13:55:00Z,40.00,61.00
2026-05-08T13:58:00Z,40.00,60.00
2026-05-08T14:04:00Z,40.00,60.00
2026-05-08T14:06:00Z,40.00,61.00
2026-05-08T14:10:00Z,40.00,61.00
2026-05-08T14:12:00Z,40.00,61.00
2026-05-08T14:14:00Z,40.00,61.00
2026-05-08T14:18:00Z,40.00,61.00
2026-05-08T14:21:00Z,40.00,61.00
2026-05-08T14:25:00Z,40.00,61.00
2026-05-08T14:27:00Z,40.00,61.00
2026-05-08T14:30:00Z,40.00,61.00
2026-05-08T14:32:00Z,40.00,61.00
2026-05-08T14:37:00Z,40.00,61.00
2026-05-08T14:39:00Z,40.00,61.00
2026-05-08T14:41:00Z,40.00,61.00
2026-05-08T14:46:00Z,40.00,61.00
2026-05-08T14:53:00Z,40.00,61.00
2026-05-08T15:03:00Z,40.00,61.00
2026-05-08T15:05:00Z,40.00,61.00
2026-05-08T15:08:00Z,40.00,60.00
2026-05-08T15:10:00Z,40.00,61.00
2026-05-08T15:11:00Z,40.00,61.00
2026-05-08T15:13:00Z,40.00,61.00
2026-05-08T15:14:00Z,40.00,60.00
2026-05-08T15:15:00Z,40.00,60.00
2026-05-08T15:17:00Z,40.00,61.00
2026-05-08T15:23:00Z,40.00,61.00
2026-05-08T15:24:00Z,40.00,61.00
2026-05-08T15:27:00Z,40.00,61.00
2026-05-08T15:29:00Z,40.00,61.00
2026-05-08T15:30:00Z,40.00,61.00
2026-05-08T15:32:00Z,39.00,61.00
2026-05-08T15:34:00Z,39.00,61.00
2026-05-08T15:36:00Z,39.00,61.00
2026-05-08T15:39:00Z,39.00,61.00
2026-05-08T15:40:00Z,39.00,61.00
2026-05-08T15:41:00Z,39.00,61.00
2026-05-08T15:42:00Z,39.00,61.00
2026-05-08T15:43:00Z,39.00,61.00
2026-05-08T15:45:00Z,40.00,61.00
2026-05-08T15:46:00Z,40.00,61.00
2026-05-08T15:47:00Z,40.00,61.00
2026-05-08T15:50:00Z,40.00,61.00
2026-05-08T15:51:00Z,40.00,61.00
2026-05-08T15:52:00Z,40.00,61.00
2026-05-08T15:53:00Z,40.00,61.00
2026-05-08T15:56:00Z,40.00,61.00
2026-05-08T15:57:00Z,40.00,61.00
2026-05-08T15:59:00Z,40.00,61.00
2026-05-08T16:03:00Z,40.00,61.00
2026-05-08T16:04:00Z,40.00,61.00
2026-05-08T16:06:00Z,40.00,61.00
2026-05-08T16:08:00Z,40.00,61.00
2026-05-08T16:09:00Z,40.00,60.00
2026-05-08T16:11:00Z,40.00,60.00
2026-05-08T16:12:00Z,40.00,61.00
2026-05-08T16:13:00Z,40.00,61.00
2026-05-08T16:14:00Z,40.00,61.00
2026-05-08T16:16:00Z,40.00,61.00
2026-05-08T16:17:00Z,40.00,61.00
2026-05-08T16:20:00Z,40.00,61.00
2026-05-08T16:21:00Z,39.00,61.00
2026-05-08T16:25:00Z,40.00,60.00
2026-05-08T16:28:00Z,40.00,61.00
2026-05-08T16:29:00Z,40.00,61.00
2026-05-08T16:30:00Z,40.00,61.00
2026-05-08T16:31:00Z,40.00,61.00
2026-05-08T16:32:00Z,40.00,61.00
2026-05-08T16:33:00Z,40.00,61.00
2026-05-08T16:34:00Z,40.00,61.00
2026-05-08T16:35:00Z,40.00,60.94
2026-05-08T16:36:00Z,40.00,61.00
2026-05-08T16:38:00Z,40.00,61.00
2026-05-08T16:39:00Z,40.00,61.00
2026-05-08T16:41:00Z,40.00,61.00
2026-05-08T16:42:00Z,40.00,61.00
2026-05-08T16:45:00Z,40.00,61.00
2026-05-08T16:47:00Z,40.00,61.00
2026-05-08T16:48:00Z,40.00,61.00
2026-05-08T16:49:00Z,40.00,61.00
2026-05-08T16:52:00Z,40.00,61.00
2026-05-08T16:54:00Z,40.00,61.00
2026-05-08T16:59:00Z,40.00,61.00
2026-05-08T17:00:00Z,40.00,61.00
2026-05-08T17:02:00Z,40.00,61.00
2026-05-08T17:04:00Z,40.00,61.00
2026-05-08T17:07:00Z,40.00,61.00
2026-05-08T17:08:00Z,40.00,61.00
2026-05-08T17:09:00Z,40.00,61.00
2026-05-08T17:11:00Z,40.00,61.00
2026-05-08T17:13:00Z,40.00,61.00
2026-05-08T17:14:00Z,40.00,61.00
2026-05-08T17:15:00Z,40.00,61.00
2026-05-08T17:17:00Z,40.00,61.00
2026-05-08T17:19:00Z,40.00,61.00
2026-05-08T17:20:00Z,40.00,61.00
2026-05-08T17:23:00Z,40.00,61.00
2026-05-08T17:24:00Z,40.00,61.00
2026-05-08T17:26:00Z,40.00,61.00
2026-05-08T17:28:00Z,40.00,61.00
2026-05-08T17:30:00Z,40.00,61.00
2026-05-08T17:33:00Z,40.00,60.00
2026-05-08T17:35:00Z,40.00,61.00
2026-05-08T17:36:00Z,40.00,61.00
2026-05-08T17:37:00Z,40.00,61.00
2026-05-08T17:39:00Z,40.00,61.00
2026-05-08T17:40:00Z,40.00,61.00
2026-05-08T17:43:00Z,40.00,61.00
2026-05-08T17:45:00Z,40.00,61.00
2026-05-08T17:46:00Z,40.00,61.00
2026-05-08T17:47:00Z,40.00,61.00
2026-05-08T17:48:00Z,40.00,60.11
2026-05-08T17:50:00Z,40.00,61.00
2026-05-08T17:51:00Z,40.00,61.00
2026-05-08T17:53:00Z,40.00,61.00
2026-05-08T17:54:00Z,40.00,61.00
2026-05-08T17:56:00Z,40.00,61.00
2026-05-08T17:57:00Z,40.00,61.00
2026-05-08T17:58:00Z,40.00,61.99
2026-05-08T17:59:00Z,40.00,62.00
2026-05-08T18:00:00Z,40.00,62.00
2026-05-08T18:01:00Z,40.00,62.00
2026-05-08T18:02:00Z,40.00,62.00
2026-05-08T18:05:00Z,40.00,62.00
2026-05-08T18:07:00Z,39.00,62.00
2026-05-08T18:08:00Z,39.50,62.00
2026-05-08T18:09:00Z,40.00,62.00
2026-05-08T18:10:00Z,40.00,62.00
2026-05-08T18:11:00Z,40.00,62.00
2026-05-08T18:13:00Z,40.00,62.00
2026-05-08T18:14:00Z,40.00,62.00
2026-05-08T18:15:00Z,40.00,62.00
2026-05-08T18:16:00Z,40.00,62.48
2026-05-08T18:17:00Z,40.00,63.00
2026-05-08T18:18:00Z,40.00,63.00
2026-05-08T18:19:00Z,40.00,63.00
2026-05-08T18:20:00Z,40.00,63.00
2026-05-08T18:21:00Z,39.53,63.00
2026-05-08T18:22:00Z,39.53,64.00
2026-05-08T18:23:00Z,39.59,64.00
2026-05-08T18:24:00Z,39.21,64.00
2026-05-08T18:25:00Z,39.21,64.00
2026-05-08T18:26:00Z,39.21,63.97
2026-05-08T18:27:00Z,39.21,63.00
2026-05-08T18:28:00Z,40.00,63.00
2026-05-08T18:30:00Z,39.00,63.00
2026-05-08T18:31:00Z,39.00,63.00
2026-05-08T18:32:00Z,40.00,62.02
2026-05-08T18:33:00Z,40.00,62.67
2026-05-08T18:34:00Z,40.00,62.18
2026-05-08T18:35:00Z,40.00,62.00
2026-05-08T18:36:00Z,40.00,62.00
2026-05-08T18:37:00Z,39.00,62.00
2026-05-08T18:38:00Z,39.00,63.00
2026-05-08T18:39:00Z,38.00,63.00
2026-05-08T18:40:00Z,38.00,63.00
2026-05-08T18:41:00Z,38.00,63.00
2026-05-08T18:42:00Z,38.00,63.00
2026-05-08T18:43:00Z,38.00,63.00
2026-05-08T18:44:00Z,38.00,63.00
2026-05-08T18:45:00Z,38.00,63.00
2026-05-08T18:46:00Z,38.00,63.00
2026-05-08T18:47:00Z,38.00,63.00
2026-05-08T18:48:00Z,38.00,63.00
2026-05-08T18:49:00Z,38.00,63.00
2026-05-08T18:50:00Z,38.00,63.00
2026-05-08T18:51:00Z,38.00,63.00
2026-05-08T18:52:00Z,37.00,62.42
2026-05-08T18:53:00Z,38.00,63.00
2026-05-08T18:54:00Z,38.00,63.00
2026-05-08T18:55:00Z,38.00,63.00
2026-05-08T18:57:00Z,38.00,62.00
2026-05-08T18:58:00Z,38.00,62.48
2026-05-08T18:59:00Z,38.00,63.00
2026-05-08T19:00:00Z,37.00,64.00
2026-05-08T19:01:00Z,36.56,64.00
2026-05-08T19:02:00Z,36.56,64.00
2026-05-08T19:03:00Z,36.56,64.00
2026-05-08T19:04:00Z,36.56,63.95
2026-05-08T19:05:00Z,36.56,64.00
2026-05-08T19:06:00Z,36.56,64.00
2026-05-08T19:07:00Z,37.00,64.00
2026-05-08T19:08:00Z,37.00,64.00
2026-05-08T19:09:00Z,37.00,64.00
2026-05-08T19:10:00Z,37.00,64.00
2026-05-08T19:11:00Z,37.00,64.00
2026-05-08T19:12:00Z,37.00,64.00
2026-05-08T19:13:00Z,36.00,62.00
2026-05-08T19:14:00Z,36.00,64.00
2026-05-08T19:15:00Z,37.70,64.00
2026-05-08T19:16:00Z,37.70,62.20
2026-05-08T19:17:00Z,37.00,63.00
2026-05-08T19:18:00Z,37.00,63.00
2026-05-08T19:19:00Z,37.00,63.00
2026-05-08T19:20:00Z,37.32,63.18
2026-05-08T19:21:00Z,37.32,64.00
2026-05-08T19:22:00Z,37.32,64.00
2026-05-08T19:23:00Z,37.32,64.00
2026-05-08T19:24:00Z,37.32,64.00
2026-05-08T19:25:00Z,37.32,64.00
2026-05-08T19:26:00Z,37.00,64.00
2026-05-08T19:27:00Z,37.16,64.00
2026-05-08T19:28:00Z,37.16,64.00
2026-05-08T19:29:00Z,37.00,64.00
2026-05-08T19:30:00Z,37.00,64.00
2026-05-08T19:31:00Z,37.00,63.99
2026-05-08T19:32:00Z,37.00,64.00
2026-05-08T19:33:00Z,37.00,64.00
2026-05-08T19:34:00Z,37.00,64.00
2026-05-08T19:35:00Z,37.00,64.00
2026-05-08T19:36:00Z,35.30,64.00
2026-05-08T19:37:00Z,36.00,64.00
2026-05-08T19:38:00Z,37.00,64.00
2026-05-08T19:39:00Z,37.00,64.00
2026-05-08T19:40:00Z,36.89,64.00
2026-05-08T19:41:00Z,36.48,64.00
2026-05-08T19:42:00Z,36.48,64.00
2026-05-08T19:43:00Z,36.48,63.83
2026-05-08T19:44:00Z,37.00,64.00
2026-05-08T19:45:00Z,37.00,64.00
2026-05-08T19:46:00Z,37.00,64.00
2026-05-08T19:47:00Z,37.00,64.00
2026-05-08T19:48:00Z,37.00,64.00
2026-05-08T19:49:00Z,37.00,64.00
2026-05-08T19:50:00Z,37.00,63.94
2026-05-08T19:51:00Z,36.00,63.99
2026-05-08T19:52:00Z,35.08,65.00
2026-05-08T19:53:00Z,36.00,65.00
2026-05-08T19:54:00Z,36.00,65.00
2026-05-08T19:55:00Z,36.00,65.00
2026-05-08T19:56:00Z,36.00,64.22
2026-05-08T19:57:00Z,36.00,65.00
2026-05-08T19:58:00Z,36.00,65.00
2026-05-08T19:59:00Z,36.00,63.76
2026-05-08T20:00:00Z,36.00,65.00
2026-05-08T20:01:00Z,37.00,65.00
2026-05-08T20:02:00Z,35.18,65.00
2026-05-08T20:03:00Z,35.18,65.00
2026-05-08T20:04:00Z,36.00,65.00
2026-05-08T20:05:00Z,36.00,64.81
2026-05-08T20:06:00Z,35.00,65.51
2026-05-08T20:07:00Z,35.00,66.00
2026-05-08T20:08:00Z,35.00,66.00
2026-05-08T20:09:00Z,35.00,66.00
2026-05-08T20:10:00Z,35.00,66.00
2026-05-08T20:11:00Z,34.46,64.61
2026-05-08T20:12:00Z,34.00,66.00
2026-05-08T20:13:00Z,34.00,66.00
2026-05-08T20:14:00Z,35.51,66.00
2026-05-08T20:15:00Z,35.51,65.23
2026-05-08T20:16:00Z,36.00,65.95
2026-05-08T20:17:00Z,36.00,65.00
2026-05-08T20:18:00Z,36.00,66.00
2026-05-08T20:19:00Z,35.27,65.00
2026-05-08T20:20:00Z,36.00,66.00
2026-05-08T20:21:00Z,36.00,66.00
2026-05-08T20:22:00Z,36.00,66.00
2026-05-08T20:23:00Z,36.00,66.00
2026-05-08T20:24:00Z,35.99,66.00
2026-05-08T20:25:00Z,36.00,66.00
2026-05-08T20:26:00Z,35.90,65.97
2026-05-08T20:27:00Z,36.00,65.27
2026-05-08T20:28:00Z,36.00,65.99
2026-05-08T20:29:00Z,36.00,66.00
2026-05-08T20:30:00Z,35.96,66.00
2026-05-08T20:31:00Z,36.00,66.00
2026-05-08T20:32:00Z,36.00,66.00
2026-05-08T20:33:00Z,36.00,66.00
2026-05-08T20:34:00Z,36.00,65.49
2026-05-08T20:35:00Z,36.00,66.00
2026-05-08T20:36:00Z,36.00,65.37
2026-05-08T20:37:00Z,36.22,65.58
2026-05-08T20:38:00Z,36.01,65.76
2026-05-08T20:39:00Z,37.84,64.06
2026-05-08T20:40:00Z,38.24,63.00
2026-05-08T20:41:00Z,36.66,63.79
2026-05-08T20:42:00Z,33.30,66.64
2026-05-08T20:43:00Z,36.38,64.30
2026-05-08T20:44:00Z,35.29,65.68
2026-05-08T20:45:00Z,37.72,64.46
2026-05-08T20:46:00Z,36.20,65.50
2026-05-08T20:47:00Z,33.72,67.14
2026-05-08T20:48:00Z,27.56,72.88
2026-05-08T20:49:00Z,26.39,74.33
2026-05-08T20:50:00Z,24.32,77.85
2026-05-08T20:51:00Z,20.46,79.96
2026-05-08T20:52:00Z,20.62,80.50
2026-05-08T20:53:00Z,22.33,79.80
2026-05-08T20:54:00Z,19.90,81.65
2026-05-08T20:55:00Z,17.53,83.34
2026-05-08T20:56:00Z,15.28,86.81
2026-05-08T20:57:00Z,16.17,85.73
2026-05-08T20:58:00Z,16.23,84.67
2026-05-08T20:59:00Z,17.00,83.84
2026-05-08T21:00:00Z,16.39,84.59
2026-05-08T21:01:00Z,15.66,85.90
2026-05-08T21:02:00Z,14.66,86.63
2026-05-08T21:03:00Z,15.06,85.67
2026-05-08T21:04:00Z,14.06,86.94
2026-05-08T21:05:00Z,11.61,88.91
2026-05-08T21:06:00Z,13.73,86.92
2026-05-08T21:07:00Z,15.00,85.97
2026-05-08T21:08:00Z,14.99,85.50
2026-05-08T21:09:00Z,14.82,86.34
2026-05-08T21:10:00Z,12.99,87.59
2026-05-08T21:11:00Z,12.92,88.05
2026-05-08T21:12:00Z,12.12,88.40
2026-05-08T21:13:00Z,11.44,88.98
2026-05-08T21:14:00Z,12.75,88.58
2026-05-08T21:15:00Z,12.97,87.96
2026-05-08T21:16:00Z,13.39,88.59
2026-05-08T21:17:00Z,14.55,86.64
2026-05-08T21:18:00Z,15.11,85.46
2026-05-08T21:19:00Z,12.21,88.00
2026-05-08T21:20:00Z,10.80,88.76
2026-05-08T21:21:00Z,11.38,89.83
2026-05-08T21:22:00Z,12.28,90.30
2026-05-08T21:23:00Z,11.98,88.60
2026-05-08T21:24:00Z,12.14,89.78
2026-05-08T21:25:00Z,12.35,88.96
2026-05-08T21:26:00Z,11.90,88.77
2026-05-08T21:27:00Z,11.25,90.36
2026-05-08T21:28:00Z,12.06,89.31
2026-05-08T21:29:00Z,11.62,88.75
2026-05-08T21:30:00Z,11.35,88.86
2026-05-08T21:31:00Z,11.74,88.76
2026-05-08T21:32:00Z,12.00,89.00
2026-05-08T21:33:00Z,12.69,87.91
2026-05-08T21:34:00Z,11.75,89.41
2026-05-08T21:35:00Z,12.54,88.25
2026-05-08T21:36:00Z,12.79,88.06
2026-05-08T21:37:00Z,15.47,84.58
2026-05-08T21:38:00Z,14.45,84.96
2026-05-08T21:39:00Z,12.01,89.18
2026-05-08T21:40:00Z,11.89,88.44
2026-05-08T21:41:00Z,13.98,86.84
2026-05-08T21:42:00Z,14.03,86.39
2026-05-08T21:43:00Z,14.26,86.14
2026-05-08T21:44:00Z,14.44,86.63
2026-05-08T21:45:00Z,14.13,86.45
2026-05-08T21:46:00Z,12.90,87.92
2026-05-08T21:47:00Z,12.36,89.64
2026-05-08T21:48:00Z,6.76,93.88
2026-05-08T21:49:00Z,4.30,96.13
2026-05-08T21:50:00Z,2.69,96.46
2026-05-08T21:51:00Z,2.93,96.67
2026-05-08T21:52:00Z,3.48,96.95
2026-05-08T21:53:00Z,2.74,97.84
2026-05-08T21:54:00Z,1.16,98.03
2026-05-08T21:55:00Z,1.98,98.49
2026-05-08T21:56:00Z,3.00,97.48
2026-05-08T21:57:00Z,2.99,97.16
2026-05-08T21:58:00Z,2.54,97.49
2026-05-08T21:59:00Z,1.93,97.96
2026-05-08T22:00:00Z,2.56,97.25
2026-05-08T22:01:00Z,1.95,98.03
2026-05-08T22:02:00Z,1.35,98.93
2026-05-08T22:03:00Z,1.96,98.83
2026-05-08T22:04:00Z,1.99,98.89
2026-05-08T22:05:00Z,1.72,98.92
2026-05-08T22:06:00Z,1.84,98.87
2026-05-08T22:07:00Z,1.22,99.00
2026-05-08T22:08:00Z,1.49,99.00
2026-05-08T22:09:00Z,1.00,99.00
2026-05-08T22:10:00Z,1.00,99.00
2026-05-08T22:11:00Z,1.00,99.00
2026-05-08T22:12:00Z,1.00,99.00
