# event_ticker=KXATPCHALLENGERMATCH-26MAR18KRUDOD
# final_score=3-6 6-4 7-6(4)
# score_resolution=6-3 4-6 6-7
# match_winner=Matej Dodig
# fav_player=Martin Krumich
# dog_player=Matej Dodig
# kalshi_date=2026-03-18
timestamp,Martin Krumich,Matej Dodig
2026-03-18T05:02:00Z,42.00,61.00
2026-03-18T05:03:00Z,42.00,61.00
2026-03-18T05:04:00Z,41.00,61.00
2026-03-18T05:05:00Z,41.23,61.00
2026-03-18T05:06:00Z,41.23,62.00
2026-03-18T05:07:00Z,41.23,62.00
2026-03-18T05:08:00Z,41.23,62.20
2026-03-18T05:09:00Z,41.23,62.00
2026-03-18T05:11:00Z,41.00,62.00
2026-03-18T05:12:00Z,41.00,62.00
2026-03-18T05:14:00Z,41.00,62.00
2026-03-18T05:16:00Z,42.33,61.64
2026-03-18T05:17:00Z,42.00,60.00
2026-03-18T05:19:00Z,42.00,60.39
2026-03-18T05:20:00Z,40.00,62.29
2026-03-18T05:21:00Z,40.00,62.00
2026-03-18T05:22:00Z,41.00,62.00
2026-03-18T05:23:00Z,41.00,62.00
2026-03-18T05:25:00Z,41.00,62.00
2026-03-18T05:26:00Z,41.00,62.00
2026-03-18T05:27:00Z,41.00,63.00
2026-03-18T05:28:00Z,41.00,63.00
2026-03-18T05:29:00Z,41.00,63.00
2026-03-18T05:30:00Z,41.00,63.00
2026-03-18T05:32:00Z,41.00,63.00
2026-03-18T05:33:00Z,41.00,63.00
2026-03-18T05:34:00Z,41.00,63.00
2026-03-18T05:36:00Z,41.00,62.00
2026-03-18T05:38:00Z,41.00,62.00
2026-03-18T05:40:00Z,41.00,62.00
2026-03-18T05:41:00Z,41.00,62.74
2026-03-18T05:44:00Z,41.00,62.00
2026-03-18T05:45:00Z,41.00,62.35
2026-03-18T05:46:00Z,41.00,63.00
2026-03-18T05:47:00Z,41.00,63.00
2026-03-18T05:48:00Z,41.00,63.00
2026-03-18T05:51:00Z,41.00,61.65
2026-03-18T05:53:00Z,41.00,62.00
2026-03-18T05:54:00Z,41.00,62.00
2026-03-18T05:55:00Z,41.00,62.14
2026-03-18T05:56:00Z,41.00,62.14
2026-03-18T05:57:00Z,41.00,62.14
2026-03-18T05:58:00Z,39.00,63.00
2026-03-18T05:59:00Z,39.00,63.00
2026-03-18T06:00:00Z,39.00,63.00
2026-03-18T06:02:00Z,39.00,63.00
2026-03-18T06:04:00Z,41.00,63.00
2026-03-18T06:05:00Z,41.00,63.00
2026-03-18T06:07:00Z,41.00,63.17
2026-03-18T06:08:00Z,41.00,63.00
2026-03-18T06:09:00Z,41.00,63.00
2026-03-18T06:11:00Z,41.00,63.00
2026-03-18T06:12:00Z,41.00,63.00
2026-03-18T06:13:00Z,41.00,63.79
2026-03-18T06:14:00Z,40.00,62.00
2026-03-18T06:15:00Z,40.00,62.00
2026-03-18T06:17:00Z,40.00,61.82
2026-03-18T06:18:00Z,40.00,61.00
2026-03-18T06:19:00Z,40.00,61.00
2026-03-18T06:20:00Z,40.00,61.00
2026-03-18T06:22:00Z,40.00,61.17
2026-03-18T06:23:00Z,40.00,61.17
2026-03-18T06:25:00Z,40.00,61.97
2026-03-18T06:28:00Z,40.00,61.98
2026-03-18T06:32:00Z,40.00,60.00
2026-03-18T06:33:00Z,40.00,60.00
2026-03-18T06:35:00Z,42.05,61.00
2026-03-18T06:36:00Z,42.05,61.00
2026-03-18T06:37:00Z,41.68,61.00
2026-03-18T06:39:00Z,41.68,61.00
2026-03-18T06:40:00Z,42.00,61.00
2026-03-18T06:41:00Z,42.00,61.00
2026-03-18T06:44:00Z,42.00,61.00
2026-03-18T06:45:00Z,42.00,58.93
2026-03-18T06:46:00Z,42.65,58.93
2026-03-18T06:47:00Z,43.00,58.93
2026-03-18T06:49:00Z,43.00,59.00
2026-03-18T06:51:00Z,43.00,59.00
2026-03-18T06:52:00Z,43.00,59.00
2026-03-18T06:53:00Z,43.00,59.00
2026-03-18T06:54:00Z,43.00,59.00
2026-03-18T06:55:00Z,43.00,59.00
2026-03-18T06:56:00Z,43.00,59.00
2026-03-18T06:58:00Z,43.00,59.00
2026-03-18T06:59:00Z,43.00,59.00
2026-03-18T07:00:00Z,43.00,60.00
2026-03-18T07:02:00Z,43.00,60.00
2026-03-18T07:03:00Z,42.00,60.00
2026-03-18T07:07:00Z,42.00,60.00
2026-03-18T07:10:00Z,42.00,60.00
2026-03-18T07:11:00Z,42.00,60.00
2026-03-18T07:12:00Z,42.00,58.00
2026-03-18T07:14:00Z,42.00,60.20
2026-03-18T07:17:00Z,42.00,61.00
2026-03-18T07:18:00Z,42.00,61.00
2026-03-18T07:20:00Z,42.00,61.00
2026-03-18T07:22:00Z,42.00,61.00
2026-03-18T07:24:00Z,42.00,61.00
2026-03-18T07:28:00Z,42.00,61.00
2026-03-18T07:30:00Z,41.00,61.91
2026-03-18T07:33:00Z,41.00,62.00
2026-03-18T07:34:00Z,41.00,61.00
2026-03-18T07:36:00Z,41.00,62.00
2026-03-18T07:37:00Z,41.00,62.00
2026-03-18T07:38:00Z,41.00,61.99
2026-03-18T07:39:00Z,41.00,62.00
2026-03-18T07:43:00Z,41.00,62.00
2026-03-18T07:45:00Z,41.00,62.93
2026-03-18T07:46:00Z,41.00,63.00
2026-03-18T07:47:00Z,41.00,63.00
2026-03-18T07:48:00Z,41.00,62.00
2026-03-18T07:49:00Z,41.00,62.00
2026-03-18T07:51:00Z,41.00,63.00
2026-03-18T07:52:00Z,40.00,63.00
2026-03-18T07:54:00Z,40.00,62.30
2026-03-18T07:55:00Z,38.00,62.30
2026-03-18T07:56:00Z,38.00,63.00
2026-03-18T07:57:00Z,40.00,62.00
2026-03-18T07:59:00Z,40.00,62.93
2026-03-18T08:02:00Z,40.00,63.00
2026-03-18T08:04:00Z,40.00,62.00
2026-03-18T08:05:00Z,40.00,63.00
2026-03-18T08:06:00Z,40.00,63.00
2026-03-18T08:07:00Z,40.00,63.00
2026-03-18T08:09:00Z,40.00,63.00
2026-03-18T08:10:00Z,40.00,63.00
2026-03-18T08:11:00Z,40.00,62.34
2026-03-18T08:12:00Z,40.00,62.34
2026-03-18T08:14:00Z,40.00,63.00
2026-03-18T08:15:00Z,40.00,63.00
2026-03-18T08:16:00Z,40.00,63.00
2026-03-18T08:17:00Z,40.00,63.00
2026-03-18T08:18:00Z,40.00,62.00
2026-03-18T08:20:00Z,40.00,62.00
2026-03-18T08:22:00Z,40.00,62.00
2026-03-18T08:26:00Z,40.00,62.00
2026-03-18T08:27:00Z,40.00,62.00
2026-03-18T08:28:00Z,40.00,62.00
2026-03-18T08:29:00Z,40.00,62.00
2026-03-18T08:31:00Z,40.00,62.52
2026-03-18T08:34:00Z,40.00,63.00
2026-03-18T08:36:00Z,40.00,63.00
2026-03-18T08:38:00Z,40.00,63.00
2026-03-18T08:39:00Z,40.00,63.00
2026-03-18T08:41:00Z,40.00,63.00
2026-03-18T08:42:00Z,40.00,63.00
2026-03-18T08:43:00Z,40.00,63.00
2026-03-18T08:44:00Z,40.00,63.00
2026-03-18T08:45:00Z,40.00,63.00
2026-03-18T08:46:00Z,39.00,63.00
2026-03-18T08:47:00Z,39.00,63.00
2026-03-18T08:49:00Z,40.00,63.00
2026-03-18T08:50:00Z,40.00,63.00
2026-03-18T08:51:00Z,40.21,62.00
2026-03-18T08:52:00Z,41.00,62.00
2026-03-18T08:53:00Z,41.00,63.00
2026-03-18T08:54:00Z,41.00,63.00
2026-03-18T08:55:00Z,41.65,62.98
2026-03-18T08:56:00Z,42.00,62.00
2026-03-18T08:57:00Z,42.00,62.00
2026-03-18T08:58:00Z,42.00,62.00
2026-03-18T08:59:00Z,42.00,62.00
2026-03-18T09:00:00Z,42.00,62.40
2026-03-18T09:01:00Z,40.00,62.00
2026-03-18T09:02:00Z,40.00,61.06
2026-03-18T09:03:00Z,38.00,63.47
2026-03-18T09:04:00Z,38.00,63.00
2026-03-18T09:05:00Z,38.00,63.00
2026-03-18T09:06:00Z,39.00,63.00
2026-03-18T09:07:00Z,37.18,64.16
2026-03-18T09:08:00Z,38.00,64.00
2026-03-18T09:09:00Z,38.31,64.00
2026-03-18T09:10:00Z,39.00,64.00
2026-03-18T09:11:00Z,39.00,63.00
2026-03-18T09:12:00Z,39.00,63.30
2026-03-18T09:13:00Z,39.00,64.00
2026-03-18T09:14:00Z,38.73,63.88
2026-03-18T09:15:00Z,35.50,66.31
2026-03-18T09:16:00Z,36.00,66.91
2026-03-18T09:17:00Z,33.30,68.55
2026-03-18T09:18:00Z,36.42,63.84
2026-03-18T09:19:00Z,39.28,63.00
2026-03-18T09:20:00Z,42.97,63.06
2026-03-18T09:21:00Z,38.72,60.96
2026-03-18T09:22:00Z,46.75,56.80
2026-03-18T09:23:00Z,44.70,56.63
2026-03-18T09:24:00Z,44.29,54.39
2026-03-18T09:25:00Z,39.54,61.95
2026-03-18T09:26:00Z,39.74,62.77
2026-03-18T09:27:00Z,40.99,61.17
2026-03-18T09:28:00Z,38.02,63.47
2026-03-18T09:29:00Z,37.96,63.84
2026-03-18T09:30:00Z,41.00,63.12
2026-03-18T09:31:00Z,38.94,62.73
2026-03-18T09:32:00Z,45.13,59.00
2026-03-18T09:33:00Z,45.86,58.34
2026-03-18T09:34:00Z,42.14,58.00
2026-03-18T09:35:00Z,38.00,62.67
2026-03-18T09:36:00Z,38.00,62.30
2026-03-18T09:37:00Z,37.82,63.00
2026-03-18T09:38:00Z,38.91,64.52
2026-03-18T09:39:00Z,37.85,66.34
2026-03-18T09:40:00Z,42.35,59.70
2026-03-18T09:41:00Z,44.18,57.33
2026-03-18T09:42:00Z,48.28,48.78
2026-03-18T09:43:00Z,57.64,42.98
2026-03-18T09:44:00Z,62.58,38.63
2026-03-18T09:45:00Z,62.05,37.81
2026-03-18T09:46:00Z,68.39,30.05
2026-03-18T09:47:00Z,68.74,32.27
2026-03-18T09:48:00Z,70.50,29.91
2026-03-18T09:49:00Z,73.34,23.11
2026-03-18T09:50:00Z,76.48,25.46
2026-03-18T09:51:00Z,76.18,23.99
2026-03-18T09:52:00Z,76.60,23.89
2026-03-18T09:53:00Z,75.93,23.99
2026-03-18T09:54:00Z,76.02,24.00
2026-03-18T09:55:00Z,76.02,24.00
2026-03-18T09:56:00Z,75.08,24.00
2026-03-18T09:57:00Z,75.00,24.19
2026-03-18T09:58:00Z,78.10,22.64
2026-03-18T09:59:00Z,80.40,21.55
2026-03-18T10:00:00Z,81.69,19.26
2026-03-18T10:01:00Z,77.68,23.33
2026-03-18T10:02:00Z,79.83,20.61
2026-03-18T10:03:00Z,77.29,23.17
2026-03-18T10:04:00Z,74.00,26.01
2026-03-18T10:05:00Z,69.84,31.85
2026-03-18T10:06:00Z,72.39,28.20
2026-03-18T10:07:00Z,70.13,27.59
2026-03-18T10:08:00Z,60.75,37.74
2026-03-18T10:09:00Z,62.08,38.83
2026-03-18T10:10:00Z,60.58,40.08
2026-03-18T10:11:00Z,63.51,37.45
2026-03-18T10:12:00Z,64.56,38.81
2026-03-18T10:13:00Z,62.91,39.79
2026-03-18T10:14:00Z,60.00,38.21
2026-03-18T10:15:00Z,60.39,39.39
2026-03-18T10:16:00Z,74.22,30.29
2026-03-18T10:17:00Z,77.94,22.82
2026-03-18T10:18:00Z,80.72,17.97
2026-03-18T10:19:00Z,82.81,17.50
2026-03-18T10:20:00Z,82.94,16.94
2026-03-18T10:21:00Z,81.64,20.26
2026-03-18T10:22:00Z,78.20,22.54
2026-03-18T10:23:00Z,76.93,22.90
2026-03-18T10:24:00Z,77.28,22.66
2026-03-18T10:25:00Z,80.34,19.46
2026-03-18T10:26:00Z,83.59,17.50
2026-03-18T10:27:00Z,83.41,17.03
2026-03-18T10:28:00Z,86.12,14.24
2026-03-18T10:29:00Z,86.39,13.47
2026-03-18T10:30:00Z,85.52,16.29
2026-03-18T10:31:00Z,83.98,16.23
2026-03-18T10:32:00Z,81.20,23.45
2026-03-18T10:33:00Z,73.54,25.26
2026-03-18T10:34:00Z,68.32,31.12
2026-03-18T10:35:00Z,69.93,33.54
2026-03-18T10:36:00Z,70.03,28.07
2026-03-18T10:37:00Z,63.15,40.92
2026-03-18T10:38:00Z,55.60,42.86
2026-03-18T10:39:00Z,58.34,45.65
2026-03-18T10:40:00Z,58.60,43.67
2026-03-18T10:41:00Z,51.77,47.77
2026-03-18T10:42:00Z,54.45,48.27
2026-03-18T10:43:00Z,59.53,41.81
2026-03-18T10:44:00Z,65.55,39.78
2026-03-18T10:45:00Z,51.46,48.90
2026-03-18T10:46:00Z,51.27,47.94
2026-03-18T10:47:00Z,52.00,48.44
2026-03-18T10:48:00Z,49.63,48.61
2026-03-18T10:49:00Z,50.56,50.29
2026-03-18T10:50:00Z,50.06,50.91
2026-03-18T10:51:00Z,50.45,51.26
2026-03-18T10:52:00Z,50.95,51.40
2026-03-18T10:53:00Z,50.95,50.77
2026-03-18T10:54:00Z,49.27,52.53
2026-03-18T10:55:00Z,40.26,60.09
2026-03-18T10:56:00Z,31.25,69.58
2026-03-18T10:57:00Z,27.78,70.41
2026-03-18T10:58:00Z,43.21,63.45
2026-03-18T10:59:00Z,46.90,53.65
2026-03-18T11:00:00Z,49.39,52.85
2026-03-18T11:01:00Z,46.20,56.78
2026-03-18T11:02:00Z,45.31,56.57
2026-03-18T11:03:00Z,51.20,48.25
2026-03-18T11:04:00Z,54.86,52.72
2026-03-18T11:05:00Z,55.85,48.63
2026-03-18T11:06:00Z,51.28,47.00
2026-03-18T11:07:00Z,54.24,46.85
2026-03-18T11:08:00Z,62.10,39.05
2026-03-18T11:09:00Z,63.91,41.85
2026-03-18T11:10:00Z,56.30,48.06
2026-03-18T11:11:00Z,59.93,45.21
2026-03-18T11:12:00Z,53.54,52.52
2026-03-18T11:13:00Z,43.36,60.87
2026-03-18T11:14:00Z,35.38,65.21
2026-03-18T11:15:00Z,41.64,59.30
2026-03-18T11:16:00Z,44.83,57.92
2026-03-18T11:17:00Z,51.99,55.52
2026-03-18T11:18:00Z,51.86,51.21
2026-03-18T11:19:00Z,56.13,43.37
2026-03-18T11:20:00Z,59.51,42.39
2026-03-18T11:21:00Z,65.90,30.17
2026-03-18T11:22:00Z,71.65,34.15
2026-03-18T11:23:00Z,67.03,32.78
2026-03-18T11:24:00Z,61.46,42.39
2026-03-18T11:25:00Z,46.47,50.58
2026-03-18T11:26:00Z,43.77,55.48
2026-03-18T11:27:00Z,51.58,53.00
2026-03-18T11:28:00Z,59.37,42.37
2026-03-18T11:29:00Z,55.87,49.56
2026-03-18T11:30:00Z,57.46,42.44
2026-03-18T11:31:00Z,58.48,42.45
2026-03-18T11:32:00Z,62.71,37.37
2026-03-18T11:33:00Z,67.01,35.81
2026-03-18T11:34:00Z,54.87,46.25
2026-03-18T11:35:00Z,59.94,41.38
2026-03-18T11:36:00Z,66.25,34.95
2026-03-18T11:37:00Z,58.09,45.12
2026-03-18T11:38:00Z,48.25,51.02
2026-03-18T11:39:00Z,54.97,44.40
2026-03-18T11:40:00Z,58.51,47.54
2026-03-18T11:41:00Z,57.55,40.77
2026-03-18T11:42:00Z,58.63,43.99
2026-03-18T11:43:00Z,60.84,38.78
2026-03-18T11:44:00Z,62.82,38.16
2026-03-18T11:45:00Z,54.26,46.84
2026-03-18T11:46:00Z,53.93,45.79
2026-03-18T11:47:00Z,51.48,50.52
2026-03-18T11:48:00Z,51.41,51.47
2026-03-18T11:49:00Z,45.92,57.90
2026-03-18T11:50:00Z,50.04,48.52
2026-03-18T11:51:00Z,57.78,41.87
2026-03-18T11:52:00Z,56.26,45.11
2026-03-18T11:53:00Z,47.73,53.56
2026-03-18T11:54:00Z,51.69,45.45
2026-03-18T11:55:00Z,45.84,56.09
2026-03-18T11:56:00Z,36.08,66.35
2026-03-18T11:57:00Z,41.53,56.49
2026-03-18T11:58:00Z,36.76,66.06
2026-03-18T11:59:00Z,47.07,54.41
2026-03-18T12:00:00Z,54.74,43.14
2026-03-18T12:01:00Z,58.49,41.52
2026-03-18T12:02:00Z,67.85,41.73
2026-03-18T12:03:00Z,68.45,34.66
2026-03-18T12:04:00Z,58.78,46.72
2026-03-18T12:05:00Z,46.86,54.22
2026-03-18T12:06:00Z,36.69,64.71
2026-03-18T12:07:00Z,26.28,74.23
2026-03-18T12:08:00Z,36.76,63.98
2026-03-18T12:09:00Z,22.96,76.84
2026-03-18T12:10:00Z,28.37,72.08
2026-03-18T12:11:00Z,22.18,79.73
2026-03-18T12:12:00Z,12.78,88.42
2026-03-18T12:13:00Z,17.69,83.06
2026-03-18T12:14:00Z,13.99,88.84
2026-03-18T12:15:00Z,2.45,98.66
2026-03-18T12:16:00Z,1.00,99.00
2026-03-18T12:17:00Z,1.00,99.00
2026-03-18T12:18:00Z,1.00,99.00
2026-03-18T12:19:00Z,1.00,99.00
2026-03-18T12:20:00Z,1.00,99.00
2026-03-18T12:21:00Z,1.00,99.00
2026-03-18T12:22:00Z,1.00,99.00
