# event_ticker=KXATPMATCH-26FEB09FRIGIR
# final_score=6-4 5-7 7-6(1)
# score_resolution=6-4 5-7 7-6
# match_winner=Taylor Fritz
# fav_player=Taylor Fritz
# dog_player=Marcos Giron
# kalshi_date=2026-02-09
timestamp,Taylor Fritz,Marcos Giron
2026-02-10T17:15:00Z,74.00,28.00
2026-02-10T17:21:00Z,74.00,28.00
2026-02-10T17:28:00Z,74.00,28.00
2026-02-10T17:30:00Z,74.00,28.00
2026-02-10T17:31:00Z,73.00,28.00
2026-02-10T17:41:00Z,73.00,28.00
2026-02-10T17:42:00Z,73.00,28.00
2026-02-10T17:43:00Z,73.00,28.00
2026-02-10T17:44:00Z,72.00,28.00
2026-02-10T17:45:00Z,72.00,28.00
2026-02-10T17:47:00Z,71.00,29.00
2026-02-10T17:52:00Z,72.00,29.00
2026-02-10T17:53:00Z,72.00,29.00
2026-02-10T17:54:00Z,71.00,29.00
2026-02-10T17:59:00Z,72.00,29.00
2026-02-10T18:00:00Z,72.00,29.00
2026-02-10T18:01:00Z,72.00,30.00
2026-02-10T18:04:00Z,72.00,30.00
2026-02-10T18:12:00Z,72.00,30.00
2026-02-10T18:13:00Z,72.00,30.00
2026-02-10T18:18:00Z,72.00,30.00
2026-02-10T18:19:00Z,72.00,30.00
2026-02-10T18:21:00Z,72.00,30.00
2026-02-10T18:33:00Z,72.00,29.00
2026-02-10T18:34:00Z,72.00,29.00
2026-02-10T18:35:00Z,72.00,29.00
2026-02-10T18:36:00Z,72.00,30.00
2026-02-10T18:41:00Z,72.00,30.00
2026-02-10T18:45:00Z,72.00,30.00
2026-02-10T18:46:00Z,72.00,29.00
2026-02-10T18:50:00Z,72.00,29.00
2026-02-10T18:51:00Z,72.00,30.00
2026-02-10T18:52:00Z,72.00,30.00
2026-02-10T18:53:00Z,72.00,30.00
2026-02-10T19:04:00Z,72.00,29.00
2026-02-10T19:12:00Z,72.00,29.00
2026-02-10T19:14:00Z,72.00,29.00
2026-02-10T19:18:00Z,72.00,29.00
2026-02-10T19:21:00Z,72.00,30.00
2026-02-10T19:27:00Z,72.00,30.00
2026-02-10T19:31:00Z,71.09,30.00
2026-02-10T19:39:00Z,72.00,30.00
2026-02-10T19:41:00Z,72.00,30.00
2026-02-10T19:43:00Z,72.00,30.00
2026-02-10T19:44:00Z,72.00,29.00
2026-02-10T19:45:00Z,72.00,29.00
2026-02-10T19:47:00Z,72.00,29.00
2026-02-10T19:50:00Z,72.00,29.00
2026-02-10T19:51:00Z,71.00,29.00
2026-02-10T19:53:00Z,71.00,30.00
2026-02-10T19:56:00Z,71.00,30.00
2026-02-10T20:00:00Z,71.00,30.00
2026-02-10T20:04:00Z,70.00,31.00
2026-02-10T20:05:00Z,70.44,31.00
2026-02-10T20:08:00Z,70.00,31.00
2026-02-10T20:10:00Z,70.00,31.00
2026-02-10T20:11:00Z,70.00,30.00
2026-02-10T20:14:00Z,71.00,30.00
2026-02-10T20:16:00Z,71.00,30.00
2026-02-10T20:18:00Z,71.00,30.00
2026-02-10T20:19:00Z,71.00,30.00
2026-02-10T20:25:00Z,71.00,30.00
2026-02-10T20:30:00Z,71.00,30.00
2026-02-10T20:31:00Z,71.00,30.00
2026-02-10T20:33:00Z,71.00,30.00
2026-02-10T20:34:00Z,71.00,30.00
2026-02-10T20:35:00Z,71.00,30.00
2026-02-10T20:36:00Z,71.00,30.00
2026-02-10T20:38:00Z,70.00,30.00
2026-02-10T20:39:00Z,71.00,30.00
2026-02-10T20:41:00Z,71.00,30.00
2026-02-10T20:42:00Z,71.00,30.00
2026-02-10T20:44:00Z,71.00,30.00
2026-02-10T20:45:00Z,71.00,29.00
2026-02-10T20:47:00Z,71.00,30.00
2026-02-10T20:49:00Z,71.00,30.00
2026-02-10T20:52:00Z,71.00,30.00
2026-02-10T20:56:00Z,71.00,30.00
2026-02-10T21:00:00Z,71.00,30.00
2026-02-10T21:01:00Z,71.00,30.00
2026-02-10T21:03:00Z,70.14,30.00
2026-02-10T21:05:00Z,71.00,30.00
2026-02-10T21:06:00Z,71.00,30.00
2026-02-10T21:08:00Z,71.00,30.00
2026-02-10T21:13:00Z,71.00,30.00
2026-02-10T21:14:00Z,71.00,30.00
2026-02-10T21:17:00Z,71.00,30.00
2026-02-10T21:20:00Z,71.00,30.00
2026-02-10T21:25:00Z,71.00,30.00
2026-02-10T21:28:00Z,71.00,30.00
2026-02-10T21:29:00Z,71.00,30.00
2026-02-10T21:31:00Z,71.00,30.00
2026-02-10T21:35:00Z,71.00,30.00
2026-02-10T21:36:00Z,71.00,30.00
2026-02-10T21:45:00Z,70.00,30.00
2026-02-10T21:46:00Z,71.00,30.00
2026-02-10T21:47:00Z,71.00,30.00
2026-02-10T21:51:00Z,71.00,30.00
2026-02-10T21:52:00Z,71.00,30.00
2026-02-10T21:53:00Z,71.00,30.00
2026-02-10T21:55:00Z,71.00,30.00
2026-02-10T21:57:00Z,71.00,30.00
2026-02-10T21:59:00Z,70.00,30.00
2026-02-10T22:01:00Z,71.00,30.00
2026-02-10T22:02:00Z,71.00,30.00
2026-02-10T22:06:00Z,71.00,30.00
2026-02-10T22:07:00Z,71.00,30.00
2026-02-10T22:13:00Z,71.00,30.00
2026-02-10T22:16:00Z,71.00,30.00
2026-02-10T22:17:00Z,71.00,30.00
2026-02-10T22:18:00Z,71.00,30.00
2026-02-10T22:20:00Z,69.50,30.00
2026-02-10T22:24:00Z,69.50,31.00
2026-02-10T22:25:00Z,70.00,31.00
2026-02-10T22:26:00Z,70.00,31.00
2026-02-10T22:28:00Z,70.00,31.00
2026-02-10T22:29:00Z,70.00,31.00
2026-02-10T22:31:00Z,70.00,31.00
2026-02-10T22:33:00Z,70.00,31.00
2026-02-10T22:36:00Z,70.00,31.00
2026-02-10T22:38:00Z,71.00,31.00
2026-02-10T22:40:00Z,71.00,31.00
2026-02-10T22:44:00Z,71.00,31.00
2026-02-10T22:46:00Z,70.00,30.00
2026-02-10T22:50:00Z,71.00,30.00
2026-02-10T22:51:00Z,71.00,30.00
2026-02-10T22:52:00Z,71.00,30.00
2026-02-10T22:54:00Z,71.00,30.00
2026-02-10T22:56:00Z,71.00,30.00
2026-02-10T22:57:00Z,70.73,30.00
2026-02-10T22:58:00Z,71.00,30.00
2026-02-10T22:59:00Z,71.00,30.00
2026-02-10T23:00:00Z,71.00,30.00
2026-02-10T23:01:00Z,71.00,30.00
2026-02-10T23:02:00Z,71.00,30.00
2026-02-10T23:03:00Z,71.00,30.00
2026-02-10T23:04:00Z,71.00,30.00
2026-02-10T23:05:00Z,71.00,30.00
2026-02-10T23:06:00Z,71.00,30.00
2026-02-10T23:07:00Z,71.00,30.00
2026-02-10T23:09:00Z,71.00,30.00
2026-02-10T23:11:00Z,71.00,30.00
2026-02-10T23:12:00Z,71.00,31.00
2026-02-10T23:14:00Z,71.00,31.00
2026-02-10T23:15:00Z,71.00,31.00
2026-02-10T23:16:00Z,71.00,31.00
2026-02-10T23:17:00Z,71.00,31.00
2026-02-10T23:19:00Z,71.00,31.00
2026-02-10T23:20:00Z,71.00,31.00
2026-02-10T23:21:00Z,71.00,31.00
2026-02-10T23:22:00Z,71.00,31.00
2026-02-10T23:23:00Z,71.00,31.00
2026-02-10T23:24:00Z,71.00,31.00
2026-02-10T23:25:00Z,71.00,31.00
2026-02-10T23:26:00Z,71.00,31.00
2026-02-10T23:27:00Z,71.00,31.00
2026-02-10T23:28:00Z,71.00,31.00
2026-02-10T23:29:00Z,71.00,30.00
2026-02-10T23:30:00Z,70.00,30.00
2026-02-10T23:31:00Z,71.00,30.00
2026-02-10T23:32:00Z,71.00,30.00
2026-02-10T23:33:00Z,71.00,30.00
2026-02-10T23:35:00Z,71.00,30.00
2026-02-10T23:36:00Z,71.00,30.00
2026-02-10T23:37:00Z,71.00,30.00
2026-02-10T23:38:00Z,71.00,30.00
2026-02-10T23:40:00Z,71.00,30.00
2026-02-10T23:41:00Z,71.00,31.00
2026-02-10T23:42:00Z,71.00,31.00
2026-02-10T23:43:00Z,71.00,31.00
2026-02-10T23:44:00Z,70.00,31.00
2026-02-10T23:45:00Z,71.00,31.00
2026-02-10T23:46:00Z,71.00,31.00
2026-02-10T23:48:00Z,71.00,31.00
2026-02-10T23:49:00Z,70.00,31.00
2026-02-10T23:50:00Z,69.51,31.00
2026-02-10T23:52:00Z,70.00,31.00
2026-02-10T23:53:00Z,70.00,31.00
2026-02-10T23:54:00Z,70.00,31.00
2026-02-10T23:55:00Z,70.00,31.00
2026-02-10T23:56:00Z,70.54,31.00
2026-02-10T23:58:00Z,70.79,31.00
2026-02-10T23:59:00Z,71.00,31.00
2026-02-11T00:00:00Z,70.46,31.00
2026-02-11T00:01:00Z,71.00,31.00
2026-02-11T00:02:00Z,71.00,31.00
2026-02-11T00:03:00Z,71.00,31.00
2026-02-11T00:04:00Z,70.90,29.00
2026-02-11T00:05:00Z,71.00,29.00
2026-02-11T00:06:00Z,71.00,31.00
2026-02-11T00:07:00Z,71.00,31.00
2026-02-11T00:08:00Z,70.45,31.00
2026-02-11T00:09:00Z,71.00,31.00
2026-02-11T00:10:00Z,71.00,31.00
2026-02-11T00:11:00Z,70.33,31.00
2026-02-11T00:12:00Z,71.00,31.00
2026-02-11T00:16:00Z,71.00,31.00
2026-02-11T00:17:00Z,71.00,31.00
2026-02-11T00:18:00Z,71.00,31.00
2026-02-11T00:19:00Z,71.00,31.00
2026-02-11T00:20:00Z,71.00,31.00
2026-02-11T00:21:00Z,71.00,31.00
2026-02-11T00:22:00Z,70.55,31.00
2026-02-11T00:23:00Z,71.00,31.00
2026-02-11T00:25:00Z,71.00,31.00
2026-02-11T00:26:00Z,71.00,31.00
2026-02-11T00:27:00Z,71.00,31.00
2026-02-11T00:28:00Z,71.00,31.00
2026-02-11T00:29:00Z,71.00,31.00
2026-02-11T00:30:00Z,71.00,31.00
2026-02-11T00:31:00Z,71.00,31.00
2026-02-11T00:32:00Z,71.00,31.00
2026-02-11T00:33:00Z,71.00,30.00
2026-02-11T00:34:00Z,71.00,30.00
2026-02-11T00:35:00Z,71.00,30.00
2026-02-11T00:36:00Z,71.00,30.00
2026-02-11T00:37:00Z,71.00,30.00
2026-02-11T00:38:00Z,71.00,30.00
2026-02-11T00:39:00Z,71.00,30.00
2026-02-11T00:40:00Z,71.00,30.00
2026-02-11T00:41:00Z,71.00,30.00
2026-02-11T00:42:00Z,71.00,30.00
2026-02-11T00:43:00Z,71.00,30.00
2026-02-11T00:44:00Z,71.00,30.00
2026-02-11T00:45:00Z,71.00,30.00
2026-02-11T00:46:00Z,71.00,29.00
2026-02-11T00:47:00Z,71.00,30.00
2026-02-11T00:48:00Z,71.00,30.00
2026-02-11T00:49:00Z,71.00,30.00
2026-02-11T00:50:00Z,71.00,30.00
2026-02-11T00:51:00Z,71.00,30.00
2026-02-11T00:52:00Z,71.00,31.00
2026-02-11T00:53:00Z,71.00,31.00
2026-02-11T00:54:00Z,71.00,31.00
2026-02-11T00:55:00Z,71.90,31.00
2026-02-11T00:56:00Z,71.94,31.00
2026-02-11T00:57:00Z,72.00,31.00
2026-02-11T00:58:00Z,72.00,31.00
2026-02-11T00:59:00Z,71.00,31.00
2026-02-11T01:00:00Z,71.00,31.00
2026-02-11T01:01:00Z,72.52,30.00
2026-02-11T01:02:00Z,73.00,30.00
2026-02-11T01:03:00Z,73.00,30.00
2026-02-11T01:04:00Z,72.00,30.00
2026-02-11T01:05:00Z,72.00,30.00
2026-02-11T01:06:00Z,72.00,30.00
2026-02-11T01:07:00Z,72.00,30.00
2026-02-11T01:08:00Z,72.00,30.00
2026-02-11T01:09:00Z,72.00,30.00
2026-02-11T01:11:00Z,72.00,30.00
2026-02-11T01:12:00Z,72.00,30.00
2026-02-11T01:13:00Z,72.00,30.00
2026-02-11T01:14:00Z,71.98,30.00
2026-02-11T01:15:00Z,72.00,30.00
2026-02-11T01:16:00Z,72.00,30.00
2026-02-11T01:17:00Z,72.00,31.00
2026-02-11T01:18:00Z,72.00,30.00
2026-02-11T01:19:00Z,71.99,30.00
2026-02-11T01:20:00Z,72.00,30.00
2026-02-11T01:21:00Z,72.00,30.00
2026-02-11T01:22:00Z,72.00,30.00
2026-02-11T01:23:00Z,72.00,30.00
2026-02-11T01:24:00Z,72.00,30.00
2026-02-11T01:25:00Z,72.00,30.00
2026-02-11T01:26:00Z,72.00,30.00
2026-02-11T01:27:00Z,72.10,30.00
2026-02-11T01:28:00Z,72.13,30.00
2026-02-11T01:29:00Z,73.00,30.00
2026-02-11T01:30:00Z,73.00,30.00
2026-02-11T01:31:00Z,72.91,29.82
2026-02-11T01:32:00Z,73.24,29.00
2026-02-11T01:33:00Z,74.48,29.00
2026-02-11T01:34:00Z,73.79,27.00
2026-02-11T01:35:00Z,73.13,27.00
2026-02-11T01:36:00Z,73.00,28.77
2026-02-11T01:37:00Z,71.75,29.85
2026-02-11T01:38:00Z,71.65,28.97
2026-02-11T01:39:00Z,69.11,33.38
2026-02-11T01:40:00Z,68.83,33.76
2026-02-11T01:41:00Z,72.12,29.00
2026-02-11T01:42:00Z,72.99,29.00
2026-02-11T01:43:00Z,72.27,30.16
2026-02-11T01:44:00Z,72.08,28.47
2026-02-11T01:45:00Z,71.51,29.85
2026-02-11T01:46:00Z,71.78,30.31
2026-02-11T01:47:00Z,70.24,31.10
2026-02-11T01:48:00Z,69.52,33.08
2026-02-11T01:49:00Z,72.80,29.82
2026-02-11T01:50:00Z,76.79,28.56
2026-02-11T01:51:00Z,73.66,27.78
2026-02-11T01:52:00Z,67.86,37.08
2026-02-11T01:53:00Z,34.77,68.36
2026-02-11T01:54:00Z,33.25,71.94
2026-02-11T01:55:00Z,32.27,68.95
2026-02-11T01:56:00Z,51.53,51.16
2026-02-11T01:57:00Z,49.16,51.83
2026-02-11T01:58:00Z,48.71,55.64
2026-02-11T01:59:00Z,49.09,56.77
2026-02-11T02:00:00Z,51.94,52.14
2026-02-11T02:01:00Z,44.59,57.04
2026-02-11T02:02:00Z,48.64,52.80
2026-02-11T02:03:00Z,52.64,51.19
2026-02-11T02:04:00Z,62.09,41.28
2026-02-11T02:05:00Z,69.46,36.01
2026-02-11T02:06:00Z,65.87,46.10
2026-02-11T02:07:00Z,69.93,33.03
2026-02-11T02:08:00Z,66.23,34.86
2026-02-11T02:09:00Z,65.40,34.36
2026-02-11T02:10:00Z,67.14,34.18
2026-02-11T02:11:00Z,68.62,31.13
2026-02-11T02:12:00Z,70.83,30.17
2026-02-11T02:13:00Z,71.36,30.40
2026-02-11T02:14:00Z,72.85,28.22
2026-02-11T02:15:00Z,69.91,31.00
2026-02-11T02:16:00Z,81.32,24.83
2026-02-11T02:17:00Z,86.99,13.98
2026-02-11T02:18:00Z,85.93,13.98
2026-02-11T02:19:00Z,89.08,13.06
2026-02-11T02:20:00Z,90.02,11.55
2026-02-11T02:21:00Z,88.53,11.00
2026-02-11T02:22:00Z,89.05,10.73
2026-02-11T02:23:00Z,87.49,14.53
2026-02-11T02:24:00Z,83.13,18.19
2026-02-11T02:25:00Z,80.40,19.84
2026-02-11T02:26:00Z,78.52,23.92
2026-02-11T02:27:00Z,70.99,30.29
2026-02-11T02:28:00Z,71.10,30.90
2026-02-11T02:29:00Z,76.84,27.81
2026-02-11T02:30:00Z,75.90,23.28
2026-02-11T02:31:00Z,72.17,28.37
2026-02-11T02:32:00Z,70.17,32.96
2026-02-11T02:33:00Z,68.68,30.70
2026-02-11T02:34:00Z,70.31,30.16
2026-02-11T02:35:00Z,71.00,30.19
2026-02-11T02:36:00Z,69.42,31.34
2026-02-11T02:37:00Z,68.14,34.00
2026-02-11T02:38:00Z,64.79,36.10
2026-02-11T02:39:00Z,65.27,37.24
2026-02-11T02:40:00Z,65.09,35.94
2026-02-11T02:41:00Z,66.00,35.00
2026-02-11T02:42:00Z,67.10,33.49
2026-02-11T02:43:00Z,77.54,26.98
2026-02-11T02:44:00Z,79.21,21.28
2026-02-11T02:45:00Z,85.61,15.02
2026-02-11T02:46:00Z,88.25,11.88
2026-02-11T02:47:00Z,88.62,12.89
2026-02-11T02:48:00Z,87.96,13.32
2026-02-11T02:49:00Z,84.57,16.64
2026-02-11T02:50:00Z,85.15,14.42
2026-02-11T02:51:00Z,85.45,15.59
2026-02-11T02:52:00Z,84.77,16.89
2026-02-11T02:53:00Z,75.38,21.90
2026-02-11T02:54:00Z,64.26,31.20
2026-02-11T02:55:00Z,62.68,36.81
2026-02-11T02:56:00Z,61.42,37.94
2026-02-11T02:57:00Z,60.86,40.91
2026-02-11T02:58:00Z,59.35,40.13
2026-02-11T02:59:00Z,59.35,40.74
2026-02-11T03:00:00Z,60.59,39.73
2026-02-11T03:01:00Z,61.92,39.32
2026-02-11T03:02:00Z,63.79,38.97
2026-02-11T03:03:00Z,63.72,38.92
2026-02-11T03:04:00Z,60.73,42.60
2026-02-11T03:05:00Z,61.11,39.01
2026-02-11T03:06:00Z,59.33,41.86
2026-02-11T03:07:00Z,63.43,38.91
2026-02-11T03:08:00Z,68.42,32.82
2026-02-11T03:09:00Z,68.94,32.77
2026-02-11T03:10:00Z,79.07,23.41
2026-02-11T03:11:00Z,74.71,24.59
2026-02-11T03:12:00Z,74.29,25.60
2026-02-11T03:13:00Z,70.33,22.89
2026-02-11T03:14:00Z,65.12,35.45
2026-02-11T03:15:00Z,61.29,39.56
2026-02-11T03:16:00Z,67.68,33.32
2026-02-11T03:17:00Z,69.78,31.94
2026-02-11T03:18:00Z,69.40,33.79
2026-02-11T03:19:00Z,75.39,29.00
2026-02-11T03:20:00Z,67.41,34.53
2026-02-11T03:21:00Z,69.37,33.52
2026-02-11T03:22:00Z,70.58,30.33
2026-02-11T03:23:00Z,67.28,35.92
2026-02-11T03:24:00Z,63.62,36.97
2026-02-11T03:25:00Z,68.59,32.45
2026-02-11T03:26:00Z,69.95,30.06
2026-02-11T03:27:00Z,70.84,30.98
2026-02-11T03:28:00Z,69.39,33.94
2026-02-11T03:29:00Z,69.83,31.34
2026-02-11T03:30:00Z,67.39,33.60
2026-02-11T03:31:00Z,73.03,32.28
2026-02-11T03:32:00Z,65.98,34.33
2026-02-11T03:33:00Z,70.17,31.56
2026-02-11T03:34:00Z,71.99,29.03
2026-02-11T03:35:00Z,72.00,28.99
2026-02-11T03:36:00Z,72.33,29.20
2026-02-11T03:37:00Z,68.23,33.39
2026-02-11T03:38:00Z,72.60,27.74
2026-02-11T03:39:00Z,69.68,30.16
2026-02-11T03:40:00Z,66.83,33.79
2026-02-11T03:41:00Z,71.79,29.73
2026-02-11T03:42:00Z,72.51,26.55
2026-02-11T03:43:00Z,74.27,27.60
2026-02-11T03:44:00Z,75.45,25.54
2026-02-11T03:45:00Z,74.64,27.71
2026-02-11T03:46:00Z,67.29,34.12
2026-02-11T03:47:00Z,70.02,30.59
2026-02-11T03:48:00Z,71.91,29.43
2026-02-11T03:49:00Z,69.44,30.97
2026-02-11T03:50:00Z,69.80,31.70
2026-02-11T03:51:00Z,68.28,31.25
2026-02-11T03:52:00Z,63.25,39.37
2026-02-11T03:53:00Z,61.65,36.62
2026-02-11T03:54:00Z,81.53,21.04
2026-02-11T03:55:00Z,93.29,6.75
2026-02-11T03:56:00Z,98.49,2.02
2026-02-11T03:57:00Z,99.00,1.00
2026-02-11T03:58:00Z,99.00,1.00
2026-02-11T03:59:00Z,99.00,1.00
2026-02-11T04:00:00Z,99.00,1.00
2026-02-11T04:01:00Z,99.00,1.00
2026-02-11T04:02:00Z,99.00,1.00
2026-02-11T04:03:00Z,99.00,1.00
