# event_ticker=KXATPMATCH-26APR22PRIBER
# final_score=6-3 6-4
# match_winner=Dino Prizmic
# fav_player=Dino Prizmic
# dog_player=Matteo Berrettini
# kalshi_date=2026-04-22
timestamp,Dino Prizmic,Matteo Berrettini
2026-04-22T07:13:00Z,42.00,60.00
2026-04-22T07:14:00Z,42.00,60.00
2026-04-22T07:21:00Z,42.00,60.00
2026-04-22T07:24:00Z,43.00,60.00
2026-04-22T07:26:00Z,43.00,59.00
2026-04-22T07:28:00Z,43.00,60.00
2026-04-22T07:35:00Z,43.00,59.00
2026-04-22T07:37:00Z,43.00,59.79
2026-04-22T07:42:00Z,43.00,60.00
2026-04-22T07:43:00Z,43.00,60.00
2026-04-22T07:46:00Z,43.00,60.00
2026-04-22T07:51:00Z,43.00,60.00
2026-04-22T07:53:00Z,43.00,60.00
2026-04-22T07:55:00Z,43.00,60.00
2026-04-22T08:03:00Z,43.00,59.00
2026-04-22T08:08:00Z,43.00,59.00
2026-04-22T08:11:00Z,43.00,60.00
2026-04-22T08:14:00Z,43.00,60.00
2026-04-22T08:16:00Z,43.00,60.00
2026-04-22T08:19:00Z,43.00,60.00
2026-04-22T08:23:00Z,42.00,60.00
2026-04-22T08:24:00Z,42.00,60.00
2026-04-22T08:30:00Z,42.00,60.00
2026-04-22T08:33:00Z,42.00,60.00
2026-04-22T08:35:00Z,42.00,60.00
2026-04-22T08:38:00Z,42.00,60.00
2026-04-22T08:40:00Z,42.00,60.00
2026-04-22T08:41:00Z,42.00,60.00
2026-04-22T08:42:00Z,42.00,60.00
2026-04-22T08:48:00Z,43.00,60.00
2026-04-22T08:59:00Z,43.00,60.00
2026-04-22T09:04:00Z,43.00,60.00
2026-04-22T09:08:00Z,43.00,60.00
2026-04-22T09:12:00Z,43.00,60.00
2026-04-22T09:13:00Z,43.00,60.00
2026-04-22T09:15:00Z,43.00,60.00
2026-04-22T09:18:00Z,43.00,60.00
2026-04-22T09:21:00Z,43.00,60.00
2026-04-22T09:22:00Z,43.00,60.00
2026-04-22T09:25:00Z,43.00,60.00
2026-04-22T09:28:00Z,43.00,60.00
2026-04-22T09:40:00Z,43.00,60.00
2026-04-22T09:41:00Z,43.00,60.00
2026-04-22T09:44:00Z,43.00,60.00
2026-04-22T09:45:00Z,41.00,60.00
2026-04-22T09:48:00Z,41.00,60.00
2026-04-22T09:51:00Z,42.00,60.00
2026-04-22T09:58:00Z,40.00,60.00
2026-04-22T10:00:00Z,40.00,60.00
2026-04-22T10:02:00Z,42.00,60.00
2026-04-22T10:04:00Z,42.00,60.00
2026-04-22T10:05:00Z,42.00,60.00
2026-04-22T10:11:00Z,42.00,60.00
2026-04-22T10:12:00Z,42.00,60.00
2026-04-22T10:14:00Z,42.00,60.00
2026-04-22T10:18:00Z,42.00,59.00
2026-04-22T10:22:00Z,42.00,60.00
2026-04-22T10:24:00Z,42.00,60.00
2026-04-22T10:25:00Z,42.00,60.00
2026-04-22T10:26:00Z,42.00,60.00
2026-04-22T10:28:00Z,41.00,60.00
2026-04-22T10:30:00Z,41.00,60.00
2026-04-22T10:31:00Z,41.00,60.00
2026-04-22T10:34:00Z,41.00,60.00
2026-04-22T10:35:00Z,41.00,60.00
2026-04-22T10:36:00Z,41.00,60.00
2026-04-22T10:37:00Z,41.00,60.00
2026-04-22T10:39:00Z,41.00,59.00
2026-04-22T10:40:00Z,41.00,60.00
2026-04-22T10:43:00Z,41.00,60.00
2026-04-22T10:47:00Z,41.00,60.00
2026-04-22T10:48:00Z,41.00,60.00
2026-04-22T10:50:00Z,41.00,60.00
2026-04-22T10:51:00Z,41.03,60.00
2026-04-22T10:52:00Z,41.03,60.00
2026-04-22T10:53:00Z,41.03,59.99
2026-04-22T10:54:00Z,42.00,59.99
2026-04-22T10:55:00Z,42.00,60.00
2026-04-22T10:56:00Z,42.00,60.00
2026-04-22T10:58:00Z,42.00,60.00
2026-04-22T10:59:00Z,42.00,60.00
2026-04-22T11:00:00Z,42.00,60.00
2026-04-22T11:05:00Z,42.00,60.00
2026-04-22T11:06:00Z,42.00,60.00
2026-04-22T11:07:00Z,42.00,60.00
2026-04-22T11:08:00Z,42.00,60.00
2026-04-22T11:09:00Z,42.00,60.00
2026-04-22T11:11:00Z,42.00,60.00
2026-04-22T11:12:00Z,42.00,60.00
2026-04-22T11:13:00Z,42.00,60.00
2026-04-22T11:14:00Z,42.00,60.00
2026-04-22T11:15:00Z,42.00,59.14
2026-04-22T11:16:00Z,42.00,59.00
2026-04-22T11:17:00Z,40.80,59.00
2026-04-22T11:18:00Z,42.00,59.93
2026-04-22T11:19:00Z,42.00,60.00
2026-04-22T11:20:00Z,42.57,59.62
2026-04-22T11:21:00Z,42.00,60.71
2026-04-22T11:22:00Z,41.00,60.02
2026-04-22T11:23:00Z,41.00,60.94
2026-04-22T11:25:00Z,41.42,60.00
2026-04-22T11:26:00Z,42.00,59.42
2026-04-22T11:27:00Z,42.00,60.49
2026-04-22T11:28:00Z,41.00,60.84
2026-04-22T11:29:00Z,41.00,60.00
2026-04-22T11:30:00Z,42.00,60.00
2026-04-22T11:31:00Z,42.00,60.07
2026-04-22T11:32:00Z,40.05,61.65
2026-04-22T11:33:00Z,41.00,60.00
2026-04-22T11:34:00Z,42.00,59.77
2026-04-22T11:35:00Z,42.00,59.28
2026-04-22T11:36:00Z,42.93,59.97
2026-04-22T11:37:00Z,43.00,59.97
2026-04-22T11:38:00Z,42.96,60.70
2026-04-22T11:39:00Z,42.97,61.50
2026-04-22T11:40:00Z,41.55,60.23
2026-04-22T11:41:00Z,43.49,58.15
2026-04-22T11:42:00Z,44.03,57.39
2026-04-22T11:43:00Z,43.55,57.01
2026-04-22T11:44:00Z,44.00,57.45
2026-04-22T11:45:00Z,43.88,59.41
2026-04-22T11:46:00Z,40.99,61.66
2026-04-22T11:47:00Z,41.00,60.72
2026-04-22T11:48:00Z,41.86,59.40
2026-04-22T11:49:00Z,44.00,59.00
2026-04-22T11:50:00Z,44.04,58.00
2026-04-22T11:51:00Z,44.43,57.28
2026-04-22T11:52:00Z,44.73,58.46
2026-04-22T11:53:00Z,44.14,59.00
2026-04-22T11:54:00Z,48.67,53.57
2026-04-22T11:55:00Z,52.86,52.54
2026-04-22T11:56:00Z,46.66,54.94
2026-04-22T11:57:00Z,46.99,53.32
2026-04-22T11:58:00Z,46.37,55.85
2026-04-22T11:59:00Z,44.21,58.48
2026-04-22T12:00:00Z,39.75,59.45
2026-04-22T12:01:00Z,43.00,59.02
2026-04-22T12:02:00Z,46.69,54.69
2026-04-22T12:03:00Z,45.56,55.00
2026-04-22T12:04:00Z,47.91,56.59
2026-04-22T12:05:00Z,49.12,51.24
2026-04-22T12:06:00Z,51.18,51.94
2026-04-22T12:07:00Z,55.13,49.12
2026-04-22T12:08:00Z,55.03,47.88
2026-04-22T12:09:00Z,63.59,37.58
2026-04-22T12:10:00Z,64.61,35.79
2026-04-22T12:11:00Z,67.83,33.67
2026-04-22T12:12:00Z,71.01,29.19
2026-04-22T12:13:00Z,71.45,28.92
2026-04-22T12:14:00Z,73.74,28.69
2026-04-22T12:15:00Z,71.01,29.49
2026-04-22T12:16:00Z,69.97,31.00
2026-04-22T12:17:00Z,70.00,31.22
2026-04-22T12:18:00Z,71.58,29.13
2026-04-22T12:19:00Z,72.85,28.86
2026-04-22T12:20:00Z,72.81,28.73
2026-04-22T12:21:00Z,71.76,28.24
2026-04-22T12:22:00Z,71.20,28.74
2026-04-22T12:23:00Z,71.71,29.00
2026-04-22T12:24:00Z,71.84,29.00
2026-04-22T12:25:00Z,73.90,28.35
2026-04-22T12:26:00Z,71.03,29.88
2026-04-22T12:27:00Z,71.89,29.50
2026-04-22T12:28:00Z,69.52,31.87
2026-04-22T12:29:00Z,69.02,31.99
2026-04-22T12:30:00Z,69.97,31.47
2026-04-22T12:31:00Z,71.76,30.99
2026-04-22T12:32:00Z,71.94,30.29
2026-04-22T12:33:00Z,69.62,31.92
2026-04-22T12:34:00Z,67.83,31.83
2026-04-22T12:35:00Z,60.60,38.69
2026-04-22T12:36:00Z,66.05,35.71
2026-04-22T12:37:00Z,68.83,31.72
2026-04-22T12:38:00Z,70.30,30.52
2026-04-22T12:39:00Z,73.75,27.91
2026-04-22T12:40:00Z,75.72,28.70
2026-04-22T12:41:00Z,74.38,26.69
2026-04-22T12:42:00Z,87.82,17.66
2026-04-22T12:43:00Z,89.01,10.74
2026-04-22T12:44:00Z,90.96,10.74
2026-04-22T12:45:00Z,93.09,7.39
2026-04-22T12:46:00Z,93.97,6.77
2026-04-22T12:47:00Z,94.02,5.99
2026-04-22T12:48:00Z,96.66,3.91
2026-04-22T12:49:00Z,97.72,1.90
2026-04-22T12:50:00Z,97.05,3.36
2026-04-22T12:51:00Z,94.04,5.45
2026-04-22T12:52:00Z,93.28,7.46
2026-04-22T12:53:00Z,93.09,8.00
2026-04-22T12:54:00Z,94.38,7.31
2026-04-22T12:55:00Z,94.78,7.73
2026-04-22T12:56:00Z,93.20,7.08
2026-04-22T12:57:00Z,95.34,5.39
2026-04-22T12:58:00Z,97.16,3.83
2026-04-22T12:59:00Z,97.78,3.50
2026-04-22T13:00:00Z,96.65,5.00
2026-04-22T13:01:00Z,95.70,5.65
2026-04-22T13:02:00Z,95.79,5.95
2026-04-22T13:03:00Z,94.81,7.79
2026-04-22T13:04:00Z,93.25,7.65
2026-04-22T13:05:00Z,94.64,5.73
2026-04-22T13:06:00Z,95.82,3.94
2026-04-22T13:07:00Z,97.14,3.50
2026-04-22T13:08:00Z,96.69,3.05
2026-04-22T13:09:00Z,98.00,2.87
2026-04-22T13:10:00Z,97.98,3.02
2026-04-22T13:11:00Z,97.16,3.70
2026-04-22T13:12:00Z,96.11,4.00
2026-04-22T13:13:00Z,96.00,3.89
2026-04-22T13:14:00Z,95.31,3.33
2026-04-22T13:15:00Z,98.43,1.94
2026-04-22T13:16:00Z,98.72,1.05
2026-04-22T13:17:00Z,98.64,1.44
2026-04-22T13:18:00Z,97.58,4.88
2026-04-22T13:19:00Z,97.50,3.72
2026-04-22T13:20:00Z,99.00,1.00
2026-04-22T13:21:00Z,99.00,1.00
