# event_ticker=KXATPMATCH-26APR08MOURUU
# final_score=7-5 6-3
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Corentin Moutet
# kalshi_date=2026-04-08
timestamp,Casper Ruud,Corentin Moutet
2026-04-08T08:26:00Z,73.00,28.00
2026-04-08T08:37:00Z,73.00,28.00
2026-04-08T08:47:00Z,73.00,28.00
2026-04-08T09:01:00Z,72.00,28.00
2026-04-08T09:07:00Z,73.00,28.00
2026-04-08T09:08:00Z,73.00,28.00
2026-04-08T09:11:00Z,73.00,28.00
2026-04-08T09:15:00Z,73.00,28.00
2026-04-08T09:20:00Z,73.00,28.00
2026-04-08T09:22:00Z,73.00,28.00
2026-04-08T09:28:00Z,73.00,28.00
2026-04-08T09:30:00Z,73.00,28.00
2026-04-08T09:31:00Z,73.00,28.00
2026-04-08T09:42:00Z,73.00,28.00
2026-04-08T09:52:00Z,73.00,28.00
2026-04-08T09:54:00Z,73.00,28.00
2026-04-08T09:55:00Z,73.00,28.00
2026-04-08T09:57:00Z,73.00,28.00
2026-04-08T09:58:00Z,73.00,28.00
2026-04-08T10:02:00Z,73.00,28.00
2026-04-08T10:03:00Z,73.89,28.00
2026-04-08T10:04:00Z,73.89,27.00
2026-04-08T10:08:00Z,73.00,27.00
2026-04-08T10:09:00Z,73.00,27.00
2026-04-08T10:13:00Z,73.00,28.00
2026-04-08T10:14:00Z,73.00,28.00
2026-04-08T10:22:00Z,73.00,28.00
2026-04-08T10:23:00Z,73.00,28.00
2026-04-08T10:27:00Z,73.00,27.00
2026-04-08T10:28:00Z,73.00,27.00
2026-04-08T10:29:00Z,73.00,27.00
2026-04-08T10:31:00Z,73.00,27.00
2026-04-08T10:34:00Z,73.00,27.00
2026-04-08T10:35:00Z,73.00,28.00
2026-04-08T10:39:00Z,73.00,28.00
2026-04-08T10:41:00Z,73.00,28.00
2026-04-08T10:46:00Z,73.00,28.00
2026-04-08T10:47:00Z,73.00,28.00
2026-04-08T10:49:00Z,73.00,28.00
2026-04-08T10:50:00Z,73.00,28.00
2026-04-08T10:51:00Z,73.00,28.00
2026-04-08T10:55:00Z,73.00,28.00
2026-04-08T11:00:00Z,73.00,28.00
2026-04-08T11:01:00Z,73.00,27.50
2026-04-08T11:07:00Z,73.00,28.00
2026-04-08T11:24:00Z,73.00,28.00
2026-04-08T11:26:00Z,73.00,28.00
2026-04-08T11:29:00Z,73.00,28.00
2026-04-08T11:33:00Z,73.00,28.00
2026-04-08T11:42:00Z,73.00,28.00
2026-04-08T11:43:00Z,73.00,28.00
2026-04-08T11:44:00Z,73.00,28.00
2026-04-08T11:45:00Z,73.00,28.00
2026-04-08T11:47:00Z,73.00,28.00
2026-04-08T11:48:00Z,73.00,28.00
2026-04-08T11:49:00Z,73.00,28.00
2026-04-08T11:52:00Z,74.00,28.00
2026-04-08T11:53:00Z,74.00,28.00
2026-04-08T11:54:00Z,74.00,28.00
2026-04-08T11:55:00Z,74.00,28.00
2026-04-08T11:56:00Z,74.00,28.00
2026-04-08T11:57:00Z,74.00,28.00
2026-04-08T11:58:00Z,74.00,28.00
2026-04-08T11:59:00Z,74.00,28.00
2026-04-08T12:01:00Z,73.62,28.00
2026-04-08T12:02:00Z,74.00,28.00
2026-04-08T12:03:00Z,74.00,28.00
2026-04-08T12:05:00Z,73.08,28.00
2026-04-08T12:06:00Z,73.08,28.00
2026-04-08T12:08:00Z,74.00,28.00
2026-04-08T12:10:00Z,74.00,28.00
2026-04-08T12:11:00Z,74.00,28.00
2026-04-08T12:15:00Z,74.00,27.00
2026-04-08T12:17:00Z,74.00,27.00
2026-04-08T12:18:00Z,73.00,27.00
2026-04-08T12:19:00Z,74.00,27.00
2026-04-08T12:21:00Z,74.00,27.00
2026-04-08T12:22:00Z,74.00,28.00
2026-04-08T12:23:00Z,74.00,28.00
2026-04-08T12:26:00Z,74.00,28.00
2026-04-08T12:27:00Z,74.00,28.00
2026-04-08T12:28:00Z,74.00,28.00
2026-04-08T12:30:00Z,74.00,28.00
2026-04-08T12:31:00Z,74.00,28.00
2026-04-08T12:33:00Z,74.00,28.00
2026-04-08T12:34:00Z,74.00,28.00
2026-04-08T12:35:00Z,74.00,28.00
2026-04-08T12:38:00Z,74.00,28.00
2026-04-08T12:39:00Z,74.00,28.00
2026-04-08T12:40:00Z,73.00,28.00
2026-04-08T12:41:00Z,74.00,28.00
2026-04-08T12:42:00Z,74.00,28.00
2026-04-08T12:45:00Z,74.00,28.00
2026-04-08T12:47:00Z,74.00,28.00
2026-04-08T12:48:00Z,74.00,28.00
2026-04-08T12:50:00Z,74.00,28.00
2026-04-08T12:51:00Z,74.00,28.00
2026-04-08T12:52:00Z,74.00,28.00
2026-04-08T12:53:00Z,74.00,28.00
2026-04-08T12:55:00Z,74.00,28.00
2026-04-08T12:58:00Z,74.00,28.00
2026-04-08T12:59:00Z,73.00,28.00
2026-04-08T13:00:00Z,74.00,28.00
2026-04-08T13:01:00Z,74.00,28.00
2026-04-08T13:04:00Z,74.00,28.00
2026-04-08T13:06:00Z,74.00,28.00
2026-04-08T13:09:00Z,74.00,28.00
2026-04-08T13:10:00Z,74.00,28.00
2026-04-08T13:12:00Z,74.00,28.00
2026-04-08T13:13:00Z,73.00,28.00
2026-04-08T13:14:00Z,74.00,28.00
2026-04-08T13:15:00Z,74.00,28.00
2026-04-08T13:16:00Z,74.00,28.00
2026-04-08T13:17:00Z,74.00,28.00
2026-04-08T13:18:00Z,73.90,28.00
2026-04-08T13:19:00Z,74.00,28.00
2026-04-08T13:20:00Z,74.00,27.12
2026-04-08T13:21:00Z,74.00,28.00
2026-04-08T13:22:00Z,74.00,28.00
2026-04-08T13:23:00Z,74.00,27.00
2026-04-08T13:24:00Z,73.54,28.06
2026-04-08T13:25:00Z,73.24,28.06
2026-04-08T13:26:00Z,74.00,28.00
2026-04-08T13:27:00Z,74.00,28.00
2026-04-08T13:28:00Z,73.26,28.00
2026-04-08T13:29:00Z,74.00,28.00
2026-04-08T13:30:00Z,73.43,28.00
2026-04-08T13:31:00Z,73.00,27.00
2026-04-08T13:32:00Z,73.00,28.00
2026-04-08T13:33:00Z,73.00,28.00
2026-04-08T13:34:00Z,73.00,28.00
2026-04-08T13:35:00Z,73.00,28.00
2026-04-08T13:36:00Z,73.00,28.00
2026-04-08T13:37:00Z,73.00,28.00
2026-04-08T13:38:00Z,73.00,28.00
2026-04-08T13:39:00Z,73.00,27.94
2026-04-08T13:40:00Z,73.00,28.00
2026-04-08T13:41:00Z,75.21,27.15
2026-04-08T13:42:00Z,76.96,24.79
2026-04-08T13:43:00Z,78.53,23.07
2026-04-08T13:44:00Z,77.98,20.95
2026-04-08T13:45:00Z,75.98,23.87
2026-04-08T13:46:00Z,75.54,25.55
2026-04-08T13:47:00Z,75.85,27.04
2026-04-08T13:48:00Z,76.99,25.49
2026-04-08T13:49:00Z,78.92,22.74
2026-04-08T13:50:00Z,77.62,23.13
2026-04-08T13:51:00Z,78.00,23.00
2026-04-08T13:52:00Z,78.51,20.12
2026-04-08T13:53:00Z,81.77,20.59
2026-04-08T13:54:00Z,77.38,24.17
2026-04-08T13:55:00Z,76.22,26.30
2026-04-08T13:56:00Z,75.42,24.32
2026-04-08T13:57:00Z,76.54,23.45
2026-04-08T13:58:00Z,78.70,23.80
2026-04-08T13:59:00Z,74.95,25.15
2026-04-08T14:00:00Z,76.33,30.49
2026-04-08T14:01:00Z,79.96,25.11
2026-04-08T14:02:00Z,74.56,26.19
2026-04-08T14:03:00Z,74.04,25.39
2026-04-08T14:04:00Z,72.32,30.65
2026-04-08T14:05:00Z,61.04,40.52
2026-04-08T14:06:00Z,59.99,41.09
2026-04-08T14:07:00Z,62.23,39.96
2026-04-08T14:08:00Z,59.79,41.50
2026-04-08T14:09:00Z,61.23,41.97
2026-04-08T14:10:00Z,60.62,38.92
2026-04-08T14:11:00Z,56.59,43.62
2026-04-08T14:12:00Z,57.45,41.43
2026-04-08T14:13:00Z,60.07,42.90
2026-04-08T14:14:00Z,59.40,41.99
2026-04-08T14:15:00Z,58.77,42.56
2026-04-08T14:16:00Z,57.03,43.64
2026-04-08T14:17:00Z,52.45,49.01
2026-04-08T14:18:00Z,50.24,50.89
2026-04-08T14:19:00Z,53.11,49.69
2026-04-08T14:20:00Z,52.46,48.14
2026-04-08T14:21:00Z,52.85,48.85
2026-04-08T14:22:00Z,50.00,50.00
2026-04-08T14:23:00Z,54.80,49.54
2026-04-08T14:24:00Z,62.08,42.32
2026-04-08T14:25:00Z,67.24,31.45
2026-04-08T14:26:00Z,72.95,25.92
2026-04-08T14:27:00Z,75.81,25.41
2026-04-08T14:28:00Z,73.69,26.40
2026-04-08T14:29:00Z,73.05,26.98
2026-04-08T14:30:00Z,70.44,27.77
2026-04-08T14:31:00Z,72.39,31.51
2026-04-08T14:32:00Z,75.92,27.09
2026-04-08T14:33:00Z,76.36,24.95
2026-04-08T14:34:00Z,75.81,23.11
2026-04-08T14:35:00Z,76.64,22.78
2026-04-08T14:36:00Z,80.51,23.65
2026-04-08T14:37:00Z,85.88,15.38
2026-04-08T14:38:00Z,90.28,10.97
2026-04-08T14:39:00Z,89.28,10.99
2026-04-08T14:40:00Z,90.18,10.27
2026-04-08T14:41:00Z,90.17,9.98
2026-04-08T14:42:00Z,91.19,10.85
2026-04-08T14:43:00Z,88.79,11.59
2026-04-08T14:44:00Z,88.19,12.42
2026-04-08T14:45:00Z,88.81,11.12
2026-04-08T14:46:00Z,91.26,9.64
2026-04-08T14:47:00Z,91.68,9.01
2026-04-08T14:48:00Z,91.21,9.30
2026-04-08T14:49:00Z,90.13,11.61
2026-04-08T14:50:00Z,90.80,11.26
2026-04-08T14:51:00Z,89.34,11.27
2026-04-08T14:52:00Z,88.54,13.15
2026-04-08T14:53:00Z,90.59,11.59
2026-04-08T14:54:00Z,91.42,8.87
2026-04-08T14:55:00Z,91.79,8.64
2026-04-08T14:56:00Z,91.73,9.09
2026-04-08T14:57:00Z,93.39,7.42
2026-04-08T14:58:00Z,95.78,5.51
2026-04-08T14:59:00Z,96.94,4.82
2026-04-08T15:00:00Z,96.95,3.72
2026-04-08T15:01:00Z,98.19,2.62
2026-04-08T15:02:00Z,98.50,2.98
2026-04-08T15:03:00Z,97.06,3.46
2026-04-08T15:04:00Z,92.52,7.54
2026-04-08T15:05:00Z,91.30,8.97
2026-04-08T15:06:00Z,92.67,8.82
2026-04-08T15:07:00Z,94.45,5.47
2026-04-08T15:08:00Z,94.30,8.25
2026-04-08T15:09:00Z,94.89,7.94
2026-04-08T15:10:00Z,97.41,3.33
2026-04-08T15:11:00Z,97.38,3.86
2026-04-08T15:12:00Z,98.34,2.54
2026-04-08T15:13:00Z,93.96,5.41
2026-04-08T15:14:00Z,92.02,7.80
2026-04-08T15:15:00Z,92.48,8.80
2026-04-08T15:16:00Z,93.40,6.17
2026-04-08T15:17:00Z,95.82,4.98
2026-04-08T15:18:00Z,94.12,7.81
2026-04-08T15:19:00Z,96.24,2.49
2026-04-08T15:20:00Z,98.32,1.73
2026-04-08T15:21:00Z,99.00,1.02
2026-04-08T15:22:00Z,99.00,1.01
2026-04-08T15:23:00Z,98.32,2.09
2026-04-08T15:24:00Z,98.81,1.00
2026-04-08T15:25:00Z,99.00,1.00
2026-04-08T15:26:00Z,99.00,1.00
2026-04-08T15:27:00Z,99.00,1.00
