# event_ticker=KXATPMATCH-26FEB15DEAUG
# final_score=6-3 6-2
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Felix Auger-Aliassime
# kalshi_date=2026-02-15
timestamp,Alex de Minaur,Felix Auger-Aliassime
2026-02-15T02:58:00Z,,65.00
2026-02-15T02:59:00Z,37.88,65.00
2026-02-15T03:01:00Z,37.88,65.00
2026-02-15T03:02:00Z,37.88,64.00
2026-02-15T03:03:00Z,36.00,65.00
2026-02-15T03:04:00Z,36.00,65.00
2026-02-15T03:06:00Z,36.00,66.00
2026-02-15T03:07:00Z,36.00,66.00
2026-02-15T03:08:00Z,36.00,65.00
2026-02-15T03:09:00Z,36.00,65.00
2026-02-15T03:10:00Z,35.00,65.00
2026-02-15T03:11:00Z,35.00,65.00
2026-02-15T03:12:00Z,35.00,66.00
2026-02-15T03:13:00Z,35.00,66.00
2026-02-15T03:14:00Z,35.00,66.00
2026-02-15T03:15:00Z,35.00,66.00
2026-02-15T03:16:00Z,35.00,66.00
2026-02-15T03:19:00Z,35.00,66.00
2026-02-15T03:20:00Z,35.00,66.00
2026-02-15T03:21:00Z,35.00,66.00
2026-02-15T03:26:00Z,35.00,66.00
2026-02-15T03:28:00Z,35.00,66.00
2026-02-15T03:29:00Z,35.00,66.00
2026-02-15T03:30:00Z,35.00,66.00
2026-02-15T03:31:00Z,35.00,66.00
2026-02-15T03:34:00Z,35.00,66.00
2026-02-15T03:35:00Z,35.00,66.00
2026-02-15T03:36:00Z,35.00,66.00
2026-02-15T03:39:00Z,35.00,66.00
2026-02-15T03:40:00Z,35.00,66.00
2026-02-15T03:41:00Z,34.84,66.00
2026-02-15T03:42:00Z,34.84,66.00
2026-02-15T03:43:00Z,34.84,66.00
2026-02-15T03:44:00Z,34.84,66.00
2026-02-15T03:46:00Z,35.00,66.00
2026-02-15T03:47:00Z,35.00,66.00
2026-02-15T03:49:00Z,35.00,66.00
2026-02-15T03:52:00Z,35.00,65.00
2026-02-15T03:53:00Z,35.00,66.00
2026-02-15T03:54:00Z,35.00,66.00
2026-02-15T03:55:00Z,35.00,66.00
2026-02-15T03:56:00Z,35.00,66.00
2026-02-15T03:57:00Z,35.00,66.00
2026-02-15T03:58:00Z,35.00,66.00
2026-02-15T04:01:00Z,35.00,65.06
2026-02-15T04:03:00Z,35.00,66.00
2026-02-15T04:04:00Z,35.00,66.00
2026-02-15T04:05:00Z,35.00,66.00
2026-02-15T04:06:00Z,35.00,66.00
2026-02-15T04:08:00Z,35.00,66.00
2026-02-15T04:10:00Z,35.00,66.00
2026-02-15T04:12:00Z,35.00,66.00
2026-02-15T04:13:00Z,35.00,66.00
2026-02-15T04:14:00Z,35.00,66.00
2026-02-15T04:16:00Z,35.00,66.00
2026-02-15T04:17:00Z,35.00,66.00
2026-02-15T04:18:00Z,35.00,66.00
2026-02-15T04:19:00Z,35.00,65.00
2026-02-15T04:20:00Z,35.00,65.00
2026-02-15T04:21:00Z,35.00,66.00
2026-02-15T04:24:00Z,35.00,66.00
2026-02-15T04:25:00Z,35.00,66.00
2026-02-15T04:26:00Z,35.00,66.00
2026-02-15T04:30:00Z,35.00,66.00
2026-02-15T04:31:00Z,35.00,66.00
2026-02-15T04:32:00Z,35.00,66.00
2026-02-15T04:34:00Z,35.00,66.00
2026-02-15T04:35:00Z,35.00,65.62
2026-02-15T04:37:00Z,35.00,66.00
2026-02-15T04:39:00Z,35.00,66.00
2026-02-15T04:42:00Z,35.00,66.00
2026-02-15T04:44:00Z,35.00,65.00
2026-02-15T04:45:00Z,35.00,66.00
2026-02-15T04:46:00Z,35.00,66.00
2026-02-15T04:47:00Z,35.00,66.00
2026-02-15T04:48:00Z,35.00,66.00
2026-02-15T04:49:00Z,35.00,66.00
2026-02-15T04:51:00Z,35.00,66.00
2026-02-15T04:52:00Z,35.00,66.00
2026-02-15T04:54:00Z,35.00,66.00
2026-02-15T04:55:00Z,35.00,66.00
2026-02-15T04:56:00Z,35.76,66.00
2026-02-15T04:57:00Z,36.00,66.00
2026-02-15T05:01:00Z,36.00,66.00
2026-02-15T05:02:00Z,36.00,66.00
2026-02-15T05:03:00Z,36.00,66.00
2026-02-15T05:04:00Z,36.00,66.00
2026-02-15T05:07:00Z,36.00,66.00
2026-02-15T05:08:00Z,36.00,66.00
2026-02-15T05:09:00Z,36.00,66.00
2026-02-15T05:10:00Z,36.00,66.00
2026-02-15T05:12:00Z,36.00,66.00
2026-02-15T05:13:00Z,36.00,66.00
2026-02-15T05:17:00Z,36.00,66.00
2026-02-15T05:18:00Z,36.99,66.00
2026-02-15T05:20:00Z,36.99,66.00
2026-02-15T05:22:00Z,36.99,66.00
2026-02-15T05:23:00Z,37.25,66.00
2026-02-15T05:24:00Z,37.25,66.00
2026-02-15T05:25:00Z,37.25,65.99
2026-02-15T05:26:00Z,37.25,66.00
2026-02-15T05:27:00Z,37.00,66.00
2026-02-15T05:28:00Z,37.00,66.00
2026-02-15T05:30:00Z,37.00,66.00
2026-02-15T05:33:00Z,37.00,66.00
2026-02-15T05:36:00Z,37.00,66.00
2026-02-15T05:37:00Z,37.00,66.00
2026-02-15T05:38:00Z,37.00,66.00
2026-02-15T05:43:00Z,37.00,66.00
2026-02-15T05:45:00Z,37.00,66.00
2026-02-15T05:47:00Z,37.00,66.00
2026-02-15T05:48:00Z,37.00,66.00
2026-02-15T05:51:00Z,37.00,66.00
2026-02-15T05:52:00Z,37.00,66.00
2026-02-15T05:53:00Z,38.00,66.00
2026-02-15T05:55:00Z,38.00,66.00
2026-02-15T05:56:00Z,38.00,66.00
2026-02-15T05:57:00Z,38.00,66.00
2026-02-15T05:58:00Z,38.00,66.00
2026-02-15T06:00:00Z,37.00,66.00
2026-02-15T06:02:00Z,37.00,66.00
2026-02-15T06:03:00Z,37.00,66.00
2026-02-15T06:06:00Z,37.00,66.00
2026-02-15T06:07:00Z,37.00,66.00
2026-02-15T06:08:00Z,37.00,66.00
2026-02-15T06:09:00Z,37.00,65.50
2026-02-15T06:10:00Z,37.00,66.00
2026-02-15T06:13:00Z,37.00,66.00
2026-02-15T06:14:00Z,37.00,66.00
2026-02-15T06:17:00Z,38.00,65.38
2026-02-15T06:19:00Z,38.00,66.00
2026-02-15T06:20:00Z,38.00,66.00
2026-02-15T06:21:00Z,36.00,66.00
2026-02-15T06:23:00Z,38.00,66.00
2026-02-15T06:25:00Z,38.00,66.00
2026-02-15T06:29:00Z,38.00,66.00
2026-02-15T06:30:00Z,38.00,66.00
2026-02-15T06:32:00Z,38.00,66.00
2026-02-15T06:33:00Z,37.00,66.00
2026-02-15T06:34:00Z,37.00,66.00
2026-02-15T06:36:00Z,37.00,66.00
2026-02-15T06:37:00Z,38.00,66.00
2026-02-15T06:38:00Z,38.00,66.00
2026-02-15T06:39:00Z,38.00,66.00
2026-02-15T06:41:00Z,38.00,66.00
2026-02-15T06:42:00Z,38.00,65.00
2026-02-15T06:43:00Z,38.00,65.00
2026-02-15T06:44:00Z,38.00,65.00
2026-02-15T06:45:00Z,38.00,65.86
2026-02-15T06:46:00Z,37.00,65.00
2026-02-15T06:47:00Z,37.00,65.05
2026-02-15T06:48:00Z,38.00,65.06
2026-02-15T06:49:00Z,38.00,65.00
2026-02-15T06:51:00Z,38.00,65.00
2026-02-15T06:52:00Z,38.00,66.00
2026-02-15T06:53:00Z,38.00,65.33
2026-02-15T06:54:00Z,38.00,65.00
2026-02-15T06:55:00Z,39.00,65.00
2026-02-15T06:56:00Z,39.00,66.00
2026-02-15T06:58:00Z,39.00,65.28
2026-02-15T07:00:00Z,38.00,63.00
2026-02-15T07:01:00Z,38.00,63.00
2026-02-15T07:02:00Z,38.00,63.00
2026-02-15T07:03:00Z,38.55,63.00
2026-02-15T07:05:00Z,39.00,63.00
2026-02-15T07:07:00Z,39.00,63.00
2026-02-15T07:08:00Z,39.00,63.00
2026-02-15T07:09:00Z,39.00,63.00
2026-02-15T07:10:00Z,39.00,63.00
2026-02-15T07:11:00Z,39.00,62.07
2026-02-15T07:12:00Z,39.00,62.00
2026-02-15T07:13:00Z,39.00,62.00
2026-02-15T07:14:00Z,39.00,62.00
2026-02-15T07:15:00Z,39.00,62.00
2026-02-15T07:16:00Z,38.00,62.00
2026-02-15T07:17:00Z,38.00,62.00
2026-02-15T07:18:00Z,39.00,62.00
2026-02-15T07:20:00Z,39.00,62.00
2026-02-15T07:21:00Z,39.00,62.00
2026-02-15T07:22:00Z,39.00,62.00
2026-02-15T07:23:00Z,39.00,62.00
2026-02-15T07:24:00Z,39.00,62.00
2026-02-15T07:25:00Z,39.00,62.00
2026-02-15T07:28:00Z,39.00,62.00
2026-02-15T07:29:00Z,38.00,62.00
2026-02-15T07:30:00Z,38.00,62.00
2026-02-15T07:32:00Z,39.00,62.00
2026-02-15T07:35:00Z,38.00,62.00
2026-02-15T07:36:00Z,40.00,62.00
2026-02-15T07:37:00Z,40.00,62.00
2026-02-15T07:39:00Z,40.00,62.00
2026-02-15T07:40:00Z,40.00,62.00
2026-02-15T07:41:00Z,40.00,62.00
2026-02-15T07:42:00Z,40.00,62.00
2026-02-15T07:43:00Z,40.00,62.00
2026-02-15T07:44:00Z,39.00,62.00
2026-02-15T07:46:00Z,39.00,62.00
2026-02-15T07:47:00Z,39.00,62.00
2026-02-15T07:48:00Z,39.00,62.00
2026-02-15T07:49:00Z,39.00,62.00
2026-02-15T07:50:00Z,39.00,60.79
2026-02-15T07:56:00Z,40.00,60.79
2026-02-15T07:57:00Z,40.00,61.00
2026-02-15T07:58:00Z,40.00,61.00
2026-02-15T08:01:00Z,40.00,61.00
2026-02-15T08:03:00Z,40.00,61.00
2026-02-15T08:09:00Z,40.00,61.00
2026-02-15T08:11:00Z,40.00,61.00
2026-02-15T08:12:00Z,39.00,61.00
2026-02-15T08:14:00Z,39.00,61.00
2026-02-15T08:16:00Z,39.00,61.00
2026-02-15T08:17:00Z,39.00,60.00
2026-02-15T08:18:00Z,39.00,61.00
2026-02-15T08:22:00Z,39.00,61.00
2026-02-15T08:23:00Z,39.00,61.00
2026-02-15T08:24:00Z,38.95,61.00
2026-02-15T08:25:00Z,38.95,61.00
2026-02-15T08:26:00Z,38.95,61.00
2026-02-15T08:27:00Z,38.95,61.00
2026-02-15T08:28:00Z,39.00,61.00
2026-02-15T08:29:00Z,39.00,61.00
2026-02-15T08:32:00Z,39.00,61.00
2026-02-15T08:34:00Z,39.00,61.00
2026-02-15T08:38:00Z,39.00,61.00
2026-02-15T08:39:00Z,39.00,61.00
2026-02-15T08:42:00Z,39.00,61.96
2026-02-15T08:45:00Z,39.00,62.01
2026-02-15T08:46:00Z,39.00,63.00
2026-02-15T08:47:00Z,39.00,63.00
2026-02-15T08:48:00Z,39.00,63.00
2026-02-15T08:49:00Z,39.00,61.02
2026-02-15T08:50:00Z,39.00,63.00
2026-02-15T08:51:00Z,39.00,63.00
2026-02-15T08:52:00Z,39.00,63.00
2026-02-15T08:54:00Z,39.00,63.00
2026-02-15T08:55:00Z,39.00,63.00
2026-02-15T08:58:00Z,39.61,63.00
2026-02-15T08:59:00Z,39.61,63.00
2026-02-15T09:01:00Z,39.61,63.00
2026-02-15T09:03:00Z,40.00,63.00
2026-02-15T09:04:00Z,40.00,63.00
2026-02-15T09:05:00Z,40.00,63.00
2026-02-15T09:07:00Z,39.89,63.00
2026-02-15T09:12:00Z,39.89,63.00
2026-02-15T09:15:00Z,39.89,63.00
2026-02-15T09:22:00Z,38.00,62.00
2026-02-15T09:24:00Z,38.00,62.78
2026-02-15T09:27:00Z,39.00,62.78
2026-02-15T09:28:00Z,39.00,62.78
2026-02-15T09:31:00Z,39.00,62.00
2026-02-15T09:32:00Z,39.00,62.00
2026-02-15T09:40:00Z,39.00,62.00
2026-02-15T09:41:00Z,39.00,62.00
2026-02-15T09:42:00Z,39.00,62.00
