# event_ticker=KXATPCHALLENGERMATCH-26APR22DRAFEL
# final_score=6-1 6-0
# match_winner=Kilian Feldbausch
# fav_player=Kilian Feldbausch
# dog_player=Liam Draxl
# kalshi_date=2026-04-22
timestamp,Liam Draxl,Kilian Feldbausch
2026-04-22T20:14:00Z,58.00,43.00
2026-04-22T20:16:00Z,58.00,43.00
2026-04-22T20:20:00Z,58.00,43.00
2026-04-22T20:21:00Z,58.00,43.00
2026-04-22T20:22:00Z,57.25,43.00
2026-04-22T20:25:00Z,58.00,43.00
2026-04-22T20:26:00Z,58.00,43.96
2026-04-22T20:27:00Z,58.00,43.96
2026-04-22T20:28:00Z,58.00,43.96
2026-04-22T20:29:00Z,58.00,43.96
2026-04-22T20:30:00Z,58.00,43.95
2026-04-22T20:32:00Z,58.00,43.95
2026-04-22T20:33:00Z,58.00,43.95
2026-04-22T20:34:00Z,58.00,43.95
2026-04-22T20:35:00Z,58.00,44.00
2026-04-22T20:38:00Z,58.65,44.00
2026-04-22T20:39:00Z,59.00,44.00
2026-04-22T20:40:00Z,57.00,44.00
2026-04-22T20:41:00Z,59.00,44.00
2026-04-22T20:42:00Z,59.00,44.00
2026-04-22T20:44:00Z,59.00,44.00
2026-04-22T20:45:00Z,59.00,44.00
2026-04-22T20:46:00Z,59.00,44.00
2026-04-22T20:47:00Z,59.00,42.00
2026-04-22T20:48:00Z,59.00,43.00
2026-04-22T20:49:00Z,59.00,43.00
2026-04-22T20:50:00Z,59.00,41.11
2026-04-22T20:51:00Z,59.00,43.00
2026-04-22T20:52:00Z,59.00,43.00
2026-04-22T20:54:00Z,59.00,43.00
2026-04-22T20:55:00Z,59.00,43.00
2026-04-22T20:56:00Z,59.00,43.00
2026-04-22T20:57:00Z,59.00,43.00
2026-04-22T20:58:00Z,59.00,43.00
2026-04-22T20:59:00Z,60.00,40.00
2026-04-22T21:00:00Z,61.00,39.00
2026-04-22T21:01:00Z,61.00,39.00
2026-04-22T21:02:00Z,60.90,39.00
2026-04-22T21:03:00Z,61.00,39.00
2026-04-22T21:04:00Z,61.00,40.00
2026-04-22T21:05:00Z,61.00,40.00
2026-04-22T21:06:00Z,61.00,40.00
2026-04-22T21:07:00Z,61.00,40.00
2026-04-22T21:09:00Z,61.00,40.00
2026-04-22T21:10:00Z,61.00,40.00
2026-04-22T21:12:00Z,61.00,40.00
2026-04-22T21:14:00Z,62.30,40.00
2026-04-22T21:15:00Z,63.00,40.00
2026-04-22T21:16:00Z,62.67,40.00
2026-04-22T21:19:00Z,61.00,40.00
2026-04-22T21:20:00Z,63.00,39.00
2026-04-22T21:22:00Z,63.00,39.00
2026-04-22T21:23:00Z,62.96,39.00
2026-04-22T21:24:00Z,62.37,39.00
2026-04-22T21:26:00Z,62.84,39.00
2026-04-22T21:27:00Z,62.00,39.00
2026-04-22T21:28:00Z,63.00,39.00
2026-04-22T21:29:00Z,63.00,39.00
2026-04-22T21:30:00Z,63.13,38.00
2026-04-22T21:31:00Z,62.10,39.00
2026-04-22T21:32:00Z,64.00,39.00
2026-04-22T21:33:00Z,64.00,38.83
2026-04-22T21:34:00Z,63.00,38.83
2026-04-22T21:35:00Z,64.00,39.00
2026-04-22T21:38:00Z,64.00,38.00
2026-04-22T21:39:00Z,64.76,38.60
2026-04-22T21:40:00Z,65.00,38.60
2026-04-22T21:41:00Z,65.00,38.00
2026-04-22T21:42:00Z,64.76,37.07
2026-04-22T21:43:00Z,64.00,36.07
2026-04-22T21:44:00Z,64.90,35.86
2026-04-22T21:45:00Z,64.45,36.00
2026-04-22T21:46:00Z,66.00,36.00
2026-04-22T21:47:00Z,66.00,36.00
2026-04-22T21:48:00Z,66.00,36.00
2026-04-22T21:49:00Z,66.00,36.00
2026-04-22T21:50:00Z,66.00,36.00
2026-04-22T21:51:00Z,65.00,36.00
2026-04-22T21:52:00Z,65.00,36.00
2026-04-22T21:53:00Z,66.00,36.00
2026-04-22T21:54:00Z,66.97,36.00
2026-04-22T21:55:00Z,65.29,36.00
2026-04-22T21:56:00Z,66.12,36.07
2026-04-22T21:57:00Z,66.00,36.00
2026-04-22T21:58:00Z,66.14,36.00
2026-04-22T21:59:00Z,66.69,36.79
2026-04-22T22:00:00Z,66.24,36.85
2026-04-22T22:01:00Z,65.90,37.14
2026-04-22T22:02:00Z,63.57,38.99
2026-04-22T22:03:00Z,62.69,40.36
2026-04-22T22:04:00Z,61.17,40.03
2026-04-22T22:05:00Z,52.59,48.02
2026-04-22T22:06:00Z,52.67,49.16
2026-04-22T22:07:00Z,50.82,50.30
2026-04-22T22:08:00Z,50.71,51.49
2026-04-22T22:09:00Z,50.90,50.40
2026-04-22T22:10:00Z,49.37,54.94
2026-04-22T22:11:00Z,41.43,58.53
2026-04-22T22:12:00Z,44.15,57.40
2026-04-22T22:13:00Z,43.59,56.75
2026-04-22T22:14:00Z,38.11,63.14
2026-04-22T22:15:00Z,37.05,62.40
2026-04-22T22:16:00Z,38.65,61.43
2026-04-22T22:17:00Z,41.23,59.93
2026-04-22T22:18:00Z,40.02,61.04
2026-04-22T22:19:00Z,41.90,57.86
2026-04-22T22:20:00Z,45.01,56.17
2026-04-22T22:21:00Z,45.88,55.45
2026-04-22T22:22:00Z,40.29,59.70
2026-04-22T22:23:00Z,37.44,63.25
2026-04-22T22:24:00Z,35.18,65.97
2026-04-22T22:25:00Z,34.48,65.98
2026-04-22T22:26:00Z,34.31,67.09
2026-04-22T22:27:00Z,33.45,68.01
2026-04-22T22:28:00Z,32.32,69.13
2026-04-22T22:29:00Z,30.51,70.73
2026-04-22T22:30:00Z,27.87,72.85
2026-04-22T22:31:00Z,25.99,74.17
2026-04-22T22:32:00Z,24.92,76.06
2026-04-22T22:33:00Z,23.58,76.89
2026-04-22T22:34:00Z,23.00,77.61
2026-04-22T22:35:00Z,22.03,77.87
2026-04-22T22:36:00Z,23.61,77.32
2026-04-22T22:37:00Z,24.28,77.00
2026-04-22T22:38:00Z,23.27,76.71
2026-04-22T22:39:00Z,20.74,78.18
2026-04-22T22:40:00Z,20.17,80.23
2026-04-22T22:41:00Z,18.83,81.88
2026-04-22T22:42:00Z,15.50,83.63
2026-04-22T22:43:00Z,12.69,86.66
2026-04-22T22:44:00Z,9.14,89.97
2026-04-22T22:45:00Z,10.34,91.62
2026-04-22T22:46:00Z,13.27,87.90
2026-04-22T22:47:00Z,10.87,89.14
2026-04-22T22:48:00Z,8.69,92.61
2026-04-22T22:49:00Z,10.20,91.39
2026-04-22T22:50:00Z,7.18,93.98
2026-04-22T22:51:00Z,6.68,93.97
2026-04-22T22:52:00Z,4.74,95.79
2026-04-22T22:53:00Z,5.16,95.69
2026-04-22T22:54:00Z,2.39,96.86
2026-04-22T22:55:00Z,1.29,98.84
2026-04-22T22:56:00Z,1.00,99.00
2026-04-22T22:57:00Z,1.00,99.00
2026-04-22T22:58:00Z,1.00,99.00
2026-04-22T22:59:00Z,1.00,99.00
2026-04-22T23:00:00Z,1.00,99.00
2026-04-22T23:01:00Z,1.00,99.00
2026-04-22T23:02:00Z,1.00,99.00
