# event_ticker=KXATPMATCH-26APR22ATMKEC
# final_score=6-4 7-5
# match_winner=Terence Atmane
# fav_player=Terence Atmane
# dog_player=Miomir Kecmanovic
# kalshi_date=2026-04-22
timestamp,Terence Atmane,Miomir Kecmanovic
2026-04-23T03:01:00Z,47.00,54.00
2026-04-23T03:02:00Z,47.00,54.00
2026-04-23T03:03:00Z,47.00,54.00
2026-04-23T03:04:00Z,47.00,54.00
2026-04-23T03:05:00Z,47.00,54.00
2026-04-23T03:07:00Z,47.00,54.00
2026-04-23T03:11:00Z,47.00,54.00
2026-04-23T03:18:00Z,47.00,54.00
2026-04-23T03:22:00Z,47.00,54.00
2026-04-23T03:25:00Z,47.00,54.00
2026-04-23T03:30:00Z,47.00,54.00
2026-04-23T03:31:00Z,47.00,54.00
2026-04-23T03:34:00Z,47.00,54.00
2026-04-23T03:35:00Z,47.00,54.00
2026-04-23T03:36:00Z,47.00,54.00
2026-04-23T03:38:00Z,47.00,54.45
2026-04-23T03:39:00Z,47.00,55.00
2026-04-23T03:40:00Z,47.00,55.00
2026-04-23T03:44:00Z,47.00,55.00
2026-04-23T03:45:00Z,47.00,55.00
2026-04-23T03:47:00Z,47.00,55.00
2026-04-23T03:49:00Z,47.00,55.00
2026-04-23T03:53:00Z,47.00,55.00
2026-04-23T03:54:00Z,47.00,55.00
2026-04-23T03:56:00Z,47.00,55.00
2026-04-23T04:00:00Z,47.00,55.00
2026-04-23T04:01:00Z,47.00,55.00
2026-04-23T04:03:00Z,47.00,55.00
2026-04-23T04:04:00Z,47.00,55.00
2026-04-23T04:06:00Z,47.00,55.00
2026-04-23T04:10:00Z,47.00,55.00
2026-04-23T04:11:00Z,47.00,55.00
2026-04-23T04:13:00Z,47.00,55.00
2026-04-23T04:15:00Z,47.00,55.00
2026-04-23T04:17:00Z,47.00,55.00
2026-04-23T04:18:00Z,47.00,55.00
2026-04-23T04:19:00Z,47.00,55.00
2026-04-23T04:20:00Z,47.00,55.00
2026-04-23T04:21:00Z,47.00,55.00
2026-04-23T04:22:00Z,47.00,55.00
2026-04-23T04:23:00Z,47.00,55.00
2026-04-23T04:26:00Z,47.00,55.00
2026-04-23T04:28:00Z,47.00,55.00
2026-04-23T04:29:00Z,47.00,55.00
2026-04-23T04:32:00Z,47.00,55.00
2026-04-23T04:33:00Z,47.00,55.00
2026-04-23T04:34:00Z,47.00,55.00
2026-04-23T04:35:00Z,47.00,55.00
2026-04-23T04:36:00Z,47.00,55.00
2026-04-23T04:40:00Z,46.90,55.00
2026-04-23T04:42:00Z,47.00,55.00
2026-04-23T04:44:00Z,47.00,55.00
2026-04-23T04:46:00Z,47.00,55.00
2026-04-23T04:51:00Z,47.00,55.00
2026-04-23T04:52:00Z,47.00,55.00
2026-04-23T04:53:00Z,47.00,55.00
2026-04-23T04:55:00Z,47.00,55.00
2026-04-23T04:56:00Z,47.00,55.00
2026-04-23T04:57:00Z,47.00,55.00
2026-04-23T04:59:00Z,47.00,55.00
2026-04-23T05:01:00Z,47.00,55.00
2026-04-23T05:04:00Z,47.00,55.00
2026-04-23T05:05:00Z,47.00,55.00
2026-04-23T05:07:00Z,47.00,55.00
2026-04-23T05:08:00Z,47.00,55.00
2026-04-23T05:09:00Z,47.00,55.00
2026-04-23T05:11:00Z,47.00,55.00
2026-04-23T05:12:00Z,47.00,55.00
2026-04-23T05:15:00Z,47.00,55.00
2026-04-23T05:18:00Z,47.00,55.00
2026-04-23T05:19:00Z,47.00,55.00
2026-04-23T05:20:00Z,47.00,53.82
2026-04-23T05:24:00Z,47.00,54.00
2026-04-23T05:25:00Z,47.00,54.00
2026-04-23T05:26:00Z,47.00,54.00
2026-04-23T05:27:00Z,47.00,54.13
2026-04-23T05:29:00Z,47.00,55.00
2026-04-23T05:32:00Z,47.00,55.00
2026-04-23T05:34:00Z,47.00,55.00
2026-04-23T05:38:00Z,47.00,54.00
2026-04-23T05:39:00Z,47.00,54.00
2026-04-23T05:40:00Z,47.00,54.00
2026-04-23T05:42:00Z,47.00,53.00
2026-04-23T05:43:00Z,47.00,53.00
2026-04-23T05:45:00Z,47.00,53.00
2026-04-23T05:47:00Z,47.00,54.00
2026-04-23T05:49:00Z,47.00,54.00
2026-04-23T05:50:00Z,47.00,54.00
2026-04-23T05:51:00Z,47.00,54.00
2026-04-23T05:52:00Z,46.32,54.00
2026-04-23T05:53:00Z,47.00,54.00
2026-04-23T05:54:00Z,47.00,54.00
2026-04-23T05:56:00Z,47.00,54.00
2026-04-23T05:57:00Z,47.00,55.00
2026-04-23T05:58:00Z,47.00,55.00
2026-04-23T05:59:00Z,47.00,55.00
2026-04-23T06:01:00Z,47.00,55.00
2026-04-23T06:02:00Z,47.00,55.00
2026-04-23T06:03:00Z,47.00,55.00
2026-04-23T06:04:00Z,47.00,55.00
2026-04-23T06:05:00Z,47.17,55.00
2026-04-23T06:06:00Z,48.00,55.00
2026-04-23T06:07:00Z,47.38,55.00
2026-04-23T06:08:00Z,46.00,55.00
2026-04-23T06:09:00Z,47.00,55.00
2026-04-23T06:10:00Z,47.35,54.59
2026-04-23T06:13:00Z,47.35,54.22
2026-04-23T06:14:00Z,47.35,54.00
2026-04-23T06:15:00Z,48.00,54.00
2026-04-23T06:18:00Z,48.00,52.23
2026-04-23T06:19:00Z,48.00,52.23
2026-04-23T06:21:00Z,48.00,54.00
2026-04-23T06:22:00Z,48.00,54.00
2026-04-23T06:23:00Z,48.00,54.00
2026-04-23T06:25:00Z,48.00,54.00
2026-04-23T06:26:00Z,48.00,54.00
2026-04-23T06:27:00Z,48.00,54.00
2026-04-23T06:28:00Z,48.00,54.34
2026-04-23T06:29:00Z,48.00,54.73
2026-04-23T06:30:00Z,48.00,54.00
2026-04-23T06:31:00Z,48.00,54.11
2026-04-23T06:32:00Z,48.00,54.00
2026-04-23T06:33:00Z,48.00,54.00
2026-04-23T06:36:00Z,48.24,54.00
2026-04-23T06:37:00Z,49.00,54.00
2026-04-23T06:38:00Z,49.00,54.00
2026-04-23T06:41:00Z,49.00,54.00
2026-04-23T06:42:00Z,49.00,54.00
2026-04-23T06:45:00Z,49.00,54.00
2026-04-23T06:46:00Z,49.00,53.00
2026-04-23T06:47:00Z,49.00,53.00
2026-04-23T06:48:00Z,49.00,53.00
2026-04-23T06:49:00Z,49.00,53.00
2026-04-23T06:50:00Z,48.80,53.00
2026-04-23T06:51:00Z,48.80,53.00
2026-04-23T06:52:00Z,48.00,53.00
2026-04-23T06:53:00Z,48.00,53.00
2026-04-23T06:55:00Z,48.00,53.00
2026-04-23T06:58:00Z,48.00,53.00
2026-04-23T09:01:00Z,47.06,54.02
2026-04-23T09:02:00Z,48.12,53.00
2026-04-23T09:03:00Z,49.00,53.00
2026-04-23T09:04:00Z,49.00,53.00
2026-04-23T09:05:00Z,49.00,53.00
2026-04-23T09:06:00Z,49.00,53.00
2026-04-23T09:07:00Z,49.00,53.00
2026-04-23T09:08:00Z,49.00,53.00
2026-04-23T09:09:00Z,49.05,53.00
2026-04-23T09:10:00Z,50.22,51.65
2026-04-23T09:11:00Z,52.00,48.64
2026-04-23T09:12:00Z,52.00,48.23
2026-04-23T09:13:00Z,55.02,47.74
2026-04-23T09:14:00Z,50.91,50.36
2026-04-23T09:15:00Z,52.43,50.50
2026-04-23T09:16:00Z,51.04,49.99
2026-04-23T09:17:00Z,52.74,48.00
2026-04-23T09:18:00Z,53.74,48.90
2026-04-23T09:19:00Z,49.40,51.02
2026-04-23T09:20:00Z,47.10,54.09
2026-04-23T09:21:00Z,48.19,53.55
2026-04-23T09:22:00Z,46.51,54.66
2026-04-23T09:23:00Z,47.13,54.77
2026-04-23T09:24:00Z,49.42,52.06
2026-04-23T09:25:00Z,50.00,51.06
2026-04-23T09:26:00Z,48.07,52.35
2026-04-23T09:27:00Z,44.95,55.27
2026-04-23T09:28:00Z,46.59,57.36
2026-04-23T09:29:00Z,45.50,58.22
2026-04-23T09:30:00Z,45.60,57.05
2026-04-23T09:31:00Z,47.17,52.63
2026-04-23T09:32:00Z,47.00,54.00
2026-04-23T09:33:00Z,48.96,55.74
2026-04-23T09:34:00Z,47.86,55.85
2026-04-23T09:35:00Z,44.36,58.00
2026-04-23T09:36:00Z,42.00,58.52
2026-04-23T09:37:00Z,47.96,53.00
2026-04-23T09:38:00Z,48.00,52.92
2026-04-23T09:39:00Z,50.05,51.69
2026-04-23T09:40:00Z,47.96,53.96
2026-04-23T09:41:00Z,48.79,51.72
2026-04-23T09:42:00Z,55.47,43.84
2026-04-23T09:43:00Z,67.99,28.22
2026-04-23T09:44:00Z,73.11,26.82
2026-04-23T09:45:00Z,73.46,28.00
2026-04-23T09:46:00Z,69.87,30.51
2026-04-23T09:47:00Z,75.69,25.83
2026-04-23T09:48:00Z,75.26,25.89
2026-04-23T09:49:00Z,75.01,27.52
2026-04-23T09:50:00Z,72.22,29.95
2026-04-23T09:51:00Z,74.90,26.52
2026-04-23T09:52:00Z,75.85,25.64
2026-04-23T09:53:00Z,74.66,26.94
2026-04-23T09:54:00Z,71.95,28.71
2026-04-23T09:55:00Z,71.34,30.62
2026-04-23T09:56:00Z,72.90,31.10
2026-04-23T09:57:00Z,74.05,24.70
2026-04-23T09:58:00Z,75.00,27.00
2026-04-23T09:59:00Z,75.00,27.00
2026-04-23T10:00:00Z,73.00,29.00
2026-04-23T10:01:00Z,73.47,28.38
2026-04-23T10:02:00Z,71.89,28.89
2026-04-23T10:03:00Z,72.03,27.48
2026-04-23T10:04:00Z,75.09,26.18
2026-04-23T10:05:00Z,74.02,25.26
2026-04-23T10:06:00Z,74.00,26.00
2026-04-23T10:07:00Z,73.93,26.98
2026-04-23T10:08:00Z,72.02,28.00
2026-04-23T10:09:00Z,71.65,31.22
2026-04-23T10:10:00Z,67.68,33.45
2026-04-23T10:11:00Z,68.00,34.06
2026-04-23T10:12:00Z,72.88,28.05
2026-04-23T10:13:00Z,74.00,27.00
2026-04-23T10:14:00Z,73.67,28.52
2026-04-23T10:15:00Z,70.24,29.26
2026-04-23T10:16:00Z,68.42,32.38
2026-04-23T10:17:00Z,71.35,31.89
2026-04-23T10:18:00Z,73.95,28.74
2026-04-23T10:19:00Z,74.99,26.97
2026-04-23T10:20:00Z,74.61,26.34
2026-04-23T10:21:00Z,74.28,24.69
2026-04-23T10:22:00Z,82.00,22.04
2026-04-23T10:23:00Z,84.07,18.13
2026-04-23T10:24:00Z,94.84,3.92
2026-04-23T10:25:00Z,99.00,3.92
2026-04-23T10:26:00Z,99.00,3.92
2026-04-23T10:27:00Z,99.00,1.00
