# event_ticker=KXATPMATCH-26APR22SONLAJ
# final_score=6-3 7-6(1)
# score_resolution=6-3 7-6
# match_winner=Dusan Lajovic
# fav_player=Dusan Lajovic
# dog_player=Lorenzo Sonego
# kalshi_date=2026-04-22
timestamp,Lorenzo Sonego,Dusan Lajovic
2026-04-22T09:04:00Z,42.00,58.00
2026-04-22T09:08:00Z,42.00,58.00
2026-04-22T09:11:00Z,43.00,58.00
2026-04-22T09:21:00Z,43.00,57.18
2026-04-22T09:25:00Z,43.00,58.00
2026-04-22T09:50:00Z,43.00,58.00
2026-04-22T09:57:00Z,43.00,59.00
2026-04-22T09:58:00Z,43.00,59.00
2026-04-22T09:59:00Z,43.00,59.00
2026-04-22T10:01:00Z,43.00,59.00
2026-04-22T10:06:00Z,43.00,59.00
2026-04-22T10:10:00Z,43.00,59.00
2026-04-22T10:11:00Z,43.00,59.00
2026-04-22T10:14:00Z,43.00,59.00
2026-04-22T10:23:00Z,43.00,59.00
2026-04-22T10:25:00Z,43.00,59.00
2026-04-22T10:26:00Z,43.00,59.00
2026-04-22T10:27:00Z,43.00,59.00
2026-04-22T10:28:00Z,43.00,59.00
2026-04-22T10:36:00Z,43.00,59.00
2026-04-22T10:39:00Z,43.00,57.00
2026-04-22T10:47:00Z,43.00,59.00
2026-04-22T10:48:00Z,43.00,59.00
2026-04-22T10:51:00Z,43.00,59.00
2026-04-22T10:53:00Z,43.00,59.00
2026-04-22T10:54:00Z,43.00,59.00
2026-04-22T10:57:00Z,43.00,59.00
2026-04-22T10:58:00Z,43.00,59.00
2026-04-22T10:59:00Z,43.00,59.00
2026-04-22T11:00:00Z,43.00,59.00
2026-04-22T11:01:00Z,43.00,59.00
2026-04-22T11:02:00Z,43.00,59.00
2026-04-22T11:05:00Z,43.00,59.00
2026-04-22T11:06:00Z,43.00,59.00
2026-04-22T11:07:00Z,43.00,59.00
2026-04-22T11:10:00Z,43.00,59.00
2026-04-22T11:11:00Z,43.00,57.00
2026-04-22T11:13:00Z,43.00,57.00
2026-04-22T11:14:00Z,43.00,59.00
2026-04-22T11:15:00Z,43.00,59.00
2026-04-22T11:16:00Z,43.00,59.00
2026-04-22T11:19:00Z,43.00,59.00
2026-04-22T11:20:00Z,43.00,59.00
2026-04-22T11:24:00Z,43.00,59.00
2026-04-22T11:25:00Z,43.00,59.00
2026-04-22T11:27:00Z,43.00,59.00
2026-04-22T11:28:00Z,43.00,59.00
2026-04-22T11:29:00Z,43.00,59.00
2026-04-22T11:30:00Z,43.00,59.00
2026-04-22T11:31:00Z,43.00,59.00
2026-04-22T11:34:00Z,43.51,59.00
2026-04-22T11:36:00Z,43.51,58.95
2026-04-22T11:37:00Z,43.51,59.00
2026-04-22T11:38:00Z,44.00,59.00
2026-04-22T11:43:00Z,44.00,59.00
2026-04-22T11:44:00Z,44.00,59.00
2026-04-22T11:45:00Z,44.00,59.00
2026-04-22T11:47:00Z,44.08,59.00
2026-04-22T11:48:00Z,44.00,59.00
2026-04-22T11:49:00Z,44.00,59.00
2026-04-22T11:51:00Z,44.00,58.00
2026-04-22T11:53:00Z,44.00,58.00
2026-04-22T11:56:00Z,44.00,58.00
2026-04-22T11:58:00Z,44.00,58.00
2026-04-22T11:59:00Z,44.00,58.00
2026-04-22T12:02:00Z,44.00,58.00
2026-04-22T12:03:00Z,45.00,58.00
2026-04-22T12:04:00Z,45.00,58.00
2026-04-22T12:05:00Z,45.00,58.00
2026-04-22T12:06:00Z,45.00,58.00
2026-04-22T12:07:00Z,44.00,57.92
2026-04-22T12:08:00Z,45.00,57.92
2026-04-22T12:10:00Z,45.00,58.00
2026-04-22T12:11:00Z,45.00,58.00
2026-04-22T12:12:00Z,45.00,56.84
2026-04-22T12:13:00Z,45.00,56.84
2026-04-22T12:14:00Z,45.00,58.00
2026-04-22T12:15:00Z,45.00,58.00
2026-04-22T12:16:00Z,45.00,58.00
2026-04-22T12:17:00Z,45.33,57.00
2026-04-22T12:18:00Z,45.00,57.00
2026-04-22T12:19:00Z,45.00,57.00
2026-04-22T12:20:00Z,45.00,57.00
2026-04-22T12:21:00Z,45.00,57.00
2026-04-22T12:22:00Z,45.00,57.00
2026-04-22T12:23:00Z,45.00,56.00
2026-04-22T12:24:00Z,45.00,56.00
2026-04-22T12:25:00Z,45.00,56.00
2026-04-22T12:26:00Z,45.00,56.00
2026-04-22T12:27:00Z,45.00,56.00
2026-04-22T12:28:00Z,45.00,56.00
2026-04-22T12:29:00Z,45.00,56.00
2026-04-22T12:30:00Z,45.00,56.00
2026-04-22T12:31:00Z,45.00,56.00
2026-04-22T12:32:00Z,45.17,56.00
2026-04-22T12:33:00Z,45.00,56.00
2026-04-22T12:34:00Z,45.00,56.00
2026-04-22T12:35:00Z,45.00,56.00
2026-04-22T12:36:00Z,45.00,56.00
2026-04-22T12:37:00Z,45.00,56.00
2026-04-22T12:38:00Z,45.00,55.93
2026-04-22T12:39:00Z,45.00,55.50
2026-04-22T12:40:00Z,40.59,56.00
2026-04-22T12:41:00Z,40.32,60.10
2026-04-22T12:42:00Z,44.20,59.01
2026-04-22T12:43:00Z,39.31,63.00
2026-04-22T12:44:00Z,36.37,64.91
2026-04-22T12:45:00Z,29.07,69.12
2026-04-22T12:46:00Z,25.55,75.66
2026-04-22T12:47:00Z,28.15,74.75
2026-04-22T12:48:00Z,29.93,72.27
2026-04-22T12:49:00Z,31.86,76.00
2026-04-22T12:50:00Z,24.90,76.01
2026-04-22T12:51:00Z,25.00,76.77
2026-04-22T12:52:00Z,25.00,78.00
2026-04-22T12:53:00Z,21.58,80.15
2026-04-22T12:54:00Z,19.00,82.40
2026-04-22T12:55:00Z,18.42,82.75
2026-04-22T12:56:00Z,17.96,83.13
2026-04-22T12:57:00Z,20.51,78.55
2026-04-22T12:58:00Z,24.95,76.82
2026-04-22T12:59:00Z,25.00,76.88
2026-04-22T13:00:00Z,25.00,76.01
2026-04-22T13:01:00Z,20.34,76.01
2026-04-22T13:02:00Z,25.55,75.71
2026-04-22T13:03:00Z,26.00,74.01
2026-04-22T13:04:00Z,23.98,76.78
2026-04-22T13:05:00Z,23.00,78.00
2026-04-22T13:06:00Z,23.00,78.00
2026-04-22T13:07:00Z,22.78,78.00
2026-04-22T13:08:00Z,22.41,77.74
2026-04-22T13:09:00Z,24.26,77.00
2026-04-22T13:10:00Z,24.00,77.00
2026-04-22T13:11:00Z,21.85,80.00
2026-04-22T13:12:00Z,20.00,80.28
2026-04-22T13:13:00Z,20.93,81.00
2026-04-22T13:14:00Z,21.00,81.00
2026-04-22T13:15:00Z,21.00,80.03
2026-04-22T13:16:00Z,20.00,81.00
2026-04-22T13:17:00Z,20.00,79.42
2026-04-22T13:18:00Z,22.81,79.06
2026-04-22T13:19:00Z,23.54,77.79
2026-04-22T13:20:00Z,24.57,77.24
2026-04-22T13:21:00Z,24.63,76.16
2026-04-22T13:22:00Z,23.34,79.92
2026-04-22T13:23:00Z,20.08,80.86
2026-04-22T13:24:00Z,21.63,80.29
2026-04-22T13:25:00Z,24.57,77.93
2026-04-22T13:26:00Z,25.54,76.25
2026-04-22T13:27:00Z,26.00,75.43
2026-04-22T13:28:00Z,27.33,74.79
2026-04-22T13:29:00Z,26.14,75.54
2026-04-22T13:30:00Z,24.68,75.86
2026-04-22T13:31:00Z,24.02,76.50
2026-04-22T13:32:00Z,26.63,75.01
2026-04-22T13:33:00Z,28.07,72.94
2026-04-22T13:34:00Z,28.48,73.00
2026-04-22T13:35:00Z,29.07,73.00
2026-04-22T13:36:00Z,26.81,74.81
2026-04-22T13:37:00Z,24.30,77.34
2026-04-22T13:38:00Z,23.40,77.62
2026-04-22T13:39:00Z,21.01,79.21
2026-04-22T13:40:00Z,19.93,80.72
2026-04-22T13:41:00Z,21.79,77.93
2026-04-22T13:42:00Z,25.90,74.65
2026-04-22T13:43:00Z,26.95,74.52
2026-04-22T13:44:00Z,26.53,75.03
2026-04-22T13:45:00Z,22.53,78.07
2026-04-22T13:46:00Z,21.98,77.99
2026-04-22T13:47:00Z,23.42,77.88
2026-04-22T13:48:00Z,26.29,74.70
2026-04-22T13:49:00Z,28.09,72.81
2026-04-22T13:50:00Z,27.97,73.00
2026-04-22T13:51:00Z,31.34,71.09
2026-04-22T13:52:00Z,38.15,64.67
2026-04-22T13:53:00Z,39.85,61.47
2026-04-22T13:54:00Z,33.34,67.73
2026-04-22T13:55:00Z,26.82,74.77
2026-04-22T13:56:00Z,24.28,77.53
2026-04-22T13:57:00Z,22.80,77.83
2026-04-22T13:58:00Z,23.90,77.38
2026-04-22T13:59:00Z,15.90,85.49
2026-04-22T14:00:00Z,10.90,90.85
2026-04-22T14:01:00Z,19.28,83.77
2026-04-22T14:02:00Z,24.66,77.69
2026-04-22T14:03:00Z,27.96,73.95
2026-04-22T14:04:00Z,28.42,72.76
2026-04-22T14:05:00Z,26.83,74.16
2026-04-22T14:06:00Z,24.02,76.10
2026-04-22T14:07:00Z,22.79,78.22
2026-04-22T14:08:00Z,18.39,85.29
2026-04-22T14:09:00Z,10.89,90.10
2026-04-22T14:10:00Z,7.34,92.95
2026-04-22T14:11:00Z,5.24,95.55
2026-04-22T14:12:00Z,2.22,97.94
2026-04-22T14:13:00Z,1.29,98.87
2026-04-22T14:14:00Z,1.00,99.00
2026-04-22T14:15:00Z,1.00,99.00
2026-04-22T14:16:00Z,1.00,99.00
2026-04-22T14:17:00Z,1.00,99.00
2026-04-22T14:18:00Z,1.00,99.00
2026-04-22T14:19:00Z,1.00,99.00
2026-04-22T14:20:00Z,1.00,99.00
2026-04-22T14:21:00Z,1.00,99.00
2026-04-22T14:22:00Z,1.00,99.00
2026-04-22T14:23:00Z,1.00,99.00
