# event_ticker=KXATPMATCH-25OCT23RUUWAW
# final_score=6-4 7-6(5)
# score_resolution=6-4 7-6
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Stan Wawrinka
# kalshi_date=2025-10-23
timestamp,Casper Ruud,Stan Wawrinka
2025-10-23T06:14:00Z,79.00,24.50
2025-10-23T06:19:00Z,80.00,22.09
2025-10-23T06:22:00Z,80.00,22.09
2025-10-23T06:26:00Z,80.00,22.09
2025-10-23T06:31:00Z,80.00,21.00
2025-10-23T06:32:00Z,80.00,20.00
2025-10-23T06:35:00Z,80.40,20.00
2025-10-23T06:37:00Z,81.00,20.00
2025-10-23T06:39:00Z,81.65,20.00
2025-10-23T06:42:00Z,82.00,20.00
2025-10-23T06:44:00Z,82.00,20.00
2025-10-23T06:45:00Z,82.00,20.00
2025-10-23T06:50:00Z,82.00,19.00
2025-10-23T06:55:00Z,82.00,19.00
2025-10-23T06:56:00Z,82.00,19.00
2025-10-23T07:00:00Z,82.00,19.00
2025-10-23T09:07:00Z,82.00,19.00
2025-10-23T09:23:00Z,82.00,19.00
2025-10-23T09:25:00Z,82.00,19.00
2025-10-23T09:31:00Z,82.00,19.00
2025-10-23T09:44:00Z,81.00,19.00
2025-10-23T09:46:00Z,82.00,19.00
2025-10-23T09:47:00Z,82.00,19.00
2025-10-23T09:55:00Z,82.00,19.00
2025-10-23T10:02:00Z,82.00,19.00
2025-10-23T10:22:00Z,82.00,19.00
2025-10-23T10:26:00Z,82.00,19.00
2025-10-23T10:28:00Z,82.00,19.00
2025-10-23T10:30:00Z,82.00,19.00
2025-10-23T10:31:00Z,82.00,19.00
2025-10-23T10:44:00Z,82.00,19.00
2025-10-23T10:46:00Z,82.00,19.00
2025-10-23T10:52:00Z,82.00,19.00
2025-10-23T11:08:00Z,82.00,19.00
2025-10-23T11:13:00Z,82.00,19.00
2025-10-23T11:15:00Z,82.00,19.00
2025-10-23T11:20:00Z,82.00,19.00
2025-10-23T11:25:00Z,82.00,19.00
2025-10-23T11:26:00Z,82.00,19.00
2025-10-23T11:37:00Z,82.00,19.00
2025-10-23T11:47:00Z,82.00,19.00
2025-10-23T11:48:00Z,82.00,19.00
2025-10-23T11:54:00Z,82.00,19.00
2025-10-23T12:02:00Z,82.00,19.00
2025-10-23T12:06:00Z,82.00,19.00
2025-10-23T12:09:00Z,82.00,19.00
2025-10-23T12:11:00Z,82.00,19.00
2025-10-23T12:13:00Z,82.00,19.00
2025-10-23T12:17:00Z,82.00,19.00
2025-10-23T12:20:00Z,82.00,19.00
2025-10-23T12:27:00Z,79.00,19.00
2025-10-23T12:31:00Z,80.00,19.00
2025-10-23T12:42:00Z,80.00,19.00
2025-10-23T12:46:00Z,80.00,21.00
2025-10-23T12:47:00Z,80.00,21.00
2025-10-23T12:49:00Z,80.00,21.00
2025-10-23T12:50:00Z,80.00,21.00
2025-10-23T12:51:00Z,80.00,21.00
2025-10-23T12:57:00Z,80.00,21.00
2025-10-23T12:58:00Z,80.00,21.00
2025-10-23T12:59:00Z,80.00,21.00
2025-10-23T13:06:00Z,80.00,21.00
2025-10-23T13:14:00Z,80.00,21.00
2025-10-23T13:19:00Z,80.00,21.00
2025-10-23T13:24:00Z,80.00,21.00
2025-10-23T13:26:00Z,80.00,21.00
2025-10-23T13:27:00Z,80.00,21.00
2025-10-23T13:28:00Z,80.00,21.00
2025-10-23T13:32:00Z,80.00,21.00
2025-10-23T13:37:00Z,80.00,21.00
2025-10-23T13:41:00Z,80.00,21.00
2025-10-23T13:42:00Z,80.00,21.00
2025-10-23T13:44:00Z,80.00,21.00
2025-10-23T13:45:00Z,80.00,21.00
2025-10-23T13:46:00Z,80.00,21.00
2025-10-23T13:50:00Z,80.00,21.00
2025-10-23T13:54:00Z,80.00,21.00
2025-10-23T13:59:00Z,80.00,21.00
2025-10-23T14:00:00Z,80.00,20.00
2025-10-23T14:01:00Z,80.00,20.00
2025-10-23T14:02:00Z,80.00,20.00
2025-10-23T14:03:00Z,80.00,20.00
2025-10-23T14:04:00Z,80.00,20.00
2025-10-23T14:05:00Z,80.00,20.00
2025-10-23T14:09:00Z,80.00,20.00
2025-10-23T14:10:00Z,80.00,20.00
2025-10-23T14:12:00Z,80.00,20.00
2025-10-23T14:13:00Z,80.00,20.00
2025-10-23T14:14:00Z,80.00,20.00
2025-10-23T14:16:00Z,80.00,20.00
2025-10-23T14:21:00Z,80.00,21.00
2025-10-23T14:24:00Z,80.00,21.00
2025-10-23T14:26:00Z,80.00,21.00
2025-10-23T14:27:00Z,80.00,21.00
2025-10-23T14:28:00Z,80.00,21.00
2025-10-23T14:29:00Z,80.00,21.00
2025-10-23T14:33:00Z,80.00,21.00
2025-10-23T14:34:00Z,80.00,21.00
2025-10-23T14:40:00Z,80.00,21.00
2025-10-23T14:44:00Z,80.00,21.00
2025-10-23T14:45:00Z,80.00,21.00
2025-10-23T14:55:00Z,80.00,21.00
2025-10-23T14:57:00Z,80.00,21.00
2025-10-23T15:01:00Z,80.00,21.00
2025-10-23T15:02:00Z,80.00,21.00
2025-10-23T15:05:00Z,80.00,21.00
2025-10-23T15:06:00Z,80.00,21.00
2025-10-23T15:11:00Z,80.00,21.00
2025-10-23T15:13:00Z,80.00,21.00
2025-10-23T15:14:00Z,80.00,21.00
2025-10-23T15:17:00Z,80.49,21.00
2025-10-23T15:19:00Z,80.00,21.00
2025-10-23T15:20:00Z,80.00,21.00
2025-10-23T15:24:00Z,80.00,21.00
2025-10-23T15:25:00Z,80.00,21.00
2025-10-23T15:28:00Z,80.00,21.00
2025-10-23T15:29:00Z,80.00,21.00
2025-10-23T15:30:00Z,80.00,21.00
2025-10-23T15:31:00Z,80.33,21.00
2025-10-23T15:32:00Z,80.33,21.00
2025-10-23T15:33:00Z,80.33,21.00
2025-10-23T15:39:00Z,80.00,21.00
2025-10-23T15:40:00Z,80.00,21.00
2025-10-23T15:41:00Z,80.00,21.00
2025-10-23T15:42:00Z,80.00,21.00
2025-10-23T15:44:00Z,80.00,21.00
2025-10-23T15:45:00Z,80.00,21.00
2025-10-23T15:47:00Z,80.00,21.00
2025-10-23T15:48:00Z,80.00,21.00
2025-10-23T15:49:00Z,80.00,21.00
2025-10-23T15:50:00Z,80.15,21.00
2025-10-23T15:52:00Z,80.15,21.00
2025-10-23T15:53:00Z,80.15,21.00
2025-10-23T15:54:00Z,80.00,21.00
2025-10-23T15:55:00Z,80.00,21.00
2025-10-23T15:56:00Z,80.00,21.00
2025-10-23T15:57:00Z,80.00,21.00
2025-10-23T15:58:00Z,80.00,21.00
2025-10-23T16:00:00Z,80.00,21.00
2025-10-23T16:01:00Z,80.00,21.00
2025-10-23T16:02:00Z,81.00,21.00
2025-10-23T16:04:00Z,81.00,21.00
2025-10-23T16:05:00Z,81.00,21.00
2025-10-23T16:06:00Z,81.00,20.00
2025-10-23T16:07:00Z,81.00,20.00
2025-10-23T16:08:00Z,81.00,20.00
2025-10-23T16:09:00Z,81.00,20.00
2025-10-23T16:10:00Z,82.30,19.86
2025-10-23T16:11:00Z,84.60,18.98
2025-10-23T16:12:00Z,85.13,17.00
2025-10-23T16:13:00Z,86.00,17.00
2025-10-23T16:14:00Z,83.00,17.00
2025-10-23T16:15:00Z,83.93,18.38
2025-10-23T16:16:00Z,80.00,21.37
2025-10-23T16:17:00Z,81.20,22.60
2025-10-23T16:18:00Z,72.93,24.77
2025-10-23T16:19:00Z,69.00,32.49
2025-10-23T16:20:00Z,68.97,33.70
2025-10-23T16:21:00Z,69.52,30.77
2025-10-23T16:22:00Z,70.54,28.59
2025-10-23T16:23:00Z,72.57,27.58
2025-10-23T16:24:00Z,71.78,30.35
2025-10-23T16:25:00Z,83.38,17.03
2025-10-23T16:26:00Z,86.60,14.73
2025-10-23T16:27:00Z,87.00,14.10
2025-10-23T16:28:00Z,87.15,14.66
2025-10-23T16:29:00Z,86.44,15.00
2025-10-23T16:30:00Z,87.00,15.00
2025-10-23T16:31:00Z,86.00,15.25
2025-10-23T16:32:00Z,84.56,15.95
2025-10-23T16:33:00Z,84.00,16.19
2025-10-23T16:34:00Z,83.25,17.31
2025-10-23T16:35:00Z,81.80,19.87
2025-10-23T16:36:00Z,83.16,16.94
2025-10-23T16:37:00Z,85.00,17.52
2025-10-23T16:38:00Z,84.06,15.83
2025-10-23T16:39:00Z,83.08,18.44
2025-10-23T16:40:00Z,83.00,18.63
2025-10-23T16:41:00Z,85.95,15.63
2025-10-23T16:42:00Z,84.00,18.12
2025-10-23T16:43:00Z,82.47,19.52
2025-10-23T16:44:00Z,83.02,18.00
2025-10-23T16:45:00Z,84.14,17.22
2025-10-23T16:46:00Z,85.00,15.68
2025-10-23T16:47:00Z,85.33,16.47
2025-10-23T16:48:00Z,87.00,15.12
