# event_ticker=KXATPMATCH-26APR15SONRUB
# final_score=6-2 6-3
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Lorenzo Sonego
# kalshi_date=2026-04-15
timestamp,Andrey Rublev,Lorenzo Sonego
2026-04-15T23:54:00Z,78.00,
2026-04-16T00:06:00Z,78.00,
2026-04-16T00:29:00Z,78.00,
2026-04-16T00:31:00Z,78.00,
2026-04-16T00:44:00Z,78.00,
2026-04-16T00:49:00Z,78.00,
2026-04-16T00:50:00Z,78.00,24.00
2026-04-16T00:52:00Z,78.00,23.78
2026-04-16T00:53:00Z,78.00,23.78
2026-04-16T00:56:00Z,78.00,23.00
2026-04-16T01:11:00Z,78.00,23.00
2026-04-16T01:16:00Z,78.61,23.00
2026-04-16T01:22:00Z,79.00,23.00
2026-04-16T01:35:00Z,77.00,23.00
2026-04-16T01:36:00Z,77.00,23.00
2026-04-16T01:37:00Z,79.00,24.00
2026-04-16T01:48:00Z,79.00,24.00
2026-04-16T02:01:00Z,79.00,24.00
2026-04-16T02:04:00Z,79.00,24.00
2026-04-16T02:17:00Z,79.00,24.00
2026-04-16T02:18:00Z,79.00,24.00
2026-04-16T02:22:00Z,79.00,24.00
2026-04-16T02:27:00Z,79.00,24.00
2026-04-16T02:39:00Z,79.00,23.00
2026-04-16T02:41:00Z,79.00,23.88
2026-04-16T02:43:00Z,79.00,23.00
2026-04-16T02:53:00Z,79.00,24.00
2026-04-16T02:56:00Z,79.00,24.00
2026-04-16T02:58:00Z,79.00,24.00
2026-04-16T03:00:00Z,77.00,24.00
2026-04-16T03:06:00Z,77.00,23.00
2026-04-16T03:11:00Z,79.00,23.00
2026-04-16T03:14:00Z,79.00,23.00
2026-04-16T03:16:00Z,79.00,23.00
2026-04-16T03:17:00Z,77.54,23.00
2026-04-16T03:26:00Z,79.00,23.00
2026-04-16T03:31:00Z,79.00,23.00
2026-04-16T03:46:00Z,79.00,23.00
2026-04-16T03:47:00Z,80.00,23.00
2026-04-16T03:48:00Z,80.00,23.00
2026-04-16T03:55:00Z,79.00,23.00
2026-04-16T03:57:00Z,80.00,23.00
2026-04-16T04:00:00Z,80.00,21.00
2026-04-16T04:03:00Z,80.00,23.00
2026-04-16T04:06:00Z,80.00,23.00
2026-04-16T04:07:00Z,78.45,23.00
2026-04-16T04:12:00Z,80.00,23.00
2026-04-16T04:24:00Z,79.00,23.00
2026-04-16T04:26:00Z,79.00,23.00
2026-04-16T04:27:00Z,79.00,23.00
2026-04-16T04:29:00Z,79.00,23.00
2026-04-16T04:36:00Z,79.00,23.00
2026-04-16T04:39:00Z,80.00,23.00
2026-04-16T04:43:00Z,79.00,23.00
2026-04-16T04:47:00Z,80.00,23.00
2026-04-16T04:48:00Z,80.00,23.00
2026-04-16T04:49:00Z,79.00,23.00
2026-04-16T04:50:00Z,80.00,23.00
2026-04-16T04:52:00Z,80.00,23.00
2026-04-16T04:58:00Z,80.00,23.00
2026-04-16T04:59:00Z,80.00,23.00
2026-04-16T05:02:00Z,80.00,23.00
2026-04-16T05:03:00Z,80.00,23.00
2026-04-16T05:04:00Z,79.00,23.00
2026-04-16T05:05:00Z,79.00,23.00
2026-04-16T05:06:00Z,79.00,23.00
2026-04-16T05:07:00Z,79.00,23.00
2026-04-16T05:09:00Z,79.00,23.00
2026-04-16T05:11:00Z,79.00,23.00
2026-04-16T05:12:00Z,79.00,23.00
2026-04-16T05:13:00Z,79.00,23.00
2026-04-16T05:14:00Z,79.00,23.00
2026-04-16T05:15:00Z,79.00,23.00
2026-04-16T05:17:00Z,77.13,23.00
2026-04-16T05:19:00Z,79.00,23.00
2026-04-16T05:20:00Z,79.00,23.00
2026-04-16T05:24:00Z,77.00,23.00
2026-04-16T05:27:00Z,79.97,23.00
2026-04-16T05:30:00Z,79.97,23.00
2026-04-16T05:31:00Z,80.00,23.00
2026-04-16T05:32:00Z,80.00,23.00
2026-04-16T05:33:00Z,80.00,23.00
2026-04-16T05:37:00Z,80.00,23.00
2026-04-16T05:38:00Z,80.00,23.00
2026-04-16T05:40:00Z,80.00,23.00
2026-04-16T05:43:00Z,80.00,23.00
2026-04-16T05:48:00Z,80.00,23.00
2026-04-16T05:50:00Z,80.00,23.00
2026-04-16T05:52:00Z,80.00,23.00
2026-04-16T05:53:00Z,80.00,23.00
2026-04-16T06:02:00Z,80.00,22.00
2026-04-16T06:08:00Z,77.04,22.00
2026-04-16T06:18:00Z,77.04,22.00
2026-04-16T06:19:00Z,77.04,22.00
2026-04-16T06:22:00Z,79.00,22.00
2026-04-16T06:25:00Z,79.00,22.00
2026-04-16T06:30:00Z,79.00,22.00
2026-04-16T06:31:00Z,79.00,22.00
2026-04-16T06:33:00Z,79.00,23.00
2026-04-16T06:40:00Z,79.00,23.00
2026-04-16T06:42:00Z,79.00,23.00
2026-04-16T06:44:00Z,79.00,23.00
2026-04-16T06:49:00Z,79.00,23.00
2026-04-16T06:50:00Z,79.00,23.00
