# event_ticker=KXATPMATCH-26JAN11MUSBUB
# final_score=7-6(2) 6-3
# score_resolution=7-6 6-3
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Lorenzo Musetti
# kalshi_date=2026-01-11
timestamp,Alexander Bublik,Lorenzo Musetti
2026-01-10T20:14:00Z,,47.00
2026-01-10T20:28:00Z,,47.00
2026-01-10T20:40:00Z,53.00,47.00
2026-01-10T20:41:00Z,53.00,47.00
2026-01-10T20:49:00Z,53.00,47.00
2026-01-10T20:51:00Z,53.00,47.00
2026-01-10T21:14:00Z,53.00,47.00
2026-01-10T21:23:00Z,53.00,47.00
2026-01-10T21:56:00Z,53.00,47.01
2026-01-10T22:44:00Z,53.00,47.01
2026-01-10T23:08:00Z,53.00,47.01
2026-01-10T23:32:00Z,53.00,48.00
2026-01-10T23:38:00Z,53.00,48.00
2026-01-10T23:54:00Z,53.00,48.00
2026-01-11T00:08:00Z,53.00,48.00
2026-01-11T00:10:00Z,53.00,48.00
2026-01-11T00:58:00Z,53.00,47.00
2026-01-11T01:04:00Z,53.00,47.00
2026-01-11T01:06:00Z,53.00,47.00
2026-01-11T01:18:00Z,53.00,47.00
2026-01-11T01:24:00Z,53.00,47.00
2026-01-11T01:27:00Z,53.00,47.00
2026-01-11T01:33:00Z,53.00,47.00
2026-01-11T01:36:00Z,53.00,48.00
2026-01-11T01:37:00Z,53.00,48.00
2026-01-11T01:40:00Z,53.00,48.00
2026-01-11T01:43:00Z,53.00,48.00
2026-01-11T01:44:00Z,53.00,48.00
2026-01-11T02:20:00Z,53.00,48.00
2026-01-11T02:24:00Z,53.00,48.00
2026-01-11T02:30:00Z,53.00,48.00
2026-01-11T02:32:00Z,53.00,48.00
2026-01-11T02:34:00Z,53.00,48.00
2026-01-11T02:36:00Z,53.00,48.00
2026-01-11T02:37:00Z,53.00,48.00
2026-01-11T02:38:00Z,53.00,48.00
2026-01-11T02:44:00Z,53.00,47.00
2026-01-11T02:47:00Z,53.00,47.00
2026-01-11T02:50:00Z,53.00,47.00
2026-01-11T02:54:00Z,53.00,47.66
2026-01-11T02:59:00Z,53.00,47.66
2026-01-11T03:03:00Z,53.00,47.66
2026-01-11T03:08:00Z,53.00,48.00
2026-01-11T03:17:00Z,53.00,48.00
2026-01-11T03:20:00Z,53.00,48.00
2026-01-11T03:24:00Z,53.00,48.00
2026-01-11T03:26:00Z,53.00,48.00
2026-01-11T03:27:00Z,53.00,48.00
2026-01-11T03:28:00Z,53.00,48.00
2026-01-11T03:30:00Z,53.00,48.00
2026-01-11T03:31:00Z,53.00,48.00
2026-01-11T03:33:00Z,53.00,48.00
2026-01-11T03:34:00Z,53.00,48.00
2026-01-11T03:36:00Z,53.00,48.00
2026-01-11T03:37:00Z,53.00,48.00
2026-01-11T03:47:00Z,53.00,48.00
2026-01-11T03:48:00Z,53.00,48.00
2026-01-11T03:53:00Z,53.00,48.00
2026-01-11T03:56:00Z,53.63,48.00
2026-01-11T03:57:00Z,54.00,48.00
2026-01-11T04:00:00Z,54.00,48.00
2026-01-11T04:01:00Z,54.00,48.00
2026-01-11T04:06:00Z,54.00,48.00
2026-01-11T04:07:00Z,54.00,48.00
2026-01-11T04:08:00Z,54.00,48.00
2026-01-11T04:14:00Z,54.00,48.00
2026-01-11T04:16:00Z,54.00,48.00
2026-01-11T04:17:00Z,54.00,48.00
2026-01-11T04:20:00Z,54.00,48.00
2026-01-11T04:30:00Z,53.00,48.00
2026-01-11T04:31:00Z,53.00,48.00
2026-01-11T04:38:00Z,53.00,48.00
2026-01-11T04:40:00Z,54.00,48.00
2026-01-11T04:41:00Z,54.00,48.00
2026-01-11T04:42:00Z,53.98,48.00
2026-01-11T04:43:00Z,54.00,48.00
2026-01-11T04:44:00Z,54.00,48.00
2026-01-11T04:45:00Z,54.00,48.00
2026-01-11T04:46:00Z,54.00,48.00
2026-01-11T04:47:00Z,54.00,48.00
2026-01-11T04:48:00Z,54.00,48.00
2026-01-11T04:49:00Z,54.00,48.00
2026-01-11T04:50:00Z,54.00,48.00
2026-01-11T04:51:00Z,54.00,47.00
2026-01-11T04:52:00Z,54.00,47.00
2026-01-11T04:53:00Z,54.00,47.00
2026-01-11T04:54:00Z,54.00,46.13
2026-01-11T04:59:00Z,54.00,47.00
2026-01-11T05:01:00Z,54.00,47.00
2026-01-11T05:02:00Z,54.00,47.00
2026-01-11T05:04:00Z,54.00,47.00
2026-01-11T05:06:00Z,54.00,47.00
2026-01-11T05:07:00Z,54.00,47.00
2026-01-11T05:09:00Z,54.00,47.30
2026-01-11T05:10:00Z,54.00,47.30
2026-01-11T05:14:00Z,54.00,48.00
2026-01-11T05:15:00Z,54.00,48.00
2026-01-11T05:16:00Z,54.00,48.00
2026-01-11T05:18:00Z,54.00,48.00
2026-01-11T05:19:00Z,54.00,48.00
2026-01-11T05:22:00Z,54.00,48.00
2026-01-11T05:24:00Z,54.00,48.00
2026-01-11T05:25:00Z,54.00,48.00
2026-01-11T05:26:00Z,53.00,48.00
2026-01-11T05:27:00Z,53.00,48.00
2026-01-11T05:28:00Z,53.00,48.00
2026-01-11T05:31:00Z,53.00,48.00
2026-01-11T05:32:00Z,53.00,48.00
2026-01-11T05:34:00Z,53.00,48.00
2026-01-11T05:35:00Z,53.00,48.00
2026-01-11T05:36:00Z,52.91,48.00
2026-01-11T05:37:00Z,53.00,48.00
2026-01-11T05:39:00Z,53.00,48.00
2026-01-11T05:40:00Z,52.00,48.05
2026-01-11T05:41:00Z,52.00,48.00
2026-01-11T05:44:00Z,52.00,47.00
2026-01-11T05:45:00Z,52.00,48.77
2026-01-11T05:46:00Z,52.00,48.00
2026-01-11T05:51:00Z,52.00,49.00
2026-01-11T05:53:00Z,53.00,49.00
2026-01-11T05:54:00Z,53.00,49.00
2026-01-11T05:55:00Z,53.00,49.00
2026-01-11T05:57:00Z,52.00,49.00
2026-01-11T05:59:00Z,52.00,49.00
2026-01-11T06:01:00Z,52.00,49.00
2026-01-11T06:02:00Z,53.00,49.00
2026-01-11T06:03:00Z,53.00,49.00
2026-01-11T06:04:00Z,53.00,49.00
2026-01-11T06:05:00Z,53.00,49.00
2026-01-11T06:07:00Z,53.00,49.00
2026-01-11T06:08:00Z,53.00,49.00
2026-01-11T06:09:00Z,53.00,49.00
2026-01-11T06:10:00Z,53.00,49.00
2026-01-11T06:12:00Z,53.00,49.00
2026-01-11T06:13:00Z,53.00,49.00
2026-01-11T06:15:00Z,53.00,49.00
2026-01-11T06:17:00Z,53.00,49.00
2026-01-11T06:18:00Z,53.00,49.00
2026-01-11T06:19:00Z,53.00,49.00
2026-01-11T06:20:00Z,53.00,49.00
2026-01-11T06:21:00Z,53.00,47.00
2026-01-11T06:22:00Z,53.00,49.00
2026-01-11T06:24:00Z,53.00,49.00
2026-01-11T06:25:00Z,52.00,49.00
2026-01-11T06:26:00Z,52.00,49.00
2026-01-11T06:27:00Z,52.00,49.00
2026-01-11T06:33:00Z,52.34,49.00
2026-01-11T06:34:00Z,51.30,49.00
2026-01-11T06:35:00Z,51.30,48.72
2026-01-11T06:37:00Z,53.00,48.72
2026-01-11T06:38:00Z,53.00,49.00
2026-01-11T06:39:00Z,53.00,49.00
2026-01-11T06:40:00Z,53.00,49.00
2026-01-11T06:42:00Z,53.00,49.00
2026-01-11T06:43:00Z,53.00,49.00
2026-01-11T06:44:00Z,53.00,49.00
2026-01-11T06:47:00Z,53.00,49.00
2026-01-11T06:48:00Z,53.00,49.00
2026-01-11T06:50:00Z,53.00,48.50
2026-01-11T06:52:00Z,53.00,48.07
2026-01-11T06:53:00Z,53.00,48.07
2026-01-11T06:54:00Z,53.00,48.07
2026-01-11T06:55:00Z,53.00,49.00
2026-01-11T06:56:00Z,53.00,49.00
2026-01-11T06:58:00Z,53.00,49.00
2026-01-11T06:59:00Z,53.00,49.00
2026-01-11T07:00:00Z,53.00,49.00
2026-01-11T07:01:00Z,53.00,49.00
2026-01-11T07:02:00Z,53.00,48.00
2026-01-11T07:03:00Z,53.00,48.00
2026-01-11T07:06:00Z,53.00,48.00
2026-01-11T07:07:00Z,53.00,48.91
2026-01-11T07:08:00Z,53.00,49.00
2026-01-11T07:09:00Z,53.00,49.00
2026-01-11T07:10:00Z,53.00,48.53
2026-01-11T07:11:00Z,53.00,48.00
2026-01-11T07:12:00Z,53.00,48.00
2026-01-11T07:13:00Z,53.00,48.00
2026-01-11T07:14:00Z,53.00,49.00
2026-01-11T07:15:00Z,53.00,49.00
2026-01-11T07:16:00Z,53.00,49.00
2026-01-11T07:17:00Z,53.00,49.00
2026-01-11T07:18:00Z,53.00,49.00
2026-01-11T07:20:00Z,53.00,49.00
2026-01-11T07:21:00Z,53.00,49.00
2026-01-11T07:22:00Z,53.00,49.00
2026-01-11T07:23:00Z,53.00,47.09
2026-01-11T07:24:00Z,53.00,49.00
2026-01-11T07:25:00Z,51.01,49.00
2026-01-11T07:26:00Z,53.00,49.00
2026-01-11T07:27:00Z,52.00,49.00
2026-01-11T07:28:00Z,52.00,49.00
2026-01-11T07:29:00Z,52.00,49.00
2026-01-11T07:30:00Z,52.00,49.00
2026-01-11T07:31:00Z,52.00,49.98
2026-01-11T07:32:00Z,52.00,50.00
2026-01-11T07:33:00Z,52.00,50.00
2026-01-11T07:34:00Z,52.26,50.00
2026-01-11T07:35:00Z,53.00,50.00
2026-01-11T07:36:00Z,52.00,50.00
2026-01-11T07:37:00Z,52.12,49.98
2026-01-11T07:38:00Z,52.31,50.00
2026-01-11T07:39:00Z,52.14,49.19
2026-01-11T07:40:00Z,54.76,47.49
2026-01-11T07:41:00Z,56.68,45.96
2026-01-11T07:42:00Z,55.93,47.42
2026-01-11T07:43:00Z,53.82,47.90
2026-01-11T07:44:00Z,53.00,48.52
2026-01-11T07:45:00Z,53.87,47.17
2026-01-11T07:46:00Z,57.39,46.40
2026-01-11T07:47:00Z,56.00,46.00
2026-01-11T07:48:00Z,55.50,44.56
2026-01-11T07:49:00Z,53.83,47.23
2026-01-11T07:50:00Z,52.00,48.03
2026-01-11T07:51:00Z,52.18,49.44
2026-01-11T07:52:00Z,55.88,48.24
2026-01-11T07:53:00Z,55.14,47.31
2026-01-11T07:54:00Z,54.97,47.01
2026-01-11T07:55:00Z,52.91,48.53
2026-01-11T07:56:00Z,53.16,46.39
2026-01-11T07:57:00Z,55.42,47.71
2026-01-11T07:58:00Z,53.39,48.16
2026-01-11T07:59:00Z,57.33,45.09
2026-01-11T08:00:00Z,57.95,44.03
2026-01-11T08:01:00Z,58.99,43.42
2026-01-11T08:02:00Z,58.94,42.01
2026-01-11T08:03:00Z,55.52,47.96
2026-01-11T08:04:00Z,55.39,45.41
2026-01-11T08:05:00Z,49.87,47.56
2026-01-11T08:06:00Z,47.19,51.03
2026-01-11T08:07:00Z,47.88,53.40
2026-01-11T08:08:00Z,52.99,48.12
2026-01-11T08:09:00Z,54.64,46.00
2026-01-11T08:10:00Z,55.00,46.00
2026-01-11T08:11:00Z,50.81,52.80
2026-01-11T08:12:00Z,50.04,49.65
2026-01-11T08:13:00Z,48.14,53.36
2026-01-11T08:14:00Z,45.56,53.86
2026-01-11T08:15:00Z,49.49,52.67
2026-01-11T08:16:00Z,48.50,54.00
2026-01-11T08:17:00Z,42.28,58.45
2026-01-11T08:18:00Z,45.48,56.84
2026-01-11T08:19:00Z,49.33,50.82
2026-01-11T08:20:00Z,51.94,50.85
2026-01-11T08:21:00Z,50.06,53.93
2026-01-11T08:22:00Z,51.02,50.09
2026-01-11T08:23:00Z,48.96,51.67
2026-01-11T08:24:00Z,50.36,51.54
2026-01-11T08:25:00Z,44.86,58.25
2026-01-11T08:26:00Z,55.81,46.56
2026-01-11T08:27:00Z,70.32,33.68
2026-01-11T08:28:00Z,72.75,28.85
2026-01-11T08:29:00Z,73.13,26.54
2026-01-11T08:30:00Z,71.58,28.54
2026-01-11T08:31:00Z,68.65,32.25
2026-01-11T08:32:00Z,72.30,29.77
2026-01-11T08:33:00Z,69.71,29.86
2026-01-11T08:34:00Z,74.17,29.40
2026-01-11T08:35:00Z,82.15,22.23
2026-01-11T08:36:00Z,76.08,25.56
2026-01-11T08:37:00Z,74.15,27.53
2026-01-11T08:38:00Z,72.83,29.29
2026-01-11T08:39:00Z,72.85,32.20
2026-01-11T08:40:00Z,72.02,29.81
2026-01-11T08:41:00Z,73.92,27.77
2026-01-11T08:42:00Z,76.40,26.03
2026-01-11T08:43:00Z,78.93,21.13
2026-01-11T08:44:00Z,86.12,13.65
2026-01-11T08:45:00Z,91.22,8.62
2026-01-11T08:46:00Z,92.46,9.05
2026-01-11T08:47:00Z,89.90,11.15
2026-01-11T08:48:00Z,84.90,15.46
2026-01-11T08:49:00Z,87.93,12.67
2026-01-11T08:50:00Z,85.65,16.50
2026-01-11T08:51:00Z,78.25,23.18
2026-01-11T08:52:00Z,70.39,28.72
2026-01-11T08:53:00Z,71.37,34.45
2026-01-11T08:54:00Z,75.76,27.74
2026-01-11T08:55:00Z,77.12,27.10
2026-01-11T08:56:00Z,76.46,23.84
2026-01-11T08:57:00Z,74.82,27.75
2026-01-11T08:58:00Z,72.58,30.24
2026-01-11T08:59:00Z,74.24,27.75
2026-01-11T09:00:00Z,88.31,15.26
2026-01-11T09:01:00Z,87.15,13.87
2026-01-11T09:02:00Z,89.02,12.11
2026-01-11T09:03:00Z,87.69,14.94
2026-01-11T09:04:00Z,90.39,10.97
2026-01-11T09:05:00Z,91.48,9.26
2026-01-11T09:06:00Z,92.28,9.52
2026-01-11T09:07:00Z,92.54,9.77
2026-01-11T09:08:00Z,91.67,9.54
2026-01-11T09:09:00Z,92.22,12.35
2026-01-11T09:10:00Z,93.91,9.79
2026-01-11T09:11:00Z,85.67,14.38
2026-01-11T09:12:00Z,87.22,13.68
2026-01-11T09:13:00Z,91.70,10.06
2026-01-11T09:14:00Z,92.07,8.54
2026-01-11T09:15:00Z,93.38,6.07
2026-01-11T09:16:00Z,98.62,3.13
2026-01-11T09:17:00Z,98.90,1.52
2026-01-11T09:18:00Z,98.79,2.18
2026-01-11T09:19:00Z,99.00,1.00
2026-01-11T09:20:00Z,99.00,1.00
2026-01-11T09:21:00Z,99.00,1.00
2026-01-11T09:22:00Z,99.00,1.00
2026-01-11T09:23:00Z,99.00,1.00
2026-01-11T09:24:00Z,99.00,1.00
2026-01-11T09:25:00Z,99.00,1.00
2026-01-11T09:26:00Z,99.00,1.00
2026-01-11T09:27:00Z,99.00,1.00
2026-01-11T09:28:00Z,99.00,1.00
