# event_ticker=KXATPMATCH-26APR12GRISHA
# final_score=6-4 3-6 6-2
# match_winner=Denis Shapovalov
# fav_player=Denis Shapovalov
# dog_player=Tallon Griekspoor
# kalshi_date=2026-04-12
timestamp,Denis Shapovalov,Tallon Griekspoor
2026-04-14T05:11:00Z,51.00,50.00
2026-04-14T05:12:00Z,51.00,50.00
2026-04-14T05:13:00Z,51.00,50.56
2026-04-14T05:14:00Z,51.00,51.00
2026-04-14T05:15:00Z,51.00,51.00
2026-04-14T05:17:00Z,51.00,51.00
2026-04-14T05:18:00Z,51.00,50.00
2026-04-14T05:20:00Z,51.00,50.00
2026-04-14T05:21:00Z,51.00,50.00
2026-04-14T05:22:00Z,51.00,50.00
2026-04-14T05:23:00Z,51.00,50.02
2026-04-14T05:24:00Z,51.00,51.00
2026-04-14T05:25:00Z,51.00,51.00
2026-04-14T05:26:00Z,51.00,51.00
2026-04-14T05:27:00Z,51.00,51.00
2026-04-14T05:28:00Z,51.00,51.00
2026-04-14T05:29:00Z,51.00,51.00
2026-04-14T05:30:00Z,51.00,51.00
2026-04-14T05:31:00Z,51.00,51.00
2026-04-14T05:33:00Z,51.00,51.00
2026-04-14T05:35:00Z,51.00,51.00
2026-04-14T05:37:00Z,50.00,51.00
2026-04-14T05:39:00Z,51.00,51.00
2026-04-14T05:40:00Z,51.00,51.00
2026-04-14T05:41:00Z,51.00,51.00
2026-04-14T05:44:00Z,51.00,51.00
2026-04-14T05:46:00Z,51.00,51.00
2026-04-14T05:47:00Z,51.00,51.00
2026-04-14T05:49:00Z,51.00,50.64
2026-04-14T05:50:00Z,51.00,50.64
2026-04-14T05:52:00Z,51.00,51.00
2026-04-14T05:53:00Z,51.00,51.00
2026-04-14T05:54:00Z,51.00,51.00
2026-04-14T05:55:00Z,51.00,51.00
2026-04-14T05:57:00Z,51.00,51.61
2026-04-14T05:58:00Z,51.00,51.61
2026-04-14T06:00:00Z,51.00,52.00
2026-04-14T06:01:00Z,51.00,52.00
2026-04-14T06:03:00Z,51.00,52.00
2026-04-14T06:04:00Z,51.00,52.00
2026-04-14T06:05:00Z,51.00,52.00
2026-04-14T06:07:00Z,51.00,52.00
2026-04-14T06:13:00Z,51.00,52.00
2026-04-14T06:14:00Z,51.00,52.00
2026-04-14T06:16:00Z,51.00,52.00
2026-04-14T06:17:00Z,51.00,52.00
2026-04-14T06:19:00Z,51.00,52.00
2026-04-14T06:21:00Z,51.00,52.00
2026-04-14T06:23:00Z,51.00,52.00
2026-04-14T06:24:00Z,51.00,52.00
2026-04-14T06:26:00Z,51.00,52.00
2026-04-14T06:30:00Z,51.00,52.00
2026-04-14T06:31:00Z,51.00,52.00
2026-04-14T06:32:00Z,51.00,52.00
2026-04-14T06:33:00Z,51.00,52.00
2026-04-14T06:35:00Z,51.00,52.00
2026-04-14T06:37:00Z,48.49,51.00
2026-04-14T06:41:00Z,48.49,51.00
2026-04-14T06:43:00Z,50.82,51.00
2026-04-14T06:45:00Z,50.82,51.00
2026-04-14T06:47:00Z,50.82,51.00
2026-04-14T06:48:00Z,50.82,51.00
2026-04-14T06:49:00Z,51.00,51.00
2026-04-14T06:50:00Z,51.00,51.00
2026-04-14T06:51:00Z,51.00,51.99
2026-04-14T06:54:00Z,51.00,51.00
2026-04-14T06:57:00Z,51.00,51.00
2026-04-14T06:58:00Z,51.00,51.00
2026-04-14T06:59:00Z,51.00,50.00
2026-04-14T07:00:00Z,50.00,50.00
2026-04-14T07:02:00Z,50.00,50.00
2026-04-14T07:08:00Z,50.00,51.00
2026-04-14T07:10:00Z,50.00,51.00
2026-04-14T07:11:00Z,50.00,51.00
2026-04-14T07:12:00Z,50.00,51.00
2026-04-14T07:13:00Z,50.00,51.00
2026-04-14T07:15:00Z,50.00,51.00
2026-04-14T07:17:00Z,50.00,51.91
2026-04-14T07:19:00Z,50.00,52.00
2026-04-14T07:21:00Z,50.00,52.00
2026-04-14T07:22:00Z,50.00,52.00
2026-04-14T07:23:00Z,50.00,52.00
2026-04-14T07:24:00Z,50.00,52.00
2026-04-14T07:28:00Z,50.00,52.00
2026-04-14T07:29:00Z,50.00,52.00
2026-04-14T07:31:00Z,50.00,52.00
2026-04-14T07:32:00Z,50.00,52.00
2026-04-14T07:34:00Z,50.00,52.00
2026-04-14T07:37:00Z,50.00,52.00
2026-04-14T07:38:00Z,51.00,52.00
2026-04-14T07:42:00Z,51.00,52.00
2026-04-14T07:43:00Z,51.00,52.00
2026-04-14T07:44:00Z,51.00,52.00
2026-04-14T07:47:00Z,51.00,52.00
2026-04-14T07:48:00Z,51.00,52.00
2026-04-14T07:51:00Z,51.00,52.00
2026-04-14T07:53:00Z,51.00,52.00
2026-04-14T07:56:00Z,50.00,52.00
2026-04-14T08:00:00Z,50.00,51.00
2026-04-14T08:01:00Z,50.00,51.00
2026-04-14T08:02:00Z,50.00,50.00
2026-04-14T08:04:00Z,50.00,52.00
2026-04-14T08:05:00Z,50.00,52.00
2026-04-14T08:06:00Z,50.00,52.00
2026-04-14T08:09:00Z,50.00,52.00
2026-04-14T08:12:00Z,50.00,52.00
2026-04-14T08:13:00Z,50.00,52.00
2026-04-14T08:14:00Z,50.00,52.00
2026-04-14T08:16:00Z,50.00,52.00
2026-04-14T08:17:00Z,50.00,52.00
2026-04-14T08:19:00Z,50.00,52.00
2026-04-14T08:21:00Z,50.00,52.00
2026-04-14T08:22:00Z,50.00,52.00
2026-04-14T08:23:00Z,50.00,52.00
2026-04-14T08:24:00Z,50.00,50.00
2026-04-14T08:25:00Z,49.00,52.00
2026-04-14T08:26:00Z,49.00,52.00
2026-04-14T08:28:00Z,49.00,52.00
2026-04-14T08:30:00Z,49.00,52.00
2026-04-14T08:31:00Z,49.00,52.00
2026-04-14T08:32:00Z,49.00,52.00
2026-04-14T08:33:00Z,50.00,52.00
2026-04-14T08:37:00Z,50.00,52.00
2026-04-14T08:38:00Z,50.00,52.00
2026-04-14T08:39:00Z,50.00,50.00
2026-04-14T08:40:00Z,50.00,52.00
2026-04-14T08:42:00Z,50.00,52.00
2026-04-14T08:43:00Z,50.00,52.00
2026-04-14T08:44:00Z,50.00,52.00
2026-04-14T08:46:00Z,50.00,52.00
2026-04-14T08:48:00Z,50.00,52.00
2026-04-14T08:49:00Z,50.00,52.00
2026-04-14T08:50:00Z,50.00,52.00
2026-04-14T08:52:00Z,50.00,52.00
2026-04-14T08:54:00Z,50.00,52.00
2026-04-14T08:55:00Z,50.00,52.00
2026-04-14T08:56:00Z,49.00,52.00
2026-04-14T08:57:00Z,49.00,52.00
2026-04-14T08:58:00Z,49.00,52.00
2026-04-14T08:59:00Z,49.00,52.00
2026-04-14T09:00:00Z,49.00,52.00
2026-04-14T09:01:00Z,49.00,53.67
2026-04-14T09:02:00Z,49.00,53.90
2026-04-14T09:03:00Z,49.00,54.00
2026-04-14T09:04:00Z,49.00,54.00
2026-04-14T09:06:00Z,49.00,54.00
2026-04-14T09:07:00Z,49.00,54.00
2026-04-14T09:08:00Z,49.00,54.00
2026-04-14T09:09:00Z,50.15,52.93
2026-04-14T09:10:00Z,49.00,51.98
2026-04-14T09:11:00Z,51.97,45.45
2026-04-14T09:12:00Z,56.92,42.43
2026-04-14T09:13:00Z,62.99,39.67
2026-04-14T09:14:00Z,65.69,37.74
2026-04-14T09:15:00Z,67.86,33.00
2026-04-14T09:16:00Z,62.00,37.37
2026-04-14T09:17:00Z,63.02,35.99
2026-04-14T09:18:00Z,57.51,43.84
2026-04-14T09:19:00Z,56.55,42.85
2026-04-14T09:20:00Z,60.17,39.10
2026-04-14T09:21:00Z,61.06,39.00
2026-04-14T09:22:00Z,60.71,39.97
2026-04-14T09:23:00Z,68.21,32.02
2026-04-14T09:24:00Z,77.38,25.65
2026-04-14T09:25:00Z,76.02,25.62
2026-04-14T09:26:00Z,72.75,26.72
2026-04-14T09:27:00Z,77.39,24.25
2026-04-14T09:28:00Z,79.11,21.98
2026-04-14T09:29:00Z,79.06,22.00
2026-04-14T09:30:00Z,79.06,21.28
2026-04-14T09:31:00Z,77.00,24.42
2026-04-14T09:32:00Z,73.74,25.99
2026-04-14T09:33:00Z,68.88,33.84
2026-04-14T09:34:00Z,68.88,29.95
2026-04-14T09:35:00Z,71.99,29.67
2026-04-14T09:36:00Z,74.82,26.17
2026-04-14T09:37:00Z,78.00,23.97
2026-04-14T09:38:00Z,78.00,24.16
2026-04-14T09:39:00Z,77.00,24.26
2026-04-14T09:40:00Z,77.00,25.53
2026-04-14T09:41:00Z,67.12,31.82
2026-04-14T09:42:00Z,62.00,39.70
2026-04-14T09:43:00Z,56.17,44.08
2026-04-14T09:44:00Z,55.00,45.96
2026-04-14T09:45:00Z,55.77,43.39
2026-04-14T09:46:00Z,66.78,33.07
2026-04-14T09:47:00Z,74.00,28.64
2026-04-14T09:48:00Z,76.14,24.95
2026-04-14T09:49:00Z,77.24,22.99
2026-04-14T09:50:00Z,77.24,23.68
2026-04-14T09:51:00Z,78.49,22.86
2026-04-14T09:52:00Z,75.22,25.71
2026-04-14T09:53:00Z,77.08,24.59
2026-04-14T09:54:00Z,73.92,28.08
2026-04-14T09:55:00Z,73.21,31.35
2026-04-14T09:56:00Z,58.53,42.29
2026-04-14T09:57:00Z,57.65,43.54
2026-04-14T09:58:00Z,54.87,44.32
2026-04-14T09:59:00Z,60.06,41.74
2026-04-14T10:00:00Z,57.04,41.69
2026-04-14T10:01:00Z,56.33,42.99
2026-04-14T10:02:00Z,58.25,42.64
2026-04-14T10:03:00Z,57.55,43.84
2026-04-14T10:04:00Z,57.29,42.67
2026-04-14T10:05:00Z,56.29,43.33
2026-04-14T10:06:00Z,56.29,46.49
2026-04-14T10:07:00Z,54.50,48.42
2026-04-14T10:08:00Z,51.01,48.86
2026-04-14T10:09:00Z,52.68,48.19
2026-04-14T10:10:00Z,53.39,48.86
2026-04-14T10:11:00Z,49.81,54.13
2026-04-14T10:12:00Z,50.87,51.00
2026-04-14T10:13:00Z,50.36,51.09
2026-04-14T10:14:00Z,51.95,49.97
2026-04-14T10:15:00Z,52.33,50.00
2026-04-14T10:16:00Z,57.01,44.63
2026-04-14T10:17:00Z,51.00,47.88
2026-04-14T10:18:00Z,48.78,50.91
2026-04-14T10:19:00Z,47.27,51.20
2026-04-14T10:20:00Z,50.03,48.00
2026-04-14T10:21:00Z,50.20,52.84
2026-04-14T10:22:00Z,52.63,46.64
2026-04-14T10:23:00Z,52.93,48.14
2026-04-14T10:24:00Z,53.00,48.97
2026-04-14T10:25:00Z,52.00,49.20
2026-04-14T10:26:00Z,55.32,43.03
2026-04-14T10:27:00Z,61.73,36.63
2026-04-14T10:28:00Z,59.63,41.03
2026-04-14T10:29:00Z,58.79,38.98
2026-04-14T10:30:00Z,54.69,46.53
2026-04-14T10:31:00Z,50.18,49.94
2026-04-14T10:32:00Z,48.57,50.99
2026-04-14T10:33:00Z,45.89,54.95
2026-04-14T10:34:00Z,44.91,55.49
2026-04-14T10:35:00Z,45.97,56.01
2026-04-14T10:36:00Z,43.01,57.00
2026-04-14T10:37:00Z,43.11,56.91
2026-04-14T10:38:00Z,43.00,58.88
2026-04-14T10:39:00Z,39.93,61.21
2026-04-14T10:40:00Z,37.96,62.24
2026-04-14T10:41:00Z,41.19,58.26
2026-04-14T10:42:00Z,52.15,46.17
2026-04-14T10:43:00Z,69.60,30.71
2026-04-14T10:44:00Z,74.99,24.30
2026-04-14T10:45:00Z,79.75,20.05
2026-04-14T10:46:00Z,79.10,21.74
2026-04-14T10:47:00Z,79.91,19.73
2026-04-14T10:48:00Z,77.30,23.69
2026-04-14T10:49:00Z,76.85,24.43
2026-04-14T10:50:00Z,76.91,25.36
2026-04-14T10:51:00Z,72.57,27.29
2026-04-14T10:52:00Z,77.16,23.94
2026-04-14T10:53:00Z,77.40,23.10
2026-04-14T10:54:00Z,82.44,17.93
2026-04-14T10:55:00Z,81.95,19.12
2026-04-14T10:56:00Z,81.62,20.32
2026-04-14T10:57:00Z,79.90,21.92
2026-04-14T10:58:00Z,78.97,21.90
2026-04-14T10:59:00Z,81.62,17.51
2026-04-14T11:00:00Z,83.38,16.08
2026-04-14T11:01:00Z,85.65,17.97
2026-04-14T11:02:00Z,85.61,13.96
2026-04-14T11:03:00Z,89.01,11.88
2026-04-14T11:04:00Z,91.27,8.97
2026-04-14T11:05:00Z,86.27,14.86
2026-04-14T11:06:00Z,92.34,8.85
2026-04-14T11:07:00Z,90.83,8.96
2026-04-14T11:08:00Z,97.91,2.23
2026-04-14T11:09:00Z,98.99,1.90
2026-04-14T11:10:00Z,98.73,2.02
2026-04-14T11:11:00Z,99.00,1.00
2026-04-14T11:12:00Z,99.00,1.00
2026-04-14T11:13:00Z,99.00,1.00
2026-04-14T11:14:00Z,99.00,1.00
2026-04-14T11:15:00Z,99.00,1.00
2026-04-14T11:16:00Z,99.00,1.00
2026-04-14T11:17:00Z,99.00,1.00
2026-04-14T11:18:00Z,99.00,1.00
