# event_ticker=KXATPMATCH-26MAR06BERPAU
# final_score=6-1 6-2
# match_winner=Tommy Paul
# fav_player=Tommy Paul
# dog_player=Zizou Bergs
# kalshi_date=2026-03-06
timestamp,Tommy Paul,Zizou Bergs
2026-03-06T20:56:00Z,77.00,21.00
2026-03-06T20:57:00Z,78.00,21.00
2026-03-06T21:02:00Z,78.00,22.00
2026-03-06T21:11:00Z,78.00,22.00
2026-03-06T21:26:00Z,78.00,22.00
2026-03-06T21:36:00Z,78.00,22.00
2026-03-06T21:40:00Z,78.00,22.00
2026-03-06T21:41:00Z,78.00,22.00
2026-03-06T21:47:00Z,78.00,22.00
2026-03-06T21:52:00Z,78.00,22.00
2026-03-06T21:54:00Z,78.00,22.00
2026-03-06T22:12:00Z,78.00,22.00
2026-03-06T22:24:00Z,78.00,22.00
2026-03-06T22:30:00Z,78.00,22.00
2026-03-06T22:38:00Z,78.00,22.00
2026-03-06T22:45:00Z,78.00,22.00
2026-03-06T22:51:00Z,78.00,22.00
2026-03-06T23:01:00Z,78.00,22.00
2026-03-06T23:04:00Z,78.00,22.00
2026-03-06T23:17:00Z,78.00,22.00
2026-03-06T23:24:00Z,78.00,22.00
2026-03-06T23:25:00Z,78.00,22.00
2026-03-06T23:28:00Z,78.00,22.00
2026-03-06T23:29:00Z,77.56,22.00
2026-03-06T23:30:00Z,78.00,22.00
2026-03-06T23:33:00Z,78.00,22.00
2026-03-06T23:34:00Z,78.00,22.00
2026-03-06T23:35:00Z,78.00,22.00
2026-03-06T23:39:00Z,78.00,22.00
2026-03-06T23:40:00Z,78.00,22.00
2026-03-06T23:45:00Z,78.00,22.00
2026-03-06T23:46:00Z,78.00,22.00
2026-03-06T23:48:00Z,78.00,22.00
2026-03-06T23:51:00Z,78.00,22.00
2026-03-06T23:53:00Z,77.00,22.00
2026-03-06T23:54:00Z,78.00,22.00
2026-03-07T00:00:00Z,78.00,22.00
2026-03-07T00:03:00Z,78.00,22.00
2026-03-07T00:06:00Z,78.00,22.00
2026-03-07T00:07:00Z,78.00,22.00
2026-03-07T00:12:00Z,79.00,22.00
2026-03-07T00:24:00Z,79.00,22.00
2026-03-07T00:27:00Z,80.00,22.00
2026-03-07T00:28:00Z,80.00,22.00
2026-03-07T00:29:00Z,80.00,22.00
2026-03-07T00:34:00Z,78.00,22.00
2026-03-07T00:36:00Z,78.00,22.00
2026-03-07T00:41:00Z,78.00,22.00
2026-03-07T00:44:00Z,78.00,22.00
2026-03-07T00:48:00Z,78.00,22.00
2026-03-07T00:50:00Z,78.00,22.00
2026-03-07T00:58:00Z,78.00,22.00
2026-03-07T01:00:00Z,78.00,22.00
2026-03-07T01:05:00Z,78.00,22.00
2026-03-07T01:08:00Z,78.00,22.00
2026-03-07T01:10:00Z,78.00,22.00
2026-03-07T01:13:00Z,78.00,22.00
2026-03-07T01:17:00Z,78.00,22.67
2026-03-07T01:18:00Z,78.00,22.67
2026-03-07T01:20:00Z,78.00,22.67
2026-03-07T01:26:00Z,78.06,22.67
2026-03-07T01:28:00Z,79.00,22.67
2026-03-07T01:29:00Z,79.00,23.00
2026-03-07T01:30:00Z,79.00,23.00
2026-03-07T01:31:00Z,79.00,23.00
2026-03-07T01:33:00Z,79.00,23.00
2026-03-07T01:35:00Z,79.00,23.00
2026-03-07T01:36:00Z,79.00,23.00
2026-03-07T01:37:00Z,78.27,23.00
2026-03-07T01:39:00Z,79.00,23.00
2026-03-07T01:40:00Z,79.00,23.00
2026-03-07T01:42:00Z,79.00,23.00
2026-03-07T01:44:00Z,79.00,23.00
2026-03-07T01:45:00Z,79.00,23.00
2026-03-07T01:46:00Z,79.00,23.00
2026-03-07T01:47:00Z,79.00,23.00
2026-03-07T01:48:00Z,79.00,23.00
2026-03-07T01:50:00Z,79.00,23.00
2026-03-07T01:52:00Z,79.00,23.00
2026-03-07T01:53:00Z,79.00,23.00
2026-03-07T01:57:00Z,79.00,23.00
2026-03-07T02:00:00Z,79.00,23.00
2026-03-07T02:02:00Z,79.00,23.00
2026-03-07T02:03:00Z,79.00,23.00
2026-03-07T02:05:00Z,79.00,23.00
2026-03-07T02:06:00Z,79.00,23.00
2026-03-07T02:09:00Z,79.00,23.00
2026-03-07T02:13:00Z,79.00,23.00
2026-03-07T02:14:00Z,79.00,23.00
2026-03-07T02:16:00Z,79.00,23.00
2026-03-07T02:18:00Z,79.00,23.00
2026-03-07T02:19:00Z,79.00,23.00
2026-03-07T02:23:00Z,79.00,22.98
2026-03-07T02:24:00Z,79.00,22.98
2026-03-07T02:25:00Z,79.00,22.98
2026-03-07T02:26:00Z,79.00,23.00
2026-03-07T02:28:00Z,79.00,23.00
2026-03-07T02:29:00Z,79.00,23.00
2026-03-07T02:30:00Z,79.00,23.00
2026-03-07T02:31:00Z,78.00,23.00
2026-03-07T02:32:00Z,79.00,23.00
2026-03-07T02:33:00Z,79.00,23.00
2026-03-07T02:34:00Z,79.00,23.00
2026-03-07T02:36:00Z,78.49,23.00
2026-03-07T02:38:00Z,78.95,22.00
2026-03-07T02:43:00Z,79.00,22.00
2026-03-07T02:45:00Z,79.00,22.00
2026-03-07T02:48:00Z,79.00,22.00
2026-03-07T02:51:00Z,79.00,22.00
2026-03-07T02:52:00Z,79.00,22.00
2026-03-07T02:54:00Z,79.00,21.00
2026-03-07T02:56:00Z,79.00,21.00
2026-03-07T02:57:00Z,79.00,21.00
2026-03-07T02:59:00Z,79.00,22.00
2026-03-07T03:01:00Z,77.60,22.00
2026-03-07T03:02:00Z,78.00,22.00
2026-03-07T03:03:00Z,78.00,22.00
2026-03-07T03:06:00Z,78.00,21.97
2026-03-07T03:07:00Z,78.00,22.00
2026-03-07T03:08:00Z,79.00,22.00
2026-03-07T03:09:00Z,79.00,22.00
2026-03-07T03:10:00Z,79.00,22.00
2026-03-07T03:15:00Z,79.00,22.00
2026-03-07T03:16:00Z,78.00,22.00
2026-03-07T03:17:00Z,78.00,23.00
2026-03-07T03:20:00Z,78.00,22.00
2026-03-07T03:21:00Z,78.00,22.00
2026-03-07T03:22:00Z,79.00,21.90
2026-03-07T03:24:00Z,79.00,22.00
2026-03-07T03:25:00Z,79.00,22.00
2026-03-07T03:27:00Z,79.00,22.00
2026-03-07T03:30:00Z,79.00,21.00
2026-03-07T03:31:00Z,78.95,21.00
2026-03-07T03:33:00Z,78.00,22.57
2026-03-07T03:34:00Z,79.00,22.57
2026-03-07T03:35:00Z,79.00,22.57
2026-03-07T03:37:00Z,79.00,22.00
2026-03-07T03:38:00Z,79.00,21.00
2026-03-07T03:39:00Z,79.00,21.00
2026-03-07T03:40:00Z,79.00,21.00
2026-03-07T03:41:00Z,79.00,21.00
2026-03-07T03:42:00Z,80.00,22.00
2026-03-07T03:43:00Z,79.00,22.00
2026-03-07T03:44:00Z,79.50,21.97
2026-03-07T03:46:00Z,79.00,21.97
2026-03-07T03:47:00Z,79.00,21.97
2026-03-07T03:48:00Z,79.00,21.00
2026-03-07T03:49:00Z,79.00,22.00
2026-03-07T03:50:00Z,79.00,22.04
2026-03-07T03:51:00Z,78.95,22.04
2026-03-07T03:52:00Z,79.00,22.04
2026-03-07T03:53:00Z,79.43,21.19
2026-03-07T03:55:00Z,79.00,22.00
2026-03-07T03:56:00Z,79.33,22.00
2026-03-07T03:57:00Z,79.17,21.86
2026-03-07T03:58:00Z,79.17,22.00
2026-03-07T03:59:00Z,78.57,22.18
2026-03-07T04:00:00Z,82.18,18.99
2026-03-07T04:01:00Z,85.73,15.24
2026-03-07T04:02:00Z,86.25,14.61
2026-03-07T04:03:00Z,88.23,13.00
2026-03-07T04:04:00Z,89.98,11.36
2026-03-07T04:05:00Z,89.00,11.56
2026-03-07T04:06:00Z,88.88,11.87
2026-03-07T04:07:00Z,91.05,9.15
2026-03-07T04:08:00Z,91.77,9.00
2026-03-07T04:09:00Z,90.00,10.57
2026-03-07T04:10:00Z,92.01,8.00
2026-03-07T04:11:00Z,93.00,7.59
2026-03-07T04:12:00Z,92.96,8.00
2026-03-07T04:13:00Z,92.96,9.00
2026-03-07T04:14:00Z,92.00,9.90
2026-03-07T04:15:00Z,92.76,8.00
2026-03-07T04:16:00Z,93.91,8.07
2026-03-07T04:17:00Z,94.00,7.26
2026-03-07T04:18:00Z,93.46,8.00
2026-03-07T04:19:00Z,93.65,7.52
2026-03-07T04:20:00Z,93.00,8.00
2026-03-07T04:21:00Z,93.20,8.00
2026-03-07T04:22:00Z,94.00,7.40
2026-03-07T04:23:00Z,94.36,6.95
2026-03-07T04:24:00Z,94.78,6.78
2026-03-07T04:25:00Z,93.85,7.00
2026-03-07T04:26:00Z,95.00,6.01
2026-03-07T04:27:00Z,96.00,6.00
2026-03-07T04:28:00Z,95.86,5.85
2026-03-07T04:29:00Z,95.35,6.00
2026-03-07T04:30:00Z,95.94,5.99
2026-03-07T04:31:00Z,95.94,5.00
2026-03-07T04:32:00Z,96.00,5.00
2026-03-07T04:33:00Z,96.00,4.51
2026-03-07T04:34:00Z,94.26,5.56
2026-03-07T04:35:00Z,94.00,4.24
2026-03-07T04:36:00Z,95.00,4.12
2026-03-07T04:37:00Z,94.00,6.77
2026-03-07T04:38:00Z,94.98,6.00
2026-03-07T04:39:00Z,95.00,6.42
2026-03-07T04:40:00Z,95.83,5.00
2026-03-07T04:41:00Z,95.45,4.61
2026-03-07T04:42:00Z,95.00,4.71
2026-03-07T04:43:00Z,95.00,6.06
2026-03-07T04:44:00Z,95.11,5.02
2026-03-07T04:45:00Z,95.72,5.80
2026-03-07T04:46:00Z,97.00,5.00
2026-03-07T04:47:00Z,98.74,2.65
2026-03-07T04:48:00Z,98.00,1.00
2026-03-07T04:49:00Z,99.00,1.60
2026-03-07T04:50:00Z,99.00,1.95
2026-03-07T04:51:00Z,99.00,2.99
2026-03-07T04:52:00Z,98.33,1.57
2026-03-07T04:53:00Z,98.33,2.00
2026-03-07T04:54:00Z,99.00,1.00
2026-03-07T04:55:00Z,98.49,1.00
2026-03-07T04:56:00Z,98.49,2.06
2026-03-07T04:57:00Z,98.28,1.92
2026-03-07T04:58:00Z,97.83,4.73
2026-03-07T04:59:00Z,98.00,2.82
2026-03-07T05:00:00Z,98.03,1.18
2026-03-07T05:01:00Z,99.00,1.32
2026-03-07T05:02:00Z,99.00,1.00
2026-03-07T05:03:00Z,99.00,1.00
2026-03-07T05:04:00Z,99.00,1.00
2026-03-07T05:05:00Z,99.00,1.00
2026-03-07T05:06:00Z,99.00,1.00
2026-03-07T05:07:00Z,99.00,1.00
2026-03-07T05:09:00Z,99.00,1.00
