# event_ticker=KXATPMATCH-26FEB25RUBHUM
# final_score=6-4 6-7(5) 6-3
# score_resolution=6-4 6-7 6-3
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Ugo Humbert
# kalshi_date=2026-02-25
timestamp,Andrey Rublev,Ugo Humbert
2026-02-25T06:54:00Z,64.00,40.00
2026-02-25T06:55:00Z,64.00,40.00
2026-02-25T06:58:00Z,63.99,40.00
2026-02-25T07:01:00Z,64.00,40.00
2026-02-25T07:03:00Z,64.00,40.55
2026-02-25T07:05:00Z,64.00,40.55
2026-02-25T07:06:00Z,64.00,41.00
2026-02-25T07:07:00Z,64.00,41.00
2026-02-25T07:09:00Z,64.00,41.00
2026-02-25T07:10:00Z,64.00,41.00
2026-02-25T07:13:00Z,64.00,41.00
2026-02-25T07:14:00Z,64.00,41.00
2026-02-25T07:22:00Z,64.00,41.00
2026-02-25T07:24:00Z,64.00,41.00
2026-02-25T07:27:00Z,64.00,41.00
2026-02-25T07:30:00Z,64.00,41.00
2026-02-25T07:31:00Z,64.00,41.00
2026-02-25T07:32:00Z,64.39,41.00
2026-02-25T07:33:00Z,65.00,41.00
2026-02-25T07:38:00Z,65.00,41.00
2026-02-25T07:39:00Z,65.00,41.00
2026-02-25T07:41:00Z,65.00,41.00
2026-02-25T07:44:00Z,65.00,41.00
2026-02-25T07:48:00Z,65.00,41.00
2026-02-25T07:49:00Z,65.00,41.00
2026-02-25T07:52:00Z,64.80,41.00
2026-02-25T08:00:00Z,64.80,41.00
2026-02-25T08:01:00Z,64.00,41.00
2026-02-25T08:03:00Z,60.00,41.00
2026-02-25T08:04:00Z,62.00,41.00
2026-02-25T08:10:00Z,62.00,41.00
2026-02-25T08:12:00Z,62.00,41.00
2026-02-25T08:13:00Z,62.00,41.00
2026-02-25T08:14:00Z,62.00,42.00
2026-02-25T08:17:00Z,62.00,42.00
2026-02-25T08:18:00Z,62.00,42.00
2026-02-25T08:21:00Z,62.00,42.00
2026-02-25T08:22:00Z,62.00,42.00
2026-02-25T08:24:00Z,62.00,42.00
2026-02-25T08:25:00Z,62.00,42.00
2026-02-25T08:26:00Z,62.28,42.00
2026-02-25T08:28:00Z,62.00,42.00
2026-02-25T08:29:00Z,62.00,42.00
2026-02-25T08:31:00Z,62.00,42.00
2026-02-25T08:33:00Z,62.00,42.00
2026-02-25T08:38:00Z,62.00,42.00
2026-02-25T08:54:00Z,62.00,40.40
2026-02-25T08:56:00Z,62.00,40.40
2026-02-25T08:58:00Z,62.00,42.00
2026-02-25T09:00:00Z,62.00,41.00
2026-02-25T09:04:00Z,61.00,41.00
2026-02-25T09:15:00Z,61.00,41.00
2026-02-25T09:17:00Z,61.00,41.00
2026-02-25T09:22:00Z,61.00,41.00
2026-02-25T09:27:00Z,61.00,41.00
2026-02-25T09:33:00Z,60.00,41.00
2026-02-25T09:46:00Z,60.00,41.00
2026-02-25T09:55:00Z,60.00,41.00
2026-02-25T09:56:00Z,60.00,41.00
2026-02-25T09:59:00Z,59.00,41.00
2026-02-25T10:04:00Z,59.00,41.88
2026-02-25T10:11:00Z,60.00,41.88
2026-02-25T10:14:00Z,60.00,41.88
2026-02-25T10:17:00Z,60.00,41.88
2026-02-25T10:19:00Z,60.00,42.00
2026-02-25T10:20:00Z,60.00,42.00
2026-02-25T10:22:00Z,60.00,42.00
2026-02-25T10:26:00Z,60.00,42.00
2026-02-25T10:31:00Z,60.00,42.00
2026-02-25T10:34:00Z,60.00,42.00
2026-02-25T10:36:00Z,60.00,42.00
2026-02-25T10:38:00Z,60.00,42.00
2026-02-25T10:39:00Z,60.00,42.00
2026-02-25T10:41:00Z,60.00,42.00
2026-02-25T10:43:00Z,60.00,42.00
2026-02-25T10:47:00Z,60.00,42.00
2026-02-25T10:48:00Z,60.00,42.00
2026-02-25T10:54:00Z,60.00,42.00
2026-02-25T11:01:00Z,60.00,42.00
2026-02-25T11:06:00Z,60.00,42.00
2026-02-25T11:08:00Z,60.00,42.00
2026-02-25T11:12:00Z,60.00,42.00
2026-02-25T11:13:00Z,60.00,42.00
2026-02-25T11:14:00Z,60.00,42.00
2026-02-25T11:23:00Z,60.00,41.00
2026-02-25T11:25:00Z,60.00,41.00
2026-02-25T11:27:00Z,60.00,41.00
2026-02-25T11:28:00Z,60.00,41.00
2026-02-25T11:29:00Z,60.00,41.00
2026-02-25T11:30:00Z,60.00,41.00
2026-02-25T11:32:00Z,59.00,41.00
2026-02-25T11:35:00Z,59.00,42.00
2026-02-25T11:36:00Z,59.48,42.00
2026-02-25T11:38:00Z,60.00,42.00
2026-02-25T11:39:00Z,60.00,42.00
2026-02-25T11:41:00Z,60.00,42.00
2026-02-25T11:43:00Z,60.00,42.00
2026-02-25T11:44:00Z,60.00,42.00
2026-02-25T11:45:00Z,60.00,42.00
2026-02-25T11:48:00Z,60.00,42.00
2026-02-25T11:50:00Z,60.00,42.00
2026-02-25T11:51:00Z,60.00,42.00
2026-02-25T11:53:00Z,60.00,42.00
2026-02-25T11:56:00Z,60.00,42.00
2026-02-25T11:57:00Z,60.00,42.00
2026-02-25T11:59:00Z,60.00,42.00
2026-02-25T12:00:00Z,58.03,42.00
2026-02-25T12:01:00Z,60.00,42.00
2026-02-25T12:02:00Z,60.00,42.00
2026-02-25T12:04:00Z,60.00,42.00
2026-02-25T12:05:00Z,60.00,42.00
2026-02-25T12:06:00Z,60.00,42.00
2026-02-25T12:07:00Z,60.00,42.00
2026-02-25T12:09:00Z,60.00,42.00
2026-02-25T12:11:00Z,61.00,42.00
2026-02-25T12:12:00Z,61.00,41.00
2026-02-25T12:13:00Z,61.00,41.00
2026-02-25T12:14:00Z,61.00,41.00
2026-02-25T12:17:00Z,61.00,42.00
2026-02-25T12:18:00Z,61.00,42.00
2026-02-25T12:22:00Z,60.00,42.00
2026-02-25T12:23:00Z,60.00,41.00
2026-02-25T12:27:00Z,60.00,41.00
2026-02-25T12:29:00Z,60.97,41.00
2026-02-25T12:30:00Z,60.00,41.00
2026-02-25T12:33:00Z,60.00,41.00
2026-02-25T12:34:00Z,60.00,41.00
2026-02-25T12:35:00Z,60.00,41.00
2026-02-25T12:36:00Z,60.00,41.00
2026-02-25T12:39:00Z,60.00,41.00
2026-02-25T12:42:00Z,60.00,41.00
2026-02-25T12:43:00Z,60.00,41.00
2026-02-25T12:45:00Z,60.00,41.00
2026-02-25T12:48:00Z,60.00,41.00
2026-02-25T12:49:00Z,60.00,41.00
2026-02-25T12:50:00Z,60.00,41.00
2026-02-25T12:51:00Z,60.00,41.00
2026-02-25T12:52:00Z,59.00,41.00
2026-02-25T12:53:00Z,60.00,41.00
2026-02-25T12:54:00Z,60.00,41.00
2026-02-25T12:55:00Z,60.02,41.00
2026-02-25T12:57:00Z,60.02,41.00
2026-02-25T12:58:00Z,61.00,41.00
2026-02-25T13:00:00Z,61.00,41.00
2026-02-25T13:01:00Z,61.00,41.00
2026-02-25T13:02:00Z,61.00,41.00
2026-02-25T13:03:00Z,61.00,41.00
2026-02-25T13:04:00Z,60.83,41.00
2026-02-25T13:08:00Z,61.00,41.00
2026-02-25T13:10:00Z,61.00,41.00
2026-02-25T13:11:00Z,61.00,41.00
2026-02-25T13:13:00Z,61.00,41.00
2026-02-25T13:14:00Z,61.00,41.00
2026-02-25T13:16:00Z,61.32,41.00
2026-02-25T13:17:00Z,62.00,41.00
2026-02-25T13:19:00Z,62.00,41.00
2026-02-25T13:20:00Z,62.00,41.00
2026-02-25T13:21:00Z,62.00,40.00
2026-02-25T13:22:00Z,62.00,41.00
2026-02-25T13:23:00Z,61.00,41.00
2026-02-25T13:24:00Z,62.00,41.00
2026-02-25T13:25:00Z,62.00,40.00
2026-02-25T13:26:00Z,61.00,41.00
2026-02-25T13:27:00Z,61.00,41.00
2026-02-25T13:28:00Z,61.00,41.00
2026-02-25T13:29:00Z,61.40,41.00
2026-02-25T13:30:00Z,61.40,41.00
2026-02-25T13:31:00Z,61.40,41.00
2026-02-25T13:33:00Z,62.00,41.00
2026-02-25T13:35:00Z,62.00,41.00
2026-02-25T13:36:00Z,62.00,41.00
2026-02-25T13:38:00Z,62.00,41.00
2026-02-25T13:39:00Z,62.00,41.00
2026-02-25T13:40:00Z,62.00,41.00
2026-02-25T13:41:00Z,62.00,41.00
2026-02-25T13:42:00Z,62.00,41.00
2026-02-25T13:43:00Z,62.00,41.00
2026-02-25T13:44:00Z,61.97,41.00
2026-02-25T13:45:00Z,62.00,41.00
2026-02-25T13:46:00Z,62.00,40.00
2026-02-25T13:47:00Z,62.00,40.00
2026-02-25T13:48:00Z,62.00,41.00
2026-02-25T13:49:00Z,62.00,41.00
2026-02-25T13:50:00Z,62.00,41.00
2026-02-25T13:51:00Z,63.00,41.00
2026-02-25T13:52:00Z,63.00,41.00
2026-02-25T13:53:00Z,63.00,40.17
2026-02-25T13:54:00Z,63.00,40.17
2026-02-25T13:55:00Z,63.00,39.37
2026-02-25T13:56:00Z,63.00,39.37
2026-02-25T13:57:00Z,63.00,40.00
2026-02-25T13:58:00Z,62.00,40.00
2026-02-25T14:01:00Z,63.00,40.00
2026-02-25T14:02:00Z,63.00,40.00
2026-02-25T14:03:00Z,63.00,40.00
2026-02-25T14:04:00Z,63.00,40.00
2026-02-25T14:05:00Z,63.00,40.00
2026-02-25T14:06:00Z,63.01,40.00
2026-02-25T14:07:00Z,64.00,40.00
2026-02-25T14:08:00Z,64.00,40.00
2026-02-25T14:09:00Z,64.00,40.00
2026-02-25T14:10:00Z,64.00,40.00
2026-02-25T14:11:00Z,64.00,40.00
2026-02-25T14:12:00Z,64.00,39.00
2026-02-25T14:13:00Z,64.00,40.00
2026-02-25T14:14:00Z,63.00,40.00
2026-02-25T14:16:00Z,63.00,40.00
2026-02-25T14:17:00Z,63.00,40.00
2026-02-25T14:18:00Z,62.19,40.00
2026-02-25T14:19:00Z,63.00,39.00
2026-02-25T14:20:00Z,63.00,39.00
2026-02-25T14:21:00Z,63.00,39.48
2026-02-25T14:22:00Z,63.00,39.48
2026-02-25T14:23:00Z,63.00,40.00
2026-02-25T14:24:00Z,63.00,40.00
2026-02-25T14:25:00Z,63.00,40.00
2026-02-25T14:26:00Z,63.00,40.00
2026-02-25T14:28:00Z,63.00,40.00
2026-02-25T14:29:00Z,63.00,40.00
2026-02-25T14:30:00Z,63.00,38.85
2026-02-25T14:31:00Z,62.48,38.85
2026-02-25T14:32:00Z,64.00,38.85
2026-02-25T14:33:00Z,64.00,37.00
2026-02-25T14:34:00Z,64.00,37.00
2026-02-25T14:35:00Z,64.00,37.00
2026-02-25T14:36:00Z,64.00,37.00
2026-02-25T14:37:00Z,64.00,37.00
2026-02-25T14:38:00Z,64.97,37.00
2026-02-25T14:39:00Z,64.00,37.00
2026-02-25T14:40:00Z,64.00,37.00
2026-02-25T14:41:00Z,64.00,37.00
2026-02-25T14:42:00Z,64.00,37.00
2026-02-25T14:43:00Z,64.00,37.00
2026-02-25T14:44:00Z,65.00,36.00
2026-02-25T14:45:00Z,65.29,36.00
2026-02-25T14:46:00Z,65.00,36.00
2026-02-25T14:47:00Z,65.00,36.00
2026-02-25T14:48:00Z,65.00,36.15
2026-02-25T14:49:00Z,64.00,36.15
2026-02-25T14:50:00Z,63.99,36.15
2026-02-25T14:51:00Z,64.00,37.00
2026-02-25T14:52:00Z,64.00,37.00
2026-02-25T14:53:00Z,64.00,37.00
2026-02-25T14:54:00Z,63.99,37.00
2026-02-25T14:55:00Z,64.00,37.00
2026-02-25T14:56:00Z,64.00,37.00
2026-02-25T14:57:00Z,63.64,37.00
2026-02-25T14:58:00Z,64.00,37.01
2026-02-25T14:59:00Z,63.70,37.00
2026-02-25T15:00:00Z,64.69,38.00
2026-02-25T15:01:00Z,64.00,38.00
2026-02-25T15:02:00Z,64.00,38.00
2026-02-25T15:03:00Z,64.00,37.66
2026-02-25T15:04:00Z,64.00,38.00
2026-02-25T15:05:00Z,64.00,38.00
2026-02-25T15:06:00Z,64.00,37.70
2026-02-25T15:07:00Z,64.95,37.41
2026-02-25T15:08:00Z,64.00,38.00
2026-02-25T15:09:00Z,65.28,38.00
2026-02-25T15:10:00Z,64.93,38.00
2026-02-25T15:11:00Z,65.00,37.08
2026-02-25T15:12:00Z,65.00,37.72
2026-02-25T15:13:00Z,64.73,38.00
2026-02-25T15:14:00Z,61.01,38.00
2026-02-25T15:15:00Z,61.96,38.07
2026-02-25T15:16:00Z,62.16,39.62
2026-02-25T15:17:00Z,61.32,40.29
2026-02-25T15:18:00Z,62.29,39.70
2026-02-25T15:19:00Z,63.27,40.38
2026-02-25T15:20:00Z,63.94,38.17
2026-02-25T15:21:00Z,61.12,40.94
2026-02-25T15:22:00Z,60.76,41.11
2026-02-25T15:23:00Z,63.05,39.07
2026-02-25T15:24:00Z,61.98,40.00
2026-02-25T15:25:00Z,62.00,39.95
2026-02-25T15:26:00Z,60.89,43.22
2026-02-25T15:27:00Z,60.30,43.57
2026-02-25T15:28:00Z,62.19,39.00
2026-02-25T15:29:00Z,64.73,36.19
2026-02-25T15:30:00Z,65.12,36.36
2026-02-25T15:31:00Z,62.33,36.56
2026-02-25T15:32:00Z,62.51,39.02
2026-02-25T15:33:00Z,61.24,40.37
2026-02-25T15:34:00Z,61.00,40.96
2026-02-25T15:35:00Z,61.60,39.65
2026-02-25T15:36:00Z,61.12,39.30
2026-02-25T15:37:00Z,64.74,38.40
2026-02-25T15:38:00Z,65.91,36.56
2026-02-25T15:39:00Z,71.56,32.67
2026-02-25T15:40:00Z,71.56,33.10
2026-02-25T15:41:00Z,68.21,28.17
2026-02-25T15:42:00Z,77.12,22.42
2026-02-25T15:43:00Z,81.98,18.50
2026-02-25T15:44:00Z,80.72,18.98
2026-02-25T15:45:00Z,81.31,19.73
2026-02-25T15:46:00Z,82.87,22.13
2026-02-25T15:47:00Z,77.82,26.17
2026-02-25T15:48:00Z,79.87,22.70
2026-02-25T15:49:00Z,82.52,16.00
2026-02-25T15:50:00Z,81.06,20.41
2026-02-25T15:51:00Z,80.60,21.08
2026-02-25T15:52:00Z,80.22,21.01
2026-02-25T15:53:00Z,81.00,21.00
2026-02-25T15:54:00Z,83.84,19.24
2026-02-25T15:55:00Z,83.69,17.00
2026-02-25T15:56:00Z,83.74,16.73
2026-02-25T15:57:00Z,83.16,17.53
2026-02-25T15:58:00Z,85.20,16.58
2026-02-25T15:59:00Z,89.30,13.15
2026-02-25T16:00:00Z,86.73,14.83
2026-02-25T16:01:00Z,88.23,13.89
2026-02-25T16:02:00Z,83.37,18.51
2026-02-25T16:03:00Z,82.35,19.72
2026-02-25T16:04:00Z,81.94,21.09
2026-02-25T16:05:00Z,84.36,16.00
2026-02-25T16:06:00Z,86.24,15.19
2026-02-25T16:07:00Z,85.08,17.48
2026-02-25T16:08:00Z,83.04,17.98
2026-02-25T16:09:00Z,81.70,19.09
2026-02-25T16:10:00Z,82.10,18.96
2026-02-25T16:11:00Z,84.40,17.11
2026-02-25T16:12:00Z,83.89,16.70
2026-02-25T16:13:00Z,84.96,16.94
2026-02-25T16:14:00Z,83.95,17.90
2026-02-25T16:15:00Z,83.75,16.51
2026-02-25T16:16:00Z,81.89,19.97
2026-02-25T16:17:00Z,82.36,19.96
2026-02-25T16:18:00Z,81.62,20.36
2026-02-25T16:19:00Z,81.28,19.44
2026-02-25T16:20:00Z,80.43,19.28
2026-02-25T16:21:00Z,75.42,26.89
2026-02-25T16:22:00Z,77.70,23.09
2026-02-25T16:23:00Z,82.84,19.35
2026-02-25T16:24:00Z,81.47,19.83
2026-02-25T16:25:00Z,79.57,22.63
2026-02-25T16:26:00Z,79.91,21.41
2026-02-25T16:27:00Z,78.78,21.98
2026-02-25T16:28:00Z,78.94,22.82
2026-02-25T16:29:00Z,77.96,24.86
2026-02-25T16:30:00Z,78.31,22.10
2026-02-25T16:31:00Z,80.67,20.60
2026-02-25T16:32:00Z,82.02,20.47
2026-02-25T16:33:00Z,82.44,13.61
2026-02-25T16:34:00Z,87.84,12.69
2026-02-25T16:35:00Z,82.86,19.51
2026-02-25T16:36:00Z,82.27,19.84
2026-02-25T16:37:00Z,79.62,21.79
2026-02-25T16:38:00Z,79.14,22.13
2026-02-25T16:39:00Z,81.62,20.20
2026-02-25T16:40:00Z,80.50,20.73
2026-02-25T16:41:00Z,82.71,20.25
2026-02-25T16:42:00Z,81.66,21.49
2026-02-25T16:43:00Z,78.56,21.44
2026-02-25T16:44:00Z,78.68,22.55
2026-02-25T16:45:00Z,77.95,22.96
2026-02-25T16:46:00Z,78.97,22.91
2026-02-25T16:47:00Z,81.37,19.78
2026-02-25T16:48:00Z,80.05,19.85
2026-02-25T16:49:00Z,78.07,25.81
2026-02-25T16:50:00Z,71.18,29.69
2026-02-25T16:51:00Z,72.69,27.87
2026-02-25T16:52:00Z,81.19,20.14
2026-02-25T16:53:00Z,83.60,18.06
2026-02-25T16:54:00Z,77.41,25.67
2026-02-25T16:55:00Z,62.00,38.23
2026-02-25T16:56:00Z,67.59,34.98
2026-02-25T16:57:00Z,59.02,40.94
2026-02-25T16:58:00Z,58.04,42.82
2026-02-25T16:59:00Z,58.91,40.58
2026-02-25T17:00:00Z,61.44,41.86
2026-02-25T17:01:00Z,56.14,43.36
2026-02-25T17:02:00Z,62.73,38.18
2026-02-25T17:03:00Z,64.73,34.47
2026-02-25T17:04:00Z,67.02,33.44
2026-02-25T17:05:00Z,72.23,25.16
2026-02-25T17:06:00Z,67.35,31.98
2026-02-25T17:07:00Z,65.72,36.28
2026-02-25T17:08:00Z,73.72,25.80
2026-02-25T17:09:00Z,74.49,28.95
2026-02-25T17:10:00Z,64.66,37.80
2026-02-25T17:11:00Z,60.62,42.97
2026-02-25T17:12:00Z,61.42,41.93
2026-02-25T17:13:00Z,65.04,35.76
2026-02-25T17:14:00Z,66.81,34.56
2026-02-25T17:15:00Z,65.17,35.35
2026-02-25T17:16:00Z,73.69,29.98
2026-02-25T17:17:00Z,77.53,24.68
2026-02-25T17:18:00Z,83.99,18.75
2026-02-25T17:19:00Z,90.34,10.75
2026-02-25T17:20:00Z,82.88,15.91
2026-02-25T17:21:00Z,88.36,10.29
2026-02-25T17:22:00Z,93.46,6.49
2026-02-25T17:23:00Z,94.47,6.23
2026-02-25T17:24:00Z,93.72,7.51
2026-02-25T17:25:00Z,92.49,6.62
2026-02-25T17:26:00Z,91.96,9.22
2026-02-25T17:27:00Z,95.51,3.52
2026-02-25T17:28:00Z,96.89,2.81
2026-02-25T17:29:00Z,96.80,3.59
2026-02-25T17:30:00Z,96.73,3.27
2026-02-25T17:31:00Z,96.28,4.46
2026-02-25T17:32:00Z,97.89,3.20
2026-02-25T17:33:00Z,93.83,4.44
2026-02-25T17:34:00Z,84.88,12.51
2026-02-25T17:35:00Z,81.41,19.18
2026-02-25T17:36:00Z,96.89,2.63
2026-02-25T17:37:00Z,99.00,1.00
2026-02-25T17:38:00Z,99.00,1.00
2026-02-25T17:39:00Z,99.00,1.00
2026-02-25T17:40:00Z,99.00,1.00
2026-02-25T17:41:00Z,99.00,1.00
2026-02-25T17:42:00Z,99.00,1.00
