# event_ticker=KXATPMATCH-26FEB13UGOBAE
# final_score=7-6(5) 6-2
# score_resolution=6-7 2-6
# match_winner=Sebastian Baez
# fav_player=Camilo Ugo Carabelli
# dog_player=Sebastian Baez
# kalshi_date=2026-02-13
timestamp,Camilo Ugo Carabelli,Sebastian Baez
2026-02-13T15:56:00Z,37.00,64.00
2026-02-13T15:57:00Z,37.00,64.00
2026-02-13T15:58:00Z,37.00,64.00
2026-02-13T16:02:00Z,37.00,64.00
2026-02-13T16:03:00Z,37.00,64.00
2026-02-13T16:05:00Z,37.00,64.00
2026-02-13T16:10:00Z,37.00,64.00
2026-02-13T16:13:00Z,37.00,64.00
2026-02-13T16:19:00Z,37.00,63.00
2026-02-13T16:27:00Z,37.00,63.00
2026-02-13T16:29:00Z,37.00,63.00
2026-02-13T16:32:00Z,37.00,64.00
2026-02-13T16:36:00Z,36.00,64.00
2026-02-13T16:37:00Z,37.00,64.00
2026-02-13T16:38:00Z,37.00,64.00
2026-02-13T16:40:00Z,37.00,64.00
2026-02-13T16:41:00Z,37.00,64.00
2026-02-13T16:44:00Z,37.00,64.00
2026-02-13T16:54:00Z,37.00,64.00
2026-02-13T17:01:00Z,37.00,64.00
2026-02-13T17:03:00Z,37.00,64.00
2026-02-13T17:05:00Z,37.00,64.00
2026-02-13T17:09:00Z,37.00,64.00
2026-02-13T17:12:00Z,37.00,64.00
2026-02-13T17:14:00Z,37.00,64.00
2026-02-13T17:18:00Z,37.00,64.13
2026-02-13T17:19:00Z,37.00,64.00
2026-02-13T17:20:00Z,37.00,64.00
2026-02-13T17:23:00Z,37.00,64.00
2026-02-13T17:26:00Z,37.00,64.00
2026-02-13T17:33:00Z,37.00,64.00
2026-02-13T17:34:00Z,37.00,64.00
2026-02-13T17:36:00Z,37.00,64.00
2026-02-13T17:38:00Z,37.00,64.00
2026-02-13T17:40:00Z,37.00,64.00
2026-02-13T17:42:00Z,37.00,64.00
2026-02-13T17:46:00Z,36.00,64.00
2026-02-13T17:50:00Z,36.00,64.00
2026-02-13T17:53:00Z,36.00,65.00
2026-02-13T17:54:00Z,36.41,65.00
2026-02-13T17:55:00Z,36.41,65.00
2026-02-13T18:05:00Z,36.41,64.00
2026-02-13T18:10:00Z,36.41,64.00
2026-02-13T18:11:00Z,37.00,64.00
2026-02-13T18:12:00Z,37.00,64.12
2026-02-13T18:16:00Z,37.00,65.00
2026-02-13T18:17:00Z,37.00,65.00
2026-02-13T18:22:00Z,36.00,65.00
2026-02-13T18:27:00Z,36.00,65.00
2026-02-13T18:29:00Z,36.00,65.00
2026-02-13T18:30:00Z,36.00,65.00
2026-02-13T18:31:00Z,36.00,65.00
2026-02-13T18:34:00Z,36.00,65.00
2026-02-13T18:35:00Z,36.00,65.00
2026-02-13T18:36:00Z,36.00,65.00
2026-02-13T18:42:00Z,36.00,65.00
2026-02-13T18:47:00Z,36.00,65.00
2026-02-13T18:49:00Z,36.00,64.33
2026-02-13T18:50:00Z,36.00,64.78
2026-02-13T18:52:00Z,36.00,65.00
2026-02-13T18:54:00Z,36.00,65.00
2026-02-13T18:57:00Z,36.00,65.00
2026-02-13T18:58:00Z,36.00,65.00
2026-02-13T19:03:00Z,36.37,65.00
2026-02-13T19:06:00Z,36.37,64.00
2026-02-13T19:07:00Z,37.00,64.00
2026-02-13T19:12:00Z,37.00,64.93
2026-02-13T19:13:00Z,37.00,64.93
2026-02-13T19:14:00Z,37.00,65.00
2026-02-13T19:22:00Z,37.00,64.00
2026-02-13T19:25:00Z,37.00,64.00
2026-02-13T19:27:00Z,36.00,64.00
2026-02-13T19:32:00Z,36.00,65.00
2026-02-13T19:35:00Z,36.00,65.00
2026-02-13T19:44:00Z,36.00,65.00
2026-02-13T19:46:00Z,36.00,65.00
2026-02-13T19:47:00Z,36.00,65.00
2026-02-13T19:51:00Z,36.00,65.00
2026-02-13T19:52:00Z,36.00,65.00
2026-02-13T19:55:00Z,36.00,64.40
2026-02-13T19:56:00Z,36.00,65.00
2026-02-13T19:57:00Z,36.00,65.00
2026-02-13T19:58:00Z,36.00,65.00
2026-02-13T19:59:00Z,36.00,65.00
2026-02-13T20:01:00Z,36.00,65.00
2026-02-13T20:02:00Z,36.00,65.00
2026-02-13T20:03:00Z,36.00,65.00
2026-02-13T20:04:00Z,36.00,65.00
2026-02-13T20:05:00Z,36.00,65.00
2026-02-13T20:06:00Z,36.00,65.00
2026-02-13T20:07:00Z,36.00,65.00
2026-02-13T20:08:00Z,35.00,65.00
2026-02-13T20:10:00Z,35.00,65.00
2026-02-13T20:12:00Z,36.00,65.00
2026-02-13T20:14:00Z,36.00,65.00
2026-02-13T20:16:00Z,36.00,65.00
2026-02-13T20:17:00Z,36.00,65.00
2026-02-13T20:20:00Z,36.00,65.00
2026-02-13T20:32:00Z,36.00,65.00
2026-02-13T20:33:00Z,36.00,65.00
2026-02-13T20:34:00Z,36.00,65.00
2026-02-13T20:37:00Z,36.00,65.00
2026-02-13T20:38:00Z,36.00,65.00
2026-02-13T20:39:00Z,36.00,65.00
2026-02-13T20:40:00Z,36.00,65.00
2026-02-13T20:41:00Z,36.00,65.00
2026-02-13T20:42:00Z,35.07,65.00
2026-02-13T20:43:00Z,36.00,65.00
2026-02-13T20:44:00Z,36.00,65.00
2026-02-13T20:45:00Z,36.00,65.00
2026-02-13T20:46:00Z,35.00,65.00
2026-02-13T20:47:00Z,36.00,65.00
2026-02-13T20:48:00Z,36.00,65.00
2026-02-13T20:49:00Z,36.00,65.00
2026-02-13T20:50:00Z,36.00,65.00
2026-02-13T20:52:00Z,36.00,65.00
2026-02-13T20:53:00Z,36.00,65.00
2026-02-13T20:55:00Z,36.00,65.00
2026-02-13T20:56:00Z,36.00,65.00
2026-02-13T20:57:00Z,36.00,65.00
2026-02-13T20:58:00Z,36.00,65.00
2026-02-13T20:59:00Z,36.00,65.00
2026-02-13T21:00:00Z,36.00,65.00
2026-02-13T21:01:00Z,36.00,65.00
2026-02-13T21:02:00Z,36.00,65.00
2026-02-13T21:03:00Z,36.00,65.00
2026-02-13T21:04:00Z,36.00,65.00
2026-02-13T21:05:00Z,36.00,65.00
2026-02-13T21:06:00Z,36.00,65.00
2026-02-13T21:08:00Z,36.00,65.00
2026-02-13T21:09:00Z,36.00,65.00
2026-02-13T21:10:00Z,36.41,65.00
2026-02-13T21:11:00Z,37.00,65.00
2026-02-13T21:12:00Z,37.00,65.00
2026-02-13T21:13:00Z,37.00,63.15
2026-02-13T21:14:00Z,37.00,64.00
2026-02-13T21:16:00Z,37.00,64.00
2026-02-13T21:18:00Z,37.00,64.00
2026-02-13T21:19:00Z,37.00,64.00
2026-02-13T21:20:00Z,37.00,64.00
2026-02-13T21:21:00Z,36.96,64.00
2026-02-13T21:22:00Z,36.96,64.00
2026-02-13T21:23:00Z,36.96,64.00
2026-02-13T21:24:00Z,37.00,64.94
2026-02-13T21:25:00Z,37.00,65.00
2026-02-13T21:26:00Z,37.00,65.00
2026-02-13T21:27:00Z,37.00,65.00
2026-02-13T21:28:00Z,37.00,63.00
2026-02-13T21:29:00Z,37.00,63.00
2026-02-13T21:30:00Z,37.00,65.00
2026-02-13T21:31:00Z,37.00,65.00
2026-02-13T21:32:00Z,37.00,65.00
2026-02-13T21:33:00Z,37.00,64.96
2026-02-13T21:34:00Z,37.00,64.96
2026-02-13T21:35:00Z,37.00,64.96
2026-02-13T21:36:00Z,37.00,64.00
2026-02-13T21:37:00Z,37.00,64.00
2026-02-13T21:38:00Z,37.00,64.00
2026-02-13T21:39:00Z,37.00,64.00
2026-02-13T21:40:00Z,34.33,66.81
2026-02-13T21:41:00Z,32.02,69.00
2026-02-13T21:42:00Z,32.00,69.61
2026-02-13T21:43:00Z,27.89,72.00
2026-02-13T21:44:00Z,25.65,73.48
2026-02-13T21:45:00Z,31.35,71.87
2026-02-13T21:46:00Z,31.46,70.71
2026-02-13T21:47:00Z,28.24,71.83
2026-02-13T21:48:00Z,31.04,68.06
2026-02-13T21:49:00Z,28.89,71.54
2026-02-13T21:50:00Z,32.84,68.21
2026-02-13T21:51:00Z,31.45,67.73
2026-02-13T21:52:00Z,35.04,65.48
2026-02-13T21:53:00Z,31.15,68.83
2026-02-13T21:54:00Z,29.33,71.04
2026-02-13T21:55:00Z,29.00,71.70
2026-02-13T21:56:00Z,28.37,74.57
2026-02-13T21:57:00Z,21.73,75.38
2026-02-13T21:58:00Z,16.94,82.69
2026-02-13T21:59:00Z,15.83,84.32
2026-02-13T22:00:00Z,14.86,85.36
2026-02-13T22:01:00Z,14.92,86.55
2026-02-13T22:02:00Z,14.85,85.97
2026-02-13T22:03:00Z,16.65,83.60
2026-02-13T22:04:00Z,16.85,82.74
2026-02-13T22:05:00Z,17.43,81.44
2026-02-13T22:06:00Z,18.71,83.65
2026-02-13T22:07:00Z,18.00,82.01
2026-02-13T22:08:00Z,21.91,78.88
2026-02-13T22:09:00Z,22.53,75.60
2026-02-13T22:10:00Z,22.84,74.67
2026-02-13T22:11:00Z,19.46,78.14
2026-02-13T22:12:00Z,24.04,76.35
2026-02-13T22:13:00Z,29.33,71.47
2026-02-13T22:14:00Z,31.78,69.33
2026-02-13T22:15:00Z,33.76,68.00
2026-02-13T22:16:00Z,33.16,66.26
2026-02-13T22:17:00Z,34.90,68.31
2026-02-13T22:18:00Z,35.48,64.46
2026-02-13T22:19:00Z,38.42,61.58
2026-02-13T22:20:00Z,49.01,54.16
2026-02-13T22:21:00Z,53.73,44.46
2026-02-13T22:22:00Z,56.91,43.71
2026-02-13T22:23:00Z,56.52,44.94
2026-02-13T22:24:00Z,58.48,48.26
2026-02-13T22:25:00Z,55.83,46.66
2026-02-13T22:26:00Z,46.64,53.76
2026-02-13T22:27:00Z,50.88,49.59
2026-02-13T22:28:00Z,52.26,51.78
2026-02-13T22:29:00Z,50.45,53.81
2026-02-13T22:30:00Z,55.36,45.90
2026-02-13T22:31:00Z,57.10,45.16
2026-02-13T22:32:00Z,54.79,46.31
2026-02-13T22:33:00Z,45.07,55.85
2026-02-13T22:34:00Z,35.49,63.32
2026-02-13T22:35:00Z,31.88,69.60
2026-02-13T22:36:00Z,30.35,67.29
2026-02-13T22:37:00Z,30.98,69.26
2026-02-13T22:38:00Z,29.93,70.81
2026-02-13T22:39:00Z,21.68,78.18
2026-02-13T22:40:00Z,25.91,73.53
2026-02-13T22:41:00Z,33.50,70.46
2026-02-13T22:42:00Z,30.14,71.59
2026-02-13T22:43:00Z,33.69,67.09
2026-02-13T22:44:00Z,31.71,70.24
2026-02-13T22:45:00Z,36.12,64.75
2026-02-13T22:46:00Z,32.06,68.45
2026-02-13T22:47:00Z,29.81,71.25
2026-02-13T22:48:00Z,25.45,72.74
2026-02-13T22:49:00Z,22.80,76.29
2026-02-13T22:50:00Z,25.93,76.02
2026-02-13T22:51:00Z,20.06,80.96
2026-02-13T22:52:00Z,20.17,82.30
2026-02-13T22:53:00Z,21.47,76.97
2026-02-13T22:54:00Z,18.16,80.80
2026-02-13T22:55:00Z,17.67,82.67
2026-02-13T22:56:00Z,17.99,82.01
2026-02-13T22:57:00Z,17.98,82.53
2026-02-13T22:58:00Z,18.00,83.99
2026-02-13T22:59:00Z,17.76,80.31
2026-02-13T23:00:00Z,17.35,82.67
2026-02-13T23:01:00Z,15.21,85.10
2026-02-13T23:02:00Z,10.24,87.81
2026-02-13T23:03:00Z,9.69,90.60
2026-02-13T23:04:00Z,9.42,91.70
2026-02-13T23:05:00Z,9.90,92.25
2026-02-13T23:06:00Z,7.66,92.81
2026-02-13T23:07:00Z,7.65,92.19
2026-02-13T23:08:00Z,9.65,91.32
2026-02-13T23:09:00Z,10.06,91.57
2026-02-13T23:10:00Z,10.64,89.80
2026-02-13T23:11:00Z,10.55,89.83
2026-02-13T23:12:00Z,8.99,92.35
2026-02-13T23:13:00Z,7.76,93.88
2026-02-13T23:14:00Z,7.14,93.70
2026-02-13T23:15:00Z,8.56,93.46
2026-02-13T23:16:00Z,7.31,93.11
2026-02-13T23:17:00Z,5.93,93.95
2026-02-13T23:18:00Z,6.33,93.72
2026-02-13T23:19:00Z,7.69,94.31
2026-02-13T23:20:00Z,7.02,93.03
2026-02-13T23:21:00Z,7.93,92.47
2026-02-13T23:22:00Z,5.97,94.72
2026-02-13T23:23:00Z,6.04,94.87
2026-02-13T23:24:00Z,5.27,95.18
2026-02-13T23:25:00Z,3.93,97.22
2026-02-13T23:26:00Z,2.54,97.42
2026-02-13T23:27:00Z,2.77,97.55
2026-02-13T23:28:00Z,3.05,96.76
2026-02-13T23:29:00Z,4.04,96.45
2026-02-13T23:30:00Z,5.43,94.71
2026-02-13T23:31:00Z,3.97,96.53
2026-02-13T23:32:00Z,2.65,97.45
2026-02-13T23:33:00Z,1.84,98.35
2026-02-13T23:34:00Z,1.83,98.88
2026-02-13T23:35:00Z,1.95,98.00
2026-02-13T23:36:00Z,1.79,99.00
2026-02-13T23:37:00Z,1.86,99.00
2026-02-13T23:38:00Z,1.09,99.00
2026-02-13T23:39:00Z,1.00,99.00
2026-02-13T23:40:00Z,1.00,99.00
2026-02-13T23:41:00Z,1.00,99.00
