# event_ticker=KXATPCHALLENGERMATCH-26MAY10BAXHEM
# final_score=7-5 3-6 7-6(2)
# score_resolution=5-7 6-3 6-7
# match_winner=Calvin Hemery
# fav_player=Florent Bax
# dog_player=Calvin Hemery
# kalshi_date=2026-05-10
timestamp,Florent Bax,Calvin Hemery
2026-05-10T14:24:00Z,42.00,60.84
2026-05-10T14:25:00Z,42.87,60.84
2026-05-10T14:27:00Z,43.32,61.00
2026-05-10T14:28:00Z,43.00,61.00
2026-05-10T14:29:00Z,43.57,57.00
2026-05-10T14:30:00Z,45.91,54.89
2026-05-10T14:31:00Z,43.00,57.22
2026-05-10T14:32:00Z,44.98,53.52
2026-05-10T14:34:00Z,48.09,53.02
2026-05-10T14:35:00Z,49.35,54.25
2026-05-10T14:36:00Z,50.34,51.68
2026-05-10T14:37:00Z,52.00,52.26
2026-05-10T14:38:00Z,49.54,51.60
2026-05-10T14:39:00Z,48.20,53.37
2026-05-10T14:40:00Z,48.00,53.37
2026-05-10T14:41:00Z,49.00,53.99
2026-05-10T14:42:00Z,46.00,52.00
2026-05-10T14:43:00Z,50.00,52.00
2026-05-10T14:44:00Z,49.93,53.00
2026-05-10T14:45:00Z,49.93,54.00
2026-05-10T14:46:00Z,51.00,54.00
2026-05-10T14:47:00Z,54.00,54.00
2026-05-10T14:48:00Z,48.00,51.94
2026-05-10T14:49:00Z,51.41,51.94
2026-05-10T14:50:00Z,52.00,54.00
2026-05-10T14:51:00Z,52.00,54.00
2026-05-10T14:52:00Z,48.00,54.00
2026-05-10T14:53:00Z,48.49,53.98
2026-05-10T14:54:00Z,47.87,55.00
2026-05-10T14:55:00Z,49.00,55.00
2026-05-10T14:56:00Z,48.60,54.58
2026-05-10T14:57:00Z,51.79,53.00
2026-05-10T14:58:00Z,53.01,53.00
2026-05-10T14:59:00Z,53.86,53.00
2026-05-10T15:00:00Z,53.00,52.14
2026-05-10T15:01:00Z,50.06,53.31
2026-05-10T15:02:00Z,49.40,53.00
2026-05-10T15:03:00Z,40.92,58.09
2026-05-10T15:04:00Z,36.43,66.74
2026-05-10T15:05:00Z,32.59,73.73
2026-05-10T15:06:00Z,22.89,77.66
2026-05-10T15:07:00Z,26.27,78.00
2026-05-10T15:08:00Z,27.56,76.71
2026-05-10T15:09:00Z,27.76,77.00
2026-05-10T15:10:00Z,26.19,78.00
2026-05-10T15:11:00Z,32.56,72.28
2026-05-10T15:12:00Z,25.36,78.85
2026-05-10T15:13:00Z,27.90,75.42
2026-05-10T15:14:00Z,26.00,78.38
2026-05-10T15:15:00Z,23.12,80.18
2026-05-10T15:16:00Z,23.00,80.00
2026-05-10T15:17:00Z,23.00,81.00
2026-05-10T15:18:00Z,23.31,78.00
2026-05-10T15:19:00Z,24.10,78.66
2026-05-10T15:20:00Z,21.01,80.62
2026-05-10T15:21:00Z,15.71,85.15
2026-05-10T15:22:00Z,12.46,89.63
2026-05-10T15:23:00Z,15.50,87.94
2026-05-10T15:24:00Z,21.84,76.53
2026-05-10T15:25:00Z,23.01,79.00
2026-05-10T15:26:00Z,20.40,79.91
2026-05-10T15:27:00Z,20.32,83.25
2026-05-10T15:28:00Z,19.82,83.34
2026-05-10T15:29:00Z,17.19,85.03
2026-05-10T15:30:00Z,16.02,84.61
2026-05-10T15:31:00Z,20.36,80.59
2026-05-10T15:32:00Z,21.47,80.10
2026-05-10T15:33:00Z,24.20,79.09
2026-05-10T15:34:00Z,24.47,79.25
2026-05-10T15:35:00Z,25.48,78.25
2026-05-10T15:36:00Z,23.10,79.67
2026-05-10T15:37:00Z,22.07,80.97
2026-05-10T15:38:00Z,21.28,81.40
2026-05-10T15:39:00Z,16.33,86.48
2026-05-10T15:40:00Z,14.47,86.61
2026-05-10T15:41:00Z,15.61,87.16
2026-05-10T15:42:00Z,17.70,84.57
2026-05-10T15:43:00Z,19.22,80.76
2026-05-10T15:44:00Z,20.71,81.00
2026-05-10T15:45:00Z,22.96,80.72
2026-05-10T15:46:00Z,20.65,80.87
2026-05-10T15:47:00Z,21.59,80.92
2026-05-10T15:48:00Z,28.05,72.37
2026-05-10T15:49:00Z,40.32,58.55
2026-05-10T15:50:00Z,41.82,58.11
2026-05-10T15:51:00Z,40.82,60.06
2026-05-10T15:52:00Z,38.83,62.90
2026-05-10T15:53:00Z,42.43,57.76
2026-05-10T15:54:00Z,44.00,56.25
2026-05-10T15:55:00Z,44.10,56.45
2026-05-10T15:56:00Z,44.33,56.02
2026-05-10T15:57:00Z,43.05,58.00
2026-05-10T15:58:00Z,43.71,60.91
2026-05-10T15:59:00Z,45.65,56.64
2026-05-10T16:00:00Z,42.56,54.79
2026-05-10T16:01:00Z,45.76,55.48
2026-05-10T16:02:00Z,48.86,52.77
2026-05-10T16:03:00Z,52.05,52.20
2026-05-10T16:04:00Z,52.74,53.39
2026-05-10T16:05:00Z,52.26,49.94
2026-05-10T16:06:00Z,55.65,47.21
2026-05-10T16:07:00Z,53.68,48.46
2026-05-10T16:08:00Z,50.21,50.64
2026-05-10T16:09:00Z,49.33,54.19
2026-05-10T16:10:00Z,56.46,44.59
2026-05-10T16:11:00Z,49.74,53.26
2026-05-10T16:12:00Z,46.74,55.08
2026-05-10T16:13:00Z,47.13,55.95
2026-05-10T16:14:00Z,48.34,54.14
2026-05-10T16:15:00Z,48.04,52.85
2026-05-10T16:16:00Z,50.83,51.76
2026-05-10T16:17:00Z,51.56,50.50
2026-05-10T16:18:00Z,48.81,51.13
2026-05-10T16:19:00Z,46.94,52.96
2026-05-10T16:20:00Z,50.31,53.92
2026-05-10T16:21:00Z,44.92,55.40
2026-05-10T16:22:00Z,44.70,56.03
2026-05-10T16:23:00Z,39.05,61.64
2026-05-10T16:24:00Z,38.43,63.31
2026-05-10T16:25:00Z,39.17,59.84
2026-05-10T16:26:00Z,44.29,57.10
2026-05-10T16:27:00Z,46.70,54.41
2026-05-10T16:28:00Z,43.97,56.61
2026-05-10T16:29:00Z,40.21,58.89
2026-05-10T16:30:00Z,39.62,59.84
2026-05-10T16:31:00Z,40.10,59.98
2026-05-10T16:32:00Z,43.50,57.26
2026-05-10T16:33:00Z,42.52,59.33
2026-05-10T16:34:00Z,44.68,57.62
2026-05-10T16:35:00Z,43.69,61.15
2026-05-10T16:36:00Z,43.40,55.43
2026-05-10T16:37:00Z,41.23,59.66
2026-05-10T16:38:00Z,41.35,59.66
2026-05-10T16:39:00Z,39.48,59.25
2026-05-10T16:40:00Z,41.82,59.93
2026-05-10T16:41:00Z,44.26,59.31
2026-05-10T16:42:00Z,41.03,58.25
2026-05-10T16:43:00Z,44.65,57.01
2026-05-10T16:44:00Z,41.20,61.57
2026-05-10T16:45:00Z,39.56,58.05
2026-05-10T16:46:00Z,42.62,55.81
2026-05-10T16:47:00Z,39.33,60.66
2026-05-10T16:48:00Z,38.65,61.25
2026-05-10T16:49:00Z,35.95,63.25
2026-05-10T16:50:00Z,23.77,75.32
2026-05-10T16:51:00Z,24.67,74.53
2026-05-10T16:52:00Z,14.70,85.21
2026-05-10T16:53:00Z,5.66,91.51
2026-05-10T16:54:00Z,20.12,79.93
2026-05-10T16:55:00Z,35.32,61.98
2026-05-10T16:56:00Z,37.58,64.05
2026-05-10T16:57:00Z,40.53,61.04
2026-05-10T16:58:00Z,34.64,65.29
2026-05-10T16:59:00Z,34.79,64.04
2026-05-10T17:00:00Z,33.27,66.57
2026-05-10T17:01:00Z,31.89,67.66
2026-05-10T17:02:00Z,39.58,61.41
2026-05-10T17:03:00Z,45.91,54.90
2026-05-10T17:04:00Z,46.94,51.81
2026-05-10T17:05:00Z,50.84,49.72
2026-05-10T17:06:00Z,40.62,57.26
2026-05-10T17:07:00Z,54.70,44.15
2026-05-10T17:08:00Z,53.98,42.90
2026-05-10T17:09:00Z,41.69,57.49
2026-05-10T17:10:00Z,44.37,59.99
2026-05-10T17:11:00Z,35.60,65.66
2026-05-10T17:12:00Z,34.61,66.39
2026-05-10T17:13:00Z,36.83,65.26
2026-05-10T17:14:00Z,43.76,56.36
2026-05-10T17:15:00Z,43.38,55.15
2026-05-10T17:16:00Z,60.27,39.20
2026-05-10T17:17:00Z,35.22,55.84
2026-05-10T17:18:00Z,25.02,73.94
2026-05-10T17:19:00Z,8.02,90.29
2026-05-10T17:20:00Z,4.18,95.67
2026-05-10T17:21:00Z,4.74,95.06
2026-05-10T17:22:00Z,1.05,98.36
2026-05-10T17:23:00Z,1.05,99.00
