# event_ticker=KXATPMATCH-26MAR20MOUMAC
# final_score=6-0 1-6 6-4
# score_resolution=0-6 6-1 4-6
# match_winner=Corentin Moutet
# fav_player=Tomas Machac
# dog_player=Corentin Moutet
# kalshi_date=2026-03-20
timestamp,Tomas Machac,Corentin Moutet
2026-03-21T06:27:00Z,62.00,
2026-03-21T06:40:00Z,62.00,40.00
2026-03-21T06:51:00Z,61.46,40.00
2026-03-21T07:11:00Z,61.46,38.00
2026-03-21T07:19:00Z,62.00,38.00
2026-03-21T07:25:00Z,62.00,38.00
2026-03-21T07:32:00Z,62.00,38.00
2026-03-21T08:01:00Z,62.00,38.00
2026-03-21T08:13:00Z,62.00,38.00
2026-03-21T08:18:00Z,62.00,38.00
2026-03-21T08:24:00Z,62.00,38.00
2026-03-21T08:38:00Z,62.00,38.00
2026-03-21T09:21:00Z,62.00,39.00
2026-03-21T10:15:00Z,62.00,39.00
2026-03-21T10:29:00Z,62.00,39.00
2026-03-21T10:50:00Z,62.00,39.00
2026-03-21T11:38:00Z,62.00,39.00
2026-03-21T11:39:00Z,62.00,39.00
2026-03-21T12:06:00Z,62.00,39.00
2026-03-21T12:16:00Z,62.00,39.00
2026-03-21T12:28:00Z,62.00,39.00
2026-03-21T12:29:00Z,62.00,39.00
2026-03-21T12:40:00Z,62.00,39.00
2026-03-21T12:45:00Z,62.00,39.00
2026-03-21T12:47:00Z,62.00,39.00
2026-03-21T12:55:00Z,62.00,39.00
2026-03-21T13:20:00Z,61.00,39.00
2026-03-21T13:24:00Z,62.00,39.00
2026-03-21T13:44:00Z,62.00,39.00
2026-03-21T13:52:00Z,62.00,39.00
2026-03-21T14:03:00Z,62.00,39.00
2026-03-21T14:04:00Z,62.00,39.00
2026-03-21T14:14:00Z,62.00,39.00
2026-03-21T14:24:00Z,62.00,39.00
2026-03-21T14:27:00Z,62.00,39.00
2026-03-21T14:29:00Z,62.00,39.00
2026-03-21T14:33:00Z,62.00,39.00
2026-03-21T14:38:00Z,62.00,39.00
2026-03-21T14:41:00Z,62.00,39.00
2026-03-21T14:45:00Z,62.00,39.00
2026-03-21T14:48:00Z,62.00,39.00
2026-03-21T14:49:00Z,62.00,39.00
2026-03-21T14:50:00Z,62.00,39.00
2026-03-21T14:52:00Z,62.00,39.00
2026-03-21T14:53:00Z,62.00,39.00
2026-03-21T14:54:00Z,62.00,39.00
2026-03-21T14:58:00Z,62.00,39.00
2026-03-21T15:04:00Z,62.00,39.00
2026-03-21T15:06:00Z,62.00,39.00
2026-03-21T15:11:00Z,62.00,39.00
2026-03-21T15:17:00Z,62.00,39.00
2026-03-21T15:18:00Z,62.00,39.00
2026-03-21T15:23:00Z,62.00,39.00
2026-03-21T15:26:00Z,62.00,39.00
2026-03-21T15:33:00Z,62.00,39.00
2026-03-21T15:39:00Z,62.00,39.00
2026-03-21T15:42:00Z,62.00,39.00
2026-03-21T15:48:00Z,62.00,39.00
2026-03-21T15:49:00Z,62.00,39.00
2026-03-21T15:50:00Z,62.00,39.00
2026-03-21T15:51:00Z,62.00,39.00
2026-03-21T15:56:00Z,62.00,39.00
2026-03-21T15:58:00Z,62.00,39.00
2026-03-21T15:59:00Z,62.00,39.00
2026-03-21T16:01:00Z,62.00,39.00
2026-03-21T16:03:00Z,62.00,39.00
2026-03-21T16:06:00Z,62.00,38.00
2026-03-21T16:10:00Z,62.00,38.00
2026-03-21T16:13:00Z,62.00,38.00
2026-03-21T16:14:00Z,62.00,39.00
2026-03-21T16:15:00Z,62.00,39.00
2026-03-21T16:19:00Z,62.00,39.00
2026-03-21T16:27:00Z,62.00,39.00
2026-03-21T16:31:00Z,62.00,39.00
2026-03-21T16:33:00Z,62.00,39.00
2026-03-21T16:34:00Z,62.00,39.00
2026-03-21T16:41:00Z,62.00,39.00
2026-03-21T16:45:00Z,62.00,39.00
2026-03-21T16:46:00Z,62.00,39.00
2026-03-21T16:49:00Z,62.00,39.00
2026-03-21T16:51:00Z,62.00,39.00
2026-03-21T16:53:00Z,62.00,39.00
2026-03-21T16:54:00Z,62.00,39.00
2026-03-21T16:57:00Z,62.00,39.00
2026-03-21T16:58:00Z,62.00,39.00
2026-03-21T16:59:00Z,62.00,39.00
2026-03-21T17:00:00Z,62.00,39.00
2026-03-21T17:02:00Z,62.00,39.00
2026-03-21T17:03:00Z,62.00,39.00
2026-03-21T17:04:00Z,62.00,39.00
2026-03-21T17:05:00Z,62.00,39.00
2026-03-21T17:07:00Z,62.00,39.00
2026-03-21T17:08:00Z,60.56,39.00
2026-03-21T17:10:00Z,60.56,39.00
2026-03-21T17:11:00Z,62.00,39.00
2026-03-21T17:12:00Z,62.00,39.00
2026-03-21T17:13:00Z,62.00,39.00
2026-03-21T17:14:00Z,62.00,39.00
2026-03-21T17:15:00Z,61.47,39.00
2026-03-21T17:19:00Z,62.00,39.00
2026-03-21T17:20:00Z,62.00,39.00
2026-03-21T17:21:00Z,62.00,39.00
2026-03-21T17:25:00Z,62.00,39.00
2026-03-21T17:26:00Z,62.00,39.00
2026-03-21T17:28:00Z,62.00,39.00
2026-03-21T17:30:00Z,62.00,39.00
2026-03-21T17:34:00Z,62.00,39.00
2026-03-21T17:36:00Z,62.00,39.00
2026-03-21T17:39:00Z,61.00,39.00
2026-03-21T17:40:00Z,61.00,40.00
2026-03-21T17:43:00Z,61.00,40.00
2026-03-21T17:44:00Z,61.00,40.00
2026-03-21T17:45:00Z,61.00,40.00
2026-03-21T17:49:00Z,61.00,39.00
2026-03-21T17:51:00Z,61.00,39.00
2026-03-21T17:55:00Z,61.00,40.00
2026-03-21T17:57:00Z,61.00,40.00
2026-03-21T17:58:00Z,61.00,40.00
2026-03-21T17:59:00Z,61.00,40.00
2026-03-21T18:00:00Z,61.00,39.97
2026-03-21T18:01:00Z,61.99,40.00
2026-03-21T18:02:00Z,61.53,40.00
2026-03-21T18:03:00Z,61.89,40.00
2026-03-21T18:04:00Z,61.00,39.00
2026-03-21T18:05:00Z,61.00,39.92
2026-03-21T18:06:00Z,61.98,39.85
2026-03-21T18:07:00Z,61.85,39.00
2026-03-21T18:08:00Z,61.00,38.50
2026-03-21T18:09:00Z,61.00,38.00
2026-03-21T18:10:00Z,61.11,40.00
2026-03-21T18:11:00Z,62.00,40.00
2026-03-21T18:12:00Z,62.98,40.00
2026-03-21T18:13:00Z,62.00,40.00
2026-03-21T18:14:00Z,62.00,38.18
2026-03-21T18:15:00Z,62.00,37.78
2026-03-21T18:16:00Z,67.14,36.00
2026-03-21T18:17:00Z,65.49,36.00
2026-03-21T18:18:00Z,65.49,38.81
2026-03-21T18:19:00Z,65.00,38.81
2026-03-21T18:20:00Z,68.61,34.28
2026-03-21T18:21:00Z,74.97,26.71
2026-03-21T18:22:00Z,60.00,42.34
2026-03-21T18:23:00Z,55.66,49.74
2026-03-21T18:24:00Z,26.08,77.53
2026-03-21T18:25:00Z,39.38,61.75
2026-03-21T18:26:00Z,31.46,72.94
2026-03-21T18:27:00Z,37.46,64.66
2026-03-21T18:28:00Z,37.38,62.53
2026-03-21T18:29:00Z,43.45,66.88
2026-03-21T18:30:00Z,41.56,69.60
2026-03-21T18:31:00Z,37.42,73.35
2026-03-21T18:32:00Z,26.40,77.20
2026-03-21T18:33:00Z,34.00,66.56
2026-03-21T18:34:00Z,39.25,72.00
2026-03-21T18:35:00Z,28.00,72.00
2026-03-21T18:36:00Z,21.02,73.20
2026-03-21T18:37:00Z,40.83,79.00
2026-03-21T18:38:00Z,28.43,75.86
2026-03-21T18:39:00Z,32.28,73.26
2026-03-21T18:40:00Z,30.53,80.38
2026-03-21T18:41:00Z,14.00,88.36
2026-03-21T18:42:00Z,8.44,92.71
2026-03-21T18:43:00Z,10.97,91.68
2026-03-21T18:44:00Z,14.45,90.18
2026-03-21T18:45:00Z,19.71,80.04
2026-03-21T18:46:00Z,19.15,83.77
2026-03-21T18:47:00Z,18.15,84.45
2026-03-21T18:48:00Z,20.41,77.99
2026-03-21T18:49:00Z,41.82,64.99
2026-03-21T18:50:00Z,46.68,56.88
2026-03-21T18:51:00Z,42.72,59.80
2026-03-21T18:52:00Z,46.56,59.38
2026-03-21T18:53:00Z,44.77,58.14
2026-03-21T18:54:00Z,45.83,61.70
2026-03-21T18:55:00Z,37.70,65.61
2026-03-21T18:56:00Z,42.23,64.36
2026-03-21T18:57:00Z,41.84,62.95
2026-03-21T18:58:00Z,43.49,58.62
2026-03-21T18:59:00Z,47.73,55.43
2026-03-21T19:00:00Z,50.71,54.42
2026-03-21T19:01:00Z,52.11,51.04
2026-03-21T19:02:00Z,57.32,48.75
2026-03-21T19:03:00Z,59.37,38.97
2026-03-21T19:04:00Z,55.60,34.83
2026-03-21T19:05:00Z,59.91,42.90
2026-03-21T19:06:00Z,61.62,40.18
