# event_ticker=KXATPCHALLENGERMATCH-26APR06ZINSMI
# final_score=6-1 1-6 6-2
# score_resolution=1-6 6-1 2-6
# match_winner=Tyler Zink
# fav_player=Colton Smith
# dog_player=Tyler Zink
# kalshi_date=2026-04-06
timestamp,Colton Smith,Tyler Zink
2026-04-06T06:55:00Z,69.00,
2026-04-06T07:01:00Z,70.00,
2026-04-06T07:21:00Z,69.00,
2026-04-06T07:53:00Z,69.00,
2026-04-06T07:57:00Z,70.00,33.00
2026-04-06T07:59:00Z,69.00,33.00
2026-04-06T08:01:00Z,69.00,33.00
2026-04-06T08:02:00Z,67.48,35.00
2026-04-06T08:07:00Z,66.00,35.00
2026-04-06T11:33:00Z,66.00,35.00
2026-04-06T12:14:00Z,66.00,35.00
2026-04-06T12:59:00Z,65.00,35.00
2026-04-06T13:00:00Z,65.00,35.00
2026-04-06T13:32:00Z,65.00,37.00
2026-04-06T14:42:00Z,64.00,37.00
2026-04-06T14:56:00Z,65.00,37.00
2026-04-06T15:11:00Z,65.00,35.00
2026-04-06T15:14:00Z,65.00,35.00
2026-04-06T15:34:00Z,65.00,35.00
2026-04-06T15:45:00Z,65.00,35.00
2026-04-06T15:51:00Z,65.00,35.00
2026-04-06T16:01:00Z,65.00,35.00
2026-04-06T16:10:00Z,65.00,35.00
2026-04-06T16:27:00Z,65.00,35.00
2026-04-06T16:33:00Z,65.00,35.00
2026-04-06T16:35:00Z,65.00,35.00
2026-04-06T16:36:00Z,65.00,35.00
2026-04-06T16:40:00Z,65.00,35.00
2026-04-06T16:41:00Z,65.00,35.00
2026-04-06T16:48:00Z,65.00,35.00
2026-04-06T16:50:00Z,65.00,35.00
2026-04-06T16:51:00Z,65.00,35.00
2026-04-06T16:52:00Z,65.00,35.00
2026-04-06T17:03:00Z,65.00,35.00
2026-04-06T17:04:00Z,65.00,35.00
2026-04-06T17:09:00Z,65.00,35.00
2026-04-06T17:11:00Z,64.85,35.00
2026-04-06T17:17:00Z,64.93,35.00
2026-04-06T17:19:00Z,64.48,35.00
2026-04-06T17:25:00Z,64.11,35.00
2026-04-06T17:32:00Z,65.14,35.00
2026-04-06T17:34:00Z,65.77,35.00
2026-04-06T17:35:00Z,65.85,35.00
2026-04-06T17:41:00Z,65.77,36.00
2026-04-06T17:45:00Z,65.00,37.00
2026-04-06T17:46:00Z,64.00,37.00
2026-04-06T17:47:00Z,63.00,37.00
2026-04-06T17:50:00Z,64.00,37.00
2026-04-06T17:51:00Z,65.00,37.00
2026-04-06T17:52:00Z,65.00,37.00
2026-04-06T17:56:00Z,65.00,37.00
2026-04-06T17:57:00Z,65.00,37.00
2026-04-06T18:07:00Z,65.50,37.00
2026-04-06T18:12:00Z,65.27,37.00
2026-04-06T18:13:00Z,65.00,37.00
2026-04-06T18:14:00Z,65.62,37.00
2026-04-06T18:17:00Z,65.18,37.00
2026-04-06T18:19:00Z,65.18,37.00
2026-04-06T18:21:00Z,65.00,37.00
2026-04-06T18:22:00Z,65.98,37.00
2026-04-06T18:24:00Z,65.73,37.00
2026-04-06T18:30:00Z,65.00,37.00
2026-04-06T18:31:00Z,65.00,35.15
2026-04-06T18:32:00Z,65.52,35.15
2026-04-06T18:34:00Z,65.00,35.15
2026-04-06T18:35:00Z,66.98,33.82
2026-04-06T18:36:00Z,72.98,29.38
2026-04-06T18:37:00Z,67.64,32.17
2026-04-06T18:38:00Z,62.50,39.86
2026-04-06T18:39:00Z,61.00,40.00
2026-04-06T18:40:00Z,60.70,42.78
2026-04-06T18:41:00Z,53.76,47.75
2026-04-06T18:42:00Z,46.64,54.35
2026-04-06T18:43:00Z,44.22,55.00
2026-04-06T18:44:00Z,53.17,47.00
2026-04-06T18:45:00Z,56.64,43.30
2026-04-06T18:46:00Z,55.23,45.73
2026-04-06T18:47:00Z,53.01,45.73
2026-04-06T18:48:00Z,50.16,50.40
2026-04-06T18:49:00Z,42.28,50.40
2026-04-06T18:50:00Z,41.00,59.00
2026-04-06T18:51:00Z,45.63,58.11
2026-04-06T18:52:00Z,49.00,56.51
2026-04-06T18:53:00Z,49.57,50.86
2026-04-06T18:54:00Z,44.23,59.36
2026-04-06T18:55:00Z,41.73,58.87
2026-04-06T18:56:00Z,42.47,58.95
2026-04-06T18:57:00Z,41.48,58.93
2026-04-06T18:58:00Z,42.96,58.40
2026-04-06T18:59:00Z,42.48,59.00
2026-04-06T19:00:00Z,42.98,56.85
2026-04-06T19:01:00Z,39.60,60.25
2026-04-06T19:02:00Z,33.91,66.44
2026-04-06T19:03:00Z,33.48,67.14
2026-04-06T19:04:00Z,33.29,66.97
2026-04-06T19:05:00Z,31.57,69.00
2026-04-06T19:06:00Z,31.29,68.66
2026-04-06T19:07:00Z,32.68,67.48
2026-04-06T19:08:00Z,32.94,69.00
2026-04-06T19:09:00Z,34.47,66.00
2026-04-06T19:10:00Z,37.09,65.37
2026-04-06T19:11:00Z,38.70,64.84
2026-04-06T19:12:00Z,37.91,63.99
2026-04-06T19:13:00Z,38.58,63.00
2026-04-06T19:14:00Z,35.23,63.65
2026-04-06T19:15:00Z,33.57,66.56
2026-04-06T19:16:00Z,34.44,70.70
2026-04-06T19:17:00Z,34.38,66.48
2026-04-06T19:18:00Z,38.37,62.67
2026-04-06T19:19:00Z,39.77,64.08
2026-04-06T19:20:00Z,34.10,67.01
2026-04-06T19:21:00Z,32.67,68.46
2026-04-06T19:22:00Z,37.21,66.23
2026-04-06T19:23:00Z,37.82,62.63
2026-04-06T19:24:00Z,37.77,63.00
2026-04-06T19:25:00Z,37.10,66.20
2026-04-06T19:26:00Z,31.65,68.15
2026-04-06T19:27:00Z,34.37,66.27
2026-04-06T19:28:00Z,38.72,61.06
2026-04-06T19:29:00Z,44.16,53.30
2026-04-06T19:30:00Z,54.97,45.17
2026-04-06T19:31:00Z,57.28,41.45
2026-04-06T19:32:00Z,55.96,45.65
2026-04-06T19:33:00Z,55.35,46.07
2026-04-06T19:34:00Z,55.43,44.13
2026-04-06T19:35:00Z,54.05,46.66
2026-04-06T19:36:00Z,54.37,47.04
2026-04-06T19:37:00Z,57.53,42.18
2026-04-06T19:38:00Z,59.88,40.00
2026-04-06T19:39:00Z,59.96,39.64
2026-04-06T19:40:00Z,60.42,40.63
2026-04-06T19:41:00Z,61.81,41.88
2026-04-06T19:42:00Z,63.03,37.85
2026-04-06T19:43:00Z,62.57,38.64
2026-04-06T19:44:00Z,62.23,40.24
2026-04-06T19:45:00Z,61.49,39.38
2026-04-06T19:46:00Z,64.40,37.57
2026-04-06T19:47:00Z,66.13,41.76
2026-04-06T19:48:00Z,63.72,36.00
2026-04-06T19:49:00Z,67.27,32.71
2026-04-06T19:50:00Z,65.88,32.78
2026-04-06T19:51:00Z,69.23,29.48
2026-04-06T19:52:00Z,67.66,30.44
2026-04-06T19:53:00Z,67.63,32.00
2026-04-06T19:54:00Z,67.00,32.98
2026-04-06T19:55:00Z,66.97,33.98
2026-04-06T19:56:00Z,67.25,34.00
2026-04-06T19:57:00Z,68.20,33.83
2026-04-06T19:58:00Z,68.85,32.05
2026-04-06T19:59:00Z,69.09,31.61
2026-04-06T20:00:00Z,69.57,32.13
2026-04-06T20:01:00Z,69.38,30.94
2026-04-06T20:02:00Z,68.21,32.08
2026-04-06T20:03:00Z,68.98,32.51
2026-04-06T20:04:00Z,69.75,32.56
2026-04-06T20:05:00Z,65.41,35.35
2026-04-06T20:06:00Z,61.32,39.41
2026-04-06T20:07:00Z,59.91,39.91
2026-04-06T20:08:00Z,57.58,43.79
2026-04-06T20:09:00Z,49.31,48.70
2026-04-06T20:10:00Z,48.04,53.74
2026-04-06T20:11:00Z,48.89,56.32
2026-04-06T20:12:00Z,58.37,41.73
2026-04-06T20:13:00Z,52.87,51.24
2026-04-06T20:14:00Z,36.20,63.06
2026-04-06T20:15:00Z,32.15,69.32
2026-04-06T20:16:00Z,33.28,78.20
2026-04-06T20:17:00Z,27.88,73.98
2026-04-06T20:18:00Z,23.25,77.20
2026-04-06T20:19:00Z,23.07,77.00
2026-04-06T20:20:00Z,28.10,72.86
2026-04-06T20:21:00Z,30.10,71.10
2026-04-06T20:22:00Z,21.49,75.74
2026-04-06T20:23:00Z,17.02,83.48
2026-04-06T20:24:00Z,15.72,84.13
2026-04-06T20:25:00Z,13.76,86.41
2026-04-06T20:26:00Z,9.77,90.39
2026-04-06T20:27:00Z,13.76,88.55
2026-04-06T20:28:00Z,17.38,84.08
2026-04-06T20:29:00Z,17.31,83.63
2026-04-06T20:30:00Z,12.63,87.34
2026-04-06T20:31:00Z,9.90,90.51
2026-04-06T20:32:00Z,7.79,92.79
2026-04-06T20:33:00Z,6.76,93.93
2026-04-06T20:34:00Z,2.35,97.64
2026-04-06T20:35:00Z,1.42,98.49
2026-04-06T20:36:00Z,1.00,99.00
2026-04-06T20:37:00Z,1.00,99.00
2026-04-06T20:38:00Z,1.00,99.00
2026-04-06T20:39:00Z,1.00,99.00
2026-04-06T20:40:00Z,1.00,99.00
2026-04-06T20:41:00Z,1.00,99.00
2026-04-06T20:42:00Z,1.00,99.00
