# event_ticker=KXATPCHALLENGERMATCH-26MAR24SUNIMA
# final_score=3-6 6-3 6-4
# match_winner=Fajing Sun
# fav_player=Fajing Sun
# dog_player=Masamichi Imamura
# kalshi_date=2026-03-24
timestamp,Fajing Sun,Masamichi Imamura
2026-03-26T00:33:00Z,63.00,39.00
2026-03-26T00:49:00Z,63.00,39.00
2026-03-26T01:11:00Z,63.00,39.00
2026-03-26T01:14:00Z,62.00,39.00
2026-03-26T01:15:00Z,62.00,38.00
2026-03-26T01:18:00Z,63.00,38.00
2026-03-26T01:21:00Z,63.00,38.00
2026-03-26T01:26:00Z,63.00,38.00
2026-03-26T01:29:00Z,63.00,38.00
2026-03-26T01:33:00Z,62.00,38.00
2026-03-26T01:38:00Z,62.91,38.00
2026-03-26T01:40:00Z,62.91,39.00
2026-03-26T01:43:00Z,62.91,38.00
2026-03-26T01:47:00Z,63.00,38.00
2026-03-26T01:48:00Z,62.98,38.00
2026-03-26T01:49:00Z,63.00,38.00
2026-03-26T01:55:00Z,63.00,39.00
2026-03-26T01:56:00Z,63.00,39.00
2026-03-26T02:01:00Z,63.99,39.00
2026-03-26T02:03:00Z,63.99,39.00
2026-03-26T02:05:00Z,62.19,39.00
2026-03-26T02:06:00Z,62.19,40.00
2026-03-26T02:07:00Z,62.00,40.00
2026-03-26T02:08:00Z,62.00,40.00
2026-03-26T02:09:00Z,62.00,40.00
2026-03-26T02:10:00Z,61.65,39.00
2026-03-26T02:11:00Z,56.02,43.72
2026-03-26T02:12:00Z,59.94,40.55
2026-03-26T02:13:00Z,58.00,42.82
2026-03-26T02:14:00Z,55.95,45.02
2026-03-26T02:15:00Z,48.21,53.95
2026-03-26T02:16:00Z,45.50,55.21
2026-03-26T02:17:00Z,47.22,54.97
2026-03-26T02:18:00Z,42.36,57.73
2026-03-26T02:19:00Z,47.36,55.19
2026-03-26T02:20:00Z,53.75,48.00
2026-03-26T02:21:00Z,46.00,55.77
2026-03-26T02:22:00Z,42.35,60.27
2026-03-26T02:23:00Z,39.00,61.72
2026-03-26T02:24:00Z,38.79,63.44
2026-03-26T02:25:00Z,39.66,59.68
2026-03-26T02:26:00Z,45.89,57.86
2026-03-26T02:27:00Z,47.65,55.67
2026-03-26T02:28:00Z,44.47,56.13
2026-03-26T02:29:00Z,43.80,55.45
2026-03-26T02:30:00Z,43.97,57.92
2026-03-26T02:31:00Z,51.90,53.94
2026-03-26T02:32:00Z,55.15,42.04
2026-03-26T02:33:00Z,59.00,41.81
2026-03-26T02:34:00Z,53.95,43.47
2026-03-26T02:35:00Z,44.55,56.22
2026-03-26T02:36:00Z,46.56,57.68
2026-03-26T02:37:00Z,41.35,59.74
2026-03-26T02:38:00Z,47.89,53.82
2026-03-26T02:39:00Z,48.84,52.87
2026-03-26T02:40:00Z,53.45,53.82
2026-03-26T02:41:00Z,39.01,59.04
2026-03-26T02:42:00Z,47.48,48.21
2026-03-26T02:43:00Z,54.67,46.00
2026-03-26T02:44:00Z,58.02,41.70
2026-03-26T02:45:00Z,58.07,43.06
2026-03-26T02:46:00Z,49.20,52.18
2026-03-26T02:47:00Z,38.04,61.01
2026-03-26T02:48:00Z,40.78,60.78
2026-03-26T02:49:00Z,37.22,63.05
2026-03-26T02:50:00Z,30.97,67.02
2026-03-26T02:51:00Z,32.00,67.61
2026-03-26T02:52:00Z,32.23,67.57
2026-03-26T02:53:00Z,32.00,68.00
2026-03-26T02:54:00Z,33.00,67.04
2026-03-26T02:55:00Z,34.04,65.40
2026-03-26T02:56:00Z,37.91,62.13
2026-03-26T02:57:00Z,38.08,63.42
2026-03-26T02:58:00Z,37.76,63.20
2026-03-26T02:59:00Z,35.16,63.92
2026-03-26T03:00:00Z,32.26,69.22
2026-03-26T03:01:00Z,29.42,70.44
2026-03-26T03:02:00Z,26.30,73.38
2026-03-26T03:03:00Z,28.27,71.11
2026-03-26T03:04:00Z,34.71,66.00
2026-03-26T03:05:00Z,33.18,67.03
2026-03-26T03:06:00Z,35.00,66.00
2026-03-26T03:07:00Z,34.00,66.72
2026-03-26T03:08:00Z,33.36,70.68
2026-03-26T03:09:00Z,29.06,72.00
2026-03-26T03:10:00Z,24.72,73.06
2026-03-26T03:11:00Z,29.04,73.03
2026-03-26T03:12:00Z,31.37,67.66
2026-03-26T03:13:00Z,34.07,65.67
2026-03-26T03:14:00Z,37.61,65.08
2026-03-26T03:15:00Z,47.36,54.41
2026-03-26T03:16:00Z,49.22,53.71
2026-03-26T03:17:00Z,45.31,54.66
2026-03-26T03:18:00Z,49.82,52.34
2026-03-26T03:19:00Z,52.00,46.45
2026-03-26T03:20:00Z,54.26,45.55
2026-03-26T03:21:00Z,53.82,47.64
2026-03-26T03:22:00Z,52.40,48.00
2026-03-26T03:23:00Z,50.39,53.04
2026-03-26T03:24:00Z,48.83,49.64
2026-03-26T03:25:00Z,48.51,49.03
2026-03-26T03:26:00Z,46.65,49.31
2026-03-26T03:27:00Z,47.79,50.12
2026-03-26T03:28:00Z,48.87,50.81
2026-03-26T03:29:00Z,48.01,49.53
2026-03-26T03:30:00Z,49.59,49.21
2026-03-26T03:31:00Z,49.17,48.01
2026-03-26T03:32:00Z,48.44,52.00
2026-03-26T03:33:00Z,49.65,52.00
2026-03-26T03:34:00Z,49.55,49.18
2026-03-26T03:35:00Z,49.46,51.04
2026-03-26T03:36:00Z,47.88,49.16
2026-03-26T03:37:00Z,49.47,49.00
2026-03-26T03:38:00Z,51.62,49.15
2026-03-26T03:39:00Z,51.84,49.00
2026-03-26T03:40:00Z,51.80,48.05
2026-03-26T03:41:00Z,49.88,49.00
2026-03-26T03:42:00Z,50.71,48.54
2026-03-26T03:43:00Z,52.00,48.85
2026-03-26T03:44:00Z,52.49,50.01
2026-03-26T03:45:00Z,52.15,48.44
2026-03-26T03:46:00Z,52.21,48.98
2026-03-26T03:47:00Z,53.00,49.00
2026-03-26T03:48:00Z,53.00,48.42
2026-03-26T03:49:00Z,49.26,48.74
2026-03-26T03:50:00Z,49.47,49.68
2026-03-26T03:51:00Z,51.38,50.17
2026-03-26T03:52:00Z,52.00,50.00
2026-03-26T03:53:00Z,52.05,48.80
2026-03-26T03:54:00Z,52.05,48.13
2026-03-26T03:55:00Z,52.44,48.59
2026-03-26T03:56:00Z,56.05,27.52
2026-03-26T03:57:00Z,60.05,39.68
2026-03-26T03:58:00Z,57.20,44.89
2026-03-26T03:59:00Z,58.00,43.00
2026-03-26T04:00:00Z,58.00,44.82
2026-03-26T04:01:00Z,55.15,44.82
2026-03-26T04:02:00Z,54.00,44.00
2026-03-26T04:03:00Z,55.00,43.03
2026-03-26T04:04:00Z,54.99,43.00
2026-03-26T04:05:00Z,55.99,42.99
2026-03-26T04:06:00Z,57.80,42.06
2026-03-26T04:07:00Z,56.00,42.21
2026-03-26T04:08:00Z,58.00,42.00
2026-03-26T04:09:00Z,57.91,42.69
2026-03-26T04:10:00Z,60.88,42.00
2026-03-26T04:11:00Z,60.87,38.57
2026-03-26T04:12:00Z,58.44,36.65
2026-03-26T04:13:00Z,65.93,36.04
2026-03-26T04:14:00Z,68.30,35.63
2026-03-26T04:15:00Z,67.85,40.20
2026-03-26T04:16:00Z,74.88,25.56
2026-03-26T04:17:00Z,79.59,21.32
2026-03-26T04:18:00Z,84.01,16.24
2026-03-26T04:19:00Z,85.57,14.90
2026-03-26T04:20:00Z,83.24,18.26
2026-03-26T04:21:00Z,85.09,17.87
2026-03-26T04:22:00Z,82.77,19.35
2026-03-26T04:23:00Z,83.16,17.46
2026-03-26T04:24:00Z,81.55,19.95
2026-03-26T04:25:00Z,83.65,19.30
2026-03-26T04:26:00Z,86.56,13.92
2026-03-26T04:27:00Z,88.22,12.56
2026-03-26T04:28:00Z,85.49,12.12
2026-03-26T04:29:00Z,88.65,13.49
2026-03-26T04:30:00Z,86.34,12.97
2026-03-26T04:31:00Z,89.47,9.90
2026-03-26T04:32:00Z,90.35,9.34
2026-03-26T04:33:00Z,83.79,17.18
2026-03-26T04:34:00Z,82.98,16.62
2026-03-26T04:35:00Z,83.59,17.75
2026-03-26T04:36:00Z,81.50,19.53
2026-03-26T04:37:00Z,78.63,24.63
2026-03-26T04:38:00Z,66.83,32.30
2026-03-26T04:39:00Z,80.48,23.01
2026-03-26T04:40:00Z,88.54,13.37
2026-03-26T04:41:00Z,93.87,7.88
2026-03-26T04:42:00Z,94.30,6.12
2026-03-26T04:43:00Z,91.14,11.69
2026-03-26T04:44:00Z,94.51,7.34
2026-03-26T04:45:00Z,91.67,10.71
2026-03-26T04:46:00Z,97.99,1.74
2026-03-26T04:47:00Z,98.34,1.49
2026-03-26T04:48:00Z,98.79,1.53
2026-03-26T04:49:00Z,99.00,1.29
2026-03-26T04:50:00Z,99.00,1.60
2026-03-26T04:51:00Z,98.35,2.90
2026-03-26T04:52:00Z,98.93,3.72
2026-03-26T04:53:00Z,97.27,3.64
2026-03-26T04:54:00Z,93.09,7.58
2026-03-26T04:55:00Z,89.19,11.55
2026-03-26T04:56:00Z,88.76,12.64
2026-03-26T04:57:00Z,92.17,10.04
2026-03-26T04:58:00Z,97.69,2.63
2026-03-26T04:59:00Z,98.94,1.22
2026-03-26T05:00:00Z,99.00,1.00
2026-03-26T05:01:00Z,99.00,1.00
2026-03-26T05:02:00Z,99.00,1.00
