# event_ticker=KXATPCHALLENGERMATCH-26MAY12JASSTE
# final_score=6-4 6-7(5) 6-3
# score_resolution=6-4 6-7 6-3
# match_winner=Hamish Stewart
# fav_player=Hamish Stewart
# dog_player=Omar Jasika
# kalshi_date=2026-05-12
timestamp,Omar Jasika,Hamish Stewart
2026-05-11T19:52:00Z,,67.00
2026-05-11T20:15:00Z,,67.00
2026-05-11T20:21:00Z,,67.00
2026-05-11T20:34:00Z,,67.00
2026-05-11T20:40:00Z,37.00,67.00
2026-05-11T20:42:00Z,37.00,67.00
2026-05-11T20:43:00Z,37.00,67.00
2026-05-11T20:47:00Z,37.00,67.00
2026-05-11T20:48:00Z,37.00,67.00
2026-05-11T20:51:00Z,37.00,67.00
2026-05-11T20:58:00Z,37.00,64.64
2026-05-11T21:06:00Z,37.00,67.00
2026-05-11T21:08:00Z,37.00,67.00
2026-05-11T21:18:00Z,37.00,66.50
2026-05-11T21:28:00Z,37.00,67.00
2026-05-11T22:08:00Z,37.00,67.00
2026-05-11T22:09:00Z,37.00,67.00
2026-05-11T22:47:00Z,37.00,67.00
2026-05-11T22:58:00Z,37.00,67.00
2026-05-11T23:14:00Z,36.00,67.00
2026-05-11T23:17:00Z,36.00,67.00
2026-05-11T23:30:00Z,36.00,67.00
2026-05-11T23:36:00Z,34.00,67.00
2026-05-12T00:06:00Z,34.00,67.00
2026-05-12T00:40:00Z,34.00,67.00
2026-05-12T00:54:00Z,34.00,67.00
2026-05-12T01:01:00Z,34.00,67.00
2026-05-12T01:03:00Z,34.00,67.00
2026-05-12T01:07:00Z,34.00,67.00
2026-05-12T01:14:00Z,34.00,67.00
2026-05-12T01:19:00Z,34.00,66.00
2026-05-12T01:39:00Z,34.00,67.00
2026-05-12T01:42:00Z,34.00,67.70
2026-05-12T01:50:00Z,34.00,67.70
2026-05-12T01:56:00Z,34.00,68.00
2026-05-12T02:00:00Z,34.00,68.00
2026-05-12T02:06:00Z,33.00,68.00
2026-05-12T02:11:00Z,33.00,68.00
2026-05-12T02:15:00Z,34.00,68.00
2026-05-12T02:25:00Z,34.00,67.00
2026-05-12T02:28:00Z,34.00,67.00
2026-05-12T02:31:00Z,34.00,67.00
2026-05-12T02:45:00Z,34.00,67.00
2026-05-12T02:46:00Z,34.00,68.00
2026-05-12T02:48:00Z,34.00,68.00
2026-05-12T02:54:00Z,34.00,68.00
2026-05-12T03:09:00Z,34.00,68.00
2026-05-12T03:10:00Z,34.00,68.00
2026-05-12T03:14:00Z,34.00,68.00
2026-05-12T03:23:00Z,34.00,68.00
2026-05-12T03:26:00Z,34.00,68.00
2026-05-12T03:29:00Z,34.00,68.00
2026-05-12T03:32:00Z,33.00,68.00
2026-05-12T03:33:00Z,34.00,66.00
2026-05-12T03:34:00Z,32.00,66.00
2026-05-12T03:37:00Z,32.00,68.00
2026-05-12T03:43:00Z,33.00,68.00
2026-05-12T03:46:00Z,33.00,68.00
2026-05-12T03:54:00Z,33.00,68.89
2026-05-12T03:55:00Z,33.00,70.00
2026-05-12T03:56:00Z,33.00,70.00
2026-05-12T03:57:00Z,33.00,70.00
2026-05-12T03:59:00Z,33.00,70.00
2026-05-12T04:00:00Z,33.00,70.00
2026-05-12T04:06:00Z,33.00,70.00
2026-05-12T04:10:00Z,33.00,70.00
2026-05-12T04:13:00Z,32.00,70.00
2026-05-12T04:16:00Z,32.00,70.00
2026-05-12T04:21:00Z,32.00,70.00
2026-05-12T04:27:00Z,32.00,70.00
2026-05-12T04:30:00Z,32.00,70.00
2026-05-12T04:31:00Z,33.00,70.00
2026-05-12T04:40:00Z,33.00,70.00
2026-05-12T04:48:00Z,33.00,70.00
2026-05-12T04:49:00Z,32.00,70.00
2026-05-12T04:50:00Z,33.00,70.00
2026-05-12T04:53:00Z,33.00,70.00
2026-05-12T04:57:00Z,32.00,70.00
2026-05-12T04:58:00Z,32.00,70.00
2026-05-12T05:02:00Z,32.00,70.00
2026-05-12T05:03:00Z,32.00,70.00
2026-05-12T05:04:00Z,32.00,70.00
2026-05-12T05:05:00Z,32.00,70.00
2026-05-12T05:07:00Z,31.00,70.00
2026-05-12T05:09:00Z,31.00,70.00
2026-05-12T05:11:00Z,31.00,70.00
2026-05-12T05:15:00Z,31.00,70.00
2026-05-12T05:16:00Z,32.00,70.00
2026-05-12T05:17:00Z,32.62,69.00
2026-05-12T05:21:00Z,33.00,69.00
2026-05-12T05:22:00Z,33.21,69.00
2026-05-12T05:23:00Z,34.45,68.00
2026-05-12T05:24:00Z,34.00,68.00
2026-05-12T05:25:00Z,34.00,68.00
2026-05-12T05:26:00Z,34.95,69.00
2026-05-12T05:27:00Z,34.16,69.00
2026-05-12T05:28:00Z,34.81,68.91
2026-05-12T05:29:00Z,34.00,69.00
2026-05-12T05:30:00Z,33.87,69.00
2026-05-12T05:31:00Z,34.09,67.00
2026-05-12T05:33:00Z,34.00,68.18
2026-05-12T05:34:00Z,31.35,69.00
2026-05-12T05:35:00Z,33.45,72.02
2026-05-12T05:36:00Z,34.58,68.77
2026-05-12T05:37:00Z,35.02,67.94
2026-05-12T05:38:00Z,35.00,67.89
2026-05-12T05:39:00Z,35.00,67.95
2026-05-12T05:40:00Z,35.00,67.85
2026-05-12T05:41:00Z,35.00,67.91
2026-05-12T05:42:00Z,33.92,68.90
2026-05-12T05:43:00Z,31.41,70.40
2026-05-12T05:44:00Z,31.50,71.63
2026-05-12T05:45:00Z,35.55,66.01
2026-05-12T05:46:00Z,36.95,64.89
2026-05-12T05:47:00Z,47.82,53.85
2026-05-12T05:48:00Z,46.95,56.08
2026-05-12T05:49:00Z,39.39,61.15
2026-05-12T05:50:00Z,43.66,61.69
2026-05-12T05:51:00Z,40.58,61.51
2026-05-12T05:52:00Z,35.92,66.19
2026-05-12T05:53:00Z,29.30,73.62
2026-05-12T05:54:00Z,24.42,75.29
2026-05-12T05:55:00Z,29.23,72.66
2026-05-12T05:56:00Z,24.14,76.42
2026-05-12T05:57:00Z,24.00,76.49
2026-05-12T05:58:00Z,23.38,77.71
2026-05-12T05:59:00Z,21.77,78.91
2026-05-12T06:00:00Z,18.47,80.82
2026-05-12T06:01:00Z,17.57,84.06
2026-05-12T06:02:00Z,17.05,83.01
2026-05-12T06:03:00Z,19.41,82.56
2026-05-12T06:04:00Z,20.00,79.82
2026-05-12T06:05:00Z,19.64,82.73
2026-05-12T06:06:00Z,20.98,79.79
2026-05-12T06:07:00Z,21.72,80.00
2026-05-12T06:08:00Z,21.00,80.88
2026-05-12T06:09:00Z,18.48,81.31
2026-05-12T06:10:00Z,16.91,83.82
2026-05-12T06:11:00Z,18.48,81.71
2026-05-12T06:12:00Z,19.70,82.00
2026-05-12T06:13:00Z,19.70,82.00
2026-05-12T06:14:00Z,18.14,83.64
2026-05-12T06:15:00Z,15.51,84.76
2026-05-12T06:16:00Z,15.65,86.00
2026-05-12T06:17:00Z,16.92,83.17
2026-05-12T06:18:00Z,17.98,82.92
2026-05-12T06:19:00Z,17.92,82.75
2026-05-12T06:20:00Z,16.23,84.53
2026-05-12T06:21:00Z,13.96,85.62
2026-05-12T06:22:00Z,14.67,85.67
2026-05-12T06:23:00Z,14.23,85.00
2026-05-12T06:24:00Z,14.94,84.52
2026-05-12T06:25:00Z,13.54,87.44
2026-05-12T06:26:00Z,13.93,89.00
2026-05-12T06:27:00Z,12.22,89.71
2026-05-12T06:28:00Z,14.35,83.00
2026-05-12T06:29:00Z,16.00,84.85
2026-05-12T06:30:00Z,17.77,83.58
2026-05-12T06:31:00Z,15.31,85.97
2026-05-12T06:32:00Z,18.08,83.43
2026-05-12T06:33:00Z,17.24,82.11
2026-05-12T06:34:00Z,16.11,84.38
2026-05-12T06:35:00Z,17.81,83.64
2026-05-12T06:36:00Z,19.00,81.00
2026-05-12T06:37:00Z,19.00,81.00
2026-05-12T06:38:00Z,20.00,79.84
2026-05-12T06:39:00Z,22.01,79.84
2026-05-12T06:40:00Z,19.05,82.31
2026-05-12T06:41:00Z,20.14,80.58
2026-05-12T06:42:00Z,18.24,82.31
2026-05-12T06:43:00Z,17.78,85.00
2026-05-12T06:44:00Z,11.90,87.58
2026-05-12T06:45:00Z,16.15,84.50
2026-05-12T06:46:00Z,18.13,81.42
2026-05-12T06:47:00Z,18.99,79.32
2026-05-12T06:48:00Z,21.01,79.55
2026-05-12T06:49:00Z,17.95,82.45
2026-05-12T06:50:00Z,15.52,84.53
2026-05-12T06:51:00Z,19.02,83.74
2026-05-12T06:52:00Z,20.15,82.88
