# event_ticker=KXATPCHALLENGERMATCH-26FEB26POUDRO
# final_score=2-6 6-2 6-4
# score_resolution=6-2 2-6 4-6
# match_winner=Titouan Droguet
# fav_player=Lucas Poullain
# dog_player=Titouan Droguet
# kalshi_date=2026-02-26
timestamp,Lucas Poullain,Titouan Droguet
2026-02-26T16:51:00Z,20.00,82.00
2026-02-26T16:55:00Z,20.00,82.00
2026-02-26T16:56:00Z,20.00,82.00
2026-02-26T16:57:00Z,20.00,82.00
2026-02-26T16:59:00Z,20.00,82.00
2026-02-26T17:00:00Z,20.93,82.00
2026-02-26T17:03:00Z,20.67,82.00
2026-02-26T17:04:00Z,20.98,82.00
2026-02-26T17:05:00Z,20.95,82.00
2026-02-26T17:10:00Z,20.00,82.00
2026-02-26T17:11:00Z,20.00,82.00
2026-02-26T17:15:00Z,18.00,82.00
2026-02-26T17:20:00Z,18.00,82.00
2026-02-26T17:21:00Z,20.00,82.00
2026-02-26T17:22:00Z,20.00,82.00
2026-02-26T17:23:00Z,20.00,82.00
2026-02-26T17:29:00Z,20.00,83.72
2026-02-26T17:30:00Z,20.00,83.00
2026-02-26T17:31:00Z,19.01,83.00
2026-02-26T17:32:00Z,20.00,83.00
2026-02-26T17:33:00Z,20.04,82.82
2026-02-26T17:34:00Z,23.11,78.00
2026-02-26T17:35:00Z,22.00,80.00
2026-02-26T17:36:00Z,20.58,80.00
2026-02-26T17:37:00Z,26.26,78.80
2026-02-26T17:38:00Z,32.90,69.24
2026-02-26T17:39:00Z,34.49,66.96
2026-02-26T17:40:00Z,33.03,67.70
2026-02-26T17:41:00Z,36.04,62.93
2026-02-26T17:42:00Z,36.46,65.31
2026-02-26T17:43:00Z,37.09,64.71
2026-02-26T17:44:00Z,38.43,64.83
2026-02-26T17:45:00Z,45.45,57.28
2026-02-26T17:46:00Z,48.04,51.69
2026-02-26T17:47:00Z,50.86,49.70
2026-02-26T17:48:00Z,48.47,49.85
2026-02-26T17:49:00Z,50.53,50.53
2026-02-26T17:50:00Z,54.22,47.29
2026-02-26T17:51:00Z,55.29,46.01
2026-02-26T17:52:00Z,55.04,46.11
2026-02-26T17:53:00Z,54.96,45.55
2026-02-26T17:54:00Z,54.85,46.00
2026-02-26T17:55:00Z,55.92,45.78
2026-02-26T17:56:00Z,56.45,43.29
2026-02-26T17:57:00Z,59.55,40.69
2026-02-26T17:58:00Z,58.96,42.39
2026-02-26T17:59:00Z,57.99,43.73
2026-02-26T18:00:00Z,59.01,41.21
2026-02-26T18:01:00Z,60.42,39.50
2026-02-26T18:02:00Z,61.93,38.31
2026-02-26T18:03:00Z,61.05,39.81
2026-02-26T18:04:00Z,59.53,42.14
2026-02-26T18:05:00Z,57.35,42.97
2026-02-26T18:06:00Z,59.29,42.50
2026-02-26T18:07:00Z,56.07,44.04
2026-02-26T18:08:00Z,58.54,43.46
2026-02-26T18:09:00Z,53.10,47.87
2026-02-26T18:10:00Z,50.00,48.11
2026-02-26T18:11:00Z,52.09,50.59
2026-02-26T18:12:00Z,53.43,49.31
2026-02-26T18:13:00Z,46.26,57.19
2026-02-26T18:14:00Z,50.19,53.62
2026-02-26T18:15:00Z,44.49,58.87
2026-02-26T18:16:00Z,34.44,62.42
2026-02-26T18:17:00Z,39.74,61.65
2026-02-26T18:18:00Z,45.23,55.60
2026-02-26T18:19:00Z,40.74,59.27
2026-02-26T18:20:00Z,46.71,57.53
2026-02-26T18:21:00Z,41.72,59.95
2026-02-26T18:22:00Z,35.01,64.96
2026-02-26T18:23:00Z,32.73,64.77
2026-02-26T18:24:00Z,33.40,65.70
2026-02-26T18:25:00Z,35.18,65.70
2026-02-26T18:26:00Z,38.20,62.13
2026-02-26T18:27:00Z,38.19,61.96
2026-02-26T18:28:00Z,35.68,63.93
2026-02-26T18:29:00Z,34.08,65.97
2026-02-26T18:30:00Z,33.99,66.10
2026-02-26T18:31:00Z,35.57,66.07
2026-02-26T18:32:00Z,30.78,69.42
2026-02-26T18:33:00Z,34.23,66.73
2026-02-26T18:34:00Z,36.22,64.99
2026-02-26T18:35:00Z,33.89,66.20
2026-02-26T18:36:00Z,41.18,60.78
2026-02-26T18:37:00Z,50.29,52.18
2026-02-26T18:38:00Z,52.66,50.07
2026-02-26T18:39:00Z,45.18,58.34
2026-02-26T18:40:00Z,37.07,65.07
2026-02-26T18:41:00Z,34.94,66.19
2026-02-26T18:42:00Z,30.21,73.22
2026-02-26T18:43:00Z,27.96,72.12
2026-02-26T18:44:00Z,31.21,70.57
2026-02-26T18:45:00Z,30.64,70.83
2026-02-26T18:46:00Z,28.42,73.49
2026-02-26T18:47:00Z,28.90,71.89
2026-02-26T18:48:00Z,29.00,71.78
2026-02-26T18:49:00Z,28.17,72.99
2026-02-26T18:50:00Z,24.08,76.39
2026-02-26T18:51:00Z,23.97,76.60
2026-02-26T18:52:00Z,20.98,78.52
2026-02-26T18:53:00Z,13.56,86.44
2026-02-26T18:54:00Z,17.82,86.65
2026-02-26T18:55:00Z,22.27,78.05
2026-02-26T18:56:00Z,29.14,73.61
2026-02-26T18:57:00Z,28.57,80.53
2026-02-26T18:58:00Z,23.92,76.65
2026-02-26T18:59:00Z,24.13,76.46
2026-02-26T19:00:00Z,24.99,76.56
2026-02-26T19:01:00Z,29.31,71.94
2026-02-26T19:02:00Z,29.45,72.66
2026-02-26T19:03:00Z,31.89,69.43
2026-02-26T19:04:00Z,29.60,72.77
2026-02-26T19:05:00Z,28.63,71.37
2026-02-26T19:06:00Z,26.92,74.36
2026-02-26T19:07:00Z,28.02,72.10
2026-02-26T19:08:00Z,29.11,70.29
2026-02-26T19:09:00Z,31.75,70.46
2026-02-26T19:10:00Z,31.16,70.80
2026-02-26T19:11:00Z,31.54,68.67
2026-02-26T19:12:00Z,32.70,66.21
2026-02-26T19:13:00Z,40.15,59.48
2026-02-26T19:14:00Z,29.59,70.18
2026-02-26T19:15:00Z,27.96,72.68
2026-02-26T19:16:00Z,32.15,69.72
2026-02-26T19:17:00Z,27.95,73.11
2026-02-26T19:18:00Z,32.78,69.08
2026-02-26T19:19:00Z,36.40,63.76
2026-02-26T19:20:00Z,36.03,67.73
2026-02-26T19:21:00Z,43.76,56.60
2026-02-26T19:22:00Z,41.67,59.90
2026-02-26T19:23:00Z,30.16,69.63
2026-02-26T19:24:00Z,29.80,70.07
2026-02-26T19:25:00Z,33.35,69.37
2026-02-26T19:26:00Z,23.47,77.66
2026-02-26T19:27:00Z,22.31,80.17
2026-02-26T19:28:00Z,19.54,80.32
2026-02-26T19:29:00Z,17.42,81.59
2026-02-26T19:30:00Z,17.33,80.53
2026-02-26T19:31:00Z,3.15,98.17
