# event_ticker=KXATPMATCH-26MAR08FUCFIL
# final_score=6-3 7-5
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Marton Fucsovics
# kalshi_date=2026-03-08
timestamp,Arthur Fils,Marton Fucsovics
2026-03-08T17:07:00Z,72.00,31.00
2026-03-08T17:13:00Z,70.11,31.00
2026-03-08T17:14:00Z,71.00,31.00
2026-03-08T17:16:00Z,71.00,31.00
2026-03-08T17:17:00Z,71.00,31.00
2026-03-08T17:21:00Z,71.00,31.00
2026-03-08T17:23:00Z,71.00,31.00
2026-03-08T17:25:00Z,71.00,31.00
2026-03-08T17:28:00Z,71.00,31.00
2026-03-08T17:29:00Z,71.00,31.00
2026-03-08T17:33:00Z,71.00,31.00
2026-03-08T17:37:00Z,71.00,31.00
2026-03-08T17:38:00Z,71.00,31.00
2026-03-08T17:40:00Z,71.00,31.00
2026-03-08T17:42:00Z,70.98,31.00
2026-03-08T17:44:00Z,71.00,31.00
2026-03-08T17:48:00Z,71.00,31.00
2026-03-08T17:51:00Z,71.00,31.00
2026-03-08T17:52:00Z,71.00,31.00
2026-03-08T17:54:00Z,71.00,31.00
2026-03-08T18:04:00Z,71.00,31.00
2026-03-08T18:06:00Z,71.00,31.00
2026-03-08T18:08:00Z,71.00,31.00
2026-03-08T18:10:00Z,71.00,31.00
2026-03-08T18:18:00Z,71.00,31.00
2026-03-08T18:19:00Z,71.00,31.00
2026-03-08T18:20:00Z,71.00,31.00
2026-03-08T18:21:00Z,71.00,31.00
2026-03-08T18:23:00Z,71.00,31.00
2026-03-08T18:31:00Z,71.00,31.00
2026-03-08T18:32:00Z,71.00,31.00
2026-03-08T18:35:00Z,71.00,31.00
2026-03-08T18:38:00Z,71.00,31.00
2026-03-08T18:39:00Z,71.00,31.00
2026-03-08T18:41:00Z,71.00,30.00
2026-03-08T18:56:00Z,71.00,30.00
2026-03-08T18:59:00Z,70.83,30.00
2026-03-08T19:01:00Z,70.83,30.00
2026-03-08T19:04:00Z,70.83,30.00
2026-03-08T19:06:00Z,71.00,30.00
2026-03-08T19:10:00Z,71.00,30.00
2026-03-08T19:11:00Z,71.00,30.00
2026-03-08T19:17:00Z,71.00,30.00
2026-03-08T19:27:00Z,71.00,30.00
2026-03-08T19:30:00Z,71.00,30.00
2026-03-08T19:31:00Z,71.00,30.00
2026-03-08T19:32:00Z,71.00,30.00
2026-03-08T19:34:00Z,71.00,30.00
2026-03-08T19:35:00Z,71.00,30.00
2026-03-08T19:36:00Z,71.00,30.00
2026-03-08T19:37:00Z,71.00,30.00
2026-03-08T19:39:00Z,71.00,30.00
2026-03-08T19:40:00Z,71.00,30.00
2026-03-08T19:47:00Z,71.00,30.00
2026-03-08T19:50:00Z,71.00,30.00
2026-03-08T19:51:00Z,71.00,30.00
2026-03-08T19:55:00Z,71.00,30.00
2026-03-08T19:56:00Z,71.00,30.00
2026-03-08T20:00:00Z,71.00,30.00
2026-03-08T20:01:00Z,71.00,30.00
2026-03-08T20:04:00Z,71.00,30.00
2026-03-08T20:06:00Z,71.00,30.00
2026-03-08T20:09:00Z,71.00,30.00
2026-03-08T20:10:00Z,71.00,30.00
2026-03-08T20:11:00Z,71.00,30.00
2026-03-08T20:19:00Z,71.00,30.00
2026-03-08T20:21:00Z,71.00,30.00
2026-03-08T20:23:00Z,71.00,30.00
2026-03-08T20:26:00Z,71.00,30.00
2026-03-08T20:33:00Z,71.00,30.00
2026-03-08T20:35:00Z,71.00,30.00
2026-03-08T20:38:00Z,71.00,30.00
2026-03-08T20:45:00Z,71.00,30.00
2026-03-08T20:46:00Z,71.00,30.00
2026-03-08T20:48:00Z,71.00,30.00
2026-03-08T20:50:00Z,70.00,30.00
2026-03-08T20:51:00Z,70.00,30.00
2026-03-08T20:53:00Z,70.00,30.00
2026-03-08T20:54:00Z,71.00,30.00
2026-03-08T20:55:00Z,71.00,30.00
2026-03-08T20:56:00Z,71.00,30.00
2026-03-08T20:59:00Z,71.00,30.00
2026-03-08T21:00:00Z,71.00,30.00
2026-03-08T21:01:00Z,71.00,29.00
2026-03-08T21:04:00Z,71.00,30.00
2026-03-08T21:05:00Z,71.00,29.00
2026-03-08T21:06:00Z,71.00,30.00
2026-03-08T21:07:00Z,71.00,30.00
2026-03-08T21:08:00Z,71.00,30.00
2026-03-08T21:14:00Z,71.00,30.00
2026-03-08T21:16:00Z,71.00,30.00
2026-03-08T21:17:00Z,71.00,30.00
2026-03-08T21:18:00Z,71.00,30.00
2026-03-08T21:19:00Z,71.00,30.00
2026-03-08T21:24:00Z,71.00,30.00
2026-03-08T21:25:00Z,71.00,30.00
2026-03-08T21:28:00Z,71.00,30.00
2026-03-08T21:30:00Z,71.04,30.00
2026-03-08T21:34:00Z,72.00,30.00
2026-03-08T21:40:00Z,72.00,30.00
2026-03-08T21:43:00Z,72.00,30.00
2026-03-08T21:45:00Z,72.00,30.00
2026-03-08T21:46:00Z,72.00,30.00
2026-03-08T21:47:00Z,72.00,29.00
2026-03-08T21:50:00Z,72.00,29.00
2026-03-08T21:53:00Z,72.00,30.00
2026-03-08T21:55:00Z,72.00,29.00
2026-03-08T21:58:00Z,71.00,29.00
2026-03-08T21:59:00Z,72.00,29.00
2026-03-08T22:02:00Z,72.00,30.00
2026-03-08T22:03:00Z,72.00,30.00
2026-03-08T22:04:00Z,72.00,30.00
2026-03-08T22:07:00Z,72.00,30.00
2026-03-08T22:09:00Z,72.00,30.00
2026-03-08T22:11:00Z,72.00,30.00
2026-03-08T22:13:00Z,72.00,30.00
2026-03-08T22:15:00Z,72.00,30.00
2026-03-08T22:16:00Z,71.92,30.00
2026-03-08T22:18:00Z,72.00,30.00
2026-03-08T22:19:00Z,71.00,30.00
2026-03-08T22:20:00Z,72.00,30.00
2026-03-08T22:21:00Z,72.00,30.00
2026-03-08T22:22:00Z,72.00,30.00
2026-03-08T22:23:00Z,71.97,30.00
2026-03-08T22:24:00Z,72.00,30.00
2026-03-08T22:25:00Z,72.00,30.00
2026-03-08T22:26:00Z,72.00,30.00
2026-03-08T22:28:00Z,72.00,30.00
2026-03-08T22:29:00Z,72.00,30.00
2026-03-08T22:31:00Z,72.00,30.00
2026-03-08T22:32:00Z,72.00,30.00
2026-03-08T22:33:00Z,72.00,30.00
2026-03-08T22:34:00Z,72.00,30.00
2026-03-08T22:36:00Z,72.00,30.00
2026-03-08T22:37:00Z,72.00,30.00
2026-03-08T22:38:00Z,72.00,30.00
2026-03-08T22:39:00Z,72.00,30.00
2026-03-08T22:40:00Z,71.00,29.97
2026-03-08T22:41:00Z,71.00,30.00
2026-03-08T22:42:00Z,72.00,30.00
2026-03-08T22:43:00Z,72.00,30.00
2026-03-08T22:46:00Z,71.00,30.00
2026-03-08T22:47:00Z,72.00,30.00
2026-03-08T22:49:00Z,72.00,30.00
2026-03-08T22:50:00Z,72.00,30.00
2026-03-08T22:53:00Z,72.00,29.00
2026-03-08T22:54:00Z,72.00,29.00
2026-03-08T22:58:00Z,72.00,30.00
2026-03-08T22:59:00Z,72.00,30.00
2026-03-08T23:02:00Z,72.00,30.00
2026-03-08T23:03:00Z,72.00,30.00
2026-03-08T23:05:00Z,72.00,30.00
2026-03-08T23:06:00Z,72.00,30.00
2026-03-08T23:08:00Z,72.00,30.00
2026-03-08T23:11:00Z,72.00,30.00
2026-03-08T23:13:00Z,72.00,30.00
2026-03-08T23:15:00Z,72.00,30.00
2026-03-08T23:16:00Z,71.73,30.00
2026-03-08T23:17:00Z,72.00,30.00
2026-03-08T23:18:00Z,72.00,30.00
2026-03-08T23:19:00Z,72.00,30.00
2026-03-08T23:20:00Z,72.00,30.00
2026-03-08T23:21:00Z,72.00,30.00
2026-03-08T23:22:00Z,72.00,30.00
2026-03-08T23:23:00Z,72.00,30.00
2026-03-08T23:24:00Z,72.00,30.12
2026-03-08T23:25:00Z,71.94,30.11
2026-03-08T23:26:00Z,71.94,31.00
2026-03-08T23:27:00Z,72.00,31.00
2026-03-08T23:28:00Z,71.14,31.00
2026-03-08T23:29:00Z,71.00,31.00
2026-03-08T23:30:00Z,71.00,31.00
2026-03-08T23:31:00Z,71.03,31.00
2026-03-08T23:32:00Z,72.26,29.78
2026-03-08T23:33:00Z,73.98,27.78
2026-03-08T23:34:00Z,77.55,25.23
2026-03-08T23:35:00Z,78.88,20.08
2026-03-08T23:36:00Z,82.30,16.88
2026-03-08T23:37:00Z,86.29,13.58
2026-03-08T23:38:00Z,86.17,12.64
2026-03-08T23:39:00Z,87.52,13.97
2026-03-08T23:40:00Z,88.00,14.00
2026-03-08T23:41:00Z,87.53,13.20
2026-03-08T23:42:00Z,86.62,14.01
2026-03-08T23:43:00Z,86.00,14.97
2026-03-08T23:44:00Z,85.67,15.37
2026-03-08T23:45:00Z,85.01,14.45
2026-03-08T23:46:00Z,86.84,12.00
2026-03-08T23:47:00Z,85.06,14.87
2026-03-08T23:48:00Z,86.99,15.00
2026-03-08T23:49:00Z,87.00,13.02
2026-03-08T23:50:00Z,87.22,14.28
2026-03-08T23:51:00Z,87.00,14.09
2026-03-08T23:52:00Z,87.60,12.08
2026-03-08T23:53:00Z,86.12,14.85
2026-03-08T23:54:00Z,84.86,18.38
2026-03-08T23:55:00Z,81.04,17.04
2026-03-08T23:56:00Z,83.78,14.00
2026-03-08T23:57:00Z,87.80,12.12
2026-03-08T23:58:00Z,88.00,12.33
2026-03-08T23:59:00Z,87.98,13.00
2026-03-09T00:00:00Z,86.94,14.98
2026-03-09T00:01:00Z,86.48,14.08
2026-03-09T00:02:00Z,88.20,13.14
2026-03-09T00:03:00Z,89.00,12.45
2026-03-09T00:04:00Z,88.45,12.00
2026-03-09T00:05:00Z,88.61,12.00
2026-03-09T00:06:00Z,87.90,12.00
2026-03-09T00:07:00Z,85.97,14.81
2026-03-09T00:08:00Z,86.00,14.97
2026-03-09T00:09:00Z,87.64,13.85
2026-03-09T00:10:00Z,88.85,12.00
2026-03-09T00:11:00Z,90.63,10.85
2026-03-09T00:12:00Z,93.53,7.12
2026-03-09T00:13:00Z,95.04,5.90
2026-03-09T00:14:00Z,91.47,8.41
2026-03-09T00:15:00Z,90.98,10.57
2026-03-09T00:16:00Z,91.90,8.49
2026-03-09T00:17:00Z,89.22,12.69
2026-03-09T00:18:00Z,88.95,12.37
2026-03-09T00:19:00Z,92.64,9.20
2026-03-09T00:20:00Z,92.02,8.87
2026-03-09T00:21:00Z,88.91,14.32
2026-03-09T00:22:00Z,87.93,12.95
2026-03-09T00:23:00Z,87.45,13.99
2026-03-09T00:24:00Z,88.04,13.05
2026-03-09T00:25:00Z,87.74,12.83
2026-03-09T00:26:00Z,86.35,13.58
2026-03-09T00:27:00Z,87.68,13.84
2026-03-09T00:28:00Z,85.10,16.80
2026-03-09T00:29:00Z,83.48,16.90
2026-03-09T00:30:00Z,83.01,17.88
2026-03-09T00:31:00Z,85.99,14.98
2026-03-09T00:32:00Z,87.23,13.49
2026-03-09T00:33:00Z,87.53,13.35
2026-03-09T00:34:00Z,89.09,11.99
2026-03-09T00:35:00Z,86.13,14.13
2026-03-09T00:36:00Z,84.94,16.97
2026-03-09T00:37:00Z,84.81,16.85
2026-03-09T00:38:00Z,86.60,15.00
2026-03-09T00:39:00Z,86.35,13.13
2026-03-09T00:40:00Z,86.00,15.99
2026-03-09T00:41:00Z,86.46,15.09
2026-03-09T00:42:00Z,83.00,18.46
2026-03-09T00:43:00Z,83.43,17.93
2026-03-09T00:44:00Z,83.61,16.80
2026-03-09T00:45:00Z,83.29,17.08
2026-03-09T00:46:00Z,83.47,18.05
2026-03-09T00:47:00Z,86.83,16.24
2026-03-09T00:48:00Z,87.61,15.16
2026-03-09T00:49:00Z,89.15,10.27
2026-03-09T00:50:00Z,93.64,9.98
2026-03-09T00:51:00Z,98.03,2.17
2026-03-09T00:52:00Z,98.79,2.23
2026-03-09T00:53:00Z,98.77,1.34
2026-03-09T00:54:00Z,99.00,1.29
2026-03-09T00:55:00Z,99.00,1.88
2026-03-09T00:56:00Z,99.00,1.00
2026-03-09T00:57:00Z,99.00,1.00
