# event_ticker=KXATPMATCH-26MAR08SHETIE
# final_score=7-6(3) 4-6 6-3
# score_resolution=6-7 6-4 3-6
# match_winner=Learner Tien
# fav_player=Ben Shelton
# dog_player=Learner Tien
# kalshi_date=2026-03-08
timestamp,Ben Shelton,Learner Tien
2026-03-08T13:51:00Z,60.00,43.00
2026-03-08T13:54:00Z,60.00,43.00
2026-03-08T13:57:00Z,60.00,42.00
2026-03-08T13:59:00Z,60.00,42.00
2026-03-08T14:00:00Z,60.00,42.00
2026-03-08T14:01:00Z,60.00,43.00
2026-03-08T14:04:00Z,60.00,43.00
2026-03-08T14:05:00Z,60.00,43.00
2026-03-08T14:06:00Z,60.00,43.00
2026-03-08T14:07:00Z,60.00,43.00
2026-03-08T14:09:00Z,60.00,43.00
2026-03-08T14:11:00Z,60.00,43.00
2026-03-08T14:12:00Z,60.00,43.00
2026-03-08T14:14:00Z,60.00,43.00
2026-03-08T14:16:00Z,60.00,43.00
2026-03-08T14:19:00Z,60.00,43.00
2026-03-08T14:21:00Z,60.00,42.14
2026-03-08T14:23:00Z,60.00,43.00
2026-03-08T14:25:00Z,60.00,43.00
2026-03-08T14:28:00Z,60.00,43.00
2026-03-08T14:29:00Z,60.00,43.00
2026-03-08T14:30:00Z,60.00,43.00
2026-03-08T14:31:00Z,60.00,43.00
2026-03-08T14:32:00Z,60.00,43.00
2026-03-08T14:34:00Z,60.00,43.00
2026-03-08T14:35:00Z,60.00,43.00
2026-03-08T14:37:00Z,60.00,43.00
2026-03-08T14:38:00Z,60.00,43.00
2026-03-08T14:40:00Z,60.00,43.00
2026-03-08T14:41:00Z,60.00,43.00
2026-03-08T14:42:00Z,60.00,43.00
2026-03-08T14:43:00Z,60.00,43.00
2026-03-08T14:44:00Z,60.00,43.00
2026-03-08T14:45:00Z,60.00,43.00
2026-03-08T14:46:00Z,60.00,43.00
2026-03-08T14:48:00Z,60.00,43.00
2026-03-08T14:49:00Z,60.00,43.00
2026-03-08T14:51:00Z,60.00,43.00
2026-03-08T14:52:00Z,60.00,43.00
2026-03-08T14:54:00Z,60.00,43.00
2026-03-08T14:55:00Z,60.00,43.00
2026-03-08T14:56:00Z,60.00,43.00
2026-03-08T14:57:00Z,60.00,43.00
2026-03-08T14:58:00Z,60.00,43.00
2026-03-08T15:01:00Z,60.00,43.00
2026-03-08T15:02:00Z,60.00,43.00
2026-03-08T15:04:00Z,60.00,43.00
2026-03-08T15:06:00Z,60.00,43.00
2026-03-08T15:07:00Z,60.00,43.00
2026-03-08T15:08:00Z,60.00,43.00
2026-03-08T15:09:00Z,60.00,43.00
2026-03-08T15:10:00Z,60.00,43.00
2026-03-08T15:11:00Z,60.00,43.00
2026-03-08T15:12:00Z,60.00,43.00
2026-03-08T15:13:00Z,60.00,43.00
2026-03-08T15:15:00Z,60.00,43.00
2026-03-08T15:16:00Z,60.00,43.00
2026-03-08T15:17:00Z,60.00,43.00
2026-03-08T15:19:00Z,60.00,43.00
2026-03-08T15:20:00Z,60.00,43.00
2026-03-08T15:22:00Z,60.00,43.00
2026-03-08T15:23:00Z,60.00,43.00
2026-03-08T15:24:00Z,60.00,43.00
2026-03-08T15:25:00Z,60.00,43.00
2026-03-08T15:26:00Z,60.00,43.00
2026-03-08T15:28:00Z,60.00,43.00
2026-03-08T15:29:00Z,60.00,42.00
2026-03-08T15:30:00Z,60.00,42.00
2026-03-08T15:31:00Z,60.00,42.00
2026-03-08T15:32:00Z,60.00,42.00
2026-03-08T15:34:00Z,60.00,43.00
2026-03-08T15:36:00Z,60.00,43.00
2026-03-08T15:37:00Z,60.00,43.00
2026-03-08T15:38:00Z,60.00,43.00
2026-03-08T15:39:00Z,60.00,43.00
2026-03-08T15:40:00Z,60.00,43.00
2026-03-08T15:41:00Z,60.00,43.00
2026-03-08T15:42:00Z,60.00,43.00
2026-03-08T15:43:00Z,59.00,43.00
2026-03-08T15:44:00Z,60.00,43.00
2026-03-08T15:45:00Z,60.00,43.00
2026-03-08T15:46:00Z,59.15,43.00
2026-03-08T15:49:00Z,60.00,43.00
2026-03-08T15:50:00Z,60.00,43.00
2026-03-08T15:52:00Z,60.00,43.00
2026-03-08T15:53:00Z,60.00,43.00
2026-03-08T15:54:00Z,60.00,43.00
2026-03-08T15:55:00Z,60.00,43.00
2026-03-08T15:56:00Z,60.00,43.00
2026-03-08T15:57:00Z,60.00,43.00
2026-03-08T15:58:00Z,60.00,43.00
2026-03-08T15:59:00Z,60.00,43.00
2026-03-08T16:00:00Z,60.00,43.00
2026-03-08T16:01:00Z,60.00,43.00
2026-03-08T16:02:00Z,60.00,43.00
2026-03-08T16:03:00Z,60.00,42.00
2026-03-08T16:06:00Z,60.00,43.00
2026-03-08T16:07:00Z,59.00,43.00
2026-03-08T16:08:00Z,59.00,42.00
2026-03-08T16:11:00Z,59.00,42.15
2026-03-08T16:12:00Z,59.00,42.00
2026-03-08T16:13:00Z,60.00,42.00
2026-03-08T16:14:00Z,60.00,42.00
2026-03-08T16:15:00Z,60.00,43.00
2026-03-08T16:16:00Z,60.00,43.00
2026-03-08T16:18:00Z,60.00,43.00
2026-03-08T16:19:00Z,60.00,43.00
2026-03-08T16:20:00Z,60.00,43.00
2026-03-08T16:21:00Z,60.00,43.00
2026-03-08T16:23:00Z,60.00,43.00
2026-03-08T16:24:00Z,60.00,43.00
2026-03-08T16:25:00Z,60.00,43.00
2026-03-08T16:26:00Z,58.13,43.00
2026-03-08T16:27:00Z,59.00,43.00
2026-03-08T16:28:00Z,59.00,43.00
2026-03-08T16:29:00Z,59.00,43.00
2026-03-08T16:30:00Z,59.00,43.00
2026-03-08T16:32:00Z,59.00,43.00
2026-03-08T16:33:00Z,59.00,43.00
2026-03-08T16:34:00Z,59.00,43.00
2026-03-08T16:35:00Z,59.00,43.00
2026-03-08T16:36:00Z,59.00,43.00
2026-03-08T16:37:00Z,59.00,43.00
2026-03-08T16:38:00Z,59.00,43.00
2026-03-08T16:39:00Z,59.00,43.00
2026-03-08T16:40:00Z,59.00,43.00
2026-03-08T16:41:00Z,59.00,43.00
2026-03-08T16:42:00Z,59.00,43.00
2026-03-08T16:43:00Z,59.00,43.00
2026-03-08T16:44:00Z,59.00,43.00
2026-03-08T16:45:00Z,59.00,43.00
2026-03-08T16:46:00Z,59.00,43.00
2026-03-08T16:47:00Z,59.19,43.00
2026-03-08T16:48:00Z,60.00,43.00
2026-03-08T16:49:00Z,60.00,43.00
2026-03-08T16:50:00Z,60.00,43.00
2026-03-08T16:52:00Z,60.00,43.00
2026-03-08T16:56:00Z,60.00,43.00
2026-03-08T16:57:00Z,60.00,43.00
2026-03-08T16:59:00Z,60.00,43.00
2026-03-08T17:00:00Z,60.00,43.00
2026-03-08T17:03:00Z,59.76,43.00
2026-03-08T17:04:00Z,59.76,43.00
2026-03-08T17:05:00Z,59.00,43.00
2026-03-08T17:08:00Z,59.00,43.00
2026-03-08T17:09:00Z,59.00,43.00
2026-03-08T17:11:00Z,59.00,43.00
2026-03-08T17:12:00Z,59.00,43.00
2026-03-08T17:14:00Z,59.00,43.00
2026-03-08T17:15:00Z,59.00,43.00
2026-03-08T17:16:00Z,59.08,43.00
2026-03-08T17:17:00Z,60.00,43.00
2026-03-08T17:18:00Z,60.00,43.00
2026-03-08T17:19:00Z,60.00,43.00
2026-03-08T17:20:00Z,60.00,43.00
2026-03-08T17:21:00Z,59.00,43.00
2026-03-08T17:23:00Z,59.00,43.00
2026-03-08T17:24:00Z,59.00,43.00
2026-03-08T17:25:00Z,59.00,43.00
2026-03-08T17:26:00Z,59.00,43.00
2026-03-08T17:27:00Z,59.00,43.00
2026-03-08T17:28:00Z,59.00,43.00
2026-03-08T17:29:00Z,59.00,43.00
2026-03-08T17:30:00Z,59.00,43.00
2026-03-08T17:31:00Z,59.00,43.00
2026-03-08T17:32:00Z,59.00,43.00
2026-03-08T17:33:00Z,59.00,43.00
2026-03-08T17:35:00Z,59.00,43.00
2026-03-08T17:36:00Z,59.00,43.00
2026-03-08T17:37:00Z,59.00,43.00
2026-03-08T17:38:00Z,59.00,43.00
2026-03-08T17:39:00Z,59.00,43.00
2026-03-08T17:40:00Z,58.12,43.00
2026-03-08T17:41:00Z,59.00,43.00
2026-03-08T17:42:00Z,58.99,43.00
2026-03-08T17:43:00Z,59.00,43.00
2026-03-08T17:44:00Z,59.00,43.00
2026-03-08T17:45:00Z,59.00,43.00
2026-03-08T17:47:00Z,59.00,43.00
2026-03-08T17:49:00Z,59.00,43.00
2026-03-08T17:50:00Z,59.00,43.00
2026-03-08T17:51:00Z,59.00,43.00
2026-03-08T17:52:00Z,59.08,43.00
2026-03-08T17:53:00Z,59.00,42.15
2026-03-08T17:54:00Z,60.00,42.00
2026-03-08T17:55:00Z,60.00,42.00
2026-03-08T17:56:00Z,59.95,42.00
2026-03-08T17:57:00Z,60.00,42.00
2026-03-08T17:58:00Z,60.00,42.00
2026-03-08T17:59:00Z,60.00,42.00
2026-03-08T18:00:00Z,60.00,42.00
2026-03-08T18:01:00Z,60.00,42.00
2026-03-08T18:02:00Z,60.00,42.00
2026-03-08T18:03:00Z,60.00,42.00
2026-03-08T18:04:00Z,60.00,42.00
2026-03-08T18:05:00Z,60.00,41.00
2026-03-08T18:06:00Z,60.00,41.00
2026-03-08T18:07:00Z,60.00,41.00
2026-03-08T18:08:00Z,60.00,41.00
2026-03-08T18:09:00Z,60.00,42.00
2026-03-08T18:11:00Z,60.00,42.00
2026-03-08T18:12:00Z,60.00,42.09
2026-03-08T18:13:00Z,60.00,43.00
2026-03-08T18:14:00Z,60.00,43.00
2026-03-08T18:15:00Z,60.00,43.00
2026-03-08T18:16:00Z,60.00,43.00
2026-03-08T18:17:00Z,58.60,43.00
2026-03-08T18:18:00Z,59.18,43.00
2026-03-08T18:19:00Z,59.00,42.00
2026-03-08T18:21:00Z,59.00,42.00
2026-03-08T18:22:00Z,59.28,42.00
2026-03-08T18:23:00Z,59.98,42.00
2026-03-08T18:24:00Z,60.00,42.00
2026-03-08T18:27:00Z,60.00,42.00
2026-03-08T18:28:00Z,60.00,42.00
2026-03-08T18:29:00Z,59.00,42.00
2026-03-08T18:30:00Z,58.56,42.00
2026-03-08T18:31:00Z,58.56,43.00
2026-03-08T18:32:00Z,59.00,42.00
2026-03-08T18:33:00Z,59.00,42.00
2026-03-08T18:34:00Z,59.00,42.00
2026-03-08T18:35:00Z,59.00,42.00
2026-03-08T18:36:00Z,58.94,42.00
2026-03-08T18:38:00Z,59.00,42.00
2026-03-08T18:39:00Z,59.00,42.00
2026-03-08T18:40:00Z,59.00,42.66
2026-03-08T18:41:00Z,59.00,42.66
2026-03-08T18:42:00Z,59.00,42.66
2026-03-08T18:43:00Z,59.00,42.66
2026-03-08T18:44:00Z,59.25,42.00
2026-03-08T18:45:00Z,58.50,42.00
2026-03-08T18:46:00Z,60.00,42.00
2026-03-08T18:48:00Z,60.00,42.00
2026-03-08T18:49:00Z,60.00,42.00
2026-03-08T18:50:00Z,60.00,42.00
2026-03-08T18:52:00Z,59.88,42.00
2026-03-08T18:53:00Z,60.00,42.00
2026-03-08T18:54:00Z,60.00,42.00
2026-03-08T18:55:00Z,58.35,42.00
2026-03-08T18:56:00Z,59.75,42.00
2026-03-08T18:57:00Z,59.36,42.00
2026-03-08T18:59:00Z,59.00,42.00
2026-03-08T19:01:00Z,59.00,42.00
2026-03-08T19:02:00Z,59.00,42.00
2026-03-08T19:03:00Z,59.00,42.00
2026-03-08T19:05:00Z,60.00,42.00
2026-03-08T19:06:00Z,60.00,42.00
2026-03-08T19:07:00Z,60.00,42.00
2026-03-08T19:08:00Z,60.00,41.99
2026-03-08T19:09:00Z,60.00,42.00
2026-03-08T19:10:00Z,60.00,42.00
2026-03-08T19:11:00Z,60.00,42.00
2026-03-08T19:12:00Z,60.00,42.00
2026-03-08T19:13:00Z,60.00,42.00
2026-03-08T19:14:00Z,60.00,42.00
2026-03-08T19:15:00Z,59.95,42.00
2026-03-08T19:16:00Z,60.00,42.00
2026-03-08T19:17:00Z,60.00,42.00
2026-03-08T19:18:00Z,60.00,42.00
2026-03-08T19:19:00Z,60.00,42.00
2026-03-08T19:21:00Z,60.00,42.00
2026-03-08T19:22:00Z,60.00,42.00
2026-03-08T19:23:00Z,60.00,42.00
2026-03-08T19:24:00Z,60.00,42.00
2026-03-08T19:25:00Z,60.00,42.00
2026-03-08T19:26:00Z,60.00,42.00
2026-03-08T19:27:00Z,60.00,42.00
2026-03-08T19:28:00Z,60.00,42.00
2026-03-08T19:29:00Z,60.00,42.00
2026-03-08T19:30:00Z,58.24,42.00
2026-03-08T19:32:00Z,59.00,42.00
2026-03-08T19:33:00Z,59.00,42.00
2026-03-08T19:34:00Z,59.00,42.00
2026-03-08T19:35:00Z,59.00,43.00
2026-03-08T19:36:00Z,58.83,43.00
2026-03-08T19:37:00Z,59.00,43.00
2026-03-08T19:38:00Z,59.00,43.00
2026-03-08T19:39:00Z,59.00,43.00
2026-03-08T19:40:00Z,59.00,43.00
2026-03-08T19:41:00Z,59.00,42.00
2026-03-08T19:42:00Z,59.00,42.00
2026-03-08T19:43:00Z,59.00,43.00
2026-03-08T19:45:00Z,59.00,43.00
2026-03-08T19:46:00Z,59.00,43.00
2026-03-08T19:47:00Z,59.00,42.00
2026-03-08T19:48:00Z,59.00,42.00
2026-03-08T19:49:00Z,59.00,42.00
2026-03-08T19:50:00Z,59.00,42.27
2026-03-08T19:51:00Z,59.00,43.00
2026-03-08T19:52:00Z,59.00,43.00
2026-03-08T19:53:00Z,59.00,43.00
2026-03-08T19:54:00Z,59.00,42.60
2026-03-08T19:55:00Z,59.00,42.00
2026-03-08T19:56:00Z,59.00,42.35
2026-03-08T19:57:00Z,59.00,43.00
2026-03-08T19:58:00Z,59.00,43.00
2026-03-08T19:59:00Z,59.00,43.00
2026-03-08T20:00:00Z,59.00,43.00
2026-03-08T20:01:00Z,59.97,43.00
2026-03-08T20:02:00Z,59.14,42.70
2026-03-08T20:03:00Z,59.21,43.00
2026-03-08T20:04:00Z,59.81,43.00
2026-03-08T20:05:00Z,57.92,43.00
2026-03-08T20:06:00Z,57.88,43.00
2026-03-08T20:07:00Z,58.79,42.99
2026-03-08T20:08:00Z,59.00,43.00
2026-03-08T20:09:00Z,59.00,43.00
2026-03-08T20:10:00Z,59.00,42.65
2026-03-08T20:11:00Z,59.00,43.00
2026-03-08T20:12:00Z,59.00,42.58
2026-03-08T20:13:00Z,59.00,42.89
2026-03-08T20:14:00Z,60.17,41.34
2026-03-08T20:15:00Z,53.56,47.32
2026-03-08T20:16:00Z,57.29,44.45
2026-03-08T20:17:00Z,58.59,42.00
2026-03-08T20:18:00Z,56.01,47.24
2026-03-08T20:19:00Z,51.16,51.80
2026-03-08T20:20:00Z,47.24,52.15
2026-03-08T20:21:00Z,46.98,52.95
2026-03-08T20:22:00Z,50.04,51.24
2026-03-08T20:23:00Z,50.85,50.44
2026-03-08T20:24:00Z,50.99,49.95
2026-03-08T20:25:00Z,51.58,49.83
2026-03-08T20:26:00Z,49.03,52.54
2026-03-08T20:27:00Z,42.00,55.46
2026-03-08T20:28:00Z,37.81,59.44
2026-03-08T20:29:00Z,42.04,62.90
2026-03-08T20:30:00Z,45.42,59.67
2026-03-08T20:31:00Z,47.88,52.55
2026-03-08T20:32:00Z,48.35,52.99
2026-03-08T20:33:00Z,48.01,53.00
2026-03-08T20:34:00Z,50.73,49.95
2026-03-08T20:35:00Z,48.34,51.36
2026-03-08T20:36:00Z,44.19,55.78
2026-03-08T20:37:00Z,50.30,50.99
2026-03-08T20:38:00Z,51.98,47.53
2026-03-08T20:39:00Z,52.00,48.88
2026-03-08T20:40:00Z,51.63,50.56
2026-03-08T20:41:00Z,54.37,46.94
2026-03-08T20:42:00Z,51.52,46.60
2026-03-08T20:43:00Z,54.78,46.52
2026-03-08T20:44:00Z,55.15,45.42
2026-03-08T20:45:00Z,54.74,45.93
2026-03-08T20:46:00Z,53.26,47.05
2026-03-08T20:47:00Z,53.65,47.64
2026-03-08T20:48:00Z,55.99,45.86
2026-03-08T20:49:00Z,56.00,45.90
2026-03-08T20:50:00Z,54.06,46.63
2026-03-08T20:51:00Z,50.68,49.53
2026-03-08T20:52:00Z,48.46,50.14
2026-03-08T20:53:00Z,53.00,48.84
2026-03-08T20:54:00Z,54.91,46.11
2026-03-08T20:55:00Z,55.45,45.73
2026-03-08T20:56:00Z,51.53,47.39
2026-03-08T20:57:00Z,50.11,51.27
2026-03-08T20:58:00Z,39.90,63.96
2026-03-08T20:59:00Z,34.25,67.41
2026-03-08T21:00:00Z,29.69,71.19
2026-03-08T21:01:00Z,26.44,73.56
2026-03-08T21:02:00Z,25.54,74.27
2026-03-08T21:03:00Z,24.41,75.40
2026-03-08T21:04:00Z,25.38,75.77
2026-03-08T21:05:00Z,26.07,74.28
2026-03-08T21:06:00Z,28.78,74.04
2026-03-08T21:07:00Z,30.98,70.46
2026-03-08T21:08:00Z,32.26,71.05
2026-03-08T21:09:00Z,25.25,75.78
2026-03-08T21:10:00Z,21.13,79.92
2026-03-08T21:11:00Z,18.41,81.30
2026-03-08T21:12:00Z,27.80,72.01
2026-03-08T21:13:00Z,31.85,71.87
2026-03-08T21:14:00Z,28.93,71.35
2026-03-08T21:15:00Z,24.99,76.14
2026-03-08T21:16:00Z,24.97,76.11
2026-03-08T21:17:00Z,25.64,74.08
2026-03-08T21:18:00Z,29.15,72.75
2026-03-08T21:19:00Z,29.46,68.08
2026-03-08T21:20:00Z,31.20,71.50
2026-03-08T21:21:00Z,26.49,72.62
2026-03-08T21:22:00Z,25.50,74.98
2026-03-08T21:23:00Z,25.25,75.85
2026-03-08T21:24:00Z,26.11,78.79
2026-03-08T21:25:00Z,20.28,80.60
2026-03-08T21:26:00Z,23.72,74.64
2026-03-08T21:27:00Z,23.97,74.85
2026-03-08T21:28:00Z,23.99,77.43
2026-03-08T21:29:00Z,22.39,76.91
2026-03-08T21:30:00Z,23.29,77.13
2026-03-08T21:31:00Z,23.54,74.23
2026-03-08T21:32:00Z,26.75,74.08
2026-03-08T21:33:00Z,29.14,71.18
2026-03-08T21:34:00Z,38.26,63.33
2026-03-08T21:35:00Z,39.38,57.18
2026-03-08T21:36:00Z,28.75,72.93
2026-03-08T21:37:00Z,44.33,54.59
2026-03-08T21:38:00Z,51.64,47.99
2026-03-08T21:39:00Z,51.85,47.94
2026-03-08T21:40:00Z,53.64,47.85
2026-03-08T21:41:00Z,52.63,52.55
2026-03-08T21:42:00Z,51.50,48.22
2026-03-08T21:43:00Z,53.03,47.32
2026-03-08T21:44:00Z,51.80,49.08
2026-03-08T21:45:00Z,50.80,49.37
2026-03-08T21:46:00Z,57.50,44.02
2026-03-08T21:47:00Z,56.05,46.09
2026-03-08T21:48:00Z,59.76,41.39
2026-03-08T21:49:00Z,53.39,47.29
2026-03-08T21:50:00Z,50.58,48.75
2026-03-08T21:51:00Z,51.59,50.01
2026-03-08T21:52:00Z,52.38,48.60
2026-03-08T21:53:00Z,49.88,50.51
2026-03-08T21:54:00Z,40.13,59.45
2026-03-08T21:55:00Z,52.43,51.01
2026-03-08T21:56:00Z,51.51,48.20
2026-03-08T21:57:00Z,45.10,56.43
2026-03-08T21:58:00Z,43.16,56.84
2026-03-08T21:59:00Z,43.13,56.12
2026-03-08T22:00:00Z,44.65,51.98
2026-03-08T22:01:00Z,51.58,51.64
2026-03-08T22:02:00Z,50.29,51.67
2026-03-08T22:03:00Z,47.60,50.42
2026-03-08T22:04:00Z,46.56,53.30
2026-03-08T22:05:00Z,49.34,50.95
2026-03-08T22:06:00Z,44.39,56.96
2026-03-08T22:07:00Z,43.63,56.52
2026-03-08T22:08:00Z,45.03,56.15
2026-03-08T22:09:00Z,41.82,54.48
2026-03-08T22:10:00Z,23.16,76.72
2026-03-08T22:11:00Z,29.45,69.80
2026-03-08T22:12:00Z,22.22,78.58
2026-03-08T22:13:00Z,9.02,90.18
2026-03-08T22:14:00Z,8.50,91.01
2026-03-08T22:15:00Z,5.96,94.84
2026-03-08T22:16:00Z,6.70,93.72
2026-03-08T22:17:00Z,7.77,92.67
2026-03-08T22:18:00Z,8.19,92.78
2026-03-08T22:19:00Z,6.99,93.25
2026-03-08T22:20:00Z,2.16,97.94
2026-03-08T22:21:00Z,1.32,98.96
2026-03-08T22:22:00Z,1.00,99.00
