# event_ticker=KXATPMATCH-26FEB10BUSPAS
# final_score=5-7 7-5 6-4
# score_resolution=7-5 5-7 4-6
# match_winner=Ignacio Buse
# fav_player=Francesco Passaro
# dog_player=Ignacio Buse
# kalshi_date=2026-02-10
timestamp,Francesco Passaro,Ignacio Buse
2026-02-10T20:10:00Z,58.00,41.00
2026-02-10T20:11:00Z,61.55,41.00
2026-02-10T20:12:00Z,63.00,41.55
2026-02-10T20:13:00Z,65.07,35.70
2026-02-10T20:14:00Z,65.02,36.17
2026-02-10T20:15:00Z,66.29,35.49
2026-02-10T20:16:00Z,64.50,39.10
2026-02-10T20:17:00Z,63.19,38.13
2026-02-10T20:18:00Z,63.02,37.87
2026-02-10T20:19:00Z,66.95,36.61
2026-02-10T20:20:00Z,62.21,38.97
2026-02-10T20:21:00Z,66.98,35.85
2026-02-10T20:22:00Z,68.09,32.00
2026-02-10T20:23:00Z,70.00,31.00
2026-02-10T20:24:00Z,71.00,30.00
2026-02-10T20:25:00Z,67.54,35.00
2026-02-10T20:26:00Z,67.54,36.87
2026-02-10T20:27:00Z,67.00,33.06
2026-02-10T20:28:00Z,64.12,36.24
2026-02-10T20:29:00Z,65.64,34.15
2026-02-10T20:30:00Z,69.00,32.00
2026-02-10T20:31:00Z,71.00,30.94
2026-02-10T20:32:00Z,70.55,31.00
2026-02-10T20:33:00Z,68.90,33.79
2026-02-10T20:34:00Z,66.46,33.79
2026-02-10T20:35:00Z,66.60,34.63
2026-02-10T20:36:00Z,64.10,36.84
2026-02-10T20:37:00Z,66.68,36.06
2026-02-10T20:38:00Z,69.99,33.00
2026-02-10T20:39:00Z,66.43,33.35
2026-02-10T20:40:00Z,67.94,33.00
2026-02-10T20:41:00Z,68.06,34.11
2026-02-10T20:42:00Z,64.77,34.99
2026-02-10T20:43:00Z,64.79,36.95
2026-02-10T20:44:00Z,64.24,37.67
2026-02-10T20:45:00Z,69.00,38.97
2026-02-10T20:46:00Z,69.00,34.60
2026-02-10T20:47:00Z,69.01,32.08
2026-02-10T20:48:00Z,70.00,31.00
2026-02-10T20:49:00Z,69.01,31.12
2026-02-10T20:50:00Z,67.97,33.64
2026-02-10T20:51:00Z,66.00,35.04
2026-02-10T20:52:00Z,65.01,37.11
2026-02-10T20:53:00Z,65.66,36.83
2026-02-10T20:54:00Z,68.68,31.37
2026-02-10T20:55:00Z,69.00,32.00
2026-02-10T20:56:00Z,73.01,28.21
2026-02-10T20:57:00Z,75.56,23.10
2026-02-10T20:58:00Z,75.90,28.01
2026-02-10T20:59:00Z,82.50,18.68
2026-02-10T21:00:00Z,78.71,18.96
2026-02-10T21:01:00Z,78.39,25.91
2026-02-10T21:02:00Z,82.30,18.66
2026-02-10T21:03:00Z,84.25,19.46
2026-02-10T21:04:00Z,88.49,12.16
2026-02-10T21:05:00Z,90.99,13.38
2026-02-10T21:06:00Z,88.95,12.08
2026-02-10T21:07:00Z,89.04,12.31
2026-02-10T21:08:00Z,91.86,9.23
2026-02-10T21:09:00Z,89.84,12.78
2026-02-10T21:10:00Z,87.10,14.15
2026-02-10T21:11:00Z,88.75,12.68
2026-02-10T21:12:00Z,86.18,15.73
2026-02-10T21:13:00Z,85.48,14.10
2026-02-10T21:14:00Z,87.93,12.97
2026-02-10T21:15:00Z,88.00,12.85
2026-02-10T21:16:00Z,93.10,7.95
2026-02-10T21:17:00Z,95.06,4.99
2026-02-10T21:18:00Z,96.95,4.03
2026-02-10T21:19:00Z,98.00,2.26
2026-02-10T21:20:00Z,98.80,1.83
2026-02-10T21:21:00Z,98.87,2.85
2026-02-10T21:22:00Z,98.43,2.72
2026-02-10T21:23:00Z,98.35,1.00
2026-02-10T21:24:00Z,97.91,2.11
2026-02-10T21:25:00Z,99.00,2.29
2026-02-10T21:26:00Z,99.00,1.02
2026-02-10T21:27:00Z,99.00,1.00
2026-02-10T21:28:00Z,99.00,1.00
2026-02-10T21:29:00Z,99.00,1.00
2026-02-10T21:30:00Z,99.00,2.00
2026-02-10T21:31:00Z,98.96,2.13
2026-02-10T21:32:00Z,98.00,2.27
2026-02-10T21:33:00Z,98.00,2.25
2026-02-10T21:34:00Z,97.00,2.41
2026-02-10T21:35:00Z,98.66,3.30
2026-02-10T21:36:00Z,97.00,1.61
2026-02-10T21:37:00Z,97.77,2.86
2026-02-10T21:38:00Z,97.77,2.17
2026-02-10T21:39:00Z,95.04,1.03
2026-02-10T21:40:00Z,99.00,2.02
2026-02-10T21:41:00Z,99.00,1.92
2026-02-10T21:42:00Z,98.06,1.92
2026-02-10T21:43:00Z,99.00,1.92
2026-02-10T21:44:00Z,99.00,2.84
2026-02-10T21:45:00Z,98.12,2.50
2026-02-10T21:46:00Z,98.99,3.08
2026-02-10T21:47:00Z,98.99,3.16
2026-02-10T21:48:00Z,93.26,6.39
2026-02-10T21:49:00Z,87.20,12.56
2026-02-10T21:50:00Z,86.95,12.90
2026-02-10T21:51:00Z,84.91,14.51
2026-02-10T21:52:00Z,85.68,13.29
2026-02-10T21:53:00Z,81.78,19.36
2026-02-10T21:54:00Z,83.30,19.64
2026-02-10T21:55:00Z,86.98,14.32
2026-02-10T21:56:00Z,83.73,17.43
2026-02-10T21:57:00Z,73.69,28.59
2026-02-10T21:58:00Z,77.02,21.14
2026-02-10T21:59:00Z,66.67,36.55
2026-02-10T22:00:00Z,57.62,40.42
2026-02-10T22:01:00Z,57.44,41.93
2026-02-10T22:02:00Z,55.07,45.37
2026-02-10T22:03:00Z,54.70,45.95
2026-02-10T22:04:00Z,54.77,46.69
2026-02-10T22:05:00Z,55.00,45.82
2026-02-10T22:06:00Z,60.28,42.46
2026-02-10T22:07:00Z,61.69,38.06
2026-02-10T22:08:00Z,64.12,36.54
2026-02-10T22:09:00Z,60.47,37.84
2026-02-10T22:10:00Z,56.28,46.62
2026-02-10T22:11:00Z,55.78,47.06
2026-02-10T22:12:00Z,55.60,45.98
2026-02-10T22:13:00Z,58.27,41.46
2026-02-10T22:14:00Z,52.37,48.12
2026-02-10T22:15:00Z,56.55,43.52
2026-02-10T22:16:00Z,59.85,43.28
2026-02-10T22:17:00Z,63.27,37.88
2026-02-10T22:18:00Z,62.28,41.64
2026-02-10T22:19:00Z,60.13,44.86
2026-02-10T22:20:00Z,52.77,48.53
2026-02-10T22:21:00Z,56.64,45.87
2026-02-10T22:22:00Z,58.46,42.90
2026-02-10T22:23:00Z,60.21,40.07
2026-02-10T22:24:00Z,61.25,39.00
2026-02-10T22:25:00Z,60.57,39.45
2026-02-10T22:26:00Z,62.61,38.30
2026-02-10T22:27:00Z,69.41,32.58
2026-02-10T22:28:00Z,59.32,41.51
2026-02-10T22:29:00Z,52.21,49.07
2026-02-10T22:30:00Z,46.41,51.66
2026-02-10T22:31:00Z,33.59,66.72
2026-02-10T22:32:00Z,23.06,73.76
2026-02-10T22:33:00Z,16.98,83.72
2026-02-10T22:34:00Z,18.46,81.54
2026-02-10T22:35:00Z,23.21,72.40
2026-02-10T22:36:00Z,33.00,69.37
2026-02-10T22:37:00Z,17.64,84.81
2026-02-10T22:38:00Z,9.71,90.78
2026-02-10T22:39:00Z,3.65,95.51
2026-02-10T22:40:00Z,1.76,98.23
2026-02-10T22:41:00Z,3.76,96.08
2026-02-10T22:42:00Z,7.89,92.96
2026-02-10T22:43:00Z,12.14,88.69
2026-02-10T22:44:00Z,12.50,88.15
2026-02-10T22:45:00Z,8.16,92.48
2026-02-10T22:46:00Z,2.58,98.22
2026-02-10T22:47:00Z,1.00,99.00
2026-02-10T22:48:00Z,1.00,99.00
2026-02-10T22:49:00Z,1.00,99.00
2026-02-10T22:50:00Z,1.00,99.00
2026-02-10T22:51:00Z,1.00,99.00
2026-02-10T22:52:00Z,1.00,99.00
