# event_ticker=KXATPMATCH-26JAN10MUSRUB
# final_score=6-7(3) 7-5 6-4
# score_resolution=7-6 5-7 4-6
# match_winner=Lorenzo Musetti
# fav_player=Andrey Rublev
# dog_player=Lorenzo Musetti
# kalshi_date=2026-01-10
timestamp,Andrey Rublev,Lorenzo Musetti
2026-01-09T20:01:00Z,48.00,
2026-01-09T20:06:00Z,48.00,53.00
2026-01-09T20:32:00Z,48.00,53.00
2026-01-09T21:41:00Z,48.00,53.00
2026-01-09T21:48:00Z,48.00,53.00
2026-01-09T21:56:00Z,48.00,53.00
2026-01-09T22:31:00Z,48.00,53.00
2026-01-09T22:52:00Z,48.00,53.00
2026-01-09T23:19:00Z,48.00,53.00
2026-01-10T00:04:00Z,48.00,53.00
2026-01-10T00:37:00Z,48.00,53.00
2026-01-10T00:51:00Z,48.00,53.00
2026-01-10T00:56:00Z,48.00,53.00
2026-01-10T01:40:00Z,48.00,52.00
2026-01-10T01:52:00Z,48.00,52.00
2026-01-10T01:56:00Z,48.00,52.00
2026-01-10T01:59:00Z,48.00,52.00
2026-01-10T02:16:00Z,48.00,52.00
2026-01-10T02:23:00Z,48.00,52.00
2026-01-10T02:33:00Z,48.00,52.00
2026-01-10T02:37:00Z,48.00,52.00
2026-01-10T02:43:00Z,48.00,52.00
2026-01-10T02:46:00Z,48.00,52.00
2026-01-10T02:55:00Z,48.00,52.00
2026-01-10T02:58:00Z,48.00,52.00
2026-01-10T03:17:00Z,48.00,52.00
2026-01-10T03:31:00Z,48.00,52.00
2026-01-10T03:53:00Z,48.00,52.00
2026-01-10T04:02:00Z,48.00,52.00
2026-01-10T04:03:00Z,48.00,52.00
2026-01-10T04:10:00Z,48.00,52.00
2026-01-10T04:19:00Z,48.00,52.00
2026-01-10T04:22:00Z,48.00,52.00
2026-01-10T04:28:00Z,48.00,52.00
2026-01-10T04:31:00Z,48.00,52.00
2026-01-10T04:32:00Z,48.00,52.00
2026-01-10T04:33:00Z,48.00,51.91
2026-01-10T04:34:00Z,48.00,52.00
2026-01-10T04:35:00Z,48.00,52.00
2026-01-10T04:38:00Z,48.00,52.00
2026-01-10T04:42:00Z,48.00,52.00
2026-01-10T04:43:00Z,48.00,52.00
2026-01-10T04:48:00Z,49.09,52.00
2026-01-10T04:50:00Z,48.00,52.00
2026-01-10T04:56:00Z,50.00,52.00
2026-01-10T05:01:00Z,50.00,52.00
2026-01-10T05:05:00Z,50.00,52.00
2026-01-10T05:06:00Z,50.00,52.00
2026-01-10T05:09:00Z,50.00,52.00
2026-01-10T05:11:00Z,49.00,52.00
2026-01-10T05:12:00Z,49.00,52.00
2026-01-10T05:16:00Z,50.00,52.00
2026-01-10T05:18:00Z,50.00,52.00
2026-01-10T05:20:00Z,50.00,53.00
2026-01-10T05:22:00Z,50.00,53.00
2026-01-10T05:28:00Z,50.00,53.00
2026-01-10T05:32:00Z,50.00,53.00
2026-01-10T05:38:00Z,50.00,53.00
2026-01-10T05:39:00Z,50.00,53.00
2026-01-10T05:43:00Z,50.00,53.00
2026-01-10T05:47:00Z,50.00,53.00
2026-01-10T05:50:00Z,50.00,53.00
2026-01-10T05:53:00Z,50.00,53.00
2026-01-10T05:54:00Z,49.00,52.00
2026-01-10T05:56:00Z,50.00,52.00
2026-01-10T05:58:00Z,50.00,52.00
2026-01-10T05:59:00Z,50.00,52.00
2026-01-10T06:00:00Z,50.00,52.00
2026-01-10T06:01:00Z,50.00,52.00
2026-01-10T06:02:00Z,50.00,52.00
2026-01-10T06:03:00Z,50.00,52.00
2026-01-10T06:04:00Z,50.00,52.00
2026-01-10T06:05:00Z,50.00,52.00
2026-01-10T06:06:00Z,50.00,52.00
2026-01-10T06:09:00Z,50.00,52.00
2026-01-10T06:11:00Z,50.00,52.00
2026-01-10T06:12:00Z,50.00,52.00
2026-01-10T06:13:00Z,50.00,52.00
2026-01-10T06:14:00Z,50.00,52.00
2026-01-10T06:15:00Z,50.00,52.00
2026-01-10T06:16:00Z,50.00,52.00
2026-01-10T06:17:00Z,50.00,52.00
2026-01-10T06:18:00Z,50.00,52.00
2026-01-10T06:19:00Z,49.00,51.00
2026-01-10T06:20:00Z,49.00,52.00
2026-01-10T06:22:00Z,50.00,52.00
2026-01-10T06:23:00Z,50.00,51.98
2026-01-10T06:24:00Z,50.00,51.98
2026-01-10T06:27:00Z,50.00,52.00
2026-01-10T06:28:00Z,50.00,52.00
2026-01-10T06:29:00Z,50.00,52.00
2026-01-10T06:30:00Z,50.00,52.00
2026-01-10T06:33:00Z,50.00,52.00
2026-01-10T06:34:00Z,50.00,52.00
2026-01-10T06:37:00Z,50.00,52.00
2026-01-10T06:38:00Z,50.00,52.00
2026-01-10T06:39:00Z,50.00,52.00
2026-01-10T06:40:00Z,50.00,51.03
2026-01-10T06:41:00Z,50.00,51.03
2026-01-10T06:43:00Z,50.00,51.03
2026-01-10T06:44:00Z,50.00,51.03
2026-01-10T06:46:00Z,50.00,52.00
2026-01-10T06:48:00Z,50.00,52.00
2026-01-10T06:51:00Z,50.00,52.00
2026-01-10T06:53:00Z,50.00,52.00
2026-01-10T06:57:00Z,50.00,52.00
2026-01-10T06:59:00Z,50.00,52.00
2026-01-10T07:00:00Z,50.00,52.00
2026-01-10T07:01:00Z,50.00,52.00
2026-01-10T07:04:00Z,50.00,52.00
2026-01-10T07:06:00Z,50.00,52.00
2026-01-10T07:09:00Z,50.00,51.00
2026-01-10T07:10:00Z,49.00,52.00
2026-01-10T07:11:00Z,50.00,52.00
2026-01-10T07:12:00Z,50.00,52.00
2026-01-10T07:13:00Z,50.00,52.00
2026-01-10T07:14:00Z,50.00,52.00
2026-01-10T07:15:00Z,50.00,52.00
2026-01-10T07:17:00Z,48.86,52.00
2026-01-10T07:18:00Z,50.00,52.00
2026-01-10T07:20:00Z,50.00,52.00
2026-01-10T07:21:00Z,50.00,50.43
2026-01-10T07:22:00Z,50.00,52.00
2026-01-10T07:23:00Z,50.00,52.00
2026-01-10T07:24:00Z,50.00,52.00
2026-01-10T07:25:00Z,50.00,52.00
2026-01-10T07:26:00Z,50.00,52.00
2026-01-10T07:28:00Z,50.00,52.00
2026-01-10T07:30:00Z,50.00,52.00
2026-01-10T07:31:00Z,50.00,52.00
2026-01-10T07:32:00Z,50.00,52.00
2026-01-10T07:33:00Z,50.00,52.00
2026-01-10T07:34:00Z,50.00,52.00
2026-01-10T07:35:00Z,50.00,52.00
2026-01-10T07:36:00Z,48.23,52.00
2026-01-10T07:37:00Z,48.23,52.46
2026-01-10T07:38:00Z,48.23,52.00
2026-01-10T07:39:00Z,48.23,52.00
2026-01-10T07:40:00Z,50.00,51.99
2026-01-10T07:41:00Z,50.00,52.00
2026-01-10T07:42:00Z,50.00,52.06
2026-01-10T07:43:00Z,48.06,53.30
2026-01-10T07:44:00Z,48.18,54.34
2026-01-10T07:45:00Z,47.97,55.00
2026-01-10T07:46:00Z,45.58,55.16
2026-01-10T07:47:00Z,47.00,53.47
2026-01-10T07:48:00Z,48.73,51.63
2026-01-10T07:49:00Z,50.59,50.65
2026-01-10T07:50:00Z,51.76,48.08
2026-01-10T07:51:00Z,52.62,46.92
2026-01-10T07:52:00Z,47.00,52.71
2026-01-10T07:53:00Z,47.00,54.33
2026-01-10T07:54:00Z,47.00,54.36
2026-01-10T07:55:00Z,47.00,53.03
2026-01-10T07:56:00Z,48.83,52.35
2026-01-10T07:57:00Z,49.04,52.09
2026-01-10T07:58:00Z,50.94,51.92
2026-01-10T07:59:00Z,48.00,50.87
2026-01-10T08:00:00Z,52.09,51.27
2026-01-10T08:01:00Z,48.54,50.32
2026-01-10T08:02:00Z,52.38,49.15
2026-01-10T08:03:00Z,60.38,35.06
2026-01-10T08:04:00Z,67.23,33.40
2026-01-10T08:05:00Z,66.85,34.63
2026-01-10T08:06:00Z,71.31,29.60
2026-01-10T08:07:00Z,72.00,28.85
2026-01-10T08:08:00Z,71.43,30.07
2026-01-10T08:09:00Z,70.95,31.82
2026-01-10T08:10:00Z,69.71,32.50
2026-01-10T08:11:00Z,69.00,31.48
2026-01-10T08:12:00Z,67.25,44.82
2026-01-10T08:13:00Z,55.92,42.76
2026-01-10T08:14:00Z,47.00,49.95
2026-01-10T08:15:00Z,44.09,57.55
2026-01-10T08:16:00Z,40.88,63.16
2026-01-10T08:17:00Z,40.92,59.91
2026-01-10T08:18:00Z,41.15,58.49
2026-01-10T08:19:00Z,45.00,58.05
2026-01-10T08:20:00Z,41.25,56.78
2026-01-10T08:21:00Z,40.91,60.93
2026-01-10T08:22:00Z,45.41,57.19
2026-01-10T08:23:00Z,42.00,58.78
2026-01-10T08:24:00Z,46.20,54.51
2026-01-10T08:25:00Z,43.17,58.75
2026-01-10T08:26:00Z,41.30,58.20
2026-01-10T08:27:00Z,46.19,55.79
2026-01-10T08:28:00Z,64.63,52.84
2026-01-10T08:29:00Z,47.24,52.96
2026-01-10T08:30:00Z,50.49,50.48
2026-01-10T08:31:00Z,63.26,35.43
2026-01-10T08:32:00Z,70.46,29.68
2026-01-10T08:33:00Z,72.00,26.41
2026-01-10T08:34:00Z,72.39,26.73
2026-01-10T08:35:00Z,72.40,28.96
2026-01-10T08:36:00Z,74.00,26.76
2026-01-10T08:37:00Z,72.78,27.91
2026-01-10T08:38:00Z,72.50,28.72
2026-01-10T08:39:00Z,69.16,32.74
2026-01-10T08:40:00Z,65.67,34.27
2026-01-10T08:41:00Z,66.46,32.45
2026-01-10T08:42:00Z,67.89,33.30
2026-01-10T08:43:00Z,72.94,27.85
2026-01-10T08:44:00Z,70.19,28.97
2026-01-10T08:45:00Z,72.98,28.81
2026-01-10T08:46:00Z,72.00,30.00
2026-01-10T08:47:00Z,68.16,31.11
2026-01-10T08:48:00Z,65.89,33.03
2026-01-10T08:49:00Z,67.79,34.08
2026-01-10T08:50:00Z,72.75,29.85
2026-01-10T08:51:00Z,71.78,28.90
2026-01-10T08:52:00Z,72.67,28.89
2026-01-10T08:53:00Z,78.35,23.92
2026-01-10T08:54:00Z,82.24,21.76
2026-01-10T08:55:00Z,72.75,27.32
2026-01-10T08:56:00Z,71.07,30.64
2026-01-10T08:57:00Z,67.04,31.28
2026-01-10T08:58:00Z,66.96,34.26
2026-01-10T08:59:00Z,60.48,44.55
2026-01-10T09:00:00Z,63.45,36.04
2026-01-10T09:01:00Z,63.11,37.79
2026-01-10T09:02:00Z,68.36,32.58
2026-01-10T09:03:00Z,71.92,31.99
2026-01-10T09:04:00Z,71.99,29.89
2026-01-10T09:05:00Z,70.87,30.94
2026-01-10T09:06:00Z,69.21,32.46
2026-01-10T09:07:00Z,68.79,32.96
2026-01-10T09:08:00Z,70.08,30.46
2026-01-10T09:09:00Z,69.06,31.29
2026-01-10T09:10:00Z,74.01,28.62
2026-01-10T09:11:00Z,75.02,27.42
2026-01-10T09:12:00Z,81.33,18.79
2026-01-10T09:13:00Z,76.58,21.14
2026-01-10T09:14:00Z,78.38,23.43
2026-01-10T09:15:00Z,74.03,50.43
2026-01-10T09:16:00Z,75.57,25.41
2026-01-10T09:17:00Z,72.66,25.86
2026-01-10T09:18:00Z,75.55,26.45
2026-01-10T09:19:00Z,74.62,25.35
2026-01-10T09:20:00Z,83.06,21.37
2026-01-10T09:21:00Z,81.03,18.77
2026-01-10T09:22:00Z,76.42,26.98
2026-01-10T09:23:00Z,72.57,28.37
2026-01-10T09:24:00Z,72.74,31.58
2026-01-10T09:25:00Z,67.66,29.93
2026-01-10T09:26:00Z,64.38,35.99
2026-01-10T09:27:00Z,69.49,32.07
2026-01-10T09:28:00Z,74.66,24.98
2026-01-10T09:29:00Z,76.23,24.88
2026-01-10T09:30:00Z,72.89,29.17
2026-01-10T09:31:00Z,70.09,29.58
2026-01-10T09:32:00Z,64.67,32.78
2026-01-10T09:33:00Z,63.24,35.50
2026-01-10T09:34:00Z,54.87,47.42
2026-01-10T09:35:00Z,42.34,57.16
2026-01-10T09:36:00Z,43.88,57.22
2026-01-10T09:37:00Z,45.28,57.00
2026-01-10T09:38:00Z,46.77,52.24
2026-01-10T09:39:00Z,45.25,54.01
2026-01-10T09:40:00Z,40.18,60.03
2026-01-10T09:41:00Z,39.33,59.71
2026-01-10T09:42:00Z,42.10,58.03
2026-01-10T09:43:00Z,43.00,57.16
2026-01-10T09:44:00Z,46.23,56.53
2026-01-10T09:45:00Z,48.46,51.26
2026-01-10T09:46:00Z,50.29,49.49
2026-01-10T09:47:00Z,50.42,51.56
2026-01-10T09:48:00Z,42.48,54.95
2026-01-10T09:49:00Z,45.44,55.15
2026-01-10T09:50:00Z,47.40,55.62
2026-01-10T09:51:00Z,47.82,52.46
2026-01-10T09:52:00Z,46.64,54.43
2026-01-10T09:53:00Z,51.75,49.49
2026-01-10T09:54:00Z,50.57,50.50
2026-01-10T09:55:00Z,53.62,55.17
2026-01-10T09:56:00Z,49.69,49.69
2026-01-10T09:57:00Z,46.03,55.37
2026-01-10T09:58:00Z,41.72,59.94
2026-01-10T09:59:00Z,29.38,67.94
2026-01-10T10:00:00Z,32.26,70.17
2026-01-10T10:01:00Z,43.16,58.28
2026-01-10T10:02:00Z,49.39,51.63
2026-01-10T10:03:00Z,50.27,50.09
2026-01-10T10:04:00Z,44.58,51.39
2026-01-10T10:05:00Z,43.32,57.40
2026-01-10T10:06:00Z,42.50,60.04
2026-01-10T10:07:00Z,35.45,61.37
2026-01-10T10:08:00Z,40.37,60.95
2026-01-10T10:09:00Z,47.70,51.83
2026-01-10T10:10:00Z,49.87,50.59
2026-01-10T10:11:00Z,49.27,54.90
2026-01-10T10:12:00Z,45.49,54.64
2026-01-10T10:13:00Z,46.28,55.33
2026-01-10T10:14:00Z,44.09,56.27
2026-01-10T10:15:00Z,46.31,58.78
2026-01-10T10:16:00Z,28.18,69.30
2026-01-10T10:17:00Z,8.97,91.06
2026-01-10T10:18:00Z,6.44,92.90
2026-01-10T10:19:00Z,6.71,94.15
2026-01-10T10:20:00Z,8.15,91.75
2026-01-10T10:21:00Z,17.53,79.15
2026-01-10T10:22:00Z,25.92,77.26
2026-01-10T10:23:00Z,17.71,85.82
2026-01-10T10:24:00Z,18.36,83.54
2026-01-10T10:25:00Z,9.33,90.60
2026-01-10T10:26:00Z,1.41,98.76
2026-01-10T10:27:00Z,1.00,99.00
2026-01-10T10:28:00Z,1.00,99.00
2026-01-10T10:29:00Z,1.00,99.00
2026-01-10T10:30:00Z,1.00,99.00
2026-01-10T10:31:00Z,1.00,99.00
2026-01-10T10:32:00Z,1.00,99.00
