# event_ticker=KXATPMATCH-26FEB18ATMCOB
# final_score=7-5 6-4
# score_resolution=5-7 4-6
# match_winner=Flavio Cobolli
# fav_player=Terence Atmane
# dog_player=Flavio Cobolli
# kalshi_date=2026-02-18
timestamp,Terence Atmane,Flavio Cobolli
2026-02-18T06:21:00Z,,57.00
2026-02-18T06:24:00Z,45.00,57.00
2026-02-18T06:26:00Z,45.00,57.00
2026-02-18T06:28:00Z,45.00,58.00
2026-02-18T06:30:00Z,43.00,58.00
2026-02-18T06:31:00Z,43.00,58.00
2026-02-18T06:37:00Z,43.00,58.00
2026-02-18T06:39:00Z,44.82,58.00
2026-02-18T06:42:00Z,43.00,58.00
2026-02-18T06:44:00Z,45.00,58.00
2026-02-18T06:51:00Z,45.00,58.00
2026-02-18T06:53:00Z,45.00,58.00
2026-02-18T07:15:00Z,45.00,58.00
2026-02-18T07:19:00Z,45.00,57.00
2026-02-18T07:20:00Z,45.00,57.00
2026-02-18T07:22:00Z,46.00,57.00
2026-02-18T07:28:00Z,46.00,57.00
2026-02-18T07:34:00Z,46.00,57.00
2026-02-18T07:35:00Z,46.00,57.00
2026-02-18T07:41:00Z,46.00,57.04
2026-02-18T07:44:00Z,46.00,58.00
2026-02-18T07:49:00Z,47.00,58.00
2026-02-18T07:55:00Z,47.00,58.00
2026-02-18T07:59:00Z,47.00,58.00
2026-02-18T08:55:00Z,53.62,58.00
2026-02-18T08:57:00Z,53.62,58.00
2026-02-18T09:44:00Z,45.00,58.00
2026-02-18T10:36:00Z,45.00,57.00
2026-02-18T11:12:00Z,44.00,57.00
2026-02-18T11:14:00Z,44.00,57.00
2026-02-18T11:15:00Z,45.00,57.00
2026-02-18T11:38:00Z,45.00,57.00
2026-02-18T11:39:00Z,44.00,57.00
2026-02-18T11:45:00Z,44.00,57.00
2026-02-18T11:48:00Z,45.00,57.00
2026-02-18T11:49:00Z,45.00,57.00
2026-02-18T11:57:00Z,45.00,57.00
2026-02-18T11:59:00Z,45.00,57.00
2026-02-18T12:00:00Z,45.00,57.00
2026-02-18T12:04:00Z,45.00,57.00
2026-02-18T12:06:00Z,45.00,56.00
2026-02-18T12:14:00Z,44.00,57.00
2026-02-18T12:18:00Z,44.00,57.00
2026-02-18T12:19:00Z,44.00,57.00
2026-02-18T12:35:00Z,44.00,57.00
2026-02-18T12:46:00Z,44.00,57.00
2026-02-18T12:48:00Z,44.00,57.00
2026-02-18T12:51:00Z,44.00,57.00
2026-02-18T12:57:00Z,44.00,57.00
2026-02-18T13:07:00Z,44.00,57.00
2026-02-18T13:08:00Z,44.00,57.00
2026-02-18T13:12:00Z,45.00,57.00
2026-02-18T13:15:00Z,45.00,57.00
2026-02-18T13:20:00Z,45.00,55.00
2026-02-18T13:24:00Z,45.00,56.00
2026-02-18T13:30:00Z,44.00,56.00
2026-02-18T13:31:00Z,44.00,56.00
2026-02-18T13:33:00Z,44.00,56.00
2026-02-18T13:43:00Z,45.00,56.00
2026-02-18T13:48:00Z,45.00,56.00
2026-02-18T13:50:00Z,45.00,56.00
2026-02-18T13:59:00Z,45.00,56.00
2026-02-18T14:01:00Z,45.00,56.65
2026-02-18T14:02:00Z,44.00,56.65
2026-02-18T14:17:00Z,44.00,57.00
2026-02-18T14:18:00Z,44.00,57.00
2026-02-18T14:19:00Z,44.00,57.00
2026-02-18T14:20:00Z,44.00,57.00
2026-02-18T14:23:00Z,44.00,57.00
2026-02-18T14:25:00Z,44.00,57.00
2026-02-18T14:29:00Z,44.00,57.00
2026-02-18T14:30:00Z,44.00,57.00
2026-02-18T14:32:00Z,44.00,57.00
2026-02-18T14:33:00Z,44.20,56.00
2026-02-18T14:35:00Z,44.20,56.00
2026-02-18T14:36:00Z,44.20,56.00
2026-02-18T14:41:00Z,45.00,56.00
2026-02-18T14:42:00Z,45.00,56.00
2026-02-18T14:45:00Z,45.00,56.00
2026-02-18T14:48:00Z,45.00,56.00
2026-02-18T14:49:00Z,45.00,56.00
2026-02-18T14:50:00Z,45.00,56.00
2026-02-18T14:52:00Z,45.00,56.00
2026-02-18T14:53:00Z,45.00,56.00
2026-02-18T14:54:00Z,45.00,55.00
2026-02-18T14:56:00Z,45.00,56.00
2026-02-18T14:58:00Z,45.00,56.00
2026-02-18T15:00:00Z,45.00,56.00
2026-02-18T15:02:00Z,45.00,56.00
2026-02-18T15:03:00Z,45.00,57.00
2026-02-18T15:04:00Z,45.00,57.00
2026-02-18T15:07:00Z,45.00,56.63
2026-02-18T15:08:00Z,45.00,57.00
2026-02-18T15:09:00Z,45.00,57.00
2026-02-18T15:12:00Z,45.00,57.00
2026-02-18T15:13:00Z,44.00,57.00
2026-02-18T15:14:00Z,44.00,57.00
2026-02-18T15:15:00Z,43.00,57.00
2026-02-18T15:16:00Z,45.00,57.00
2026-02-18T15:18:00Z,45.00,57.00
2026-02-18T15:20:00Z,43.00,57.00
2026-02-18T15:21:00Z,43.00,57.00
2026-02-18T15:24:00Z,43.00,57.00
2026-02-18T15:26:00Z,45.00,57.00
2026-02-18T15:27:00Z,45.00,57.00
2026-02-18T15:30:00Z,45.00,57.00
2026-02-18T15:31:00Z,45.00,57.00
2026-02-18T15:32:00Z,45.34,56.00
2026-02-18T15:33:00Z,45.34,55.00
2026-02-18T15:34:00Z,45.34,56.00
2026-02-18T15:35:00Z,45.00,56.00
2026-02-18T15:37:00Z,45.00,56.00
2026-02-18T15:38:00Z,45.00,56.00
2026-02-18T15:39:00Z,45.00,56.00
2026-02-18T15:41:00Z,45.00,56.00
2026-02-18T15:43:00Z,45.00,56.00
2026-02-18T15:44:00Z,45.00,56.00
2026-02-18T15:46:00Z,45.00,56.00
2026-02-18T15:47:00Z,45.00,57.00
2026-02-18T15:48:00Z,45.00,56.00
2026-02-18T15:49:00Z,45.00,56.00
2026-02-18T15:50:00Z,45.00,56.00
2026-02-18T15:51:00Z,45.00,56.00
2026-02-18T15:52:00Z,45.00,56.00
2026-02-18T15:53:00Z,45.00,56.00
2026-02-18T15:55:00Z,45.00,56.00
2026-02-18T15:56:00Z,45.00,56.00
2026-02-18T15:57:00Z,45.00,56.00
2026-02-18T15:58:00Z,45.00,56.00
2026-02-18T16:00:00Z,46.00,56.00
2026-02-18T16:01:00Z,46.00,56.00
2026-02-18T16:02:00Z,45.00,56.00
2026-02-18T16:03:00Z,45.00,54.36
2026-02-18T16:04:00Z,45.00,55.00
2026-02-18T16:06:00Z,46.00,55.00
2026-02-18T16:07:00Z,46.00,55.00
2026-02-18T16:09:00Z,46.00,55.00
2026-02-18T16:10:00Z,46.00,55.00
2026-02-18T16:11:00Z,46.00,55.00
2026-02-18T16:12:00Z,46.00,55.00
2026-02-18T16:14:00Z,46.00,55.00
2026-02-18T16:16:00Z,46.00,55.00
2026-02-18T16:17:00Z,46.00,55.00
2026-02-18T16:18:00Z,46.00,55.00
2026-02-18T16:20:00Z,46.00,55.00
2026-02-18T16:23:00Z,46.00,55.00
2026-02-18T16:24:00Z,46.00,55.00
2026-02-18T16:25:00Z,46.00,55.00
2026-02-18T16:28:00Z,46.88,55.00
2026-02-18T16:29:00Z,47.00,55.00
2026-02-18T16:30:00Z,45.00,55.00
2026-02-18T16:32:00Z,45.00,55.00
2026-02-18T16:33:00Z,47.00,55.00
2026-02-18T16:35:00Z,47.00,55.00
2026-02-18T16:36:00Z,47.00,55.00
2026-02-18T16:37:00Z,47.00,55.00
2026-02-18T16:38:00Z,47.00,55.00
2026-02-18T16:39:00Z,44.64,55.00
