# event_ticker=KXATPMATCH-26APR12MACBAE
# final_score=2-6 6-4 6-1
# match_winner=Tomas Machac
# fav_player=Tomas Machac
# dog_player=Sebastian Baez
# kalshi_date=2026-04-12
timestamp,Tomas Machac,Sebastian Baez
2026-04-14T05:14:00Z,59.00,43.00
2026-04-14T05:19:00Z,59.00,43.00
2026-04-14T05:20:00Z,59.00,43.00
2026-04-14T05:24:00Z,59.00,43.00
2026-04-14T05:25:00Z,59.00,43.00
2026-04-14T05:26:00Z,59.00,43.00
2026-04-14T05:27:00Z,59.00,43.00
2026-04-14T05:31:00Z,59.00,43.00
2026-04-14T05:32:00Z,58.77,43.00
2026-04-14T05:37:00Z,59.00,43.00
2026-04-14T05:38:00Z,59.03,43.00
2026-04-14T05:39:00Z,60.00,43.00
2026-04-14T05:40:00Z,60.00,43.00
2026-04-14T05:41:00Z,60.00,43.00
2026-04-14T05:43:00Z,60.00,43.00
2026-04-14T05:45:00Z,60.00,43.00
2026-04-14T05:47:00Z,60.00,43.00
2026-04-14T05:50:00Z,60.00,43.00
2026-04-14T05:51:00Z,60.00,43.00
2026-04-14T05:53:00Z,60.00,40.05
2026-04-14T05:57:00Z,60.00,40.05
2026-04-14T06:01:00Z,60.00,40.05
2026-04-14T06:06:00Z,60.00,40.05
2026-04-14T06:08:00Z,60.00,40.05
2026-04-14T06:14:00Z,60.00,40.05
2026-04-14T06:17:00Z,60.00,40.05
2026-04-14T06:25:00Z,60.00,40.05
2026-04-14T06:27:00Z,60.00,40.05
2026-04-14T06:28:00Z,60.00,40.05
2026-04-14T06:33:00Z,60.00,43.00
2026-04-14T06:34:00Z,60.00,43.00
2026-04-14T06:39:00Z,60.00,43.00
2026-04-14T06:45:00Z,60.00,43.00
2026-04-14T06:47:00Z,60.00,43.00
2026-04-14T06:50:00Z,60.00,43.00
2026-04-14T06:52:00Z,58.13,43.00
2026-04-14T06:54:00Z,60.00,43.00
2026-04-14T06:56:00Z,60.00,43.00
2026-04-14T07:02:00Z,60.00,43.00
2026-04-14T07:04:00Z,57.00,43.00
2026-04-14T07:07:00Z,59.32,43.00
2026-04-14T07:10:00Z,59.32,42.00
2026-04-14T07:17:00Z,60.00,42.00
2026-04-14T07:18:00Z,60.00,42.00
2026-04-14T07:19:00Z,60.00,42.00
2026-04-14T07:21:00Z,60.00,43.00
2026-04-14T07:33:00Z,60.00,43.00
2026-04-14T07:36:00Z,60.00,43.00
2026-04-14T07:37:00Z,60.00,43.00
2026-04-14T07:41:00Z,60.00,43.00
2026-04-14T07:43:00Z,60.00,43.00
2026-04-14T07:46:00Z,60.00,43.00
2026-04-14T07:49:00Z,60.00,43.00
2026-04-14T07:50:00Z,60.00,43.00
2026-04-14T07:57:00Z,60.00,41.00
2026-04-14T08:04:00Z,60.00,41.00
2026-04-14T08:09:00Z,60.00,41.00
2026-04-14T08:14:00Z,60.00,41.00
2026-04-14T08:24:00Z,59.00,41.00
2026-04-14T08:25:00Z,59.00,41.00
2026-04-14T08:29:00Z,59.00,41.00
2026-04-14T08:31:00Z,60.00,41.00
2026-04-14T08:43:00Z,60.00,41.00
2026-04-14T08:45:00Z,60.00,41.00
2026-04-14T08:47:00Z,60.00,41.00
2026-04-14T08:49:00Z,60.00,41.00
2026-04-14T08:52:00Z,60.00,41.00
2026-04-14T08:57:00Z,60.00,41.00
2026-04-14T08:58:00Z,60.00,41.00
2026-04-14T09:00:00Z,60.00,41.00
2026-04-14T09:01:00Z,60.00,41.00
2026-04-14T09:04:00Z,60.00,41.00
2026-04-14T09:05:00Z,60.00,40.00
2026-04-14T09:09:00Z,60.00,40.00
2026-04-14T09:10:00Z,60.00,40.00
2026-04-14T09:12:00Z,60.00,40.00
2026-04-14T09:13:00Z,60.00,40.00
2026-04-14T09:21:00Z,60.00,41.00
2026-04-14T09:32:00Z,60.00,41.00
2026-04-14T09:46:00Z,60.00,41.00
2026-04-14T09:59:00Z,60.00,41.00
2026-04-14T10:01:00Z,60.00,41.00
2026-04-14T10:14:00Z,60.00,41.00
2026-04-14T10:15:00Z,60.00,41.00
2026-04-14T10:27:00Z,60.00,41.00
2026-04-14T10:35:00Z,60.00,41.00
2026-04-14T10:40:00Z,60.00,41.00
2026-04-14T10:47:00Z,60.00,41.00
2026-04-14T10:48:00Z,60.00,41.00
2026-04-14T10:51:00Z,60.00,41.00
2026-04-14T10:55:00Z,60.00,41.00
2026-04-14T10:58:00Z,60.00,41.00
2026-04-14T11:00:00Z,60.00,41.00
2026-04-14T11:01:00Z,60.00,41.00
2026-04-14T11:05:00Z,60.00,41.00
2026-04-14T11:06:00Z,60.00,41.00
2026-04-14T11:07:00Z,60.00,41.00
2026-04-14T11:08:00Z,60.00,41.00
2026-04-14T11:09:00Z,60.00,41.00
2026-04-14T11:12:00Z,60.00,41.00
2026-04-14T11:13:00Z,60.00,41.00
2026-04-14T11:15:00Z,60.00,41.00
2026-04-14T11:17:00Z,60.82,40.00
2026-04-14T11:18:00Z,60.82,41.00
2026-04-14T11:20:00Z,60.00,41.00
2026-04-14T11:23:00Z,60.00,41.00
2026-04-14T11:28:00Z,60.00,41.00
2026-04-14T11:29:00Z,60.00,41.00
2026-04-14T11:33:00Z,60.00,41.00
2026-04-14T11:35:00Z,60.00,41.00
2026-04-14T11:37:00Z,60.00,41.00
2026-04-14T11:38:00Z,60.00,41.00
2026-04-14T11:41:00Z,60.00,41.00
2026-04-14T11:42:00Z,60.00,41.00
2026-04-14T11:44:00Z,60.00,41.00
2026-04-14T11:45:00Z,60.00,41.00
2026-04-14T11:46:00Z,60.00,41.00
2026-04-14T11:47:00Z,60.00,41.00
2026-04-14T11:48:00Z,60.00,41.00
2026-04-14T11:49:00Z,60.00,41.00
2026-04-14T11:50:00Z,60.00,41.00
2026-04-14T11:51:00Z,60.00,41.00
2026-04-14T11:52:00Z,60.00,41.00
2026-04-14T11:53:00Z,60.00,41.00
2026-04-14T11:56:00Z,60.00,41.00
2026-04-14T11:57:00Z,59.33,41.00
2026-04-14T11:58:00Z,60.00,41.00
2026-04-14T12:00:00Z,60.00,41.00
2026-04-14T12:09:00Z,60.00,41.00
2026-04-14T12:10:00Z,60.00,41.00
2026-04-14T12:11:00Z,60.00,41.00
2026-04-14T12:13:00Z,60.00,41.00
2026-04-14T12:14:00Z,60.00,41.00
2026-04-14T12:15:00Z,60.00,41.00
2026-04-14T12:17:00Z,60.00,41.00
2026-04-14T12:19:00Z,60.00,41.00
2026-04-14T12:20:00Z,60.00,41.00
2026-04-14T12:22:00Z,60.00,41.00
2026-04-14T12:23:00Z,60.00,41.00
2026-04-14T12:24:00Z,60.00,41.00
2026-04-14T12:25:00Z,60.00,41.00
2026-04-14T12:26:00Z,60.00,41.00
2026-04-14T12:28:00Z,60.00,41.00
2026-04-14T12:29:00Z,60.00,41.00
2026-04-14T12:32:00Z,60.00,41.00
2026-04-14T12:33:00Z,60.00,41.00
2026-04-14T12:36:00Z,60.00,41.00
2026-04-14T12:37:00Z,60.00,41.00
2026-04-14T12:38:00Z,60.00,41.00
2026-04-14T12:39:00Z,60.00,41.00
2026-04-14T12:40:00Z,60.00,41.00
2026-04-14T12:41:00Z,60.00,41.00
2026-04-14T12:45:00Z,60.00,41.00
2026-04-14T12:46:00Z,60.00,41.00
2026-04-14T12:48:00Z,60.00,41.00
2026-04-14T12:51:00Z,60.00,41.00
2026-04-14T12:53:00Z,60.00,41.00
2026-04-14T12:54:00Z,60.00,41.00
2026-04-14T12:55:00Z,60.00,41.00
2026-04-14T12:56:00Z,60.00,41.00
2026-04-14T12:57:00Z,60.00,41.00
2026-04-14T12:58:00Z,60.00,41.00
2026-04-14T12:59:00Z,60.00,41.00
2026-04-14T13:00:00Z,60.00,41.00
2026-04-14T13:03:00Z,60.00,41.00
2026-04-14T13:04:00Z,60.00,41.00
2026-04-14T13:06:00Z,60.00,41.00
2026-04-14T13:07:00Z,60.00,41.00
2026-04-14T13:13:00Z,60.00,41.00
2026-04-14T13:14:00Z,59.53,41.00
2026-04-14T13:15:00Z,60.00,41.00
2026-04-14T13:17:00Z,59.00,42.00
2026-04-14T13:18:00Z,59.00,42.00
2026-04-14T13:19:00Z,59.00,42.00
2026-04-14T13:20:00Z,59.00,42.00
2026-04-14T13:21:00Z,59.00,42.00
2026-04-14T13:22:00Z,59.00,43.00
2026-04-14T13:23:00Z,59.00,43.00
2026-04-14T13:24:00Z,59.00,43.00
2026-04-14T13:25:00Z,58.52,43.00
2026-04-14T13:26:00Z,59.01,43.00
2026-04-14T13:27:00Z,60.00,43.00
2026-04-14T13:28:00Z,60.00,42.00
2026-04-14T13:29:00Z,59.88,42.00
2026-04-14T13:30:00Z,60.00,42.00
2026-04-14T13:31:00Z,60.00,40.32
2026-04-14T13:32:00Z,58.63,42.00
2026-04-14T13:33:00Z,58.00,43.00
2026-04-14T13:34:00Z,58.00,43.00
2026-04-14T13:35:00Z,59.00,43.00
2026-04-14T13:36:00Z,59.00,43.00
2026-04-14T13:37:00Z,59.25,43.00
2026-04-14T13:38:00Z,57.15,44.84
2026-04-14T13:39:00Z,57.10,45.00
2026-04-14T13:40:00Z,57.00,45.99
2026-04-14T13:41:00Z,56.58,46.00
2026-04-14T13:42:00Z,56.18,47.12
2026-04-14T13:43:00Z,57.00,45.03
2026-04-14T13:44:00Z,54.20,46.81
2026-04-14T13:45:00Z,54.85,47.12
2026-04-14T13:46:00Z,55.91,46.23
2026-04-14T13:47:00Z,57.65,45.56
2026-04-14T13:48:00Z,60.12,45.56
2026-04-14T13:49:00Z,58.66,42.78
2026-04-14T13:50:00Z,58.58,44.84
2026-04-14T13:51:00Z,60.27,42.05
2026-04-14T13:52:00Z,56.91,45.00
2026-04-14T13:53:00Z,57.00,44.11
2026-04-14T13:54:00Z,53.23,49.24
2026-04-14T13:55:00Z,44.54,57.55
2026-04-14T13:56:00Z,38.14,60.18
2026-04-14T13:57:00Z,35.11,63.20
2026-04-14T13:58:00Z,44.46,60.51
2026-04-14T13:59:00Z,46.63,53.09
2026-04-14T14:00:00Z,40.47,63.02
2026-04-14T14:01:00Z,35.74,65.05
2026-04-14T14:02:00Z,35.15,66.00
2026-04-14T14:03:00Z,34.22,66.18
2026-04-14T14:04:00Z,35.20,65.41
2026-04-14T14:05:00Z,39.27,63.61
2026-04-14T14:06:00Z,35.28,66.88
2026-04-14T14:07:00Z,35.19,68.78
2026-04-14T14:08:00Z,31.77,68.62
2026-04-14T14:09:00Z,31.10,71.86
2026-04-14T14:10:00Z,24.16,77.89
2026-04-14T14:11:00Z,22.99,76.94
2026-04-14T14:12:00Z,25.10,76.99
2026-04-14T14:13:00Z,23.50,77.06
2026-04-14T14:14:00Z,21.90,80.21
2026-04-14T14:15:00Z,19.30,81.38
2026-04-14T14:16:00Z,20.04,81.39
2026-04-14T14:17:00Z,19.18,80.08
2026-04-14T14:18:00Z,22.47,78.11
2026-04-14T14:19:00Z,24.99,75.19
2026-04-14T14:20:00Z,23.59,75.38
2026-04-14T14:21:00Z,36.66,66.34
2026-04-14T14:22:00Z,36.77,63.95
2026-04-14T14:23:00Z,39.34,62.58
2026-04-14T14:24:00Z,41.99,57.97
2026-04-14T14:25:00Z,42.30,59.55
2026-04-14T14:26:00Z,44.31,57.47
2026-04-14T14:27:00Z,44.35,55.05
2026-04-14T14:28:00Z,40.33,62.00
2026-04-14T14:29:00Z,38.91,62.96
2026-04-14T14:30:00Z,39.26,62.22
2026-04-14T14:31:00Z,38.01,62.79
2026-04-14T14:32:00Z,38.85,62.38
2026-04-14T14:33:00Z,36.61,63.72
2026-04-14T14:34:00Z,38.46,62.22
2026-04-14T14:35:00Z,42.00,58.38
2026-04-14T14:36:00Z,46.34,59.93
2026-04-14T14:37:00Z,44.43,53.97
2026-04-14T14:38:00Z,47.62,55.06
2026-04-14T14:39:00Z,44.19,58.05
2026-04-14T14:40:00Z,42.06,59.48
2026-04-14T14:41:00Z,41.64,60.34
2026-04-14T14:42:00Z,39.33,65.71
2026-04-14T14:43:00Z,43.63,57.84
2026-04-14T14:44:00Z,47.74,52.06
2026-04-14T14:45:00Z,40.12,66.24
2026-04-14T14:46:00Z,37.72,62.56
2026-04-14T14:47:00Z,27.57,70.55
2026-04-14T14:48:00Z,30.95,74.78
2026-04-14T14:49:00Z,47.98,62.55
2026-04-14T14:50:00Z,47.85,53.99
2026-04-14T14:51:00Z,48.20,53.19
2026-04-14T14:52:00Z,51.75,51.03
2026-04-14T14:53:00Z,50.15,51.95
2026-04-14T14:54:00Z,51.87,48.88
2026-04-14T14:55:00Z,53.23,47.68
2026-04-14T14:56:00Z,52.97,47.90
2026-04-14T14:57:00Z,54.29,47.18
2026-04-14T14:58:00Z,55.20,45.36
2026-04-14T14:59:00Z,55.72,46.19
2026-04-14T15:00:00Z,59.12,44.05
2026-04-14T15:01:00Z,60.59,44.13
2026-04-14T15:02:00Z,72.09,26.79
2026-04-14T15:03:00Z,75.30,25.60
2026-04-14T15:04:00Z,79.37,19.67
2026-04-14T15:05:00Z,83.17,18.25
2026-04-14T15:06:00Z,78.54,24.07
2026-04-14T15:07:00Z,76.64,24.90
2026-04-14T15:08:00Z,75.94,24.98
2026-04-14T15:09:00Z,69.34,33.38
2026-04-14T15:10:00Z,64.94,34.23
2026-04-14T15:11:00Z,74.30,29.82
2026-04-14T15:12:00Z,81.88,19.30
2026-04-14T15:13:00Z,87.02,13.11
2026-04-14T15:14:00Z,92.37,4.69
2026-04-14T15:15:00Z,96.34,3.66
2026-04-14T15:16:00Z,96.65,3.44
2026-04-14T15:17:00Z,97.45,2.00
2026-04-14T15:18:00Z,98.68,1.06
2026-04-14T15:19:00Z,98.97,1.36
2026-04-14T15:20:00Z,99.00,1.00
2026-04-14T15:21:00Z,99.00,1.00
2026-04-14T15:22:00Z,99.00,1.00
2026-04-14T15:23:00Z,99.00,1.00
